CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESM,MM,MICH1,TMX,CAND_IND7,CAND_IND8,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1339,1,1,1,120,5,11,67,0,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,237,0,6,243,347
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1340,1,1,3,23,0,3,36,0,14,0,0,3,1,0,0,0,0,0,0,0,0,0,0,83,0,2,85,121
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1341,1,1,2,45,1,8,72,4,38,1,0,2,0,0,0,2,1,0,1,0,0,0,0,177,0,5,182,262
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1342,2,2,7,258,5,21,225,10,107,2,1,7,0,0,0,2,1,5,5,0,0,0,0,656,0,16,672,997
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1343,1,1,5,72,5,17,100,0,64,0,1,10,1,0,0,0,0,0,0,0,0,0,0,275,0,13,288,423
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1344,1,1,7,89,8,46,162,0,58,0,0,1,0,0,0,7,2,2,0,0,0,0,0,382,0,21,403,592
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1345,1,1,0,55,0,11,14,2,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,95,0,1,96,133
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1346,1,1,2,85,0,12,49,0,38,1,1,2,0,0,0,0,0,3,1,0,0,0,0,194,0,3,197,280
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1347,1,1,3,44,1,3,31,0,16,1,2,3,0,0,0,1,0,0,1,0,0,0,0,106,0,4,110,152
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1348,1,1,1,147,2,6,107,4,55,0,1,3,1,0,0,0,1,0,0,0,3,0,0,331,0,15,346,460
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1844,3,3,71,91,16,79,35,267,172,22,5,3,2,0,0,34,1,6,0,22,8,0,0,834,0,23,857,1554
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1845,2,2,95,58,21,48,17,171,89,14,2,3,1,0,0,12,3,5,0,6,2,1,0,548,0,19,567,851
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1846,2,2,80,70,8,47,17,191,99,10,2,2,3,0,0,22,5,7,4,9,0,1,2,579,0,22,601,995
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1847,4,4,136,129,20,161,57,241,265,27,5,4,11,0,0,67,9,8,1,19,6,1,2,1169,1,60,1230,2647
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1848,4,4,163,193,35,179,97,375,307,37,10,2,9,0,0,53,16,3,7,15,4,0,0,1505,1,76,1582,2994
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1849,2,2,95,73,17,52,26,232,114,15,3,3,0,0,0,16,1,0,1,8,2,0,0,658,0,15,673,1045
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1850,2,3,113,82,11,69,24,132,144,12,2,2,9,0,0,17,2,3,3,10,1,0,0,636,0,57,693,349
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1851,3,3,108,133,12,124,43,228,240,23,3,4,3,0,0,31,16,4,2,19,4,1,0,998,0,53,1051,1976
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1852,2,2,53,60,12,73,25,173,137,17,7,6,2,0,0,29,2,5,5,7,0,0,0,613,0,9,622,1202
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1853,9,9,343,271,37,510,114,677,579,76,20,11,18,0,0,144,25,33,11,40,11,2,2,2924,1,147,3072,6645
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1854,4,4,135,125,23,133,35,320,217,30,10,5,2,0,0,40,9,3,4,13,1,0,0,1105,0,54,1159,2284
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1855,4,4,104,67,55,207,54,211,244,94,6,3,4,0,0,40,9,9,1,7,3,0,1,1119,0,61,1180,2381
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1856,4,4,158,308,26,86,96,151,327,30,13,10,13,0,0,39,11,6,6,22,7,1,0,1310,0,78,1388,2874
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1857,1,1,33,68,3,6,14,22,48,4,0,2,1,0,0,13,1,1,5,6,3,1,0,231,0,15,246,436
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1858,1,1,13,43,2,6,5,2,20,3,2,2,0,0,0,0,0,0,2,3,2,1,0,106,0,7,113,220
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1859,3,3,162,293,14,94,52,97,134,12,14,5,2,0,0,23,2,3,18,21,5,1,2,954,0,74,1028,1783
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1860,2,2,92,125,9,41,38,77,114,15,8,1,1,0,0,10,3,6,3,19,3,2,0,567,0,56,623,1243
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1861,2,2,103,75,7,107,52,39,132,4,2,3,6,0,0,12,3,4,0,7,1,0,0,557,0,34,591,916
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1862,2,2,150,234,11,64,41,73,98,11,1,4,3,0,0,19,2,3,3,21,10,3,1,752,3,41,796,1289
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1863,3,3,133,76,13,75,40,198,151,34,7,8,3,0,0,23,7,1,7,11,6,3,0,796,0,63,859,1787
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1864,3,3,81,84,17,147,64,160,230,9,14,8,3,0,0,49,10,8,4,9,2,1,5,905,2,46,953,1913
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1865,2,2,59,39,1,42,13,66,65,9,3,1,2,0,0,3,3,1,0,3,1,0,0,311,0,28,339,766
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1866,2,2,64,65,13,47,27,127,119,19,2,1,0,0,0,25,0,3,2,8,2,0,0,524,0,35,559,993
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1867,4,4,243,130,23,146,76,285,391,16,18,9,10,0,0,35,7,6,3,12,4,1,0,1415,0,65,1480,2917
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1868,4,4,400,68,18,137,46,198,163,14,10,6,11,0,0,15,0,3,24,6,7,0,0,1126,1,86,1213,2338
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1869,2,2,24,34,12,146,35,62,183,9,4,0,1,0,0,43,10,17,9,1,0,0,0,590,0,32,622,1302
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1870,3,3,84,118,20,123,63,290,217,12,5,3,0,0,0,11,1,1,0,6,1,1,0,956,0,59,1015,1959
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1871,1,1,16,12,0,4,2,3,13,4,4,0,1,0,0,3,0,0,0,0,0,0,0,62,0,5,67,126
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1872,2,2,147,41,5,53,31,43,99,7,2,2,3,0,0,15,4,4,1,2,5,1,0,465,0,38,503,986
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1873,3,3,110,78,23,110,37,45,276,2,1,8,7,0,0,55,9,9,6,16,4,1,0,797,1,38,836,1791
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1874,2,2,46,40,4,55,55,36,235,11,2,2,4,0,0,19,13,7,2,2,1,0,1,535,0,25,560,1050
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1875,2,2,41,49,3,65,27,69,281,3,2,3,1,0,0,30,4,10,8,9,1,1,0,607,0,29,636,1147
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1876,3,3,59,74,27,147,54,109,444,11,6,7,7,0,0,87,7,22,15,4,2,1,0,1083,0,50,1133,2108
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1877,2,2,41,28,4,71,31,63,221,8,5,3,3,0,0,38,5,5,3,2,0,1,0,532,0,27,559,1100
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1878,2,2,30,71,29,70,36,15,125,7,0,1,2,0,0,17,4,0,5,6,2,0,0,420,0,27,447,1024
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1879,3,3,71,38,12,129,23,63,286,9,8,6,5,0,0,45,4,6,7,4,0,1,0,717,2,43,762,1610
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1880,2,2,76,160,11,44,34,122,78,9,3,4,3,0,0,8,2,2,1,22,3,0,0,582,0,36,618,1339
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1881,1,1,12,14,2,6,5,18,10,0,1,0,0,0,0,2,0,0,0,1,0,0,0,71,0,5,76,129
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2075,2,2,18,40,41,223,11,28,68,4,6,4,1,0,0,27,8,36,3,1,5,2,1,527,0,38,565,1065
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2076,2,2,32,56,32,248,21,30,87,1,0,2,3,0,0,41,3,8,9,9,1,2,1,586,0,41,627,1205
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2077,1,1,23,26,21,152,13,49,59,3,4,3,4,0,0,29,0,0,0,0,8,0,0,394,0,24,418,739
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2078,1,1,10,11,6,137,6,10,45,2,0,0,0,0,0,26,0,0,0,0,0,0,0,253,0,21,274,482
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2079,2,2,57,49,43,252,23,95,109,10,1,9,5,0,0,49,10,10,10,8,2,1,2,745,0,50,795,1389
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2080,2,2,41,46,24,194,26,43,64,4,2,4,1,0,0,29,9,7,2,13,4,2,0,515,0,43,558,1007
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2081,2,2,43,56,10,219,21,46,113,3,4,3,2,0,0,24,11,8,4,4,2,0,1,574,0,99,673,1354
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2082,1,1,44,36,15,134,5,30,59,3,3,2,4,0,0,18,7,6,3,4,1,0,0,374,0,27,401,731
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2083,2,2,56,43,31,164,18,52,96,6,4,1,5,0,0,27,5,9,2,5,2,2,0,528,0,50,578,1045
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2084,2,2,32,38,19,171,16,21,41,5,5,3,1,0,0,9,4,2,0,6,0,1,0,374,0,40,414,768
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2085,1,1,31,19,16,117,10,27,57,1,2,1,3,0,0,15,4,2,2,2,2,0,2,313,0,27,340,607
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2086,4,4,114,81,59,469,50,92,187,11,9,5,12,0,0,58,23,18,5,15,3,3,2,1216,0,90,1306,2405
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2087,1,1,3,20,6,171,27,8,43,3,2,0,0,0,0,24,6,4,2,0,1,0,0,320,0,22,342,616
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2088,1,1,6,26,3,177,35,4,48,3,3,0,1,0,0,24,0,1,0,0,1,0,0,332,0,13,345,583
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2089,1,1,6,37,7,154,18,6,54,2,1,0,2,0,0,21,12,1,3,0,0,0,0,324,0,0,324,606
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2090,1,1,29,24,13,105,15,17,47,3,6,1,3,0,0,16,11,2,1,0,1,1,1,296,0,26,322,617
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2091,1,1,14,24,10,164,19,9,66,3,2,0,1,0,0,19,12,2,2,4,1,0,0,352,0,33,385,705
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2092,2,2,51,14,88,158,26,26,63,0,1,5,0,0,0,30,4,2,1,12,1,5,0,487,0,45,532,868
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2093,1,1,5,24,17,118,15,4,48,0,2,1,4,0,0,23,2,5,1,2,0,0,1,272,0,16,288,581
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2094,1,1,7,17,4,32,7,17,32,3,2,0,1,0,0,8,1,1,1,0,1,0,0,134,0,18,152,290
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2095,1,1,14,13,14,84,22,3,49,0,2,3,3,0,0,12,2,2,3,3,2,0,0,231,0,21,252,505
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2096,2,2,18,11,31,173,25,8,79,4,5,0,2,0,0,52,13,6,2,1,0,0,0,430,0,31,461,969
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2097,2,2,4,7,8,338,28,6,65,1,1,0,0,0,0,44,6,2,1,2,0,0,0,513,0,42,555,1236
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2098,1,1,5,5,5,97,10,1,101,1,0,0,3,0,0,16,2,3,1,0,0,0,0,250,0,12,262,460
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2099,1,1,3,2,7,119,12,4,73,2,2,0,4,0,0,16,4,7,1,0,0,0,1,257,0,16,273,608
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2100,1,1,2,1,0,41,3,2,6,0,0,0,0,0,0,7,1,2,0,0,0,0,0,65,0,2,67,111
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2101,1,1,0,0,1,107,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,110,0,4,114,199
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2102,3,3,37,131,39,361,49,28,111,2,1,2,0,0,0,47,16,11,1,6,2,1,3,848,0,64,912,1471
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2104,1,1,9,32,8,113,14,8,37,4,1,0,2,0,0,14,3,5,1,1,0,1,0,253,0,16,269,447
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2105,1,1,2,2,3,28,10,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,51,0,7,58,129
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2107,1,1,8,13,6,29,19,4,30,0,1,0,0,0,0,4,2,1,2,1,1,0,0,121,0,10,131,230
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2108,1,1,1,0,5,57,4,3,12,1,2,0,0,0,0,4,2,0,0,1,0,0,0,92,0,3,95,164
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2109,1,1,12,7,9,102,18,5,34,0,1,1,2,0,0,9,1,0,2,0,0,0,0,203,0,7,210,403
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2110,2,2,9,9,3,181,14,1,69,4,0,0,1,0,0,36,9,4,2,5,0,1,0,348,0,19,367,651
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2111,1,1,3,0,2,54,15,0,49,0,0,0,2,0,0,16,2,1,4,0,0,0,0,148,0,6,154,245
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2112,1,1,1,2,1,43,5,2,24,0,1,0,0,0,0,10,5,3,0,0,0,0,0,97,0,8,105,264
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,0,0,1,3,2,0,2,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,18,19
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2221,1,1,97,33,2,6,7,16,37,2,0,1,0,208,0,3,1,2,2,3,1,1,0,422,0,10,432,635
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2232,2,2,22,20,7,15,10,15,104,4,2,0,4,487,0,4,0,2,0,7,2,1,0,706,0,33,739,1309
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2233,3,4,52,19,13,23,29,23,131,3,1,13,10,482,0,20,9,36,3,2,23,2,0,894,0,64,958,917
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2234,2,2,16,7,2,18,17,17,112,2,4,9,2,431,0,6,2,3,2,0,0,0,0,650,1,34,685,1204
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2235,3,3,15,14,7,17,11,13,110,1,1,0,2,516,0,14,0,6,1,3,0,0,0,731,1,24,756,1719
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2236,1,1,119,20,7,6,4,10,17,1,2,3,2,191,0,2,0,0,0,6,1,1,1,393,0,11,404,658
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2237,1,1,44,10,2,3,6,6,24,3,0,0,1,137,0,4,0,0,1,0,2,0,1,244,0,7,251,355
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2240,1,1,89,9,7,11,9,15,56,0,0,2,5,237,0,3,0,1,2,3,1,0,0,450,0,8,458,626
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2241,1,1,66,11,4,11,4,16,60,1,3,4,6,317,0,9,0,0,7,0,0,0,0,519,0,7,526,749
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2242,1,1,84,24,2,8,7,4,36,3,1,1,7,214,0,0,1,0,0,11,0,0,0,403,0,6,409,575
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2243,3,3,42,23,7,36,20,32,196,4,5,4,4,715,0,19,6,4,2,3,0,0,0,1122,0,61,1183,2134
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2244,3,3,38,17,12,23,26,23,140,1,1,3,1,685,0,6,0,2,3,6,0,2,0,989,0,48,1037,1774
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2245,2,2,10,8,4,15,13,15,112,4,1,1,1,490,0,12,0,0,3,1,1,1,0,692,0,30,722,1197
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2246,2,2,15,7,3,17,9,18,76,0,1,1,1,404,0,10,2,4,2,0,0,0,0,570,0,31,601,1097
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2247,3,3,38,18,5,24,14,17,130,2,2,7,9,580,0,17,1,1,1,2,0,1,0,869,3,34,906,1715
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2249,4,4,44,23,7,51,20,36,239,6,6,3,4,886,0,25,2,2,0,9,2,0,0,1365,2,68,1435,2878
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2250,6,6,53,14,13,61,42,37,317,1,10,8,1,1271,0,23,3,3,6,0,0,0,0,1863,0,116,1979,4162
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2251,4,4,50,27,11,31,28,26,211,4,7,7,7,962,0,10,3,1,2,3,0,0,0,1390,2,77,1469,2663
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2252,2,2,40,22,9,33,20,23,106,1,6,8,0,594,0,16,1,1,2,1,1,0,1,885,0,25,910,1379
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2253,3,3,40,34,9,14,14,37,165,5,8,8,3,844,0,2,0,8,3,6,1,1,4,1206,0,30,1236,1822
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2254,5,5,97,36,3,46,25,48,275,12,8,11,8,1179,0,28,0,3,4,4,5,1,0,1793,0,81,1874,3157
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2255,2,2,84,30,2,38,2,16,73,5,6,0,3,377,0,9,0,0,2,7,2,0,0,656,1,17,674,995
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2256,3,3,75,29,8,54,16,17,114,4,2,3,5,659,0,9,0,1,1,4,4,0,0,1005,0,41,1046,1675
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2257,2,2,73,9,3,26,9,16,54,1,5,1,4,307,0,3,0,0,2,3,0,0,1,517,0,24,541,802
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2258,1,1,56,16,7,9,5,29,49,0,1,7,3,271,0,8,1,1,1,7,1,0,0,472,0,16,488,711
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2259,2,2,57,25,10,29,23,50,109,1,2,11,4,512,0,5,0,2,0,4,2,0,0,846,0,24,870,1346
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2260,4,4,62,16,15,46,24,51,205,5,6,6,7,807,0,16,6,6,3,8,0,0,0,1289,0,54,1343,2469
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2261,10,10,78,56,24,151,51,106,436,9,7,22,12,2214,0,137,1,2,2,9,28,1,0,3346,0,165,3511,6937
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2262,3,3,46,16,6,25,19,81,133,3,7,3,7,554,0,1,0,5,1,5,1,1,0,914,0,61,975,1688
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2263,3,3,108,26,7,29,25,64,131,4,5,6,3,670,0,16,5,1,0,8,1,0,0,1109,0,32,1141,1757
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2264,3,3,42,15,14,29,21,55,137,6,5,3,8,526,0,12,5,0,1,2,0,1,0,882,0,32,914,1545
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2265,2,2,139,19,4,33,13,13,63,2,6,3,6,295,0,12,2,1,1,9,1,0,0,622,0,17,639,951
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2266,2,2,36,14,6,9,12,26,79,1,5,1,2,471,0,11,1,3,2,2,3,0,0,684,0,31,715,1224
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2267,3,3,129,35,9,30,16,35,181,5,2,11,11,857,0,6,3,8,5,11,4,0,0,1358,1,43,1402,2226
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2268,5,5,25,22,10,43,44,34,271,3,12,4,6,1025,0,32,1,4,4,3,1,0,0,1544,1,108,1653,3505
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2269,16,16,114,79,41,199,110,113,856,20,15,21,15,3087,0,79,16,15,13,17,1,1,1,4813,1,291,5105,11495
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2270,2,2,12,11,4,20,8,14,145,1,0,3,2,446,0,11,1,0,2,4,2,2,0,688,1,30,719,1401
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2271,3,3,281,50,10,24,16,27,122,2,4,3,15,699,0,13,0,2,1,16,2,1,0,1288,0,24,1312,1788
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2272,2,2,183,15,5,8,6,12,57,0,4,5,0,347,0,3,1,1,2,4,0,0,0,653,11,9,673,946
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2273,2,2,153,37,2,17,10,25,98,1,5,3,4,455,0,14,0,4,2,17,2,0,0,849,0,22,871,1321
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2274,2,2,48,17,7,18,10,121,112,6,0,2,4,410,0,7,2,2,2,5,1,1,0,775,1,39,815,1437
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2275,3,3,33,16,12,19,19,98,100,10,2,5,4,513,0,18,1,3,1,5,0,0,0,859,0,30,889,1517
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2276,2,2,28,18,7,23,21,43,56,2,3,1,4,442,0,1,1,1,59,0,1,0,0,711,0,51,762,1476
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2277,6,6,70,41,8,46,37,176,274,10,4,12,9,1311,0,30,1,9,2,7,1,0,0,2048,0,84,2132,3877
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2278,2,2,57,17,5,18,17,32,83,1,4,7,4,462,0,0,0,3,1,3,0,0,0,714,0,14,728,1391
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2279,4,4,37,29,14,32,27,84,112,2,2,2,2,602,0,14,8,2,5,3,0,0,0,977,0,89,1066,2299
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2280,2,2,151,27,4,10,10,7,69,1,1,11,6,318,0,4,0,1,1,8,1,0,2,632,0,16,648,970
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2281,1,1,33,13,3,17,9,9,62,0,0,1,7,314,0,9,0,3,0,6,1,0,0,487,0,18,505,699
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2282,2,2,56,20,6,19,14,23,150,2,6,3,5,515,0,7,0,2,3,9,1,0,1,842,0,22,864,1205
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2283,3,3,77,39,13,47,27,17,148,6,6,3,6,914,0,21,1,0,0,3,3,0,0,1331,0,29,1360,1946
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2284,2,2,32,14,7,19,12,14,98,2,1,2,3,508,0,8,0,0,1,3,0,0,0,724,0,18,742,1089
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2285,2,2,57,22,4,19,13,23,104,2,4,4,12,483,0,9,0,4,1,7,2,0,0,770,0,17,787,1144
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2286,2,2,61,22,12,14,10,18,81,0,0,11,2,392,0,11,0,1,2,9,2,0,0,648,0,28,676,1031
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2287,2,2,50,38,3,28,14,21,96,2,0,0,15,375,0,8,0,3,4,7,0,0,1,665,0,29,694,1356
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2288,3,4,149,62,21,41,30,78,255,5,4,4,14,609,0,11,2,3,3,9,2,2,0,1304,0,65,1369,1087
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2289,3,3,110,32,10,28,19,20,131,4,0,3,10,627,0,16,2,2,3,3,3,0,1,1024,0,45,1069,1753
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2290,3,3,57,41,8,27,27,33,130,1,1,4,4,645,0,12,1,1,2,10,2,0,0,1006,0,33,1039,1751
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2291,5,5,128,44,20,39,37,120,200,3,5,8,4,1061,0,15,7,4,11,55,1,0,0,1762,0,58,1820,3272
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2292,3,3,129,42,0,15,23,27,122,7,3,19,1,626,0,9,3,2,1,11,2,0,0,1042,0,26,1068,1877
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2294,2,2,23,8,2,11,10,12,74,1,1,12,3,276,0,6,0,0,2,0,0,1,0,442,0,24,466,988
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2311,3,3,69,50,24,31,34,41,159,6,1,0,3,469,0,11,2,2,5,6,1,1,1,916,0,60,976,1936
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2313,1,1,32,42,9,7,20,7,38,1,1,2,3,0,0,0,0,0,0,0,0,0,0,162,0,33,195,715
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2314,2,2,15,36,10,16,16,16,51,0,0,1,1,319,0,3,0,1,0,13,4,0,0,502,0,34,536,1188
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2315,1,1,16,38,8,3,12,3,47,0,0,0,2,34,0,1,1,2,1,2,1,1,0,172,0,9,181,350
