CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAEM,PAN_PRI_PRD_NAEM,PAN_PRI_PRD,PAN_PRI_NAEM,PAN_PRD_NAEM,PRI_PRD_NAEM,PAN_PRI,PAN_PRD,PAN_NAEM,PRI_PRD,PRI_NAEM,PRD_NAEM,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CC_PAN_PRI_PRD_NAEM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,3,ACULCO,81,2,2,7,135,5,30,11,15,262,3,4,1,0,0,0,4,0,0,1,0,0,11,7,6,2,0,0,0,0,0,0,0,0,0,0,504,0,34,538,900
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,3,ACULCO,6580,3,3,33,451,6,43,12,46,537,3,1,5,0,0,0,3,0,0,0,0,0,10,6,3,1,0,0,0,0,0,0,0,0,0,0,1160,4,50,1214,1737
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,3,ACULCO,6581,3,3,47,274,6,60,16,40,626,6,0,2,0,0,0,4,0,0,0,0,0,19,0,14,2,0,0,0,0,0,0,0,0,0,0,1116,5,27,1148,1730
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1081,4,4,666,178,8,79,18,110,687,3,1,11,1,1,0,10,0,0,0,0,0,14,6,10,3,0,0,0,0,0,0,0,0,0,0,1806,1,68,1875,2445
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1082,2,2,524,86,3,23,11,64,395,1,3,5,0,0,0,9,1,0,1,0,0,7,2,3,2,0,0,0,0,0,0,0,0,0,0,1140,1,25,1166,1433
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1083,2,2,191,17,2,25,17,57,323,2,1,2,0,0,1,1,1,1,0,0,0,22,1,5,1,0,0,0,0,0,0,0,0,0,0,670,1,28,699,932
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1084,4,4,512,88,14,48,37,90,1129,3,3,5,3,1,0,13,0,0,0,1,0,31,8,17,11,0,0,0,0,0,0,0,0,0,0,2014,22,52,2088,2886
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1085,6,6,937,180,10,46,48,360,1610,11,3,14,4,0,0,12,0,0,0,0,0,61,6,23,13,0,0,0,0,0,0,0,0,0,0,3338,7,80,3425,4493
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1086,3,3,507,60,6,19,17,108,539,2,3,4,0,1,0,11,1,2,0,0,0,16,8,11,3,0,0,0,0,0,0,0,0,0,0,1318,2,28,1348,1735
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1087,4,4,452,103,2,45,28,112,874,9,0,4,2,3,0,3,0,1,0,0,0,30,9,12,8,0,0,0,0,0,0,0,0,0,0,1697,2,75,1774,2460
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1088,2,2,296,102,4,53,11,71,384,3,1,4,0,0,0,3,0,0,0,0,0,15,2,5,2,0,0,0,0,0,0,0,0,0,0,956,1,22,979,1309
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1089,3,3,464,106,2,37,15,61,270,2,2,4,0,0,0,11,1,0,0,0,0,11,2,4,0,0,0,0,0,0,0,0,0,0,0,992,0,25,1017,1328
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1090,3,3,519,195,3,37,17,84,422,2,1,4,0,0,0,9,2,0,0,0,0,6,4,5,1,0,0,0,0,0,0,0,0,0,0,1311,0,28,1339,1646
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1091,2,2,298,58,12,19,11,20,254,4,2,2,0,0,0,3,0,0,0,0,0,9,3,3,4,0,0,0,0,0,0,0,0,0,0,702,0,22,724,976
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1092,3,3,346,72,7,23,12,48,386,4,0,4,0,0,0,5,1,0,1,0,0,12,2,6,1,0,0,0,0,0,0,0,0,0,0,930,0,19,949,1212
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1093,2,2,329,74,29,13,12,8,232,2,0,1,0,0,0,3,1,1,0,0,0,14,0,4,1,0,0,0,0,0,0,0,0,0,0,724,0,19,743,918
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,27,CHAPA DE MOTA,1094,1,1,66,45,30,5,5,8,58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,222,0,6,228,283
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2260,4,4,57,1066,13,89,9,61,530,8,7,13,3,0,0,5,0,1,2,0,0,19,0,6,3,0,0,0,0,0,0,0,0,0,0,1892,1,27,1920,2707
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2261,2,2,60,619,1,32,10,36,183,5,6,11,0,1,0,7,0,0,0,1,0,13,0,4,2,0,0,0,0,0,0,0,0,0,0,991,1,19,1011,1363
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2262,4,4,45,631,11,41,8,20,324,6,4,9,1,0,0,0,0,0,0,1,0,17,1,7,3,0,0,0,0,0,0,0,0,0,0,1129,1,23,1153,1512
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2263,3,3,70,721,11,45,13,60,319,7,13,15,0,0,2,6,0,0,1,1,0,12,0,5,1,0,0,0,0,0,0,0,0,0,0,1302,6,19,1327,1775
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2264,2,2,50,549,4,37,5,25,233,5,4,7,0,0,0,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,928,0,14,942,1322
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2265,3,3,55,806,6,52,5,34,348,3,6,8,1,0,0,0,0,0,0,0,0,10,2,4,3,0,0,0,0,0,0,0,0,0,0,1343,1,21,1365,1804
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2266,1,1,0,63,1,11,2,2,34,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,5,121,164
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2267,4,4,45,611,16,86,23,39,562,4,2,11,0,0,0,2,0,0,0,0,1,21,6,17,5,0,0,0,0,0,0,0,0,0,0,1451,0,54,1505,2071
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2268,2,2,53,351,5,75,10,21,393,4,1,4,1,0,2,10,1,1,0,1,0,21,1,10,1,0,0,0,0,0,0,0,0,0,0,966,0,20,986,1394
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2269,2,2,38,314,5,59,14,34,391,10,1,5,0,0,1,5,0,0,0,1,0,25,5,7,4,0,0,0,0,0,0,0,0,0,0,919,0,32,951,1402
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2270,1,1,13,93,1,2,3,2,34,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,155,0,3,158,207
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2271,2,2,15,366,2,42,10,18,253,1,3,8,0,0,0,1,0,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,728,0,26,754,1065
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2272,2,2,19,347,5,37,14,44,346,3,3,2,1,0,0,3,0,0,0,0,0,6,2,7,1,0,0,0,0,0,0,0,0,0,0,840,0,22,862,1218
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2273,3,3,34,511,6,36,18,166,276,12,14,2,0,0,0,3,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1086,1,66,1153,1667
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2274,4,4,25,546,9,69,17,33,563,5,2,2,0,1,0,2,0,0,3,1,0,13,2,12,4,0,0,0,0,0,0,0,0,0,0,1309,0,45,1354,1963
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2275,3,3,20,370,8,71,21,30,466,12,4,4,1,0,1,2,0,0,0,0,0,30,10,18,4,0,0,0,0,0,0,0,0,0,0,1072,2,32,1106,1641
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2276,2,2,14,248,2,18,5,18,207,2,1,5,0,0,0,0,0,0,0,0,0,9,1,7,0,0,0,0,0,0,0,0,0,0,0,537,0,10,547,778
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2277,4,4,69,795,10,103,22,40,633,11,4,10,0,1,0,8,0,0,0,0,0,29,3,11,6,0,0,0,0,0,0,0,0,0,0,1755,0,42,1797,2637
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2278,1,1,4,160,1,9,2,1,117,0,1,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,304,0,7,311,405
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2279,1,1,5,118,0,8,2,5,109,3,0,1,0,0,1,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,258,1,9,268,370
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2280,4,4,31,440,3,136,10,18,784,4,2,5,2,0,0,3,0,0,0,2,1,31,7,24,3,0,0,0,0,0,0,0,0,0,0,1506,0,28,1534,2326
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2281,3,3,25,569,8,37,13,23,561,1,2,11,2,0,2,7,0,0,2,1,4,20,9,14,3,0,0,0,0,0,0,0,0,0,0,1314,14,27,1355,1766
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2282,3,3,54,575,9,51,17,45,582,3,7,6,2,0,0,4,0,0,0,0,0,32,9,14,6,0,0,0,0,0,0,0,0,0,0,1416,1,17,1434,1885
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2283,4,4,32,688,11,65,12,35,564,6,5,8,0,0,0,1,0,0,0,0,0,18,4,8,4,0,0,0,0,0,0,0,0,0,0,1461,2,37,1500,1917
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2284,2,2,23,374,2,20,18,20,359,7,1,2,1,1,0,2,0,0,0,1,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,843,0,24,867,1080
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2285,3,3,33,526,13,77,11,41,387,8,0,4,1,0,0,1,0,0,0,1,0,12,2,8,0,0,0,0,0,0,0,0,0,0,0,1125,0,29,1154,1727
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2286,3,3,23,503,10,75,22,58,507,7,2,5,0,0,0,1,0,0,1,0,0,35,5,10,2,0,0,0,0,0,0,0,0,0,0,1266,1,23,1290,2095
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2288,3,3,53,881,8,51,16,39,361,10,6,17,1,0,0,10,0,0,1,2,1,9,0,13,4,0,0,0,0,0,0,0,0,0,0,1483,0,41,1524,2113
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2289,5,5,85,1047,15,69,20,62,544,10,4,20,0,0,3,3,0,0,2,0,0,30,2,7,3,0,0,0,0,0,0,0,0,0,0,1926,1,33,1960,2781
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2290,2,2,22,366,5,33,12,26,284,4,1,3,1,0,0,1,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,770,1,8,779,1063
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2291,6,6,79,1354,18,110,36,107,914,16,6,21,1,0,1,8,0,0,4,0,0,23,2,11,6,0,0,0,0,0,0,0,0,0,0,2717,0,83,2800,4015
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2292,3,3,26,494,8,69,15,58,580,13,5,7,0,0,0,6,0,0,0,1,0,22,5,12,0,0,0,0,0,0,0,0,0,0,0,1321,0,31,1352,1911
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2293,3,3,28,589,10,74,19,49,665,9,3,4,0,0,0,4,0,0,1,2,0,21,0,17,3,0,0,0,0,0,0,0,0,0,0,1498,0,39,1537,2120
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2294,1,1,7,182,1,17,10,5,240,2,1,3,0,0,0,0,0,0,1,0,0,15,1,4,7,0,0,0,0,0,0,0,0,0,0,496,1,17,514,729
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2295,4,4,55,847,6,58,11,51,460,14,6,11,0,0,0,2,0,0,3,0,1,15,2,12,4,0,0,0,0,0,0,0,0,0,0,1558,1,38,1597,2261
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2296,5,5,45,1080,17,98,35,82,739,9,7,12,1,0,0,2,1,1,3,2,0,25,4,13,4,0,0,0,0,0,0,0,0,0,0,2180,0,19,2199,2944
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2297,4,4,29,764,6,45,13,59,476,7,5,6,1,0,0,4,0,1,1,1,0,18,2,5,1,0,0,0,0,0,0,0,0,0,0,1444,0,31,1475,1958
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2298,3,3,73,587,12,58,10,51,511,10,3,13,2,0,0,10,0,0,1,0,0,25,2,13,5,0,0,0,0,0,0,0,0,0,0,1386,0,32,1418,2030
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2299,2,2,24,288,4,32,6,19,278,4,0,3,1,0,0,1,1,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,670,1,14,685,916
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2300,1,1,13,126,1,16,5,5,209,1,1,2,0,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,390,0,16,406,509
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2301,2,2,24,511,2,26,11,24,337,2,2,3,0,0,1,1,0,1,0,1,0,5,1,10,2,0,0,0,0,0,0,0,0,0,0,964,0,16,980,1274
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2302,2,2,5,211,2,16,4,71,16,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,7,336,481
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,2303,1,1,11,268,5,5,4,6,99,1,0,2,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,408,0,13,421,550
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,6679,2,2,34,351,1,32,5,20,246,5,1,12,1,0,0,7,0,0,0,1,0,5,2,14,1,0,0,0,0,0,0,0,0,0,0,738,1,14,753,1107
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,6680,3,3,25,656,4,61,14,37,426,7,6,14,0,0,2,1,0,0,1,1,0,12,4,4,0,0,0,0,0,0,0,0,0,0,0,1275,1,32,1308,1877
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,6681,3,3,29,540,4,47,18,51,571,3,3,8,0,0,1,3,0,0,0,0,0,10,3,10,2,0,0,0,0,0,0,0,0,0,0,1303,1,22,1326,2023
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,46,JILOTEPEC,6682,3,3,27,577,6,54,14,47,559,4,10,6,0,0,1,5,0,0,2,0,0,14,3,7,1,0,0,0,0,0,0,0,0,0,0,1337,0,23,1360,1965
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2554,2,2,0,0,0,34,18,284,279,0,0,0,0,0,0,0,0,0,0,0,0,14,1,7,2,198,0,0,0,0,0,0,0,0,0,837,1,29,867,1217
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2555,2,2,0,0,0,60,18,347,316,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9,1,284,0,0,0,0,0,0,0,0,0,1048,6,31,1085,1498
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2556,3,3,0,0,0,56,21,94,305,0,0,0,0,0,0,0,0,0,0,0,0,21,6,8,4,129,0,0,0,0,0,0,0,0,0,644,2,38,684,1018
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2557,3,3,0,0,0,66,21,222,364,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,7,406,0,0,0,0,0,0,0,0,0,1104,10,42,1156,1511
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2558,3,3,0,0,0,104,39,90,361,0,0,0,0,0,0,0,0,0,0,0,0,19,1,9,0,302,0,0,0,0,0,0,0,0,0,925,3,54,982,1627
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2559,1,1,0,0,0,39,21,73,171,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,4,64,0,0,0,0,0,0,0,0,0,394,0,38,432,627
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2560,4,4,0,0,0,52,23,356,534,0,0,0,0,0,0,0,0,0,0,0,0,25,2,4,5,440,0,0,0,0,0,0,0,0,0,1441,0,48,1489,2063
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2561,3,3,0,0,0,59,22,266,448,0,0,0,0,0,0,0,0,0,0,0,0,22,8,9,5,525,0,0,0,0,0,0,0,0,0,1364,0,56,1420,1884
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2562,2,2,0,0,0,33,14,85,231,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,3,197,0,0,0,0,0,0,0,0,0,580,0,35,615,864
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2563,1,1,0,0,0,9,3,19,88,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,70,0,0,0,0,0,0,0,0,0,193,0,12,205,275
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2564,3,3,0,0,0,77,31,417,344,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,454,0,0,0,0,0,0,0,0,0,1348,1,34,1383,2109
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2565,3,3,0,0,0,69,18,306,283,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,411,0,0,0,0,0,0,0,0,0,1102,1,31,1134,1549
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2566,2,2,0,0,0,53,23,191,265,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,0,254,0,0,0,0,0,0,0,0,0,800,0,21,821,1053
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2567,2,2,0,0,0,59,12,196,195,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,2,271,0,0,0,0,0,0,0,0,0,747,5,32,784,1102
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2568,4,4,0,0,0,126,40,408,556,0,0,0,0,0,0,0,0,0,0,0,0,19,11,4,6,588,0,0,0,0,0,0,0,0,0,1758,3,70,1831,2599
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2569,1,1,0,0,0,10,8,64,186,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,98,0,0,0,0,0,0,0,0,0,375,0,12,387,552
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2570,2,2,0,0,0,47,23,124,440,0,0,0,0,0,0,0,0,0,0,0,0,27,11,11,3,262,0,0,0,0,0,0,0,0,0,948,1,52,1001,1479
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,57,MORELOS,2571,4,4,0,0,0,106,33,149,811,0,0,0,0,0,0,0,0,0,0,0,0,40,8,21,6,420,0,0,0,0,0,0,0,0,0,1594,0,77,1671,2272
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4008,4,4,57,473,6,237,154,264,299,6,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,47,1552,2295
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4009,5,5,43,453,3,214,181,316,510,2,2,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737,0,54,1791,2657
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4010,2,2,14,201,3,119,119,41,163,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,34,701,1107
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4011,3,3,12,309,7,132,195,187,258,3,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1,35,1146,1623
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4012,2,2,9,141,1,53,102,72,171,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,34,588,826
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4013,2,2,16,193,3,156,129,104,206,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,1,24,838,1187
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4014,2,2,23,205,3,109,50,50,251,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,28,726,994
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4015,2,2,11,206,0,75,78,56,144,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,2,31,605,797
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4016,2,2,10,192,4,63,62,94,175,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,26,632,859
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,72,POLOTITLAN,4017,1,1,18,89,1,32,29,15,93,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,10,290,377
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,80,SOYANIQUILPAN DE JUAREZ,4158,7,7,1795,101,3,48,57,15,1664,4,2,11,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711,2,99,3812,4598
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,80,SOYANIQUILPAN DE JUAREZ,4159,2,2,275,21,2,23,6,5,448,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,23,809,1025
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,80,SOYANIQUILPAN DE JUAREZ,4160,2,2,268,30,0,11,15,7,337,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,19,693,835
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,80,SOYANIQUILPAN DE JUAREZ,4161,3,3,570,81,5,22,14,14,615,4,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,1,43,1378,1661
5,15,MEXICO,14,JILOTEPEC DE ANDRES MOLINA ENRIQUEZ,80,SOYANIQUILPAN DE JUAREZ,4162,4,4,721,45,2,35,12,13,821,1,2,6,1,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,0,38,1704,2038
