ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,PVEM_MORENA_FXMO,PVEM_MORENA,PVEM_FXMO,MORENA_FXMO,C_PVEM_FXMO,PT_PUP,PT_NAO,PUP_NAO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,136,SAN FRANCISCO CHAPULAPA,1,3,3,11,109,8,51,25,14,361,7,1,2,12,1,2,1,0,0,0,0,0,1,18,0,0,0,0,0,0,624,11,50,685,1404,
20,OAXACA,137,SAN FRANCISCO CHINDUA,1,1,1,11,18,15,15,52,8,165,3,3,3,5,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,303,0,12,315,601,
20,OAXACA,138,SAN FRANCISCO DEL MAR,5,13,13,12,365,52,971,555,26,2044,667,62,8,113,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4881,0,121,5002,6774,
20,OAXACA,139,SAN FRANCISCO HUEHUETLAN,1,1,1,6,33,4,20,58,7,127,1,2,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,271,0,49,320,593,
20,OAXACA,140,SAN FRANCISCO IXHUATAN,9,17,17,47,105,29,306,95,250,3615,11,19,420,420,1,1,1,0,0,0,0,0,3,13,2,21,0,0,0,0,5359,0,165,5524,7672,
20,OAXACA,141,SAN FRANCISCO JALTEPETONGO,2,2,2,12,37,19,29,113,16,191,16,5,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,448,0,20,468,801,
20,OAXACA,142,SAN FRANCISCO LACHIGOLO,1,5,5,103,135,15,137,111,111,689,26,20,18,39,7,7,0,0,0,0,0,0,3,11,0,1,0,0,0,0,1433,1,105,1539,3326,
20,OAXACA,143,SAN FRANCISCO LOGUECHE,2,4,4,46,63,14,60,97,37,418,103,12,12,14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,879,1,52,932,2067,
20,OAXACA,144,SAN FRANCISCO NUXAÑO,1,1,1,3,6,5,10,12,3,82,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131,0,13,144,284,
20,OAXACA,145,SAN FRANCISCO OZOLOTEPEC,2,3,3,14,19,4,37,37,10,369,55,5,5,20,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,578,0,29,607,1427,
20,OAXACA,146,SAN FRANCISCO SOLA,1,2,2,23,21,12,36,158,11,254,2,3,7,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,546,0,53,599,1398,
20,OAXACA,147,SAN FRANCISCO TELIXTLAHUACA,5,17,17,150,1086,27,448,659,227,2575,1524,448,161,141,10,15,0,2,0,0,0,0,9,23,0,3,0,0,0,0,7508,1,305,7814,10442,
20,OAXACA,148,SAN FRANCISCO TEOPAN,1,1,1,3,5,11,12,14,3,107,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,6,171,242,
20,OAXACA,149,SAN FRANCISCO TLAPANCINGO,1,3,3,7,53,29,77,51,21,330,3,2,8,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,597,0,94,691,1637,
20,OAXACA,150,SAN GABRIEL MIXTEPEC,3,7,7,38,701,29,66,109,27,935,12,5,7,16,6,8,1,3,0,0,0,0,0,3,0,1,0,0,0,0,1967,12,75,2054,3643,
20,OAXACA,151,SAN ILDEFONSO AMATLAN,2,5,5,28,125,18,55,76,32,286,107,7,6,9,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,756,0,57,813,1802,
20,OAXACA,152,SAN ILDEFONSO SOLA,1,2,2,6,19,2,15,85,3,89,4,3,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,234,0,12,246,683,
20,OAXACA,153,SAN ILDEFONSO VILLA ALTA,3,7,7,14,17,14,61,141,9,879,4,3,7,21,0,1,0,0,0,0,0,0,2,10,1,0,0,0,0,0,1184,1,73,1258,2812,
20,OAXACA,154,SAN JACINTO AMILPAS,5,19,19,490,753,343,615,1163,731,2719,125,507,142,334,31,3,4,5,0,0,0,0,9,25,0,0,0,0,13,0,8012,6,412,8430,12609,
20,OAXACA,155,SAN JACINTO TLACOTEPEC,1,3,3,7,17,19,124,103,6,306,10,31,4,12,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,649,0,58,707,1740,
20,OAXACA,156,SAN JERONIMO COATLAN,3,8,8,48,150,15,140,62,27,900,52,11,11,23,1,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,1452,0,64,1516,3573,
20,OAXACA,157,SAN JERONIMO SILACAYOAPILLA,2,2,2,163,174,2,16,15,11,214,3,4,9,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,618,0,46,664,1177,
20,OAXACA,158,SAN JERONIMO SOSOLA,4,5,5,25,63,16,64,80,34,631,21,37,13,5,1,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1000,0,52,1052,1994,
20,OAXACA,159,SAN JERONIMO TAVICHE,1,2,2,15,74,6,139,63,11,232,4,1,6,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,561,0,29,590,1439,
20,OAXACA,160,SAN JERONIMO TECOATL,2,3,3,9,55,10,32,244,5,147,4,10,5,6,4,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,538,0,58,596,1112,
20,OAXACA,161,SAN JERONIMO TLACOCHAHUAYA,4,8,8,83,158,20,155,773,72,925,11,13,15,33,4,1,1,2,0,0,0,0,0,15,0,1,0,0,0,0,2282,0,130,2412,4482,
20,OAXACA,162,SAN JORGE NUCHITA,3,5,5,9,19,15,34,40,11,536,3,5,5,12,1,1,0,0,0,0,0,0,0,10,0,2,0,0,0,0,703,0,57,760,2361,
20,OAXACA,163,SAN JOSE AYUQUILA,2,2,2,9,58,4,32,43,19,224,13,7,5,2,3,1,0,1,0,0,0,0,1,9,1,0,0,0,0,0,432,0,56,488,1165,
20,OAXACA,164,SAN JOSE CHILTEPEC,6,14,14,80,68,12,1194,890,945,2152,31,28,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5445,1,254,5700,8670,
20,OAXACA,165,SAN JOSE DEL PEÑASCO,2,3,3,10,124,4,33,25,17,187,90,7,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,503,0,19,522,1603,
20,OAXACA,166,SAN JOSE ESTANCIA GRANDE,1,2,2,7,14,21,13,57,151,120,4,2,134,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,527,0,30,557,771,
20,OAXACA,167,SAN JOSE INDEPENDENCIA,3,7,7,15,134,14,178,991,20,1304,2,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,0,47,2732,3481,
20,OAXACA,168,SAN JOSE LACHIGUIRI,3,7,7,40,83,27,103,123,47,646,149,23,19,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1282,0,94,1376,3083,
20,OAXACA,169,SAN JOSE DEL PROGRESO,4,10,10,78,224,23,811,293,160,1063,34,26,59,35,5,2,1,1,0,0,0,0,3,29,1,3,0,0,0,0,2851,0,186,3037,5749,
20,OAXACA,170,SAN JOSE TENANGO,16,29,29,56,192,57,361,3235,90,4867,17,12,551,103,2,3,0,1,0,0,0,0,0,0,0,0,8,0,0,0,9555,2,389,9946,12607,
20,OAXACA,171,SAN JUAN ACHIUTLA,1,1,1,0,14,5,23,25,6,140,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,8,230,352,
20,OAXACA,172,SAN JUAN ATEPEC,2,2,2,10,27,13,66,62,13,319,21,7,3,8,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,559,0,49,608,1132,
20,OAXACA,173,SAN JUAN BAUTISTA ATATLAHUCA,1,2,2,3,6,5,52,31,13,461,1,1,2,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,595,0,38,633,1293,
20,OAXACA,174,SAN JUAN BAUTISTA COIXTLAHUACA,4,6,6,25,80,40,106,83,44,684,19,26,9,12,4,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1144,0,66,1210,2170,
20,OAXACA,175,SAN JUAN BAUTISTA CUICATLAN,12,20,21,111,1125,44,323,414,88,3235,43,31,26,80,17,13,0,2,0,0,0,0,1,29,1,4,0,0,0,0,5587,0,327,5914,7714,
20,OAXACA,176,SAN JUAN BAUTISTA GUELACHE,3,9,9,97,175,19,178,160,185,1360,34,29,37,100,9,3,0,1,0,0,0,0,4,21,1,2,0,0,0,0,2415,1,132,2548,4886,
20,OAXACA,177,SAN JUAN BAUTISTA JAYACATLAN,1,2,2,6,24,8,43,35,7,261,3,0,1,5,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,399,0,28,427,1081,
20,OAXACA,178,SAN JUAN BAUTISTA LO DE SOTO,2,4,4,182,26,54,259,8,17,556,9,118,11,9,1,0,1,0,0,0,0,0,0,8,0,3,0,0,0,0,1262,0,59,1321,1884,
20,OAXACA,179,SAN JUAN BAUTISTA SUCHITEPEC,2,2,2,9,21,0,26,5,7,103,0,92,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,270,0,18,288,384,
20,OAXACA,180,SAN JUAN BAUTISTA TLACHICHILCO,2,3,3,16,20,4,44,21,13,303,1,4,6,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,441,0,33,474,1012,
20,OAXACA,181,SAN JUAN BAUTISTA TLACOATZINTEPEC,1,5,5,2,369,5,514,18,7,586,4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,0,15,1528,1766,
20,OAXACA,182,SAN JUAN BAUTISTA TUXTEPEC,81,211,215,1852,1943,705,3974,11363,4412,38792,1601,3964,628,860,1,0,0,1,108,34,9,2,0,0,0,0,0,0,0,0,70249,75,3673,73997,117408,
20,OAXACA,183,SAN JUAN BAUTISTA VALLE NACIONAL,15,35,35,289,293,36,2590,426,878,4526,115,1481,188,283,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11139,0,628,11767,17897,
20,OAXACA,184,SAN JUAN CACAHUATEPEC,7,13,13,26,144,67,1101,237,49,2719,24,17,16,49,2,0,3,0,0,0,0,0,3,19,0,1,0,0,0,0,4477,0,156,4633,6795,
20,OAXACA,185,SAN JUAN CHICOMEZUCHIL,1,1,1,1,5,0,8,54,2,57,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141,0,7,148,241,
20,OAXACA,186,SAN JUAN CHILATECA,1,2,2,36,38,8,310,87,42,130,7,18,13,15,4,1,0,0,0,0,0,0,4,18,1,1,0,0,0,0,733,0,55,788,1280,
20,OAXACA,187,CHIQUIHUITLAN DE BENITO JUAREZ,2,3,3,19,252,16,58,59,49,429,12,7,17,18,5,0,1,4,0,0,0,0,0,3,0,1,0,0,0,0,950,2,77,1029,1606,
20,OAXACA,188,SAN JUAN CIENEGUILLA,1,1,1,3,14,3,10,4,4,152,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,0,5,203,398,
20,OAXACA,189,SAN JUAN COATZOSPAM,1,3,3,6,233,2,27,320,8,423,1,2,118,18,1,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1167,2,41,1210,1519,
20,OAXACA,190,SAN JUAN COLORADO,5,13,13,24,31,618,73,484,52,2565,23,1364,14,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5292,0,173,5465,6882,
20,OAXACA,191,SAN JUAN COMALTEPEC,2,4,4,22,75,14,47,88,10,350,4,1,3,9,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,627,0,69,696,2150,
20,OAXACA,192,SAN JUAN COTZOCON,10,35,36,166,428,152,414,1100,139,4629,75,752,45,168,16,14,0,1,0,0,0,0,8,34,1,1,0,0,0,0,8143,0,572,8715,17578,
20,OAXACA,193,SAN JUAN DE LOS CUES,2,4,4,36,102,12,56,111,41,581,36,5,4,6,5,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1005,0,42,1047,1841,
20,OAXACA,194,SAN JUAN DEL ESTADO,2,4,4,76,62,12,86,62,42,603,14,11,7,32,7,3,0,0,0,0,0,0,5,15,0,0,0,0,0,0,1037,0,89,1126,2123,
20,OAXACA,195,SAN JUAN DEL RIO,1,2,2,14,3,4,63,95,24,355,3,1,3,8,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,582,0,59,641,1148,
20,OAXACA,196,SAN JUAN DIUXI,2,2,2,9,21,12,41,51,15,165,42,7,10,5,1,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,390,0,56,446,839,
20,OAXACA,197,SAN JUAN EVANGELISTA ANALCO,1,1,1,3,6,3,19,45,8,136,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,10,238,346,
20,OAXACA,198,SAN JUAN GUELAVIA,2,4,4,18,60,7,82,83,30,450,24,5,7,21,6,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,799,1,61,861,2462,
20,OAXACA,199,SAN JUAN GUICHICOVI,23,54,54,124,380,180,231,5816,186,7462,65,276,79,1303,7,2,2,3,0,0,0,0,7,5,3,2,0,1,0,0,16134,3,641,16778,23944,
20,OAXACA,200,SAN JUAN IHUALTEPEC,2,2,2,7,26,0,9,8,3,149,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,207,0,11,218,465,
20,OAXACA,201,SAN JUAN JUQUILA MIXES,4,5,5,21,36,26,62,76,25,449,8,6,5,20,6,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,749,0,61,810,2700,
20,OAXACA,202,SAN JUAN JUQUILA VIJANOS,2,3,3,1,10,9,39,112,14,255,17,1,0,12,23,0,1,0,0,0,0,0,124,0,3,0,0,0,0,0,621,0,42,663,1444,
20,OAXACA,203,SAN JUAN LACHAO,2,6,6,22,305,16,38,620,16,394,10,4,7,7,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1450,0,109,1559,3372,
20,OAXACA,204,SAN JUAN LACHIGALLA,4,5,5,33,46,2,316,83,33,685,13,6,7,7,2,4,0,0,0,0,0,0,1,30,0,0,0,0,0,0,1268,0,75,1343,2544,
20,OAXACA,205,SAN JUAN LAJARCIA,1,1,1,5,11,2,18,42,6,190,1,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,284,0,8,292,517,
20,OAXACA,206,SAN JUAN LALANA,7,25,25,223,1148,88,351,1248,144,3165,77,44,62,87,25,17,1,2,0,0,0,0,4,41,3,2,0,0,0,0,6732,1,667,7400,12446,
20,OAXACA,207,SAN JUAN MAZATLAN,9,30,30,179,340,88,714,1045,130,2474,45,332,13,78,7,6,1,0,0,0,0,0,2,32,0,0,0,0,0,0,5486,2,1932,7420,13119,
20,OAXACA,208,SAN JUAN MIXTEPEC,11,13,13,22,60,59,220,555,82,1774,30,26,51,110,2,1,0,0,0,0,0,0,2,16,0,1,0,0,0,0,3011,4,311,3326,6170,
20,OAXACA,209,SAN JUAN MIXTEPEC,1,1,1,6,8,2,18,17,6,164,13,6,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,248,0,9,257,508,
20,OAXACA,210,SAN JUAN ÑUMI,5,9,9,18,75,18,145,860,18,1057,62,8,14,23,0,0,0,0,0,0,0,0,0,18,2,1,0,0,0,0,2319,0,198,2517,4905,
20,OAXACA,211,SAN JUAN OZOLOTEPEC,3,4,4,11,27,6,68,67,16,593,51,11,23,23,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,911,1,43,955,2152,
20,OAXACA,212,SAN JUAN PETLAPA,2,4,4,18,71,12,73,56,8,571,13,4,6,47,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,884,0,124,1008,2010,
20,OAXACA,213,SAN JUAN QUIAHIJE,2,5,5,45,205,42,93,94,42,629,21,7,17,28,2,0,1,3,0,0,0,0,2,7,1,0,0,0,0,1,1240,7,164,1411,3090,
20,OAXACA,214,SAN JUAN QUIOTEPEC,2,4,4,17,88,5,38,114,19,523,38,4,4,9,3,3,0,0,0,0,0,0,2,9,0,1,0,0,0,0,877,0,38,915,1614,
20,OAXACA,215,SAN JUAN SAYULTEPEC,1,2,2,21,18,19,25,64,10,171,6,6,4,1,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,354,0,8,362,627,
20,OAXACA,216,SAN JUAN TABAA,1,2,2,2,6,4,22,64,4,178,4,0,4,6,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,299,0,29,328,884,
20,OAXACA,217,SAN JUAN TAMAZOLA,4,7,7,14,77,26,86,111,16,538,9,37,14,8,2,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,947,1,62,1010,2318,
20,OAXACA,218,SAN JUAN TEITA,1,1,1,4,7,4,20,37,1,102,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,7,194,424,
20,OAXACA,219,SAN JUAN TEITIPAC,2,4,4,25,70,24,77,119,31,314,15,9,8,11,3,3,1,0,0,0,0,0,0,7,1,0,0,0,0,0,718,0,87,805,1989,
20,OAXACA,220,SAN JUAN TEPEUXILA,4,5,5,27,86,10,53,56,10,564,13,3,3,8,2,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,844,1,109,954,1851,
20,OAXACA,221,SAN JUAN TEPOSCOLULA,2,3,3,5,25,4,52,32,17,394,9,9,8,14,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,578,1,59,638,1049,
20,OAXACA,222,SAN JUAN YAEE,2,3,3,2,15,3,23,77,12,320,17,1,3,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,486,0,25,511,1102,
20,OAXACA,223,SAN JUAN YATZONA,1,1,1,0,6,3,8,41,3,112,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,17,197,341,
20,OAXACA,224,SAN JUAN YUCUITA,1,1,1,4,16,16,26,28,10,192,7,5,1,6,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,315,0,16,331,562,
20,OAXACA,225,SAN LORENZO,3,9,9,890,21,29,1319,21,18,392,19,196,25,200,0,2,2,0,0,0,0,0,0,10,0,0,0,0,0,0,3144,1,148,3293,4338,
20,OAXACA,226,SAN LORENZO ALBARRADAS,2,5,5,27,55,17,172,142,44,463,19,9,6,2,2,1,0,1,0,0,0,0,0,14,0,1,0,0,0,0,975,3,80,1058,2165,
20,OAXACA,227,SAN LORENZO CACAOTEPEC,5,19,19,592,703,191,409,341,512,2830,103,53,65,574,103,14,2,2,0,0,0,0,14,58,0,7,0,0,3,0,6576,6,383,6965,12615,
20,OAXACA,228,SAN LORENZO CUAUNECUILTITLA,1,1,1,5,72,0,73,31,1,93,4,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,286,0,11,297,493,
20,OAXACA,229,SAN LORENZO TEXMELUCAN,2,9,9,73,264,55,178,482,28,709,40,12,9,28,4,4,0,3,0,0,0,0,0,11,4,0,0,0,0,0,1904,0,180,2084,5538,
20,OAXACA,230,SAN LORENZO VICTORIA,2,2,2,2,25,2,33,18,6,243,1,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,343,0,24,367,760,
20,OAXACA,231,SAN LUCAS CAMOTLAN,1,3,3,9,35,16,19,54,6,323,3,3,0,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,480,0,31,511,2086,
20,OAXACA,232,SAN LUCAS OJITLAN,12,33,33,3505,367,43,455,89,2072,5648,22,193,27,65,28,15,4,0,4,0,0,0,0,0,0,0,0,0,0,0,12537,0,334,12871,16352,
20,OAXACA,233,SAN LUCAS QUIAVINI,1,3,3,6,23,3,33,31,16,149,3,3,5,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,16,300,1505,
20,OAXACA,234,SAN LUCAS ZOQUIAPAM,4,12,12,92,612,76,140,208,87,820,23,39,18,53,27,8,1,1,0,0,0,0,1,12,0,1,0,0,0,0,2219,0,284,2503,4802,
20,OAXACA,235,SAN LUIS AMATLAN,4,7,7,46,164,19,133,92,37,710,85,11,8,21,1,2,0,0,0,0,0,0,1,7,1,3,0,0,0,0,1341,0,101,1442,2924,
20,OAXACA,236,SAN MARCIAL OZOLOTEPEC,2,2,2,27,55,4,15,31,15,235,23,3,8,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,425,0,36,461,1017,
20,OAXACA,237,SAN MARCOS ARTEAGA,3,3,3,33,37,10,40,24,21,438,4,145,6,5,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,773,0,39,812,1408,
20,OAXACA,238,SAN MARTIN DE LOS CANSECOS,1,1,1,4,37,7,69,38,12,151,7,5,4,2,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,343,0,34,377,724,
20,OAXACA,239,SAN MARTIN HUAMELULPAM,1,2,2,1,11,6,39,27,6,263,4,4,9,4,0,1,0,0,0,0,0,0,4,12,0,1,0,0,0,0,392,0,33,425,809,
20,OAXACA,240,SAN MARTIN ITUNYOSO,1,4,4,8,33,17,81,115,10,410,11,5,16,21,2,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,736,0,105,841,1923,
20,OAXACA,241,SAN MARTIN LACHILA,1,2,2,13,23,5,85,25,25,191,18,1,5,4,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,403,0,40,443,915,
20,OAXACA,242,SAN MARTIN PERAS,6,20,20,80,168,154,572,586,134,1758,54,58,41,142,2,0,1,2,0,0,0,0,5,18,1,3,0,0,0,0,3779,4,377,4160,8207,
20,OAXACA,243,SAN MARTIN TILCAJETE,1,2,2,22,24,8,189,69,21,340,2,10,9,21,0,2,0,0,0,0,0,0,3,17,0,1,0,0,0,0,738,2,55,795,1496,
20,OAXACA,244,SAN MARTIN TOXPALAN,2,7,7,23,112,9,209,121,29,770,26,2,7,15,9,1,0,0,0,0,0,0,0,19,0,2,0,0,0,0,1354,0,122,1476,2885,
20,OAXACA,245,SAN MARTIN ZACATEPEC,2,3,3,4,154,3,14,11,3,325,1,7,173,1,1,2,0,0,0,0,0,0,4,1,2,0,0,0,0,0,706,0,85,791,1212,
20,OAXACA,246,SAN MATEO CAJONOS,1,1,1,0,3,1,12,18,3,202,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,245,0,18,263,457,
20,OAXACA,247,SAN MATEO DEL MAR,4,11,11,61,177,28,180,122,57,519,23,11,8,37,25,2,2,1,0,0,0,0,84,10,1,0,0,0,0,0,1348,0,137,1485,6722,
20,OAXACA,248,SAN MATEO ETLATONGO,1,2,2,12,16,4,25,183,20,202,5,2,3,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,482,0,22,504,969,
20,OAXACA,249,SAN MATEO NEJAPAM,1,2,2,9,15,2,16,19,5,168,1,21,2,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,264,0,11,275,790,
20,OAXACA,250,SAN MATEO PEÑASCO,2,3,3,11,23,23,92,142,21,400,29,7,9,15,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,0,786,2,83,871,1583,
20,OAXACA,251,SAN MATEO PIÑAS,4,5,5,15,36,6,47,106,22,423,7,1,6,10,0,0,0,2,0,0,0,0,4,5,0,1,0,0,0,0,691,1,93,785,1527,
20,OAXACA,252,SAN MATEO RIO HONDO,4,7,7,48,130,8,315,64,32,875,261,3,13,42,2,6,1,1,0,0,0,0,0,8,0,0,0,0,0,0,1809,0,153,1962,2595,
20,OAXACA,253,SAN MATEO SINDIHUI,1,3,3,5,9,9,65,93,9,387,7,1,2,15,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,618,0,77,695,1637,
20,OAXACA,254,SAN MATEO TLAPILTEPEC,1,1,1,0,2,5,7,5,1,70,3,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0,5,104,170,
20,OAXACA,255,SAN MATEO YOLOXOCHITLAN,2,4,4,29,205,19,73,140,45,628,10,19,10,25,4,1,0,0,0,0,0,0,1,9,2,0,0,0,0,0,1220,0,131,1351,2624,
20,OAXACA,256,SAN MELCHOR BETAZA,1,3,3,4,32,11,32,23,6,256,8,1,8,7,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,392,2,28,422,804,
20,OAXACA,257,SAN MIGUEL ACHIUTLA,1,1,1,1,21,2,9,26,3,115,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,183,0,26,209,491,
20,OAXACA,258,SAN MIGUEL AHUEHUETITLAN,2,3,3,272,67,4,33,40,16,523,5,3,15,21,4,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1011,48,34,1093,1712,
20,OAXACA,259,SAN MIGUEL ALOAPAM,2,3,3,15,24,8,59,59,11,528,11,13,25,23,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,783,0,28,811,1667,
20,OAXACA,260,SAN MIGUEL AMATITLAN,9,14,14,1247,229,65,90,735,27,777,43,13,18,3,7,21,4,0,0,0,0,0,1,4,1,0,0,0,0,0,3285,0,206,3491,5385,
20,OAXACA,261,SAN MIGUEL AMATLAN,2,3,3,9,27,5,53,46,6,237,4,4,4,14,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,414,0,19,433,747,
20,OAXACA,262,SAN MIGUEL CHICAHUA,2,5,5,8,14,24,70,109,17,581,26,43,7,17,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,922,0,62,984,1674,
20,OAXACA,263,SAN MIGUEL CHIMALAPA,6,12,12,26,480,29,240,97,86,1399,9,8,15,98,7,5,0,1,0,0,0,0,1,21,1,1,0,0,0,0,2524,0,184,2708,5359,
20,OAXACA,264,SAN MIGUEL COATLAN,2,5,5,33,119,6,77,28,9,388,61,7,4,14,2,2,0,1,0,0,0,0,0,11,0,1,0,0,0,0,763,1,68,832,2379,
20,OAXACA,265,SAN MIGUEL DEL PUERTO,6,13,13,49,115,40,283,542,82,1222,16,17,20,37,4,3,2,3,0,0,0,0,0,20,1,1,0,0,0,0,2457,0,252,2709,6583,
20,OAXACA,266,SAN MIGUEL DEL RIO,1,1,1,0,3,0,6,0,1,53,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,2,76,195,
20,OAXACA,267,SAN MIGUEL EJUTLA,1,2,2,13,21,3,76,14,28,300,5,1,4,9,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,485,0,22,507,924,
20,OAXACA,268,SAN MIGUEL EL GRANDE,5,5,5,9,18,18,71,320,21,973,16,8,8,210,0,0,0,0,0,0,0,0,5,18,0,4,0,0,0,0,1699,0,123,1822,2926,
20,OAXACA,269,SAN MIGUEL HUAUTLA,2,3,3,2,72,14,27,32,5,228,4,8,4,5,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,407,0,30,437,898,
20,OAXACA,270,SAN MIGUEL MIXTEPEC,2,4,4,40,54,34,95,264,32,464,21,11,9,14,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1045,0,111,1156,2095,
20,OAXACA,271,SAN MIGUEL PANIXTLAHUACA,2,7,7,26,119,31,101,133,60,1256,16,6,7,34,9,2,0,0,0,0,0,0,2,13,1,1,0,0,0,0,1817,1,223,2041,4596,
