CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1774,C,3,0,C03,0,49,9,14,4,16,33,143,0,0,0,0,0,0,0,0,0,0,0,0,268,0,14,282,684,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1774_C3.pdf
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1774,C,4,0,C04,0,43,6,10,10,12,42,141,0,0,0,0,0,0,0,0,0,0,0,0,264,0,2,266,684,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1774_C4.pdf
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1774,C,5,0,C05,0,40,10,8,4,20,51,122,0,0,0,0,0,0,0,3,5,0,0,6,269,0,4,273,684,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1774_C5.pdf
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1775,B,1,0,B,0,43,4,15,9,18,46,138,0,0,0,0,0,0,0,0,3,0,2,2,280,1,5,286,749,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1775_B1.pdf
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1775,C,1,0,C01,0,49,7,11,5,10,41,149,0,0,0,0,0,0,0,2,4,0,0,2,280,1,7,288,748,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1775_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1776,B,1,0,B,0,208,15,6,2,14,38,85,0,0,0,0,0,0,0,7,5,1,0,0,381,0,3,384,633,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1776_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1777,B,1,0,B,0,57,15,11,4,26,43,88,0,0,0,0,0,0,0,4,3,0,0,0,251,0,11,262,487,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1777_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1777,C,1,0,C01,0,62,5,10,3,15,36,97,0,0,0,0,0,0,0,2,5,1,1,1,238,0,4,242,486,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1777_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1778,B,1,0,B,0,81,8,13,6,18,46,90,0,0,0,0,0,0,0,0,0,0,0,0,262,0,1,263,435,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1778_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1778,C,1,0,C01,0,68,8,5,3,11,41,101,0,0,0,0,0,0,0,2,4,0,2,0,245,0,1,246,435,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1778_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1779,B,1,0,B,0,60,9,6,4,17,39,76,0,0,0,0,0,0,0,1,4,0,0,0,216,0,5,221,385,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1779_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1779,C,1,0,C01,0,69,13,7,4,13,30,56,0,0,0,0,0,0,0,2,3,3,0,2,202,0,8,210,385,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1779_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1780,B,1,0,B,0,67,16,7,4,9,43,101,0,0,0,0,0,0,0,0,4,0,0,2,253,0,5,258,515,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1780_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1780,C,1,0,C01,0,45,10,17,1,18,62,103,0,0,0,0,0,0,0,1,4,0,1,2,264,0,7,271,514,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1780_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1781,B,1,0,B,0,60,8,7,7,17,51,109,0,0,0,0,0,0,0,4,2,0,1,3,269,0,5,274,528,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1781_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1781,C,1,0,C01,0,55,7,14,7,18,53,117,0,0,0,0,0,0,0,6,2,0,0,0,279,0,13,292,527,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1781_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1782,B,1,0,B,0,41,7,9,6,17,25,100,0,0,0,0,0,0,0,1,3,1,0,0,210,0,1,211,384,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1782_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1782,C,1,0,C01,0,39,13,1,4,14,40,75,0,0,0,0,0,0,0,2,7,0,0,2,197,1,3,201,383,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1782_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1783,B,1,0,B,0,55,11,13,5,10,45,76,0,0,0,0,0,0,0,1,3,0,1,1,221,0,4,225,403,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1783_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1783,C,1,0,C01,0,43,11,6,9,15,43,83,0,0,0,0,0,0,0,1,1,0,0,2,214,0,4,218,402,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1783_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1784,B,1,0,B,0,70,14,13,6,16,76,134,0,0,0,0,0,0,0,3,14,2,0,2,350,0,16,366,668,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1784_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1785,B,1,0,B,0,43,11,5,9,16,21,103,0,0,0,0,0,0,0,0,1,0,0,5,214,0,9,223,486,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1785_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1785,C,1,0,C01,0,27,15,7,0,21,41,93,0,0,0,0,0,0,0,2,4,9,0,4,223,0,11,234,486,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1785_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1786,B,1,0,B,0,88,16,16,8,19,61,146,0,0,0,0,0,0,0,0,8,0,0,0,362,0,6,368,668,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1786_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1787,B,1,0,B,0,61,7,8,4,13,42,119,0,0,0,0,0,0,0,0,4,1,1,3,263,1,5,269,449,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1787_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1787,C,1,0,C01,0,46,10,5,7,19,32,115,0,0,0,0,0,0,0,0,3,0,0,0,237,0,6,243,449,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1787_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1788,B,1,0,B,0,59,7,7,6,23,45,116,0,0,0,0,0,0,0,1,7,0,0,0,271,0,7,278,451,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1788_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1788,C,1,0,C01,0,58,6,6,4,17,44,110,0,0,0,0,0,0,0,1,5,0,1,2,254,0,2,256,450,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1788_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1789,B,1,0,B,0,50,5,7,6,17,44,90,0,0,0,0,0,0,0,0,0,0,0,0,219,0,12,231,459,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1789_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1789,C,1,0,C01,0,60,4,10,4,11,52,94,0,0,0,0,0,0,0,2,7,0,0,0,244,0,9,253,459,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1789_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1790,B,1,0,B,0,71,12,12,1,14,48,128,0,0,0,0,0,0,0,0,1,2,0,3,292,1,12,305,530,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1790_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1790,C,1,0,C01,0,62,13,10,2,23,50,106,0,0,0,0,0,0,0,1,2,0,1,6,276,0,11,287,529,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1790_C1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1791,B,1,0,B,0,73,15,13,9,17,61,148,0,0,0,0,0,0,0,4,5,1,2,2,350,2,3,355,645,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1791_B1.pdf
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1791,C,1,0,C01,0,78,12,8,12,19,63,140,0,0,0,0,0,0,0,4,4,0,0,2,342,2,12,356,644,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1791_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1792,B,1,0,B,0,38,3,4,7,14,28,58,0,0,0,0,0,0,0,1,3,0,0,2,158,0,6,164,349,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1792_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1793,B,1,0,B,0,35,2,7,4,23,18,68,0,0,0,0,0,0,0,0,4,0,0,0,161,0,6,167,374,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1793_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1794,B,1,0,B,0,68,12,11,7,24,58,155,0,0,0,0,0,0,0,1,8,1,1,2,348,0,7,355,625,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1794_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1794,C,1,0,C01,0,38,6,8,7,25,42,91,0,0,0,0,0,0,0,0,5,0,0,3,225,0,8,233,624,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1794_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1794,C,2,0,C02,0,70,10,6,6,16,44,160,0,0,0,0,0,0,0,1,4,1,1,3,322,0,8,330,624,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1794_C2.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1795,B,1,0,B,0,49,11,8,7,31,46,152,0,0,0,0,0,0,0,0,6,3,0,2,315,1,2,318,602,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1795_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1795,C,1,0,C01,0,65,3,10,7,16,52,119,0,0,0,0,0,0,0,3,3,0,1,1,280,0,7,287,602,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1795_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1796,B,1,0,B,0,34,7,9,4,18,39,85,0,0,0,0,0,0,0,1,8,1,0,3,209,1,4,214,433,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1796_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1796,C,1,0,C01,0,56,3,11,5,15,47,80,0,0,0,0,0,0,0,2,4,0,0,3,226,0,8,234,432,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1796_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1797,B,1,0,B,0,45,8,10,7,27,45,115,0,0,0,0,0,0,0,1,4,0,0,0,262,1,4,267,477,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1797_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1797,C,1,0,C01,0,45,10,10,6,20,58,118,0,0,0,0,0,0,0,1,2,0,0,0,270,0,5,275,476,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1797_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1798,B,1,0,B,0,45,10,13,17,28,51,149,0,0,0,0,0,0,0,1,2,0,1,3,320,0,5,325,719,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1798_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1799,B,1,0,B,0,58,12,11,13,30,50,138,0,0,0,0,0,0,0,1,3,0,2,1,319,0,8,327,578,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1799_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1799,C,1,0,C01,0,53,5,7,8,29,48,154,0,0,0,0,0,0,0,2,5,0,1,2,314,0,7,321,577,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1799_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1800,B,1,0,B,0,36,8,13,6,16,40,134,0,0,0,0,0,0,0,0,0,0,0,0,253,0,10,263,426,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1800_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1800,C,1,0,C01,0,25,5,10,5,12,44,108,0,0,0,0,0,0,0,1,6,2,0,1,219,0,3,222,426,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1800_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1801,B,1,0,B,0,45,9,14,12,19,52,133,0,0,0,0,0,0,0,1,5,2,1,2,295,0,10,305,551,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1801_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1801,C,1,0,C01,0,45,9,14,14,27,47,136,0,0,0,0,0,0,0,0,7,0,0,0,299,0,7,306,551,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1801_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1802,B,1,0,B,0,44,4,14,8,18,22,135,0,0,0,0,0,0,0,1,5,0,0,1,252,0,4,256,453,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1802_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1802,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1802_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1803,B,1,0,B,0,33,5,14,5,18,52,115,0,0,0,0,0,0,0,0,7,2,1,3,255,0,6,261,501,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1803_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1803,C,1,0,C01,0,43,9,12,10,10,42,130,0,0,0,0,0,0,0,2,5,1,0,1,265,0,3,268,501,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1803_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1803,C,2,0,C02,0,46,4,19,7,16,47,128,0,0,0,0,0,0,0,1,7,0,0,0,275,0,2,277,500,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1803_C2.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1804,B,1,0,B,0,43,10,17,8,28,68,161,0,0,0,0,0,0,0,0,7,0,4,0,346,0,9,355,598,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1804_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1805,B,1,0,B,0,33,6,10,5,18,43,118,0,0,0,0,0,0,0,0,4,0,0,1,238,0,6,244,473,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1805_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1805,C,1,0,C01,0,23,8,14,4,19,54,107,0,0,0,0,0,0,0,0,6,0,1,1,237,0,5,242,473,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1805_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1806,B,1,0,B,0,59,6,15,7,27,57,153,0,0,0,0,0,0,0,0,7,0,0,3,334,1,4,339,644,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1806_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1806,C,1,0,C01,0,63,4,13,7,24,62,165,0,0,0,0,0,0,0,1,3,0,1,1,344,2,7,353,644,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1806_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1807,B,1,0,B,0,50,4,10,6,19,49,117,0,0,0,0,0,0,0,1,7,0,0,1,264,0,5,269,491,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1807_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1807,C,1,0,C01,0,36,7,14,9,16,54,122,0,0,0,0,0,0,0,0,8,0,0,0,266,0,5,271,490,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1807_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1808,B,1,0,B,0,34,5,10,6,26,45,107,0,0,0,0,0,0,0,0,4,0,0,2,239,0,4,243,437,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1808_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1808,C,1,0,C01,0,40,7,13,4,18,52,117,0,0,0,0,0,0,0,2,3,2,1,1,260,0,4,264,436,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1808_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1809,B,1,0,B,0,49,6,15,10,22,71,162,0,0,0,0,0,0,0,3,2,3,0,1,344,0,9,353,585,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1809_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1810,B,1,0,B,0,31,3,6,6,8,30,112,0,0,0,0,0,0,0,1,3,0,0,1,201,0,2,203,394,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1810_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1810,C,1,0,C01,0,27,7,2,6,19,43,94,0,0,0,0,0,0,0,0,0,0,0,0,198,0,2,200,394,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1810_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1811,B,1,0,B,0,50,5,9,3,19,46,162,0,0,0,0,0,0,0,0,4,0,0,4,302,0,8,310,533,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1811_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1811,C,1,0,C01,0,42,9,11,11,20,54,158,0,0,0,0,0,0,0,0,4,0,2,1,312,0,4,316,533,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1811_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1812,B,1,0,B,0,35,3,14,7,20,37,132,0,0,0,0,0,0,0,0,7,1,0,2,258,1,4,263,445,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1812_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1812,C,1,0,C01,0,34,6,12,5,25,34,142,0,0,0,0,0,0,0,0,0,0,0,0,258,0,6,264,445,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1812_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1813,B,1,0,B,0,46,5,14,10,26,37,182,0,0,0,0,0,0,0,1,3,0,1,3,328,0,5,333,691,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1813_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1813,C,1,0,C01,0,39,4,15,9,18,56,193,0,0,0,0,0,0,0,0,5,0,0,2,341,0,12,353,690,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1813_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1813,C,2,0,C02,0,59,10,23,10,17,46,178,0,0,0,0,0,0,0,5,3,1,1,3,356,0,13,369,690,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1813_C2.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1813,C,3,0,C03,0,50,6,16,5,25,38,194,0,0,0,0,0,0,0,0,15,0,0,0,349,0,10,359,690,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1813_C3.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1814,B,1,0,B,0,42,8,12,13,28,43,189,0,0,0,0,0,0,0,1,10,1,0,3,350,0,7,357,695,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1814_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1815,B,1,0,B,0,30,3,20,7,26,37,132,0,0,0,0,0,0,0,2,4,0,0,3,264,0,9,273,510,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1815_B1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1815,C,1,0,C01,0,25,7,21,5,31,24,117,0,0,0,0,0,0,0,2,3,0,0,5,240,0,9,249,509,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1815_C1.pdf
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1816,B,1,0,B,0,19,4,15,6,21,33,126,0,0,0,0,0,0,0,0,6,0,0,0,230,0,4,234,489,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMREYNOSA/1816_B1.pdf
