CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,376,2,2,135,17,3,84,15,43,244,206,0,0,0,11,6,1,0,2,7,4,1,0,1,0,2,4,1,0,2,789,0,58,847,1236
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,377,1,1,4,5,1,2,3,2,20,34,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,73,0,0,73,109
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,378,1,1,36,8,2,6,5,0,86,51,0,0,0,2,1,1,0,0,1,1,0,0,2,0,1,0,0,0,0,203,0,6,209,323
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,380,1,1,29,6,2,3,3,12,36,35,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,133,0,9,142,179
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,381,1,1,18,3,5,15,3,2,39,9,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,100,0,7,107,156
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,382,2,2,85,32,8,31,19,83,262,116,0,0,0,11,15,0,1,0,1,3,0,1,0,2,2,1,2,1,1,677,0,50,727,1203
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,383,2,2,49,8,1,29,11,55,246,94,0,0,0,8,6,0,0,0,1,1,0,1,1,1,2,0,1,1,0,516,2,42,560,938
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,384,1,1,45,10,1,13,5,4,63,69,0,0,0,4,4,2,1,0,0,5,0,1,0,2,3,1,1,0,1,235,0,15,250,377
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,385,2,2,145,35,5,37,5,47,110,106,0,0,0,5,7,4,2,0,6,4,0,0,1,0,7,0,1,0,3,530,0,33,563,936
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,386,2,2,155,29,6,65,26,89,296,108,0,0,0,4,12,3,1,1,3,20,0,1,0,1,1,0,1,0,0,822,1,24,847,1498
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,387,2,2,99,7,3,23,29,49,225,88,0,0,0,6,5,2,2,0,4,12,0,0,1,0,4,0,9,0,0,568,0,46,614,1014
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,388,1,1,64,6,2,11,31,62,140,36,0,0,0,7,4,0,0,0,3,8,0,0,4,0,2,0,3,1,1,385,0,21,406,644
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,389,1,1,56,9,5,12,34,35,58,1,0,0,0,5,0,0,0,1,6,0,0,0,5,0,4,0,0,0,0,231,0,26,257,678
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,390,2,2,92,10,4,15,37,40,241,117,0,0,0,9,8,1,0,0,12,5,3,0,0,5,3,1,8,0,1,612,0,34,646,1079
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,391,1,1,34,11,2,8,7,2,42,54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,0,5,167,298
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,392,2,2,85,25,2,29,18,54,124,103,0,0,0,4,12,2,0,0,4,13,0,1,1,2,4,0,2,0,0,485,0,23,508,773
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,393,1,1,55,21,1,9,5,31,146,31,0,0,0,1,2,4,0,2,2,3,0,1,0,0,0,1,0,0,0,315,0,16,331,507
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,394,1,1,49,5,2,10,20,14,53,24,0,0,0,4,1,1,0,0,6,3,0,1,0,0,0,0,0,0,0,193,0,13,206,327
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,395,2,2,126,19,2,39,23,32,173,109,0,0,0,4,5,4,0,0,6,6,0,0,1,0,0,0,3,0,1,553,0,29,582,1004
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,396,1,1,33,8,1,6,9,14,50,22,0,0,0,0,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,152,1,7,160,323
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,398,2,2,78,61,5,46,11,27,191,29,0,0,55,7,13,3,1,0,4,9,1,3,0,2,6,1,0,0,1,554,0,41,595,933
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,399,2,2,76,57,3,33,19,43,140,28,0,0,98,10,16,1,0,1,0,5,2,0,0,8,5,0,1,0,0,546,0,37,583,905
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,400,2,2,48,62,2,23,19,33,166,33,0,0,95,5,6,1,0,0,2,12,0,1,0,0,2,0,1,0,0,511,0,21,532,869
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,401,2,2,62,39,0,26,24,38,234,35,0,0,95,10,13,6,1,0,4,16,0,3,0,0,1,0,3,1,0,611,0,39,650,1050
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,402,1,1,5,8,0,4,4,5,34,58,0,0,26,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,149,0,8,157,194
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,403,1,1,15,12,4,18,7,15,86,2,0,0,26,4,4,0,0,0,0,3,0,0,0,0,2,0,1,0,0,199,0,9,208,328
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,404,1,1,6,18,3,5,2,7,59,23,0,0,70,4,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,203,0,5,208,341
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,405,1,1,1,5,0,12,5,1,34,1,0,0,9,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,73,0,4,77,106
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,406,1,1,22,12,2,19,9,20,128,2,0,0,43,5,4,1,0,0,1,7,0,0,1,5,3,0,2,0,0,286,0,15,301,578
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,407,1,1,14,5,1,12,12,14,68,2,0,0,20,2,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,156,0,17,173,270
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,408,1,1,26,7,1,20,26,20,123,7,0,0,60,4,1,1,0,0,0,4,0,0,0,1,1,0,0,0,0,302,0,30,332,505
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,409,1,1,24,13,0,15,29,11,70,4,0,0,15,3,0,1,0,0,3,3,1,0,0,0,0,1,1,0,0,194,0,15,209,328
1,18,NAYARIT,13,IXTLAN DEL RIO,13,SAN PEDRO LAGUNILLAS,410,1,1,81,26,4,28,9,7,173,1,0,0,59,3,4,1,1,0,1,7,0,0,0,1,4,0,0,0,0,410,0,22,432,711
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,411,3,3,148,88,47,122,69,79,339,154,0,0,36,25,16,5,4,1,29,24,4,3,2,6,9,1,4,2,1,1218,1,78,1297,1979
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,412,4,4,91,82,61,170,81,78,432,262,0,0,36,52,7,3,1,0,67,28,10,4,4,13,16,2,12,0,1,1513,0,65,1578,2362
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,413,1,1,5,2,0,12,13,23,75,9,0,0,5,5,0,0,0,5,15,1,1,4,1,7,0,1,0,0,0,184,0,12,196,295
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,414,2,2,14,15,28,51,29,16,200,50,0,0,19,17,8,2,2,0,20,7,3,1,7,2,6,1,5,0,1,504,0,43,547,873
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,415,2,2,19,13,23,36,34,25,204,48,0,0,11,15,12,1,2,0,35,17,5,7,4,1,4,1,6,0,1,524,0,29,553,788
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,416,2,2,24,20,18,61,35,100,390,47,0,0,8,24,9,1,0,0,25,19,3,10,3,6,8,1,2,3,6,823,0,60,883,1390
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,417,2,2,10,10,11,20,15,21,89,38,0,0,7,7,1,0,0,0,5,9,0,1,1,1,3,0,5,0,0,254,5,8,267,365
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,418,1,1,4,11,2,13,7,6,147,96,0,0,3,10,0,0,0,0,5,5,1,1,1,2,0,0,4,0,0,318,0,18,336,466
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,419,1,1,9,11,6,42,18,21,175,47,0,0,8,22,1,1,0,0,14,7,1,6,3,0,6,1,5,4,0,408,0,25,433,623
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,420,1,1,2,10,4,78,12,23,79,21,0,0,3,12,2,0,1,0,2,6,1,2,3,0,1,0,1,0,3,266,0,17,283,415
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,421,3,3,57,53,38,141,78,74,414,86,0,0,13,49,10,2,1,0,78,7,2,6,1,6,4,2,4,0,2,1128,0,62,1190,2104
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,422,2,2,7,26,22,53,49,26,161,72,0,0,11,9,6,0,2,0,7,12,1,1,6,1,4,0,4,0,2,482,0,35,517,759
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,423,1,1,6,31,8,49,19,25,158,86,0,0,6,16,9,0,1,4,25,0,0,0,0,0,0,0,0,0,0,443,0,49,492,727
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,424,1,1,20,22,10,37,12,19,106,18,0,0,6,14,8,3,0,0,12,1,0,1,1,1,2,0,1,0,0,294,28,0,322,495
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,425,1,1,15,13,13,46,34,14,131,40,0,0,11,13,3,0,0,1,13,8,2,6,4,1,7,3,2,1,4,385,0,17,402,694
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,426,1,1,4,10,6,17,11,6,46,1,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,120,0,0,120,235
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,427,2,2,16,25,24,149,71,17,225,58,0,0,5,27,7,1,0,0,7,14,5,2,2,2,1,1,1,1,0,661,0,49,710,934
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,428,1,1,4,22,2,12,12,2,20,10,0,0,4,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,93,0,10,103,144
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,429,2,2,31,50,15,52,47,75,234,17,0,0,4,16,17,5,0,0,27,24,3,2,4,3,6,0,1,0,1,634,0,35,669,1105
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,430,1,1,10,14,5,54,17,18,141,10,0,0,3,6,0,0,0,1,6,6,1,2,0,2,5,1,0,0,1,303,0,15,318,578
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,431,1,1,11,7,4,44,24,28,156,19,0,0,6,9,1,0,0,0,3,8,3,2,0,2,1,2,1,0,0,331,0,25,356,711
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,432,1,1,2,5,2,7,8,3,52,6,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,0,5,94,136
1,18,NAYARIT,12,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,433,3,3,53,37,22,77,75,128,488,119,0,0,10,34,3,1,0,1,18,12,2,4,0,3,6,7,2,2,3,1107,0,82,1189,1867
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,435,2,2,19,9,16,23,19,124,160,0,7,43,8,5,5,0,0,0,7,22,2,1,1,3,2,0,2,1,0,479,0,13,492,946
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,436,2,2,24,21,22,33,34,109,250,0,22,39,8,8,3,0,0,0,5,24,0,0,0,0,0,0,2,0,0,604,0,25,629,1131
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,437,3,3,88,25,34,68,49,131,481,0,52,60,11,6,8,0,1,0,12,10,4,1,1,6,5,0,8,0,0,1061,0,42,1103,1923
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,438,2,2,31,16,15,24,24,98,205,0,7,71,10,5,4,0,0,0,5,10,0,1,1,0,1,0,4,0,0,532,0,12,544,915
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,439,1,1,21,6,4,11,11,58,108,0,6,31,1,2,4,0,0,0,3,5,0,0,0,1,1,0,2,0,0,275,0,7,282,437
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,440,1,1,11,12,9,4,11,56,105,0,16,25,3,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,270,0,12,282,466
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,441,2,2,19,13,19,38,89,152,133,0,26,23,6,2,1,0,0,6,3,9,1,1,3,7,4,0,3,0,1,559,0,10,569,1106
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,442,3,3,27,23,36,38,50,170,312,0,28,40,12,2,4,0,0,0,7,16,1,0,1,2,5,0,2,0,0,776,0,22,798,1511
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,443,1,1,7,11,14,35,14,60,115,0,19,43,7,4,3,0,0,0,4,8,1,1,1,0,2,0,0,1,1,351,0,18,369,607
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,444,1,1,15,14,8,11,12,49,57,0,5,20,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,202,0,7,209,345
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,445,1,1,5,9,7,4,9,45,49,0,2,17,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,154,0,8,162,252
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,446,1,1,32,16,2,12,13,120,74,0,5,35,3,0,4,0,0,0,0,4,0,0,0,0,1,0,1,0,0,322,0,2,324,454
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,447,1,1,15,12,12,17,20,107,109,0,6,29,6,2,3,0,0,0,3,7,0,0,0,7,3,0,2,0,0,360,0,14,374,654
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,448,1,1,22,14,8,32,23,16,37,0,3,137,26,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,353,0,11,364,594
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,449,2,2,42,3,1,6,3,76,218,0,0,0,4,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,388,0,7,395,243
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,450,1,1,14,14,6,10,8,65,120,0,48,0,3,0,1,0,0,0,6,0,0,0,1,0,1,1,0,0,0,298,0,0,298,527
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,451,2,2,25,18,9,16,24,108,240,0,66,1,4,4,0,2,0,2,18,0,2,0,0,0,0,1,1,0,0,541,0,31,572,1115
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,452,1,1,4,18,10,13,1,55,64,0,0,24,4,2,1,0,0,1,5,0,0,0,0,0,0,0,1,0,1,204,0,11,215,333
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,453,1,1,11,12,2,6,6,40,38,0,6,0,5,1,2,0,0,0,0,4,0,0,0,2,1,0,0,0,0,136,0,7,143,225
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,454,1,1,5,5,8,8,2,34,45,0,1,10,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,125,0,2,127,193
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,455,1,1,6,9,6,8,10,87,92,0,0,33,2,2,3,0,0,0,8,9,0,0,0,0,2,0,0,0,0,277,0,3,280,435
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,456,1,1,6,3,4,14,9,63,73,0,16,2,6,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,201,0,15,216,399
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,457,2,2,29,93,11,15,5,95,294,0,0,0,1,3,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,556,0,15,571,860
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,458,2,2,5,9,1,18,13,273,234,11,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,571,0,14,585,782
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,459,2,2,6,31,4,21,13,442,215,1,0,0,1,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,741,0,18,759,1091
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,460,2,2,4,5,1,31,6,391,178,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,621,0,14,635,924
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,461,1,1,2,8,3,14,4,280,64,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,379,539
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,462,1,1,0,0,1,8,4,13,41,4,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,79,0,4,83,151
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,463,1,1,2,6,1,15,12,52,158,214,0,0,6,6,1,1,0,0,0,4,0,0,2,1,0,0,0,0,0,481,0,16,497,643
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,464,1,1,2,1,1,11,3,195,45,13,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,275,0,6,281,416
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,465,2,2,0,6,1,5,4,410,53,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,486,0,18,504,769
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,466,1,1,5,3,2,16,12,347,65,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,459,0,15,474,661
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,467,1,1,1,4,2,16,5,61,128,0,0,0,4,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,226,0,12,238,318
1,18,NAYARIT,2,TECUALA,15,SANTIAGO IXCUINTLA,468,1,1,2,5,7,14,12,70,174,3,0,0,2,3,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,299,6,10,315,547
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,469,1,1,4,10,13,32,9,67,161,0,18,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,320,0,7,327,565
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,470,2,2,11,9,17,36,19,101,240,0,4,1,4,3,2,1,0,0,0,11,0,0,0,1,2,0,1,0,0,463,0,16,479,890
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,471,1,1,10,4,3,24,23,27,150,0,17,6,1,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,274,0,11,285,575
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,472,1,1,4,0,11,32,16,30,222,0,37,4,2,2,2,0,0,0,0,12,0,0,0,1,1,0,3,0,0,379,0,14,393,714
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,473,1,1,4,8,11,61,10,31,164,0,34,1,1,2,1,0,0,0,0,9,0,0,1,0,0,0,2,0,1,341,0,11,352,569
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,474,2,2,6,9,9,41,15,40,207,0,31,1,1,4,0,1,0,0,1,18,0,0,0,2,4,0,0,0,0,390,0,16,406,801
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,475,1,1,3,6,8,28,13,44,129,0,11,1,1,1,0,0,0,0,6,0,0,0,0,3,5,0,0,0,0,259,0,12,271,471
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,476,1,1,7,8,10,13,6,76,112,6,0,0,0,2,0,0,0,0,0,8,0,0,0,0,4,0,2,0,0,254,0,10,264,462
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,477,1,1,1,3,3,12,6,37,83,24,0,0,0,1,1,1,1,0,2,8,0,0,2,2,2,0,0,0,0,189,16,205,410,374
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,478,1,1,2,6,4,13,10,79,99,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,28,258,470
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,480,3,3,2,7,2,8,5,141,102,16,0,0,0,1,0,0,0,0,2,5,0,0,1,1,0,0,2,0,0,295,0,13,308,541
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,481,1,1,1,3,1,7,3,24,19,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,14,84,192
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,482,2,2,13,14,24,18,15,137,196,37,0,0,0,3,4,0,0,0,1,11,0,0,0,0,0,0,0,0,0,473,23,17,513,1110
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,483,2,2,11,15,20,19,17,172,239,70,0,0,0,3,0,3,0,0,1,2,4,0,2,2,2,0,0,0,0,582,0,29,611,1198
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,484,2,2,20,14,17,16,10,145,189,53,0,0,0,2,6,1,0,0,4,9,0,1,0,0,3,1,2,0,0,493,0,24,517,971
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,485,2,2,1,7,3,30,2,183,183,7,0,0,0,2,0,0,0,0,0,14,3,2,2,3,2,0,1,0,0,445,0,24,469,798
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,486,1,1,4,7,0,12,2,91,61,4,0,0,0,2,1,0,0,0,0,2,0,1,0,1,0,0,1,0,1,190,0,7,197,362
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,487,3,3,7,5,3,65,30,289,226,15,0,0,0,0,0,0,0,0,2,7,0,0,0,7,10,0,1,0,0,667,0,31,698,1124
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,488,1,1,4,7,12,35,14,56,171,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,34,345,734
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,489,2,2,8,14,11,31,31,64,206,0,8,4,2,2,0,0,0,0,1,9,1,0,0,2,6,0,1,3,1,405,0,14,419,916
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,490,1,1,7,2,13,25,16,78,139,0,2,9,3,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,1,304,0,16,320,680
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,491,1,1,6,12,9,27,22,49,131,0,0,17,2,1,0,0,0,0,1,7,1,0,0,3,1,0,0,0,0,289,0,6,295,530
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,492,1,1,1,1,4,12,2,44,56,0,19,5,0,2,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,153,0,10,163,296
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,493,2,2,7,9,3,25,20,53,197,0,132,0,3,2,3,0,0,0,1,7,0,0,1,2,3,5,2,0,0,475,2,18,495,914
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,494,1,1,4,4,4,21,11,35,111,0,42,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,237,6,13,256,469
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,495,1,1,5,6,8,28,11,24,128,0,75,1,3,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,296,0,10,306,604
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,496,1,1,2,1,6,15,12,44,144,0,46,0,6,1,1,0,0,0,1,5,0,0,0,1,1,0,2,0,0,288,0,0,288,508
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,497,2,2,10,20,64,25,19,116,262,0,21,9,1,7,3,2,0,1,2,1,0,0,0,1,4,0,5,0,1,574,0,24,598,928
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,498,2,2,7,9,21,35,24,32,245,0,6,9,3,8,3,0,0,0,11,8,0,0,0,0,3,0,1,0,0,425,0,31,456,761
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,499,1,1,5,7,14,5,14,34,93,0,0,8,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,186,0,7,193,312
