CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,719,C,1,0,C01,0,45,42,2,19,12,114,98,22,2,3,1,2,0,1,0,0,4,367,1,26,394,707,GRUPO DE RECUENTO,ANULADA,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,728,B,1,0,B,0,33,21,1,17,8,71,85,12,0,2,1,2,1,0,0,0,1,255,0,23,278,505,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,728,C,1,0,C01,0,20,30,0,14,5,70,96,10,0,4,0,1,2,0,0,0,8,260,0,0,260,505,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,728,C,2,0,C02,0,21,29,1,11,5,69,80,14,1,0,1,4,1,0,0,0,2,239,0,15,254,505,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,729,B,1,0,B,0,55,32,2,15,12,88,135,11,0,4,2,1,0,0,0,0,0,357,0,14,371,591,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,729,C,1,0,C01,0,31,31,1,16,9,102,104,12,1,2,0,2,3,0,0,0,3,317,0,21,338,590,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,729,C,2,0,C02,0,38,42,1,19,5,97,92,17,0,6,1,1,4,0,0,0,3,326,0,10,336,590,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,730,B,1,0,B,0,50,52,2,16,13,121,120,25,2,3,0,0,1,2,0,0,2,409,0,17,426,746,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,730,C,1,0,C01,0,50,45,1,16,12,128,134,22,0,0,0,0,2,2,0,0,2,414,0,16,430,745,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,731,B,1,0,B,0,87,47,2,8,5,141,97,18,3,0,1,2,3,3,0,0,1,418,0,13,431,658,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,731,C,1,0,C01,0,61,37,2,16,7,139,103,17,0,1,3,3,2,3,0,0,4,398,0,15,413,657,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,731,C,2,0,C02,0,68,48,1,12,9,136,87,12,1,1,0,1,1,0,0,0,7,384,0,11,395,657,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,731,C,3,0,C03,0,68,41,3,12,12,123,82,14,5,1,0,5,12,1,0,0,2,381,0,13,394,657,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,732,B,1,0,B,0,39,33,0,18,7,126,131,15,1,3,1,1,6,3,0,0,7,391,1,21,413,728,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,732,C,1,0,C01,0,33,45,2,20,5,112,137,22,2,2,1,0,1,2,0,0,5,389,0,22,411,728,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,732,C,2,0,C02,0,38,32,1,17,11,103,142,12,1,1,0,2,3,2,1,0,1,367,0,16,383,728,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,733,B,1,0,B,0,19,24,0,14,14,75,102,8,1,4,1,2,3,0,0,0,1,268,0,18,286,512,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,733,C,1,0,C01,0,15,26,1,8,8,85,87,10,0,1,2,1,2,3,0,0,3,252,0,15,267,512,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,733,C,2,0,C02,0,24,24,1,22,12,78,75,15,1,0,0,0,4,0,0,0,5,261,1,20,282,512,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,734,B,1,0,B,0,31,30,0,17,11,83,97,14,1,1,1,1,4,3,0,0,4,298,0,19,317,680,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,734,C,1,0,C01,0,19,23,0,15,14,76,102,12,3,1,3,1,5,1,0,0,3,278,0,15,293,679,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,734,C,2,0,C02,0,17,30,2,17,11,98,83,14,1,1,2,1,2,0,0,1,3,283,0,23,306,679,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,735,B,1,0,B,0,63,44,0,17,27,93,102,16,0,1,1,0,2,2,0,0,3,371,0,18,389,610,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,735,C,1,0,C01,0,50,38,3,11,40,98,93,13,1,0,1,1,1,1,0,0,4,355,0,19,374,609,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,735,C,2,0,C02,0,60,25,1,10,20,96,95,16,3,1,2,0,2,1,0,0,8,340,0,13,353,609,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,735,C,3,0,C03,0,55,35,2,14,20,113,114,18,2,0,0,2,1,2,0,0,0,378,0,13,391,609,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,736,B,1,0,B,0,41,50,1,12,13,124,153,21,0,2,0,0,3,0,0,0,4,424,0,21,445,708,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,736,C,1,0,C01,0,41,37,0,13,8,95,170,14,0,2,1,1,1,3,0,1,3,390,0,19,409,708,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,737,B,1,0,B,0,31,24,0,9,15,110,120,16,1,3,1,0,1,0,0,0,2,333,0,8,341,553,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,737,C,1,0,C01,0,30,19,1,15,18,107,106,14,0,1,0,4,1,1,0,0,3,320,0,14,334,552,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,737,C,2,0,C02,0,25,34,1,16,14,98,109,14,1,1,0,0,2,1,0,0,5,321,0,16,337,552,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,738,B,1,0,B,0,19,30,3,9,12,67,80,11,1,0,1,2,1,0,0,0,1,237,0,12,249,537,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,738,C,1,0,C01,0,29,27,4,11,8,84,101,8,0,1,1,4,4,2,0,0,4,288,0,6,294,537,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,738,C,2,0,C02,0,30,27,3,12,14,92,92,15,0,0,1,3,5,0,0,0,2,296,0,11,307,536,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,740,B,1,0,B,0,37,38,2,12,11,127,142,24,2,4,0,2,6,1,0,0,2,410,0,22,432,747,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,740,C,1,0,C01,0,37,23,1,17,17,138,148,22,3,1,1,0,2,1,0,0,9,420,0,17,437,746,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,740,C,2,0,C02,0,38,46,1,18,11,117,145,19,0,3,3,1,4,1,0,0,3,410,0,16,426,746,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,741,B,1,0,B,0,17,28,0,6,9,87,94,10,0,2,0,0,6,0,0,1,5,265,0,15,280,566,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,741,C,1,0,C01,0,24,27,0,12,7,78,100,20,0,4,0,3,2,0,0,0,0,277,0,10,287,565,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,741,C,2,0,C02,0,18,21,2,12,10,99,95,18,0,3,2,0,1,0,0,0,3,284,0,18,302,565,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,741,C,3,0,C03,0,29,20,5,13,5,82,103,12,0,3,1,0,1,0,0,0,2,276,0,10,286,565,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,B,1,0,B,0,26,24,0,19,8,106,106,22,1,1,0,1,0,1,0,0,3,318,0,12,330,694,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,1,0,C01,0,27,21,0,12,13,101,85,7,0,2,2,3,1,1,0,0,1,276,1,10,287,694,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,2,0,C02,0,29,23,1,14,4,83,96,19,3,2,6,2,2,0,0,0,3,287,0,14,301,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,3,0,C03,0,17,21,1,17,8,88,80,24,2,3,1,0,3,0,0,0,2,267,0,11,278,693,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,4,0,C04,0,24,31,2,11,7,121,78,20,1,1,0,3,2,0,0,0,3,304,1,7,312,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,5,0,C05,0,12,19,0,17,15,102,82,19,2,3,1,1,1,0,0,0,3,277,1,9,287,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,6,0,C06,0,27,32,1,19,7,102,104,16,0,1,2,0,1,0,0,0,6,318,0,13,331,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,7,0,C07,0,22,28,0,16,6,99,86,22,2,0,2,1,2,0,0,0,2,288,0,9,297,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,8,0,C08,0,18,19,2,13,10,122,105,19,0,2,0,1,1,2,0,0,1,315,0,11,326,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,9,0,C09,0,21,29,1,13,7,96,97,11,2,2,1,2,0,0,0,0,3,285,0,14,299,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,10,0,C10,0,21,34,3,19,4,93,102,18,1,3,3,0,3,1,0,1,2,308,0,8,316,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,11,0,C11,0,24,26,3,14,2,114,92,12,0,1,1,1,2,2,1,0,2,297,0,8,305,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,C,12,0,C12,0,17,26,0,13,10,110,106,13,0,1,0,1,4,0,0,0,3,304,0,13,317,693,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,B,1,0,B,0,35,22,3,15,7,89,88,18,0,1,3,0,0,2,0,0,1,284,0,15,299,629,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,C,1,0,C01,0,30,24,1,18,8,109,111,20,4,2,4,0,4,0,0,0,5,340,1,10,351,629,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,C,2,0,C02,0,41,27,3,13,7,114,96,12,1,5,3,0,2,1,1,0,3,329,0,4,333,628,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,C,3,0,C03,0,31,33,0,13,8,106,103,19,2,0,1,0,4,2,0,0,1,323,0,18,341,628,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,C,4,0,C04,0,38,32,1,8,5,125,98,10,1,0,3,2,2,0,0,0,4,329,0,9,338,628,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,B,1,0,B,0,18,28,2,27,4,110,138,11,0,5,2,3,0,0,0,0,3,351,0,17,368,744,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,C,1,0,C01,0,11,31,1,14,9,116,109,18,2,1,1,2,2,0,0,0,4,321,0,3,324,744,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,C,2,0,C02,0,22,32,2,21,16,103,104,12,1,3,1,2,1,0,0,0,5,325,0,19,344,744,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,C,3,0,C03,0,17,27,0,16,8,153,107,12,1,3,1,2,2,1,0,0,3,353,0,17,370,744,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,0,E01,0,144,57,3,6,4,190,83,18,1,0,0,1,3,1,1,0,3,515,1,7,523,724,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,1,E01C01,0,142,46,3,9,1,162,83,18,4,0,1,1,13,0,0,1,4,488,1,7,496,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,2,E01C02,0,130,44,2,12,7,186,89,16,1,1,0,1,7,0,0,0,2,498,0,9,507,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,3,E01C03,0,153,51,1,14,4,156,90,21,0,2,1,2,9,2,0,0,2,508,0,9,517,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,4,E01C04,0,152,44,4,11,5,191,64,18,2,3,0,0,4,1,0,0,4,503,0,11,514,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,5,E01C05,0,137,50,2,9,8,148,83,28,1,2,1,1,13,2,0,0,3,488,0,7,495,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,6,E01C06,0,149,55,0,8,6,164,81,24,2,3,1,3,8,3,0,0,3,510,0,4,514,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,7,E01C07,0,148,54,2,13,6,160,63,26,2,2,0,4,8,4,0,0,5,497,0,8,505,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,E,1,8,E01C08,0,152,48,2,11,5,155,67,33,0,3,1,2,16,0,0,0,0,495,0,11,506,723,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,745,B,1,0,B,0,26,39,0,14,9,118,134,14,0,2,1,0,1,0,0,0,3,361,0,8,369,655,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,745,C,1,0,C01,0,42,33,1,14,9,122,128,15,2,1,0,2,6,2,0,1,1,379,0,12,391,654,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,746,B,1,0,B,0,45,30,1,10,4,104,103,12,2,1,0,0,2,0,0,0,4,318,0,6,324,512,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,746,C,1,0,C01,0,44,29,2,12,5,102,103,17,1,3,0,2,2,1,0,0,3,326,0,1,327,511,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,746,C,2,0,C02,0,36,30,0,17,5,99,93,12,5,5,0,0,7,1,0,0,5,315,0,4,319,511,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,747,B,1,0,B,0,35,39,1,15,4,131,110,11,1,0,1,2,4,1,0,0,4,359,0,21,380,650,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,747,C,1,0,C01,0,53,34,1,15,7,154,129,9,1,2,1,0,2,0,0,0,2,410,0,7,417,650,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,748,B,1,0,B,0,29,38,0,13,8,129,116,12,5,2,1,2,5,0,0,0,3,363,0,7,370,627,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,748,C,1,0,C01,0,29,30,0,5,4,92,118,21,1,1,2,2,4,1,0,0,8,318,0,7,325,627,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,749,B,1,0,B,0,55,42,3,14,8,122,100,12,1,0,1,0,5,2,1,0,4,370,0,8,378,566,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,749,C,1,0,C01,0,37,32,1,8,9,101,107,11,0,0,2,1,4,0,0,0,2,315,0,13,328,566,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,749,C,2,0,C02,0,45,34,1,8,7,94,106,13,1,1,0,0,5,1,0,0,3,319,0,10,329,565,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,750,B,1,0,B,0,56,56,1,12,8,134,104,30,1,3,0,1,2,0,0,0,5,413,0,6,419,640,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,750,C,1,0,C01,0,42,32,2,18,7,129,97,30,1,2,2,1,5,1,0,0,4,373,0,13,386,640,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,750,C,2,0,C02,0,66,49,0,19,6,107,103,16,2,2,2,2,4,3,0,0,5,386,0,13,399,639,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,750,C,3,0,C03,0,78,37,4,16,13,114,121,11,3,3,1,4,1,1,0,1,4,412,0,10,422,639,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,751,B,1,0,B,0,54,49,2,10,11,126,130,17,1,0,0,0,1,0,0,0,1,402,0,23,425,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,751,C,1,0,C01,0,40,48,1,9,18,88,136,21,4,4,0,1,6,1,0,0,5,382,0,16,398,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,751,C,2,0,C02,0,62,38,2,14,11,108,130,24,1,2,1,2,2,2,0,0,4,403,0,19,422,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,752,B,1,0,B,0,26,35,0,15,24,100,121,8,3,1,0,1,1,1,0,0,9,345,0,23,368,666,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,752,C,1,0,C01,0,30,35,2,17,17,77,133,7,3,1,0,1,0,3,0,0,3,329,0,29,358,666,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,753,B,1,0,B,0,17,29,2,18,11,63,130,9,2,2,0,0,1,1,0,0,1,286,0,19,305,690,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,753,C,1,0,C01,0,13,39,1,12,8,59,109,10,3,4,2,1,2,1,0,0,4,268,0,20,288,689,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,753,C,2,0,C02,0,20,36,1,22,7,91,118,7,0,2,1,2,1,1,0,0,4,313,16,0,329,689,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,754,B,1,0,B,0,11,27,1,9,10,79,74,14,0,0,2,1,1,2,0,0,1,232,0,15,247,538,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,754,C,1,0,C01,0,8,38,0,13,4,72,82,9,1,2,2,2,2,1,0,0,2,238,0,20,258,538,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,754,C,2,0,C02,0,9,21,1,14,12,79,82,9,1,1,0,2,3,0,0,0,1,235,0,26,261,537,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,755,B,1,0,B,0,27,46,1,22,14,136,133,30,2,2,1,0,1,1,0,0,5,421,0,17,438,744,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,755,C,1,0,C01,0,26,40,4,14,7,81,110,18,0,2,3,1,1,0,0,0,2,309,0,29,338,744,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,755,C,2,0,C02,0,22,57,3,22,7,80,110,17,1,1,2,1,3,1,0,0,2,329,0,24,353,744,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,755,S,1,0,S01,0,0,3,0,0,1,8,9,0,0,0,0,0,1,0,0,0,0,22,0,3,25,0,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,756,B,1,0,B,0,38,42,1,17,13,116,96,15,2,3,2,0,4,0,0,0,1,350,0,23,373,640,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,756,C,1,0,C01,0,46,41,0,18,11,121,91,24,1,3,0,1,5,2,0,0,0,364,0,21,385,639,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,757,B,1,0,B,0,39,42,2,8,10,110,114,23,0,2,2,0,2,1,0,0,3,358,0,22,380,639,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,757,C,1,0,C01,0,29,33,2,17,8,121,111,21,0,3,0,1,3,2,0,0,4,355,0,16,371,639,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,758,B,1,0,B,0,35,40,0,15,8,96,123,11,0,4,2,1,2,2,0,0,6,345,0,25,370,700,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,758,C,1,0,C01,0,32,34,0,11,6,106,129,19,2,2,0,0,2,2,0,1,6,352,1,21,374,700,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,767,B,1,0,B,0,18,43,0,13,17,99,126,24,0,1,1,0,1,2,0,0,4,349,0,24,373,716,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,767,C,1,0,C01,0,14,46,0,13,15,98,96,13,2,2,1,1,2,0,0,1,4,308,0,22,330,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,767,C,2,0,C02,0,16,33,3,16,14,101,120,26,2,2,1,1,3,1,0,1,5,345,0,27,372,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,768,B,1,0,B,0,30,28,3,15,10,83,109,12,1,1,1,1,0,1,0,0,2,297,0,21,318,669,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,768,C,1,0,C01,0,36,44,3,14,11,96,87,16,1,2,0,3,4,1,0,0,2,320,0,15,335,668,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,769,B,1,0,B,0,27,28,2,14,10,89,96,14,1,2,0,3,5,3,0,0,3,297,0,12,309,551,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,769,C,1,0,C01,0,44,34,1,11,17,95,91,19,0,2,1,1,4,0,0,0,2,322,0,11,333,550,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,769,C,2,0,C02,0,49,43,0,15,11,78,101,20,1,1,2,6,2,1,0,1,0,331,0,12,343,550,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,770,B,1,0,B,0,14,45,3,25,8,60,88,6,1,1,1,1,2,1,0,0,8,264,0,22,286,603,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,770,C,1,0,C01,0,16,48,2,15,3,63,96,10,2,0,4,1,3,1,0,1,7,272,1,23,296,602,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,770,C,2,0,C02,0,14,39,2,18,21,60,71,10,2,0,6,0,4,1,0,0,2,250,0,20,270,602,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,771,B,1,0,B,0,18,21,0,18,14,99,101,5,1,2,1,1,2,0,0,0,0,283,0,12,295,603,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,771,C,1,0,C01,0,16,29,0,15,6,105,98,6,2,1,1,1,1,2,0,0,2,285,0,20,305,602,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,771,C,2,0,C02,0,26,25,1,21,6,85,101,7,1,1,3,0,2,2,0,1,3,285,0,16,301,602,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,772,B,1,0,B,0,22,31,1,19,11,115,92,14,3,1,0,8,2,0,0,0,2,321,0,24,345,663,GRUPO DE RECUENTO,ANULADA,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,772,C,1,0,C01,0,25,35,1,23,12,121,109,11,2,1,0,1,2,1,0,0,5,349,1,23,373,663,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,773,B,1,0,B,0,13,29,1,15,11,83,81,11,0,0,3,2,5,0,0,0,2,256,0,10,266,607,ACTA CASILLA,,,
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,773,C,1,0,C01,0,19,30,0,11,11,78,104,10,0,2,2,0,1,1,0,0,4,273,0,11,284,607,GRUPO DE RECUENTO,,,
