CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2645,1,1,2,9,1,5,12,14,20,4,22,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,98,0,11,109,235
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2646,2,2,6,4,8,83,54,271,161,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,604,0,16,620,1071
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2647,2,2,3,3,3,17,63,137,108,5,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,349,0,8,357,851
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2648,3,3,6,8,9,34,225,319,417,4,8,0,0,0,0,0,0,4,7,0,0,0,4,0,0,1,4,0,0,0,0,0,0,9,0,0,1,1,0,0,0,1061,0,22,1083,2097
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2649,4,4,22,30,9,84,115,291,568,25,22,0,1,0,0,1,0,0,13,1,1,0,0,1,0,2,2,4,0,0,2,0,0,5,1,1,0,0,0,1,0,1202,0,45,1247,2478
1,14,JALISCO,7,TONALA,102,TONALA,2650,8,8,171,232,37,126,35,569,907,45,50,23,7,0,0,10,1,2,33,7,0,1,0,2,103,0,23,5,0,94,3,0,6,13,0,0,0,1,0,0,0,2506,3,59,2568,5260
1,14,JALISCO,7,TONALA,102,TONALA,2651,10,10,182,284,23,159,80,905,1331,93,91,21,4,0,0,4,0,7,46,0,0,0,2,2,1,0,23,0,1,1,1,1,1,8,0,0,1,2,1,1,1,3277,2,89,3368,7014
1,14,JALISCO,7,TONALA,102,TONALA,2652,4,4,73,107,6,33,7,209,400,14,21,9,3,0,0,1,1,0,6,0,0,0,2,0,1,0,7,0,0,0,0,0,2,1,1,0,0,1,0,1,1,907,0,14,921,2459
1,14,JALISCO,7,TONALA,102,TONALA,2653,2,2,35,54,3,22,6,155,280,13,12,7,4,1,0,0,2,4,10,0,0,2,1,1,0,2,3,0,0,0,0,0,1,6,0,1,0,0,0,1,0,626,1,24,651,1455
1,14,JALISCO,7,TONALA,102,TONALA,2654,3,3,59,55,3,35,19,180,444,23,20,5,4,0,0,4,0,1,14,1,0,1,7,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,882,0,27,909,1844
1,14,JALISCO,7,TONALA,102,TONALA,2655,4,4,104,119,3,45,21,321,478,24,33,6,6,0,0,2,0,1,20,0,0,1,1,0,0,0,10,1,0,0,0,0,1,2,0,0,0,0,1,2,0,1202,1,29,1232,2464
1,14,JALISCO,7,TONALA,102,TONALA,2656,5,5,64,104,9,66,32,312,551,110,23,6,11,0,0,1,0,23,9,1,0,0,1,2,0,0,4,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1334,20,42,1396,3375
1,14,JALISCO,7,TONALA,102,TONALA,2657,5,5,75,82,8,67,33,360,589,27,22,10,3,1,0,7,0,5,24,6,0,0,2,0,0,1,11,0,0,0,0,0,0,4,0,0,0,0,1,1,2,1341,0,38,1379,3396
1,14,JALISCO,7,TONALA,102,TONALA,2658,3,3,56,42,2,24,20,176,316,20,21,3,1,0,0,5,3,3,5,0,0,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,705,0,26,731,1551
1,14,JALISCO,7,TONALA,102,TONALA,2659,3,3,53,68,4,42,18,221,399,24,15,5,1,0,0,1,0,3,15,0,0,2,1,0,1,3,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,883,1,26,910,1862
1,14,JALISCO,7,TONALA,102,TONALA,2660,14,14,368,375,39,189,101,1241,1816,269,118,20,11,0,0,14,1,12,37,0,0,2,5,2,3,5,15,0,0,5,1,0,3,9,0,0,0,0,1,3,0,4665,2,111,4778,10202
1,14,JALISCO,7,TONALA,102,TONALA,2661,16,16,423,543,35,222,96,1768,2223,172,145,49,10,1,1,16,1,8,56,0,0,2,6,1,2,5,21,1,0,1,2,0,1,11,1,0,0,5,2,2,1,5833,6,140,5979,11590
1,14,JALISCO,7,TONALA,102,TONALA,2663,7,7,128,173,19,90,32,680,1029,57,59,16,8,1,0,4,2,12,13,4,0,0,1,0,2,0,14,2,0,0,1,0,0,7,2,0,0,0,0,2,1,2359,10,45,2414,4875
1,14,JALISCO,7,TONALA,102,TONALA,2664,6,6,197,228,20,71,43,630,926,31,58,34,4,0,2,7,0,3,17,0,0,1,0,0,13,1,4,0,0,0,0,0,1,3,1,0,0,0,1,2,0,2298,4,53,2355,4289
1,14,JALISCO,7,TONALA,102,TONALA,2665,4,4,48,106,7,61,21,352,644,31,25,16,4,1,0,5,2,11,30,0,0,2,5,2,0,6,12,0,0,0,0,0,4,4,0,0,0,2,0,1,0,1402,0,44,1446,2973
1,14,JALISCO,7,TONALA,102,TONALA,2666,3,3,38,65,2,36,17,145,329,17,19,9,2,0,0,1,2,1,6,0,0,0,1,0,0,3,6,0,0,0,0,0,1,2,0,0,0,0,1,1,0,704,2,14,720,2166
1,14,JALISCO,7,TONALA,102,TONALA,2667,3,3,64,63,14,30,121,359,319,28,13,3,1,0,2,1,0,7,6,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1044,0,36,1080,2166
1,14,JALISCO,7,TONALA,102,TONALA,2668,5,5,79,130,11,61,32,319,702,23,38,13,6,1,1,4,2,4,22,1,0,0,8,0,1,1,9,0,0,0,1,0,0,4,3,0,0,2,1,0,0,1479,8,36,1523,3466
1,14,JALISCO,7,TONALA,102,TONALA,2669,3,3,49,78,3,34,21,194,326,17,21,9,1,0,1,1,0,1,6,0,0,0,0,0,1,0,10,0,0,0,0,0,1,2,0,0,0,0,1,2,0,779,3,26,808,1682
1,14,JALISCO,7,TONALA,102,TONALA,2670,5,5,72,130,8,75,27,338,718,29,42,13,2,1,0,4,1,1,19,0,0,0,3,0,0,1,10,0,0,0,0,0,2,4,1,0,0,0,0,1,0,1502,1,49,1552,3198
1,14,JALISCO,7,TONALA,102,TONALA,2671,4,4,49,72,6,59,24,347,619,21,43,7,2,0,0,15,0,0,20,0,0,0,2,1,0,0,9,0,0,0,0,0,1,6,0,0,0,1,1,1,0,1306,1,46,1353,2758
1,14,JALISCO,7,TONALA,102,TONALA,2672,3,3,34,79,4,27,16,143,407,10,19,3,0,0,0,4,0,0,16,1,0,0,3,0,0,0,13,1,0,0,0,0,0,1,0,0,0,1,0,3,1,786,1,23,810,1711
1,14,JALISCO,7,TONALA,102,TONALA,2673,3,3,33,72,7,31,10,229,397,16,28,7,2,0,0,4,1,1,11,0,0,0,2,0,0,0,7,0,0,0,0,0,1,4,0,0,0,1,0,1,1,866,0,18,884,1669
1,14,JALISCO,7,TONALA,102,TONALA,2674,4,4,61,112,12,61,28,299,533,32,44,10,1,0,0,4,0,0,20,0,1,1,2,0,1,1,5,0,0,0,2,1,1,2,0,0,0,0,0,2,0,1236,1,23,1260,2597
1,14,JALISCO,7,TONALA,102,TONALA,2675,20,20,645,584,45,275,97,1950,2724,177,181,45,12,3,0,21,3,9,65,1,0,1,7,5,0,5,16,0,2,0,2,0,4,15,0,0,0,5,8,2,1,6910,5,122,7037,14092
1,14,JALISCO,7,TONALA,102,TONALA,2677,18,18,512,571,52,255,88,1901,2383,184,156,44,16,1,1,13,7,4,88,2,0,2,3,3,2,7,33,1,0,2,3,2,0,11,1,0,0,2,4,3,3,6360,11,135,6506,13318
1,14,JALISCO,7,TONALA,102,TONALA,2678,4,4,50,98,7,43,16,240,496,28,21,5,1,0,0,5,1,1,26,1,0,0,9,0,0,0,3,0,1,0,0,1,1,3,0,0,0,1,2,1,1,1062,2,41,1105,2940
1,14,JALISCO,7,TONALA,102,TONALA,2679,9,9,192,189,18,124,53,836,1300,132,86,27,0,1,0,12,0,6,30,1,0,0,1,3,0,1,17,0,0,0,1,0,2,8,0,0,0,1,2,1,0,3044,4,83,3131,6521
1,14,JALISCO,7,TONALA,102,TONALA,2680,5,5,69,120,3,35,39,243,560,318,34,22,1,0,1,0,1,5,19,5,0,0,2,2,1,1,5,5,0,1,0,0,0,3,1,0,0,1,0,0,1,1498,2,34,1534,3189
1,14,JALISCO,7,TONALA,102,TONALA,2681,5,5,72,141,13,80,32,415,717,33,37,12,2,0,1,5,1,6,20,0,0,0,0,0,0,2,7,0,2,1,1,0,1,0,0,0,0,2,0,0,0,1603,5,76,1684,3528
1,14,JALISCO,7,TONALA,102,TONALA,2682,6,6,93,139,9,81,38,453,828,57,33,16,0,1,0,5,0,1,34,1,0,1,0,1,0,1,5,0,1,0,0,0,1,3,0,0,1,1,0,2,2,1808,1,51,1860,3798
1,14,JALISCO,7,TONALA,102,TONALA,2683,9,9,209,365,18,91,44,888,1117,86,82,41,6,0,0,23,1,1,23,1,0,1,4,0,0,0,11,0,0,0,0,1,2,0,0,0,0,1,1,0,0,3017,0,93,3110,6332
1,14,JALISCO,7,TONALA,102,TONALA,2684,12,12,344,354,27,97,50,1199,1501,147,151,45,7,1,1,20,1,4,41,1,0,0,5,0,0,4,21,0,0,2,1,0,1,6,0,0,1,1,2,2,3,4040,2,109,4151,8895
1,14,JALISCO,7,TONALA,102,TONALA,2685,4,4,129,190,6,50,27,502,543,47,52,21,3,0,0,9,1,2,27,1,0,0,1,0,0,5,10,1,0,1,2,0,1,3,0,0,0,0,0,2,0,1636,1,43,1680,2928
1,14,JALISCO,7,TONALA,102,TONALA,2687,6,7,235,249,12,61,25,756,897,66,68,22,7,0,0,3,0,1,26,0,0,0,1,1,2,3,6,1,0,0,0,0,0,1,0,0,1,0,1,1,1,2447,2,67,2516,2284
1,14,JALISCO,7,TONALA,102,TONALA,2688,2,2,59,91,3,19,3,215,166,20,15,8,3,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,612,0,9,621,939
1,14,JALISCO,7,TONALA,102,TONALA,2689,2,2,49,57,6,18,4,199,194,22,17,10,1,0,0,0,1,0,5,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,590,3,19,612,1101
1,14,JALISCO,7,TONALA,102,TONALA,2690,2,2,67,104,5,19,8,227,248,25,17,6,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,733,0,25,758,1261
1,14,JALISCO,7,TONALA,102,TONALA,2697,12,12,382,422,19,194,88,1148,1588,107,117,32,3,0,0,8,3,10,55,1,0,1,3,3,1,3,22,2,0,1,2,0,1,9,0,0,0,1,7,1,3,4237,6,96,4339,8416
1,14,JALISCO,7,TONALA,102,TONALA,2698,3,3,103,97,6,28,13,289,336,22,24,6,7,0,0,1,2,2,12,0,0,0,1,0,0,0,4,0,0,1,1,0,1,4,0,0,0,0,1,0,0,961,0,21,982,1674
1,14,JALISCO,7,TONALA,102,TONALA,2699,2,2,76,54,9,26,6,274,260,19,22,8,1,0,0,0,0,1,8,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,771,2,13,786,1315
1,14,JALISCO,7,TONALA,102,TONALA,2700,2,2,64,55,5,17,15,274,281,16,17,8,4,0,0,1,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,775,0,11,786,1390
1,14,JALISCO,7,TONALA,102,TONALA,2701,5,5,140,163,12,81,28,534,713,56,47,16,8,1,0,6,0,1,17,0,0,0,3,0,1,0,11,0,1,0,0,1,1,4,0,0,0,2,3,4,0,1854,1,62,1917,3641
1,14,JALISCO,7,TONALA,102,TONALA,2702,5,5,133,201,14,75,32,438,714,37,63,18,4,0,0,4,1,2,26,0,0,0,4,0,0,1,5,1,0,1,2,0,3,3,0,0,0,3,2,0,0,1787,2,46,1835,3570
1,14,JALISCO,7,TONALA,102,TONALA,2703,5,5,157,182,14,68,33,421,637,38,47,15,10,0,0,2,1,1,17,0,0,1,0,0,1,2,12,0,0,0,1,0,1,7,0,0,0,0,1,1,0,1670,0,54,1724,3207
1,14,JALISCO,7,TONALA,102,TONALA,2704,3,3,149,107,15,30,18,509,331,26,19,18,5,0,0,4,0,0,6,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1251,1,20,1272,1994
1,14,JALISCO,7,TONALA,102,TONALA,2705,2,2,42,83,3,20,8,219,281,41,23,8,3,0,0,0,2,1,14,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,756,1,20,777,1283
1,14,JALISCO,7,TONALA,102,TONALA,2706,2,2,61,46,3,22,11,175,302,28,7,3,3,0,0,2,0,4,4,0,0,0,1,0,0,1,4,0,1,0,0,0,1,4,0,0,0,0,0,0,0,683,3,18,704,1212
1,14,JALISCO,7,TONALA,102,TONALA,2707,11,11,338,330,22,107,163,1049,1339,93,84,41,85,0,0,15,0,3,26,0,0,2,2,1,2,1,5,0,0,0,2,1,2,2,0,0,0,2,1,1,4,3723,14,87,3824,7655
1,14,JALISCO,7,TONALA,102,TONALA,2708,3,3,93,97,8,37,13,275,404,42,22,3,1,0,0,5,0,1,11,0,0,0,1,0,0,1,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1023,1,26,1050,1764
1,14,JALISCO,7,TONALA,102,TONALA,2709,13,13,410,396,29,189,97,1461,1757,100,134,55,28,0,0,22,5,9,71,0,0,0,7,1,2,1,38,0,1,2,2,0,2,16,0,0,0,3,3,5,3,4849,7,96,4952,9641
1,14,JALISCO,7,TONALA,102,TONALA,2710,10,10,304,362,21,148,66,1062,1341,72,109,32,13,0,0,27,1,4,57,0,0,1,1,0,1,0,17,0,0,1,0,0,2,4,0,1,0,3,1,3,2,3656,8,80,3744,6835
1,14,JALISCO,7,TONALA,102,TONALA,2714,3,3,173,107,7,41,13,390,387,43,22,7,1,0,1,2,1,7,11,0,0,0,1,0,0,0,3,0,0,0,1,0,1,7,0,0,0,1,0,1,0,1228,0,26,1254,2117
1,14,JALISCO,7,TONALA,102,TONALA,2715,2,2,59,82,2,25,21,259,298,26,30,9,2,0,0,0,0,2,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,833,0,22,855,1484
1,14,JALISCO,7,TONALA,102,TONALA,2727,8,8,195,278,22,93,63,664,1059,73,77,11,10,0,1,4,0,2,26,0,0,1,3,0,1,2,15,0,0,2,1,0,0,11,0,0,0,2,0,0,0,2616,4,69,2689,5685
1,14,JALISCO,7,TONALA,102,TONALA,3704,4,4,85,85,7,41,19,373,492,27,28,5,6,0,0,2,0,2,12,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1192,1,23,1216,2361
1,14,JALISCO,7,TONALA,102,TONALA,3705,2,2,21,26,1,8,2,82,144,12,6,1,0,1,0,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,314,0,6,320,1378
1,14,JALISCO,7,TONALA,102,TONALA,3706,4,4,75,90,11,47,20,357,527,24,27,11,5,0,0,7,2,2,18,1,0,0,0,0,0,2,7,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1238,1,29,1268,2979
1,14,JALISCO,7,TONALA,102,TONALA,3707,3,3,40,123,8,30,11,238,305,18,19,6,1,0,0,1,0,2,5,0,0,3,0,0,0,0,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,820,1,25,846,1829
1,14,JALISCO,7,TONALA,102,TONALA,3708,2,2,93,68,8,30,6,286,284,35,30,7,3,0,0,2,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,863,3,18,884,1424
1,14,JALISCO,7,TONALA,102,TONALA,3709,2,2,45,62,2,28,9,159,114,122,23,9,0,0,0,8,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,591,0,24,615,1182
1,14,JALISCO,7,TONALA,102,TONALA,3710,4,4,119,145,8,49,22,414,565,43,62,13,4,0,0,4,1,2,10,1,0,0,0,1,0,0,3,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1472,2,34,1508,2626
1,14,JALISCO,7,TONALA,102,TONALA,3711,4,4,194,142,16,45,36,531,510,34,55,18,4,2,0,6,0,1,14,1,0,0,2,1,0,3,8,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1626,1,39,1666,2823
1,14,JALISCO,7,TONALA,102,TONALA,3712,4,4,179,138,7,67,20,531,464,44,47,11,0,0,0,3,0,2,15,0,0,0,0,1,1,1,2,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1540,0,27,1567,2550
1,14,JALISCO,7,TONALA,102,TONALA,3713,4,4,106,131,7,38,15,366,408,32,41,18,4,0,0,0,0,1,8,0,0,0,2,1,2,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1190,0,42,1232,2293
1,14,JALISCO,7,TONALA,102,TONALA,3714,2,2,53,63,1,20,13,211,262,22,19,5,0,0,0,1,1,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,693,0,19,712,1314
1,14,JALISCO,7,TONALA,102,TONALA,3715,2,2,69,55,4,24,8,161,254,12,16,6,3,0,1,3,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,626,1,15,642,1045
1,14,JALISCO,7,TONALA,102,TONALA,3800,3,3,60,79,9,31,16,229,372,16,35,18,6,0,0,0,1,1,11,0,0,1,2,1,0,0,4,0,0,0,0,0,0,3,0,0,0,1,0,1,0,897,5,35,937,2223
1,14,JALISCO,7,TONALA,102,TONALA,3801,4,4,86,166,2,46,38,266,551,21,27,4,6,1,0,4,1,1,19,1,0,0,0,1,0,3,5,0,0,1,0,0,1,1,0,0,0,2,0,1,0,1255,0,25,1280,2647
1,14,JALISCO,7,TONALA,102,TONALA,3802,5,5,130,123,13,41,13,426,447,21,33,15,4,0,1,1,0,2,16,0,0,0,1,0,1,1,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1297,0,20,1317,3105
1,14,JALISCO,7,TONALA,102,TONALA,3803,3,3,41,50,5,39,18,185,332,9,11,3,0,1,0,3,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,1,0,1,2,718,2,14,734,1951
1,14,JALISCO,7,TONALA,102,TONALA,3804,3,3,64,104,6,37,17,222,395,24,35,7,4,0,0,1,0,0,6,0,0,0,2,0,0,0,5,0,0,0,0,0,1,3,0,0,0,2,0,0,0,935,2,21,958,2246
1,14,JALISCO,7,TONALA,102,TONALA,3805,3,3,47,51,4,24,12,209,256,21,25,3,7,0,0,0,1,2,7,0,0,0,0,0,0,0,2,1,0,1,1,0,2,2,0,0,0,1,1,0,2,682,0,17,699,1546
1,14,JALISCO,7,TONALA,102,TONALA,3806,4,4,209,105,10,49,20,550,540,40,40,10,4,0,0,6,0,0,14,0,1,0,0,0,0,0,7,0,1,0,0,1,0,2,0,0,0,1,0,2,0,1612,0,22,1634,2804
1,14,JALISCO,7,TONALA,102,TONALA,3861,1,1,13,16,0,13,6,84,123,3,6,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,274,0,2,276,723
1,14,JALISCO,7,TONALA,102,TONALA,3862,2,2,32,41,3,25,3,153,267,10,12,7,1,0,0,1,1,2,11,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,574,1,9,584,1329
1,14,JALISCO,7,TONALA,102,TONALA,3863,2,2,47,91,1,22,12,156,226,14,10,8,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,597,1,11,609,1281
1,14,JALISCO,7,TONALA,102,TONALA,3864,3,3,81,123,10,29,15,252,440,31,15,8,6,0,0,9,1,1,3,0,0,0,2,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1033,1,20,1054,2197
1,14,JALISCO,7,TONALA,102,TONALA,3865,2,2,73,64,5,19,6,219,197,18,13,5,0,0,0,5,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,638,0,19,657,1154
1,14,JALISCO,7,TONALA,102,TONALA,3866,2,2,73,59,5,37,10,223,257,20,20,3,3,0,0,3,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,1,723,0,20,743,1386
1,14,JALISCO,7,TONALA,102,TONALA,3867,3,3,99,109,1,43,20,296,393,31,30,6,4,0,0,0,0,0,19,0,0,1,2,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,2,0,1064,0,36,1100,2133
1,14,JALISCO,7,TONALA,102,TONALA,3868,2,2,49,83,4,23,18,124,243,20,15,8,4,0,0,1,0,0,7,0,0,0,1,0,1,0,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,609,0,8,617,1330
1,14,JALISCO,7,TONALA,102,TONALA,3869,2,2,51,53,2,31,10,234,273,28,12,5,1,1,0,5,2,1,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,721,0,10,731,1251
1,14,JALISCO,7,TONALA,102,TONALA,3870,2,2,54,53,4,25,10,217,320,21,17,7,0,0,0,1,1,1,5,0,0,0,0,0,0,1,6,0,0,0,0,0,1,3,0,0,0,1,1,0,0,749,2,9,760,1403
1,14,JALISCO,7,TONALA,102,TONALA,3871,4,4,115,113,10,56,20,354,533,37,40,5,1,0,0,2,0,0,5,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2,3,0,0,1301,1,27,1329,2279
1,14,JALISCO,7,TONALA,102,TONALA,3872,3,3,92,71,3,28,16,345,427,23,36,8,2,0,1,1,0,2,8,0,0,0,2,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1071,0,21,1092,1928
1,14,JALISCO,7,TONALA,102,TONALA,3873,4,4,120,89,6,46,17,312,456,29,29,14,1,0,0,4,0,2,12,0,0,0,0,1,6,1,2,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1152,3,18,1173,2455
1,14,JALISCO,20,TONALA,102,TONALA,2691,6,6,232,384,15,86,38,615,696,119,79,41,7,0,0,2,1,1,16,0,0,0,3,4,0,0,9,1,0,0,0,0,0,5,0,0,0,2,2,1,3,2362,2,81,2445,4258
1,14,JALISCO,20,TONALA,102,TONALA,2692,3,3,142,163,6,18,7,289,318,34,27,13,4,0,0,4,0,0,8,0,0,0,0,0,0,1,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1044,0,42,1086,1839
1,14,JALISCO,20,TONALA,102,TONALA,2693,7,7,238,272,18,69,28,583,863,98,75,20,7,1,0,13,3,3,26,1,1,2,1,2,1,0,9,1,0,0,0,0,2,5,0,0,0,0,0,4,2,2348,5,41,2394,4165
1,14,JALISCO,20,TONALA,102,TONALA,2694,3,3,126,152,6,26,14,226,353,40,28,27,1,0,1,3,0,1,15,0,0,0,1,1,0,0,6,0,0,0,1,0,1,2,0,0,0,1,1,0,0,1033,2,46,1081,1788
1,14,JALISCO,20,TONALA,102,TONALA,2695,23,24,980,791,67,311,114,2646,3001,307,263,85,30,3,1,28,7,6,72,1,1,0,4,8,4,8,19,1,1,1,1,3,1,11,0,1,0,6,3,1,1,8788,12,198,8998,16218
1,14,JALISCO,20,TONALA,102,TONALA,2696,3,3,85,126,9,24,9,177,255,38,16,12,3,0,0,2,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,1,772,3,24,799,1503
1,14,JALISCO,20,TONALA,102,TONALA,2712,5,5,150,160,7,56,33,448,768,83,56,15,0,0,0,5,0,3,29,0,0,1,1,0,0,3,11,0,1,0,0,0,0,5,0,0,0,0,0,0,3,1838,1,41,1880,3492
1,14,JALISCO,20,TONALA,102,TONALA,2713,3,3,95,66,9,28,12,290,388,22,27,7,1,0,0,6,0,6,9,0,0,0,0,0,1,2,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,975,4,25,1004,1707
1,14,JALISCO,20,TONALA,102,TONALA,2716,6,6,322,257,10,62,31,732,787,88,65,27,9,1,0,9,3,4,11,7,0,0,3,1,1,1,13,0,0,0,2,1,0,7,0,0,0,0,0,2,2,2458,3,43,2504,3983
1,14,JALISCO,20,TONALA,102,TONALA,2717,7,7,168,308,12,82,30,445,812,120,65,26,4,0,0,5,0,1,26,0,1,0,3,0,0,1,11,1,1,0,1,0,0,6,0,0,0,1,2,0,10,2142,1,42,2185,4191
1,14,JALISCO,20,TONALA,102,TONALA,2718,5,5,153,177,10,67,21,359,654,64,39,16,5,1,1,2,1,3,22,0,0,0,2,0,0,0,6,1,0,0,2,4,0,2,1,0,0,0,0,0,0,1613,13,35,1661,3097
1,14,JALISCO,20,TONALA,102,TONALA,2719,4,4,130,145,8,61,31,358,732,46,40,13,5,0,0,8,0,5,13,0,0,1,2,0,0,1,5,0,0,0,1,0,1,3,1,0,0,0,1,2,0,1613,1,31,1645,2994
1,14,JALISCO,20,TONALA,102,TONALA,2720,4,4,97,112,10,51,25,350,580,46,37,19,3,0,0,6,0,4,19,0,0,0,1,0,1,3,4,0,0,1,1,2,1,2,0,0,0,1,1,0,1,1378,6,27,1411,2942
1,14,JALISCO,20,TONALA,102,TONALA,2721,25,25,738,761,52,273,121,2144,2675,246,173,82,18,2,2,17,8,5,63,2,1,2,5,5,2,0,22,1,2,0,3,1,0,14,0,1,0,2,3,4,2,7452,23,179,7654,17123
1,14,JALISCO,20,TONALA,102,TONALA,2723,7,7,195,191,27,78,37,544,996,70,64,16,8,1,0,2,0,5,17,0,0,0,2,1,0,0,7,0,0,0,1,1,1,2,0,0,0,0,2,2,1,2271,14,86,2371,5193
1,14,JALISCO,20,TONALA,102,TONALA,2724,13,13,361,381,21,168,57,1042,1570,150,123,32,6,0,1,9,2,2,42,0,0,0,1,1,1,1,19,0,0,0,2,1,1,8,0,0,0,2,1,1,0,4006,0,97,4103,7857
1,14,JALISCO,20,TONALA,102,TONALA,2725,3,3,138,132,10,31,10,278,355,18,8,9,6,0,0,1,1,1,6,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1011,1,37,1049,1888
