CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,598,1,1,59,18,0,2,2,260,48,3,5,,,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,405,1,3,409,529
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,599,2,2,29,21,3,5,6,188,45,4,6,,,3,1,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,9,326,924
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,600,2,2,71,22,3,7,4,175,77,4,11,,,4,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,7,392,1249
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,601,2,2,105,50,2,11,9,329,129,5,22,,,11,3,0,0,1,0,2,3,0,0,0,1,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,693,1,22,716,1092
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,602,2,2,105,51,8,15,7,397,140,12,16,,,10,3,0,0,2,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,2,1,0,0,781,0,20,801,1127
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,603,2,2,87,43,2,16,4,298,107,6,9,,,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,586,0,13,599,840
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,604,1,1,55,26,1,10,11,212,82,4,10,,,6,2,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,429,1,6,436,630
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,605,2,2,58,32,0,8,4,249,96,15,12,,,4,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,487,0,13,500,784
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,606,1,1,63,26,4,7,6,210,80,4,15,,,5,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,430,0,8,438,712
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,607,1,1,66,26,3,7,6,240,105,3,14,,,5,1,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,485,1,7,493,749
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,608,1,1,50,38,3,11,5,219,118,14,13,,,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,483,0,12,495,730
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,609,2,2,92,58,3,14,3,284,143,7,16,,,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,637,1,18,656,1018
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,610,1,1,38,29,5,12,3,202,106,11,11,,,6,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,432,3,7,442,686
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,611,2,2,60,41,3,6,12,245,114,7,12,,,3,1,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,514,0,17,531,904
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,612,2,2,39,45,2,17,2,208,117,7,5,,,4,2,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,456,2,11,469,880
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,613,2,2,57,44,3,9,7,209,148,14,8,,,5,1,0,0,3,0,0,3,3,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,522,1,15,538,913
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,614,2,2,58,51,4,9,6,261,180,13,18,,,4,2,0,0,5,0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,623,0,12,635,1063
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,615,1,1,28,20,1,7,6,136,92,6,7,,,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,311,0,8,319,514
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,616,2,2,58,60,4,23,11,322,164,15,13,,,5,5,0,0,4,1,1,3,0,0,0,0,0,1,1,2,0,0,0,2,1,0,1,1,0,0,0,1,0,0,699,0,16,715,1144
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,617,2,2,30,40,2,10,3,200,157,6,8,,,5,1,0,0,2,0,1,6,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,480,0,14,494,778
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,618,1,1,23,32,5,5,8,163,134,4,11,,,2,2,0,1,2,0,0,10,0,1,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,1,411,0,3,414,726
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,619,1,1,44,10,0,1,2,115,60,5,7,,,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1,7,260,474
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,620,1,1,53,24,1,6,4,175,75,8,11,,,5,2,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,373,3,9,385,663
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,621,2,2,56,26,1,5,5,210,124,4,9,,,7,0,1,1,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,462,1,16,479,842
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,622,2,2,57,29,3,15,10,233,144,7,12,,,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2,525,0,9,534,918
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,623,1,1,56,28,1,5,2,241,107,4,9,,,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,13,477,725
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,624,2,2,54,23,3,12,8,276,94,9,15,,,4,1,0,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,514,0,21,535,817
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,625,1,1,58,24,3,2,3,192,77,4,15,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,384,2,9,395,584
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,626,2,2,105,39,6,7,5,381,90,12,18,,,6,1,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,683,9,11,703,990
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,627,2,2,83,35,11,8,5,387,59,7,11,,,4,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,620,2,7,629,837
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,628,2,2,88,26,1,4,0,364,55,2,6,,,6,1,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2,4,567,763
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,629,1,1,71,16,1,4,1,283,40,8,11,,,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,2,7,450,601
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,630,2,2,122,23,5,5,3,605,74,5,11,,,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,863,3,5,871,1121
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,631,2,2,72,24,0,3,2,312,41,2,9,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,467,0,5,472,1287
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,632,1,1,78,15,2,5,3,342,32,3,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,492,636
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,757,2,2,101,32,3,4,5,355,55,3,16,,,6,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,4,588,811
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,758,2,2,137,25,2,9,1,402,72,0,20,,,7,1,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,1,15,699,1000
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,759,2,2,152,49,6,6,6,676,82,7,16,,,8,2,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1018,0,11,1029,1343
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,760,2,2,164,37,5,5,5,530,52,5,13,,,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,827,2,10,839,1140
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,761,2,2,119,25,1,6,5,410,76,0,18,,,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,667,1,12,680,868
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,762,2,2,152,33,7,13,0,519,89,5,18,,,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,843,0,10,853,1072
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,763,1,1,92,14,3,1,0,371,56,4,7,,,1,0,1,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,559,0,2,561,702
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,764,1,1,105,22,2,1,0,277,46,3,4,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,466,0,6,472,611
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,765,1,1,91,13,2,3,4,316,50,3,9,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,494,0,2,496,624
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,766,2,2,169,44,3,5,5,622,71,5,18,,,7,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,960,1,11,972,1257
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,767,1,1,102,25,3,3,2,364,50,4,4,,,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,3,566,742
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,768,1,1,78,19,1,5,4,343,40,2,9,,,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,516,0,2,518,674
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,769,2,2,178,27,2,12,4,514,81,9,16,,,10,0,1,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,863,0,16,879,1206
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,770,2,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,771,2,2,95,81,6,19,20,350,231,16,23,,,7,1,0,0,1,0,0,11,0,0,1,2,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,1,0,872,2,23,897,1421
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,772,2,2,74,47,2,13,7,218,132,6,13,,,5,0,0,0,2,2,2,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,534,0,12,546,845
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,773,2,2,59,62,7,25,9,255,228,9,14,,,4,0,1,0,2,0,2,8,0,0,0,6,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,696,0,16,712,1093
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,774,2,2,64,44,3,24,6,261,171,3,14,,,6,3,1,0,2,3,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,615,1,13,629,927
