CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,17,0,C17,0,38,15,3,6,1,253,66,8,21,,,6,0,0,1,7,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,432,0,6,438,735,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3034,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,697,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3034,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3035,B,1,0,B,0,22,16,4,9,4,135,93,4,23,,,1,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,319,0,7,326,590,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,B,1,0,B,0,47,23,0,10,4,177,73,8,35,,,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,3,2,393,1,8,402,574,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3037,B,1,0,B,0,29,20,1,5,6,219,81,7,23,,,3,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,403,1,9,413,621,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3042,B,1,0,B,0,15,12,3,11,5,133,85,4,27,,,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,304,0,8,312,517,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3043,C,1,0,C01,0,16,11,1,7,3,108,81,3,29,,,1,0,0,0,1,0,3,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,275,3,1,279,515,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3044,B,1,0,B,0,37,15,3,12,12,148,125,5,21,,,3,0,0,0,0,1,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,394,0,10,404,596,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3046,C,1,0,C01,0,27,26,2,9,12,212,108,9,32,,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,9,466,735,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,B,1,0,B,0,28,27,0,2,217,90,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,364,683,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,C,3,0,C03,0,23,29,2,12,6,205,101,7,21,,,3,1,0,0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,423,0,7,430,683,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,C,5,0,C05,0,21,24,1,14,7,189,101,7,28,,,5,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,407,0,3,410,682,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3059,C,1,0,C01,0,23,22,2,10,4,133,107,6,25,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338,0,16,354,702,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3061,C,1,0,C01,0,35,11,1,11,3,139,129,6,15,,,2,1,1,0,2,0,1,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,2,370,0,1,371,747,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3062,B,1,0,B,0,35,25,0,11,4,135,109,7,11,,,1,2,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,348,0,10,358,690,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3064,B,1,0,B,0,15,15,1,4,5,151,92,13,23,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,323,0,7,330,621,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3064,C,1,0,C01,0,21,14,2,10,2,114,85,11,24,,,4,0,0,1,4,0,2,3,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,308,0,7,315,621,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3065,B,1,0,B,0,29,26,3,11,4,218,83,3,16,,,3,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,406,0,4,410,627,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3066,B,1,0,B,0,41,34,1,13,4,212,97,5,44,,,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,462,0,5,467,649,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3062,C,1,0,C01,0,22,12,2,12,3,136,74,2,19,,,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,294,0,13,307,689,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3064,C,2,0,C02,0,19,22,3,8,6,141,79,7,27,,,2,0,0,0,2,0,0,3,0,0,0,2,1,0,2,1,0,0,0,3,0,0,2,0,0,0,1,0,0,1,332,0,13,345,620,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3065,C,2,0,C02,0,33,13,1,6,4,240,69,4,26,,,1,0,0,1,4,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,4,1,415,0,6,421,627,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3118,B,1,0,B,0,17,23,1,9,3,135,96,2,16,,,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,313,0,13,326,668,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3118,C,1,0,C01,0,12,21,1,19,5,112,95,6,19,,,0,1,0,2,1,2,1,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,312,0,12,324,668,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,C,3,0,C03,0,18,17,4,2,1,89,80,3,20,,,7,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,251,0,4,255,737,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,C,5,0,C05,0,26,19,2,11,6,92,119,2,19,,,3,1,0,0,1,1,0,2,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,2,0,317,0,10,327,737,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,C,7,0,C07,0,11,9,8,0,4,135,76,3,15,,,2,1,0,1,2,0,1,5,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,281,0,6,287,737,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,C,10,0,C10,0,11,22,5,11,3,93,119,2,11,,,3,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,291,0,14,305,737,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,C,11,0,C11,0,13,16,1,11,6,115,67,4,13,,,1,4,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,262,0,6,268,737,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,C,7,0,C07,0,20,22,2,10,2,139,97,7,21,,,2,1,0,0,6,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,339,0,9,348,717,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,C,9,0,C09,0,24,9,4,12,9,143,87,5,19,,,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,3,0,325,0,7,332,717,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3020,C,1,0,C01,0,40,22,4,8,9,213,87,5,28,,,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,426,0,6,432,712,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3020,C,6,0,C06,0,30,19,1,9,6,190,88,4,30,,,1,3,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,391,0,9,400,712,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3020,C,13,0,C13,0,38,19,0,11,5,185,121,7,26,,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,421,1,4,426,711,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3021,C,3,0,C03,0,37,27,1,8,8,192,61,5,31,,,4,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,382,0,8,390,685,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3022,C,2,0,C02,0,16,22,1,11,6,150,101,6,23,,,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,345,0,13,358,662,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3022,C,4,0,C04,0,18,17,2,10,6,125,88,6,35,,,1,1,0,0,1,0,3,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,323,0,22,345,662,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,1,0,C01,0,21,14,2,7,4,84,84,3,17,,,1,5,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,251,0,10,261,724,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,2,0,C02,0,18,9,3,5,3,91,70,5,19,,,5,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,237,0,5,242,723,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,3,0,C03,0,16,12,1,11,3,101,106,5,19,,,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,9,289,723,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,5,0,C05,0,27,11,2,6,4,88,95,3,12,,,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,255,1,8,264,723,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,10,0,C10,0,15,15,1,12,7,85,82,3,15,,,1,2,0,0,1,1,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,248,1,13,262,723,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,12,0,C12,0,12,12,0,9,2,99,86,2,17,,,0,2,0,0,1,0,0,5,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,254,0,6,260,723,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,14,0,C14,0,15,14,0,10,2,83,99,5,16,,,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,252,0,9,261,723,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,15,0,C15,0,18,25,3,12,5,97,89,4,17,,,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,280,0,6,286,723,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,16,0,C16,0,19,17,1,9,2,86,102,1,18,,,2,1,0,1,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,272,1,7,280,723,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,C,17,0,C17,0,16,16,3,0,5,100,80,2,22,,,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,253,0,10,263,723,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,B,1,0,B,0,46,12,6,12,3,8,5,291,60,,,8,21,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,480,0,2,482,712,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,1,0,C01,0,47,17,1,8,2,289,71,3,21,,,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,469,0,7,476,712,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,2,0,C02,0,44,16,0,7,7,320,50,5,22,,,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,4,483,712,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,5,0,C05,0,60,22,0,4,6,315,50,7,18,,,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,489,0,5,494,712,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,6,0,C06,0,50,21,2,6,4,286,59,6,22,,,5,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,468,0,4,472,712,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,9,0,C09,0,25,20,2,4,3,334,68,4,7,,,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,474,0,6,480,712,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3031,B,1,0,B,0,28,10,1,11,4,119,105,3,21,,,1,3,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,321,1,11,333,611,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,4,0,C04,0,44,10,6,7,5,259,67,6,19,,,3,1,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,2,440,0,2,442,736,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,13,0,C13,0,41,16,2,5,1,233,72,7,25,,,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,1,416,1,6,423,736,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,16,0,C16,0,32,25,1,2,2,239,78,2,24,,,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,416,0,13,429,735,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,C,1,0,C01,0,34,19,2,13,2,161,73,10,30,,,4,0,0,0,2,0,0,5,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,362,1,4,367,574,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3039,C,1,0,C01,0,21,21,2,6,3,172,78,5,26,,,3,1,0,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,351,0,9,360,537,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3045,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3046,B,1,0,B,0,39,29,2,13,5,222,90,5,36,,,2,1,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,451,0,0,451,735,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3046,C,2,0,C02,0,44,26,3,12,5,218,104,12,21,,,2,0,0,0,3,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,462,0,1,463,735,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,C,2,0,C02,0,21,13,6,14,4,177,102,12,31,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,388,0,9,397,683,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,C,6,0,C06,0,20,16,3,14,1,81,95,2,14,,,2,1,0,0,1,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,260,0,17,277,737,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,C,8,0,C08,0,12,19,2,3,5,131,97,4,17,,,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,11,316,737,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,C,2,0,C02,0,17,26,3,12,5,129,97,5,27,,,2,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,332,0,4,336,718,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,C,4,0,C04,0,17,14,2,7,4,132,95,6,26,,,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,313,0,9,322,718,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,C,8,0,C08,0,24,13,1,8,5,142,91,6,25,,,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,330,0,6,336,717,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,C,12,0,C12,0,15,11,3,4,4,146,111,5,22,,,2,1,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,338,0,7,345,717,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,C,17,0,C17,0,0,0,0,0,0,131,0,0,0,,,45,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,346,717,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3020,C,5,0,C05,0,36,26,1,10,1,186,99,7,23,,,8,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,405,0,6,411,712,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,1,0,C01,0,23,15,0,8,3,161,91,11,22,,,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,340,0,7,347,732,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,6,0,C06,0,22,12,1,10,2,136,90,7,23,,,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,312,0,3,315,731,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,7,0,C07,0,25,15,1,8,9,138,69,7,29,,,9,0,0,0,1,0,1,6,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,325,0,3,328,731,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,9,0,C09,0,22,16,3,7,8,149,85,6,18,,,0,0,0,0,6,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,331,0,8,339,731,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,10,0,C10,0,14,14,2,7,5,105,89,9,19,,,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,280,0,10,290,731,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,13,0,C13,0,29,14,1,7,3,143,86,3,79,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,374,1,8,383,731,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,19,0,C19,0,23,17,1,11,9,114,77,7,21,,,1,2,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,292,1,4,297,731,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3227,C,1,0,C01,0,18,15,5,8,1,102,87,5,22,,,2,2,0,0,2,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,4,0,286,0,11,297,656,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3228,B,1,0,B,0,12,9,1,11,7,85,106,5,19,,,4,0,0,0,1,0,2,0,0,0,0,1,0,0,3,2,0,0,1,2,0,1,1,0,0,0,2,0,0,0,275,1,18,294,609,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3228,C,2,0,C02,0,17,15,3,11,3,90,102,3,32,,,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,2,0,1,289,0,16,305,608,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3229,C,2,0,C02,0,22,13,0,11,6,116,108,7,19,,,1,0,2,3,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,2,1,2,0,323,0,13,336,682,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,B,1,0,B,0,22,30,3,8,6,114,98,9,22,,,1,1,0,0,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,325,0,11,336,656,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,C,1,0,C01,0,16,19,1,7,1,111,109,7,20,,,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,3,10,332,656,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,C,3,0,C03,0,32,17,0,12,7,197,80,10,22,,,2,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,3,388,714,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,C,5,0,C05,0,44,25,2,5,3,198,89,7,21,,,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,408,0,6,414,713,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,C,10,0,C10,0,38,17,4,9,4,214,80,7,27,,,2,1,0,0,4,0,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,416,0,4,420,713,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3233,B,1,0,B,0,53,13,2,3,4,361,47,2,17,,,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,3,509,638,Grupo de recuento,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3233,C,1,0,C01,0,42,17,0,4,1,385,32,5,4,,,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,3,499,638,Acta casilla,,,
