CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C,2,0,C02,0,220,25,9,19,10,23,104,12,3,0,0,425,0,20,445,733,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C,3,0,C03,0,232,20,7,8,5,33,109,5,1,0,0,420,0,19,439,733,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C,4,0,C04,0,216,24,17,10,3,54,89,13,2,0,0,428,1,12,441,733,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C,5,0,C05,0,239,27,3,8,4,29,91,5,3,1,0,410,0,15,425,733,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C,6,0,C06,0,237,21,3,12,7,39,113,9,2,0,0,443,0,9,452,733,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,C,7,0,C07,0,194,30,15,10,5,34,103,8,4,0,0,403,2,18,423,733,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,SMR,1,0,SMR01,0,11,3,0,0,1,4,2,1,0,1,0,23,0,0,23,0,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,396,SRP,1,0,SRP01,0,27,1,1,5,2,7,15,0,0,0,0,58,0,2,60,0,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,B,1,0,B,0,171,28,9,6,6,33,123,5,1,0,0,382,0,12,394,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,1,0,C01,0,170,25,14,9,5,31,122,4,4,0,0,384,1,11,396,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,2,0,C02,0,165,29,5,15,8,35,107,4,1,0,0,369,2,11,382,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,3,0,C03,0,167,15,8,12,10,28,108,3,4,1,0,356,3,18,377,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,4,0,C04,0,177,28,9,11,8,34,92,5,4,1,0,369,1,17,387,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,5,0,C05,0,196,23,8,8,7,28,97,8,3,0,0,378,2,16,396,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,6,0,C06,0,153,29,7,11,4,28,112,7,3,0,0,354,0,17,371,716,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,7,0,C07,0,183,27,9,13,6,21,103,7,5,1,0,375,0,20,395,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,8,0,C08,0,196,21,13,7,3,22,111,4,2,0,0,379,0,21,400,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,9,0,C09,0,167,20,9,11,6,26,103,5,4,1,0,352,1,15,368,716,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,10,0,C10,0,174,32,7,10,8,24,93,6,1,0,1,356,0,14,370,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,11,0,C11,0,158,30,10,6,5,23,101,3,6,0,0,342,1,17,360,716,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,12,0,C12,0,161,27,10,7,2,26,110,4,1,0,0,348,2,18,368,716,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,13,0,C13,0,176,32,10,10,7,26,106,3,4,1,0,375,0,13,388,715,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,397,C,14,0,C14,0,185,15,21,11,3,21,96,3,2,0,0,357,1,10,368,715,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,B,1,0,B,0,257,27,3,12,6,52,106,14,1,1,0,479,0,17,496,707,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,1,0,C01,0,268,24,6,14,4,48,115,4,1,0,0,484,1,17,502,707,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,2,0,C02,0,228,27,7,11,12,35,115,13,2,0,0,450,2,6,458,707,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,3,0,C03,0,246,31,4,8,7,42,107,14,1,0,1,461,0,13,474,707,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,4,0,C04,0,278,23,6,17,7,53,91,11,4,0,0,490,1,8,499,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,5,0,C05,0,266,22,3,12,6,51,115,15,1,0,0,491,0,18,509,707,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,6,0,C06,0,258,34,7,12,5,38,108,12,2,0,0,476,0,13,489,707,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,7,0,C07,0,262,20,1,17,6,46,108,5,1,1,0,467,1,10,478,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,8,0,C08,0,263,28,4,9,5,31,116,13,1,0,0,470,0,20,490,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,C,9,0,C09,0,265,29,7,16,6,50,126,11,3,0,0,513,0,7,520,707,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,E,1,0,E01,0,159,26,9,17,7,29,88,2,2,0,0,339,2,14,355,685,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,E,1,1,E01C01,0,173,16,12,30,6,22,81,3,3,1,1,348,2,14,364,685,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,E,1,2,E01C02,0,185,29,19,19,2,25,108,0,7,0,0,394,0,10,404,684,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,E,1,3,E01C03,0,139,32,15,38,1,26,78,1,4,0,0,334,1,15,350,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,405,E,1,4,E01C04,0,138,16,17,37,9,22,95,4,1,0,0,339,1,17,357,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,B,1,0,B,0,198,18,8,7,5,40,65,4,2,0,0,347,0,27,374,675,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C,1,0,C01,0,176,21,4,10,3,35,82,7,6,0,0,344,0,15,359,675,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C,2,0,C02,0,193,19,4,5,9,26,61,6,4,0,0,327,1,14,342,674,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C,3,0,C03,0,198,35,4,14,4,31,66,2,0,0,0,354,0,19,373,674,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C,4,0,C04,0,186,24,15,11,1,31,80,3,5,0,0,356,0,15,371,674,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,412,C,5,0,C05,0,184,42,6,12,8,30,78,4,2,0,0,366,2,10,378,674,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,B,1,0,B,0,320,18,5,3,2,18,39,10,1,0,0,416,1,13,430,605,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,C,1,0,C01,0,332,27,1,6,0,26,50,9,0,0,0,451,0,3,454,605,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,C,2,0,C02,0,339,24,4,2,2,15,49,13,0,0,0,448,0,5,453,605,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,1,0,E01,0,297,29,5,10,2,62,96,6,1,0,0,508,0,11,519,750,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,1,1,E01C01,0,270,25,5,6,5,57,106,13,2,0,0,489,1,16,506,750,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,2,0,E02,0,352,25,3,8,5,51,83,4,4,0,0,535,0,12,547,720,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,2,1,E02C01,0,378,26,4,9,3,36,81,15,1,1,0,554,0,7,561,720,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,2,2,E02C02,0,348,34,3,14,2,41,81,12,1,1,0,537,3,14,554,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,2,3,E02C03,0,333,25,8,7,6,49,86,5,1,0,0,520,0,11,531,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,2,4,E02C04,0,327,21,6,7,9,45,82,7,3,0,0,507,0,20,527,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,3,0,E03,0,258,25,4,7,1,34,102,12,1,0,0,444,0,3,447,626,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,3,1,E03C01,0,245,23,8,12,3,46,100,8,2,0,0,447,0,9,456,626,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,4,0,E04,0,342,27,4,4,6,23,64,7,4,2,0,483,1,11,495,660,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,4,1,E04C01,0,318,29,1,8,5,30,65,18,1,1,0,476,0,7,483,660,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,4,2,E04C02,0,326,27,5,12,2,39,82,9,1,0,0,503,0,4,507,660,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,4,3,E04C03,0,327,28,8,5,7,35,58,8,3,0,0,479,0,8,487,660,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,4,4,E04C04,0,295,28,6,11,4,36,74,8,0,0,0,462,0,5,467,659,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,5,0,E05,0,276,29,9,6,9,38,80,9,0,0,0,456,1,10,467,616,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,413,E,5,1,E05C01,0,283,38,6,11,10,37,71,8,1,0,0,465,0,6,471,615,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,414,B,1,0,B,0,234,33,11,7,2,28,56,8,2,1,0,382,0,11,393,612,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,414,C,1,0,C01,0,245,36,8,8,6,35,71,1,2,0,0,412,0,14,426,612,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,414,C,2,0,C02,0,213,27,8,7,4,26,81,9,0,7,0,382,0,12,394,612,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,414,C,3,0,C03,0,247,30,4,7,6,24,58,7,2,2,0,387,1,13,401,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,414,C,4,0,C04,0,222,27,7,9,3,22,93,9,2,0,0,394,1,9,404,611,Acta casilla,,,
2,1,AGUASCALIENTES,7,JESUS MARIA,5,JESUS MARIA,0,A,12,0,VA12,0,5,1,0,1,0,0,1,0,0,0,0,8,0,1,9,10,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,355,B,1,0,B,0,173,12,6,13,6,10,93,7,1,0,0,321,0,17,338,596,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,355,C,1,0,C01,0,164,16,1,13,5,17,89,9,3,0,0,317,1,15,333,596,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,355,C,2,0,C02,0,173,7,6,9,5,11,117,8,1,0,0,337,0,14,351,595,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,356,B,1,0,B,0,161,14,2,18,3,13,109,4,2,1,0,327,1,14,342,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,356,C,1,0,C01,0,157,10,1,12,4,16,104,2,6,1,0,313,0,14,327,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,356,C,2,0,C02,0,128,14,3,16,7,8,99,2,1,0,0,278,0,20,298,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,356,C,3,0,C03,0,131,18,6,8,10,6,112,2,2,0,0,295,0,23,318,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,356,C,4,0,C04,0,174,12,8,11,10,7,90,3,0,0,0,315,0,14,329,605,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,357,B,1,0,B,0,184,19,2,12,11,11,83,6,2,0,0,330,2,17,349,650,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,357,C,1,0,C01,0,150,14,5,16,13,16,103,6,2,0,0,325,1,15,341,650,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,357,C,2,0,C02,0,155,16,5,11,6,12,101,7,0,0,0,313,0,18,331,650,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,358,B,1,0,B,0,178,13,4,21,11,13,92,6,1,0,0,339,0,18,357,636,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,358,C,1,0,C01,0,173,4,6,15,9,15,124,1,2,1,0,350,0,19,369,636,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,358,C,2,0,C02,0,165,11,3,16,12,13,100,0,0,0,0,320,0,9,329,636,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,358,C,3,0,C03,0,150,16,8,11,6,13,105,4,6,0,0,319,0,22,341,636,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,358,C,4,0,C04,0,167,5,6,10,13,12,106,2,2,0,0,323,1,11,335,635,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,358,C,5,0,C05,0,154,10,4,13,13,17,105,3,2,0,0,321,0,16,337,635,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,359,B,1,0,B,0,111,7,3,24,6,11,95,3,2,0,0,262,0,18,280,560,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,359,C,1,0,C01,0,121,9,2,25,11,13,99,4,2,0,0,286,0,10,296,559,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,360,B,1,0,B,0,80,8,8,8,9,15,66,1,2,0,0,197,0,5,202,404,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,360,C,1,0,C01,0,84,6,8,10,4,8,79,1,1,0,1,202,0,9,211,404,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,361,B,1,0,B,0,150,18,2,13,6,15,128,3,2,0,0,337,0,14,351,637,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,361,C,1,0,C01,0,154,23,4,8,5,18,116,7,1,1,0,337,0,12,349,637,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,361,C,2,0,C02,0,158,11,1,16,4,14,126,5,1,0,0,336,0,19,355,636,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,362,B,1,0,B,0,151,10,4,11,7,15,130,5,2,0,0,335,0,18,353,641,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,362,C,1,0,C01,0,163,9,3,17,6,21,89,2,3,1,0,314,1,15,330,641,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,362,C,2,0,C02,0,170,14,7,12,3,22,112,4,3,0,0,347,0,17,364,640,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,362,C,3,0,C03,0,166,14,4,19,12,23,111,3,1,0,0,353,0,11,364,640,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,362,SMR,1,0,SMR01,0,3,0,1,0,0,0,3,0,0,0,0,7,0,0,7,0,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,362,SRP,1,0,SRP01,0,201,15,9,11,7,23,106,0,0,0,0,372,0,24,396,0,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,363,B,1,0,B,0,179,12,14,18,8,24,117,3,2,1,0,378,0,33,411,681,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,363,C,1,0,C01,0,195,11,7,14,9,16,109,2,3,4,0,370,0,19,389,681,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,363,C,2,0,C02,0,187,21,10,21,9,10,103,5,0,1,0,367,0,18,385,680,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,364,B,1,0,B,0,160,13,8,13,5,11,59,5,0,0,0,274,0,15,289,611,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,365,B,1,0,B,0,96,8,2,4,3,9,65,2,0,1,0,190,1,4,195,377,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,366,B,1,0,B,0,131,8,11,18,11,12,134,3,3,0,0,331,0,17,348,729,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,367,B,1,0,B,0,135,15,12,27,10,17,122,3,2,0,0,343,0,10,353,612,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,367,C,1,0,C01,0,149,16,9,14,7,14,95,5,2,1,0,312,0,24,336,611,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,367,C,2,0,C02,0,161,15,6,9,6,19,110,2,0,0,0,328,1,19,348,611,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,369,B,1,0,B,0,98,6,9,9,8,7,78,1,0,0,0,216,1,13,230,449,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,370,B,1,0,B,0,134,7,14,12,10,16,142,3,0,0,0,338,1,20,359,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,370,C,1,0,C01,0,138,5,8,26,12,14,141,2,3,0,0,349,0,25,374,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,371,B,1,0,B,0,122,15,4,23,10,18,83,3,1,0,0,279,0,26,305,619,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,371,C,1,0,C01,0,162,18,2,13,8,18,81,0,1,0,2,305,0,23,328,618,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,372,B,1,0,B,0,155,5,9,14,7,19,71,3,0,0,1,284,0,9,293,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,372,C,1,0,C01,0,138,13,5,8,7,13,89,4,1,0,0,278,0,7,285,600,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,373,B,1,0,B,0,147,10,2,14,6,10,65,1,2,0,0,257,0,0,257,499,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,373,C,1,0,C01,0,153,10,3,9,7,7,99,0,5,0,0,293,0,8,301,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,373,E,1,0,E01,0,75,7,9,12,7,8,70,2,2,0,0,192,1,4,197,383,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,373,E,1,1,E01C01,0,87,3,6,9,5,11,75,1,0,2,0,199,0,13,212,383,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,374,B,1,0,B,0,126,15,3,12,9,18,87,3,2,0,0,275,0,18,293,555,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,374,C,1,0,C01,0,112,5,9,7,7,10,110,1,2,1,0,264,0,12,276,554,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,375,B,1,0,B,0,139,19,8,17,7,26,141,2,1,0,0,360,1,18,379,716,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,375,C,1,0,C01,0,142,20,5,16,4,20,109,4,1,1,0,322,0,15,337,715,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,375,C,2,0,C02,0,123,16,11,16,17,22,150,3,1,1,0,360,1,21,382,715,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,376,B,1,0,B,0,103,10,1,23,15,12,113,2,0,1,0,280,0,15,295,569,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,376,C,1,0,C01,0,109,13,2,12,10,20,105,4,4,0,0,279,0,17,296,569,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,376,C,2,0,C02,0,116,10,7,20,8,25,96,3,4,0,0,289,0,20,309,569,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,376,C,3,0,C03,0,158,16,6,12,6,14,89,2,0,0,1,304,0,20,324,568,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,377,B,1,0,B,0,94,14,1,8,6,22,102,3,1,0,0,251,2,19,272,551,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,377,C,1,0,C01,0,102,6,4,14,9,17,109,4,0,0,0,265,0,20,285,551,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,377,C,2,0,C02,0,101,14,1,15,8,13,112,1,1,1,0,267,0,16,283,551,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,378,B,1,0,B,0,103,7,20,13,9,10,67,2,1,1,0,233,0,13,246,456,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,379,B,1,0,B,0,129,10,3,11,3,15,78,4,1,0,0,254,0,17,271,505,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,379,C,1,0,C01,0,130,4,1,9,4,7,90,4,0,1,0,250,0,14,264,505,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,379,C,2,0,C02,0,83,3,3,16,2,19,108,1,2,0,0,237,0,24,261,505,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,380,B,1,0,B,0,134,12,5,32,11,19,99,2,2,1,0,317,0,24,341,676,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,380,C,1,0,C01,0,160,10,5,18,13,21,102,2,1,1,0,333,0,23,356,676,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,380,C,2,0,C02,0,151,7,6,17,11,14,103,0,1,1,0,311,0,21,332,676,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,381,B,1,0,B,0,131,11,2,15,13,7,123,2,1,0,0,305,0,11,316,612,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,381,C,1,0,C01,0,114,9,4,18,10,14,124,0,2,2,0,297,0,20,317,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,382,B,1,0,B,0,134,19,6,25,12,10,94,2,1,0,0,303,0,24,327,652,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,382,C,1,0,C01,0,145,3,2,17,8,12,145,4,1,1,0,338,0,11,349,652,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,382,C,2,0,C02,0,149,9,4,21,6,13,119,6,3,0,0,330,0,12,342,651,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,B,1,0,B,0,110,12,15,16,8,4,156,2,7,1,0,331,0,14,345,699,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,C,1,0,C01,0,130,11,8,24,8,15,135,1,1,1,1,335,0,27,362,699,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,C,2,0,C02,0,162,5,20,24,10,14,110,1,2,1,0,349,0,20,369,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,383,C,3,0,C03,0,148,6,11,19,6,14,115,3,2,0,0,324,0,28,352,698,Acta casilla,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,384,B,1,0,B,0,127,4,11,14,4,8,94,1,1,0,0,264,0,12,276,527,Grupo de recuento,,,
2,1,AGUASCALIENTES,8,CALVILLO,3,CALVILLO,384,C,1,0,C01,0,110,6,1,13,7,14,98,1,1,2,0,253,0,16,269,527,Acta casilla,,,
