CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,5,APODACA,6,APODACA,2444,1,1,36,117,0,4,1,28,33,0,3,0,0,0,2,1,0,0,0,225,0,4,229,345
2,19,NUEVO LEON,5,APODACA,6,APODACA,2445,1,1,19,80,2,1,3,27,43,2,4,0,0,0,2,3,0,0,0,186,0,4,190,355
2,19,NUEVO LEON,5,APODACA,6,APODACA,2446,1,1,63,112,1,10,4,89,62,8,5,2,0,2,6,1,0,0,0,365,1,8,374,589
2,19,NUEVO LEON,5,APODACA,6,APODACA,2447,2,2,30,148,3,3,7,90,134,8,1,2,2,3,8,1,0,1,0,441,0,12,453,868
2,19,NUEVO LEON,5,APODACA,6,APODACA,2448,2,2,18,135,21,17,8,116,134,89,1,4,4,2,5,0,0,0,0,554,0,8,562,835
2,19,NUEVO LEON,5,APODACA,6,APODACA,2449,1,1,9,23,0,1,0,10,4,0,1,0,0,0,3,1,0,0,0,52,0,5,57,118
2,19,NUEVO LEON,5,APODACA,6,APODACA,2450,2,2,41,176,2,14,17,117,160,8,3,5,5,2,6,2,0,0,0,558,0,14,572,1058
2,19,NUEVO LEON,5,APODACA,6,APODACA,2451,1,1,30,77,3,5,8,69,75,4,0,3,0,1,13,1,0,0,0,289,0,9,298,528
2,19,NUEVO LEON,5,APODACA,6,APODACA,2452,1,1,23,101,4,10,11,75,136,6,3,0,0,1,4,3,0,0,0,377,0,10,387,747
2,19,NUEVO LEON,5,APODACA,6,APODACA,2453,2,2,32,125,2,15,6,81,129,4,1,0,0,1,7,2,0,0,0,405,0,13,418,836
2,19,NUEVO LEON,5,APODACA,6,APODACA,2454,1,1,33,97,3,11,5,61,69,3,1,0,2,2,6,1,0,0,0,294,0,10,304,630
2,19,NUEVO LEON,5,APODACA,6,APODACA,2455,2,2,53,179,3,21,15,141,179,8,1,2,1,0,12,1,0,0,0,616,0,16,632,1268
2,19,NUEVO LEON,5,APODACA,6,APODACA,2456,2,2,95,213,7,20,9,169,174,5,6,3,2,3,28,2,0,0,0,736,0,15,751,1217
2,19,NUEVO LEON,5,APODACA,6,APODACA,2457,1,1,60,106,6,7,2,92,79,8,2,0,0,2,7,1,0,1,0,373,0,11,384,603
2,19,NUEVO LEON,5,APODACA,6,APODACA,2458,2,2,32,141,5,20,5,85,131,7,2,7,1,0,13,4,0,0,0,453,1,19,473,874
2,19,NUEVO LEON,5,APODACA,6,APODACA,2459,1,1,35,90,4,8,4,49,69,5,0,0,0,0,5,1,0,0,0,270,0,3,273,411
2,19,NUEVO LEON,5,APODACA,6,APODACA,2460,1,1,51,72,3,9,7,54,51,9,1,2,1,1,3,1,0,0,0,265,0,12,277,467
2,19,NUEVO LEON,5,APODACA,6,APODACA,2461,2,2,47,190,3,14,15,125,153,5,1,3,0,2,6,3,0,0,0,567,0,13,580,1341
2,19,NUEVO LEON,5,APODACA,6,APODACA,2462,1,1,52,58,1,5,3,71,79,5,1,1,2,0,5,1,0,0,0,284,0,6,290,457
2,19,NUEVO LEON,5,APODACA,6,APODACA,2463,1,1,15,70,1,0,1,46,39,2,1,1,0,0,2,0,0,0,0,178,0,9,187,337
2,19,NUEVO LEON,5,APODACA,6,APODACA,2464,2,2,28,133,0,24,4,110,129,7,0,1,3,3,7,2,0,0,0,451,0,16,467,1095
2,19,NUEVO LEON,5,APODACA,6,APODACA,2465,1,1,72,87,4,7,7,94,45,5,0,0,2,2,8,2,0,0,0,335,0,6,341,490
2,19,NUEVO LEON,5,APODACA,6,APODACA,2466,1,1,45,63,3,4,4,67,48,7,0,0,0,0,7,0,0,0,0,248,12,9,269,364
2,19,NUEVO LEON,5,APODACA,6,APODACA,2467,2,2,169,204,9,16,15,207,155,13,1,12,2,2,15,1,0,0,0,821,0,13,834,1238
2,19,NUEVO LEON,5,APODACA,6,APODACA,2468,2,2,141,214,7,22,6,178,129,8,5,6,2,2,25,1,0,0,0,746,0,12,758,1179
2,19,NUEVO LEON,5,APODACA,6,APODACA,2469,1,1,68,111,4,8,3,85,51,3,2,1,2,1,8,2,0,1,0,350,0,4,354,516
2,19,NUEVO LEON,5,APODACA,6,APODACA,2470,4,4,302,550,11,48,24,376,278,18,9,9,0,4,56,7,0,1,0,1693,0,32,1725,2623
2,19,NUEVO LEON,5,APODACA,6,APODACA,2471,2,2,77,178,2,13,18,162,163,15,3,4,0,2,8,3,1,1,0,650,0,12,662,1105
2,19,NUEVO LEON,5,APODACA,6,APODACA,2472,2,2,127,142,3,8,7,139,99,4,1,2,1,2,13,2,0,0,0,550,0,14,564,796
2,19,NUEVO LEON,5,APODACA,6,APODACA,2473,2,2,50,161,1,17,11,99,100,8,3,3,3,1,8,4,0,0,0,469,1,7,477,777
2,19,NUEVO LEON,5,APODACA,6,APODACA,2474,3,3,187,300,11,25,9,286,228,21,6,6,4,4,29,4,0,0,0,1120,1,22,1143,1794
2,19,NUEVO LEON,5,APODACA,6,APODACA,2475,2,2,35,125,2,27,10,136,170,12,8,4,0,4,6,1,0,0,0,540,0,14,554,953
2,19,NUEVO LEON,5,APODACA,6,APODACA,2476,2,2,50,139,7,21,3,118,105,9,3,4,4,1,12,1,0,0,0,477,0,14,491,761
2,19,NUEVO LEON,5,APODACA,6,APODACA,2477,2,2,18,108,2,23,8,98,98,2,3,2,0,0,7,0,0,0,0,369,0,18,387,755
2,19,NUEVO LEON,5,APODACA,6,APODACA,2478,1,1,35,102,5,8,2,93,80,7,1,2,0,0,8,0,0,0,0,343,0,14,357,640
2,19,NUEVO LEON,5,APODACA,6,APODACA,2479,2,2,18,125,2,7,12,129,146,3,0,1,1,1,4,1,0,0,0,450,0,14,464,1012
2,19,NUEVO LEON,5,APODACA,6,APODACA,2480,2,2,65,235,5,34,12,183,155,18,5,0,3,5,22,2,0,0,0,744,0,10,754,1301
2,19,NUEVO LEON,5,APODACA,6,APODACA,2481,2,2,108,204,5,18,8,186,137,11,0,1,2,1,17,1,1,1,0,701,0,11,712,1132
2,19,NUEVO LEON,5,APODACA,6,APODACA,2482,1,1,9,63,1,7,8,48,83,1,3,0,0,0,3,2,0,0,0,228,0,14,242,635
2,19,NUEVO LEON,5,APODACA,6,APODACA,2483,1,1,7,80,3,16,10,67,79,1,1,2,0,0,1,0,0,1,0,268,0,9,277,725
2,19,NUEVO LEON,5,APODACA,6,APODACA,2484,1,1,8,60,1,11,8,60,61,0,1,1,0,0,7,0,0,0,0,218,1,11,230,536
2,19,NUEVO LEON,5,APODACA,6,APODACA,2485,2,2,60,141,2,15,7,113,106,10,6,0,1,1,12,2,0,0,0,476,0,12,488,832
2,19,NUEVO LEON,5,APODACA,6,APODACA,2486,2,2,72,160,4,24,5,127,122,6,10,3,0,2,14,0,0,1,0,550,0,11,561,922
2,19,NUEVO LEON,5,APODACA,6,APODACA,2487,1,1,53,141,2,14,3,94,100,1,8,3,0,4,6,1,0,0,0,430,0,8,438,745
2,19,NUEVO LEON,5,APODACA,6,APODACA,2488,2,2,108,136,4,13,9,150,110,9,1,2,4,1,3,0,0,0,0,550,0,9,559,778
2,19,NUEVO LEON,5,APODACA,6,APODACA,2489,2,2,41,139,5,15,6,136,152,10,2,0,0,1,6,0,0,0,0,513,0,11,524,925
2,19,NUEVO LEON,5,APODACA,6,APODACA,2490,2,2,34,159,3,14,4,98,89,6,34,0,0,1,12,0,0,0,0,454,0,12,466,802
2,19,NUEVO LEON,16,APODACA,6,APODACA,2491,2,2,73,153,3,10,8,138,100,5,1,2,0,0,10,3,0,0,0,506,0,10,516,858
2,19,NUEVO LEON,16,APODACA,6,APODACA,2492,2,2,56,114,4,8,9,114,133,9,2,0,5,0,4,1,0,1,0,460,0,6,466,763
2,19,NUEVO LEON,16,APODACA,6,APODACA,2493,1,1,55,106,2,12,8,135,102,13,1,6,2,2,6,3,0,0,0,453,0,8,461,689
2,19,NUEVO LEON,5,APODACA,6,APODACA,2494,2,2,52,106,1,15,12,106,127,8,2,3,2,0,15,0,0,0,0,449,0,12,461,798
2,19,NUEVO LEON,5,APODACA,6,APODACA,2495,2,2,39,147,4,22,17,137,148,5,0,2,2,2,11,0,0,0,0,536,0,7,543,1040
2,19,NUEVO LEON,5,APODACA,6,APODACA,2496,2,2,36,117,4,18,10,130,121,10,0,1,0,0,9,1,0,0,0,457,0,14,471,943
2,19,NUEVO LEON,5,APODACA,6,APODACA,2497,1,1,18,117,2,8,5,82,138,10,2,4,1,0,5,3,0,0,0,395,1,5,401,744
2,19,NUEVO LEON,5,APODACA,6,APODACA,2498,2,2,29,122,5,10,22,88,146,7,3,2,0,1,6,0,0,0,0,441,0,13,454,940
2,19,NUEVO LEON,5,APODACA,6,APODACA,2499,2,2,43,145,4,9,19,164,175,8,2,1,5,3,6,2,0,0,0,586,0,23,609,1199
2,19,NUEVO LEON,5,APODACA,6,APODACA,2500,2,2,18,117,5,16,11,83,129,1,2,1,0,1,5,0,0,0,0,389,1,18,408,771
2,19,NUEVO LEON,5,APODACA,6,APODACA,2501,2,2,60,148,7,28,23,164,178,13,2,3,3,2,8,0,0,0,0,639,0,23,662,1134
2,19,NUEVO LEON,5,APODACA,6,APODACA,2502,2,2,28,125,1,17,11,100,137,14,2,0,2,0,1,0,0,0,0,438,0,13,451,803
2,19,NUEVO LEON,5,APODACA,6,APODACA,2503,2,2,28,121,4,28,19,115,122,11,2,2,0,1,5,2,0,1,0,461,0,11,472,907
2,19,NUEVO LEON,5,APODACA,6,APODACA,2504,2,2,21,85,1,20,15,110,108,7,4,0,3,0,7,2,0,0,0,383,0,19,402,789
2,19,NUEVO LEON,5,APODACA,6,APODACA,2505,2,2,47,143,5,31,16,171,182,8,4,4,1,2,5,1,0,0,0,620,1,19,640,1223
2,19,NUEVO LEON,5,APODACA,6,APODACA,2506,1,1,17,97,0,11,8,66,87,4,0,4,1,0,3,1,0,0,0,299,0,16,315,629
2,19,NUEVO LEON,5,APODACA,6,APODACA,2507,2,2,19,75,3,16,13,100,111,4,0,1,5,1,10,2,0,0,0,360,0,22,382,765
2,19,NUEVO LEON,5,APODACA,6,APODACA,2508,2,2,27,127,3,15,6,102,148,5,6,3,1,5,3,3,0,0,0,454,0,15,469,878
2,19,NUEVO LEON,5,APODACA,6,APODACA,2509,2,2,75,175,4,29,22,211,189,12,0,2,4,1,14,3,0,0,0,741,0,19,760,1309
2,19,NUEVO LEON,16,APODACA,6,APODACA,2510,1,1,18,86,2,16,11,68,90,2,4,4,2,3,7,1,0,0,0,314,0,6,320,669
2,19,NUEVO LEON,16,APODACA,6,APODACA,2511,2,2,37,154,4,13,15,96,122,7,1,3,1,4,2,2,0,0,0,461,0,16,477,886
2,19,NUEVO LEON,5,APODACA,6,APODACA,2512,1,1,12,93,2,13,6,73,105,4,1,1,1,2,4,2,0,1,0,320,0,14,334,689
2,19,NUEVO LEON,16,APODACA,6,APODACA,2513,2,2,32,187,6,13,18,165,160,10,2,0,1,2,8,1,0,0,0,605,0,14,619,1119
2,19,NUEVO LEON,16,APODACA,6,APODACA,2514,1,1,22,86,1,8,9,86,97,2,2,2,1,1,3,0,0,0,0,320,0,28,348,718
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2515,2,2,66,33,2,17,31,168,155,20,3,10,0,2,4,2,0,0,3,516,0,13,529,870
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2516,2,2,56,27,1,28,28,151,165,16,5,4,1,1,3,2,0,0,5,493,0,6,499,832
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2517,2,2,52,33,2,19,34,145,149,10,2,4,0,4,1,0,0,0,1,456,0,5,461,876
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2518,1,1,30,13,0,16,19,77,81,11,3,1,0,1,3,2,0,0,0,257,0,5,262,585
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2519,2,2,54,27,3,30,59,233,209,12,7,6,4,7,3,1,0,0,7,662,0,27,689,1315
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2520,1,1,7,19,2,14,45,84,115,3,0,3,1,4,1,1,0,0,6,305,0,21,326,678
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2521,1,1,11,12,0,13,41,79,84,7,1,4,0,2,1,2,0,0,2,259,0,13,272,705
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2522,1,1,13,21,2,14,58,84,2,0,1,1,2,2,1,1,0,1,0,203,0,23,226,680
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2523,2,2,26,16,3,24,52,93,106,7,0,2,0,0,1,0,0,0,5,335,0,22,357,781
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2524,1,1,12,10,2,10,34,85,92,6,0,2,2,1,1,0,0,0,3,260,1,11,272,698
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2525,1,1,14,20,2,20,29,77,109,3,1,1,3,6,0,1,0,0,1,287,0,29,316,696
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2526,1,1,20,6,0,15,30,56,67,6,2,2,1,2,0,0,0,0,4,211,0,11,222,566
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2527,1,1,11,4,1,14,21,74,103,11,2,1,1,2,0,0,0,0,5,250,0,16,266,627
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2528,1,1,19,11,0,19,20,72,52,3,2,2,2,2,2,1,0,0,4,211,0,12,223,491
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2529,1,1,40,9,0,19,12,37,49,2,1,4,0,1,0,0,0,0,2,176,0,9,185,450
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2530,1,1,13,7,1,14,30,42,58,6,0,5,0,0,1,0,0,0,1,178,1,11,190,485
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2531,1,1,18,9,0,20,29,43,80,1,0,1,1,0,0,1,1,0,4,208,0,10,218,617
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2532,6,6,1543,287,17,36,51,954,324,60,10,16,16,11,68,13,1,0,13,3420,0,26,3446,4449
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2533,2,2,293,92,4,19,12,227,131,14,2,3,3,3,14,3,0,0,0,820,0,12,832,1115
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2534,2,2,268,65,5,10,19,178,57,10,2,3,2,3,10,5,0,0,3,640,1,6,647,819
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2535,3,3,578,127,6,23,17,373,174,26,4,5,3,2,33,8,0,1,3,1383,4,15,1402,1773
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2536,1,1,254,48,2,6,6,136,59,2,1,1,1,3,8,2,0,0,0,529,1,9,539,662
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2537,2,2,307,59,4,10,7,196,65,5,0,3,0,1,3,3,0,0,2,665,0,1,666,829
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2538,4,4,800,179,8,26,27,488,153,40,2,6,2,10,39,11,0,0,2,1793,0,17,1810,2333
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2539,2,2,218,66,2,10,8,214,78,13,5,2,2,2,13,4,1,1,0,639,0,9,648,886
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2540,2,2,337,65,7,11,7,205,96,15,3,4,0,1,26,2,0,0,4,783,0,13,796,1021
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2541,1,1,226,74,1,4,3,160,44,11,1,0,4,0,13,2,0,0,2,545,0,2,547,708
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2542,2,2,242,84,3,13,11,241,80,7,4,3,1,3,6,2,0,1,3,704,1,9,714,926
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2543,2,2,410,126,5,17,7,286,114,14,7,4,3,2,17,3,0,0,2,1017,0,14,1031,1318
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2544,2,3,248,73,2,11,11,196,98,8,1,7,1,0,15,4,0,0,5,680,0,9,689,702
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2545,1,1,305,71,2,6,10,139,44,9,1,0,2,2,16,4,0,0,0,611,0,2,613,746
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2546,2,2,324,69,1,9,16,206,73,18,7,4,1,1,23,6,0,0,2,760,0,11,771,955
2,19,NUEVO LEON,12,GARCIA,18,GARCIA,2547,7,7,52,61,6,292,75,416,690,47,26,29,2,3,4,0,0,0,0,1703,0,62,1765,4908
2,19,NUEVO LEON,12,GARCIA,18,GARCIA,2548,6,6,36,31,2,221,46,274,486,41,8,17,5,2,3,0,0,0,0,1172,1,30,1203,3783
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,15,15,292,191,16,625,147,1327,1626,163,45,53,15,17,24,10,0,0,0,4551,1,121,4673,10240
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2550,3,3,36,23,0,142,44,176,271,26,1,7,2,2,2,0,0,0,0,732,0,22,754,1866
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2551,1,1,12,7,0,73,35,52,112,5,1,2,1,0,0,0,0,0,0,300,0,6,306,524
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,6,6,43,39,2,254,76,372,488,42,13,13,4,3,6,1,0,0,0,1356,1,44,1401,4000
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2553,1,1,14,9,1,56,13,50,99,7,0,6,0,1,0,0,0,0,0,256,0,14,270,492
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2554,1,1,14,7,3,64,46,59,130,8,4,2,1,0,0,0,0,0,0,338,1,9,348,669
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2555,2,2,18,16,1,65,20,169,188,21,2,2,0,2,3,1,0,0,0,508,0,13,521,1155
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2556,1,1,7,14,0,58,25,39,83,11,1,6,0,0,0,1,0,0,0,245,0,6,251,497
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2557,9,9,73,68,7,352,101,680,842,63,18,19,8,5,5,2,0,0,0,2243,1,76,2320,6253
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2558,1,1,7,13,0,33,16,41,105,9,3,2,1,0,0,0,0,0,0,230,0,5,235,453
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2559,1,1,6,8,0,65,22,54,105,11,0,6,0,3,0,0,0,0,0,280,0,0,280,490
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2560,2,2,20,10,2,66,57,101,160,9,4,7,0,1,0,0,0,0,0,437,0,17,454,784
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2561,3,3,28,25,3,134,42,222,237,25,14,10,4,0,3,0,1,0,0,748,1,24,773,2153
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2562,1,1,4,8,0,19,18,53,80,10,1,3,0,1,0,0,0,0,0,197,0,2,199,371
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2563,1,1,12,7,1,47,14,57,90,3,2,4,0,0,0,0,0,0,0,237,0,8,245,427
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2564,1,1,9,10,2,57,13,49,66,2,1,2,0,0,1,0,0,0,0,212,0,6,218,402
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2565,1,1,6,5,0,47,19,35,84,5,0,0,1,0,0,0,0,0,0,202,0,4,206,363
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2566,1,1,5,3,2,23,11,33,57,5,0,2,0,0,0,2,0,0,0,143,0,13,156,293
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2567,2,2,13,18,4,55,28,104,137,11,4,6,0,0,0,2,0,0,0,382,0,21,403,1022
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2568,1,1,7,12,0,28,34,77,137,9,1,1,3,1,1,1,1,0,0,313,0,17,330,646
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2569,5,5,195,106,5,166,41,560,428,128,19,31,6,5,8,2,0,0,0,1700,0,33,1733,3259
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2570,1,1,7,10,0,48,10,34,30,9,0,2,0,1,1,0,0,0,0,152,0,7,159,251
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2571,2,2,11,12,1,60,23,108,131,13,2,3,0,1,0,0,0,0,0,365,0,11,376,860
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2572,1,1,8,5,1,57,10,35,62,10,0,1,0,0,1,0,0,0,0,190,1,3,194,329
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2573,2,2,11,9,0,58,11,102,169,6,3,2,3,0,0,1,0,0,0,375,0,31,406,1005
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2574,1,1,11,5,0,43,5,57,92,9,1,2,3,0,1,0,0,0,0,229,0,7,236,573
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2575,3,3,33,40,2,67,38,204,289,52,14,15,4,1,2,0,0,0,0,761,1,14,776,1828
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2576,2,2,8,12,2,42,18,81,127,10,7,2,4,0,2,0,0,0,0,315,0,3,318,754
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2577,2,2,11,8,2,44,15,105,147,17,6,6,3,0,3,1,0,0,0,368,0,9,377,909
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2578,1,1,3,13,0,39,15,43,50,3,2,2,1,1,0,0,0,0,0,172,0,5,177,298
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2579,1,1,6,5,1,36,8,20,41,5,0,0,0,1,0,0,0,0,0,123,0,7,130,245
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2580,2,2,15,16,2,60,37,107,195,13,1,6,0,1,0,0,0,0,0,453,0,13,466,1050
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2581,1,1,7,5,0,31,14,93,84,14,2,2,1,0,1,0,0,0,0,254,0,9,263,605
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2582,1,1,4,10,0,49,10,29,62,6,0,0,0,0,1,0,0,0,0,171,0,1,172,281
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2583,2,2,29,16,1,70,39,165,217,51,5,10,3,2,0,1,0,0,0,609,0,14,623,1352
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2584,1,1,10,11,3,85,6,41,87,15,1,1,0,0,1,1,0,0,0,262,0,7,269,484
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2585,4,4,101,66,5,131,33,300,370,80,20,23,3,2,6,3,0,0,0,1143,0,25,1168,2384
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2586,1,1,8,6,2,33,6,22,45,3,0,0,0,0,0,0,0,0,0,125,0,7,132,247
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2587,1,1,10,4,1,32,22,61,59,9,5,2,0,0,0,0,0,0,0,205,0,9,214,527
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2588,1,1,5,4,0,70,16,48,85,2,0,1,0,0,0,0,0,0,0,231,0,10,241,474
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2589,1,1,6,16,2,78,10,51,67,7,2,2,1,1,1,0,0,0,0,244,0,3,247,460
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2590,1,1,9,9,0,68,12,26,52,5,3,0,1,0,0,1,0,0,0,186,0,10,196,356
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2591,3,3,56,40,4,159,63,259,475,100,10,13,3,4,3,2,0,0,0,1191,0,27,1218,2227
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2592,3,3,218,85,6,123,30,397,268,70,15,16,2,6,14,5,0,0,0,1255,1,22,1278,2008
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2593,2,2,52,29,1,110,19,162,191,24,5,9,5,1,4,1,0,0,0,613,0,25,638,1342
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2594,3,3,260,109,6,136,21,334,200,65,10,16,7,5,13,10,0,0,0,1192,1,19,1212,1682
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2595,2,2,92,36,3,93,37,181,144,26,9,8,5,2,4,1,0,0,0,641,0,18,659,947
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2596,2,2,42,34,6,64,31,160,236,49,8,16,4,2,4,1,0,0,0,657,1,16,674,1264
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2597,1,1,51,29,2,53,4,94,54,35,2,12,2,0,3,2,0,0,0,343,0,4,347,572
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2598,19,19,3290,805,30,503,83,3046,1080,313,73,80,67,17,191,24,3,0,0,9605,11,114,9730,13543
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2599,3,4,161,58,3,77,14,256,150,28,5,8,3,1,2,3,0,0,0,769,0,15,784,840
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2600,1,1,35,29,2,60,14,91,41,16,1,6,3,0,3,0,0,0,0,301,0,6,307,417
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2601,1,1,68,32,2,48,18,125,71,25,0,4,1,1,5,0,0,0,0,400,0,11,411,614
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2602,1,1,28,26,0,43,21,93,69,14,1,4,4,1,4,1,0,0,0,309,0,7,316,532
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2603,1,1,55,27,3,52,5,159,102,13,9,6,1,2,3,0,0,0,0,437,0,7,444,668
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2604,1,1,46,28,2,38,13,163,81,33,4,4,3,1,2,0,0,1,0,419,0,10,429,626
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2605,1,1,36,17,2,33,13,136,73,29,3,3,2,2,3,0,0,0,0,352,0,8,360,596
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2606,1,1,52,31,1,34,3,71,50,8,1,5,1,2,5,0,0,0,0,264,0,4,268,400
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2607,1,1,68,21,0,45,13,98,57,19,6,4,2,1,6,1,0,0,0,341,0,9,350,492
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2608,2,2,85,36,3,87,14,168,122,25,5,8,1,1,7,0,0,0,0,562,0,11,573,812
