CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
2,28,TAMAULIPAS,,,10,CRUILLAS,,,PRES_MUN,PAN_PRI,1,DIANA VANESSA LEAL LOPEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,PAN
2,28,TAMAULIPAS,,,10,CRUILLAS,,,SIND,PAN_PRI,1,ROLANDO GONZALEZ RIVERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,PAN
2,28,TAMAULIPAS,,,10,CRUILLAS,,,REG_MR,PAN_PRI,1,MARICELA MUÑOZ FLORES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,PAN
2,28,TAMAULIPAS,,,10,CRUILLAS,,,REG_MR,PAN_PRI,2,EDILBERTO LOPEZ NARVAEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,PAN
2,28,TAMAULIPAS,,,10,CRUILLAS,,,REG_MR,PAN_PRI,3,MARIA MONCERRAT CONTRERAS BARRIENTOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,PRI
2,28,TAMAULIPAS,,,10,CRUILLAS,,,REG_MR,PAN_PRI,4,EVEN GARZA REYES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,PAN
2,28,TAMAULIPAS,,,10,CRUILLAS,,,REG_RP,PT_PVEM_MORENA,1,EVA GARCIA CAVAZOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,MORENA
2,28,TAMAULIPAS,,,10,CRUILLAS,,,REG_RP,PT_PVEM_MORENA,1,CARLOS DANIEL GARCIA AGUILAR,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Cruillas.PDF,PT
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,PRES_MUN,PAN_PRI,1,FRANK YUSSEF DE LEON AVILA,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,PAN
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,SIND,PAN_PRI,1,ELIZABETH RUIZ GARCIA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,PAN
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,REG_MR,PAN_PRI,1,ELIAQUIN BARRIENTOS BORJON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,PAN
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,REG_MR,PAN_PRI,2,ELIZABETH MENDEZ DURAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,PAN
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,REG_MR,PAN_PRI,3,DIANA ESTEFANIA YAÑEZ GUZMAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,PRI
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,REG_MR,PAN_PRI,4,ESTEBAN BERRONES BENITEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,PAN
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,REG_RP,PT_PVEM_MORENA,2,MAGALY LIZETH CAMPOS BOLAÑOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,MORENA
2,28,TAMAULIPAS,,,11,GOMEZ FARIAS,,,REG_RP,PT_PVEM_MORENA,1,RODOLFO ORLANDO LARA RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GomezFarias.PDF,PVEM
2,28,TAMAULIPAS,,,12,GONZALEZ,,,PRES_MUN,PT_PVEM_MORENA,1,MIGUEL ALEJANDRO ZUÑIGA RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,MORENA
2,28,TAMAULIPAS,,,12,GONZALEZ,,,SIND,PT_PVEM_MORENA,1,JAZMIN GUADALUPE GONZALEZ CHAVEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,MORENA
2,28,TAMAULIPAS,,,12,GONZALEZ,,,SIND,PT_PVEM_MORENA,2,OSCAR BERNAL SAN MARTIN,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,MORENA
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_MR,PT_PVEM_MORENA,1,NADIA ZULEMA MARTINEZ COVARRUBIAS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,MORENA
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_MR,PT_PVEM_MORENA,2,URIEL SOSA ALMAZAN,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,MORENA
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_MR,PT_PVEM_MORENA,3,SILVIA VERONICA RESENDIZ RAGA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,PVEM
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_MR,PT_PVEM_MORENA,4,ROBERTO AVILA MARTINEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,PT
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_MR,PT_PVEM_MORENA,5,ROSA IMELDA LARA HERNANDEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,MORENA
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_RP,PAN_PRI,1,ABUNDIO GALIAN DE JESUS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,PAN
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_RP,MC,1,BLANCA ESTHEFANIA MONTELONGO GOMEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,MC
2,28,TAMAULIPAS,,,12,GONZALEZ,,,REG_RP,PAN_PRI,1,ELIZABETH FIERRO CORDOVA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Gonzalez.PDF,PRI
2,28,TAMAULIPAS,,,13,GUEMEZ,,,PRES_MUN,PAN_PRI,1,JOSE LORENZO MORALES AMARO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,PRI
2,28,TAMAULIPAS,,,13,GUEMEZ,,,SIND,PAN_PRI,1,SAN JUANA FONSECA CALDERON,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,PRI
2,28,TAMAULIPAS,,,13,GUEMEZ,,,REG_MR,PAN_PRI,1,OMAR ESTRADA SANCHEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,PRI
2,28,TAMAULIPAS,,,13,GUEMEZ,,,REG_MR,PAN_PRI,2,MINERVA TOVAR GONZALEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,PRI
2,28,TAMAULIPAS,,,13,GUEMEZ,,,REG_MR,PAN_PRI,3,MA. AMALIA MONTOYA ESTRADA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,PAN
2,28,TAMAULIPAS,,,13,GUEMEZ,,,REG_MR,PAN_PRI,4,MARGARITA BALDERAS SALDIERNA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,PRI
2,28,TAMAULIPAS,,,13,GUEMEZ,,,REG_RP,PT_PVEM_MORENA,1,CLAUDIA SARAHY RIVAS MENDOZA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,MORENA
2,28,TAMAULIPAS,,,13,GUEMEZ,,,REG_RP,MC,1,JUAN FRANCISCO BARRON OLVERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Güemez.PDF,MC
2,28,TAMAULIPAS,,,14,GUERRERO,,,PRES_MUN,PT_PVEM_MORENA,1,LAURA VERONICA PEÑA MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,PVEM
2,28,TAMAULIPAS,,,14,GUERRERO,,,SIND,PT_PVEM_MORENA,1,ELIOENAI IBARRA MENDOZA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,PVEM
2,28,TAMAULIPAS,,,14,GUERRERO,,,REG_MR,PT_PVEM_MORENA,1,ESTANISLADA MARGARITA LOPEZ MACIAS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,PVEM
2,28,TAMAULIPAS,,,14,GUERRERO,,,REG_MR,PT_PVEM_MORENA,2,JOSE ANTONIO RODRIGUEZ CANALES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,PVEM
2,28,TAMAULIPAS,,,14,GUERRERO,,,REG_MR,PT_PVEM_MORENA,3,JESSICA LISBETH RAMOS CARMONA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,MORENA
2,28,TAMAULIPAS,,,14,GUERRERO,,,REG_MR,PT_PVEM_MORENA,4,MANUEL OCTAVIO GARZA SANTAANA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,PT
2,28,TAMAULIPAS,,,14,GUERRERO,,,REG_RP,MC,1,JUAN ANTONIO LOPEZ HERRERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,MC
2,28,TAMAULIPAS,,,14,GUERRERO,,,REG_RP,PAN_PRI,1,ALEJANDRA GARZA QUEZADA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Guerrero.PDF,PAN
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,PRES_MUN,PT_PVEM_MORENA,1,NATALY GARCIA DIAZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,PT
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,SIND,PT_PVEM_MORENA,1,ARTEMIO FLORES MILAN,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,PT
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,REG_MR,PT_PVEM_MORENA,1,TANIA TAPIA TREJO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,PT
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,REG_MR,PT_PVEM_MORENA,2,BRIAN LOPEZ RINCON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,PT
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,REG_MR,PT_PVEM_MORENA,3,BILMA ABELYN IBARRA VALADEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,MORENA
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,REG_MR,PT_PVEM_MORENA,4,EVER GUDELIO CORTEZ LONGORIA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,PVEM
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,REG_RP,PAN_PRI,1,CARLOS FERNANDO ROSAS ACOSTA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,PAN
2,28,TAMAULIPAS,,,15,GUSTAVO DIAZ ORDAZ,,,REG_RP,MC,1,PAOLA ELIZABETH MENDEZ DOMINGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_GustavoDiazOrdaz.PDF,MC
2,28,TAMAULIPAS,,,16,HIDALGO,,,PRES_MUN,PT_PVEM_MORENA,1,PRAXEDIS GUAJARDO REYNA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,MORENA
2,28,TAMAULIPAS,,,16,HIDALGO,,,SIND,PT_PVEM_MORENA,1,GREGORIA CASTILLO ZUÑIGA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,MORENA
2,28,TAMAULIPAS,,,16,HIDALGO,,,REG_MR,PT_PVEM_MORENA,1,HUGO ALFREDO LEAL RENDON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,MORENA
2,28,TAMAULIPAS,,,16,HIDALGO,,,REG_MR,PT_PVEM_MORENA,2,ALBINA ESMERALDA BANDA DE LEON,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,MORENA
2,28,TAMAULIPAS,,,16,HIDALGO,,,REG_MR,PT_PVEM_MORENA,3,MARCO ANTONIO SANTILLAN GUTIERREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,PT
2,28,TAMAULIPAS,,,16,HIDALGO,,,REG_MR,PT_PVEM_MORENA,4,MA. GUADALUPE MIRELES ORTIZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,PVEM
2,28,TAMAULIPAS,,,16,HIDALGO,,,REG_RP,PAN_PRI,3,MA. FERNANDA SALEH SOLIS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,PAN
2,28,TAMAULIPAS,,,16,HIDALGO,,,REG_RP,MC,1,SILVIA GUADALUPE REYES DOMINGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Hidalgo.PDF,MC
2,28,TAMAULIPAS,,,17,JAUMAVE,,,PRES_MUN,PT_PVEM_MORENA,1,MANUEL BAEZ MARTINEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,MORENA
2,28,TAMAULIPAS,,,17,JAUMAVE,,,SIND,PT_PVEM_MORENA,1,MIRSHA ELIZABETH CRUZ VAZQUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,MORENA
2,28,TAMAULIPAS,,,17,JAUMAVE,,,REG_MR,PT_PVEM_MORENA,1,JORGE ALBERTO BALDERAS MENDOZA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,MORENA
2,28,TAMAULIPAS,,,17,JAUMAVE,,,REG_MR,PT_PVEM_MORENA,2,YESENIA SOTO GONZALEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,MORENA
2,28,TAMAULIPAS,,,17,JAUMAVE,,,REG_MR,PT_PVEM_MORENA,3,SAUL SILVESTRE ACOSTA VILLARREAL,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,PVEM
2,28,TAMAULIPAS,,,17,JAUMAVE,,,REG_MR,PT_PVEM_MORENA,4,JUANA MARIA MEZQUITIC MARQUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,PT
2,28,TAMAULIPAS,,,17,JAUMAVE,,,REG_RP,CAN_IND2,1,DORA ELIA HERNANDEZ GUERRERO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,CAN_IND2
2,28,TAMAULIPAS,,,17,JAUMAVE,,,REG_RP,CAN_IND3,1,OSVALDO REYNA SILVA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jaumave.PDF,CAN_IND3
2,28,TAMAULIPAS,,,18,JIMENEZ,,,PRES_MUN,PT_PVEM_MORENA,1,CORINA ESTHER GARZA ARREOLA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,PVEM
2,28,TAMAULIPAS,,,18,JIMENEZ,,,SIND,PT_PVEM_MORENA,1,JAVIER GARZA SILVA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,PVEM
2,28,TAMAULIPAS,,,18,JIMENEZ,,,REG_MR,PT_PVEM_MORENA,1,KARLA ZORAYDA GONZALEZ AGUILERA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,PVEM
2,28,TAMAULIPAS,,,18,JIMENEZ,,,REG_MR,PT_PVEM_MORENA,2,SERGIO OBREGON PALACIOS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,PVEM
2,28,TAMAULIPAS,,,18,JIMENEZ,,,REG_MR,PT_PVEM_MORENA,3,MARY CRUZ SOTUYO GONZALEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,MORENA
2,28,TAMAULIPAS,,,18,JIMENEZ,,,REG_MR,PT_PVEM_MORENA,4,YOLANDA TAMEZ CABRERA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,PT
2,28,TAMAULIPAS,,,18,JIMENEZ,,,REG_RP,PAN_PRI,1,RIGOBERTO DE LA GARZA CABALLERO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,PRI
2,28,TAMAULIPAS,,,18,JIMENEZ,,,REG_RP,MC,1,DANTE OVIDIO MARTINEZ PAULIN,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Jimenez.PDF,MC
2,28,TAMAULIPAS,,,19,LLERA,,,PRES_MUN,PAN_PRI,1,MOISES ANTONIO BORJON OLVERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,PAN
2,28,TAMAULIPAS,,,19,LLERA,,,SIND,PAN_PRI,1,NORMA DELIA LARA ALEMAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,PAN
2,28,TAMAULIPAS,,,19,LLERA,,,REG_MR,PAN_PRI,1,HECTOR AVALOS MARTINEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,PAN
2,28,TAMAULIPAS,,,19,LLERA,,,REG_MR,PAN_PRI,2,LIZBETH ARGELIA PUGA COY,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,PAN
2,28,TAMAULIPAS,,,19,LLERA,,,REG_MR,PAN_PRI,3,POLICARPO LARA MANRIQUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,PRI
2,28,TAMAULIPAS,,,19,LLERA,,,REG_MR,PAN_PRI,4,MA. PIEDAD GONZALEZ HERNANDEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,PAN
2,28,TAMAULIPAS,,,19,LLERA,,,REG_RP,PT_PVEM_MORENA,1,ROLANDO PEREZ BALDERAS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,MORENA
2,28,TAMAULIPAS,,,19,LLERA,,,REG_RP,CAN_IND4,3,ROSA MARIA OBREGON GARCIA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Llera.pdf,CAN_IND4
2,28,TAMAULIPAS,,,20,MAINERO,,,PRES_MUN,PT_PVEM_MORENA,1,MA. DOLORES MANSILLA HUERTA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,MORENA
2,28,TAMAULIPAS,,,20,MAINERO,,,SIND,PT_PVEM_MORENA,1,ABELARDO ESTRELLA RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,MORENA
2,28,TAMAULIPAS,,,20,MAINERO,,,REG_MR,PT_PVEM_MORENA,1,KARLA SERRATO LUNA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,MORENA
2,28,TAMAULIPAS,,,20,MAINERO,,,REG_MR,PT_PVEM_MORENA,2,JOSE JAIME FRANCO MUÑOZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,MORENA
2,28,TAMAULIPAS,,,20,MAINERO,,,REG_MR,PT_PVEM_MORENA,3,MAGDA YUDITH GONZALEZ GONZALEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,PT
2,28,TAMAULIPAS,,,20,MAINERO,,,REG_MR,PT_PVEM_MORENA,4,RODOLFO MANUEL LERMA MUÑIZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,PVEM
2,28,TAMAULIPAS,,,20,MAINERO,,,REG_RP,PAN_PRI,1,RAMIRO RODRIGUEZ REYNA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,PAN
2,28,TAMAULIPAS,,,20,MAINERO,,,REG_RP,PAN_PRI,1,VERONICA ELIZABETH PEREZ ALFARO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mainero.PDF,PAN
2,28,TAMAULIPAS,,,21,EL MANTE,,,PRES_MUN,PT_PVEM_MORENA,1,MARTHA PATRICIA CHIO DE LA GARZA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,SIND,PT_PVEM_MORENA,1,FRANCISCO JAVIER RESENDIZ RUIZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,SIND,PT_PVEM_MORENA,2,ISAURA LILIANA TORO GUERRERO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,1,JOSE ISSAC AYALA MORALES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,2,MA. ELENA SEGOVIA MORENO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,3,JOSE RICARDO ESPINOZA VELAZQUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,PVEM
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,4,MARIA DEL ROSARIO HERNANDEZ ACUÑA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,PT
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,5,LUIS GERARDO MONTES VEGA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,6,JUDITH AMARO RIVAS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,7,JAIRA CRISTAL CARDONA MENDEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,8,KRYSTEL TORRES CORDOVA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,9,OMAR SALOMON VARGAS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,10,ASTRID SONTOYA MULLER,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,11,HOMERO VENANCIO AMADOR MORALES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_MR,PT_PVEM_MORENA,12,MARISA ANAGUELI TREVIÑO BAEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MORENA
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_RP,PAN_PRI,1,SAN JUANA DORIA ARREDONDO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,PAN
