CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,110,SAN FELIPE IXTACUIXTLA,PRE_COM_MR,MORENA,,JUAN DE DIOS SANCHEZ HERNANDEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,111,RANCHERIA LA SOLEDAD,PRE_COM_MR,PVEM,,LORENZO PEREZ MORALES,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PVEM
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,112,SAN ANTONIO ATOTONILCO,PRE_COM_MR,MORENA,,ALEJANDRO GUZMAN CARREON,1,,,MORENA
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,113,SAN MIGUEL LA PRESA,PRE_COM_MR,MC,,GERARDO VARELA ESPINOZA,1,,,MC
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,114,LA TRINIDAD TENEXYECAC,PRE_COM_MR,PVEM,,RAFAEL PEREZ MENDEZ,1,,,PVEM
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,115,SAN ANTONIO TECOAC,PRE_COM_MR,PVEM,,JUAN VASQUEZ PEREZ,1,,,PVEM
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,116,SAN ANTONIO TIZOSTOC,PRE_COM_MR,MORENA,,JOAQUIN VAZQUEZ LEZAMA,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,117,SANTA CRUZ EL PORVENIR,PRE_COM_MR,MORENA,,CRUZ AGUILAR RAMIREZ,1,,,MORENA
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,118,ESPIRITU SANTO,PRE_COM_MR,MORENA,,VIANEY ARRIETA RECOVA,2,,,MORENA
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,119,SAN GABRIEL POPOCATLA,PRE_COM_MR,MORENA,,MIRIAM SOCORRO ROJAS TOBON,2,,,MORENA
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,120,SAN DIEGO XOCOYUCAN,PRE_COM_MR,RSP,,ALEJANDRO CASTILLO RAMIREZ,1,,,RSP
,29,TLAXCALA,,,15,IXTACUIXTLA DE MARIANO MATAMOROS,121,SANTA INES TECUEXCOMAC,PRE_COM_MR,MORENA,,HECTOR MOLINA ITURBIDE,1,,,MORENA
,29,TLAXCALA,,,17,MAZATECOCHCO DE JOSE MARIA MORELOS,122,CUARTA SECCION,PRE_COM_MR,MC,,JORGE MENA MENA ,1,CANDIDATURAS INDIGENAS,,MC
,29,TLAXCALA,,,17,MAZATECOCHCO DE JOSE MARIA MORELOS,123,TERCERA SECCION,PRE_COM_MR,PANALT,,SERVANDO MARAVILLA MUÑOZ,1,CANDIDATURAS INDIGENAS,,PANALT
,29,TLAXCALA,,,17,MAZATECOCHCO DE JOSE MARIA MORELOS,124,SEGUNDA SECCION,PRE_COM_MR,MORENA,,LUIS CORTES HERNANDEZ,1,CANDIDATURAS INDIGENAS,,MORENA
,29,TLAXCALA,,,17,MAZATECOCHCO DE JOSE MARIA MORELOS,125,PRIMERA SECCION,PRE_COM_MR,PAC,,MIGUEL ANGEL SAUDECO XICOHTENCATL,1,,,PAC
,29,TLAXCALA,,,18,CONTLA DE JUAN CUAMATZI,126,SECCION 1A SAN BERNARDINO,PRE_COM_MR,PT,,YAIR CUAHUTLE NETZAHUALCOYOTL,1,CANDIDATURAS INDIGENAS,,PT
,29,TLAXCALA,,,18,CONTLA DE JUAN CUAMATZI,127,SECCION 6A TLACATECPA,PRE_COM_MR,PAC,,HECTOR ARMANDO COCOLETZI COCOLETZI,1,CANDIDATURAS INDIGENAS,,PAC
,29,TLAXCALA,,,18,CONTLA DE JUAN CUAMATZI,128,SECCION SEPTIMA,PRE_COM_MR,PVEM,,SAMARA CUATECONTZI HERNANDEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,18,CONTLA DE JUAN CUAMATZI,129,SECCION SEGUNDA,PRE_COM_MR,PANALT,,ALEJANDRO FLORES XELHUANTZI,1,CANDIDATURAS INDIGENAS,,PANALT
,29,TLAXCALA,,,18,CONTLA DE JUAN CUAMATZI,130,SECCION 9A COLHUACA,PRE_COM_MR,MC,,LUIS CARLOS CUAHUTLE CUAMATZI,1,CANDIDATURAS INDIGENAS,,MC
,29,TLAXCALA,,,18,CONTLA DE JUAN CUAMATZI,131,SECCION 3A SAN MIGUEL XALTIPAN,PRE_COM_MR,PRD,,JULIAN FLORES PEREZ,1,,,PRD
,29,TLAXCALA,,,18,CONTLA DE JUAN CUAMATZI,132,SECCION 8A STA. MARIA AQUIAHUAC,PRE_COM_MR,PRI,,MARCELINA BAUTISTA CUAMATZI,2,CANDIDATURAS INDIGENAS,,PRI
,29,TLAXCALA,,,19,TEPETITLA DE LARDIZABAL,133,VILLALTA,PRE_COM_MR,FXM ,,EDILBERTO MORALES FLORES,1,,,FXM
,29,TLAXCALA,,,19,TEPETITLA DE LARDIZABAL,134,SAN MATEO AYECAC,PRE_COM_MR,PT,,EDUARDO CASTAÑEDA CERON,1,,,PT
,29,TLAXCALA,,,19,TEPETITLA DE LARDIZABAL,135,GUADALUPE VICTORIA,PRE_COM_MR,PANALT,,JESUS GOMEZ ALVARADO,1,,,PANALT
,29,TLAXCALA,,,20,SANCTORUM DE LAZARO CARDENAS,136,LA PROVIDENCIA,PRE_COM_MR,PRI,,SANDRA CONTRERAS PELAEZ,2,,,PRI
,29,TLAXCALA,,,20,SANCTORUM DE LAZARO CARDENAS,137,FRANCISCO VILLA,PRE_COM_MR,MORENA,,FERNANDO RAMIREZ SANCHEZ,1,,,MORENA
,29,TLAXCALA,,,21,NANACAMILPA DE MARIANO ARISTA,138,FRANCISCO I MADERO,PRE_COM_MR,MORENA,,JONATHAN MARTINEZ MACIAS,1,,,MORENA
,29,TLAXCALA,,,21,NANACAMILPA DE MARIANO ARISTA,139,TEPUENTE,PRE_COM_MR,PT,,GRACIELA RODRIGUEZ RAMIREZ,2,,,PT
,29,TLAXCALA,,,21,NANACAMILPA DE MARIANO ARISTA,140,SAN FELIPE HIDALGO,PRE_COM_MR,PAN,,NESTOR PERES OLIVARES,1,,,PAN
,29,TLAXCALA,,,22,ACUAMANALA DE MIGUEL HIDALGO,141,SECCION 1A ACUAMANALA,PRE_COM_MR,PANALT,,J RODRIGO CUAHUTLA PEREZ,1,,,PANALT
,29,TLAXCALA,,,22,ACUAMANALA DE MIGUEL HIDALGO,142,SECCION 3A CHIMALPA,PRE_COM_MR,PRD,,BERNARDO LIMA JUAREZ,1,,,PRD
,29,TLAXCALA,,,22,ACUAMANALA DE MIGUEL HIDALGO,143,SECCION 2A GUADALUPE HIDALGO,PRE_COM_MR,PAC,,JOSE JUAN GAUDENCIO CUAHTEPITZI AGUILA,1,,,PAC
,29,TLAXCALA,,,22,ACUAMANALA DE MIGUEL HIDALGO,144,SECCION 4A OLEXTLA DE JUAREZ,PRE_COM_MR,MORENA,,ANAYELI LUNA REYES,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,23,NATIVITAS,145,SAN JOSE ATOYATENCO,PRE_COM_MR,PT,,ARACELI ALVAREZ CORONA,2,CANDIDATURAS DE DISCAPACIDAD,,PT
,29,TLAXCALA,,,23,NATIVITAS,146,SAN RAFAEL TENANYECAC,PRE_COM_MR,PAC,,SERGIO GALICIA ROJAS,1,,,PAC
,29,TLAXCALA,,,23,NATIVITAS,147,SAN MMIGUEL XOCHITECATITLA,PRE_COM_MR,PT,,FELIPE ROMERO SALAZAR,1,,,PT
,29,TLAXCALA,,,23,NATIVITAS,148,SANTIAGO MICHAC,PRE_COM_MR,MORENA,,GEOVANY COVARRUBIAS GONZALEZ,1,,,MORENA
,29,TLAXCALA,,,23,NATIVITAS,149,SAN MIGUEL ANALCO,PRE_COM_MR,FXM ,,JUAN OROPEZA LIMA,1,,,FXM
,29,TLAXCALA,,,24,PANOTLA,150,COLONIA EMILIANO ZAPATA,PRE_COM_MR,MORENA,,HORACIO FLORES FLORES,1,,,MORENA
,29,TLAXCALA,,,24,PANOTLA,151,SAN TADEO HUILOAPAN,PRE_COM_MR,PVEM,,NOE CORONA RAMIREZ,1,,,PVEM
,29,TLAXCALA,,,24,PANOTLA,152,SANTA CATARINA APATLAHCO,PRE_COM_MR,PVEM,,MARIA GUADALUPE DURAN SANCHEZ,2,,,PVEM
,29,TLAXCALA,,,24,PANOTLA,153,SAN FRANCISCO TEMEZONTLA,PRE_COM_MR,MORENA,,MAURILIO OSORNO MUÑOZ,1,,,MORENA
,29,TLAXCALA,,,24,PANOTLA,154,SAN AMBROSIO TEXANTLA,PRE_COM_MR,PT,,HERIBERTO  PEREZ ZEMPOALTECA,1,,,PT
,29,TLAXCALA,,,24,PANOTLA,155,JESUS ACATITLA,PRE_COM_MR,MORENA,,CRISTIAN ROLDAN SANCHEZ,1,,,MORENA
,29,TLAXCALA,,,24,PANOTLA,156,SANTA CRUZ TECHACHALCO,PRE_COM_MR,MORENA,,RAFAEL VAZQUEZ CUELLAR,1,,,MORENA
,29,TLAXCALA,,,24,PANOTLA,157,SAN JORGE TEZOQUIPAN,PRE_COM_MR,PRI,,DANNY MORALES RODRIGUEZ,1,,,PRI
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,158,BARRIO DE SAN COSME,PRE_COM_MR,MORENA,,MARIA INES RITA GONZALEZ CALVARIO,2,CANDIDATURAS INDIGENAS,,MORENA
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,159,BARRIO DE SANTIAGO,PRE_COM_MR,PVEM,,EFREN TLACOMULCO SANCHEZ,1,CANDIDATURAS INDIGENAS,,PVEM
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,160,BARRIO DE CRISTO,PRE_COM_MR,FXM ,,ALEJANDRA CANTOR COYOTL,2,CANDIDATURAS INDIGENAS,,FXM
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,161,BARRIO DE SAN NICOLAS,PRE_COM_MR,PVEM,,REYES MONARCA ZAHUANTITLA,1,CANDIDATURAS INDIGENAS,,PVEM
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,PRE_COM_MR,MORENA,,CARLOS ROQUE BLAS,1,CANDIDATURAS INDIGENAS,,MORENA
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,163,BARRIO DE SAN MIGUEL,PRE_COM_MR,PRI,,RICARDO SALAS CALAVARIO,1,,,PRI
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,164,BARRIO DE JESUS,PRE_COM_MR,PVEM,,DIEGO CALVARIO POTRERO,1,CANDIDATURAS INDIGENAS,,PVEM
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,PRE_COM_MR,FXM ,,ODILON HUGO SANCHEZ CANO,1,CANDIDATURAS INDIGENAS,,FXM
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,PRE_COM_MR,MORENA,,CLAUDIO EPAZOTE OTERO,1,CANDIDATURAS INDIGENAS,,MORENA
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,PRE_COM_MR,PAN,,EDUARDO SANCHEZ HUERTA,1,CANDIDATURAS INDIGENAS,,PAN
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,PRE_COM_MR,PANALT,,RAFAEL GALAN ROMERO,1,CANDIDATURAS INDIGENAS,,PANALT
,29,TLAXCALA,,,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,PRE_COM_MR,PVEM,,ALEJANDRO AMADOR ZEPEDA,1,CANDIDATURAS INDIGENAS,,PVEM
,29,TLAXCALA,,,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,PRE_COM_MR,MORENA,,GENARO ROLDAN PEDROSA,1,,,MORENA
,29,TLAXCALA,,,26,SANTA CRUZ TLAXCALA,171,SAN LUCAS TLACOCHCALCO,PRE_COM_MR,RSP,,OSCAR PEREZ MILACATL,1,,,RSP
,29,TLAXCALA,,,26,SANTA CRUZ TLAXCALA,172,JESUS HUIZNAHUAC,PRE_COM_MR,PAN,,JAVIER ROMANO MAZATZI,1,,,PAN
,29,TLAXCALA,,,26,SANTA CRUZ TLAXCALA,173,GUADALUPE TLACHCO,PRE_COM_MR,RSP,,ENRIQUE BAUTISTA HERNANDEZ,1,,,RSP
,29,TLAXCALA,,,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,PRE_COM_MR,PT,,LEONARDO TZOMPANTZIN MORALES,1,,,PT
,29,TLAXCALA,,,28,TEOLOCHOLCO,175,SECCION 2A TEOLOCHOLCO,PRE_COM_MR,MORENA,,MA LUISA HERNANDEZ HERNANDEZ,2,CANDIDATURAS INDIGENAS,,MORENA
,29,TLAXCALA,,,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,PRE_COM_MR,MORENA,,PATRICIO ESPINOSA SANCHEZ,1,,,MORENA
,29,TLAXCALA,,,28,TEOLOCHOLCO,177,ACXOTLA DEL MONTE,PRE_COM_MR,PANALT,,MARTIN ROJAS SALAZAR,1,,,PANALT
,29,TLAXCALA,,,28,TEOLOCHOLCO,178,SECCION 5A ACTIPAC,PRE_COM_MR,PT,,SAUL SANCHEZ ALVARADO,1,,,PT
,29,TLAXCALA,,,28,TEOLOCHOLCO,179,SECCION 6A CUAUHTLA,PRE_COM_MR,MORENA,,LILIA TECUACHO ZECUA,2,CANDIDATURAS INDIGENAS,,MORENA
,29,TLAXCALA,,,28,TEOLOCHOLCO,180,CUAXINCA,PRE_COM_MR,PRI,,MIGUEL ANGEL MORALES TEXIS,1,CANDIDATURAS INDIGENAS,,PRI
,29,TLAXCALA,,,28,TEOLOCHOLCO,181,EL CARMENN AZTAMA,PRE_COM_MR,PVEM,,ENRIQUE AGUILAR CUAHQUENTZI,1,,,PVEM
,29,TLAXCALA,,,29,TEPEYANCO,182,SANTIAGO TLACOCHCALCO,PRE_COM_MR,PRD,,ISMAEL CUATEPOTZO TEHOZOL,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRD
,29,TLAXCALA,,,29,TEPEYANCO,183,LA AURORA,PRE_COM_MR,PVEM,,JUAN TORRES PEREZ,1,,,PVEM
,29,TLAXCALA,,,29,TEPEYANCO,184,SAN COSME ATLAMAXAC,PRE_COM_MR,PRI,,NESTOR ESCOBAR GODOS,1,,,PRI
,29,TLAXCALA,,,29,TEPEYANCO,185,SAN PEDRO XACALTZINGO,PRE_COM_MR,PT,,OMAR ROJAS SANCHEZ,1,,,PT
,29,TLAXCALA,,,30,TERRENANTE,186,CHIPILO,PRE_COM_MR,MORENA,,ANABEL VALADEZ GONZALEZ,2,,,MORENA
,29,TLAXCALA,,,30,TERRENANTE,187,VILLAREAL,PRE_COM_MR,PRD,,FERNANDO GUTIERREZ RODRIGUEZ,1,,,PRD
,29,TLAXCALA,,,30,TERRENANTE,188,TOLUCA DE GUADALUPE,PRE_COM_MR,FXM ,,JORGE GARCIA ZAMORA,1,,,FXM
,29,TLAXCALA,,,30,TERRENANTE,189,COLONIA EL CAPULIN,PRE_COM_MR,PT,,PAULO DEGANTE ORTIZ,1,,,PT
,29,TLAXCALA,,,30,TERRENANTE,190,COLONIA GUADALUPE VICTORIA,PRE_COM_MR,MORENA,,FELIPE FUENTES LOPEZ,1,,,MORENA
,29,TLAXCALA,,,30,TERRENANTE,191,NICOLAS BRAVO,PRE_COM_MR,MC,,JESUS ARROYO MALDONADO,1,,,MC
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,192,COLONIA AGRICOLA DE DOLORES,PRE_COM_MR,MC,,HECTOR HERNANDEZ ENCINAS,1,,,MC
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,193,SECCION 4A CHIAUTZINGO,PRE_COM_MR,MORENA,,VICTOR MORALES DEGANTE,1,,,MORENA
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,194,SECCION 1A ACTIPAN INFONAVIT,PRE_COM_MR,MORENA,,FERNANDO ALEJANDRO GONZALEZ PEREZ,1,,,MORENA
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,195,SECCION 2A TEOTLALPAN,PRE_COM_MR,MORENA,,KARINA DORANTES GARCIA,2,,,MORENA
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,196,SECCION 3A OCOTITLA,PRE_COM_MR,MC,,JOSE TRINIDAD DURAN HERNANDEZ,1,,,MC
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,197,SANTA MARIA CAPULAC,PRE_COM_MR,PAC,,MARINA GONZALEZ GONZALEZ,2,,,PAC
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,198,SANTA FE LA TROJE,PRE_COM_MR,MC,,CRISTINA RIVERA VAZQUEZ,2,,,MC
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,199,COLONIA PLAN DE AYALA,PRE_COM_MR,FXM ,,DOMINGO MUNGUIA MORENO,1,,,FXM
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,200,JOSE MARIA MORELOS Y PAVON,PRE_COM_MR,MORENA,,JOSE OSCAR RODRIGUEZ GONZALEZ,1,,,MORENA
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,201,SAN FRANCISCO ATEXCATZINGO,PRE_COM_MR,PT,,MIGUEL LOPEZ QUIROZ,1,,,PT
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,202,SAN BARTOLOME MATLALOHCAN,PRE_COM_MR,MORENA,,ISIDRO GARCIA GONZALEZ,1,,,MORENA
,29,TLAXCALA,,,31,TETLA DE LA SOLIDARIDAD,203,SAN ISIDRO PIEDRAS NEGRAS,PRE_COM_MR,MORENA,,JOSE FLORES ROMANO,1,,,MORENA
,29,TLAXCALA,,,32,TETLATLAHUCA,204,SAN BARTOLOME TENANGO,PRE_COM_MR,PVEM,,SHARON GONZALEZ PORTILLO,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,32,TETLATLAHUCA,205,SANTA CRUZ AQUIAHUAC,PRE_COM_MR,MORENA,,ISRAEL CERVANTES FERNANDEZ,1,,,MORENA
,29,TLAXCALA,,,32,TETLATLAHUCA,206,SANTA ISABEL TETLATLAHUCA,PRE_COM_MR,PVEM,,JESUS ZARATE MORALES,1,,,PVEM
,29,TLAXCALA,,,32,TETLATLAHUCA,207,SAN ANDRES CUAMILPA,PRE_COM_MR,PT,,ANA MARIA HERNANDEZ MARTINEZ,2,,,PT
,29,TLAXCALA,,,33,TLAXCALA,208,SAN ESTEBAN TIZATLAN,PRE_COM_MR,MORENA,,PORFIRIO PADILLA MENDEZ,1,,,MORENA
,29,TLAXCALA,,,33,TLAXCALA,209,SANTA MARIA IXTULCO,PRE_COM_MR,MC,,HUGO SANCHEZ MONTES,1,,,MC
,29,TLAXCALA,,,33,TLAXCALA,210,SAN BUENAVENTURA ATEMPAN,PRE_COM_MR,MORENA,,GENESIS GONZALEZ PEÑA,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,33,TLAXCALA,211,OCOTLAN,PRE_COM_MR,MORENA,,JOSE JULIO BUENDIA MARTINEZ,1,,,MORENA
,29,TLAXCALA,,,33,TLAXCALA,212,SAN HIPOLITO CHIMALPA,PRE_COM_MR,FXM ,,RUBEN SANCHEZ FLORES,1,,,FXM
,29,TLAXCALA,,,33,TLAXCALA,213,SAN GABRIEL CUAUHTLA,PRE_COM_MR,MORENA,,JULIAN PLATA CHAMORRO,1,,,MORENA
,29,TLAXCALA,,,33,TLAXCALA,214,LA TRINIDAD TEPEHITEC,PRE_COM_MR,PRD,,SALVADOR SANCHEZ ARELLANO,1,,,PRI
,29,TLAXCALA,,,33,TLAXCALA,215,SANTA MARIA ACUITLAPILCO,PRE_COM_MR,MORENA,,MARIA LUISA CUAPIO CARRILLO,2,,,MORENA
,29,TLAXCALA,,,33,TLAXCALA,216,SAN LUCAS CUAHTELULPAN,PRE_COM_MR,PRD,,JAIME AMADOR FLORES,1,,,PRD
,29,TLAXCALA,,,34,TLAXCO,217,6A. SECCION,PRE_COM_MR,PT,,LUIS ALBERTO ARROYO MATAMOROS,1,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,34,TLAXCO,218,EL SABINAL,PRE_COM_MR,MORENA,,LILIA GOMEZ VELA,2,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,219,COL. ITURBIDE,PRE_COM_MR,MORENA,,JOSE FELIPE HERNANDEZ MARTINEZ,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,220,5A SECCION BARRIO CHICO,PRE_COM_MR,MORENA,,IRMA ISLAS SANCHEZ,2,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,221,COLONIA TEPATLAXCO,PRE_COM_MR,MORENA,,BENJAMIN DOMINGUEZ CORTES,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,222,COL. POSTAL Y VISTA HERMOSA,PRE_COM_MR,MORENA,,MAURICIO GONZALEZ LEON,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,223,COLONIA EJIDAL,PRE_COM_MR,MORENA,,ADRIANA PINEDA MOTA,2,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,224,COLONIA SAN JUAN,PRE_COM_MR,MC,,SOFIA GARCIA HERNANDEZ,2,,,MC
,29,TLAXCALA,,,34,TLAXCO,225,ACOPINALCO DEL PEÃ‘ON,PRE_COM_MR,MORENA,,JOSE ALFONSO ESCAMILLA GARCIA ,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,226,EL ROSARIO,PRE_COM_MR,MORENA,,FLAVIO CID SUAREZ,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,227,UNION EJIDAL TIERRA Y LIBERTAD,PRE_COM_MR,MORENA,,ROBERTO MALDONADO HERNANDEZ,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,228,MARIANO MATAMOROS,PRE_COM_MR,MORENA,,LIZETH ESTRADA ATLIXQUEÑO,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,34,TLAXCO,229,ASERRADERO CASA BLANCA,PRE_COM_MR,PT,,DIONISIO SANCHEZ ORTEGA,1,,,PT
,29,TLAXCALA,,,34,TLAXCO,230,LAGUNILLAS,PRE_COM_MR,MORENA,,VRENY SILVERIO QUINTOS,2,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,231,LA CIENEGA,PRE_COM_MR,PRI,,ISIDRO GARCIA LIRA,1,,,PRI
,29,TLAXCALA,,,34,TLAXCO,232,ATOTONILCO,PRE_COM_MR,PT,,ADOLFO MARTINEZ SANCHEZ,1,,,PT
,29,TLAXCALA,,,34,TLAXCO,233,SAN PEDRO LA CUEVA,PRE_COM_MR,MC,,IVAN MORENO SANCHEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,34,TLAXCO,234,SAN ANTONIO HUEXOTITLA,PRE_COM_MR,MORENA,,JESUS ANGEL BONILLA BARRANCO,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,235,SAN JOSE TEPEYAHUALCO,PRE_COM_MR,MORENA,,ONESIMO MONTIEL CURIEL,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,236,SAN LORENZO SOLTEOPEC,PRE_COM_MR,MORENA,,EDUARDO VAZQUEZ DIAZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,34,TLAXCO,237,LA PALMA,PRE_COM_MR,MORENA,,JOSE ESTEBAN MARQUEZ LOPEZ,1,,,MORENA
,29,TLAXCALA,,,34,TLAXCO,238,LA ROSA,PRE_COM_MR,PAN,,JOSE RAMON GONZALEZ SANCHEZ,1,,,PAN
,29,TLAXCALA,,,34,TLAXCO,239,RANCHERIA LAS MESAS,PRE_COM_MR,PAN,,VICENTE LOPEZ CORTES,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
,29,TLAXCALA,,,34,TLAXCO,240,COL. MAXIMO ROJAS XALOSTOC,PRE_COM_MR,PT,,GUADALUPE RODRIGUEZ VAZQUEZ,2,,,PT
,29,TLAXCALA,,,34,TLAXCO,241,LA MAGDALENA SOLTEPEC,PRE_COM_MR,PAN,,CARLOS PEREZ GEORGE,1,,,PAN
,29,TLAXCALA,,,34,TLAXCO,242,COL. JOSE MA. MORELOS BUENAVISTA,PRE_COM_MR,PT,,VALDEMAR FUENTES HERNANDEZ,1,CANDIDATURAS INDIGENAS,,PT
,29,TLAXCALA,,,34,TLAXCO,243,SANTA MARIA ZOTOLUCA,PRE_COM_MR,MORENA,,MARIA JARELI LOPEZ GONZALEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,34,TLAXCO,244,CAPILLA DE TEPEYAHUALCO,PRE_COM_MR,PT,,LEONARDO HERNANDEZ CARMONA,1,,,PT
,29,TLAXCALA,,,34,TLAXCO,245,RANCHERIA OJO DE AGUA,PRE_COM_MR,PVEM,,JUVENAL RODRIGUEZ GONZALEZ,1,,,PVEM
,29,TLAXCALA,,,35,TOCATLAN,246,SANTACRUZ VENUSTIANO CARRANZA,PRE_COM_MR,PRI,,GABRIEL VAZQUEZ TORRES,1,,,PRI
,29,TLAXCALA,,,36,TOTOLAC,247,LOS REYES QUIAHUIXTLAN,PRE_COM_MR,MORENA,,JOSE ANTONIO MARQUEZ CRUZ,1,,,MORENA
,29,TLAXCALA,,,36,TOTOLAC,248,LA CANDELARIA TEOTLALPAN,PRE_COM_MR,PAC,,EVA SEGURA JUAREZ,2,,,PAC
,29,TLAXCALA,,,36,TOTOLAC,249,SAN FRANCISCO OCOTELULCO,PRE_COM_MR,PAN,,LEONARDO AGUILAR CARPINTERO,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PAN
,29,TLAXCALA,,,36,TOTOLAC,250,ACXOTLA DEL RIO,PRE_COM_MR,MORENA,,NORMA TLALPALE AGUILAR,2,,,MORENA
,29,TLAXCALA,,,36,TOTOLAC,251,SAN MIGUEL TLAMAHUCO,PRE_COM_MR,MORENA,,PATRICIA HERNANDEZ LIMA,2,,,MORENA
,29,TLAXCALA,,,36,TOTOLAC,252,SAN JUAN TOTOLAC,PRE_COM_MR,MORENA,,WILFREDY MOLINA VIRGEN,1,,,MORENA
,29,TLAXCALA,,,36,TOTOLAC,253,BARRIO DE ZARAGOZA,PRE_COM_MR,PT,,ERASMO ZEMPOALTECA CANO,1,,,PT
,29,TLAXCALA,,,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,254,SAN JUAN BAUTISTA MIER,PRE_COM_MR,PANALT,,JESUS AGUAYO JUAREZ,1,,,PANALT
