CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,37,2,2,57,91,2,92,8,12,225,6,9,0,0,11,513,1,28,542,1052
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,38,1,1,63,90,6,29,9,7,88,3,4,0,0,0,299,0,29,328,672
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,39,1,1,25,57,0,11,2,4,49,0,2,0,0,1,151,0,5,156,325
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,40,1,1,39,51,4,28,3,22,151,3,4,0,0,2,307,0,17,324,569
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,57,1,1,21,26,56,26,13,2,209,0,3,0,1,2,359,0,27,386,691
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,58,1,1,4,10,13,4,6,1,42,1,0,0,0,1,82,0,6,88,165
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,59,1,1,2,4,17,3,2,0,47,0,0,0,0,0,75,0,14,89,140
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,60,1,1,7,28,6,7,7,2,83,1,0,0,0,2,143,0,11,154,352
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,61,1,1,5,4,20,5,4,0,29,0,0,0,0,0,67,0,2,69,143
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,62,1,1,7,20,7,5,7,7,57,0,1,0,0,0,111,0,7,118,236
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,63,3,3,26,87,80,40,19,3,178,19,2,0,1,11,466,0,40,506,969
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,64,1,1,8,9,17,9,3,1,86,1,0,0,0,2,136,0,11,147,254
1,10,DURANGO,8,GUADALUPE VICTORIA,3,CONETO DE COMONFORT,65,1,1,11,54,8,11,14,2,157,1,2,1,1,6,268,0,18,286,485
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,612,3,3,98,133,97,132,34,100,340,14,3,1,0,13,965,1,78,1044,2163
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,613,3,3,81,89,101,82,36,72,339,12,1,0,1,15,829,0,53,882,1703
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,614,2,2,74,137,99,58,52,87,237,16,1,0,0,14,775,0,45,820,1405
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,615,2,2,83,96,57,54,27,60,191,9,3,1,1,17,599,0,25,624,1116
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,616,3,3,82,119,56,66,20,62,188,7,3,0,0,15,618,0,25,643,942
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,617,2,2,56,90,62,61,24,72,202,11,3,0,1,11,593,1,29,623,953
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,618,2,2,70,120,65,56,19,76,157,7,2,0,1,14,587,0,20,607,1078
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,619,2,2,95,156,82,59,39,87,267,11,1,0,2,6,805,0,30,835,1459
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,620,3,3,79,111,59,100,22,47,367,7,1,5,0,24,822,1,44,867,1771
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,621,4,4,82,153,133,132,63,103,546,15,3,1,1,21,1253,0,90,1343,2785
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,622,1,1,22,66,96,26,9,24,85,7,0,1,0,5,341,0,29,370,582
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,623,1,1,1,31,7,6,1,0,8,1,0,0,0,0,55,0,3,58,124
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,624,2,2,46,72,53,73,11,37,181,3,1,2,0,11,490,0,35,525,1022
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,625,2,2,84,66,81,76,13,36,211,10,1,1,0,19,598,0,48,646,1267
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,626,1,1,15,44,62,7,38,9,54,1,0,1,0,0,231,0,14,245,429
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,627,1,1,12,43,54,23,2,9,102,2,0,2,0,1,250,0,12,262,482
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,628,2,2,40,80,97,147,16,36,267,12,2,1,0,18,716,0,26,742,1302
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,629,2,2,53,100,96,123,15,23,198,6,3,0,3,22,642,0,40,682,1221
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,630,3,3,14,460,79,96,18,8,265,5,3,0,1,12,961,2,48,1011,1771
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,631,1,1,18,43,43,24,10,8,55,3,0,0,0,5,209,0,12,221,490
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,632,2,2,22,71,30,57,14,28,163,5,0,0,0,10,400,0,27,427,935
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,633,2,2,26,102,64,36,11,23,137,4,0,1,1,6,411,0,23,434,972
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,634,2,2,42,128,22,28,16,24,179,2,1,0,0,14,456,0,49,505,1223
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,635,2,2,24,58,35,120,22,35,182,4,2,0,0,6,488,2,49,539,1218
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,636,3,3,67,111,107,197,33,39,369,7,5,0,1,33,969,0,69,1038,2068
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,637,2,2,19,50,52,10,11,7,70,4,1,0,0,2,226,0,15,241,439
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,866,4,4,173,224,11,69,20,48,496,9,9,1,0,36,1096,1,58,1155,2464
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,867,1,1,77,95,2,17,5,18,127,3,1,2,0,5,352,0,14,366,730
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,868,2,2,116,120,9,15,8,24,200,4,3,0,0,6,505,0,23,528,1053
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,869,2,2,116,134,15,41,13,41,232,7,4,0,0,10,613,0,35,648,1230
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,870,2,2,78,124,3,20,14,21,232,7,7,0,0,4,510,0,39,549,1212
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,871,2,2,43,73,4,17,12,16,173,5,1,1,0,13,358,1,33,392,832
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,872,2,2,46,46,6,16,1,5,58,1,5,0,0,4,188,0,20,208,753
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,873,1,1,23,24,3,3,7,3,35,1,4,0,0,1,104,0,5,109,333
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,874,2,2,44,56,3,9,7,2,69,4,4,0,0,5,203,0,21,224,1018
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,875,1,1,27,36,2,24,8,9,55,4,1,0,0,0,166,0,13,179,517
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,876,1,1,17,13,5,23,7,9,55,0,0,0,0,0,129,0,12,141,359
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,877,1,1,27,18,6,12,5,1,49,1,0,0,0,0,119,2,11,132,521
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,878,1,1,1,20,0,11,3,4,77,3,2,0,0,1,122,0,12,134,314
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,879,2,2,71,83,9,22,2,8,74,3,3,0,0,4,279,0,12,291,1129
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,880,1,1,42,39,2,17,7,6,112,3,0,0,0,6,234,0,9,243,468
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,881,2,2,109,123,9,35,10,30,247,7,2,0,0,11,583,0,37,620,1243
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,882,2,2,86,100,12,34,12,40,309,7,1,0,0,6,607,0,45,652,1342
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,883,1,1,16,17,0,7,1,0,23,0,0,0,1,0,65,0,5,70,169
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,884,1,1,15,11,2,6,6,0,92,0,0,0,0,2,134,0,3,137,322
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,885,1,1,9,20,0,9,3,2,32,0,5,0,0,6,86,0,0,86,197
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,886,1,1,10,25,1,12,2,4,82,0,0,0,0,1,137,1,9,147,401
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,887,2,2,75,51,3,15,5,5,94,4,1,1,0,1,255,0,14,269,913
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,888,4,4,134,91,6,18,8,7,129,5,4,0,0,5,407,0,19,426,2412
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,889,1,1,25,22,2,6,7,7,50,0,3,0,0,2,124,0,12,136,317
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,890,2,2,51,50,22,16,14,10,92,2,4,1,0,4,266,0,23,289,779
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,891,3,3,68,59,8,52,9,18,267,8,4,0,0,13,506,0,30,536,1087
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,892,1,1,3,11,0,11,0,3,30,0,0,0,0,2,60,0,9,69,137
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,893,1,1,11,11,4,5,0,0,28,1,0,0,0,2,62,0,4,66,151
1,10,DURANGO,8,GUADALUPE VICTORIA,17,NUEVO IDEAL,894,1,1,18,42,4,8,6,14,87,0,0,0,0,0,179,0,16,195,492
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,961,2,2,63,126,7,19,16,36,199,7,1,0,0,3,477,1,24,502,1030
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,962,2,2,52,129,3,9,10,18,139,8,0,0,0,1,369,0,16,385,758
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,963,2,2,59,118,13,20,10,37,202,6,4,0,0,5,474,2,43,519,1146
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,964,2,2,19,79,7,19,22,26,203,4,5,0,0,7,391,0,28,419,955
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,965,3,3,38,140,6,33,22,22,278,2,4,0,1,7,553,0,21,574,1318
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,966,1,1,14,53,3,4,0,2,46,0,1,0,0,5,128,0,5,133,197
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,967,2,2,74,116,14,31,12,12,258,5,3,0,0,2,527,0,32,559,1228
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,968,2,2,13,137,6,11,9,9,128,1,6,0,1,1,322,0,28,350,669
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,969,1,1,21,70,8,18,13,8,156,0,0,0,0,0,294,0,7,301,651
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,970,1,1,5,29,1,3,1,3,58,1,3,0,0,2,106,0,10,116,226
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,971,1,1,34,118,0,9,10,17,119,2,2,1,0,3,315,0,20,335,710
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,972,2,2,42,177,11,9,4,9,190,6,2,0,0,5,455,0,39,494,841
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,973,1,1,61,95,1,19,4,12,75,4,3,0,0,4,278,0,13,291,546
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,974,1,1,8,59,4,17,10,6,63,0,1,0,0,1,169,1,12,182,348
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,975,1,1,40,43,3,1,11,3,81,0,1,0,0,0,183,0,5,188,441
1,10,DURANGO,8,GUADALUPE VICTORIA,21,PANUCO DE CORONADO,976,1,1,7,31,0,3,3,2,43,1,0,0,0,3,93,0,7,100,222
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,977,2,2,60,86,13,22,10,22,228,10,2,0,1,6,460,0,53,513,944
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,978,2,2,91,95,30,41,9,34,303,5,4,0,0,13,625,0,39,664,1215
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,979,2,2,66,120,12,36,16,24,216,9,5,1,0,12,517,0,54,571,1040
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,980,2,2,55,183,13,32,11,26,318,11,10,0,1,6,666,2,59,727,1366
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,981,1,1,5,12,17,2,0,4,35,1,0,0,0,0,76,0,3,79,177
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,982,1,1,9,22,9,5,3,0,70,0,1,2,0,2,123,0,5,128,215
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,983,1,1,10,44,8,14,7,11,91,4,0,0,0,5,194,0,8,202,344
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,985,1,1,28,54,8,23,6,7,113,0,1,0,0,4,244,0,16,260,441
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,986,1,1,20,31,9,11,5,16,113,3,1,0,0,3,212,1,23,236,405
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,987,1,1,8,10,2,6,3,2,33,2,0,0,0,2,68,0,1,69,107
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,988,1,1,5,17,5,5,2,4,63,0,0,0,0,1,102,0,4,106,135
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,989,2,2,18,108,9,56,8,19,170,5,1,1,1,11,407,1,25,433,790
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,990,2,2,31,96,8,32,6,19,193,5,2,0,1,3,396,0,12,408,768
1,10,DURANGO,8,GUADALUPE VICTORIA,22,PEÑON BLANCO,991,2,2,14,64,8,99,10,13,116,2,2,0,0,6,334,0,17,351,783
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1156,2,2,50,215,3,25,11,22,247,6,3,0,0,6,588,0,26,614,1160
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1157,2,2,42,127,19,20,10,16,204,4,5,1,0,5,453,0,43,496,1104
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1158,2,2,24,145,7,10,1,11,162,8,7,0,0,2,377,0,31,408,810
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1159,1,1,6,50,1,3,2,1,19,2,1,0,0,1,86,0,7,93,168
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1160,1,1,43,71,2,16,7,5,141,2,6,0,0,6,299,0,19,318,640
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1161,1,1,7,95,3,10,5,6,77,4,1,0,0,2,210,0,11,221,417
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1162,1,1,5,57,4,5,3,6,72,2,0,0,0,2,156,0,4,160,298
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1163,1,1,9,66,0,5,0,3,91,0,3,0,0,2,179,0,6,185,309
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1164,1,1,3,23,0,2,1,2,96,1,0,0,0,0,128,0,3,131,222
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1165,1,1,11,54,0,7,4,4,31,0,0,0,0,0,111,0,2,113,214
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1166,1,1,9,33,3,5,4,0,80,1,0,0,0,4,139,0,4,143,222
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1167,1,1,37,76,1,19,5,10,165,1,3,0,0,11,328,0,30,358,655
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1168,1,1,17,61,0,5,2,3,30,3,3,0,0,3,127,0,5,132,244
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1169,3,3,17,154,7,30,20,11,218,9,2,0,0,13,481,0,32,513,1008
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1170,1,1,2,47,1,8,1,3,55,1,0,0,0,3,121,0,5,126,167
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1171,1,1,27,125,1,11,10,14,142,3,5,0,1,3,342,0,32,374,729
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1172,1,1,17,77,1,11,5,9,163,3,2,0,0,6,294,0,33,327,622
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1173,1,1,7,62,0,13,5,3,113,2,0,0,0,20,225,0,9,234,461
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1174,1,1,7,90,0,11,5,4,71,1,1,0,1,0,191,0,12,203,377
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1175,1,1,5,47,1,6,1,2,39,0,0,0,0,1,102,0,0,102,156
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1176,1,1,4,70,1,5,2,2,54,1,1,0,0,2,142,0,11,153,248
1,10,DURANGO,8,GUADALUPE VICTORIA,29,SAN JUAN DEL RIO,1177,1,1,0,33,2,4,1,0,22,1,0,0,0,0,63,0,6,69,130
1,10,DURANGO,9,MAPIMI,13,MAPIMI,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,10,DURANGO,9,MAPIMI,10,HIDALGO,664,1,1,13,42,88,9,17,6,117,0,1,1,0,5,299,0,19,318,522
1,10,DURANGO,9,MAPIMI,10,HIDALGO,666,1,1,4,38,37,3,43,1,41,1,0,0,0,0,168,0,12,180,281
1,10,DURANGO,9,MAPIMI,10,HIDALGO,667,1,1,20,74,43,8,8,5,64,6,1,0,0,2,231,0,10,241,422
1,10,DURANGO,9,MAPIMI,10,HIDALGO,668,2,2,15,108,90,10,24,4,173,6,2,0,2,9,443,0,25,468,907
1,10,DURANGO,9,MAPIMI,10,HIDALGO,669,1,1,6,8,16,3,8,0,30,0,0,0,0,2,73,0,3,76,135
1,10,DURANGO,9,MAPIMI,10,HIDALGO,670,1,1,8,45,26,4,35,2,109,3,1,0,0,1,234,0,12,246,433
1,10,DURANGO,9,MAPIMI,10,HIDALGO,671,3,3,6,67,103,7,47,6,94,2,0,0,0,9,341,0,16,357,621
1,10,DURANGO,9,MAPIMI,11,INDE,672,1,1,38,58,0,2,3,3,48,3,0,0,0,2,157,0,15,172,353
1,10,DURANGO,9,MAPIMI,11,INDE,673,1,1,30,50,0,5,5,2,34,3,1,0,1,3,134,0,9,143,271
1,10,DURANGO,9,MAPIMI,11,INDE,674,1,1,30,44,0,3,3,1,39,6,5,0,0,1,132,0,8,140,270
1,10,DURANGO,9,MAPIMI,11,INDE,675,1,1,48,12,0,2,1,0,53,3,6,0,0,4,129,0,12,141,268
1,10,DURANGO,9,MAPIMI,11,INDE,676,1,1,5,9,0,0,3,0,34,1,1,0,0,1,54,0,3,57,124
1,10,DURANGO,9,MAPIMI,11,INDE,678,1,1,61,57,2,10,35,7,100,8,4,0,1,4,289,0,40,329,741
1,10,DURANGO,9,MAPIMI,11,INDE,679,1,1,19,17,0,2,4,1,44,1,0,0,0,0,88,1,10,99,191
1,10,DURANGO,9,MAPIMI,11,INDE,680,1,1,11,17,0,4,3,3,26,0,0,0,0,2,66,0,1,67,114
1,10,DURANGO,9,MAPIMI,11,INDE,681,1,1,11,34,0,8,5,4,45,7,1,0,0,2,117,0,9,126,258
1,10,DURANGO,9,MAPIMI,11,INDE,682,1,1,32,14,0,0,5,0,20,0,1,1,0,0,73,0,4,77,119
1,10,DURANGO,9,MAPIMI,11,INDE,683,1,1,20,37,1,4,1,0,52,0,1,0,0,1,117,0,8,125,233
1,10,DURANGO,9,MAPIMI,11,INDE,684,1,1,49,45,1,6,11,7,111,2,0,1,1,5,239,0,16,255,451
1,10,DURANGO,9,MAPIMI,11,INDE,685,1,1,30,18,0,3,9,1,41,1,2,0,0,4,109,1,20,130,213
1,10,DURANGO,9,MAPIMI,11,INDE,686,1,1,50,20,0,10,10,3,81,3,1,1,0,0,179,0,29,208,337
1,10,DURANGO,9,MAPIMI,11,INDE,687,2,2,64,40,1,2,18,2,84,2,1,0,0,4,218,0,27,245,403
1,10,DURANGO,9,MAPIMI,11,INDE,688,1,1,10,14,0,2,3,2,33,3,0,0,0,1,68,0,6,74,131
1,10,DURANGO,9,MAPIMI,12,LERDO,728,1,1,8,89,1,5,2,2,64,3,2,0,1,4,181,0,14,195,329
1,10,DURANGO,9,MAPIMI,12,LERDO,729,1,1,5,69,1,8,1,4,87,1,0,0,0,0,176,0,5,181,287
1,10,DURANGO,9,MAPIMI,12,LERDO,730,4,4,41,399,8,28,50,15,661,5,2,1,0,18,1228,0,82,1310,2196
1,10,DURANGO,9,MAPIMI,12,LERDO,736,1,1,6,112,7,14,21,10,115,5,2,0,0,4,296,0,12,308,575
1,10,DURANGO,9,MAPIMI,12,LERDO,737,2,2,18,314,5,21,23,14,291,4,4,0,0,10,704,0,41,745,1178
1,10,DURANGO,9,MAPIMI,12,LERDO,738,3,3,37,326,8,123,43,17,472,11,2,1,1,27,1068,1,75,1144,2048
1,10,DURANGO,9,MAPIMI,12,LERDO,739,3,3,43,273,9,31,33,34,402,8,0,0,2,11,846,0,77,923,1741
1,10,DURANGO,9,MAPIMI,12,LERDO,740,1,1,6,80,4,12,19,6,126,3,2,0,0,3,261,0,14,275,557
1,10,DURANGO,9,MAPIMI,12,LERDO,741,2,2,27,246,11,42,19,22,385,13,4,0,1,15,785,0,59,844,1477
1,10,DURANGO,9,MAPIMI,12,LERDO,742,2,2,19,216,18,28,24,18,286,10,5,0,1,17,642,0,51,693,1292
1,10,DURANGO,9,MAPIMI,12,LERDO,754,3,3,38,204,10,28,150,16,421,10,3,1,0,15,896,1,55,952,1655
1,10,DURANGO,9,MAPIMI,12,LERDO,755,3,3,34,204,14,22,132,15,479,8,4,0,0,8,920,0,81,1001,1734
1,10,DURANGO,9,MAPIMI,12,LERDO,756,2,2,34,270,5,15,47,19,401,4,3,0,0,11,809,0,24,833,1415
1,10,DURANGO,9,MAPIMI,12,LERDO,757,2,2,24,214,14,34,52,16,226,5,7,0,0,9,601,0,60,661,1101
1,10,DURANGO,9,MAPIMI,12,LERDO,758,1,1,8,73,4,7,13,3,89,5,2,0,0,4,208,1,15,224,340
1,10,DURANGO,9,MAPIMI,12,LERDO,767,1,1,15,72,1,10,61,3,174,4,3,0,1,2,346,0,24,370,684
1,10,DURANGO,9,MAPIMI,12,LERDO,768,1,1,7,51,0,7,4,0,54,4,0,0,0,1,128,0,6,134,312
1,10,DURANGO,9,MAPIMI,13,MAPIMI,769,4,4,237,187,12,62,54,111,524,11,8,1,0,17,1224,0,90,1314,2658
1,10,DURANGO,9,MAPIMI,13,MAPIMI,770,2,2,95,86,3,12,31,43,176,7,4,0,0,2,459,1,26,486,908
1,10,DURANGO,9,MAPIMI,13,MAPIMI,771,2,2,114,86,4,26,26,55,210,6,3,0,0,7,537,0,38,575,1089
1,10,DURANGO,9,MAPIMI,13,MAPIMI,772,1,1,18,27,0,8,6,3,67,2,1,0,1,1,134,0,10,144,301
1,10,DURANGO,9,MAPIMI,13,MAPIMI,773,1,1,2,29,1,9,4,2,39,2,1,0,0,0,89,0,9,98,177
1,10,DURANGO,9,MAPIMI,13,MAPIMI,774,1,1,8,13,0,0,4,1,50,1,0,0,0,1,78,0,2,80,201
1,10,DURANGO,9,MAPIMI,13,MAPIMI,778,2,2,52,136,3,14,15,23,283,9,3,0,0,8,546,0,55,601,1341
1,10,DURANGO,9,MAPIMI,13,MAPIMI,780,2,2,16,28,12,7,29,4,166,1,2,0,0,3,268,0,32,300,608
1,10,DURANGO,9,MAPIMI,13,MAPIMI,781,1,1,30,17,10,2,1,1,56,5,0,0,1,2,125,0,12,137,332
1,10,DURANGO,9,MAPIMI,13,MAPIMI,782,2,2,12,29,1,2,7,8,41,3,2,1,0,1,107,1,8,116,259
1,10,DURANGO,9,MAPIMI,13,MAPIMI,783,1,1,2,9,0,1,16,3,71,0,1,0,0,2,105,1,7,113,232
1,10,DURANGO,9,MAPIMI,13,MAPIMI,785,2,2,29,114,4,16,14,21,207,5,2,0,0,5,417,0,29,446,839
1,10,DURANGO,9,MAPIMI,13,MAPIMI,786,2,2,28,200,17,25,20,15,343,9,3,0,0,9,669,0,45,714,1373
1,10,DURANGO,9,MAPIMI,13,MAPIMI,787,1,1,30,87,3,14,15,9,191,3,2,0,1,6,361,0,29,390,703
1,10,DURANGO,9,MAPIMI,13,MAPIMI,788,4,4,62,301,15,28,24,36,439,7,2,0,0,13,927,0,76,1003,1696
1,10,DURANGO,9,MAPIMI,13,MAPIMI,789,2,2,47,170,4,14,21,24,285,4,6,0,0,2,577,0,28,605,1030
1,10,DURANGO,9,MAPIMI,13,MAPIMI,790,2,2,35,155,3,11,14,13,266,15,0,0,1,16,529,0,25,554,925
1,10,DURANGO,9,MAPIMI,13,MAPIMI,791,2,2,23,135,5,19,14,13,272,5,1,0,0,6,493,0,42,535,1035
