CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,867,B,1,0,B,0,75,5,2,32,36,159,112,0,0,0,0,5,4,0,0,0,2,7,1,0,2,5,2,1,3,0,0,453,0,11,464,694,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,867,C,1,0,C01,0,53,9,2,31,48,187,122,0,0,0,0,3,0,2,0,0,4,0,0,1,0,2,2,0,1,0,2,469,0,8,477,694,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,868,B,1,0,B,0,14,4,1,8,3,25,44,0,0,0,0,1,7,0,0,0,8,0,0,2,0,0,0,0,0,0,0,117,0,2,119,176,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,868,E,1,0,E01,0,18,15,1,9,1,25,88,0,0,0,0,4,2,0,0,0,13,6,0,0,1,0,3,0,0,0,0,186,0,4,190,296,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,869,B,1,0,B,0,40,8,2,17,6,57,165,0,0,0,0,4,13,0,0,0,19,9,2,0,2,1,1,0,2,0,2,350,0,4,354,512,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,869,C,1,0,C01,0,38,8,1,16,5,62,134,0,0,0,0,4,6,1,0,0,18,10,0,2,2,1,2,0,5,0,3,318,0,7,325,512,Grupo de recuento,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,869,C,2,0,C02,0,43,6,1,13,7,77,168,0,0,0,0,3,9,1,0,0,13,3,0,1,2,1,1,0,3,0,3,355,0,4,359,511,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,870,B,1,0,B,0,54,17,11,13,7,132,124,0,0,0,0,4,8,2,1,0,10,4,0,0,0,0,6,0,1,0,1,395,0,18,413,574,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,870,C,1,0,C01,0,56,21,5,3,7,142,106,0,0,0,0,1,14,5,2,0,2,4,0,1,1,0,1,0,2,0,1,374,0,10,384,574,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,872,B,1,0,B,0,22,8,1,1,2,6,6,0,0,0,0,4,1,2,0,0,3,1,0,0,0,0,1,0,2,0,1,61,0,1,62,226,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,873,B,1,0,B,0,10,7,2,14,13,56,86,0,0,0,0,4,6,0,0,0,5,3,0,1,1,1,1,0,0,0,4,214,0,7,221,405,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,873,E,1,0,E01,0,13,1,1,2,0,44,15,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,79,0,3,82,142,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,873,E,2,0,E02,0,8,2,0,3,5,25,37,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2,0,2,0,0,89,0,2,91,162,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,874,B,1,0,B,0,3,7,5,21,0,71,73,0,0,0,0,3,10,0,0,0,8,4,0,0,0,0,1,0,0,0,0,206,0,0,206,333,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,874,E,1,0,E01,0,6,3,0,20,1,67,45,0,0,0,0,1,4,1,0,2,2,0,0,0,0,1,1,0,1,0,1,156,0,4,160,239,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,875,B,1,0,B,0,15,1,7,6,6,124,44,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,209,0,1,210,310,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,876,B,1,0,B,0,20,8,4,7,3,136,78,0,0,0,0,4,2,0,0,0,2,1,0,1,0,0,2,0,1,0,0,269,0,16,285,504,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,878,B,1,0,B,0,66,9,5,5,9,236,145,0,0,0,0,5,5,3,2,0,5,2,0,0,1,1,1,1,1,0,2,504,0,10,514,749,Acta casilla,,,
1,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,878,E,1,0,E01,0,9,5,1,1,2,14,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,70,0,1,71,109,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,879,B,1,0,B,0,12,15,6,13,11,109,83,11,0,0,11,2,1,0,0,0,4,4,0,3,0,0,3,0,1,0,0,289,0,9,298,696,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,879,C,1,0,C01,0,7,13,7,16,7,132,87,17,0,0,12,2,2,1,0,0,2,5,1,0,0,2,7,0,2,0,1,323,0,7,330,696,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,880,B,1,0,B,0,12,19,1,6,5,65,68,12,0,0,7,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,207,0,6,213,395,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,880,C,1,0,C01,0,9,9,0,6,9,93,54,16,0,0,12,2,4,0,0,0,1,3,1,0,0,3,0,0,0,0,0,222,0,8,230,394,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,881,B,1,0,B,0,14,12,6,11,2,68,58,13,0,0,9,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,209,0,11,220,440,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,881,C,1,0,C01,0,14,10,8,0,4,80,58,16,0,0,5,2,1,0,0,0,3,2,0,1,0,1,2,1,3,0,0,211,0,6,217,439,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,882,B,1,0,B,0,19,19,7,12,6,91,76,22,0,0,6,3,1,1,0,0,2,7,0,1,0,0,0,0,1,0,0,274,0,7,281,606,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,882,C,1,0,C01,0,15,21,7,25,7,81,93,21,0,0,14,1,1,1,0,0,4,5,0,0,0,1,2,2,0,0,0,301,0,14,315,606,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,883,B,1,0,B,0,18,12,6,9,7,90,97,10,0,0,15,0,2,0,0,0,5,4,1,0,0,2,3,0,0,0,1,282,0,6,288,602,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,883,C,1,0,C01,0,22,23,6,14,11,83,98,22,0,0,12,3,4,0,3,0,6,6,0,0,2,0,0,0,1,0,2,318,0,4,322,602,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,884,B,1,0,B,0,12,22,3,19,12,124,106,11,0,0,11,2,3,2,0,0,1,6,1,0,0,0,0,0,5,0,2,342,0,13,355,739,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,885,B,1,0,B,0,11,20,9,15,9,131,92,16,0,0,28,1,2,0,0,0,2,8,1,0,0,0,1,0,2,0,0,348,0,11,359,690,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,886,B,1,0,B,0,11,12,5,9,8,53,48,17,0,0,7,1,3,0,0,0,2,6,0,0,0,0,0,0,1,0,1,184,0,4,188,414,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,886,C,1,0,C01,0,16,12,4,5,6,74,54,5,0,0,7,3,0,0,0,0,1,3,1,1,1,1,0,2,0,0,0,196,0,11,207,414,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,887,B,1,0,B,0,13,19,6,12,11,114,110,5,0,0,15,1,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,315,0,13,328,674,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,888,B,1,0,B,0,15,14,3,9,7,64,76,13,0,0,12,1,0,0,0,0,7,10,0,0,1,2,5,0,5,0,2,246,0,1,247,461,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,888,C,1,0,C01,0,15,16,5,11,6,81,69,18,0,0,11,1,4,0,0,0,5,2,0,0,0,0,0,0,4,0,1,249,0,6,255,460,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,889,B,1,0,B,0,25,18,7,10,5,88,63,14,0,0,15,1,4,0,1,0,1,5,0,0,0,0,0,0,1,0,0,258,0,15,273,552,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,890,B,1,0,B,0,9,17,2,11,6,93,59,18,0,0,16,6,7,0,0,0,4,7,0,0,0,2,1,0,0,0,0,258,0,13,271,526,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,890,C,1,0,C01,0,17,12,4,8,4,77,91,16,0,0,14,1,1,1,0,0,1,7,0,0,1,0,2,0,0,0,0,257,0,7,264,526,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,891,B,1,0,B,0,14,16,5,8,8,72,75,27,0,0,18,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,252,1,6,259,479,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,891,C,1,0,C01,0,25,12,6,6,0,89,75,21,0,0,21,13,11,0,0,0,4,4,0,2,0,1,0,0,1,0,0,291,0,11,302,478,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,892,B,1,0,B,0,28,14,7,0,10,2,78,59,0,0,17,11,1,5,1,0,2,4,0,1,0,1,3,0,0,0,0,244,0,8,252,498,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,892,C,1,0,C01,0,24,21,7,16,3,70,65,22,0,0,17,2,4,0,0,0,1,4,2,0,0,0,2,0,1,0,0,261,1,5,267,497,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,893,B,1,0,B,0,16,16,6,16,6,66,71,28,0,0,13,2,4,0,0,0,3,5,0,1,0,0,2,0,0,0,0,255,1,10,266,573,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,894,B,1,0,B,0,11,12,5,19,6,92,71,13,0,0,7,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,244,0,8,252,465,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,894,C,1,0,C01,0,8,14,5,10,7,97,64,12,0,0,15,2,1,0,0,0,5,10,0,0,1,0,3,0,1,0,0,255,0,4,259,464,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,895,B,1,0,B,0,14,28,3,9,3,77,60,21,0,0,23,1,4,1,0,0,0,8,0,1,0,1,1,0,0,2,0,257,2,5,264,514,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,895,C,1,0,C01,0,22,14,11,7,0,79,78,33,0,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1,5,276,514,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,896,B,1,0,B,0,29,28,2,9,10,104,96,29,0,0,14,3,4,2,0,0,7,8,0,2,0,0,0,0,0,0,0,347,1,18,366,655,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,896,C,1,0,C01,0,27,31,7,14,7,90,90,23,0,0,22,2,11,1,0,1,0,10,0,0,1,0,2,0,1,0,0,340,0,9,349,654,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,897,B,1,0,B,0,21,19,5,11,8,60,60,10,0,0,16,4,1,0,0,0,3,4,1,0,0,0,0,0,1,0,0,224,0,9,233,455,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,897,C,1,0,C01,0,16,17,4,9,5,60,78,6,0,0,14,6,1,0,1,0,6,4,0,0,0,0,0,0,0,0,0,227,0,9,236,454,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,898,B,1,0,B,0,22,20,2,11,4,77,71,20,0,0,15,3,3,0,0,0,2,1,1,0,0,0,3,0,1,0,0,256,0,10,266,546,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,899,B,1,0,B,0,32,20,5,14,5,92,89,28,0,0,19,3,3,0,1,0,2,4,0,0,1,1,1,0,1,0,0,321,0,3,324,545,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,899,C,1,0,C01,0,27,28,10,12,3,83,70,28,0,0,26,3,2,1,1,1,0,3,0,0,0,1,0,0,1,0,1,301,0,10,311,544,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,900,B,1,0,B,0,29,37,8,11,12,103,95,35,0,0,20,4,3,0,0,0,4,3,0,0,0,1,4,0,0,0,1,370,0,7,377,622,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,901,B,1,0,B,0,25,20,16,9,6,65,62,11,0,0,23,1,2,2,0,0,1,4,0,0,1,0,0,0,0,0,0,248,0,10,258,462,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,901,C,1,0,C01,0,30,24,2,4,8,65,63,21,0,0,22,1,4,0,0,0,2,4,1,0,0,1,0,0,3,0,0,255,0,9,264,461,Grupo de recuento,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,902,B,1,0,B,0,14,9,6,13,5,69,43,17,0,0,15,3,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,203,0,9,212,388,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,902,C,1,0,C01,0,23,19,7,6,4,60,51,26,0,0,12,2,4,0,0,0,2,3,0,0,0,0,1,0,0,0,0,220,0,10,230,388,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,903,B,1,0,B,0,25,14,6,6,2,58,59,14,0,0,19,1,4,0,1,0,2,3,0,0,0,1,0,0,0,0,1,216,0,6,222,473,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,903,C,1,0,C01,0,16,21,2,10,4,67,65,10,0,0,19,1,2,0,0,0,0,8,0,0,0,0,2,0,0,0,1,228,0,0,228,473,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,904,B,1,0,B,0,26,38,12,7,8,98,83,17,0,0,41,2,9,0,0,0,3,3,0,0,0,0,2,0,1,0,0,350,0,8,358,742,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,904,C,1,0,C01,0,41,27,8,14,10,129,98,23,0,0,20,2,11,3,0,0,4,5,0,0,1,0,3,0,1,0,0,400,0,6,406,742,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,904,C,2,0,C02,0,33,22,7,9,14,124,93,35,0,0,26,2,2,2,0,0,7,4,0,0,0,0,1,0,3,0,0,384,2,12,398,741,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,905,B,1,0,B,0,23,20,6,14,10,85,64,31,0,0,18,2,0,0,0,0,1,4,1,0,0,2,0,0,1,0,0,282,0,13,295,634,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,905,C,1,0,C01,0,18,19,5,18,3,84,77,20,0,0,27,3,6,0,0,0,3,4,1,0,0,0,0,0,2,0,0,290,8,8,306,634,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,906,B,1,0,B,0,9,10,6,8,8,68,48,20,0,0,18,2,4,1,0,0,0,5,1,0,1,0,2,0,4,0,1,216,0,9,225,423,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,906,C,1,0,C01,0,15,7,0,10,8,54,50,10,0,0,21,2,7,1,0,0,3,2,0,0,0,1,3,0,2,0,1,197,0,9,206,422,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,907,B,1,0,B,0,11,5,0,4,4,55,42,12,0,0,16,2,1,0,0,0,3,7,1,0,0,0,1,0,0,1,0,165,0,9,174,382,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,907,C,1,0,C01,0,17,6,4,7,4,49,58,11,0,0,7,1,1,2,0,0,3,6,0,0,0,0,1,0,2,0,0,179,0,6,185,381,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,908,B,1,0,B,0,17,8,3,22,20,43,77,22,0,0,18,2,3,0,0,0,5,4,0,0,0,0,0,0,2,0,0,246,0,7,253,506,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,908,C,1,0,C01,0,13,13,9,8,12,68,52,14,0,0,15,1,2,1,0,0,4,4,0,0,0,0,1,0,0,0,0,217,0,0,217,506,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,909,B,1,0,B,0,26,29,11,9,8,64,82,15,0,0,19,1,5,0,0,0,3,4,0,1,0,3,2,0,5,0,0,287,0,5,292,641,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,909,C,1,0,C01,0,27,16,4,12,8,97,86,5,0,0,11,1,5,1,0,0,6,5,0,1,7,0,0,0,0,0,0,292,0,13,305,641,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,909,C,2,0,C02,0,24,15,7,10,15,83,82,21,0,0,20,2,6,1,0,0,7,6,0,1,0,0,0,0,1,0,0,301,0,7,308,641,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,909,C,3,0,C03,0,18,25,12,6,9,88,77,16,0,0,19,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,279,0,11,290,640,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,910,B,1,0,B,0,21,6,4,11,11,74,77,9,0,0,15,5,3,1,0,0,1,13,0,1,1,0,3,0,2,0,0,258,0,15,273,639,Acta casilla,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,910,C,1,0,C01,0,23,7,9,17,18,62,92,5,0,0,11,4,2,1,0,0,2,5,0,0,0,1,0,0,2,1,1,263,0,10,273,639,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,911,B,1,0,B,0,14,11,0,6,7,62,53,0,0,0,12,2,0,0,0,0,2,7,0,0,0,0,0,0,1,5,0,182,12,7,201,397,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,911,C,1,0,C01,0,20,9,4,5,2,62,61,10,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,5,190,397,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,912,B,1,0,B,0,17,11,6,6,6,98,73,13,0,0,8,1,2,1,0,0,0,9,0,0,0,0,1,0,0,0,0,252,0,7,259,498,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,913,B,1,0,B,0,29,21,8,11,7,128,108,21,0,0,11,0,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,374,0,0,374,715,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,914,B,1,0,B,0,33,15,9,10,12,105,70,13,0,0,17,1,3,1,0,0,2,1,0,0,1,0,3,0,0,0,0,296,1,10,307,503,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,914,C,1,0,C01,0,30,30,4,10,9,92,54,14,0,0,9,1,7,0,0,0,1,7,0,0,0,1,1,0,1,0,0,271,0,4,275,503,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,915,B,1,0,B,0,26,26,8,10,6,112,93,19,0,0,22,1,7,1,0,0,8,4,0,0,0,0,3,0,4,0,1,351,0,7,358,677,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,916,B,1,0,B,0,30,29,5,17,5,86,60,15,0,0,10,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,267,0,3,270,442,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,916,C,1,0,C01,0,27,25,7,9,3,73,78,15,0,0,19,3,2,0,0,0,2,6,0,1,2,1,2,0,0,0,0,275,0,9,284,441,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,917,B,1,0,B,0,22,20,5,9,5,48,49,18,0,0,11,1,1,0,0,0,3,4,0,0,0,0,1,0,0,1,0,198,0,5,203,424,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,917,C,1,0,C01,0,14,16,1,9,12,58,62,18,0,0,14,3,2,0,0,0,4,4,0,0,0,0,2,0,1,0,0,220,0,7,227,423,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,918,B,1,0,B,0,35,42,4,7,7,79,100,18,0,0,14,3,8,1,0,0,2,6,0,0,0,0,0,0,1,0,0,327,0,6,333,494,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,918,C,1,0,C01,0,40,31,5,9,7,84,86,22,0,0,18,3,5,1,0,0,1,4,0,0,0,0,0,0,2,0,0,318,1,9,328,493,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,919,B,1,0,B,0,133,62,6,9,4,74,51,19,0,0,19,0,11,1,0,0,1,4,0,0,0,0,1,0,0,0,0,395,0,5,400,565,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,920,B,1,0,B,0,46,39,4,17,7,66,98,22,0,0,26,3,8,11,2,0,3,4,0,0,0,2,1,0,0,0,0,359,0,14,373,502,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,920,C,1,0,C01,0,59,37,8,13,8,74,76,39,0,0,27,4,11,2,0,0,3,1,0,1,0,0,1,0,0,1,0,365,0,5,370,502,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,921,B,1,0,B,0,42,44,12,9,2,86,104,15,0,0,32,4,7,1,1,0,4,11,0,0,0,0,2,0,1,1,0,378,0,10,388,546,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,922,B,1,0,B,0,98,75,10,7,6,90,100,27,0,0,31,2,8,1,0,0,2,0,0,0,0,0,0,0,3,0,0,460,0,7,467,651,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,923,B,1,0,B,0,32,28,3,13,2,67,76,16,0,0,15,3,3,2,0,0,4,4,0,0,0,0,1,0,1,0,0,270,0,4,274,412,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,923,C,1,0,C01,0,26,20,5,6,8,51,101,27,0,0,12,0,3,0,0,0,3,9,0,0,1,1,0,0,0,0,0,273,0,3,276,411,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,924,B,1,0,B,0,17,16,4,14,7,61,80,11,0,0,18,1,4,0,0,0,3,2,0,0,2,0,2,0,0,0,1,243,0,12,255,429,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,924,C,1,0,C01,0,16,27,2,11,8,72,71,21,0,0,25,2,4,1,0,0,3,2,0,0,0,0,1,0,0,0,0,266,1,4,271,428,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,925,B,1,0,B,0,20,11,7,13,5,78,55,20,0,0,8,1,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,228,0,8,236,454,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,925,C,1,0,C01,0,22,16,5,14,3,73,48,13,0,0,8,2,3,0,0,0,2,7,0,0,0,0,4,0,1,0,0,221,0,6,227,453,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,926,B,1,0,B,0,12,18,5,13,6,85,95,18,0,0,13,5,5,1,0,0,5,9,1,2,2,2,2,0,1,0,0,300,0,10,310,581,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,926,C,1,0,C01,0,12,10,3,15,7,92,94,22,0,0,26,4,5,0,0,0,3,0,1,0,1,0,0,0,0,0,1,296,1,7,304,580,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,927,B,1,0,B,0,13,14,4,8,8,61,71,8,0,0,7,5,2,0,0,0,5,4,0,0,0,1,2,1,0,0,0,214,0,12,226,412,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,927,C,1,0,C01,0,16,19,3,12,6,58,72,11,0,0,12,2,1,0,1,0,0,4,0,2,0,0,0,0,1,0,0,220,0,5,225,412,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,928,B,1,0,B,0,9,16,4,13,4,79,104,13,0,0,18,5,4,0,0,0,5,6,0,0,1,1,4,0,1,0,2,289,0,10,299,628,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,929,B,1,0,B,0,35,22,3,13,8,87,96,36,0,0,16,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,345,0,5,350,590,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,929,C,1,0,C01,0,29,11,6,18,7,86,108,32,0,0,15,3,4,0,0,0,3,9,0,0,0,0,0,0,2,0,0,333,0,11,344,590,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,930,B,1,0,B,0,47,20,7,22,3,74,77,25,0,0,18,0,6,0,1,0,3,4,0,0,0,0,0,0,1,0,0,308,0,11,319,543,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,930,C,1,0,C01,0,26,29,6,16,3,77,92,20,0,0,19,2,5,1,0,0,3,10,0,0,0,0,1,0,1,0,1,312,0,11,323,543,Acta casilla,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,931,B,1,0,B,0,65,33,16,16,14,110,98,35,0,0,29,7,5,1,1,0,4,6,0,0,0,1,1,0,1,0,1,444,0,4,448,719,Acta casilla,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,931,C,1,0,C01,0,36,30,11,8,8,110,109,46,0,0,21,0,8,0,0,0,5,7,0,0,0,0,2,0,5,0,0,406,1,6,413,718,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,932,B,1,0,B,0,35,42,9,27,4,92,114,30,0,0,23,3,13,0,0,0,6,6,0,0,0,0,0,0,0,0,1,405,0,11,416,692,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,932,C,1,0,C01,0,57,44,4,23,6,100,104,37,0,0,31,7,6,0,0,0,7,4,0,0,1,0,0,1,0,0,0,432,0,5,437,691,Acta casilla,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,933,B,1,0,B,0,49,27,5,15,5,99,88,29,0,0,17,3,5,2,0,0,2,3,0,1,1,0,0,0,0,0,0,351,0,5,356,557,Acta casilla,,,
