CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,B,1,0,B,0,30,45,2,42,1,0,67,109,41,14,0,1,0,0,0,0,0,0,0,352,0,7,359,479,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,C,1,0,C01,0,35,43,2,26,6,0,64,89,40,14,1,2,1,0,0,2,1,1,2,329,0,14,343,479,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,B,1,0,B,0,19,25,1,51,3,1,12,172,62,9,13,2,0,0,0,4,0,2,1,377,0,26,403,658,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,C,1,0,C01,0,13,25,2,60,1,1,132,165,78,9,9,1,1,0,0,1,0,3,2,503,0,26,529,657,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,B,1,0,B,0,9,31,3,76,11,2,44,233,16,12,4,3,0,0,0,1,1,6,0,452,0,21,473,621,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,B,1,0,B,0,12,38,2,33,2,1,43,84,18,4,0,1,0,0,1,0,0,1,0,240,0,21,261,306,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,B,1,0,B,0,18,25,2,62,10,3,56,172,30,8,2,1,1,0,0,3,0,1,0,394,0,19,413,549,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,B,1,0,B,0,14,36,2,23,5,2,14,46,13,6,0,2,2,0,0,1,1,0,0,167,0,14,181,210,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1507,B,1,0,B,0,52,77,28,98,0,1,13,28,9,1,2,12,0,1,1,3,1,1,0,328,0,16,344,500,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,B,1,0,B,0,42,49,37,82,2,3,8,23,8,0,0,12,7,3,0,6,3,1,1,287,4,28,319,525,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,C,1,0,C01,0,42,44,84,40,0,2,7,24,9,6,1,16,1,0,0,3,0,3,1,283,1,32,316,524,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,C,2,0,C02,0,38,48,45,79,0,2,12,19,7,0,2,11,3,0,1,0,0,0,0,267,1,23,291,524,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,B,1,0,B,0,51,78,36,58,1,0,14,19,7,1,1,22,3,1,1,4,0,1,1,299,0,29,328,582,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,C,1,0,C01,0,57,80,53,66,1,4,9,19,7,3,0,26,4,1,3,2,0,0,0,335,0,36,371,582,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1510,B,1,0,B,0,20,57,20,57,2,3,6,13,4,2,1,7,3,1,1,3,1,1,1,203,0,28,231,394,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1510,C,1,0,C01,0,26,65,22,49,5,5,7,14,2,1,1,5,6,1,1,1,1,1,0,213,0,24,237,393,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,B,1,0,B,0,46,69,40,79,4,3,15,25,6,0,1,24,4,1,1,2,3,0,2,325,0,34,359,603,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,C,1,0,C01,0,42,76,49,72,1,3,12,30,5,3,2,23,4,0,1,3,4,1,2,333,0,26,359,603,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,C,2,0,C02,0,60,63,36,70,2,1,13,25,6,3,2,18,2,2,0,6,1,0,1,311,0,36,347,602,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1512,B,1,0,B,0,26,54,37,117,1,1,10,18,2,1,0,16,1,0,1,2,0,1,0,288,0,14,302,492,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1512,C,1,0,C01,0,28,64,56,91,3,3,6,15,3,2,3,25,2,2,0,2,2,1,0,308,0,14,322,491,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1513,B,1,0,B,0,46,65,111,78,1,0,6,5,0,0,0,14,3,6,0,2,2,1,0,340,0,30,370,563,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1514,B,1,0,B,0,42,53,18,24,1,1,2,1,3,0,0,15,3,2,0,0,1,0,0,166,0,5,171,272,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1515,B,1,0,B,0,23,33,7,9,2,0,1,2,2,2,0,9,0,0,2,0,0,0,0,92,1,4,97,163,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1516,B,1,0,B,0,15,13,9,28,8,1,1,1,4,0,0,3,2,1,0,1,1,0,0,88,0,10,98,170,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1520,B,1,0,B,0,8,9,3,69,4,5,27,142,44,0,3,0,0,0,0,0,0,2,1,317,0,26,343,492,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1520,C,1,0,C01,0,6,7,2,64,7,4,31,105,62,3,2,0,0,0,0,2,1,1,0,297,0,55,352,492,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1521,B,1,0,B,0,9,5,0,108,5,0,10,42,41,0,3,1,0,0,0,2,0,0,0,226,0,8,234,303,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1522,B,1,0,B,0,4,9,0,63,3,2,15,112,58,3,2,1,2,0,0,4,0,1,2,281,0,28,309,420,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1522,C,1,0,C01,0,15,7,0,60,5,4,21,88,66,2,2,0,0,0,0,1,0,0,1,272,0,19,291,420,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1523,B,1,0,B,0,2,0,2,19,1,0,22,32,5,0,0,0,0,0,1,2,0,0,0,86,0,7,93,112,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1524,B,1,0,B,0,8,11,1,22,0,2,6,39,21,0,1,0,0,0,0,0,0,0,0,111,1,4,116,154,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1525,B,1,0,B,0,8,23,4,62,3,4,15,97,28,0,5,1,2,0,0,2,0,5,0,259,0,21,280,450,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1526,B,1,0,B,0,4,6,1,25,4,0,23,81,29,0,0,0,0,0,0,0,0,0,0,173,0,20,193,273,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1527,B,1,0,B,0,5,11,1,68,7,0,44,137,49,2,0,0,1,0,0,0,0,3,0,328,0,45,373,566,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1528,B,1,0,B,0,2,3,0,47,1,0,30,67,27,2,1,0,0,0,0,1,0,0,2,183,0,10,193,303,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1530,B,1,0,B,0,5,2,1,22,8,1,16,79,18,0,2,0,0,0,0,3,0,1,1,159,0,12,171,218,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1531,B,1,0,B,0,1,6,1,80,4,3,21,145,17,0,2,0,0,0,0,0,0,5,1,286,0,31,317,420,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1532,B,1,0,B,0,5,2,2,63,2,1,19,69,17,4,0,0,0,0,0,1,0,0,3,188,0,18,206,255,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1533,B,1,0,B,0,1,9,2,24,1,2,5,88,12,0,1,1,0,0,0,1,1,1,3,152,0,17,169,263,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1534,B,1,0,B,0,10,18,2,78,6,4,17,117,59,4,8,2,1,0,0,1,1,3,1,332,0,28,360,503,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1536,B,1,0,B,0,48,21,1,182,9,7,35,62,39,1,17,1,2,1,0,9,4,1,0,440,0,51,491,689,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1536,C,1,0,C01,0,63,19,2,173,12,3,32,56,36,1,15,4,0,0,0,1,1,2,0,420,0,38,458,689,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1537,B,1,0,B,0,51,13,2,197,5,0,31,66,47,0,12,2,0,0,0,6,2,4,1,439,0,40,479,675,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1538,B,1,0,B,0,29,10,2,168,4,2,37,38,40,0,15,4,2,0,0,11,5,2,2,371,0,29,400,566,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1538,C,1,0,C01,0,31,14,1,137,7,0,28,46,38,2,14,1,3,0,0,5,2,1,0,330,0,38,368,566,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1538,C,2,0,C02,0,25,16,2,148,5,24,36,41,2,19,4,0,0,0,14,3,4,1,6,350,0,40,390,566,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1539,B,1,0,B,0,41,26,4,191,4,5,31,67,91,1,9,2,0,0,0,5,3,3,1,484,0,35,519,698,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1539,C,1,0,C01,0,42,17,5,197,6,4,37,70,56,0,13,1,2,0,1,8,0,7,1,467,0,44,511,697,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1540,B,1,0,B,0,24,9,0,144,3,0,4,13,11,1,7,0,0,0,0,3,0,4,0,223,0,19,242,386,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1541,B,1,0,B,0,15,6,1,137,4,2,19,30,46,0,19,0,0,0,0,3,3,0,0,285,0,42,327,493,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1542,B,1,0,B,0,8,12,1,88,4,0,3,12,16,2,10,0,1,0,0,0,0,1,0,158,0,12,170,224,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1543,B,1,0,B,0,13,19,1,63,15,3,4,30,5,0,26,0,3,0,0,1,2,3,0,188,0,35,223,294,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1544,B,1,0,B,0,23,27,4,195,14,3,33,81,35,3,27,0,0,0,0,5,9,1,2,462,0,40,502,690,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1544,E,1,0,E01,0,29,11,0,49,7,3,8,23,14,0,12,2,1,0,0,6,0,1,0,166,0,0,166,274,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1545,B,1,0,B,0,7,14,1,173,5,3,15,26,45,1,12,0,1,0,0,3,0,4,1,311,0,38,349,580,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1545,E,1,0,E01,0,12,7,1,88,0,0,10,13,4,0,2,2,2,0,0,2,1,3,0,147,0,14,161,220,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1546,B,1,0,B,0,19,10,2,125,2,2,13,36,31,0,6,6,0,0,0,4,1,6,0,263,0,42,305,468,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1547,B,1,0,B,0,6,12,1,82,6,2,9,15,20,0,11,0,0,0,0,0,1,5,0,170,0,17,187,274,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1548,B,1,0,B,0,9,4,0,38,4,0,1,8,7,0,0,0,0,0,0,2,0,0,0,73,0,10,83,127,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1549,B,1,0,B,0,8,9,0,88,4,3,4,17,3,1,1,0,1,0,0,2,2,0,0,143,0,15,158,209,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1550,B,1,0,B,0,9,9,1,113,7,0,15,40,27,0,8,1,0,0,0,5,1,3,0,239,0,17,256,372,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1551,B,1,0,B,0,16,9,2,156,11,2,17,49,23,4,11,0,2,0,0,2,1,4,3,312,0,25,337,468,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1552,B,1,0,B,0,11,17,0,87,6,0,19,25,12,0,7,2,0,1,0,4,0,4,0,195,0,13,208,293,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1553,B,1,0,B,0,10,1,1,0,1,1,16,33,16,0,0,1,0,0,0,4,3,1,0,88,0,18,106,281,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1554,B,1,0,B,0,11,12,0,81,11,1,6,29,13,0,30,0,0,0,0,1,1,1,0,197,1,23,221,328,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1555,B,1,0,B,0,14,13,1,7,6,2,11,34,29,1,5,0,0,0,0,1,0,1,0,125,1,19,145,336,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,B,1,0,B,0,34,68,7,98,5,2,57,65,5,25,14,1,1,0,0,0,0,1,0,383,0,39,422,644,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,C,1,0,C01,0,27,109,7,102,104,1,45,70,8,20,19,3,1,0,0,3,0,1,1,521,1,29,551,644,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,C,2,0,C02,0,31,90,7,123,5,3,62,47,7,15,19,4,1,0,0,0,1,0,0,415,0,21,436,643,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,C,3,0,C03,0,23,110,3,81,1,3,75,59,8,19,20,9,4,0,1,0,0,0,0,416,0,29,445,643,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1557,B,1,0,B,0,29,111,13,99,5,2,26,55,3,9,24,10,0,0,0,0,0,1,0,387,1,26,414,676,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1557,C,1,0,C01,0,31,17,4,99,3,1,38,59,2,19,19,3,0,2,0,1,1,3,0,302,9,19,330,676,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1557,C,2,0,C02,0,31,17,4,99,3,1,38,59,2,19,19,3,0,2,0,1,1,3,0,302,9,19,330,675,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1558,B,1,0,B,0,10,108,4,99,3,3,42,59,4,23,31,7,1,0,0,0,0,0,0,394,0,31,425,662,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1558,C,1,0,C01,0,27,105,12,87,5,4,32,66,8,14,37,6,2,1,1,1,1,3,0,412,0,26,438,662,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1558,C,2,0,C02,0,18,116,13,102,5,5,54,51,3,26,49,8,2,1,0,1,0,1,0,455,0,28,483,661,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1559,B,1,0,B,0,6,11,0,36,0,0,7,19,2,1,0,0,0,0,0,0,1,1,0,84,0,11,95,134,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1560,B,1,0,B,0,15,23,3,39,3,1,19,40,1,0,15,2,2,0,0,0,0,1,0,164,0,8,172,233,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1561,B,1,0,B,0,11,52,9,58,8,3,44,61,9,4,20,0,0,0,0,0,0,0,0,279,0,37,316,523,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1561,C,1,0,C01,0,6,49,11,48,7,2,47,77,12,12,18,0,0,0,0,0,0,0,0,289,0,49,338,523,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1562,B,1,0,B,0,13,62,9,87,4,4,68,96,15,4,30,0,1,0,0,3,0,0,1,397,0,30,427,641,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1563,B,1,0,B,0,8,75,0,45,0,2,38,22,1,4,1,4,0,0,0,0,0,1,0,201,0,13,214,315,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1564,B,1,0,B,0,12,63,5,124,2,0,37,56,10,21,17,9,1,0,0,2,0,1,0,360,0,44,404,606,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1565,B,1,0,B,0,19,132,1,80,3,3,60,84,6,23,11,5,1,0,0,4,0,4,1,437,0,21,458,647,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1565,E,1,0,E01,0,13,80,4,97,0,0,35,39,3,12,15,0,1,0,0,2,3,7,1,312,1,20,333,437,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1566,B,1,0,B,0,8,25,3,39,1,0,11,30,1,8,11,4,0,0,0,0,0,0,0,141,0,12,153,261,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1567,B,1,0,B,0,21,84,1,81,2,1,29,71,10,8,14,2,1,0,0,1,0,0,0,326,0,38,364,564,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1567,C,1,0,C01,0,24,66,3,70,66,3,63,73,4,12,16,2,1,1,0,4,1,2,1,412,1,25,438,564,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1568,B,1,0,B,0,8,60,3,27,4,3,27,38,3,3,11,4,0,0,0,1,1,1,0,194,0,9,203,390,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1569,B,1,0,B,0,25,34,3,221,1,2,24,74,10,0,1,0,0,0,1,3,1,3,0,403,1,18,422,555,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1569,C,1,0,C01,0,24,52,1,166,2,3,20,89,6,0,0,1,1,0,0,1,1,2,0,369,0,19,388,555,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1569,C,2,0,C02,0,12,26,1,202,3,3,32,81,6,0,0,1,0,0,0,2,0,0,0,369,2,17,388,555,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1570,B,1,0,B,0,11,25,3,245,1,3,43,108,11,0,2,1,1,0,0,0,4,2,1,461,0,24,485,701,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1570,C,1,0,C01,0,21,19,1,286,6,1,21,117,9,0,0,3,0,0,0,0,0,0,0,484,0,24,508,701,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1570,C,2,0,C02,0,14,18,1,267,2,1,36,121,10,0,1,5,0,0,0,3,0,0,1,480,3,30,513,700,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1571,B,1,0,B,0,35,19,0,186,2,0,28,72,12,0,0,1,0,0,0,3,0,0,0,358,0,17,375,526,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1571,C,1,0,C01,0,27,13,0,206,4,1,26,76,12,1,0,3,3,0,0,2,0,0,1,375,0,21,396,525,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1572,B,1,0,B,0,6,3,0,210,1,1,9,119,7,0,0,0,0,0,0,5,1,1,0,363,0,17,380,482,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1573,B,1,0,B,0,1,7,0,141,1,1,1,67,1,0,0,0,1,0,0,0,0,0,1,222,0,5,227,303,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1574,B,1,0,B,0,6,9,2,278,5,1,10,234,6,1,2,0,0,0,0,1,1,5,0,561,0,11,572,738,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1575,B,1,0,B,0,10,13,0,131,7,1,14,97,3,0,1,3,1,0,0,3,0,0,2,286,0,27,313,435,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1575,E,1,0,E01,0,8,5,1,166,4,0,18,113,10,0,1,0,0,0,0,2,0,4,1,333,0,12,345,451,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1575,E,1,1,E01C01,0,5,5,0,148,0,0,28,153,0,0,0,0,0,0,1,0,0,0,0,340,0,10,350,450,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1576,B,1,0,B,0,16,7,1,200,1,1,30,161,5,1,1,1,1,0,0,3,0,1,0,430,0,22,452,592,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1576,C,1,0,C01,0,18,10,215,8,1,1,35,151,9,0,2,1,1,0,0,2,0,1,1,456,33,0,489,591,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1577,B,1,0,B,0,5,4,1,71,3,1,11,74,11,0,1,0,0,0,0,0,0,0,0,182,0,16,198,285,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1578,B,1,0,B,0,15,4,0,65,3,1,16,61,5,0,0,0,0,0,0,0,1,1,0,172,1,14,187,267,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1579,B,1,0,B,0,3,12,1,250,1,1,5,159,17,0,0,0,0,0,0,3,1,6,2,461,2,18,481,629,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1579,C,1,0,C01,0,3,8,1,246,2,2,4,161,27,1,1,0,0,0,0,1,1,1,4,463,0,8,471,628,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1580,B,1,0,B,0,4,6,1,141,9,2,29,203,3,0,1,0,0,0,0,0,0,0,2,401,0,11,412,513,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1581,B,1,0,B,0,2,2,0,90,1,2,49,123,5,0,1,0,0,0,0,2,2,0,0,279,0,0,279,426,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1581,C,1,0,C01,0,2,5,0,99,6,2,32,134,2,0,1,0,0,0,0,0,0,1,0,284,0,11,295,426,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1581,E,1,0,E01,0,9,7,0,98,1,1,40,65,12,0,0,0,0,0,0,0,0,0,1,234,0,5,239,308,GRUPO DE RECUENTO,,,
