CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,148,1,1,54,14,2,68,3,3,4,12,0,0,0,8,0,0,0,4,1,0,1,174,0,9,183,382
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,149,1,1,6,9,0,57,2,1,0,5,0,0,0,0,0,0,0,1,0,1,0,82,0,6,88,135
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,150,1,1,27,2,0,43,1,0,1,5,0,0,0,0,0,0,0,2,0,0,0,81,0,6,87,161
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,151,1,1,7,4,1,65,1,1,0,6,0,0,0,2,1,0,0,0,0,2,0,90,0,5,95,132
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,152,2,2,102,29,2,184,3,0,8,27,1,0,0,14,4,1,0,8,1,3,1,388,1,59,448,918
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,153,1,1,29,12,2,53,4,2,2,11,1,0,0,5,0,0,0,5,1,1,0,128,0,17,145,267
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,154,1,1,6,1,0,78,1,0,3,8,1,0,7,0,0,0,0,0,0,0,0,105,0,8,113,168
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,155,1,1,25,5,1,85,2,3,2,23,0,0,1,1,0,0,0,6,1,4,0,159,0,13,172,349
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,156,1,1,58,22,5,147,2,4,12,40,3,1,0,6,7,1,0,6,1,7,0,322,0,18,340,711
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,158,1,1,66,14,1,50,4,2,1,17,0,1,0,5,12,0,0,0,0,0,0,173,1,11,185,364
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,160,1,1,13,4,1,79,2,0,0,12,0,0,2,0,0,0,0,5,1,1,0,120,0,4,124,206
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,161,1,1,61,17,2,131,4,4,2,18,1,0,1,2,3,0,0,5,5,1,0,257,0,7,264,532
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,162,1,1,15,5,1,39,1,1,3,7,1,0,0,0,0,0,0,4,0,0,0,77,0,8,85,127
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,163,1,1,39,11,2,152,2,0,7,16,0,0,0,2,3,0,0,5,7,11,1,258,0,16,274,427
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,164,1,1,22,9,0,51,1,1,0,6,0,0,1,0,1,0,0,3,0,1,0,96,0,5,101,168
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,165,1,1,18,142,1,40,4,2,26,39,1,1,2,2,3,0,0,0,2,3,0,286,0,23,309,364
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,167,1,1,13,75,0,94,1,1,1,21,0,0,2,0,1,0,0,1,1,3,0,214,0,13,227,281
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,169,1,1,2,47,2,50,5,1,1,9,1,1,0,1,0,0,0,1,0,1,0,122,0,12,134,180
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,170,1,1,10,92,3,37,1,2,5,9,1,1,1,0,0,0,0,1,0,0,1,164,0,3,167,181
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,171,5,5,394,705,15,608,45,43,121,352,19,10,8,25,4,1,0,14,3,5,2,2374,0,130,2504,3094
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,172,2,2,251,200,4,118,5,4,42,113,7,9,3,11,4,0,0,5,0,2,0,778,1,48,827,1042
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,173,4,4,206,148,17,215,17,11,10,134,399,19,11,17,6,4,0,10,4,10,1,1239,0,68,1307,2043
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,174,2,2,197,160,6,74,10,13,8,77,195,4,1,20,3,0,1,4,2,1,0,776,0,31,807,1141
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,175,3,3,220,165,18,190,12,22,6,125,322,6,1,22,6,0,2,6,2,4,2,1131,0,65,1196,1726
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,176,3,3,236,133,6,104,10,10,12,107,264,7,4,22,3,0,0,6,0,0,0,924,15,34,973,1502
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,177,2,2,125,61,0,143,6,6,4,41,157,4,3,14,5,1,1,2,1,4,1,579,1,26,606,905
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,178,1,1,67,61,6,53,4,1,0,24,64,0,1,8,1,0,0,0,0,0,0,290,0,21,311,443
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,179,2,2,179,133,8,68,10,18,5,67,155,5,4,29,2,1,0,4,0,1,3,692,0,45,737,1136
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,180,1,1,4,19,4,77,4,2,17,94,13,2,2,3,2,1,0,2,1,1,2,250,3,19,272,376
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,181,1,1,20,12,4,34,2,2,3,38,57,1,4,1,3,0,0,1,1,2,1,186,0,27,213,339
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,182,2,2,108,80,18,192,15,3,2,93,111,7,4,16,6,2,1,4,4,5,0,671,0,48,719,1266
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,183,1,1,32,17,2,55,3,1,1,19,32,3,1,0,0,0,0,0,0,1,0,167,0,18,185,289
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,184,2,2,73,44,4,122,7,2,1,24,118,1,0,15,5,0,0,2,2,4,0,424,0,52,476,838
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,185,1,1,96,30,1,100,3,4,0,37,37,3,1,0,13,0,0,0,0,2,1,328,0,26,354,678
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,186,2,2,54,23,5,182,5,3,52,175,9,4,6,3,5,2,0,3,1,5,4,541,0,37,578,980
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,187,1,1,47,18,2,205,6,0,32,112,14,2,0,1,0,0,0,3,0,4,2,448,0,26,474,684
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,188,2,2,214,15,2,148,12,1,67,239,20,5,2,2,0,0,0,4,3,6,2,742,0,64,806,1160
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,189,2,2,68,35,8,330,11,3,44,178,37,6,8,3,1,0,0,4,2,7,1,746,0,52,798,1402
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,190,2,2,82,26,8,324,7,2,106,232,45,12,6,1,0,0,0,7,1,8,2,869,1,51,921,1377
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,191,3,3,86,37,6,392,6,1,112,237,36,13,8,2,1,0,0,9,2,12,0,960,0,57,1017,1519
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,192,3,3,100,26,20,324,15,4,141,299,55,7,7,2,2,0,0,3,4,15,2,1026,0,56,1082,1621
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,193,3,3,97,33,18,477,12,4,201,289,52,12,10,0,1,0,0,8,2,6,0,1222,0,70,1292,1957
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,194,2,2,36,6,7,265,8,0,62,122,67,3,1,0,1,0,0,3,0,3,1,585,0,30,615,945
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,195,2,2,61,19,2,157,6,3,37,88,8,2,2,1,2,0,0,3,2,7,1,401,0,42,443,638
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,196,1,1,38,21,3,29,2,3,2,25,43,1,1,4,1,0,0,0,0,0,0,173,0,0,173,268
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,197,1,1,95,21,4,60,5,5,2,33,54,2,3,6,6,1,0,3,0,3,1,304,0,35,339,595
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,198,3,3,88,101,9,273,8,5,7,80,103,2,3,19,5,1,0,9,1,6,2,722,0,53,775,1459
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,199,1,1,51,12,0,84,2,2,1,2,8,1,2,2,2,0,0,2,0,3,0,174,0,17,191,347
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,200,1,1,16,18,1,42,1,1,1,5,33,0,0,0,0,0,0,0,0,1,0,119,0,21,140,206
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,201,3,3,186,74,10,673,8,7,11,106,102,3,2,14,8,0,0,15,5,4,0,1228,0,85,1313,2210
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,202,2,2,133,134,5,206,8,2,6,44,137,7,3,14,4,0,0,2,0,5,0,710,0,45,755,1191
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,203,1,1,8,3,0,0,2,1,1,44,10,3,0,0,0,0,1,4,0,0,0,77,0,9,86,195
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,204,1,1,20,10,3,57,0,0,46,58,6,1,1,0,0,0,0,0,0,1,0,203,0,11,214,300
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,205,1,1,48,37,4,134,10,4,73,87,10,2,1,2,1,0,0,3,1,3,0,420,0,41,461,652
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,206,1,1,20,27,1,55,3,4,5,35,112,1,1,3,1,0,0,0,1,1,0,270,0,27,297,479
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,207,1,1,29,10,0,20,1,2,3,7,21,1,0,6,1,0,0,0,1,0,0,102,0,6,108,131
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,208,1,1,29,15,3,111,0,2,3,32,42,1,2,4,1,0,0,5,3,0,0,253,0,36,289,517
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,209,1,1,96,85,7,98,8,3,3,30,39,3,3,2,8,0,0,3,0,0,0,388,0,50,438,701
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,210,1,1,54,23,0,87,3,3,1,10,12,1,1,7,7,0,0,0,4,4,0,217,0,34,251,444
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,211,1,1,29,22,1,73,4,1,4,23,141,5,2,2,0,0,0,2,2,1,0,312,1,46,359,570
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,212,2,2,49,41,11,143,5,1,174,146,10,4,4,5,0,0,0,2,0,6,2,603,0,32,635,1026
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,213,1,1,39,5,2,67,1,1,18,23,2,1,4,1,1,0,0,0,1,3,0,169,0,11,180,260
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,214,1,1,38,23,2,76,2,1,5,32,57,3,2,2,2,1,0,1,2,6,0,255,1,26,282,565
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,215,1,1,18,30,0,66,6,11,0,36,26,1,0,6,1,0,0,4,2,0,0,207,0,22,229,371
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,216,1,1,15,12,1,52,7,1,1,39,20,4,3,2,1,0,0,2,1,1,0,162,0,23,185,309
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,217,2,2,118,71,5,85,7,17,3,51,61,5,3,5,7,1,0,6,3,5,2,455,0,76,531,883
2,24,SAN LUIS POTOSI,12,CARDENAS,10,CIUDAD DEL MAIZ,218,1,1,8,20,3,19,1,0,0,14,42,2,2,1,0,0,0,1,0,0,0,113,1,9,123,193
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,219,1,1,52,13,11,148,6,0,66,116,40,2,2,1,1,0,0,6,3,4,0,471,0,17,488,730
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,220,3,3,116,55,8,296,13,12,66,261,19,0,42,14,3,0,0,13,4,10,1,933,1,31,965,1887
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,221,3,3,175,45,13,268,15,25,91,230,14,4,12,27,9,1,1,6,2,7,1,946,2,55,1003,1923
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,222,4,4,205,58,17,394,20,30,90,365,33,5,35,20,7,1,0,30,13,19,3,1345,1,74,1420,2940
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,223,2,2,143,33,6,99,7,13,50,135,20,3,16,12,1,0,0,6,1,9,1,555,0,25,580,957
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,224,2,2,136,30,9,108,12,5,67,146,20,2,20,16,4,1,0,8,2,7,5,598,0,25,623,1137
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,225,7,7,679,132,42,447,55,75,321,636,148,19,84,78,8,3,0,35,13,25,4,2804,1,122,2927,5094
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,226,3,3,240,54,15,152,20,30,96,294,47,11,46,25,4,0,0,13,3,14,4,1068,0,33,1101,2040
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,227,4,4,251,35,31,236,17,24,107,344,19,6,17,25,4,1,0,20,3,11,8,1159,4,89,1252,2529
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,228,3,3,203,31,24,230,16,28,128,250,50,8,21,9,4,0,0,7,1,5,4,1019,0,73,1092,2085
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,229,2,2,113,23,10,91,5,11,42,100,18,3,11,20,3,0,0,4,0,3,1,458,0,25,483,887
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,230,3,3,194,35,12,194,15,23,136,219,28,14,17,19,4,0,0,12,2,3,4,931,0,58,989,1881
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,231,2,2,143,35,10,139,9,12,62,138,32,4,14,9,1,0,0,4,1,2,0,615,0,21,636,1132
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,232,3,3,176,33,22,116,13,20,79,202,35,7,21,12,3,2,1,8,3,8,2,763,1,50,814,1639
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,233,2,2,139,24,19,135,9,18,80,129,14,5,13,9,2,0,1,10,3,4,1,615,0,50,665,1248
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,234,3,3,183,34,20,193,14,30,117,218,17,4,13,14,4,2,1,16,3,11,1,895,0,81,976,2069
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,235,1,1,15,7,2,17,2,1,3,14,2,0,0,1,3,0,0,0,0,1,1,69,0,7,76,150
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,236,1,1,0,0,0,0,0,4,4,0,1,0,2,56,0,0,0,103,0,0,0,170,0,8,178,354
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,237,1,1,15,12,1,40,5,2,1,43,1,0,0,2,0,0,0,5,0,0,0,127,0,13,140,273
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,238,1,1,13,25,2,21,7,2,7,23,1,0,3,3,0,0,0,4,2,0,0,113,0,6,119,199
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,239,1,1,12,5,1,10,3,1,2,13,2,1,0,0,0,0,0,0,0,0,1,51,1,3,55,108
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,240,1,1,19,9,3,18,5,1,13,23,1,0,1,1,2,0,0,3,0,0,0,99,0,8,107,207
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,241,1,1,58,37,7,105,7,5,10,110,8,1,1,8,2,0,0,9,5,5,1,379,0,41,420,742
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,242,1,1,30,22,7,85,0,6,20,58,1,0,1,2,2,0,0,8,2,1,2,247,0,31,278,562
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,243,3,3,130,76,12,166,23,6,44,190,5,3,2,22,3,1,0,25,8,14,5,735,0,59,794,1542
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,244,1,1,11,18,2,63,4,2,31,17,1,0,1,2,1,0,0,0,3,4,4,164,0,5,169,316
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,245,1,1,22,28,5,129,5,8,21,79,5,0,3,1,0,0,0,3,1,7,1,318,0,37,355,612
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,246,2,2,115,47,6,300,16,13,16,174,7,2,6,16,4,1,0,11,4,19,0,757,0,60,817,1439
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,247,2,2,135,48,12,178,14,12,18,129,6,0,3,14,10,0,0,4,0,8,0,591,0,35,626,1227
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,248,2,2,78,19,7,141,4,6,19,118,5,1,6,7,4,1,0,20,3,5,2,446,0,26,472,872
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,249,1,1,18,21,5,73,9,5,27,44,5,3,1,0,0,0,0,5,3,1,1,221,0,20,241,495
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,250,1,1,12,18,2,66,1,7,10,46,2,0,0,0,1,0,0,2,4,7,0,178,0,21,199,444
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,251,3,4,61,46,69,131,21,28,86,176,27,24,13,6,1,0,0,4,2,0,2,697,3,53,753,934
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,252,3,3,109,67,84,200,35,63,134,263,45,23,25,13,0,2,1,6,1,2,0,1073,1,88,1162,1563
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,253,2,2,71,48,118,179,24,34,48,328,34,28,10,8,2,1,1,1,1,2,2,940,0,98,1038,1303
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,254,1,1,16,16,46,59,8,9,12,81,4,4,1,2,0,0,0,2,0,1,0,261,0,18,279,357
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,255,1,1,19,18,41,114,23,12,10,196,5,4,9,3,0,1,0,1,1,2,1,460,0,46,506,663
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,256,2,2,34,16,51,195,32,18,30,279,6,17,15,4,0,2,1,1,0,0,1,702,0,47,749,969
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,257,2,2,40,20,66,345,35,30,71,344,16,16,7,4,0,0,0,4,1,1,2,1002,0,55,1057,1424
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,258,1,1,50,28,42,107,12,17,23,180,17,12,6,5,0,1,0,0,0,0,0,500,0,43,543,737
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,259,3,3,44,49,99,262,38,40,175,544,15,27,30,2,1,0,2,2,6,0,5,1341,3,116,1460,2024
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,260,4,4,66,58,96,229,28,46,200,398,31,30,21,12,1,1,3,4,3,2,0,1229,1,94,1324,1855
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,261,1,1,12,8,28,65,12,15,25,87,8,10,9,3,1,0,0,0,0,0,0,283,0,42,325,466
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,262,1,1,15,20,21,109,6,7,52,141,3,7,3,1,0,0,0,0,2,0,0,387,0,44,431,576
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,263,1,1,15,19,32,83,8,9,35,189,7,5,9,2,0,0,0,0,0,0,0,413,0,36,449,645
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,264,2,2,16,19,45,193,12,6,54,267,14,13,11,3,0,0,0,6,1,1,0,661,0,57,718,955
2,24,SAN LUIS POTOSI,12,CARDENAS,12,TANCANHUITZ,265,2,2,76,54,106,165,16,15,50,309,22,11,17,5,2,4,1,2,0,1,1,857,1,40,898,1368
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,266,11,11,322,155,179,873,125,67,439,1127,185,189,171,44,14,8,3,75,20,36,10,4042,9,138,4189,8043
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,267,4,4,114,56,81,287,33,22,147,451,51,76,62,31,2,1,0,30,7,25,12,1488,3,64,1555,2710
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,268,1,1,43,28,21,86,11,1,51,117,16,26,17,4,0,2,0,3,1,6,3,436,1,12,449,672
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,269,1,1,40,9,17,80,8,5,48,129,13,15,30,3,0,0,0,14,1,2,2,416,0,5,421,700
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,270,2,2,43,21,35,95,5,9,72,134,13,40,28,9,0,2,0,11,1,4,3,525,2,19,546,823
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,271,7,7,245,99,100,472,43,30,303,633,107,138,75,42,4,2,2,54,7,24,5,2385,4,88,2477,4599
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,272,3,3,62,32,38,174,20,3,66,209,20,13,33,15,3,1,0,10,0,8,5,712,3,42,757,1518
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,273,2,2,71,30,31,180,15,14,100,198,19,58,28,9,3,1,0,29,4,8,3,801,1,31,833,1401
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,274,7,7,179,91,104,548,54,49,257,664,71,106,106,35,6,1,0,38,17,32,4,2362,25,123,2510,4780
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,275,4,4,115,51,57,285,29,23,171,414,68,76,71,24,1,0,0,30,5,16,1,1437,13,41,1491,2514
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,276,2,2,38,38,26,137,10,12,85,175,14,44,47,6,1,1,0,18,3,6,2,663,0,17,680,1077
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,277,7,7,183,104,138,660,105,38,252,718,92,58,79,31,9,11,2,35,13,21,10,2559,4,123,2686,5103
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,278,3,3,106,43,39,182,19,20,119,296,32,82,40,15,1,2,2,13,4,11,8,1034,2,34,1070,1720
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,279,3,3,70,29,26,239,27,8,61,255,27,25,45,14,1,2,1,14,3,9,7,863,2,38,903,1596
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,280,3,3,64,31,37,166,32,10,88,236,27,33,25,10,4,0,0,18,3,11,1,796,1,44,841,1502
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,281,2,2,73,35,23,107,7,8,100,179,24,54,25,6,4,0,0,6,3,2,2,658,2,25,685,1154
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,282,4,5,305,97,20,143,33,10,181,280,83,133,67,21,3,0,0,14,3,6,1,1400,4,38,1442,2040
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,283,3,3,113,71,34,204,22,20,153,334,48,136,42,8,3,1,1,23,2,8,8,1231,3,41,1275,1980
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,284,3,3,68,35,42,223,98,12,82,294,44,52,38,7,4,0,0,18,5,14,1,1037,2,41,1080,1784
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,285,2,2,41,20,19,174,12,11,41,153,16,6,23,4,0,0,0,7,1,6,2,536,0,23,559,874
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,286,2,2,61,54,30,185,30,15,98,211,29,31,30,8,0,2,0,15,2,8,7,816,1,35,852,1420
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,287,3,3,109,56,34,170,27,11,116,313,40,154,34,15,1,1,0,16,1,3,3,1104,1,35,1140,1897
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,288,2,2,72,40,27,140,38,10,102,196,27,39,19,1,0,0,0,9,2,10,2,734,0,33,767,1257
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,289,7,7,191,118,99,596,89,61,307,770,72,152,115,25,4,3,0,45,12,25,13,2697,8,100,2805,4698
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,290,2,2,79,29,10,75,21,12,79,155,21,39,16,10,2,0,0,12,3,9,0,572,3,28,603,1003
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,291,2,2,143,61,22,68,13,8,99,125,30,88,20,17,2,2,0,5,2,2,3,710,1,23,734,1070
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,292,2,2,85,58,20,94,14,5,77,203,30,57,33,8,1,1,3,6,5,4,0,704,5,18,727,1128
