CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAD_IND1,CAD_IND2,CAD_IND3,CAD_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,328,1,1,26,16,20,23,11,2,7,35,0,0,8,2,1,1,1,1,0,1,0,9,0,0,0,164,0,12,176,265
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,329,1,1,52,17,58,28,13,1,1,28,1,0,5,3,4,0,0,1,1,1,0,6,0,0,0,220,0,8,228,338
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,330,1,1,13,6,41,23,9,0,0,8,2,0,0,1,2,0,0,0,2,0,1,2,0,0,0,110,0,6,116,187
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,331,1,1,71,33,59,53,25,5,12,61,2,0,4,7,2,1,0,8,5,6,0,14,0,0,0,368,0,16,384,633
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,332,3,3,210,109,146,73,62,3,18,115,11,0,27,35,10,5,2,10,2,8,3,40,0,0,0,889,0,53,942,1771
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,333,3,3,106,76,132,374,21,3,15,83,6,0,23,24,10,2,1,23,9,15,0,9,0,0,0,932,0,27,959,1561
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,334,1,1,16,18,29,57,17,2,9,33,2,0,5,4,2,2,0,1,0,0,1,4,0,0,0,202,0,10,212,294
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,335,1,1,64,49,33,148,17,1,9,45,3,0,32,13,1,3,1,7,3,7,0,7,0,0,0,443,0,11,454,711
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,336,1,1,57,29,39,49,13,1,3,36,0,0,0,2,1,1,0,4,0,0,0,6,0,0,0,241,0,10,251,343
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,337,1,1,40,30,45,21,6,3,5,28,1,0,6,14,1,1,0,1,0,2,1,0,0,0,0,205,0,14,219,384
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,338,2,2,99,56,115,214,35,2,18,129,12,0,13,24,2,4,0,18,3,8,4,18,0,0,0,774,0,18,792,1319
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,339,1,1,43,23,36,46,7,3,5,30,2,0,7,15,0,2,0,4,0,2,1,9,0,0,0,235,0,14,249,373
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,340,1,1,54,28,23,46,9,0,16,36,2,0,2,10,1,0,0,2,3,5,0,18,0,0,0,255,0,10,265,400
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,341,1,1,18,32,83,88,12,11,12,36,2,0,8,16,8,4,1,3,2,2,0,12,0,0,0,350,0,15,365,565
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,342,1,1,62,31,40,77,15,7,9,72,9,0,5,20,1,2,0,5,2,2,2,3,0,0,0,364,0,16,380,620
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,343,1,1,35,25,42,89,2,0,5,12,1,0,2,8,0,0,1,1,2,2,1,4,0,0,0,232,0,12,244,403
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,344,1,1,73,33,90,61,9,0,11,47,1,0,4,21,3,4,0,3,2,5,0,5,0,0,0,372,3,11,386,657
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,345,1,1,79,36,56,55,11,1,5,59,2,0,4,15,2,1,0,1,1,3,1,7,0,0,0,339,0,3,342,678
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,346,3,3,128,52,116,288,27,25,40,95,17,0,19,29,5,4,0,23,2,3,2,36,0,0,0,911,1,39,951,1606
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,347,1,1,43,28,55,93,14,1,14,36,1,0,9,11,1,0,0,3,2,2,0,7,0,0,0,320,0,10,330,586
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,348,2,2,96,47,92,141,17,3,6,23,1,0,4,25,1,3,2,9,8,5,3,8,0,0,0,494,0,24,518,842
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,349,2,2,92,59,43,150,24,25,18,59,14,0,14,13,2,0,2,13,7,5,0,18,0,0,0,558,0,18,576,1013
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,350,4,4,186,91,153,358,50,58,52,155,18,0,50,33,6,3,0,36,14,14,2,39,0,0,0,1318,0,31,1349,2287
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,351,1,1,63,33,49,73,13,11,22,60,1,0,4,13,0,1,0,5,6,2,3,6,0,0,0,365,0,7,372,577
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,352,2,2,54,57,63,173,14,4,9,95,8,0,4,22,3,2,0,10,2,7,1,4,0,0,0,532,0,22,554,921
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,353,2,2,75,41,56,133,13,1,9,69,5,0,2,17,4,0,1,11,7,9,2,5,0,0,0,460,1,16,477,941
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,354,2,2,84,67,84,199,38,22,30,94,22,0,21,22,4,0,0,14,7,1,6,18,0,0,0,733,0,39,772,1298
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,355,2,2,102,43,47,88,38,13,11,82,8,0,10,24,2,1,1,13,4,6,4,9,0,0,0,506,0,21,527,818
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,356,2,2,121,130,129,128,52,6,12,100,4,0,8,48,3,2,1,10,1,1,20,9,0,0,0,785,0,66,851,1365
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,357,1,1,57,23,85,64,14,3,11,38,5,0,8,11,5,2,2,5,3,3,0,8,0,0,0,347,0,20,367,641
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,358,2,2,92,91,104,88,17,9,8,63,10,0,28,24,7,4,3,4,1,1,1,23,0,0,0,578,7,62,647,1215
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,359,2,2,75,38,71,131,36,19,32,87,4,0,18,18,3,1,0,10,4,5,1,17,0,0,0,570,0,25,595,1010
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,360,2,2,111,44,125,97,36,6,16,66,3,0,13,25,7,2,2,11,2,7,1,21,0,0,0,595,0,59,654,1154
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,361,2,2,81,56,105,96,27,10,24,90,6,0,12,24,6,3,3,12,2,9,5,14,0,0,0,585,0,46,631,1102
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,362,1,1,40,21,67,63,14,3,5,15,20,0,0,12,2,4,4,0,1,0,3,5,0,0,0,279,0,16,295,432
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,363,2,2,17,18,19,47,3,2,2,19,3,0,17,9,2,2,0,5,5,6,0,5,0,0,0,181,0,14,195,279
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,364,2,2,101,74,95,191,14,7,21,89,9,0,20,21,7,1,2,13,6,6,0,18,0,0,0,695,1,27,723,1189
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,365,1,1,30,29,41,66,6,4,6,22,0,0,4,6,2,2,0,1,2,5,0,5,0,0,0,231,0,12,243,353
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,366,1,1,18,19,87,60,7,2,8,19,1,0,2,8,1,1,2,3,1,1,1,1,0,0,0,242,0,26,268,388
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,367,2,2,99,73,96,154,46,3,11,78,8,0,18,22,3,5,1,15,9,8,1,12,0,0,0,662,0,33,695,1025
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,368,1,1,18,11,19,37,2,2,4,10,0,0,13,0,1,0,0,1,3,1,0,4,0,0,0,126,0,4,130,188
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,369,1,1,31,24,16,27,11,23,5,27,3,0,2,8,1,1,1,3,4,0,0,7,0,0,0,194,0,17,211,368
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,370,1,1,64,40,53,54,12,18,17,41,2,0,10,10,0,2,0,5,1,2,0,28,0,0,0,359,0,24,383,608
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,180,1,1,82,3,0,17,0,0,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,130,244,0,45,289,376
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,186,2,2,113,6,1,39,0,0,29,12,3,12,1,0,0,0,0,1,1,2,0,0,0,0,336,556,0,98,654,980
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,187,1,1,138,4,8,29,0,0,44,15,1,8,1,0,0,0,0,0,0,1,0,0,0,0,188,437,0,37,474,684
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,188,2,2,544,0,2,5,1,0,38,10,0,3,0,0,0,0,0,1,0,0,0,0,0,0,153,757,0,49,806,1160
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,189,2,2,135,8,12,25,2,0,141,7,3,21,1,0,0,0,0,2,0,1,0,0,0,0,437,795,0,62,857,1402
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,190,2,2,160,4,6,33,1,0,157,14,0,46,0,0,0,0,0,3,0,2,0,0,0,0,425,851,0,70,921,1377
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,191,3,3,141,9,12,24,1,0,135,12,3,40,1,0,0,0,0,1,0,1,0,0,0,0,574,954,0,62,1016,1519
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,192,3,3,245,5,26,17,2,0,188,11,0,25,0,0,0,0,0,0,2,0,0,0,0,0,492,1013,0,69,1082,1621
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,193,3,3,237,5,30,39,1,0,243,14,5,33,1,0,0,0,0,1,0,3,0,0,0,0,578,1190,0,103,1293,1957
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,194,2,2,98,1,9,18,0,0,74,11,3,5,0,0,0,0,0,0,0,2,1,0,0,0,331,553,0,57,610,945
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,195,2,2,86,13,4,23,1,0,56,16,1,11,1,0,0,0,0,0,0,5,0,0,0,0,183,400,0,43,443,638
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,203,1,1,24,2,1,5,1,0,24,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,48,128,0,9,137,195
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,204,1,1,43,3,5,5,0,0,52,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,81,199,0,15,214,300
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,205,1,1,65,48,2,9,1,0,106,14,2,4,0,0,0,0,0,3,3,1,0,0,0,0,163,421,0,43,464,652
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,212,2,2,75,16,14,23,3,0,205,22,3,1,1,0,0,0,0,0,0,3,0,0,0,0,228,594,0,41,635,1026
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,213,1,1,45,1,1,13,0,0,23,3,1,3,0,0,0,0,0,0,0,2,0,0,0,0,70,162,0,18,180,260
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,57,EL NARANJO,219,1,1,119,5,12,7,3,0,93,1,4,10,0,0,0,0,0,2,0,1,1,0,0,0,207,465,0,19,484,730
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,371,3,3,202,63,36,20,6,0,415,59,154,88,11,49,4,1,0,8,0,0,3,0,0,0,0,1119,0,42,1161,1649
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,372,2,2,72,16,4,14,7,0,252,27,83,36,2,18,6,0,0,8,2,3,1,0,0,0,0,551,0,50,601,869
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,373,2,2,143,21,6,10,4,0,190,22,57,48,2,24,8,0,1,3,2,2,1,0,0,0,0,544,0,25,569,762
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,374,1,1,119,13,15,12,5,0,127,70,59,27,0,15,6,1,0,8,1,0,1,0,0,0,0,479,0,35,514,683
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,375,2,2,56,17,7,7,7,0,224,25,115,89,1,24,4,1,0,3,1,1,0,0,0,0,0,582,0,39,621,850
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,376,1,1,87,12,1,8,5,0,118,36,57,42,1,5,1,1,0,9,1,3,1,0,0,0,0,388,0,22,410,598
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,377,2,2,156,15,13,8,3,0,192,32,78,53,2,31,6,1,0,5,1,3,1,0,0,0,0,600,0,39,639,957
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,378,2,2,115,13,7,10,11,0,249,45,60,17,1,8,5,0,0,3,1,0,0,0,0,0,0,545,0,33,578,812
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,379,2,2,56,62,20,4,6,0,246,40,98,56,2,26,4,0,0,8,0,0,0,0,0,0,0,628,0,44,672,955
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,380,1,1,82,17,2,3,5,0,80,16,19,9,0,20,2,2,0,6,1,0,0,0,0,0,0,264,0,25,289,467
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,381,3,3,190,41,16,24,16,0,355,61,174,124,3,26,5,3,4,11,2,4,3,0,0,0,0,1062,0,55,1117,1901
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,382,1,1,50,29,3,9,10,0,137,79,43,40,2,13,9,0,1,13,4,2,1,0,0,0,0,445,0,39,484,749
2,24,SAN LUIS POTOSI,14,TAMUIN,14,COXCATLAN,383,3,3,57,21,1,30,14,0,342,110,79,33,52,7,3,0,6,17,1,2,1,0,0,0,0,776,0,61,837,1238
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,405,2,2,121,12,161,125,4,0,3,19,1,0,0,0,0,0,0,6,1,3,0,0,0,0,0,456,0,11,467,978
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,406,2,2,280,3,120,82,7,0,16,23,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,536,0,33,569,960
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,407,3,3,431,8,294,326,24,0,9,63,2,0,2,0,0,0,0,19,3,5,3,0,0,0,0,1189,0,46,1235,1894
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,408,2,2,327,20,291,265,8,0,18,50,1,0,2,0,0,0,0,16,1,7,2,0,0,0,0,1008,0,23,1031,859
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,409,3,3,424,5,192,150,5,0,13,40,1,0,2,0,0,0,0,22,11,4,2,0,0,0,0,871,0,62,933,1504
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,410,3,3,229,7,252,231,8,0,13,42,3,0,0,0,0,0,0,20,3,10,0,0,0,0,0,818,0,27,845,2136
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,411,2,2,314,7,160,171,9,0,11,42,1,0,2,0,0,0,0,12,1,6,0,0,0,0,0,736,0,30,766,884
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,412,2,2,228,7,199,97,20,0,1,28,1,0,3,0,0,0,0,3,5,2,1,0,0,0,0,595,0,34,629,981
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,413,1,1,169,0,43,65,0,0,3,6,2,0,1,0,0,0,0,1,1,3,0,0,0,0,0,294,0,15,309,659
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,414,1,1,71,3,64,94,1,0,0,13,1,0,0,0,0,0,0,13,1,3,0,0,0,0,0,264,0,8,272,691
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,415,2,2,198,7,146,124,5,0,6,24,3,0,2,0,0,0,0,9,3,5,1,0,0,0,0,533,1,24,558,935
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,416,1,1,97,3,88,90,5,0,5,18,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,311,0,7,318,743
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,417,2,2,322,5,238,72,16,0,13,23,1,0,4,0,0,0,0,0,2,4,2,0,0,0,0,702,1,48,751,798
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,418,2,2,286,3,105,99,29,0,2,16,0,0,1,0,0,0,0,14,4,5,0,0,0,0,0,564,0,34,598,1305
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,419,2,2,206,4,215,134,6,0,10,31,1,0,1,0,0,0,0,14,3,4,1,0,0,0,0,630,0,19,649,944
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,420,1,1,140,9,94,126,4,0,9,21,1,0,1,0,0,0,0,11,0,6,1,0,0,0,0,423,0,12,435,172
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,421,1,1,122,8,77,85,5,0,4,16,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,324,0,10,334,742
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,422,1,1,227,2,100,50,7,0,11,20,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,422,0,18,440,664
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,423,2,2,146,4,173,66,15,0,6,19,3,0,0,0,0,0,0,3,3,4,1,0,0,0,0,443,0,24,467,923
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,424,3,3,309,3,280,233,12,0,3,52,3,0,3,0,0,0,0,21,3,11,2,0,0,0,0,935,0,24,959,1660
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,425,3,3,492,7,218,215,14,0,14,34,3,0,1,0,0,0,0,19,1,9,2,0,0,0,0,1029,0,41,1070,1693
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,426,2,2,129,5,195,126,12,0,5,34,2,0,3,0,0,0,0,12,1,11,1,0,0,0,0,536,0,35,571,1379
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,427,3,3,490,14,356,287,14,0,23,59,3,0,3,0,0,0,0,18,3,4,0,0,0,0,0,1274,0,22,1296,1507
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,428,1,1,126,1,63,125,3,0,3,10,1,0,1,0,0,0,0,4,0,2,0,0,0,0,0,339,0,10,349,381
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,429,1,1,195,4,44,38,12,0,4,15,4,0,1,0,0,0,0,4,2,2,0,0,0,0,0,325,0,9,334,415
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,430,3,3,347,9,281,204,12,0,6,42,6,0,4,0,0,0,0,17,1,3,1,0,0,0,0,933,0,67,1000,1624
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,431,2,2,293,10,197,224,10,0,11,24,3,0,0,0,0,0,0,18,2,11,0,0,0,0,0,803,0,25,828,1051
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,432,1,1,98,1,68,125,2,0,3,11,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,319,0,5,324,170
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,433,2,2,314,5,84,108,14,0,6,30,4,0,3,0,0,0,0,5,2,4,1,0,0,0,0,580,0,40,620,1256
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,434,1,1,44,0,18,25,0,0,0,16,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,107,0,7,114,627
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,435,1,1,135,1,96,109,2,0,3,17,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,378,0,12,390,428
2,24,SAN LUIS POTOSI,14,TAMUIN,16,EBANO,436,1,1,187,3,100,104,3,0,3,18,2,0,2,0,0,0,0,15,2,6,1,0,0,0,0,446,0,16,462,260
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,748,2,2,0,0,0,18,8,0,479,55,0,23,467,0,0,0,0,6,2,1,3,0,0,0,0,1062,0,27,1089,1306
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,749,1,1,0,0,0,15,0,0,196,8,0,6,178,0,0,0,0,0,0,0,0,0,0,0,0,403,0,9,412,486
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,750,1,1,0,0,0,8,5,0,164,22,0,0,79,0,0,0,0,2,1,1,0,0,0,0,0,282,0,12,294,366
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,751,1,1,0,0,0,24,7,0,184,54,0,5,158,0,0,0,0,3,3,1,1,0,0,0,0,440,0,32,472,616
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,752,3,3,0,0,0,34,7,0,362,116,0,3,387,0,0,0,0,6,4,3,2,0,0,0,0,924,0,33,957,1167
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,753,1,1,0,0,0,26,4,0,197,29,0,3,166,0,0,0,0,5,1,1,1,0,0,0,0,433,0,22,455,550
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,754,2,2,0,0,0,25,4,0,235,45,0,4,227,0,0,0,0,8,2,1,0,0,0,0,0,551,0,32,583,752
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,755,1,1,0,0,0,7,7,0,156,31,0,1,169,0,0,0,0,4,0,0,0,0,0,0,0,375,0,15,390,482
2,24,SAN LUIS POTOSI,14,TAMUIN,26,SAN ANTONIO,756,3,3,0,0,0,28,12,0,556,53,0,11,619,0,0,0,0,4,1,1,0,0,0,0,0,1285,0,39,1324,1628
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1160,2,2,528,0,0,56,20,0,7,229,0,0,0,0,0,0,0,21,3,5,1,0,0,0,0,870,0,30,900,1119
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1161,3,3,816,0,0,84,28,0,5,366,0,0,0,0,0,0,0,49,6,15,6,0,0,0,0,1375,0,32,1407,1792
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1162,2,2,525,0,0,75,20,0,2,263,0,0,0,0,0,0,0,38,6,11,3,0,0,0,0,943,0,17,960,1216
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1163,2,2,549,0,0,44,19,0,2,216,0,0,0,0,0,0,0,20,4,6,2,0,0,0,0,862,0,16,878,1102
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1164,1,1,221,0,0,27,8,0,0,95,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,365,0,7,372,447
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1165,1,1,51,0,0,26,5,0,0,93,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,189,0,9,198,237
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1166,1,1,37,0,0,10,2,0,1,30,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,86,0,4,90,110
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1167,1,1,275,0,0,51,13,0,1,113,0,0,0,0,0,0,0,15,2,2,2,0,0,0,0,474,0,12,486,607
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1168,1,1,120,0,0,40,25,0,1,120,0,0,0,0,0,0,0,8,4,4,2,0,0,0,0,324,0,6,330,368
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1169,1,1,269,0,0,79,33,0,1,147,0,0,2,0,0,0,0,13,6,6,3,0,0,0,0,559,0,20,579,729
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1170,1,1,105,0,0,2,6,0,0,55,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,173,0,5,178,190
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1171,1,1,137,0,0,17,9,0,1,92,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,265,0,5,270,313
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1172,1,1,92,0,0,15,2,0,0,71,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,185,1,3,189,221
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1173,1,1,157,0,0,20,12,0,2,73,0,0,0,0,0,0,0,5,2,3,2,0,0,0,0,276,0,13,289,331
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1174,2,2,318,0,0,97,28,0,3,282,0,0,0,0,0,0,0,33,11,8,3,0,0,0,0,783,0,21,804,971
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1175,1,1,60,0,0,24,5,0,0,104,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,201,0,1,202,242
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1176,1,1,176,0,0,23,10,0,0,125,0,0,0,0,0,0,0,8,1,5,2,0,0,0,0,350,0,11,361,428
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1177,1,1,183,0,0,46,13,0,1,168,0,0,0,0,0,0,0,17,2,6,2,0,0,0,0,438,0,7,445,540
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1178,2,2,425,0,0,128,62,0,5,266,0,0,0,0,0,0,0,29,19,19,8,0,0,0,0,961,0,39,1000,1222
