CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,816,C,3,0,C03,0,145,9,0,6,6,9,160,0,7,2,0,1,2,347,0,11,358,699,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,816,C,4,0,C04,0,125,15,0,6,11,13,204,0,10,6,0,0,0,390,0,11,401,698,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,816,C,5,0,C05,0,100,18,0,5,9,20,198,0,6,10,0,1,1,368,0,16,384,698,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,816,C,6,0,C06,0,147,15,1,9,4,7,189,0,9,7,2,1,3,394,0,13,407,698,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,816,C,7,0,C07,0,126,15,0,4,8,13,194,0,14,6,0,2,6,388,0,11,399,698,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,816,C,8,0,C08,0,104,15,0,7,10,22,188,0,8,9,0,1,1,365,0,12,377,698,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,817,B,1,0,B,0,125,12,0,9,11,12,172,0,7,4,0,1,1,354,0,11,365,671,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,817,C,1,0,C01,0,138,12,3,4,6,18,168,0,5,4,0,0,3,361,0,7,368,671,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,817,C,2,0,C02,0,127,15,0,3,6,9,160,0,12,2,0,2,1,337,0,12,349,671,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,817,C,3,0,C03,0,127,12,2,4,9,15,185,0,11,7,0,0,2,374,0,4,378,671,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,817,C,4,0,C04,0,126,14,0,4,7,15,169,0,9,2,0,1,3,350,0,7,357,670,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,818,B,1,0,B,0,111,21,1,3,6,12,176,0,10,8,0,1,3,352,0,11,363,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,818,C,1,0,C01,0,112,11,0,2,1,15,219,0,9,9,1,2,2,383,0,6,389,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,818,C,2,0,C02,0,121,14,0,6,12,13,170,0,12,2,0,2,2,354,0,7,361,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,818,C,3,0,C03,0,112,6,0,1,9,9,171,0,11,4,0,3,4,330,0,11,341,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,818,C,4,0,C04,0,136,16,1,8,7,10,187,0,13,6,0,0,2,386,0,6,392,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,818,C,5,0,C05,0,105,10,0,8,7,14,189,0,6,9,1,2,3,354,0,3,357,633,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,819,B,1,0,B,0,99,19,0,2,6,11,145,0,3,11,0,1,0,297,0,8,305,520,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,819,C,1,0,C01,0,80,5,0,6,6,10,138,0,6,8,0,1,3,263,0,6,269,520,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,820,B,1,0,B,0,106,10,1,2,8,5,125,0,7,12,0,2,2,280,0,1,281,531,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,820,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,821,B,1,0,B,0,106,6,2,5,7,6,127,0,9,2,0,0,3,273,0,7,280,499,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,822,B,1,0,B,0,122,25,0,8,5,9,156,0,0,0,0,0,0,325,0,14,339,622,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,823,B,1,0,B,0,103,18,1,3,4,11,117,0,8,8,0,1,1,275,2,9,286,505,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,823,C,1,0,C01,0,123,21,0,2,10,6,107,0,9,6,1,1,5,291,0,8,299,504,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,824,B,1,0,B,0,110,24,0,5,3,8,107,0,9,5,0,1,2,274,1,4,279,498,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,824,C,1,0,C01,0,115,21,0,3,8,16,106,0,4,5,0,0,2,280,0,5,285,498,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,825,B,1,0,B,0,136,30,1,7,12,9,92,0,10,8,0,0,2,307,1,11,319,590,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,825,C,1,0,C01,0,124,25,0,2,7,12,121,0,8,6,3,3,0,311,0,6,317,589,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,826,B,1,0,B,0,114,11,0,4,7,6,133,0,12,9,0,2,4,302,0,6,308,551,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,826,C,1,0,C01,0,143,15,1,4,5,10,117,0,13,12,0,0,1,321,0,11,332,551,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,827,B,1,0,B,0,141,23,0,2,9,9,133,0,5,9,0,1,1,333,0,10,343,628,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,827,C,1,0,C01,0,145,29,0,4,10,14,140,0,11,7,1,0,1,362,0,11,373,628,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,828,B,1,0,B,0,146,25,1,4,8,15,150,0,12,10,0,2,4,377,0,6,383,677,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,828,C,1,0,C01,0,150,18,0,1,5,13,140,0,3,8,0,0,2,340,0,7,347,676,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,829,B,1,0,B,0,128,17,0,2,6,8,93,0,5,4,0,0,1,264,0,6,270,441,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,829,C,1,0,C01,0,104,7,0,6,13,11,89,0,14,5,0,0,0,249,0,4,253,441,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,830,B,1,0,B,0,91,11,0,1,6,7,94,0,10,5,0,5,1,231,0,2,233,401,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,830,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,831,B,1,0,B,0,196,20,0,3,19,21,183,0,14,6,0,3,2,467,0,11,478,398,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,832,B,1,0,B,0,95,14,0,2,5,8,85,0,6,4,0,0,1,220,1,2,223,446,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,832,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,833,B,1,0,B,0,89,13,0,3,6,11,105,0,4,2,0,1,2,236,0,3,239,488,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,834,B,1,0,B,0,127,20,2,2,17,7,100,0,10,4,0,1,2,292,1,5,298,565,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,835,B,1,0,B,0,115,22,0,0,3,11,60,0,3,7,0,1,1,223,0,6,229,419,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,835,C,1,0,C01,0,117,14,0,5,8,9,78,0,6,4,0,2,0,243,0,4,247,419,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,836,B,1,0,B,0,102,10,0,5,9,6,85,0,3,2,0,0,1,223,0,5,228,376,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,836,C,1,0,C01,0,95,10,0,3,5,7,76,0,7,2,0,1,0,206,0,2,208,376,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,837,B,1,0,B,0,112,11,0,3,2,9,102,0,5,9,2,1,0,256,0,11,267,461,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,837,C,1,0,C01,0,103,22,0,1,2,6,108,0,1,0,1,3,3,250,0,3,253,460,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,838,B,1,0,B,0,119,15,0,6,8,14,173,0,8,6,0,0,3,352,0,9,361,635,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,839,B,1,0,B,0,141,12,0,4,6,13,171,0,10,4,0,2,0,363,1,9,373,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,839,C,1,0,C01,0,126,15,0,4,6,17,167,0,7,8,0,2,3,355,0,7,362,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,839,C,2,0,C02,0,149,16,0,5,10,9,143,0,10,8,0,2,1,353,0,7,360,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,839,C,3,0,C03,0,128,6,0,7,11,18,145,0,7,5,1,1,2,331,0,9,340,634,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,840,B,1,0,B,0,78,9,1,3,5,13,129,0,1,12,0,0,2,253,2,6,261,447,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,840,C,1,0,C01,0,71,6,0,4,6,8,127,0,9,1,1,1,1,235,0,9,244,446,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,841,B,1,0,B,0,97,17,0,6,11,7,109,0,3,3,1,0,2,256,0,4,260,432,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,841,C,1,0,C01,0,96,7,0,11,3,3,101,0,7,6,0,1,1,236,0,10,246,432,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,842,B,1,0,B,0,98,13,0,2,7,8,119,0,5,6,1,3,5,267,0,4,271,485,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,842,C,1,0,C01,0,115,9,0,2,8,4,120,0,6,2,0,0,1,267,0,13,280,484,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,843,B,1,0,B,0,144,16,0,2,8,11,184,0,13,7,2,0,1,388,0,4,392,749,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,844,B,1,0,B,0,116,13,0,2,12,4,150,0,8,5,0,1,1,312,0,7,319,571,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,844,C,1,0,C01,0,93,20,0,2,8,17,145,0,10,9,0,0,1,305,0,8,313,571,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,845,B,1,0,B,0,120,7,0,2,4,16,95,0,4,5,0,1,3,257,1,7,265,444,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,845,C,1,0,C01,0,104,15,0,1,4,11,91,0,9,2,1,0,2,240,0,8,248,444,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,846,B,1,0,B,0,178,23,0,2,6,8,139,0,8,6,0,0,1,371,0,5,376,675,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,847,B,1,0,B,0,92,17,1,8,5,5,77,0,10,3,1,1,1,221,0,6,227,444,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,847,C,1,0,C01,0,103,11,0,5,7,5,81,0,9,2,0,0,1,224,0,6,230,444,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,848,B,1,0,B,0,150,15,0,5,10,8,101,0,13,3,0,1,0,306,0,5,311,580,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,848,C,1,0,C01,0,135,12,0,7,3,6,125,0,10,9,0,0,4,311,0,7,318,580,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,849,B,1,0,B,0,99,11,0,3,5,8,83,0,7,5,1,1,1,224,0,2,226,414,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,849,C,1,0,C01,0,81,10,0,1,6,4,91,0,8,5,0,0,1,207,0,6,213,414,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,850,B,1,0,B,0,123,19,1,6,14,11,129,0,14,10,0,2,0,329,2,8,339,601,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,851,B,1,0,B,0,82,7,0,0,3,5,79,0,8,3,0,2,0,189,0,4,193,310,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,852,B,1,0,B,0,268,33,0,1,10,8,118,0,15,3,0,0,0,456,0,7,463,696,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,852,C,1,0,C01,0,211,41,0,7,9,9,139,0,12,4,0,1,2,435,0,6,441,695,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,852,C,2,0,C02,0,240,23,0,5,11,17,123,0,17,6,0,2,2,446,0,5,451,695,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,853,B,1,0,B,0,163,28,0,5,11,12,131,0,8,5,0,0,1,364,0,10,374,597,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,853,C,1,0,C01,0,153,21,0,6,3,14,121,0,6,8,0,1,1,334,0,10,344,597,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,853,C,2,0,C02,0,162,26,0,5,13,13,122,0,9,3,0,0,0,353,0,5,358,596,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,854,B,1,0,B,0,158,12,0,5,11,15,128,0,10,4,0,1,0,344,0,13,357,631,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,854,C,1,0,C01,0,156,11,0,4,9,10,132,0,12,8,0,1,5,348,0,6,354,630,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,854,C,2,0,C02,0,131,12,1,2,10,8,137,0,9,5,1,1,2,319,0,5,324,630,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,855,B,1,0,B,0,137,16,0,3,3,9,115,0,7,5,0,3,0,298,0,3,301,498,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,855,C,1,0,C01,0,139,17,0,1,6,17,105,0,6,7,0,1,1,300,0,7,307,498,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,856,B,1,0,B,0,82,6,0,3,4,8,88,0,4,2,0,0,3,200,0,4,204,379,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,856,C,1,0,C01,0,93,11,2,3,4,13,78,0,6,6,0,0,0,216,0,2,218,379,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,857,B,1,0,B,0,120,12,0,2,5,4,85,0,8,3,0,1,1,241,0,7,248,434,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,857,C,1,0,C01,0,97,18,0,5,6,9,68,0,5,2,1,1,0,212,1,4,217,433,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,858,B,1,0,B,0,166,17,0,1,6,7,80,0,7,3,1,0,2,290,0,4,294,515,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,859,B,1,0,B,0,148,19,1,3,9,10,165,0,9,4,1,0,1,370,0,11,381,685,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,859,C,1,0,C01,0,171,25,0,4,9,15,150,0,10,8,1,0,3,396,0,9,405,685,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,860,B,1,0,B,0,124,26,0,4,11,9,145,0,4,3,2,1,4,333,0,11,344,654,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,860,C,1,0,C01,0,112,21,0,2,11,7,171,0,8,12,1,2,3,350,0,9,359,653,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,861,B,1,0,B,0,135,14,2,7,12,6,171,0,8,3,0,0,2,360,1,8,369,662,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,862,B,1,0,B,0,55,5,0,1,4,4,113,0,1,8,0,0,3,194,0,8,202,412,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,862,C,1,0,C01,0,76,4,0,4,1,8,112,0,2,7,0,1,0,215,0,7,222,411,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,863,B,1,0,B,0,95,8,0,5,9,15,125,0,5,1,0,1,1,265,0,13,278,498,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,863,C,1,0,C01,0,97,11,1,7,6,10,119,0,9,4,0,1,2,267,0,9,276,498,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,864,B,1,0,B,0,86,16,0,7,9,14,98,0,6,4,0,0,3,243,0,6,249,461,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,864,C,1,0,C01,0,94,7,0,5,6,14,119,0,8,3,2,1,1,260,0,7,267,461,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,865,B,1,0,B,0,112,20,0,3,5,16,162,0,5,4,1,3,1,332,0,14,346,566,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,865,C,1,0,C01,0,118,15,1,3,6,7,152,0,7,3,0,0,2,314,0,11,325,566,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,865,C,2,0,C02,0,117,9,0,4,9,12,158,0,5,6,0,3,0,323,0,5,328,565,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,867,B,1,0,B,0,125,11,0,4,7,11,160,0,6,9,0,0,3,336,0,9,345,566,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,867,C,1,0,C01,0,125,12,0,4,8,18,150,0,9,6,3,4,1,340,0,9,349,565,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,867,C,2,0,C02,0,112,18,0,7,9,9,150,0,8,7,2,0,7,329,0,6,335,565,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,868,B,1,0,B,0,133,20,0,6,8,15,134,0,10,2,2,0,5,335,0,14,349,609,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,868,C,1,0,C01,0,116,19,1,7,16,11,153,0,8,5,1,0,5,342,0,11,353,609,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,869,B,1,0,B,0,99,14,0,5,8,9,136,0,8,6,0,0,3,288,0,11,299,505,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,869,C,1,0,C01,0,112,8,0,2,5,15,107,0,7,1,0,0,2,259,0,9,268,505,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,870,B,1,0,B,0,102,9,2,4,7,5,157,0,10,12,0,2,0,310,0,5,315,560,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,870,C,1,0,C01,0,115,10,1,4,8,9,161,0,9,6,0,2,1,326,0,10,336,560,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,871,B,1,0,B,0,209,32,0,4,5,16,77,0,11,1,0,0,1,356,0,6,362,651,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,871,C,1,0,C01,0,210,21,0,8,9,18,83,0,6,5,0,2,2,364,0,5,369,651,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,872,B,1,0,B,0,271,28,0,0,8,12,104,0,24,9,1,1,1,459,0,9,468,723,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,872,C,1,0,C01,0,269,24,0,1,6,9,95,0,19,1,0,1,0,425,0,8,433,722,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,872,C,2,0,C02,0,292,28,0,2,6,11,85,0,11,2,1,0,0,438,0,10,448,722,RECUENTO,,,
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,873,B,1,0,B,0,221,29,0,3,11,13,119,0,17,3,1,1,1,419,0,14,433,682,RECUENTO,,,
