CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1814,1,1,22,5,37,16,26,25,202,0,0,7,2,2,4,348,0,9,357,695
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1815,2,2,27,12,65,14,48,36,282,0,2,9,0,0,7,502,0,21,523,1019
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1816,1,1,7,6,25,8,30,21,118,0,0,8,0,0,0,223,0,8,231,489
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1817,2,2,29,8,42,31,62,51,392,0,1,17,3,6,5,647,0,24,671,1317
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1887,2,2,38,16,48,10,37,33,262,0,1,8,0,1,7,461,0,27,488,904
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1888,2,2,45,10,60,24,42,43,246,0,2,13,2,4,8,499,0,22,521,1010
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1889,2,2,49,15,31,18,30,65,221,0,4,4,5,4,1,447,0,19,466,812
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1890,4,4,57,12,324,37,86,80,654,0,0,12,1,5,6,1274,0,39,1313,2807
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1891,2,2,37,8,52,18,46,67,327,0,1,9,6,0,2,573,0,13,586,1021
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1892,2,2,57,12,52,23,52,59,367,0,2,8,3,4,7,646,1,20,667,1176
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1893,2,2,54,7,54,19,44,74,375,0,0,4,0,0,2,633,0,10,643,1173
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1895,3,3,34,15,75,21,41,67,262,0,12,190,1,1,3,722,0,22,744,1803
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1896,1,1,32,0,23,0,0,18,201,0,0,0,0,0,0,274,0,7,281,562
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1897,7,7,92,26,232,63,139,131,1131,0,2,35,7,9,16,1883,4,44,1931,4783
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1898,2,2,18,3,18,6,15,25,127,0,0,4,0,1,1,218,0,8,226,866
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1899,2,2,33,4,52,16,51,54,298,0,0,13,0,1,1,523,0,10,533,1020
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1900,2,2,29,11,50,23,49,70,388,0,0,12,0,0,4,636,0,20,656,1193
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1901,2,2,58,12,28,20,40,63,372,0,3,10,4,1,2,613,0,20,633,1200
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1902,2,2,32,11,34,20,38,51,362,0,2,5,1,0,6,562,3,13,578,1209
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1903,2,2,45,6,20,17,45,62,297,0,0,17,1,2,2,514,0,11,525,1186
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1904,2,2,34,8,29,23,35,58,328,0,0,8,0,2,4,529,0,11,540,1059
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1905,2,2,27,6,24,15,39,39,318,0,2,7,0,2,6,485,0,21,506,1110
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1906,2,2,30,8,9,17,24,31,241,0,0,3,0,0,0,363,1,7,371,773
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1907,2,2,38,2,43,17,43,41,322,0,1,8,0,1,6,522,0,8,530,1084
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1908,6,6,137,26,127,45,145,164,1068,0,5,43,4,5,18,1787,1,46,1834,4360
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1909,2,2,29,5,43,22,30,40,275,0,0,8,0,0,3,455,0,6,461,900
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1910,2,2,52,9,29,11,36,54,295,0,1,5,7,4,0,503,0,7,510,1105
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1911,2,2,47,8,29,10,32,36,281,0,2,5,2,1,5,458,0,15,473,1054
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1912,2,2,47,10,76,29,37,59,356,0,0,10,1,1,3,629,0,20,649,1330
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1913,2,2,37,9,49,16,40,50,343,0,0,12,0,1,5,562,0,18,580,1162
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1914,3,3,51,13,27,23,41,68,389,0,2,14,0,4,9,641,1,14,656,1650
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1915,1,1,20,10,8,15,30,18,137,0,1,4,2,2,4,251,0,0,251,639
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1920,1,1,37,5,10,13,15,26,192,0,2,5,0,1,2,308,0,13,321,569
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1924,1,1,16,4,6,3,7,13,100,0,0,5,3,0,2,159,0,4,163,339
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1925,1,1,24,4,14,5,22,31,128,0,0,5,0,0,3,236,0,7,243,470
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1926,2,2,89,15,11,18,27,55,217,0,1,5,3,0,0,441,3,11,455,765
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1927,1,1,18,4,9,6,16,19,112,0,1,0,1,0,2,188,0,6,194,361
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1928,1,1,30,4,8,6,10,14,130,0,0,3,1,0,2,208,0,11,219,459
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1929,2,2,47,7,19,14,37,33,276,0,1,9,0,4,2,449,0,12,461,959
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1930,1,1,29,3,8,9,15,28,142,0,2,10,1,0,1,248,0,3,251,555
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1931,1,1,16,6,13,8,18,23,93,0,1,6,2,0,0,186,0,4,190,372
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1932,2,2,36,9,14,20,36,53,273,0,1,10,0,0,4,456,0,23,479,914
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1933,2,2,86,13,23,19,31,112,275,0,2,8,1,1,2,573,0,14,587,1083
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1934,1,1,24,7,6,6,21,17,128,0,1,3,1,1,0,215,0,5,220,390
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1935,1,1,43,6,13,12,15,25,137,0,1,9,0,2,2,265,1,2,268,499
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1936,1,1,48,13,9,17,18,46,200,0,4,8,1,4,2,370,0,8,378,663
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1937,1,1,18,5,7,5,18,23,169,0,2,7,0,1,3,258,1,7,266,539
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1938,1,1,24,9,14,7,17,23,149,0,1,5,0,2,3,254,0,7,261,558
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1939,1,1,43,7,9,22,23,36,190,0,2,6,0,3,1,342,0,8,350,641
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1940,2,2,49,7,18,7,45,62,224,0,0,14,0,0,6,432,0,12,444,825
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,2071,5,5,129,38,59,53,113,135,675,0,7,22,3,4,19,1257,0,26,1283,2964
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,2072,3,3,87,28,49,32,73,127,649,0,1,17,1,7,11,1082,2,27,1111,2114
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,994,1,1,15,2,0,2,7,6,33,0,1,2,0,0,1,69,0,3,72,204
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1019,14,14,485,117,73,120,341,572,2437,0,17,76,11,14,50,4313,4,141,4458,9657
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1124,7,7,172,44,45,68,172,206,1311,0,9,50,4,7,23,2111,2,55,2168,4945
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1127,1,1,17,8,3,4,16,17,76,0,1,11,1,2,8,164,0,14,178,361
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1128,3,3,48,10,24,21,59,62,422,0,2,16,0,1,4,669,1,21,691,1626
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1129,1,1,15,3,0,1,0,4,14,0,1,0,0,0,1,39,0,0,39,109
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1130,1,1,44,32,0,4,14,15,67,0,5,2,4,0,2,189,0,15,204,535
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1131,1,1,10,16,1,4,11,6,41,0,0,1,0,0,1,91,0,1,92,246
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1132,1,1,11,33,1,6,21,7,33,0,0,0,0,0,0,112,0,21,133,242
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1133,1,1,15,12,1,1,4,4,28,0,0,1,0,0,2,68,0,3,71,176
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1134,1,1,77,12,6,4,17,21,116,0,1,3,0,0,0,257,0,7,264,533
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1135,1,1,41,27,4,5,17,6,103,0,4,2,2,1,2,214,0,25,239,541
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1136,2,2,86,29,8,12,50,27,204,0,2,6,2,1,3,430,0,18,448,889
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1137,2,2,102,28,5,18,49,36,237,0,1,7,2,0,5,490,1,21,512,983
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1139,17,17,1999,206,124,196,179,248,2052,0,70,52,7,35,11,5179,3,149,5331,11380
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1140,6,6,770,99,72,122,89,65,693,0,32,25,16,4,6,1993,2,93,2088,4448
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1141,2,2,169,19,10,34,14,21,178,0,9,5,5,1,2,467,0,21,488,907
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1142,2,2,181,24,16,17,17,23,179,0,10,5,1,3,2,478,0,21,499,933
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1144,3,3,387,55,62,43,36,55,353,0,14,11,1,4,1,1022,0,34,1056,1973
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1145,18,18,2122,230,154,191,178,244,2165,0,77,57,9,12,17,5456,1,177,5634,11701
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1146,4,4,539,66,34,44,36,70,538,0,29,12,21,4,8,1401,0,59,1460,2789
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1147,2,2,299,30,24,28,29,43,288,0,9,25,0,1,3,779,0,28,807,1473
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1148,3,3,282,36,36,40,31,34,318,0,18,16,5,4,2,822,0,38,860,1504
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1149,2,2,230,35,26,18,20,46,257,0,9,16,2,0,2,661,1,19,681,1201
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1150,2,2,229,31,21,22,16,27,184,0,16,8,3,2,0,559,1,20,580,991
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1151,2,2,174,25,21,11,21,23,231,0,3,3,2,3,8,525,0,14,539,1063
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1152,2,2,207,34,23,25,20,32,217,0,18,14,0,2,4,596,0,26,622,1182
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1153,1,1,126,14,11,12,11,6,142,0,2,9,0,0,0,333,0,15,348,598
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1154,2,2,176,32,7,16,18,22,169,0,8,8,1,2,1,460,1,19,480,878
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1155,2,2,206,33,13,17,21,27,188,0,11,1,0,1,5,523,0,10,533,1020
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1156,2,2,208,36,18,18,27,20,211,0,8,8,4,3,4,565,0,20,585,1138
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1157,3,3,191,47,25,53,38,31,381,0,12,17,4,5,5,809,0,28,837,1789
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1158,3,3,269,45,33,43,31,42,405,0,12,14,2,6,3,905,1,23,929,1876
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1159,3,3,331,51,31,36,41,39,412,0,13,23,9,0,2,988,0,45,1033,1979
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1160,2,2,233,28,10,20,22,19,214,0,17,7,3,3,2,578,0,23,601,1199
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1161,3,3,375,64,16,31,25,55,321,0,13,9,2,5,4,920,0,19,939,1626
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1162,2,2,235,36,10,17,20,30,185,0,9,5,4,0,3,554,2,16,572,995
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1163,2,2,275,52,8,34,27,35,235,0,20,13,1,3,2,705,0,30,735,1283
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1164,2,2,195,36,11,17,15,25,205,0,11,8,0,1,0,524,0,24,548,1021
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1165,1,1,112,16,3,9,14,19,109,0,3,2,0,1,1,289,0,9,298,528
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1166,2,2,198,26,7,30,12,23,144,0,6,8,2,1,5,462,0,14,476,844
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1167,1,1,90,12,9,15,5,17,79,0,9,4,1,1,0,242,0,6,248,479
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1168,3,4,262,62,17,19,40,42,367,0,11,7,1,2,2,832,0,38,870,753
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1169,2,2,266,68,8,15,14,28,161,0,18,12,0,5,0,595,0,7,602,1044
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1170,2,2,355,69,9,19,18,23,177,0,19,5,1,0,1,696,0,13,709,1148
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1171,2,2,378,62,7,20,26,41,273,0,22,19,0,2,5,855,0,24,879,1446
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1172,4,4,563,70,20,57,52,75,496,0,35,13,2,6,5,1394,2,41,1437,2540
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1173,2,2,289,50,28,26,36,34,264,0,4,4,0,1,1,737,0,22,759,1319
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1174,7,7,1080,129,73,98,97,131,971,0,41,18,6,10,19,2673,1,48,2722,5029
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1175,3,3,463,63,37,27,43,44,390,0,24,6,2,3,1,1103,0,25,1128,1878
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1176,2,2,296,56,15,31,20,34,286,0,10,11,1,2,4,766,1,15,782,1378
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1177,2,2,258,58,9,24,30,31,222,0,14,7,5,4,1,663,0,23,686,1197
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1178,2,2,390,69,22,27,23,70,303,0,21,15,2,2,2,946,0,17,963,1476
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1179,1,1,116,15,5,3,7,10,55,0,7,6,0,0,0,224,0,7,231,390
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1180,1,1,161,37,5,6,10,16,107,0,12,1,1,0,5,361,0,10,371,645
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1181,1,1,237,49,4,9,9,13,96,0,9,4,1,0,1,432,0,9,441,744
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1182,1,1,112,21,4,12,10,13,77,0,4,2,0,3,2,260,0,5,265,490
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1183,1,1,152,29,15,13,14,19,104,0,6,3,1,1,1,358,0,20,378,693
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1184,2,2,183,35,17,28,14,17,176,0,8,6,1,1,0,486,0,25,511,954
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1185,2,2,147,34,11,15,10,25,169,0,8,9,0,0,3,431,0,11,442,785
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1186,1,1,89,29,7,10,7,17,89,0,7,4,0,0,0,259,0,13,272,464
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1187,2,2,164,19,9,14,17,30,170,0,8,5,2,1,2,441,0,14,455,805
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1188,2,2,199,55,9,25,36,31,215,0,9,7,1,2,2,591,0,18,609,1165
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1189,2,2,199,37,9,19,32,28,191,0,7,5,2,1,1,531,0,36,567,1047
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1190,2,2,99,37,7,17,13,11,114,0,2,3,2,0,1,306,0,9,315,558
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1191,2,2,162,35,6,14,31,38,295,0,3,11,1,3,3,602,0,26,628,1292
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1192,3,3,217,65,15,33,45,51,342,0,4,17,2,3,4,798,1,23,822,1797
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1193,3,3,299,50,27,45,50,63,467,0,15,15,5,8,6,1050,0,56,1106,2167
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1194,5,5,413,75,29,63,90,68,656,0,16,42,2,0,3,1457,1,72,1530,3313
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1195,2,2,128,55,8,46,24,28,236,0,4,9,3,4,6,551,0,39,590,1292
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1196,1,1,112,23,7,20,12,23,94,0,12,5,0,0,5,313,0,26,339,660
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1197,2,2,173,33,11,27,20,24,124,0,8,4,2,5,4,435,0,26,461,1024
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1198,1,1,13,7,1,4,2,1,13,0,3,2,0,0,2,48,0,5,53,149
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1199,1,1,49,21,2,2,3,3,25,0,0,1,0,0,0,106,0,0,106,296
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1200,1,1,103,25,7,15,12,8,124,0,0,2,0,0,0,296,0,10,306,608
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1201,1,1,50,17,1,15,10,9,44,0,1,1,0,0,0,148,0,14,162,304
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1202,1,1,40,33,3,9,4,6,60,0,1,1,0,0,3,160,0,9,169,292
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1203,1,1,111,16,1,12,11,7,125,0,0,1,0,2,2,288,0,11,299,617
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1204,2,2,158,25,6,21,20,18,198,0,4,16,1,2,4,473,0,18,491,898
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1205,1,1,140,11,2,6,16,16,136,0,1,3,1,3,0,335,0,7,342,745
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1206,2,2,151,26,4,12,10,28,71,0,7,2,0,0,0,311,0,19,330,800
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1207,1,1,60,12,3,9,13,14,89,0,4,1,1,0,2,208,0,10,218,509
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1208,1,1,36,5,0,10,3,4,47,0,2,1,1,1,0,110,0,3,113,216
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1209,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1210,1,1,37,12,2,11,4,9,61,0,1,3,3,1,1,145,0,13,158,360
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1894,3,3,82,8,15,21,65,122,565,0,0,11,0,1,13,903,1,25,929,1606
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2044,3,3,54,8,12,14,36,47,427,0,2,8,0,1,6,615,0,12,627,1659
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2089,2,2,100,15,12,20,34,86,308,0,4,3,10,1,5,598,3,12,613,1269
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2090,2,2,32,5,6,13,43,38,291,0,2,6,5,1,3,445,0,13,458,1219
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2091,3,3,66,15,13,33,58,104,544,0,11,15,5,0,8,872,0,19,891,2199
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2092,3,3,51,11,15,28,48,75,498,0,0,6,1,4,2,739,1,22,762,1638
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2093,4,4,203,30,27,42,104,199,712,0,9,15,3,2,4,1350,1,25,1376,2998
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2094,3,3,162,17,25,28,56,120,468,0,6,14,1,2,9,908,0,21,929,2021
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2095,2,2,85,19,12,15,37,75,295,0,1,12,0,3,1,555,0,18,573,1205
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2096,4,4,79,20,19,27,71,116,619,0,3,19,1,3,4,981,1,21,1003,2313
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,2097,4,4,220,31,19,30,90,200,716,0,8,22,1,2,6,1345,0,32,1377,2987
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,2146,4,4,531,42,34,46,60,76,587,0,11,13,5,2,0,1407,0,21,1428,2955
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,2147,3,3,358,46,36,34,37,53,427,0,17,13,1,1,2,1025,0,34,1059,2216
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,2148,1,1,97,9,10,15,18,9,104,0,4,3,2,3,1,275,0,11,286,537
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,498,3,3,130,52,0,19,34,71,437,0,8,13,3,1,6,774,2,25,801,1652
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,499,2,2,81,46,3,14,19,57,415,0,2,14,0,2,5,658,1,27,686,1325
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,502,2,2,63,23,2,22,33,76,462,0,3,21,0,0,3,708,3,27,738,1420
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,503,3,3,94,24,3,18,26,81,516,0,1,10,2,12,17,804,1,24,829,1730
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,504,2,2,57,18,3,9,19,58,304,0,1,14,0,4,3,490,1,15,506,906
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,505,1,1,32,22,1,6,7,32,175,0,2,9,0,3,0,289,3,6,298,623
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,506,2,2,73,27,4,15,15,56,361,0,3,14,1,3,11,583,0,16,599,1078
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,507,4,4,201,62,5,30,49,160,715,0,3,14,5,8,5,1257,1,43,1301,2349
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,513,2,2,74,19,3,7,13,51,307,0,4,13,0,0,1,492,0,20,512,926
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,514,6,6,501,117,11,42,73,342,1111,0,18,29,1,7,15,2267,4,60,2331,4135
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,8,8,201,62,3,52,75,308,1596,0,9,49,4,12,25,2396,10,58,2464,5447
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,678,2,2,108,29,3,16,15,55,259,0,3,7,0,2,5,502,0,21,523,1314
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,679,2,2,78,30,2,6,8,12,161,0,4,4,2,0,0,307,1,20,328,699
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,680,2,2,89,23,2,6,18,21,191,0,6,9,2,0,2,369,0,19,388,874
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,681,1,1,66,25,2,8,16,16,168,0,3,10,1,1,5,321,1,14,336,626
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,682,2,2,146,26,5,21,22,44,352,0,7,6,3,1,10,643,0,29,672,1394
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,683,2,2,158,52,3,8,18,24,304,0,7,5,1,3,5,588,0,31,619,1183
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,684,2,2,124,47,6,6,18,26,255,0,8,10,0,0,3,503,0,31,534,1118
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,685,2,2,113,38,4,10,18,69,316,0,2,6,0,1,6,583,1,17,601,1223
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,686,3,3,137,47,3,15,14,25,284,0,11,9,0,1,4,550,0,22,572,1126
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,687,2,2,106,46,7,12,18,52,390,0,7,11,2,3,3,657,2,30,689,1218
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,688,2,2,84,49,2,3,20,41,217,0,6,7,1,1,3,434,0,16,450,830
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,689,2,2,119,55,2,9,11,26,219,0,10,6,0,0,3,460,0,19,479,840
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,690,2,2,115,48,0,13,19,26,263,0,2,6,0,2,6,500,0,14,514,958
