CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,PAN_PRI,MORENA_PVEM_RSP_FXM_PANALT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,URNA_ELECTRONICA,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,269,C,1,0,C01,7,16,59,150,0,27,28,0,0,0,0,0,146,0,433,18,451,0,611,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,269,C,2,0,C02,8,24,58,160,0,22,29,0,0,0,0,3,130,0,434,23,457,0,610,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,270,B,1,0,B,14,7,78,137,0,25,25,0,0,0,0,1,95,0,382,26,408,0,546,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,270,C,1,0,C01,3,15,105,123,0,19,22,0,0,0,0,2,100,0,389,19,408,0,546,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,270,C,2,0,C02,12,8,103,122,0,20,15,0,0,0,0,2,99,0,381,13,394,0,545,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,271,B,1,0,B,7,16,95,162,0,16,29,0,0,0,0,0,100,0,425,16,441,0,637,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,271,C,1,0,C01,15,15,93,177,0,30,25,0,0,0,0,0,85,0,440,20,460,0,637,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,271,C,2,0,C02,6,15,104,161,0,35,25,0,0,0,0,0,91,0,437,25,462,0,636,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,B,1,0,B,9,18,64,234,0,27,22,0,0,0,0,1,114,0,489,17,506,0,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C,1,0,C01,10,24,81,189,0,25,16,0,0,0,0,1,131,1,477,21,499,0,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C,2,0,C02,17,23,69,163,0,26,25,0,0,0,0,4,140,0,467,13,480,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C,3,0,C03,15,25,72,207,0,20,24,0,0,0,0,2,124,0,489,10,499,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C,4,0,C04,18,20,60,222,0,30,24,0,0,0,0,1,123,0,498,21,519,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,273,B,1,0,B,19,13,87,296,0,32,24,0,0,0,0,1,109,0,581,17,598,0,748,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,273,C,1,0,C01,14,12,65,266,0,32,20,0,0,0,0,0,126,0,535,15,550,0,747,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,273,C,2,0,C02,24,11,82,228,0,32,34,0,0,0,0,0,141,0,552,23,575,0,747,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,274,B,1,0,B,14,19,123,188,0,28,11,0,0,0,0,0,124,0,507,18,525,0,678,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,274,C,1,0,C01,10,8,140,201,0,28,9,0,0,0,0,1,109,0,506,11,517,0,677,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,B,1,0,B,7,5,258,85,0,10,14,0,0,0,0,0,73,0,452,20,472,0,659,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,C,1,0,C01,2,10,291,75,0,9,10,0,0,0,0,2,71,0,470,13,483,0,659,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,C,2,0,C02,17,10,275,74,0,8,22,0,0,0,0,0,61,0,467,20,487,0,659,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,B,1,0,B,11,9,311,81,0,11,18,0,0,0,0,0,60,0,501,15,516,0,725,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,C,1,0,C01,7,6,312,68,0,16,17,0,0,0,0,1,76,0,503,14,517,0,725,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,C,2,0,C02,15,10,318,76,0,9,18,0,0,0,0,0,74,1,520,15,536,0,724,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,277,B,1,0,B,21,33,66,115,0,22,37,0,0,0,0,0,116,0,410,27,437,0,538,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,278,B,1,0,B,14,11,33,138,0,47,25,0,0,0,0,1,166,0,435,19,454,0,684,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,279,B,1,0,B,14,20,127,119,0,28,37,0,0,0,0,1,117,0,463,18,481,0,627,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,279,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,279,C,2,0,C02,7,11,126,102,0,20,28,0,0,0,0,0,121,0,415,28,443,0,626,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,280,B,1,0,B,15,5,28,187,0,23,18,0,0,0,0,1,130,0,407,10,417,0,592,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,281,B,1,0,B,8,9,130,110,0,36,29,0,0,0,0,0,144,0,466,27,493,0,730,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,281,C,1,0,C01,7,5,187,106,0,29,29,0,0,0,0,0,96,0,459,26,485,0,730,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,281,C,2,0,C02,11,5,185,111,0,21,35,0,0,0,0,0,100,0,468,27,495,0,730,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,282,B,1,0,B,9,7,52,81,0,25,23,0,0,0,0,1,103,0,301,22,323,0,527,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,283,B,1,0,B,14,15,71,166,0,18,26,0,0,0,0,0,87,0,397,18,415,0,563,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,283,C,1,0,C01,10,5,91,151,0,28,19,0,0,0,0,0,88,0,392,25,417,0,562,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,283,C,2,0,C02,9,11,39,189,0,30,15,0,0,0,0,2,100,0,395,16,411,0,562,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,B,1,0,B,36,16,10,82,0,22,25,0,0,0,0,1,145,0,337,15,352,0,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,C,1,0,C01,35,25,12,100,0,27,32,0,0,0,0,1,137,0,369,19,388,0,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,C,2,0,C02,34,11,19,77,0,30,20,0,0,0,0,2,138,0,331,17,348,0,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,C,3,0,C03,28,13,26,88,0,24,23,0,0,0,0,2,127,0,331,25,356,0,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,365,E,1,0,E01,49,16,10,37,0,40,13,0,0,0,0,0,173,0,338,29,367,0,695,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,B,1,0,B,34,31,14,167,0,24,16,0,0,0,0,1,167,0,454,23,477,0,633,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,C,1,0,C01,43,33,15,143,0,28,11,0,0,0,0,3,182,0,458,25,483,0,633,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,C,2,0,C02,37,17,17,129,0,35,17,0,0,0,0,0,179,0,431,20,451,0,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,C,3,0,C03,45,35,9,145,0,35,16,0,0,0,0,3,142,0,430,19,449,0,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,B,1,0,B,27,17,18,102,0,33,10,0,0,0,0,2,181,0,390,21,411,0,576,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,C,1,0,C01,46,18,5,119,0,35,7,0,0,0,0,0,188,0,418,19,437,0,576,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,C,2,0,C02,50,14,13,133,0,38,15,0,0,0,0,3,156,0,422,23,445,0,576,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,C,3,0,C03,40,25,11,151,0,21,11,0,0,0,0,0,178,0,437,0,437,0,575,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,B,1,0,B,55,38,22,183,0,45,17,0,0,0,0,9,155,0,524,29,553,0,729,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,C,1,0,C01,54,40,14,201,0,49,19,0,0,0,0,1,155,0,533,31,564,0,729,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,C,2,0,C02,67,21,21,190,0,54,16,0,0,0,0,4,178,0,551,20,571,0,729,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,B,1,0,B,28,15,18,176,0,24,18,0,0,0,0,1,114,0,394,26,420,0,633,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,C,1,0,C01,26,17,29,194,0,31,14,0,0,0,0,0,131,0,442,31,473,0,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,C,2,0,C02,40,26,14,213,0,25,10,0,0,0,0,1,92,0,421,17,438,0,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,C,3,0,C03,34,33,14,189,0,30,15,0,0,0,0,0,104,0,419,19,438,0,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,370,B,1,0,B,33,39,31,170,0,37,11,0,0,0,0,3,137,0,461,23,484,0,614,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,370,C,1,0,C01,42,34,26,178,0,24,23,0,0,0,0,3,133,0,463,12,475,0,613,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,B,1,0,B,23,33,92,159,0,28,16,0,0,0,0,3,127,0,481,21,502,0,734,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C,1,0,C01,28,22,74,232,0,17,23,0,0,0,0,3,132,0,531,20,551,0,734,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C,2,0,C02,25,22,48,247,0,25,12,0,0,0,0,1,139,0,519,18,537,0,734,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C,3,0,C03,27,26,88,177,0,27,15,0,0,0,0,0,122,0,482,37,519,0,734,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,609,B,1,0,B,16,6,5,20,0,18,7,0,0,0,0,3,97,0,172,16,188,0,391,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,609,C,1,0,C01,15,10,0,0,0,27,13,0,0,0,0,0,85,1,150,11,162,0,391,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,529,B,1,0,B,20,24,19,78,0,38,73,0,0,0,0,3,137,0,392,26,418,0,545,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,529,C,1,0,C01,15,25,29,88,0,38,60,0,0,0,0,3,142,0,400,32,432,0,544,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,529,C,2,0,C02,21,17,19,100,0,25,69,0,0,0,0,0,150,0,401,37,438,0,544,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,530,B,1,0,B,17,35,24,99,0,20,70,0,0,0,0,2,217,0,484,34,518,0,730,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,530,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,730,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,536,B,1,0,B,3,16,10,54,0,21,49,0,0,0,0,0,124,0,277,30,307,0,394,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,536,C,1,0,C01,13,18,20,63,0,19,41,0,0,0,0,0,143,0,317,12,329,0,394,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,537,B,1,0,B,16,9,6,32,0,13,34,0,0,0,0,0,97,0,207,15,222,0,283,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,613,B,1,0,B,26,15,12,52,0,49,40,0,0,0,0,2,136,0,332,29,361,0,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,613,C,1,0,C01,31,22,12,45,0,48,50,0,0,0,0,0,150,0,358,20,378,0,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,613,C,2,0,C02,24,22,13,56,0,58,40,0,0,0,0,1,138,0,352,24,376,0,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,613,C,3,0,C03,28,24,14,52,0,37,46,0,0,0,0,1,149,0,351,35,386,0,600,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,614,B,1,0,B,36,21,36,137,0,43,43,0,0,0,0,1,175,0,492,28,520,0,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,614,C,1,0,C01,21,19,34,147,0,31,44,0,0,0,0,3,189,0,488,28,516,0,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,614,C,2,0,C02,19,10,27,149,0,41,44,0,0,0,0,0,159,0,449,33,482,0,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,615,B,1,0,B,51,27,12,51,0,63,43,0,0,0,0,1,206,0,454,21,475,0,741,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,615,C,1,0,C01,20,27,27,49,0,61,59,0,0,0,0,2,195,0,440,28,468,0,740,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,615,C,2,0,C02,24,24,13,59,0,48,47,0,0,0,0,0,214,0,429,41,470,0,740,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,616,B,1,0,B,16,31,23,108,0,37,35,0,0,0,0,2,184,0,436,46,482,0,685,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,616,C,1,0,C01,27,24,23,126,0,39,27,0,0,0,0,1,205,0,472,25,497,0,685,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,616,C,2,0,C02,24,36,44,121,0,41,29,0,0,0,0,1,172,0,468,34,502,0,684,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,531,B,1,0,B,28,50,11,113,0,28,23,0,0,0,0,2,244,0,499,24,523,0,687,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,531,C,1,0,C01,21,60,16,108,0,22,22,0,0,0,0,4,241,0,494,13,507,0,687,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,532,B,1,0,B,16,36,15,92,0,8,13,0,0,0,0,3,117,0,300,15,315,0,406,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,532,C,1,0,C01,17,29,13,65,0,19,18,0,0,0,0,2,110,0,273,12,285,0,406,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,533,B,1,0,B,33,76,32,137,0,22,22,0,0,0,0,2,172,0,496,27,523,0,665,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,534,B,1,0,B,30,67,7,111,0,26,22,0,0,0,0,5,173,0,441,20,461,0,621,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,534,C,1,0,C01,31,68,10,68,0,25,23,0,0,0,0,8,194,0,427,19,446,0,621,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,50,SAN JOSE TEACALCO,535,B,1,0,B,31,84,7,79,0,17,25,0,0,0,0,8,206,0,457,25,482,0,676,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,B,1,0,B,102,68,24,33,0,28,38,0,0,0,0,8,140,0,441,18,459,0,604,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,C,1,0,C01,86,39,31,27,0,37,41,0,0,0,0,2,124,0,387,25,412,0,603,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,C,2,0,C02,108,52,17,25,0,44,54,0,0,0,0,5,138,0,443,19,462,0,603,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,B,1,0,B,79,61,30,22,0,43,31,0,0,0,0,7,169,0,442,23,465,0,620,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,C,1,0,C01,80,65,21,23,0,41,44,0,0,0,0,5,170,0,449,20,469,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,C,2,0,C02,89,78,29,30,0,34,39,0,0,0,0,11,154,0,464,5,469,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,B,1,0,B,31,34,47,41,0,85,74,0,0,0,0,1,161,0,474,26,500,0,732,ACTA CASILLA,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,C,1,0,C01,41,34,43,36,0,67,58,0,0,0,0,2,149,0,430,27,457,0,732,ACTA CASILLA,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,C,2,0,C02,45,47,32,51,0,89,75,0,0,0,0,3,150,0,492,18,510,0,731,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,B,1,0,B,46,44,11,39,0,47,35,0,0,0,0,2,145,3,369,30,402,0,611,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,C,1,0,C01,53,42,31,39,0,52,43,0,0,0,0,3,122,3,385,24,412,0,611,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,C,2,0,C02,83,52,30,29,0,54,41,0,0,0,0,4,143,1,436,23,460,0,611,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,B,1,0,B,25,43,54,30,0,32,80,0,0,0,0,4,131,0,399,28,427,0,627,ACTA CASILLA,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,C,1,0,C01,38,69,57,23,0,27,59,0,0,0,0,3,124,0,400,19,419,0,627,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,C,2,0,C02,47,64,46,19,0,43,67,0,0,0,0,2,161,0,449,22,471,0,627,ACTA CASILLA,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,C,3,0,C03,45,58,38,26,0,43,62,0,0,0,0,5,151,0,428,36,464,0,626,ACTA CASILLA,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,B,1,0,B,82,60,73,25,0,42,49,0,0,0,0,5,130,0,466,31,497,0,729,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,C,1,0,C01,93,53,68,32,0,42,45,0,0,0,0,4,131,0,468,21,489,0,729,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,C,2,0,C02,87,87,53,32,0,57,35,0,0,0,0,8,129,1,488,30,519,0,729,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,C,3,0,C03,79,60,71,25,0,45,29,0,0,0,0,3,162,0,474,28,502,0,729,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,128,B,1,0,B,40,42,29,17,0,30,26,0,0,0,0,6,113,1,303,27,331,0,467,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,128,C,1,0,C01,46,34,23,12,0,39,14,0,0,0,0,6,115,2,289,23,314,0,466,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,129,B,1,0,B,85,63,30,35,0,29,28,0,0,0,0,5,117,0,392,25,417,0,565,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,129,C,1,0,C01,83,53,36,20,0,36,29,0,0,0,0,3,105,0,365,25,390,0,565,ACTA CASILLA,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,130,B,1,0,B,70,53,21,9,0,23,37,0,0,0,0,11,58,0,282,18,300,0,380,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,130,C,1,0,C01,91,50,25,11,0,30,14,0,0,0,0,5,56,0,282,10,292,0,379,ACTA CASILLA,,,
