CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MRCH,PUEBLO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,200,2,2,217,25,6,8,2,253,82,3,0,15,9,0,0,1,0,0,0,0,621,0,20,641,1133
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,201,2,2,178,41,7,4,5,206,63,3,0,8,3,0,0,2,0,0,0,0,520,0,26,546,1085
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,202,5,5,530,71,19,27,10,711,255,6,0,37,9,0,1,7,0,0,0,0,1683,1,83,1767,3309
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,203,5,5,499,76,17,17,13,741,197,17,0,29,13,1,0,4,0,0,0,0,1624,0,54,1678,3245
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,204,3,3,282,44,9,14,16,402,161,3,0,26,13,0,0,1,0,0,0,0,971,1,45,1017,2002
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,205,3,3,274,48,9,15,15,448,185,11,0,10,12,1,2,7,0,0,0,0,1037,1,48,1086,1956
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,206,3,3,252,46,12,15,11,425,119,10,0,6,6,0,0,2,0,0,0,0,904,0,36,940,1636
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,207,1,1,19,7,0,2,1,28,4,0,0,1,0,0,0,0,0,0,0,0,62,0,5,67,217
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,208,1,1,8,5,0,0,0,16,7,0,0,1,0,1,0,1,0,0,0,0,39,0,2,41,227
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,214,1,1,29,6,5,0,1,112,8,0,0,0,1,0,0,0,0,0,0,0,162,0,2,164,283
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,215,2,2,143,24,4,5,5,268,41,1,0,4,5,0,0,0,0,0,0,0,500,0,29,529,991
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,216,2,2,139,22,4,8,9,466,43,1,0,3,0,1,0,0,0,0,0,0,696,0,23,719,1297
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,217,2,2,134,16,1,2,4,199,28,2,0,5,3,0,0,1,0,0,0,0,395,0,17,412,600
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,218,1,1,55,11,1,3,4,105,18,1,0,9,0,0,0,0,0,0,0,0,207,0,22,229,406
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,219,2,2,32,20,3,2,5,100,26,0,0,3,1,0,0,0,0,0,0,0,192,0,18,210,436
1,8,CHIHUAHUA,20,CAMARGO,11,CAMARGO,220,1,1,7,2,0,2,0,38,13,0,0,0,0,0,0,1,0,0,0,0,63,0,6,69,134
1,8,CHIHUAHUA,20,CAMARGO,14,CORONADO,253,2,2,487,33,6,13,4,236,29,0,0,0,0,0,0,0,0,0,0,0,808,0,42,850,1086
1,8,CHIHUAHUA,20,CAMARGO,14,CORONADO,254,1,1,117,2,0,1,1,38,10,0,0,0,0,0,0,0,0,0,0,0,169,0,9,178,197
1,8,CHIHUAHUA,20,CAMARGO,14,CORONADO,256,1,1,79,3,0,3,4,44,39,0,0,0,0,0,0,1,0,0,0,0,173,0,16,189,231
1,8,CHIHUAHUA,20,CAMARGO,14,CORONADO,257,1,1,74,2,1,2,0,39,7,0,0,0,0,0,0,0,0,0,0,0,125,1,3,129,151
1,8,CHIHUAHUA,20,CAMARGO,14,CORONADO,258,1,1,41,1,0,1,1,27,6,0,0,0,0,0,0,0,0,0,0,0,77,0,7,84,105
1,8,CHIHUAHUA,20,CAMARGO,14,CORONADO,260,1,1,94,9,1,25,0,21,9,0,0,0,0,0,0,0,0,0,0,0,159,0,18,177,214
1,8,CHIHUAHUA,20,CAMARGO,16,LA CRUZ,266,2,2,293,110,11,4,0,396,31,2,0,19,12,0,0,0,0,0,0,0,878,0,28,906,1413
1,8,CHIHUAHUA,20,CAMARGO,16,LA CRUZ,267,1,1,68,48,1,3,0,70,8,1,0,8,4,0,0,0,0,0,0,0,211,0,6,217,358
1,8,CHIHUAHUA,20,CAMARGO,16,LA CRUZ,268,1,1,79,57,2,3,0,130,6,0,0,3,4,0,1,0,0,0,0,0,285,0,7,292,431
1,8,CHIHUAHUA,20,CAMARGO,16,LA CRUZ,269,2,2,134,33,4,3,0,269,28,1,0,7,4,0,0,0,0,0,0,0,483,0,21,504,770
1,8,CHIHUAHUA,20,CAMARGO,16,LA CRUZ,270,2,2,137,28,5,7,0,248,28,0,0,9,3,0,0,0,0,0,0,0,465,0,14,479,741
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1387,2,2,18,29,30,17,21,82,260,4,6,9,4,0,0,4,0,0,0,0,484,0,26,510,1152
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1388,2,2,41,12,28,14,16,58,161,5,1,11,1,1,0,1,0,0,0,0,350,0,29,379,781
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1389,1,1,74,69,48,11,8,90,82,4,2,19,4,4,1,0,0,0,0,0,416,0,30,446,724
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1390,1,1,85,105,48,8,8,116,85,0,0,10,3,0,0,3,0,0,0,0,471,0,18,489,723
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1391,1,1,41,64,30,4,15,45,78,1,0,3,3,0,0,0,0,0,0,0,284,0,11,295,521
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1392,1,1,47,29,10,2,5,75,76,3,3,4,0,2,0,1,0,0,0,0,257,0,7,264,432
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1393,2,2,42,42,43,13,19,75,175,11,1,3,0,3,0,6,0,0,0,0,433,0,24,457,774
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1394,1,1,45,37,23,1,7,55,72,1,1,4,0,0,1,2,0,0,0,0,249,0,6,255,390
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1395,1,1,84,58,28,2,5,125,102,3,1,13,2,0,0,1,0,0,0,0,424,0,16,440,672
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1396,2,2,92,70,37,8,4,76,111,3,3,10,6,0,1,3,0,0,0,0,424,0,16,440,587
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1397,1,1,54,37,32,9,6,58,97,3,1,7,2,1,1,0,0,0,0,0,308,0,16,324,558
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1398,2,2,90,89,62,25,34,142,308,1,8,16,9,2,0,9,0,0,0,0,795,0,46,841,1452
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1399,2,2,75,76,77,12,15,110,167,7,3,12,4,1,0,5,0,0,0,0,564,0,23,587,996
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1400,1,1,62,67,48,7,7,80,142,8,0,8,1,1,1,2,0,0,0,0,434,0,17,451,737
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1401,1,1,30,25,37,7,8,40,115,4,1,2,2,0,1,3,0,0,0,0,275,0,14,289,481
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1402,1,1,23,36,25,40,16,63,77,8,4,2,3,0,0,0,0,0,0,0,297,0,23,320,643
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1403,2,2,34,49,47,16,8,90,180,3,3,6,0,1,1,3,0,0,0,0,441,0,28,469,816
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1404,1,1,62,40,34,1,4,56,123,11,0,6,2,0,0,3,0,0,0,0,342,0,21,363,549
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1405,2,2,80,74,93,14,16,130,218,3,2,15,0,1,0,5,0,0,0,0,651,0,17,668,1078
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1406,3,3,65,83,101,30,19,160,289,11,6,12,0,0,0,4,0,0,0,0,780,0,48,828,1564
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1407,6,6,252,249,301,57,43,417,673,22,16,40,3,2,0,9,0,0,0,0,2084,0,80,2164,3910
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1408,1,1,29,46,29,9,5,71,80,9,1,9,1,0,0,3,0,0,0,0,292,0,17,309,525
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1409,2,2,43,49,50,17,9,94,160,6,3,6,4,0,0,2,0,0,0,0,443,0,19,462,783
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1410,2,2,41,41,20,44,10,67,151,8,1,6,3,1,1,0,0,0,0,0,394,0,23,417,817
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1411,4,4,167,138,155,54,52,313,563,10,4,22,6,2,0,19,0,0,0,0,1505,0,57,1562,2852
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1412,3,3,81,86,112,40,64,216,378,10,2,10,4,1,0,8,0,0,0,0,1012,1,63,1076,2040
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1413,1,1,12,30,9,11,14,29,91,1,1,0,0,0,0,0,0,0,0,0,198,0,15,213,408
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1414,1,1,15,17,15,11,14,38,85,4,0,1,1,0,0,2,0,0,0,0,203,0,19,222,460
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1415,1,1,14,21,12,5,8,17,101,3,0,1,0,1,1,1,0,0,0,0,185,0,4,189,389
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1416,1,1,11,9,9,6,15,28,135,0,3,0,0,0,0,2,0,0,0,0,218,0,21,239,499
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1417,1,1,10,7,7,2,5,23,78,2,0,0,2,1,0,3,0,0,0,0,140,0,6,146,298
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1418,1,1,17,44,35,13,13,120,128,1,0,4,0,0,0,4,0,0,0,0,379,0,23,402,682
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1419,1,1,20,16,10,10,12,86,194,2,1,4,0,0,0,1,0,0,0,0,356,0,20,376,722
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1421,1,1,26,39,3,10,8,23,65,0,2,4,3,0,1,2,0,0,0,0,186,0,10,196,524
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1422,1,1,22,16,6,6,3,14,58,1,1,0,0,0,0,3,0,0,0,0,130,0,9,139,321
1,8,CHIHUAHUA,20,CAMARGO,36,JIMENEZ,1423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
1,8,CHIHUAHUA,20,CAMARGO,38,JULIMES,2199,2,2,66,142,4,51,0,277,48,0,5,3,9,0,0,0,0,0,0,0,605,0,24,629,1094
1,8,CHIHUAHUA,20,CAMARGO,38,JULIMES,2200,2,2,53,117,2,48,0,295,41,0,1,8,9,0,0,0,0,0,0,0,574,0,21,595,1031
1,8,CHIHUAHUA,20,CAMARGO,38,JULIMES,2201,1,1,31,42,6,52,0,69,32,0,0,3,5,0,0,0,0,0,0,0,240,0,17,257,447
1,8,CHIHUAHUA,20,CAMARGO,38,JULIMES,2203,2,2,107,264,4,56,0,228,45,0,5,11,21,0,1,0,0,0,0,0,742,0,22,764,1262
1,8,CHIHUAHUA,20,CAMARGO,38,JULIMES,2204,1,1,52,90,0,128,0,51,3,0,0,8,1,0,0,0,0,0,0,0,333,0,18,351,526
1,8,CHIHUAHUA,20,CAMARGO,38,JULIMES,2205,1,1,30,92,1,61,0,71,28,0,0,1,2,0,0,0,0,0,0,0,286,0,15,301,637
1,8,CHIHUAHUA,20,CAMARGO,39,LOPEZ,2206,2,2,56,262,3,0,258,209,33,18,0,8,12,1,1,0,0,0,0,0,861,0,18,879,1208
1,8,CHIHUAHUA,20,CAMARGO,39,LOPEZ,2207,2,2,38,207,2,0,242,178,23,12,0,4,11,1,0,0,0,0,0,0,718,0,20,738,984
1,8,CHIHUAHUA,20,CAMARGO,39,LOPEZ,2208,1,1,9,52,0,0,43,96,19,0,0,4,0,0,0,0,0,0,0,0,223,0,5,228,283
1,8,CHIHUAHUA,20,CAMARGO,39,LOPEZ,2209,1,1,3,74,1,0,33,60,11,5,0,1,2,0,0,0,0,0,0,0,190,0,14,204,272
1,8,CHIHUAHUA,20,CAMARGO,39,LOPEZ,2211,1,1,12,77,5,0,62,133,19,2,0,0,4,0,0,0,0,0,0,0,314,0,19,333,421
1,8,CHIHUAHUA,20,CAMARGO,39,LOPEZ,2212,1,1,23,77,0,0,131,115,22,3,0,4,2,0,0,0,0,0,0,0,377,0,4,381,508
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2278,3,3,476,141,3,0,13,25,315,0,0,16,40,1,1,19,0,0,0,0,1050,0,31,1081,1679
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2279,2,2,234,78,3,0,15,23,195,0,0,15,13,1,0,13,0,0,0,0,590,0,14,604,925
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2280,1,1,118,43,1,0,12,7,129,0,0,3,4,0,0,3,0,0,0,0,320,0,8,328,468
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2281,1,1,74,36,12,0,1,4,45,0,0,7,0,0,0,0,0,0,0,0,179,0,3,182,246
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2282,1,1,70,11,1,0,0,0,49,0,0,1,1,0,0,2,0,0,0,0,135,0,3,138,191
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2283,1,1,42,11,0,0,3,0,13,0,0,0,4,0,0,1,0,0,0,0,74,0,5,79,120
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2286,1,1,94,13,0,0,0,2,81,0,0,5,4,0,0,2,0,0,0,0,201,0,5,206,286
1,8,CHIHUAHUA,20,CAMARGO,44,MATAMOROS,2287,1,1,59,18,0,0,0,1,46,0,0,2,3,0,0,0,0,0,0,0,129,0,6,135,211
1,8,CHIHUAHUA,20,CAMARGO,58,SAN FRANCISCO DE CONCHOS,2559,1,1,17,179,4,0,0,61,153,0,0,5,3,1,0,0,0,0,0,0,423,0,9,432,707
1,8,CHIHUAHUA,20,CAMARGO,58,SAN FRANCISCO DE CONCHOS,2560,1,1,32,92,4,0,0,112,115,0,0,6,0,0,0,0,0,0,0,0,361,1,12,374,563
1,8,CHIHUAHUA,20,CAMARGO,58,SAN FRANCISCO DE CONCHOS,2561,2,2,42,113,3,0,0,152,208,0,0,6,4,0,0,0,0,0,0,0,528,0,14,542,783
1,8,CHIHUAHUA,20,CAMARGO,58,SAN FRANCISCO DE CONCHOS,2562,1,1,13,56,2,0,0,92,52,0,0,4,4,0,0,0,0,0,0,0,223,0,4,227,299
1,8,CHIHUAHUA,20,CAMARGO,58,SAN FRANCISCO DE CONCHOS,2563,1,1,10,42,1,0,0,28,26,0,0,1,2,0,0,0,0,0,0,0,110,0,2,112,149
1,8,CHIHUAHUA,20,CAMARGO,58,SAN FRANCISCO DE CONCHOS,2564,1,1,34,56,4,0,0,30,29,0,0,1,1,0,0,0,0,0,0,0,155,0,4,159,241
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2615,2,2,213,58,11,10,9,70,321,80,5,2,0,0,0,4,0,0,0,0,783,0,25,808,1407
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2616,1,1,126,36,6,3,4,50,143,33,4,4,1,0,0,2,0,0,0,0,412,0,13,425,749
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2617,1,1,92,17,0,2,7,27,62,18,0,2,0,0,0,0,0,0,0,0,227,0,5,232,382
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2618,1,1,78,20,1,3,5,30,84,15,0,3,0,0,0,3,0,0,0,0,242,0,7,249,403
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2619,1,1,76,13,10,1,1,28,99,32,0,3,1,0,0,1,0,0,0,0,265,0,18,283,515
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2620,2,2,185,45,11,9,3,63,172,41,0,7,6,0,0,4,0,0,0,0,546,0,17,563,943
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2621,1,1,79,27,8,1,6,38,106,22,2,6,3,0,0,1,0,0,0,0,299,0,9,308,589
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2622,3,3,310,69,8,3,14,96,299,98,8,19,6,0,0,5,0,0,0,0,935,0,20,955,1679
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2623,1,1,86,31,3,1,3,27,95,27,1,2,0,0,0,1,0,0,0,0,277,0,13,290,572
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2624,2,2,152,53,5,16,12,54,302,75,1,3,2,2,0,4,0,0,0,0,681,0,23,704,1322
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2625,2,2,225,64,6,14,9,73,288,89,6,10,3,0,0,2,0,0,0,0,789,0,24,813,1439
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2626,1,1,154,29,3,3,8,20,115,3,4,9,2,1,0,1,0,0,0,0,352,0,15,367,683
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2627,2,2,237,57,9,14,14,26,268,20,3,5,4,0,0,0,0,0,0,0,657,0,24,681,1407
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2628,1,1,105,11,0,6,5,31,176,1,0,2,1,0,0,1,0,0,0,0,339,0,21,360,677
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2630,1,1,75,8,3,5,4,9,114,2,0,3,0,0,0,3,0,0,0,0,226,0,9,235,377
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2631,1,1,150,10,2,7,6,22,193,5,0,5,1,0,0,4,0,0,0,0,405,0,21,426,730
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2632,1,1,105,10,2,4,2,13,139,3,0,3,0,0,0,1,0,0,0,0,282,0,14,296,519
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2633,1,1,102,7,0,4,4,9,171,3,3,2,1,0,0,1,0,0,0,0,307,0,14,321,575
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2634,2,2,211,48,6,18,12,26,200,4,3,10,8,1,0,3,0,0,0,0,550,0,33,583,1186
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2635,1,1,105,11,4,6,3,4,93,4,0,8,3,0,0,0,0,0,0,0,241,0,15,256,484
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2636,2,2,123,64,4,9,3,67,113,8,3,4,3,1,0,1,0,0,0,0,403,0,17,420,751
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2637,1,1,84,42,2,5,12,31,137,7,2,3,3,0,0,3,0,0,0,0,331,0,23,354,750
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2638,2,2,207,64,6,13,17,29,151,7,5,8,5,1,0,1,0,0,0,0,514,0,18,532,1109
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2639,1,1,144,48,3,6,5,19,99,5,2,13,4,0,0,2,0,0,0,0,350,0,12,362,742
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2640,2,2,141,51,16,8,11,34,154,22,2,9,7,1,0,0,0,0,0,0,456,0,29,485,958
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2641,1,1,107,24,1,5,9,15,117,33,5,5,3,0,0,1,0,0,0,0,325,0,11,336,639
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2642,2,2,140,27,6,11,7,38,193,54,5,5,3,1,0,1,0,0,0,0,491,0,23,514,953
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2643,2,2,106,34,3,8,10,26,181,40,4,6,2,0,1,6,0,0,0,0,427,0,18,445,860
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2644,2,2,71,19,5,4,6,19,143,15,0,1,3,0,0,2,0,0,0,0,288,0,10,298,521
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2645,1,1,41,44,4,3,6,7,89,4,2,1,1,0,0,1,0,0,0,0,203,0,12,215,460
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2646,1,1,110,24,2,2,9,15,88,7,1,3,0,0,0,3,0,0,0,0,264,0,15,279,568
1,8,CHIHUAHUA,20,CAMARGO,62,SAUCILLO,2647,1,1,101,12,9,7,15,14,181,1,4,3,1,0,0,0,0,0,0,0,348,0,18,366,731
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,388,2,2,219,86,4,73,1,2,59,49,0,4,3,0,0,2,0,0,0,0,502,0,9,511,1354
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,389,1,1,31,109,2,12,3,10,6,23,0,2,3,0,0,0,0,0,0,0,201,1,5,207,382
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,390,1,1,8,25,4,4,2,3,17,10,0,2,2,0,0,0,0,0,0,0,77,0,5,82,155
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,391,1,1,7,33,1,11,2,1,18,6,0,3,0,0,0,1,0,0,0,0,83,0,7,90,182
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,393,1,1,30,110,1,16,0,3,12,41,0,6,1,0,1,0,0,0,0,0,221,0,10,231,386
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,394,1,1,25,87,9,43,1,12,24,52,0,18,3,0,3,0,0,0,0,0,277,0,26,303,512
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,395,1,1,12,77,2,48,3,7,16,47,0,7,1,0,0,0,0,0,0,0,220,0,18,238,409
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,396,1,1,9,128,6,155,4,2,15,31,0,9,2,0,2,0,0,0,0,0,363,0,23,386,626
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,397,1,1,12,53,2,11,1,4,4,81,0,6,3,0,0,0,0,0,0,0,177,0,16,193,281
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,398,1,1,25,127,1,21,4,6,25,54,0,8,7,0,0,0,0,0,0,0,278,0,21,299,571
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,399,1,1,7,53,2,6,1,6,12,45,0,5,1,0,0,0,0,0,0,0,138,0,11,149,216
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,400,1,1,5,45,0,9,0,3,15,20,0,1,2,0,0,0,0,0,0,0,100,0,7,107,182
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,18,CUSIHUIRIACHI,401,1,1,23,55,1,37,4,1,20,30,0,7,1,0,1,2,0,0,0,0,182,0,18,200,301
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1031,1,1,24,58,3,15,178,27,27,7,0,4,3,0,0,0,0,0,0,0,346,0,23,369,668
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1032,1,1,15,34,17,11,79,24,25,37,1,2,2,0,0,0,0,0,0,0,247,0,17,264,473
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1033,1,1,16,34,8,3,59,26,20,61,0,0,2,0,0,0,0,0,0,0,229,0,15,244,432
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1034,1,1,1,16,3,0,97,18,12,2,1,1,0,0,0,0,0,0,0,0,151,0,10,161,323
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1035,1,1,4,14,1,3,17,19,30,3,2,2,0,0,0,0,0,0,0,0,95,0,10,105,191
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1036,1,1,11,31,7,4,45,64,76,13,2,1,2,0,0,0,0,0,0,0,256,0,18,274,582
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1039,1,1,10,24,1,4,24,31,29,4,1,2,0,0,0,0,0,0,0,0,130,0,13,143,215
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,22,DR. BELISARIO DOMINGUEZ,1041,1,1,11,58,1,4,63,57,16,16,13,4,0,0,0,0,0,0,0,0,243,0,11,254,386
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,24,SANTA ISABEL,1046,2,2,483,29,2,0,0,243,53,3,0,0,0,0,0,0,0,0,8,0,821,1,24,846,1401
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,24,SANTA ISABEL,1047,2,2,345,24,4,0,0,141,58,1,0,0,0,0,0,0,0,0,1,0,574,0,35,609,1033
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,24,SANTA ISABEL,1048,1,1,225,3,0,0,0,52,6,2,0,0,0,0,0,0,0,0,3,0,291,0,11,302,541
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,24,SANTA ISABEL,1049,1,1,148,6,2,0,0,92,17,0,0,0,0,0,0,0,0,0,0,0,265,0,8,273,459
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,24,SANTA ISABEL,1050,1,1,213,11,2,0,0,150,49,7,0,0,0,0,0,0,0,0,0,0,432,0,25,457,699
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,24,SANTA ISABEL,1051,1,1,108,1,0,0,0,55,6,0,0,0,0,0,0,0,0,0,1,0,171,0,3,174,244
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,24,SANTA ISABEL,1052,1,1,78,1,1,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,114,0,6,120,288
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,26,GRAN MORELOS,1069,1,1,20,103,7,0,2,208,5,0,1,3,0,0,1,0,0,0,0,0,350,0,9,359,522
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,26,GRAN MORELOS,1070,1,1,11,22,5,0,0,169,2,0,1,0,0,0,1,1,0,0,0,0,212,0,7,219,334
1,8,CHIHUAHUA,21,HIDALGO DEL PARRAL,26,GRAN MORELOS,1071,1,1,8,16,4,0,5,48,20,0,0,1,1,0,0,0,0,0,0,0,103,0,12,115,184
