CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,911,1,1,76,28,4,14,4,9,39,0,0,9,3,0,2,1,189,0,5,194,423
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,912,1,1,58,9,2,64,14,3,84,2,0,8,4,0,5,2,255,0,8,263,479
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,913,1,1,76,17,0,27,4,5,60,2,0,2,2,2,4,3,204,0,5,209,417
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,914,1,1,206,29,3,24,6,20,71,0,0,14,4,0,0,1,378,2,10,390,928
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,915,1,1,103,15,3,14,2,9,44,2,0,8,2,0,1,2,205,0,3,208,573
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,916,1,1,47,15,1,49,10,4,78,1,0,11,9,2,5,2,234,0,9,243,454
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,917,1,1,84,28,0,39,4,4,92,2,0,7,3,2,1,2,268,0,15,283,549
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,918,1,1,29,15,2,16,2,5,51,1,0,5,2,0,0,0,128,0,5,133,335
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,919,1,1,72,18,2,38,15,8,48,2,0,3,0,0,6,2,214,0,6,220,551
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,920,3,3,93,16,1,25,5,8,66,2,0,4,7,0,1,1,229,0,5,234,662
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,921,1,1,86,12,0,27,4,9,39,1,0,7,1,0,1,1,188,0,6,194,335
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,1075,3,3,468,70,10,67,19,39,252,8,0,32,17,0,7,1,990,0,27,1017,1961
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,1076,4,4,507,92,6,177,36,40,385,9,0,23,19,0,11,6,1311,1,39,1351,2354
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,182,3,3,207,365,6,47,23,108,332,11,0,36,14,0,12,1,1162,0,27,1189,2058
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,183,3,3,125,359,4,75,18,105,424,19,0,36,21,2,3,3,1194,0,47,1241,2139
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,184,3,3,127,253,9,87,25,107,392,15,0,40,19,4,14,7,1099,0,46,1145,1961
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,185,4,4,137,348,22,136,25,109,619,19,0,36,24,6,21,5,1507,0,43,1550,2424
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,186,2,2,47,180,2,49,12,54,246,11,0,18,10,1,9,1,640,0,23,663,990
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,187,3,3,106,244,4,154,16,85,482,27,0,32,25,2,8,6,1191,0,35,1226,1909
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,188,3,3,111,306,7,128,23,85,414,25,0,18,18,3,18,6,1162,0,30,1192,2081
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,189,3,3,123,289,11,107,18,97,385,20,0,40,23,4,4,4,1125,0,34,1159,1969
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,190,3,3,99,263,3,97,21,73,398,10,0,29,21,2,13,5,1034,0,31,1065,1764
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,191,2,2,97,234,5,29,9,60,206,7,0,19,5,0,1,2,674,0,19,693,1099
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,192,4,4,110,305,2,46,14,68,241,7,0,30,24,0,1,1,849,0,26,875,1575
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,193,3,3,121,295,9,58,13,68,313,16,0,33,16,4,4,2,952,0,25,977,1597
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,194,3,3,97,248,3,42,16,81,365,12,0,27,26,0,9,2,928,0,26,954,1558
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,22,22,853,2117,34,708,154,782,3320,163,0,222,134,14,88,36,8625,7,211,8843,16033
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,10,10,415,1070,23,303,55,404,1444,75,0,96,76,3,31,16,4011,3,134,4148,6806
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,197,3,3,142,332,2,78,22,116,443,27,0,32,20,2,13,6,1235,0,40,1275,2107
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,198,4,4,166,360,6,77,37,123,475,23,0,42,26,2,13,5,1355,0,37,1392,2378
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,199,4,4,308,496,7,70,20,117,487,14,0,64,27,4,10,2,1626,0,30,1656,2780
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,200,5,5,249,465,6,119,23,157,573,20,0,47,33,1,12,5,1710,1,46,1757,3701
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,201,4,4,133,469,8,143,17,117,506,14,0,44,37,5,14,9,1516,0,38,1554,2342
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,202,4,4,134,413,6,128,27,140,492,23,0,32,23,4,27,5,1454,2,60,1516,2367
3,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,203,16,16,676,1675,50,529,100,555,2526,108,0,201,128,7,57,19,6631,7,205,6843,11546
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,742,1,1,78,23,3,105,8,6,133,1,0,5,5,4,6,4,381,0,16,397,746
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,743,1,1,105,24,2,41,9,14,86,3,0,7,3,0,3,1,298,0,10,308,566
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,744,2,2,102,35,3,121,19,7,144,1,0,6,7,1,3,4,453,0,23,476,864
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,745,2,2,94,30,0,114,19,15,161,3,0,9,16,1,9,2,473,0,14,487,843
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,746,2,2,110,38,3,157,28,6,261,8,0,18,11,0,5,5,650,0,18,668,1224
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,747,1,1,96,24,2,56,15,8,103,1,0,11,5,0,3,2,326,0,8,334,607
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,748,2,2,164,43,7,97,10,16,189,3,0,17,15,1,8,1,571,0,23,594,1079
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,749,1,1,41,16,1,30,9,1,61,0,0,4,4,0,1,0,168,0,5,173,348
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,750,1,1,86,20,1,54,11,5,65,1,0,13,5,0,2,3,266,0,2,268,527
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,751,1,1,57,17,0,38,6,4,60,0,0,9,8,4,1,1,205,0,8,213,399
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,752,1,1,89,25,1,64,18,12,137,1,0,8,2,0,5,1,363,1,14,378,693
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,753,2,2,138,46,4,93,6,11,147,5,0,19,9,0,9,1,488,1,18,507,890
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,754,1,1,57,16,3,24,6,5,97,0,0,4,5,1,5,0,223,0,4,227,456
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,755,1,1,69,22,0,14,5,4,67,0,0,2,4,1,5,2,195,0,7,202,350
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,756,1,1,56,23,3,46,8,3,75,2,0,9,6,0,4,1,236,0,10,246,553
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,757,1,1,87,26,1,33,4,11,97,9,0,11,6,0,12,1,298,0,11,309,698
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,758,1,1,64,28,3,21,4,15,51,5,0,6,3,1,2,0,203,0,9,212,458
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,759,2,2,258,52,6,45,10,24,130,7,0,11,14,1,3,1,562,1,19,582,1098
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,760,1,1,71,13,3,23,4,13,86,5,0,5,7,0,3,0,233,3,5,241,572
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,761,1,1,54,17,2,23,11,7,82,2,0,4,4,0,2,0,208,0,9,217,500
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,762,1,1,59,17,3,20,6,6,74,1,0,7,4,0,1,0,198,0,4,202,721
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,763,1,1,55,22,3,46,8,3,75,2,0,9,6,0,4,1,234,0,10,244,448
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,764,2,2,309,30,4,17,6,15,55,1,0,7,2,0,2,0,448,0,7,455,913
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,765,2,2,365,46,6,16,4,25,104,2,0,18,6,0,0,1,593,1,6,600,1239
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,766,4,4,814,142,8,130,25,50,321,8,0,55,17,3,11,6,1590,2,30,1622,2939
3,23,QUINTANA ROO,12,TULUM,9,TULUM,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
3,23,QUINTANA ROO,12,TULUM,9,TULUM,211,6,6,6,5,2,162,114,810,1028,0,0,0,6,5,4,4,2146,4,85,2235,2377
3,23,QUINTANA ROO,12,TULUM,9,TULUM,214,1,1,2,3,1,31,2,110,34,0,0,0,4,0,0,0,187,0,9,196,337
3,23,QUINTANA ROO,12,TULUM,9,TULUM,923,3,3,15,12,5,167,52,460,289,0,0,1,15,1,6,7,1030,17,35,1082,1818
3,23,QUINTANA ROO,12,TULUM,9,TULUM,924,11,11,118,39,19,571,241,1814,1453,0,0,2,51,6,24,22,4360,3,179,4542,7706
3,23,QUINTANA ROO,12,TULUM,9,TULUM,925,1,1,16,3,2,42,14,167,108,0,0,1,3,0,4,0,360,0,9,369,692
3,23,QUINTANA ROO,12,TULUM,9,TULUM,926,2,2,7,1,5,75,31,297,171,0,0,0,12,2,5,3,609,1,34,644,1014
3,23,QUINTANA ROO,12,TULUM,9,TULUM,927,1,1,14,2,2,26,15,134,70,0,0,2,4,1,0,1,271,0,2,273,433
3,23,QUINTANA ROO,12,TULUM,9,TULUM,928,2,2,9,2,0,101,30,259,157,0,0,1,12,1,5,1,578,0,20,598,915
3,23,QUINTANA ROO,12,TULUM,9,TULUM,929,2,2,15,2,1,102,20,312,190,0,0,0,0,7,3,3,655,3,26,684,1077
3,23,QUINTANA ROO,12,TULUM,9,TULUM,930,1,1,3,0,3,34,14,146,101,0,0,1,5,0,3,0,310,1,13,324,527
3,23,QUINTANA ROO,12,TULUM,9,TULUM,931,1,1,4,0,1,90,16,208,121,0,0,0,3,0,4,1,448,1,21,470,733
3,23,QUINTANA ROO,12,TULUM,9,TULUM,932,1,1,5,1,2,28,16,110,111,0,0,0,4,0,3,1,281,2,20,303,482
3,23,QUINTANA ROO,12,TULUM,9,TULUM,933,1,1,5,3,0,50,16,158,141,0,0,0,7,1,2,1,384,2,3,389,632
3,23,QUINTANA ROO,12,TULUM,9,TULUM,934,1,1,5,1,2,48,13,172,110,0,0,0,6,0,3,1,361,1,8,370,621
3,23,QUINTANA ROO,12,TULUM,9,TULUM,935,1,1,3,1,4,68,8,162,105,0,0,0,5,0,2,3,361,0,16,377,618
3,23,QUINTANA ROO,12,TULUM,9,TULUM,936,2,2,5,1,0,79,22,226,161,0,0,1,7,0,8,3,513,2,17,532,818
3,23,QUINTANA ROO,12,TULUM,9,TULUM,937,1,1,1,3,0,63,22,157,136,0,0,0,1,0,2,4,389,1,7,397,649
3,23,QUINTANA ROO,12,TULUM,9,TULUM,938,1,1,3,2,0,50,7,148,84,0,0,0,6,1,2,2,305,0,7,312,515
3,23,QUINTANA ROO,12,TULUM,9,TULUM,939,1,1,4,1,1,36,20,100,83,0,0,0,7,2,0,1,255,0,8,263,434
3,23,QUINTANA ROO,12,TULUM,9,TULUM,940,1,1,3,1,1,50,15,139,78,0,0,0,5,0,2,0,294,0,12,306,474
3,23,QUINTANA ROO,12,TULUM,9,TULUM,941,1,1,7,3,0,24,4,94,47,0,0,0,1,1,0,2,183,2,5,190,316
3,23,QUINTANA ROO,12,TULUM,9,TULUM,942,1,1,3,1,0,22,7,99,104,0,0,0,0,0,2,2,240,0,8,248,386
3,23,QUINTANA ROO,12,TULUM,9,TULUM,943,1,1,6,1,5,60,12,154,129,0,0,0,6,0,3,0,376,1,14,391,607
3,23,QUINTANA ROO,12,TULUM,9,TULUM,944,1,1,4,1,0,28,15,130,99,0,0,0,3,1,3,1,285,1,7,293,445
3,23,QUINTANA ROO,12,TULUM,9,TULUM,945,1,1,3,1,0,36,8,97,105,0,0,1,2,0,2,1,256,1,6,263,443
3,23,QUINTANA ROO,12,TULUM,9,TULUM,946,1,1,2,0,1,23,22,131,93,0,0,0,4,1,0,2,279,0,17,296,504
3,23,QUINTANA ROO,12,TULUM,9,TULUM,947,1,1,6,0,2,35,6,130,84,0,0,0,5,0,1,2,271,1,12,284,547
3,23,QUINTANA ROO,12,TULUM,9,TULUM,948,3,3,55,9,3,132,39,451,375,0,0,1,17,3,12,7,1104,24,51,1179,2152
3,23,QUINTANA ROO,12,TULUM,9,TULUM,949,2,2,2,3,4,86,10,144,127,0,0,0,0,1,5,1,383,0,17,400,743
3,23,QUINTANA ROO,12,TULUM,9,TULUM,950,1,1,9,1,1,50,29,151,92,0,0,0,2,0,4,2,341,1,12,354,592
3,23,QUINTANA ROO,12,TULUM,9,TULUM,951,1,1,2,1,3,71,12,143,102,0,0,0,4,0,1,1,340,1,26,367,587
3,23,QUINTANA ROO,12,TULUM,9,TULUM,952,1,1,3,1,0,50,14,191,119,0,0,0,4,0,0,0,382,2,11,395,684
3,23,QUINTANA ROO,12,TULUM,9,TULUM,953,1,1,3,1,0,33,11,113,99,0,0,0,6,0,1,1,268,1,16,285,508
3,23,QUINTANA ROO,12,TULUM,9,TULUM,954,1,1,0,0,2,39,14,163,94,0,0,0,5,2,0,3,322,0,14,336,565
3,23,QUINTANA ROO,12,TULUM,9,TULUM,955,1,1,5,1,0,61,16,143,104,0,0,0,7,1,3,5,346,0,17,363,598
3,23,QUINTANA ROO,12,TULUM,9,TULUM,956,1,1,3,1,2,28,10,173,108,0,0,0,6,0,3,1,335,0,12,347,534
3,23,QUINTANA ROO,12,TULUM,9,TULUM,957,1,1,4,0,1,65,13,152,117,0,0,0,6,1,4,1,364,1,15,380,621
3,23,QUINTANA ROO,12,TULUM,9,TULUM,958,1,1,2,2,1,87,12,165,113,0,0,0,10,0,3,3,398,2,18,418,657
3,23,QUINTANA ROO,12,TULUM,9,TULUM,959,3,3,56,11,4,133,43,405,311,0,0,1,12,2,9,4,991,7,37,1035,1921
3,23,QUINTANA ROO,12,TULUM,9,TULUM,1069,4,4,30,12,11,242,113,512,494,0,0,2,26,6,24,2,1474,2,56,1532,2568
3,23,QUINTANA ROO,12,TULUM,9,TULUM,1070,3,3,39,13,7,239,70,347,392,0,0,1,25,1,13,7,1154,1,32,1187,1772
3,23,QUINTANA ROO,12,TULUM,9,TULUM,1128,2,2,4,5,3,222,39,462,320,0,0,0,11,1,16,3,1086,1,39,1126,1335
3,23,QUINTANA ROO,12,TULUM,9,TULUM,1129,6,6,19,8,11,118,81,1037,562,0,0,1,15,2,7,14,1875,5,90,1970,2813
3,23,QUINTANA ROO,12,TULUM,9,TULUM,1130,1,1,0,5,1,100,13,170,187,0,0,0,1,0,1,0,478,1,13,492,553
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,767,3,3,172,67,3,124,34,19,375,5,0,22,18,3,11,7,860,1,14,875,1605
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,12,12,602,195,16,626,136,59,2094,16,0,58,102,9,88,22,4023,0,106,4129,8569
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,769,3,3,156,53,9,139,32,10,407,4,0,9,9,0,17,9,854,0,22,876,1771
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,770,2,2,120,60,2,110,28,4,212,7,0,22,8,12,13,4,602,0,17,619,1129
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,771,2,2,92,54,2,136,16,4,276,2,0,10,14,2,10,10,628,0,22,650,1182
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,772,1,1,43,18,0,57,7,6,89,2,0,3,8,2,3,2,240,0,9,249,508
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,773,2,2,372,36,4,18,5,11,67,3,0,8,5,0,0,0,529,0,11,540,994
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,774,1,1,75,23,1,9,5,11,72,3,0,2,4,1,2,0,208,1,2,211,506
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,880,2,2,67,11,1,91,12,5,145,4,0,5,5,1,3,2,352,2,23,377,1196
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,882,2,2,98,31,3,106,13,8,226,0,0,13,12,1,12,4,527,0,8,535,933
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,884,2,2,129,39,2,120,18,16,248,3,0,17,6,0,8,5,611,1,16,628,1096
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,885,2,2,120,30,3,89,22,17,222,6,0,6,4,0,11,2,532,0,26,558,898
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,886,2,2,97,24,2,97,19,11,269,9,0,9,9,0,13,3,562,0,17,579,920
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,887,1,1,110,28,5,53,4,13,177,1,0,5,6,0,10,6,418,0,17,435,733
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,889,2,2,180,36,5,110,23,33,304,8,0,13,13,5,1,3,734,0,20,754,1270
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,890,2,2,198,40,3,61,25,18,203,4,0,13,15,0,5,3,588,0,22,610,1036
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,891,2,2,182,42,3,94,10,27,183,6,0,14,15,0,6,2,584,1,23,608,1219
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,892,3,3,365,88,8,111,24,34,331,5,0,32,12,0,4,2,1016,1,35,1052,1998
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,976,4,4,249,65,5,219,44,25,531,4,0,17,14,2,22,10,1207,0,31,1238,2557
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,995,2,2,82,28,7,142,33,16,231,3,0,10,6,3,13,4,578,0,27,605,1169
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,997,3,3,205,60,0,159,34,22,394,9,0,8,13,1,8,7,920,0,24,944,1726
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,998,2,2,135,55,1,88,19,30,286,4,0,6,10,3,7,3,647,1,39,687,1175
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,999,4,4,325,92,9,122,23,63,422,17,0,16,15,1,4,7,1116,0,42,1158,2311
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,1000,2,2,212,57,2,85,12,28,210,8,0,16,11,0,5,1,647,1,15,663,1425
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,1001,1,1,81,29,1,50,10,10,109,2,0,8,7,1,6,2,316,0,4,320,560
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,1002,2,2,116,40,1,95,23,11,214,2,0,13,3,1,6,0,525,0,20,545,1026
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,1003,1,1,38,27,1,138,10,1,168,1,0,4,10,1,14,3,416,0,12,428,685
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,215,5,5,13,15,1003,153,64,39,574,44,0,1,22,4,8,5,1945,1,61,2007,3216
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,216,2,2,8,5,381,40,48,14,207,8,0,0,6,2,4,2,725,0,34,759,1300
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,217,4,4,10,12,693,82,84,26,471,24,0,1,19,3,5,3,1433,0,73,1506,2632
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,218,2,2,3,12,357,83,26,18,263,9,0,0,10,5,2,2,790,0,22,812,1297
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,219,3,3,3,7,519,47,41,33,329,43,0,1,22,2,5,3,1055,0,35,1090,1726
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,220,2,2,2,6,346,48,32,13,257,21,0,0,10,0,1,2,738,1,22,761,1109
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,221,3,3,2,5,305,29,22,23,236,12,0,0,12,0,3,0,649,0,19,668,895
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,222,3,3,9,20,479,56,33,17,361,25,0,2,12,1,4,2,1021,0,38,1059,1576
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,223,4,4,14,22,793,81,55,33,423,44,0,0,17,2,9,8,1501,0,73,1574,2670
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,224,3,3,14,5,562,68,57,16,323,32,0,0,15,2,1,2,1097,0,42,1139,1781
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,225,3,3,2,10,500,65,41,23,329,46,0,1,13,1,1,4,1036,0,46,1082,1757
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,226,4,4,5,8,761,92,57,18,476,55,0,2,22,1,7,4,1508,3,55,1566,2436
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,227,3,3,8,10,328,124,116,54,442,28,0,0,21,6,7,3,1147,0,65,1212,1967
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,228,3,3,3,13,323,106,89,53,335,22,0,0,25,7,10,2,988,0,57,1045,1710
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,229,4,4,14,16,344,85,36,23,668,40,0,1,13,1,2,4,1247,0,62,1309,2341
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,230,5,5,10,11,354,75,57,28,655,36,0,0,8,1,3,2,1240,0,76,1316,1908
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,231,4,4,10,18,523,136,64,22,371,25,0,0,14,3,4,1,1191,5,59,1255,2036
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,232,3,3,9,9,367,105,93,15,321,19,0,0,1,8,10,2,959,0,37,996,1670
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,233,2,2,7,10,247,143,30,21,354,25,0,0,15,1,14,0,867,0,26,893,1215
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,234,5,5,23,10,745,94,108,46,751,36,0,0,5,2,3,5,1828,0,56,1884,2930
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,235,3,3,17,9,431,90,102,16,361,18,0,0,4,0,5,1,1054,0,47,1101,1910
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,237,3,3,8,27,458,25,41,18,298,33,0,1,8,2,4,2,925,0,27,952,1260
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,238,3,3,9,25,504,90,39,14,408,38,0,0,11,1,4,1,1144,0,39,1183,1669
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,239,4,4,17,12,388,164,94,11,373,10,0,0,4,16,1,5,1095,0,57,1152,1692
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,240,2,2,2,5,160,278,15,5,160,7,0,0,1,3,23,0,659,0,18,677,912
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,241,3,3,5,9,531,71,38,23,535,13,0,0,22,1,4,2,1254,0,50,1304,2051
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,242,2,2,7,6,389,65,33,14,280,15,0,0,11,2,4,4,830,0,21,851,1411
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,243,1,1,0,9,64,138,19,3,93,4,0,0,2,2,2,0,336,0,10,346,452
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,244,3,3,4,5,439,124,30,19,309,21,0,1,8,3,4,2,969,0,46,1015,1489
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,245,2,2,1,4,223,38,13,13,146,6,0,0,9,0,2,0,455,0,27,482,814
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,247,4,4,6,23,576,155,58,29,407,30,0,1,19,5,6,1,1316,0,81,1397,2405
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,248,1,1,9,8,29,41,8,9,180,5,0,0,17,0,7,1,314,0,19,333,599
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,249,4,4,10,8,655,111,32,10,642,18,0,1,9,3,10,7,1516,0,79,1595,2273
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,250,2,2,13,26,249,102,57,15,300,34,0,0,8,1,3,0,808,0,31,839,1227
