CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,4,B,1,0,B,0,28,12,4,75,8,34,208,7,0,3,26,0,0,0,405,1,8,414,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,4,C,1,0,C01,0,20,6,3,84,7,34,183,5,0,2,12,0,2,2,360,0,13,373,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,4,C,2,0,C02,0,19,6,1,93,10,24,185,5,0,0,11,0,2,1,357,2,11,370,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,5,B,1,0,B,0,26,9,7,98,6,32,168,6,0,2,13,1,2,0,370,3,6,379,678,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,5,C,1,0,C01,0,25,7,6,86,10,18,162,11,0,1,12,1,4,0,343,0,14,357,678,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,5,C,2,0,C02,0,27,7,4,91,7,26,146,6,0,2,4,0,3,1,324,2,13,339,678,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,5,C,3,0,C03,0,32,12,4,83,9,27,154,1,0,0,5,0,3,4,334,0,12,346,678,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,5,C,4,0,C04,0,22,6,8,75,7,21,166,8,0,0,7,0,3,1,324,4,8,336,678,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,5,C,5,0,C05,0,29,7,3,86,7,24,125,6,0,1,3,0,3,1,295,1,11,307,678,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,6,B,1,0,B,0,10,4,4,111,4,8,91,2,0,1,1,0,5,1,242,0,5,247,490,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,6,C,1,0,C01,0,11,7,2,92,1,11,97,1,0,1,7,2,0,0,232,0,7,239,489,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,7,B,1,0,B,0,28,7,5,51,2,22,142,6,0,2,14,1,4,3,287,0,12,299,535,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,7,C,1,0,C01,0,16,4,4,52,12,33,135,5,0,0,11,0,4,0,276,2,5,283,535,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,7,C,2,0,C02,0,17,10,7,67,7,22,126,3,0,0,10,1,3,0,273,0,8,281,534,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,8,B,1,0,B,0,8,9,0,54,4,17,114,1,0,0,9,0,2,0,218,1,9,228,463,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,8,C,1,0,C01,0,12,7,3,62,1,7,103,4,0,0,7,1,3,0,210,0,9,219,462,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,9,B,1,0,B,0,19,18,5,92,4,27,190,6,0,2,11,2,2,2,380,1,17,398,736,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,10,B,1,0,B,0,10,8,4,107,7,28,184,5,0,0,16,1,1,0,371,0,20,391,735,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,B,1,0,B,0,15,5,0,63,7,23,201,3,0,2,9,0,6,3,337,3,18,358,633,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,C,1,0,C01,0,9,3,2,83,10,15,164,6,0,0,8,2,7,0,309,4,12,325,633,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,C,2,0,C02,0,8,5,1,59,14,11,201,6,0,1,14,0,8,2,330,2,11,343,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,C,3,0,C03,0,14,7,2,63,8,17,185,8,0,0,10,2,5,0,321,11,7,339,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,B,1,0,B,0,31,10,4,33,10,33,220,4,0,1,20,0,5,1,372,2,11,385,711,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,1,0,C01,0,24,6,5,33,10,31,212,7,0,2,9,1,1,0,341,3,10,354,711,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,2,0,C02,0,28,9,1,34,10,0,209,5,0,1,13,1,1,4,316,0,6,322,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,3,0,C03,0,28,14,7,34,12,29,196,10,0,1,9,1,6,4,351,2,11,364,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,4,0,C04,0,20,10,3,39,16,30,221,5,0,3,16,1,2,1,367,2,10,379,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,5,0,C05,0,31,12,6,27,12,41,198,4,0,1,16,0,5,1,354,3,9,366,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,6,0,C06,0,21,10,10,30,8,35,182,8,0,1,7,1,5,3,321,2,7,330,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,B,1,0,B,0,13,9,5,45,12,35,186,13,0,0,12,2,5,5,342,2,15,359,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,1,0,C01,0,16,12,1,46,5,24,204,5,0,0,13,0,2,3,331,0,15,346,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,2,0,C02,0,22,11,5,43,10,18,182,6,0,0,12,2,9,1,321,0,14,335,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,3,0,C03,0,21,8,4,56,3,34,190,6,0,2,13,0,0,4,341,0,14,355,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,4,0,C04,0,29,11,2,54,11,30,188,4,0,2,13,0,0,5,349,0,15,364,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,18,B,1,0,B,0,15,8,5,70,20,28,183,5,0,0,9,0,7,2,352,1,10,363,672,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,18,C,1,0,C01,0,14,13,2,87,7,22,200,3,0,1,10,0,3,0,362,0,7,369,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,19,B,1,0,B,0,9,12,1,106,8,30,222,9,0,1,11,0,6,1,416,0,14,430,734,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,19,C,1,0,C01,0,11,10,2,103,11,18,210,5,0,0,8,0,2,4,384,1,12,397,733,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,20,B,1,0,B,0,18,10,2,92,11,40,170,1,0,2,21,0,4,1,372,0,12,384,658,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,20,C,1,0,C01,0,24,3,2,71,11,38,207,7,0,1,8,0,5,5,382,0,7,389,658,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,21,B,1,0,B,0,21,7,0,53,12,23,110,4,0,2,11,0,3,0,246,0,13,259,474,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,21,C,1,0,C01,0,27,21,8,50,10,27,113,2,0,2,8,0,0,2,270,0,12,282,474,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,22,B,1,0,B,0,22,8,0,31,11,20,161,2,0,1,8,0,1,0,265,0,7,272,488,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,22,C,1,0,C01,0,9,9,1,36,8,28,144,3,0,1,7,0,4,1,251,1,5,257,487,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,23,B,1,0,B,0,30,7,4,70,5,44,220,9,0,2,11,0,4,1,407,0,11,418,737,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,24,B,1,0,B,0,24,13,5,73,8,31,169,7,0,0,10,2,5,4,351,0,14,365,585,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,24,C,1,0,C01,0,22,15,2,60,8,25,180,10,0,3,8,0,2,4,339,0,8,347,584,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,25,B,1,0,B,0,23,11,2,72,10,24,201,9,0,1,19,1,8,4,385,3,8,396,691,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,26,B,1,0,B,0,20,16,0,80,8,36,208,7,0,1,15,7,1,0,399,1,21,421,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,27,B,1,0,B,0,11,8,3,58,3,18,137,3,0,1,12,1,0,1,256,0,9,265,501,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,27,C,1,0,C01,0,19,7,1,57,8,27,137,5,0,2,15,0,5,0,283,0,9,292,500,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,28,B,1,0,B,0,5,5,7,89,10,17,156,2,0,1,8,0,4,2,306,0,8,314,569,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,28,C,1,0,C01,0,7,9,5,77,7,10,205,4,0,0,9,0,2,4,339,0,6,345,569,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,29,B,1,0,B,0,11,5,1,54,7,18,140,3,0,0,9,1,4,3,256,2,8,266,467,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,29,C,1,0,C01,0,13,5,2,56,6,23,127,6,0,0,6,1,5,0,250,0,9,259,467,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,30,B,1,0,B,0,20,13,5,96,13,28,167,1,0,1,13,5,0,0,362,0,7,369,675,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,31,B,1,0,B,0,6,3,1,81,4,16,115,4,0,0,0,2,2,4,238,0,10,248,378,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,31,C,1,0,C01,0,10,6,1,68,3,12,118,4,0,1,2,0,1,1,227,0,8,235,378,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,32,B,1,0,B,0,0,2,4,51,1,15,147,3,0,0,4,1,6,1,235,0,15,250,483,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,32,C,1,0,C01,0,10,6,1,49,9,15,124,3,0,0,0,0,3,3,223,0,14,237,482,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,33,B,1,0,B,0,2,6,2,99,7,9,147,3,0,1,1,1,2,2,282,1,9,292,587,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,34,B,1,0,B,0,3,5,2,87,2,16,132,2,0,0,2,0,3,2,256,0,4,260,437,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,34,C,1,0,C01,0,9,5,3,66,5,13,130,4,0,1,6,0,4,3,249,0,4,253,437,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,35,B,1,0,B,0,9,7,2,60,7,17,106,3,0,2,7,0,6,1,227,0,7,234,443,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,35,C,1,0,C01,0,10,8,1,67,7,17,109,1,0,1,12,1,5,0,239,0,4,243,443,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,36,B,1,0,B,0,9,0,5,47,7,20,179,4,0,1,13,0,2,0,287,1,11,299,522,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,36,C,1,0,C01,0,10,7,2,52,10,15,142,5,0,0,10,1,5,3,262,0,8,270,521,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,37,B,1,0,B,0,6,6,1,20,4,10,113,1,0,0,2,0,4,5,172,1,4,177,380,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,37,C,1,0,C01,0,10,1,0,27,8,11,105,2,0,0,4,3,0,2,173,1,4,178,379,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,38,B,1,0,B,0,7,3,1,6,8,8,97,0,0,10,0,1,0,1,142,0,6,148,451,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,38,C,1,0,C01,0,10,7,1,37,4,15,104,6,0,0,11,1,5,0,201,2,8,211,450,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,39,B,1,0,B,0,8,8,2,33,9,20,170,1,0,2,7,0,4,4,268,0,9,277,613,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,40,B,1,0,B,0,12,7,2,42,5,16,143,4,0,0,0,0,0,1,232,0,12,244,546,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,40,C,1,0,C01,0,11,3,3,27,3,16,107,2,0,0,12,12,3,0,199,0,3,202,545,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,41,B,1,0,B,0,10,8,3,62,10,22,157,1,0,2,10,1,5,1,292,0,8,300,586,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,4,CANCUN,1,BENITO JUAREZ,42,B,1,0,B,0,19,4,2,65,8,29,236,3,0,0,14,0,3,5,388,0,11,399,692,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,43,B,1,0,B,0,9,2,1,63,14,22,141,1,0,0,11,0,3,2,269,0,6,275,427,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,43,C,1,0,C01,0,5,8,2,52,9,20,142,5,0,0,12,2,4,3,264,0,9,273,426,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,44,B,1,0,B,0,0,0,0,1,0,37,0,5,0,24,91,0,151,1,310,3,9,322,587,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,44,C,1,0,C01,0,8,5,4,53,2,35,166,4,0,0,11,0,4,3,295,3,18,316,587,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,45,B,1,0,B,0,29,13,3,46,14,31,177,3,0,1,14,3,4,0,338,0,9,347,564,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,45,C,1,0,C01,0,24,16,1,58,8,22,160,1,0,2,13,0,6,2,313,0,14,327,564,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,46,B,1,0,B,0,6,7,4,84,2,26,228,6,0,2,13,0,9,2,389,3,11,403,721,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,46,C,1,0,C01,0,14,10,5,53,7,34,186,3,0,0,5,0,6,2,325,0,11,336,721,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,47,B,1,0,B,0,13,12,9,98,6,29,194,8,0,0,11,0,3,4,387,0,10,397,683,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,47,C,1,0,C01,0,9,10,1,91,10,20,200,1,0,1,9,0,7,1,360,4,6,370,682,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,48,B,1,0,B,0,9,7,6,59,7,24,198,9,0,1,25,0,4,2,351,2,11,364,676,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,48,C,1,0,C01,0,10,13,3,56,9,33,220,7,0,2,15,0,0,0,368,0,17,385,675,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,49,B,1,0,B,0,15,6,5,71,12,20,227,5,0,0,12,0,6,2,381,2,16,399,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,49,C,1,0,C01,0,10,14,2,61,10,25,220,2,0,3,9,0,1,3,360,0,22,382,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,50,B,1,0,B,0,12,7,1,66,7,39,198,6,0,1,19,0,6,1,363,1,10,374,698,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,50,C,1,0,C01,0,16,4,3,89,8,25,221,9,0,0,1,5,2,3,386,13,13,412,698,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,50,C,2,0,C02,0,10,12,5,82,6,37,212,8,0,1,9,1,4,1,388,1,9,398,697,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,51,B,1,0,B,0,15,10,7,118,3,22,136,7,0,0,13,0,11,2,344,0,8,352,585,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,51,C,1,0,C01,0,4,6,3,140,3,12,141,2,0,1,12,0,9,2,335,0,16,351,585,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,52,B,1,0,B,0,13,9,2,67,20,31,239,0,0,0,0,0,0,0,381,0,8,389,735,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,52,C,1,0,C01,0,9,8,2,66,6,30,264,2,0,1,14,2,5,1,410,0,14,424,735,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,B,1,0,B,0,11,3,5,60,12,28,224,8,0,0,12,0,0,0,363,0,16,379,649,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,C,1,0,C01,0,10,8,3,68,11,32,209,9,0,3,18,1,4,3,379,1,7,387,649,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,C,2,0,C02,0,18,8,3,52,9,25,203,4,0,0,17,1,5,3,348,0,7,355,649,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,53,C,3,0,C03,0,18,9,1,46,13,29,220,3,0,1,3,0,0,0,343,0,7,350,649,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,54,B,1,0,B,0,15,9,1,60,3,29,212,4,0,1,7,1,7,6,355,3,10,368,624,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,54,C,1,0,C01,0,17,8,5,58,6,29,178,5,0,0,7,0,7,3,323,1,12,336,624,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,54,C,2,0,C02,0,13,9,2,39,13,34,197,2,0,1,9,2,7,1,329,1,9,339,624,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,54,C,3,0,C03,0,23,9,4,50,6,21,191,6,0,1,16,1,8,1,337,0,13,350,624,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,55,B,1,0,B,0,14,10,6,70,8,24,172,5,0,0,13,1,4,0,327,0,12,339,598,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,55,C,1,0,C01,0,12,4,6,79,10,22,171,7,0,2,15,0,4,3,335,0,16,351,597,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,56,B,1,0,B,0,14,10,2,58,6,24,161,3,0,1,12,0,4,0,295,0,10,305,513,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,56,C,1,0,C01,0,14,4,0,76,4,15,150,9,0,0,8,0,2,2,284,2,19,305,513,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,57,B,1,0,B,0,50,9,0,38,12,42,136,4,0,4,7,0,3,3,308,0,9,317,568,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,57,C,1,0,C01,0,35,18,4,50,3,28,156,3,0,1,9,0,1,4,312,3,9,324,567,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,57,C,2,0,C02,0,37,13,6,34,9,36,148,8,0,0,12,1,1,0,305,0,11,316,567,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,58,B,1,0,B,0,54,16,10,65,11,36,195,10,0,1,10,0,1,4,413,2,15,430,694,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,59,B,1,0,B,0,46,20,3,47,7,24,156,6,0,3,8,0,2,0,322,0,13,335,569,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,59,C,1,0,C01,0,47,15,4,44,9,36,152,8,0,1,10,0,2,1,329,0,13,342,569,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,60,B,1,0,B,0,12,8,6,76,5,26,150,2,0,0,0,0,3,1,289,0,13,302,520,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,60,C,1,0,C01,0,16,13,3,70,4,14,186,4,0,0,7,0,4,1,322,0,6,328,520,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,60,C,2,0,C02,0,15,8,4,81,8,23,157,3,0,2,7,0,1,1,310,2,8,320,520,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,61,B,1,0,B,0,20,6,4,50,10,29,165,4,0,1,2,0,3,0,294,1,10,305,459,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,61,C,1,0,C01,0,20,6,1,61,1,24,118,6,0,0,10,0,1,1,249,0,8,257,458,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,62,B,1,0,B,0,12,8,8,49,8,24,144,6,0,0,3,1,1,1,265,1,9,275,455,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,62,C,1,0,C01,0,15,7,6,38,7,16,129,7,0,0,6,0,8,1,240,1,10,251,454,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,63,B,1,0,B,0,15,3,3,60,6,15,93,2,0,0,8,1,1,5,212,0,4,216,376,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,63,C,1,0,C01,0,18,6,1,30,4,13,106,1,0,1,7,5,3,0,195,1,3,199,375,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,64,B,1,0,B,0,11,8,2,44,9,11,131,3,0,0,14,0,1,2,236,3,6,245,441,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,64,C,1,0,C01,0,10,9,3,35,8,14,117,5,0,1,11,0,2,0,215,0,4,219,441,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,65,B,1,0,B,0,21,3,1,21,6,19,152,6,0,1,10,0,4,4,248,0,5,253,521,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,65,C,1,0,C01,0,15,8,3,26,7,19,171,7,0,0,8,1,5,4,274,0,17,291,520,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,66,B,1,0,B,0,18,6,7,79,11,16,137,5,0,2,8,0,8,1,298,0,17,315,662,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,67,B,1,0,B,0,15,2,4,91,11,19,150,0,0,0,11,2,9,2,316,0,14,330,730,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,68,B,1,0,B,0,18,10,4,0,9,20,161,4,0,0,0,0,0,0,226,0,0,226,700,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,8,CANCUN,1,BENITO JUAREZ,69,B,1,0,B,0,14,9,7,22,3,15,189,5,0,2,11,0,5,4,286,0,6,292,593,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,70,B,1,0,B,0,13,8,5,53,9,22,198,4,0,1,13,0,3,0,329,0,10,339,523,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,70,C,1,0,C01,0,19,9,2,49,15,29,177,2,0,4,9,1,6,0,322,0,6,328,523,COTEJADO EN PLENO,,,
