CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
3,27,TABASCO,,,11,JONUTA,,,REG_RP,PRD,1,DAVID LEON REYES,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,11,JONUTA,,,REG_RP,PRD,2,ANYA NABILA MARIA ZURITA DIAZ,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,12,MACUSPANA,,,REG_RP,PAN,1,REBECA GUADALUPE TAPIA HERNANDEZ,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PAN
3,27,TABASCO,,,12,MACUSPANA,,,REG_RP,PVEM,1,CYNTHIA CECILIA REYES SANCHEZ,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PVEM
3,27,TABASCO,,,13,NACAJUCA,,,REG_RP,MORENA,1,ROSIO DEL CARMEN DE LA O DE LA O,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,13,NACAJUCA,,,REG_RP,MORENA,2,ROMAN RAMIREZ BENITO,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,14,PARAISO,,,REG_RP,MORENA,1,SELENA DEL CARMEN GOMEZ CHACHA,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,14,PARAISO,,,REG_RP,MORENA,2,ISRRAEL PALMA RODRIGUEZ,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,15,TACOTALPA,,,REG_RP,MORENA,1,MARITZA PEREZ PEREZ,2,CANDIDATURAS INDIGENAS,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,15,TACOTALPA,,,REG_RP,MORENA,2,RICARDO CASTELLANOS MAZA,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,16,TEAPA,,,REG_RP,MC,1,MARIA DEL CARMEN LOPEZ RIVERA,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MC
