CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,19,PARAISO,14,PARAISO,1002,SMR,2,0,SMR02,0,1,1,1,3,2,11,21,,,40,0,14,54,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1002_SMR02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1002,SRP,1,0,SRP01,0,2,4,6,6,6,24,125,,,173,0,0,173,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1002_SRP01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1002,SRP,2,0,SRP02,0,5,3,8,6,5,23,120,,,170,0,0,170,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1002_SRP02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1003,B,1,0,B,0,4,3,31,9,3,120,239,,,409,0,19,428,663,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1003_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1003,C,1,0,C01,0,5,6,21,6,15,141,237,,,431,0,12,443,662,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1003_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1003,SMR,1,0,SMR01,0,0,0,2,0,0,4,20,,,26,0,0,26,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1003_SMR01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1003,SRP,1,0,SRP01,0,4,2,4,4,2,13,83,,,112,0,0,112,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1003_SRP01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1004,B,1,0,B,0,2,4,16,7,10,134,188,,,361,0,18,379,569,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1004_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1004,C,1,0,C01,0,5,7,26,4,11,120,195,,,368,0,12,380,569,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1004,C,2,0,C02,0,3,8,19,9,14,110,184,,,347,1,11,359,568,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1004_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1005,B,1,0,B,0,1,7,59,7,4,119,230,,,427,0,15,442,658,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1005_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1005,C,1,0,C01,0,1,5,42,7,7,130,199,,,391,0,23,414,658,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1005_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1005,C,2,0,C02,0,0,7,52,7,11,121,228,,,426,0,16,442,658,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1005_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1006,B,1,0,B,0,3,0,8,3,3,58,164,,,239,0,13,252,338,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1006_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1006,E,1,0,E01,0,0,3,28,4,12,128,251,,,426,0,25,451,633,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1006_E01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1007,B,1,0,B,0,0,2,32,7,5,75,235,,,356,1,15,372,573,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1007,C,1,0,C01,0,2,1,29,9,5,72,222,,,340,0,36,376,572,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1007_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1007,C,2,0,C02,0,1,0,25,7,7,102,228,,,370,2,12,384,572,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1007_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1008,B,1,0,B,0,3,3,35,11,1,139,225,,,417,0,27,444,717,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1008_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1008,C,1,0,C01,0,1,4,16,9,5,196,215,,,446,0,30,476,717,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1009,B,1,0,B,0,4,7,27,7,7,108,207,,,367,0,24,391,615,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1009_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1009,C,1,0,C01,0,3,2,25,13,14,105,186,,,348,0,25,373,614,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1009_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1010,B,1,0,B,0,0,4,22,15,9,130,201,,,381,0,20,401,554,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1010_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1010,C,1,0,C01,0,1,1,32,3,5,96,237,,,375,0,15,390,553,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1010_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1011,B,1,0,B,0,1,4,20,12,5,96,220,,,358,0,12,370,556,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1011_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1011,C,1,0,C01,0,2,2,24,9,3,103,214,,,357,0,28,385,556,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1011_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1011,C,2,0,C02,0,2,2,19,11,5,64,261,,,364,0,18,382,555,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,B,1,0,B,0,0,5,4,6,6,56,178,,,255,0,23,278,440,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1012_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,C,1,0,C01,0,2,4,14,8,8,73,171,,,280,0,16,296,440,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1012_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,E,1,0,E01,0,1,7,20,5,3,82,93,,,211,1,10,222,269,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1012_E01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,E,2,0,E02,0,1,5,18,7,11,70,254,,,366,0,27,393,611,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1012_E02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,E,2,1,E02C01,0,3,8,21,8,8,61,251,,,360,0,24,384,610,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1012_E02C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1013,B,1,0,B,0,1,1,17,11,7,109,218,,,364,0,23,387,597,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1013,C,1,0,C01,0,3,2,17,15,2,108,206,,,353,0,27,380,597,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1013,C,2,0,C02,0,0,2,29,10,10,93,240,,,384,0,17,401,596,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1014,B,1,0,B,0,5,4,32,8,3,114,170,,,336,0,17,353,608,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1014,C,1,0,C01,0,9,5,34,13,8,99,161,,,329,0,11,340,608,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1014_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1014,C,2,0,C02,0,5,4,31,3,5,132,172,,,352,0,17,369,607,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1014_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1014,C,3,0,C03,0,3,2,27,17,4,117,159,,,329,0,38,367,607,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1014_C03.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1015,B,1,0,B,0,3,8,77,11,6,167,240,,,512,0,16,528,715,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1015_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1016,B,1,0,B,0,2,2,33,8,8,131,147,,,331,0,22,353,538,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1016_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1016,C,1,0,C01,0,0,0,26,9,0,95,179,,,309,0,2,311,537,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1016,C,2,0,C02,0,3,0,20,8,8,108,184,,,331,0,22,353,537,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1017,B,1,0,B,0,3,10,21,3,7,57,341,,,442,0,17,459,648,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1017,C,1,0,C01,0,1,7,17,6,7,70,330,,,438,0,12,450,647,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1018,B,1,0,B,0,5,6,13,8,2,60,294,,,388,0,20,408,568,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1018_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1018,C,1,0,C01,0,6,1,12,5,7,71,288,,,390,15,0,405,568,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1018_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1018,SMR,1,0,SMR01,0,4,5,7,9,7,20,122,,,174,1,10,185,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1018_SMR01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1018,SRP,1,0,SRP01,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1018_SRP01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1019,B,1,0,B,0,1,4,33,8,2,133,213,,,394,0,3,397,587,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1019_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1019,C,1,0,C01,0,2,3,44,16,13,110,201,,,389,0,24,413,586,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1019_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1019,C,2,0,C02,0,2,1,36,1,5,122,225,,,392,0,24,416,586,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1019_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1020,B,1,0,B,0,,,,,,,,,,0,0,0,0,702,Paquete no entregado,,,
3,27,TABASCO,19,PARAISO,14,PARAISO,1020,C,1,0,C01,0,5,2,28,7,11,77,299,,,429,0,8,437,702,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1020,C,2,0,C02,0,6,5,34,8,9,108,246,,,416,0,14,430,701,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1020,C,3,0,C03,0,3,7,41,6,13,119,234,,,423,0,20,443,701,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1021,B,1,0,B,0,1,0,38,9,6,98,213,,,365,0,14,379,590,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1021_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1021,C,1,0,C01,0,1,2,33,10,6,113,230,,,395,0,17,412,590,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1021_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1021,C,2,0,C02,0,3,1,30,7,7,111,200,,,359,0,15,374,589,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1021_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1021,C,3,0,C03,0,1,0,36,6,6,84,229,,,362,0,24,386,589,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1021_C03.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,B,1,0,B,0,2,3,60,10,9,125,268,,,477,0,15,492,712,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1022_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,C,1,0,C01,0,3,10,37,7,7,140,237,,,441,0,25,466,712,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,C,2,0,C02,0,5,1,49,7,7,140,238,,,447,0,18,465,712,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1022_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,C,3,0,C03,0,2,6,42,10,9,110,229,,,408,1,14,423,712,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1022_C03.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,C,4,0,C04,0,2,4,42,12,9,131,262,,,462,0,12,474,711,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,C,5,0,C05,0,7,3,34,10,7,124,256,,,441,0,16,457,711,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1022_C05.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1023,B,1,0,B,0,1,2,37,7,12,171,143,,,373,0,18,391,593,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1023_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1023,C,1,0,C01,0,3,2,23,10,11,143,193,,,385,0,21,406,593,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1023,C,2,0,C02,0,5,0,29,5,5,126,186,,,356,0,17,373,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1023_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1023,C,3,0,C03,0,1,5,32,15,3,149,176,,,381,0,20,401,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1023_C03.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1024,B,1,0,B,0,0,3,25,8,11,129,206,,,382,0,15,397,596,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1024_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1024,C,1,0,C01,0,2,4,23,9,4,118,227,,,387,0,16,403,595,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1024_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1024,C,2,0,C02,0,0,1,45,7,10,109,218,,,390,0,17,407,595,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1025,B,1,0,B,0,4,6,62,10,14,127,224,,,447,0,20,467,699,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1025_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1025,C,1,0,C01,0,5,7,41,8,9,160,220,,,450,0,20,470,698,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1025,C,2,0,C02,0,4,4,32,8,15,183,198,,,444,0,12,456,698,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1025_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1025,C,3,0,C03,0,5,6,50,6,12,145,218,,,442,1,23,466,698,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1025_C03.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1026,B,1,0,B,0,1,2,34,6,11,165,252,,,471,0,26,497,737,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1026_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1026,C,1,0,C01,0,5,3,67,13,5,149,228,,,470,0,18,488,736,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1026_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1027,B,1,0,B,0,0,9,43,11,18,99,198,,,378,0,17,395,593,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1027_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1027,C,1,0,C01,0,2,4,48,12,12,121,212,,,411,0,16,427,593,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1027,C,2,0,C02,0,0,9,43,11,18,99,198,,,378,0,17,395,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1027_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1027,C,3,0,C03,0,4,3,54,5,20,95,239,,,420,0,6,426,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1027_C03.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1028,B,1,0,B,0,4,5,39,7,10,128,203,,,396,0,28,424,663,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1028_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1028,C,1,0,C01,0,6,1,52,8,9,146,202,,,424,0,23,447,662,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1028_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1028,C,2,0,C02,0,3,2,42,10,5,158,231,,,451,0,24,475,662,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1028_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1029,B,1,0,B,0,2,19,50,14,4,185,214,,,488,0,22,510,720,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1029,C,1,0,C01,0,,,,,,,,,,0,0,0,0,719,Paquete no entregado,,,
3,27,TABASCO,19,PARAISO,14,PARAISO,1029,C,2,0,C02,0,3,5,30,4,1,160,210,,,413,0,34,447,719,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1030,B,1,0,B,0,3,4,22,8,8,90,306,,,441,0,19,460,677,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1030_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1030,C,1,0,C01,0,4,4,31,13,8,133,261,,,454,0,15,469,676,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1031,B,1,0,B,0,0,5,37,8,4,60,209,,,323,0,30,353,462,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1031_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1031,C,1,0,C01,0,4,5,31,2,0,45,210,,,297,0,20,317,461,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1031_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1032,B,1,0,B,0,0,4,33,7,4,63,188,,,299,0,21,320,456,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1032_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1032,C,1,0,C01,0,2,7,41,6,4,80,183,,,323,0,17,340,455,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1032,E,1,0,E01,0,1,1,24,5,8,105,171,,,315,0,11,326,474,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1032_E01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1032,E,1,1,E01C01,0,0,4,27,6,9,84,183,,,313,0,10,323,473,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1032_E01C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1033,B,1,0,B,0,1,2,21,5,9,98,202,,,338,0,24,362,537,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1033_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1033,C,1,0,C01,0,0,0,25,6,9,119,193,,,352,0,16,368,537,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1033_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1033,C,2,0,C02,0,4,2,23,12,9,107,182,,,339,0,13,352,536,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1033_C02.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1034,B,1,0,B,0,0,10,45,5,13,44,241,,,358,0,19,377,532,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/19/acta_recuento/GRUPO01.pdf
3,27,TABASCO,19,PARAISO,14,PARAISO,1034,C,1,0,C01,0,2,4,29,5,9,65,245,,,359,0,22,381,531,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1034_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1034,E,1,0,E01,0,1,1,35,8,5,100,152,,,302,0,12,314,417,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1034_E01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1035,B,1,0,B,0,2,1,46,8,7,89,238,,,391,0,19,410,522,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1035_B.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1035,C,1,0,C01,0,0,2,39,12,8,82,198,,,341,0,33,374,522,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1035_C01.jpg
3,27,TABASCO,19,PARAISO,14,PARAISO,1035,E,1,0,E01,0,0,1,19,10,5,72,164,,,271,0,19,290,406,Acta casilla,,,http://iepct.mx/computos/2024/DIP/19/acta_casilla_consejo/DIP_1035_E01.jpg
3,27,TABASCO,20,TEAPA,15,TACOTALPA,0,A,30,0,VA30,0,0,0,0,1,0,0,1,,0,2,0,0,2,2,Acta casilla,,,http://iepct.mx/computos/2024/DIP/20/acta_casilla_consejo/DIP_0000_VA06.jpg
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1036,B,1,0,B,0,6,7,6,6,173,111,123,,2,434,0,17,451,693,Acta casilla,,,http://iepct.mx/computos/2024/DIP/20/acta_casilla_consejo/DIP_1036_B.jpg
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1036,C,1,0,C01,0,3,5,8,9,142,125,117,,2,411,0,29,440,693,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/20/acta_recuento/GRUPO01.pdf
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1036,C,2,0,C02,0,3,3,8,15,170,98,138,,0,435,0,24,459,692,Acta casilla,,,http://iepct.mx/computos/2024/DIP/20/acta_casilla_consejo/DIP_1036_C02.jpg
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1037,B,1,0,B,0,1,6,0,7,156,64,88,,0,322,0,19,341,468,Acta casilla,,,http://iepct.mx/computos/2024/DIP/20/acta_casilla_consejo/DIP_1037_B.jpg
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1037,C,1,0,C01,0,0,1,0,1,166,64,91,,3,326,0,19,345,468,Acta casilla,,,http://iepct.mx/computos/2024/DIP/20/acta_casilla_consejo/DIP_1037_C01.jpg
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1038,B,1,0,B,0,7,10,9,9,153,97,171,,1,457,0,22,479,724,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/20/acta_recuento/GRUPO01.pdf
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1038,C,1,0,C01,0,10,9,6,7,130,107,154,,2,425,0,27,452,724,Acta casilla,,,http://iepct.mx/computos/2024/DIP/20/acta_casilla_consejo/DIP_1038_C01.jpg
