CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,420,C,1,0,C01,0,75,30,20,80,8,38,91,0,0,7,2,0,0,351,0,11,362,522,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,B,1,0,B,0,103,20,13,98,14,88,66,0,0,4,0,2,0,408,0,17,425,687,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,1,0,C01,0,82,30,10,112,16,82,82,0,0,2,1,0,0,417,0,22,439,687,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,2,0,C02,0,66,18,21,98,9,59,73,0,0,2,0,0,0,346,0,15,361,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,3,0,C03,0,109,21,23,115,17,77,62,0,0,4,0,0,0,428,0,22,450,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,4,0,C04,0,96,31,18,94,19,75,54,0,0,6,2,1,0,396,0,8,404,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,5,0,C05,0,88,21,15,89,16,93,85,0,0,3,3,2,0,415,1,17,433,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,6,0,C06,0,83,22,22,101,12,79,75,0,0,1,2,1,0,398,0,11,409,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,7,0,C07,0,78,25,27,94,12,79,89,0,0,7,1,1,1,414,0,18,432,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,422,B,1,0,B,0,80,23,12,74,5,34,77,0,0,4,0,0,0,309,0,19,328,485,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,422,C,1,0,C01,0,105,19,9,63,10,45,66,0,0,3,1,1,0,322,0,8,330,485,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,423,B,1,0,B,0,83,25,17,106,12,63,89,0,0,2,1,1,0,399,0,16,415,656,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,423,C,1,0,C01,0,78,26,14,96,12,48,90,0,0,6,4,0,0,374,1,25,400,656,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,B,1,0,B,0,98,40,27,102,10,59,97,0,0,6,0,1,0,440,0,20,460,704,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,1,0,C01,0,103,37,18,105,11,57,94,0,0,6,0,0,0,431,0,12,443,704,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,2,0,C02,0,107,29,26,114,9,79,97,0,0,6,2,0,0,469,1,10,480,704,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,3,0,C03,0,105,41,15,116,12,75,107,0,0,2,0,0,0,473,0,11,484,704,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,4,0,C04,0,102,57,30,105,14,69,91,0,0,6,0,0,0,474,0,14,488,703,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,425,B,1,0,B,0,49,13,13,83,7,30,103,0,0,2,0,0,0,300,0,11,311,429,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,425,C,1,0,C01,0,48,24,7,75,9,28,60,0,0,4,0,0,0,255,0,14,269,428,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,426,B,1,0,B,0,130,19,27,65,12,53,85,0,0,8,2,0,0,401,0,15,416,714,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,426,C,1,0,C01,0,155,21,15,77,11,55,75,0,0,4,3,2,0,418,0,7,425,713,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,427,B,1,0,B,0,92,30,30,73,9,21,98,0,0,4,1,1,0,359,0,13,372,592,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,427,C,1,0,C01,0,78,26,28,79,13,22,99,0,0,3,0,0,1,349,0,15,364,592,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,B,1,0,B,0,116,23,16,74,11,11,143,0,0,6,0,0,0,400,0,16,416,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,C,1,0,C01,0,112,23,16,62,5,22,136,0,0,5,1,0,0,382,0,15,397,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,C,2,0,C02,0,100,29,31,71,5,14,108,0,0,5,2,0,0,365,1,15,381,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,C,3,0,C03,0,121,22,19,79,5,17,116,0,0,4,0,1,0,384,0,13,397,706,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,B,1,0,B,0,110,20,4,55,7,51,140,0,0,1,0,1,0,389,0,10,399,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,C,1,0,C01,0,91,17,8,80,8,30,133,0,0,2,1,0,1,371,0,12,383,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,C,2,0,C02,0,102,8,11,86,4,30,137,0,0,4,0,1,0,383,0,11,394,599,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,C,3,0,C03,0,104,18,11,114,3,17,121,0,0,0,0,0,1,389,0,14,403,599,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,430,B,1,0,B,0,86,37,30,40,4,20,66,0,0,0,0,0,0,283,0,10,293,508,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,430,C,1,0,C01,0,81,41,26,40,5,13,89,0,0,6,4,0,0,305,0,21,326,508,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,430,C,2,0,C02,0,94,32,29,46,3,26,92,0,0,5,0,1,0,328,0,10,338,507,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,488,B,1,0,B,0,30,20,9,42,5,11,30,0,0,1,1,0,0,149,0,11,160,227,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,0,A,4,0,VA04,0,0,2,0,2,0,1,0,0,0,0,0,0,0,5,0,1,6,6,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,431,B,1,0,B,0,81,4,4,8,2,15,116,0,23,3,2,0,0,258,0,9,267,410,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,431,C,1,0,C01,0,71,3,1,9,4,9,130,0,15,0,0,0,0,242,0,7,249,410,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,432,B,1,0,B,0,89,22,5,8,14,30,153,0,40,1,0,0,0,362,0,17,379,723,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,432,C,1,0,C01,0,121,11,5,6,11,15,119,0,37,2,2,1,0,330,0,21,351,723,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,432,C,2,0,C02,0,86,13,11,11,9,19,175,0,48,1,1,0,0,374,0,8,382,723,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,432,C,3,0,C03,0,100,19,8,9,16,18,163,0,29,3,0,0,0,365,0,8,373,723,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,433,B,1,0,B,0,114,1,5,5,3,17,102,0,19,2,4,0,0,272,0,7,279,434,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,433,C,1,0,C01,0,92,7,3,2,4,17,98,0,17,2,0,0,0,242,0,10,252,434,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,434,B,1,0,B,0,88,13,4,3,1,48,95,0,20,5,0,0,0,277,0,5,282,383,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,434,C,1,0,C01,0,93,8,1,1,3,29,102,0,10,4,1,0,0,252,0,9,261,383,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,435,B,1,0,B,0,105,12,10,5,2,11,130,0,19,4,1,0,0,299,0,6,305,434,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,435,C,1,0,C01,0,116,11,7,5,6,34,98,0,20,10,0,0,0,307,0,9,316,433,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,437,B,1,0,B,0,114,11,3,8,6,18,165,0,35,3,1,0,0,364,0,18,382,684,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,437,C,1,0,C01,0,120,18,5,3,2,16,162,0,47,6,0,0,0,379,0,7,386,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,437,C,2,0,C02,0,114,14,5,10,6,12,188,0,47,4,0,0,0,400,0,7,407,683,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,437,C,3,0,C03,0,103,14,10,5,7,11,189,0,52,2,2,0,0,395,0,18,413,683,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,438,B,1,0,B,0,156,21,4,5,2,23,193,0,30,4,3,0,0,441,0,14,455,651,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,439,B,1,0,B,0,122,7,5,9,9,18,140,0,62,2,1,0,0,375,0,3,378,595,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,439,C,1,0,C01,0,98,8,10,6,8,22,154,0,53,3,0,0,0,362,0,15,377,595,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,439,C,2,0,C02,0,103,20,5,5,8,26,139,0,46,3,3,2,0,360,0,12,372,595,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,B,1,0,B,0,116,12,6,7,3,19,213,0,85,6,1,1,0,469,0,10,479,738,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,1,0,C01,0,136,11,4,2,5,19,169,0,67,4,1,0,0,418,0,16,434,737,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,2,0,C02,0,136,9,3,5,4,16,176,0,86,2,2,0,0,439,0,10,449,737,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,3,0,C03,0,126,9,7,10,6,21,171,0,65,1,1,0,0,417,0,10,427,737,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,4,0,C04,0,123,7,7,6,4,25,183,0,91,0,0,0,0,446,0,13,459,737,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,5,0,C05,0,101,11,6,4,5,22,189,0,64,2,2,0,0,406,0,19,425,737,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,6,0,C06,0,124,14,7,8,2,11,201,0,81,2,0,0,0,450,0,12,462,737,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,7,0,C07,0,127,12,10,5,2,15,185,0,83,4,1,1,0,445,0,8,453,737,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,440,C,8,0,C08,0,114,13,7,6,8,14,192,0,77,5,1,0,0,437,0,14,451,737,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,441,B,1,0,B,0,104,15,2,6,9,13,149,0,26,3,4,0,0,331,0,6,337,529,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,441,C,1,0,C01,0,110,11,3,7,7,21,171,0,22,0,4,1,0,357,0,8,365,528,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,442,B,1,0,B,0,107,18,15,5,5,11,139,0,32,4,0,1,0,337,0,17,354,734,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,442,C,1,0,C01,0,123,9,4,6,9,9,146,0,17,5,5,1,0,334,0,9,343,734,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,442,C,2,0,C02,0,111,13,2,9,12,16,106,0,21,2,3,0,0,295,0,12,307,734,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,443,B,1,0,B,0,154,9,7,24,8,14,144,0,30,2,1,0,0,393,0,16,409,658,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,443,C,1,0,C01,0,138,9,4,13,10,12,144,0,22,2,7,0,0,361,0,12,373,657,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,443,C,2,0,C02,0,142,11,5,8,9,10,170,0,22,5,5,0,0,387,0,13,400,657,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,444,B,1,0,B,0,80,8,5,3,7,8,103,0,55,0,3,0,0,272,0,18,290,499,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,444,C,1,0,C01,0,89,10,2,7,4,5,93,0,44,2,3,0,0,259,0,0,259,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,445,B,1,0,B,0,129,16,12,9,12,15,177,0,21,3,4,1,0,399,0,14,413,728,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,445,C,1,0,C01,0,108,16,18,10,11,14,204,0,24,4,1,0,0,410,0,14,424,728,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,445,C,2,0,C02,0,149,16,7,8,7,14,174,0,23,4,4,1,0,407,0,14,421,727,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,446,B,1,0,B,0,123,9,8,4,2,10,133,0,21,0,1,0,0,311,0,18,329,599,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,446,C,1,0,C01,0,118,6,1,4,7,13,146,0,22,4,3,0,0,324,0,6,330,598,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,446,C,2,0,C02,0,108,10,1,7,5,16,148,0,27,4,2,0,0,328,0,11,339,598,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,B,1,0,B,0,102,8,6,8,4,6,116,0,9,3,3,0,0,265,0,16,281,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,C,1,0,C01,0,63,12,9,6,8,8,123,0,7,2,3,1,0,242,0,22,264,611,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,C,2,0,C02,0,107,15,4,8,6,3,123,0,4,3,4,1,0,278,0,10,288,611,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,447,C,3,0,C03,0,98,10,3,10,4,13,149,0,16,7,3,0,0,313,0,13,326,611,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,448,B,1,0,B,0,158,13,11,8,5,9,125,0,31,1,3,0,0,364,0,12,376,615,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,448,C,1,0,C01,0,99,9,14,10,8,3,131,0,25,6,1,1,0,307,0,15,322,614,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,B,1,0,B,0,128,8,12,4,9,11,150,0,29,3,3,0,0,357,0,15,372,581,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,C,1,0,C01,0,128,11,9,6,10,10,138,0,24,1,3,1,0,341,0,18,359,580,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,C,2,0,C02,0,93,12,5,4,6,12,148,0,43,4,2,1,0,330,0,21,351,580,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,449,C,3,0,C03,0,94,12,7,8,11,15,137,0,23,5,4,0,0,316,0,14,330,580,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,450,B,1,0,B,0,130,17,12,10,9,6,147,0,50,3,2,0,0,386,0,13,399,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,450,C,1,0,C01,0,145,14,10,7,12,9,126,0,57,9,1,2,0,392,0,17,409,683,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,451,B,1,0,B,0,83,12,1,9,9,8,76,0,4,1,0,0,0,203,0,14,217,376,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,451,C,1,0,C01,0,73,8,1,3,3,5,108,0,8,4,3,0,0,216,0,7,223,375,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,632,B,1,0,B,0,110,4,6,3,7,10,141,0,43,3,0,1,0,328,0,6,334,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,632,C,1,0,C01,0,119,8,8,4,4,25,140,0,19,2,3,0,0,332,0,5,337,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,632,C,2,0,C02,0,101,9,8,4,8,13,144,0,44,4,1,1,0,337,0,11,348,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,633,B,1,0,B,0,95,13,10,6,4,12,108,0,16,4,1,0,0,269,0,13,282,546,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,633,C,1,0,C01,0,109,16,4,5,4,19,111,0,29,2,1,0,0,300,0,13,313,545,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,633,C,2,0,C02,0,77,11,9,1,3,12,138,0,24,1,3,1,0,280,0,6,286,545,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,634,B,1,0,B,0,132,7,6,4,1,21,116,0,34,4,1,0,0,326,1,6,333,598,Acta casilla,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,634,C,1,0,C01,0,117,8,7,3,2,11,147,0,29,4,1,0,0,329,0,17,346,598,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,634,C,2,0,C02,0,129,4,4,7,6,17,148,0,21,3,2,0,0,341,0,6,347,597,Grupo de recuento,,,
2,1,AGUASCALIENTES,1,RINCON DE ROMOS,7,RINCON DE ROMOS,0,A,3,0,VA03,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,4,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,452,B,1,0,B,0,215,11,25,0,11,189,38,0,0,7,0,1,0,497,0,23,520,709,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,452,C,1,0,C01,0,184,21,22,2,20,211,38,0,0,6,3,0,1,508,0,16,524,708,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,453,B,1,0,B,0,218,7,20,1,6,174,23,0,0,2,2,1,0,454,0,10,464,585,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,453,C,1,0,C01,0,208,11,31,1,8,150,28,0,0,1,1,0,0,439,0,15,454,585,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,453,C,2,0,C02,0,160,10,31,3,9,202,18,0,0,4,0,1,0,438,0,19,457,585,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,454,B,1,0,B,0,160,7,39,1,3,150,27,0,0,2,1,0,0,390,0,12,402,522,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,454,C,1,0,C01,0,149,16,29,0,7,127,35,0,0,1,1,0,1,366,0,9,375,521,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,454,C,2,0,C02,0,147,17,26,0,7,163,41,0,0,2,1,0,0,404,0,8,412,521,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,455,B,1,0,B,0,112,6,21,3,5,103,28,0,0,5,0,0,0,283,0,10,293,372,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,456,B,1,0,B,0,181,6,6,4,2,92,25,0,0,1,0,0,0,317,0,13,330,437,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,457,B,1,0,B,0,110,10,7,1,3,136,27,0,0,1,0,0,0,295,0,10,305,449,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,457,C,1,0,C01,0,117,1,7,3,2,142,39,0,0,0,0,0,0,311,0,8,319,449,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,458,B,1,0,B,0,171,12,24,5,4,173,39,0,0,4,0,1,0,433,0,18,451,668,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,458,C,1,0,C01,0,194,10,23,7,2,167,31,0,0,3,0,3,0,440,0,16,456,667,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,0,A,6,0,VA06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,460,B,1,0,B,0,55,299,7,5,2,32,36,0,0,3,3,0,0,442,0,15,457,624,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,460,C,1,0,C01,0,47,268,9,5,1,35,48,0,0,8,4,0,0,425,1,11,437,624,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,460,C,2,0,C02,0,40,284,13,9,1,31,38,0,0,3,3,0,1,423,0,18,441,624,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,461,B,1,0,B,0,40,291,17,10,2,38,70,0,0,9,2,1,0,480,1,22,503,704,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,461,C,1,0,C01,0,44,296,16,3,5,42,48,0,0,5,5,0,0,464,0,20,484,704,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,461,C,2,0,C02,0,45,298,19,6,4,50,65,0,0,4,2,1,0,494,1,8,503,703,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,462,B,1,0,B,0,31,239,8,3,19,4,103,0,0,7,3,0,0,417,0,21,438,651,Acta levantada en consejo,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,462,C,1,0,C01,0,79,229,14,9,15,3,75,0,0,3,2,1,0,430,0,10,440,650,Acta levantada en consejo,,,
