CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2798,3,3,153,84,4,260,30,86,349,8,9,0,0,0,0,0,0,983,0,37,1020,1956
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2799,3,3,191,171,14,265,16,157,388,24,6,0,0,0,0,0,0,1232,0,55,1287,2192
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2800,2,2,170,110,4,168,6,106,260,3,0,0,0,0,0,0,0,827,0,36,863,1473
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2801,2,2,220,107,7,101,16,92,215,6,7,0,1,0,0,0,0,772,0,19,791,1309
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2802,3,3,269,152,3,200,12,121,262,4,2,0,0,0,0,0,0,1025,0,29,1054,1703
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2803,2,2,152,94,6,138,9,86,175,4,4,0,0,0,0,0,0,668,0,22,690,1163
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2804,3,3,251,130,7,205,13,81,251,8,0,0,0,0,0,0,0,946,0,36,982,1692
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2805,2,2,117,96,3,212,13,66,227,6,3,0,0,0,0,0,0,743,0,36,779,1486
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2806,2,2,181,111,54,50,39,119,66,9,6,0,0,0,0,0,0,635,0,29,664,1067
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2807,5,5,375,177,13,478,46,255,592,11,5,0,0,0,0,0,0,1952,2,79,2033,3545
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2808,3,3,201,74,8,181,20,130,363,7,1,0,0,0,0,0,0,985,0,49,1034,2009
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2809,8,8,521,237,75,470,94,413,912,6,5,0,0,0,0,0,0,2733,0,190,2923,5481
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2810,3,3,140,104,3,348,15,72,269,5,2,0,0,0,0,0,0,958,0,43,1001,1753
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2811,2,2,23,25,1,171,5,7,93,0,0,1,0,0,0,0,0,326,0,14,340,844
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2812,2,2,65,42,3,311,7,16,57,2,0,0,0,0,0,0,0,503,0,36,539,1011
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2813,3,3,87,66,4,318,9,47,239,5,1,0,0,0,0,0,0,776,2,48,826,1744
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2814,2,2,45,34,5,113,5,21,162,1,1,0,0,0,0,0,0,387,0,32,419,1275
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2815,2,2,22,10,2,50,2,8,76,0,0,0,0,0,0,0,0,170,0,33,203,833
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2817,2,2,266,14,1,49,12,43,378,2,0,0,0,0,0,0,0,765,0,38,803,1405
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2818,2,2,210,12,2,36,14,50,330,2,1,0,0,0,0,0,0,657,0,26,683,1161
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2819,4,4,586,32,13,83,23,121,632,23,1,1,0,0,0,0,0,1515,0,43,1558,2486
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2820,2,2,301,12,0,17,10,27,148,0,0,0,0,0,0,0,0,515,1,19,535,753
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2821,2,2,314,28,10,22,9,40,219,4,0,1,0,0,0,0,0,647,0,18,665,1020
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2822,2,2,177,18,0,30,10,19,279,0,0,0,0,0,0,0,0,533,0,21,554,866
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2823,2,2,337,27,3,34,12,59,332,3,0,0,0,0,0,0,0,807,0,23,830,1318
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2824,3,3,258,17,4,55,16,59,439,12,0,0,0,0,0,0,0,860,2,23,885,1566
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2825,3,3,324,17,8,57,22,54,395,6,2,0,0,0,0,0,0,885,0,27,912,1606
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2832,2,2,288,14,1,33,6,51,223,8,5,1,1,0,0,0,0,631,0,31,662,1047
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2833,3,3,358,28,2,29,11,36,253,6,1,0,0,0,0,0,0,724,0,18,742,981
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2834,2,2,308,17,2,25,8,44,270,2,0,0,0,0,0,0,0,676,0,30,706,1025
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2835,4,4,465,34,1,118,52,113,696,1,2,0,0,0,0,0,0,1482,0,42,1524,2511
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2836,2,2,217,7,6,26,12,35,244,11,2,0,0,0,0,0,0,560,0,26,586,1102
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2854,1,1,61,2,7,5,13,7,112,2,1,2,0,0,0,0,0,212,0,14,226,566
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2855,3,3,293,25,17,32,24,155,279,0,0,0,0,0,0,0,0,825,0,36,861,1778
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2856,2,2,171,3,0,30,13,23,353,2,0,0,0,0,0,0,0,595,0,25,620,1377
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2862,3,3,215,5,11,42,13,36,393,7,0,0,0,0,0,0,0,722,0,45,767,1537
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2868,3,3,249,12,0,57,18,54,669,0,0,0,0,0,0,0,0,1059,2,41,1102,2060
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2869,3,3,205,9,8,42,29,49,573,11,1,0,1,0,0,0,0,928,0,32,960,1679
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2877,4,4,275,12,11,68,21,52,620,5,0,1,1,0,0,0,0,1066,0,58,1124,2054
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2878,4,4,330,15,8,36,24,19,207,1,6,0,0,0,0,0,0,646,0,34,680,2167
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2882,3,3,241,5,5,29,12,30,301,6,1,0,0,0,0,0,0,630,2,35,667,1714
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2883,2,2,186,5,0,15,21,43,302,0,0,0,0,0,0,0,0,572,0,53,625,1466
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2886,2,2,139,4,9,15,13,10,136,2,0,0,0,0,0,0,0,328,0,26,354,1039
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2887,2,2,159,9,1,38,12,15,248,3,2,0,1,0,0,0,0,488,0,25,513,1250
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2890,3,3,120,5,12,16,21,114,196,0,0,0,0,0,0,0,0,484,0,33,517,1335
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,0,0,1,2,1,0,2,1,1,8,0,0,0,0,0,0,0,0,15,0,1,16,18
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2949,4,4,368,32,5,255,98,159,376,5,1,1,0,0,0,0,0,1300,15,73,1388,2346
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2950,2,2,207,24,5,81,34,62,154,5,1,0,0,0,0,0,0,573,0,21,594,956
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2951,2,2,195,30,5,78,34,56,206,7,1,0,0,0,0,0,0,612,0,12,624,968
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2952,2,2,151,29,8,101,47,65,210,3,1,0,0,0,0,0,0,615,0,25,640,1098
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2953,1,1,111,9,4,78,22,28,121,2,2,0,0,0,0,0,0,377,0,26,403,727
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2954,2,2,189,32,3,86,49,62,215,5,1,0,0,0,0,0,0,642,0,27,669,1050
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2955,2,2,211,15,20,102,54,65,162,2,0,0,0,0,0,0,0,631,0,22,653,1075
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2956,2,2,221,22,18,114,64,111,194,4,1,1,0,0,0,0,0,750,0,32,782,1376
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2957,1,1,140,20,0,70,0,59,109,0,0,0,0,0,0,0,0,398,0,15,413,696
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2958,2,2,180,26,2,131,74,99,214,3,0,0,0,0,0,0,0,729,0,38,767,1338
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2959,7,7,654,53,22,421,198,382,721,8,4,2,0,0,0,0,0,2465,0,121,2586,4570
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2960,3,3,205,26,7,238,63,138,210,3,2,1,0,0,0,0,0,893,0,37,930,1754
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2961,2,2,158,28,0,88,45,52,230,3,2,1,0,0,0,0,0,607,0,20,627,1006
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2962,4,4,324,63,131,136,149,301,182,7,1,0,0,0,0,0,0,1294,0,48,1342,2340
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2963,2,2,308,25,0,167,55,112,199,3,0,3,1,0,0,0,0,873,0,27,900,1476
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2964,3,3,261,10,4,187,14,28,291,3,2,0,0,0,0,0,0,800,0,34,834,1528
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2965,2,2,184,5,4,330,16,27,257,1,2,1,0,0,0,0,0,827,0,44,871,1472
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2966,2,2,173,17,1,137,17,32,78,5,3,0,0,0,0,0,0,463,0,27,490,1127
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2967,2,2,94,15,1,95,13,9,44,5,1,1,0,0,0,0,0,278,0,21,299,819
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2968,2,2,63,8,3,66,7,18,58,3,0,3,0,0,0,0,0,229,0,12,241,774
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2969,2,2,120,7,1,118,10,23,87,6,2,0,0,0,0,0,0,374,26,21,421,1352
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2970,1,1,55,3,0,180,9,7,42,0,0,0,0,0,0,0,0,296,0,19,315,724
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2971,2,2,77,2,1,113,21,25,89,0,0,1,0,0,0,0,0,329,0,21,350,856
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2972,2,2,111,41,0,91,7,12,36,1,0,0,0,0,0,0,0,299,0,4,303,981
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2973,2,2,51,17,0,115,50,12,113,0,2,2,5,0,0,0,0,367,0,10,377,769
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2974,2,2,116,15,3,117,14,21,88,0,1,1,0,0,0,0,0,376,0,9,385,799
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2975,2,2,132,19,14,53,334,15,80,5,6,0,0,0,0,0,0,658,0,53,711,1319
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2976,1,1,50,2,1,45,4,25,70,2,0,0,0,0,0,0,0,199,0,15,214,503
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2977,1,1,64,9,0,48,5,26,126,0,0,0,0,0,0,0,0,278,0,17,295,601
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2978,1,1,49,6,0,78,4,18,105,1,0,0,0,0,0,0,0,261,0,25,286,578
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2979,1,1,66,6,0,57,17,24,127,2,0,0,0,0,0,0,0,299,0,17,316,705
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2980,2,2,177,10,1,40,17,21,145,2,1,0,0,0,0,0,0,414,0,21,435,994
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2981,2,2,81,19,2,85,84,22,59,1,1,0,0,0,0,0,0,354,0,33,387,837
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2982,1,1,53,6,2,80,5,11,33,0,0,0,0,0,0,0,0,190,0,15,205,587
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2983,2,2,192,16,8,213,35,19,71,7,0,0,0,0,0,0,0,561,0,43,604,1342
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2984,4,4,341,64,4,433,66,88,156,3,3,1,0,0,0,0,0,1159,0,64,1223,2309
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2985,1,1,52,20,2,67,4,7,33,2,0,0,0,0,0,0,0,187,0,21,208,577
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2986,2,2,203,22,0,88,12,23,98,0,0,4,0,0,0,0,0,450,0,48,498,1258
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2987,2,2,79,13,2,99,9,23,102,1,0,0,0,0,0,0,0,328,0,29,357,983
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2988,1,1,98,13,0,22,6,14,39,1,1,0,0,0,0,0,0,194,0,10,204,481
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2989,1,1,21,0,0,43,2,9,31,0,0,0,0,0,0,0,0,106,0,6,112,253
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2990,2,2,52,21,4,135,8,16,94,0,1,0,0,0,0,0,0,331,1,28,360,969
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2991,2,2,91,10,2,126,11,9,56,0,0,1,0,0,0,0,0,306,0,22,328,951
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2992,2,2,239,14,4,114,12,22,81,2,0,5,0,0,0,0,0,493,0,28,521,1333
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2993,3,3,84,64,5,228,10,66,104,2,0,0,0,0,0,0,0,563,0,49,612,1706
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2994,3,3,115,74,3,152,6,56,135,0,1,0,0,0,0,0,0,542,0,38,580,1507
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2995,1,1,148,10,2,43,4,3,37,4,0,0,0,0,0,0,0,251,0,13,264,716
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2996,2,2,219,41,5,56,13,38,40,0,0,0,0,0,0,0,0,412,0,14,426,1035
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2997,3,3,147,32,8,216,15,61,114,5,2,0,0,0,0,0,0,600,0,46,646,1632
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2998,3,3,261,57,4,130,15,47,183,3,5,1,0,0,0,0,0,706,0,57,763,1552
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2999,2,2,202,54,1,95,17,51,163,4,1,0,0,0,0,0,0,588,0,33,621,1326
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,3000,3,3,186,79,2,151,15,51,163,0,2,1,0,0,0,0,0,650,2,45,697,1659
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,3001,3,3,195,86,55,109,29,97,121,1,0,0,0,0,0,0,0,693,0,45,738,1661
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,3002,2,2,127,32,3,72,6,55,63,1,2,0,0,0,0,0,0,361,0,27,388,946
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,3003,2,2,84,7,0,96,20,12,66,2,0,0,0,0,0,0,0,287,0,17,304,822
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,3004,2,2,126,44,1,25,21,16,83,0,0,0,0,0,0,0,0,316,0,16,332,803
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,3005,2,2,110,14,0,114,7,64,59,1,2,0,0,0,0,0,0,371,0,30,401,881
2,11,GUANAJUATO,21,LEON,20,LEON,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,4,4
2,11,GUANAJUATO,21,LEON,20,LEON,1436,2,2,287,27,4,31,5,61,280,0,0,0,0,0,0,0,0,695,0,55,750,1132
2,11,GUANAJUATO,21,LEON,20,LEON,1437,2,2,737,46,10,25,6,71,117,0,0,0,0,0,0,0,0,1012,0,28,1040,1346
2,11,GUANAJUATO,21,LEON,20,LEON,1438,3,3,527,33,8,49,12,64,318,0,0,0,0,0,0,0,0,1011,1,50,1062,1672
2,11,GUANAJUATO,21,LEON,20,LEON,1450,5,5,1545,110,22,56,29,176,473,0,0,0,0,0,0,0,0,2411,0,66,2477,3469
2,11,GUANAJUATO,21,LEON,20,LEON,1451,2,2,352,36,2,38,14,66,299,0,0,0,0,0,0,0,0,807,0,55,862,1308
2,11,GUANAJUATO,21,LEON,20,LEON,1452,2,2,307,18,4,36,13,49,296,0,0,0,0,0,0,0,0,723,2,37,762,1174
2,11,GUANAJUATO,21,LEON,20,LEON,1453,2,2,537,30,4,48,7,73,273,0,0,0,0,0,0,0,0,972,0,35,1007,1400
2,11,GUANAJUATO,21,LEON,20,LEON,1531,2,2,410,27,6,28,16,57,195,0,0,0,0,0,0,0,0,739,0,26,765,1100
2,11,GUANAJUATO,21,LEON,20,LEON,1532,2,2,616,57,8,27,7,64,163,0,0,0,0,0,0,0,0,942,1,32,975,1345
2,11,GUANAJUATO,21,LEON,20,LEON,1533,2,2,450,17,4,15,6,44,170,0,0,0,0,0,0,0,0,706,0,30,736,1019
2,11,GUANAJUATO,21,LEON,20,LEON,1558,3,3,617,61,13,52,16,99,342,0,0,0,0,0,0,0,0,1200,1,43,1244,1907
2,11,GUANAJUATO,21,LEON,20,LEON,1559,2,2,447,46,2,20,8,65,226,0,0,0,0,0,0,0,0,814,0,31,845,1284
2,11,GUANAJUATO,21,LEON,20,LEON,1560,2,2,308,35,2,23,16,45,175,0,0,0,0,0,0,0,0,604,0,19,623,873
2,11,GUANAJUATO,21,LEON,20,LEON,1561,3,3,1042,68,4,36,14,105,267,0,0,0,0,0,0,0,0,1536,2,45,1583,2027
2,11,GUANAJUATO,21,LEON,20,LEON,1562,2,2,571,40,5,23,11,86,171,0,0,0,0,0,0,0,0,907,1,32,940,1284
2,11,GUANAJUATO,21,LEON,20,LEON,1563,2,2,412,37,6,15,5,47,139,0,0,0,0,0,0,0,0,661,0,9,670,890
2,11,GUANAJUATO,21,LEON,20,LEON,1564,2,2,500,42,8,13,3,50,110,0,0,0,0,0,0,0,0,726,0,26,752,996
2,11,GUANAJUATO,21,LEON,20,LEON,1565,2,2,419,36,3,17,9,53,132,0,0,0,0,0,0,0,0,669,1,21,691,889
2,11,GUANAJUATO,21,LEON,20,LEON,1566,2,2,476,61,4,38,20,45,229,0,0,0,0,0,0,0,0,873,0,27,900,1216
2,11,GUANAJUATO,21,LEON,20,LEON,1567,2,2,427,35,4,32,9,60,176,0,0,0,0,0,0,0,0,743,0,36,779,1100
2,11,GUANAJUATO,21,LEON,20,LEON,1581,2,2,564,30,8,25,10,75,222,0,0,0,0,0,0,0,0,934,1,41,976,1392
2,11,GUANAJUATO,21,LEON,20,LEON,1582,2,2,402,33,0,10,27,63,113,0,0,0,0,0,0,0,0,648,0,20,668,918
2,11,GUANAJUATO,21,LEON,20,LEON,1583,3,3,734,52,10,49,16,111,231,0,0,0,0,0,0,0,0,1203,3,45,1251,1673
2,11,GUANAJUATO,21,LEON,20,LEON,1584,2,2,372,23,6,19,8,49,135,0,0,0,0,0,0,0,0,612,0,29,641,912
2,11,GUANAJUATO,21,LEON,20,LEON,1585,9,9,2236,130,25,173,58,351,1104,0,0,0,0,0,0,0,0,4077,1,152,4230,6466
2,11,GUANAJUATO,21,LEON,20,LEON,1586,2,2,383,33,4,35,8,61,184,0,0,0,0,0,0,0,0,708,0,30,738,1058
2,11,GUANAJUATO,21,LEON,20,LEON,1587,2,2,373,35,3,12,8,62,137,0,0,0,0,0,0,0,0,630,0,41,671,1008
2,11,GUANAJUATO,21,LEON,20,LEON,1588,3,3,678,53,3,31,17,95,252,0,0,0,0,0,0,0,0,1129,0,37,1166,1740
2,11,GUANAJUATO,21,LEON,20,LEON,1589,2,2,486,37,6,30,11,66,239,0,0,0,0,0,0,0,0,875,0,49,924,1460
2,11,GUANAJUATO,21,LEON,20,LEON,1590,3,3,523,44,15,49,15,69,228,0,0,0,0,0,0,0,0,943,0,57,1000,1737
2,11,GUANAJUATO,21,LEON,20,LEON,1615,2,2,294,21,3,31,6,47,160,0,0,0,0,0,0,0,0,562,0,27,589,880
2,11,GUANAJUATO,21,LEON,20,LEON,1616,2,2,334,26,4,26,12,54,159,0,0,0,0,0,0,0,0,615,1,34,650,922
2,11,GUANAJUATO,21,LEON,20,LEON,1617,3,3,579,40,9,41,7,95,271,0,0,0,0,0,0,0,0,1042,1,34,1077,1524
2,11,GUANAJUATO,21,LEON,20,LEON,1618,2,2,388,33,2,24,10,48,150,0,0,0,0,0,0,0,0,655,2,19,676,945
2,11,GUANAJUATO,21,LEON,20,LEON,1619,2,2,404,30,6,27,7,61,189,0,0,0,0,0,0,0,0,724,0,19,743,1002
2,11,GUANAJUATO,21,LEON,20,LEON,1620,9,9,1612,113,16,187,50,263,1325,0,0,0,0,0,0,0,0,3566,2,187,3755,6284
2,11,GUANAJUATO,21,LEON,20,LEON,1621,2,2,489,24,0,19,4,60,174,0,0,0,0,0,0,0,0,770,0,27,797,1093
2,11,GUANAJUATO,21,LEON,20,LEON,1630,2,2,376,24,6,17,13,46,146,0,0,0,0,0,0,0,0,628,2,14,644,899
2,11,GUANAJUATO,21,LEON,20,LEON,1631,6,6,966,61,13,104,61,194,826,0,0,0,0,0,0,0,0,2225,4,109,2338,4309
2,11,GUANAJUATO,21,LEON,20,LEON,1633,12,12,2425,150,27,169,69,427,1335,0,0,0,0,0,0,0,0,4602,0,176,4778,8273
2,11,GUANAJUATO,21,LEON,20,LEON,1634,20,20,4778,412,63,371,122,830,2390,0,0,0,0,0,0,0,0,8966,8,286,9260,14329
2,11,GUANAJUATO,21,LEON,20,LEON,1635,5,5,1190,109,18,80,33,220,585,0,0,0,0,0,0,0,0,2235,17,73,2325,3365
2,11,GUANAJUATO,21,LEON,20,LEON,1641,8,8,1325,85,23,155,54,236,1156,0,0,0,0,0,0,0,0,3034,0,128,3162,5629
2,11,GUANAJUATO,21,LEON,20,LEON,1643,12,12,1952,148,44,236,95,352,1563,0,0,0,0,0,0,0,0,4390,2,238,4630,8972
2,11,GUANAJUATO,21,LEON,20,LEON,1645,6,6,758,74,9,103,36,128,683,0,0,0,0,0,0,0,0,1791,0,133,1924,3793
2,11,GUANAJUATO,21,LEON,20,LEON,1646,6,6,710,81,15,111,65,125,769,0,0,0,0,0,0,0,0,1876,1,68,1945,3934
2,11,GUANAJUATO,21,LEON,20,LEON,1647,20,20,2888,259,36,332,118,554,2505,0,0,0,0,0,0,0,0,6692,0,317,7009,14517
2,11,GUANAJUATO,21,LEON,20,LEON,3042,2,2,406,24,5,8,1,36,86,0,0,0,0,0,0,0,0,566,0,21,587,757
2,11,GUANAJUATO,21,LEON,20,LEON,3043,1,1,353,21,5,7,1,35,88,0,0,0,0,0,0,0,0,510,0,11,521,640
2,11,GUANAJUATO,21,LEON,20,LEON,3044,1,1,327,20,2,13,4,43,72,0,0,0,0,0,0,0,0,481,0,8,489,680
2,11,GUANAJUATO,21,LEON,20,LEON,3045,1,1,366,30,1,13,4,53,52,0,0,0,0,0,0,0,0,519,0,17,536,680
2,11,GUANAJUATO,21,LEON,20,LEON,3046,2,2,386,29,3,20,10,51,110,0,0,0,0,0,0,0,0,609,0,12,621,776
2,11,GUANAJUATO,21,LEON,20,LEON,3047,1,1,365,21,5,11,5,48,73,0,0,0,0,0,0,0,0,528,0,19,547,707
2,11,GUANAJUATO,21,LEON,20,LEON,3048,1,1,207,16,2,19,5,35,95,0,0,0,0,0,0,0,0,379,0,10,389,548
2,11,GUANAJUATO,21,LEON,20,LEON,3049,1,1,267,10,3,20,4,49,145,0,0,0,0,0,0,0,0,498,0,21,519,706
2,11,GUANAJUATO,21,LEON,20,LEON,3050,1,1,234,13,3,18,6,43,123,0,0,0,0,0,0,0,0,440,0,17,457,623
2,11,GUANAJUATO,21,LEON,20,LEON,3051,1,1,232,21,0,20,9,33,123,0,0,0,0,0,0,0,0,438,0,17,455,603
2,11,GUANAJUATO,21,LEON,20,LEON,3052,1,1,309,14,4,12,9,41,112,0,0,0,0,0,0,0,0,501,0,13,514,735
2,11,GUANAJUATO,21,LEON,20,LEON,3053,2,2,330,25,5,21,7,58,121,0,0,0,0,0,0,0,0,567,0,18,585,754
2,11,GUANAJUATO,21,LEON,20,LEON,3054,2,2,261,8,2,17,9,41,167,0,0,0,0,0,0,0,0,505,0,15,520,760
2,11,GUANAJUATO,21,LEON,20,LEON,3055,2,2,214,15,2,29,10,46,178,0,0,0,0,0,0,0,0,494,1,24,519,944
2,11,GUANAJUATO,21,LEON,20,LEON,3056,1,1,261,11,0,14,5,34,86,0,0,0,0,0,0,0,0,411,0,12,423,583
2,11,GUANAJUATO,21,LEON,20,LEON,3057,1,1,260,18,3,23,9,42,132,0,0,0,0,0,0,0,0,487,0,20,507,699
2,11,GUANAJUATO,21,LEON,20,LEON,3058,1,1,182,8,1,9,4,28,93,0,0,0,0,0,0,0,0,325,0,18,343,481
2,11,GUANAJUATO,21,LEON,20,LEON,3059,2,2,243,12,4,33,17,51,195,0,0,0,0,0,0,0,0,555,0,13,568,960
2,11,GUANAJUATO,21,LEON,20,LEON,3060,2,2,280,17,3,27,14,49,163,0,0,0,0,0,0,0,0,553,0,21,574,868
2,11,GUANAJUATO,21,LEON,20,LEON,3061,2,2,193,19,7,28,11,54,198,0,0,0,0,0,0,0,0,510,0,24,534,888
2,11,GUANAJUATO,21,LEON,20,LEON,3062,2,2,216,16,2,21,8,36,188,0,0,0,0,0,0,0,0,487,0,20,507,870
2,11,GUANAJUATO,21,LEON,20,LEON,3063,1,1,188,13,2,16,3,33,135,0,0,0,0,0,0,0,0,390,1,10,401,629
2,11,GUANAJUATO,21,LEON,20,LEON,3064,2,2,205,13,2,16,7,58,156,0,0,0,0,0,0,0,0,457,0,23,480,902
2,11,GUANAJUATO,21,LEON,20,LEON,3065,2,2,246,17,1,19,6,66,99,0,0,0,0,0,0,0,0,454,0,20,474,824
