CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,79,1,1,19,25,7,13,8,62,127,1,4,1,40,1,0,2,0,3,0,0,0,15,3,2,1,334,0,15,349,600
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,80,2,2,36,80,26,25,15,120,256,17,12,2,75,1,10,1,4,2,1,0,0,13,0,0,1,697,0,19,716,1218
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,81,2,2,44,47,22,11,11,94,155,0,6,1,50,0,4,2,2,10,1,0,0,6,1,0,1,468,8,5,481,907
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,84,1,1,25,25,12,12,3,49,109,4,1,0,25,0,2,1,0,4,0,0,0,7,0,1,2,282,2,3,287,494
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,95,1,1,23,25,11,6,3,36,101,2,3,3,37,1,4,1,0,0,0,0,0,5,1,1,0,263,0,7,270,465
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,97,2,2,18,32,33,27,3,73,229,5,7,6,60,8,8,1,3,1,0,0,0,8,5,1,0,528,0,21,549,967
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,198,3,3,26,65,28,61,24,149,490,11,9,7,83,7,6,9,0,7,0,0,0,23,5,5,11,1026,0,32,1058,2164
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,216,3,3,31,55,24,80,24,128,389,7,17,2,61,4,8,12,2,10,0,0,1,40,2,3,16,916,0,43,959,1750
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,217,3,3,27,53,32,32,19,129,401,7,7,5,79,6,7,7,3,11,0,1,1,21,8,8,5,869,1,20,890,1896
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,218,2,2,22,39,12,21,15,98,232,9,6,2,50,1,7,2,1,5,1,0,0,14,1,3,2,543,0,19,562,1015
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,219,2,2,17,44,18,53,13,124,328,7,9,2,80,3,9,8,1,5,0,0,0,20,6,9,9,765,0,29,794,1429
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,220,2,2,20,48,18,41,12,94,271,3,4,3,54,4,14,5,1,4,1,0,0,17,1,4,5,624,0,21,645,1103
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,237,2,2,23,35,16,14,5,97,163,0,2,2,53,2,8,6,1,10,0,1,1,10,3,3,5,460,1,13,474,827
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,238,2,2,19,35,23,14,8,78,204,4,3,1,44,5,2,4,0,1,0,2,0,16,4,1,6,474,0,28,502,796
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,239,2,2,25,45,21,10,9,121,243,9,10,1,52,1,8,3,1,3,0,0,2,17,5,5,3,594,0,13,607,1129
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,240,2,2,32,43,20,16,9,135,212,9,5,0,41,4,5,0,1,11,2,1,0,8,0,1,3,558,2,17,577,978
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,241,2,2,17,24,17,16,8,88,240,9,6,1,64,4,6,1,0,2,1,0,0,17,2,4,4,531,0,21,552,968
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,242,2,2,28,33,21,37,9,65,182,2,6,1,24,3,0,3,0,3,0,3,0,13,0,3,8,444,1,9,454,782
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,243,4,4,25,80,29,26,21,192,536,20,17,9,108,15,7,19,2,9,1,0,0,47,7,5,13,1188,1,30,1219,2347
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,244,3,3,22,45,34,25,18,135,403,7,5,5,88,5,7,11,3,9,1,1,0,34,3,5,10,876,3,28,907,1593
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,248,2,2,17,33,16,13,13,78,185,1,9,1,32,3,24,3,2,8,0,0,1,13,1,1,2,456,0,14,470,800
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,249,2,2,21,26,10,18,6,88,215,7,2,2,32,1,5,7,1,5,0,0,0,18,1,1,1,467,2,14,483,853
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,250,2,2,22,38,16,11,17,92,167,3,9,0,38,1,0,5,0,12,3,0,0,12,3,4,5,458,1,25,484,814
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,253,2,2,35,38,24,10,5,87,194,3,8,4,59,3,5,3,1,4,1,0,0,10,2,1,3,500,0,15,515,876
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,254,3,3,45,73,24,31,24,144,353,6,14,3,80,6,4,3,3,9,2,1,0,14,1,5,4,849,5,26,880,1527
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,255,3,3,128,126,22,23,17,177,338,10,16,3,97,4,12,13,3,22,3,1,0,18,4,1,4,1042,4,22,1068,1735
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,256,7,7,136,157,70,92,37,478,925,12,29,16,217,14,20,17,4,21,3,7,0,76,8,7,11,2357,0,72,2429,4794
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,257,3,3,28,48,30,33,18,175,384,11,10,1,74,7,7,9,5,10,1,0,1,27,2,3,11,895,0,33,928,1766
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,258,2,2,8,30,35,21,4,69,216,8,2,0,33,5,6,6,1,3,0,1,0,10,0,0,4,462,0,8,470,825
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,259,2,2,21,49,24,15,8,109,262,8,1,2,43,2,4,4,3,7,0,0,0,14,2,2,5,585,0,23,608,1025
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,260,2,2,20,41,23,15,9,71,246,5,3,3,38,0,2,5,1,1,0,1,0,16,2,0,4,506,0,13,519,871
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,261,2,2,33,51,10,18,15,134,306,15,6,1,73,4,3,4,2,8,1,1,0,21,3,4,4,717,0,22,739,1350
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,262,4,4,66,112,39,48,33,275,558,14,19,10,134,13,6,15,2,12,0,1,0,46,9,6,10,1428,1,62,1491,2641
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,263,3,3,30,59,20,52,15,151,386,12,12,4,76,7,10,4,2,3,2,1,1,25,4,4,8,888,0,29,917,1620
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,268,2,2,20,44,23,29,25,101,275,7,9,4,41,2,10,5,2,4,0,1,1,26,2,1,8,640,1,31,672,1223
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,269,2,2,41,59,23,19,11,110,202,5,5,1,44,2,5,4,3,7,1,0,1,11,0,1,6,561,1,14,576,955
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,270,2,2,43,79,21,22,20,172,309,7,7,2,69,3,2,8,3,10,1,0,0,27,0,2,4,811,1,18,830,1371
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,271,2,2,40,30,12,10,9,74,232,5,4,0,79,6,4,5,0,5,1,0,0,19,0,2,2,539,2,9,550,898
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,272,2,2,76,86,32,25,19,152,310,6,12,1,98,4,4,4,4,12,0,0,1,24,1,3,3,877,0,19,896,1416
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,273,2,2,24,49,22,33,15,98,318,11,4,2,45,1,2,2,3,12,1,1,1,20,2,2,3,671,1,20,692,1233
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,274,2,2,65,71,33,17,14,145,260,8,3,4,77,1,6,5,0,9,2,1,0,18,2,3,4,748,0,28,776,1321
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,275,2,2,46,76,26,9,6,118,164,3,6,0,60,4,6,3,0,9,1,0,1,10,0,1,0,549,0,11,560,907
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,276,4,4,96,118,39,43,17,231,565,9,8,2,79,4,5,17,4,8,0,0,1,28,4,3,10,1291,1,42,1334,1231
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,277,3,3,95,83,33,24,18,155,326,8,8,9,97,3,20,9,2,14,3,2,0,9,14,2,5,939,0,34,973,1678
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,278,5,5,153,175,58,52,33,275,560,13,17,1,137,8,6,16,2,17,5,0,1,33,4,2,11,1579,11,72,1662,3243
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,279,6,6,97,137,62,108,80,291,855,9,18,4,163,14,7,11,4,26,3,1,0,65,7,14,16,1992,2,87,2081,4154
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,285,3,3,44,53,30,50,29,134,404,4,12,4,79,2,4,23,2,5,0,1,1,19,1,6,10,917,1,40,958,2037
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,286,2,2,138,113,40,23,12,155,242,5,7,0,82,2,6,5,1,17,0,1,0,12,0,4,1,866,1,24,891,1454
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,287,6,6,264,175,49,60,21,288,866,8,17,6,146,1,15,16,7,34,7,0,0,44,7,9,14,2054,4,57,2115,2267
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,288,2,2,99,94,23,7,8,113,124,2,6,1,42,3,0,3,0,12,2,0,0,5,2,0,0,546,3,15,564,1003
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,289,2,2,124,138,15,10,10,111,156,3,3,3,60,1,5,4,0,16,7,1,0,11,2,0,0,680,1,13,694,1152
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,298,4,4,142,164,54,70,35,265,508,8,16,6,135,15,6,11,4,13,1,2,0,41,6,3,10,1515,2,57,1574,2933
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,299,3,3,56,76,26,27,7,117,285,7,12,3,96,8,16,10,4,11,0,0,0,14,5,4,6,790,0,29,819,1547
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,300,4,4,44,84,53,89,39,216,522,9,15,9,129,10,20,10,2,16,1,1,0,43,16,7,14,1349,2,61,1412,2877
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,302,3,3,169,132,43,40,18,198,279,2,12,5,95,2,7,10,0,23,4,2,0,15,7,2,6,1071,3,35,1109,2085
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,304,5,5,66,89,97,96,38,232,548,10,12,2,120,20,4,8,3,17,3,1,1,52,6,5,15,1445,1,51,1497,3227
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,383,2,2,28,27,18,33,16,71,242,4,4,2,54,2,24,1,7,0,0,0,0,13,5,1,9,561,1,17,579,1216
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,14,1,1,4,18,5,8,13,39,139,7,2,1,12,27,6,1,2,0,0,0,0,8,0,1,3,296,0,8,304,645
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,15,2,2,9,25,8,10,14,43,239,5,7,1,28,17,1,3,4,1,1,0,0,16,3,3,5,443,0,14,457,842
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,16,2,2,4,16,12,31,10,55,205,4,2,1,28,12,7,11,3,3,0,0,0,8,3,3,1,419,0,23,442,830
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,17,2,2,14,27,10,14,15,45,215,11,1,0,37,5,3,9,0,1,1,0,0,14,1,4,3,430,0,20,450,979
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,18,2,2,16,32,22,34,21,82,353,1,6,0,50,6,1,6,0,2,0,0,0,13,2,4,4,655,1,34,690,1486
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,19,4,4,39,39,43,64,33,164,651,15,22,1,90,10,6,18,0,6,0,0,0,41,6,3,15,1266,0,48,1314,2783
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,20,2,2,11,21,12,24,12,66,285,1,6,4,64,4,2,1,2,1,0,0,1,14,3,2,3,539,0,22,561,1088
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,21,2,2,18,28,7,27,14,111,252,9,9,1,88,4,11,5,5,3,1,1,0,15,8,1,0,618,1,20,639,1227
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,22,2,2,9,36,20,22,16,124,301,9,6,1,84,1,1,8,0,1,0,0,0,20,1,2,7,669,0,31,700,1250
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,23,3,3,26,55,23,17,16,137,361,8,12,3,105,1,9,7,4,6,0,0,2,23,3,2,5,825,0,24,849,1616
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,26,2,2,24,51,24,23,7,134,266,7,7,2,58,1,5,3,1,4,0,0,0,27,1,1,6,652,1,20,673,1156
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,27,3,3,20,45,11,35,9,155,409,15,4,3,79,5,9,7,4,8,0,1,0,34,4,5,6,868,1,30,899,1770
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,28,2,2,12,29,26,21,26,90,296,5,10,1,34,1,10,11,2,2,0,0,0,7,4,2,3,592,0,23,615,1284
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,29,3,3,21,47,32,29,14,166,373,5,12,7,69,8,7,5,6,5,0,0,0,32,4,6,12,860,0,20,880,1666
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,30,3,3,30,41,37,51,24,117,363,11,7,2,83,8,5,10,2,3,0,0,0,21,4,4,13,836,1,34,871,1748
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,31,6,6,62,105,49,63,49,271,855,13,21,6,158,19,13,19,3,15,1,2,0,72,13,12,21,1842,2,72,1916,3959
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,32,2,2,14,39,14,14,6,101,249,11,4,3,43,2,5,6,0,2,0,0,0,16,1,0,6,536,1,22,559,959
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,33,3,3,32,63,28,34,22,210,454,9,12,7,74,20,19,6,1,5,0,0,1,33,1,11,4,1046,1,30,1077,1727
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,34,2,2,8,37,11,13,13,90,206,4,5,1,62,4,8,6,0,3,0,0,1,9,2,0,8,491,0,16,507,960
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,35,2,2,18,23,20,14,26,74,190,3,7,0,33,3,9,4,0,1,0,1,0,7,2,4,2,441,0,15,456,799
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,36,3,3,13,60,17,29,17,137,363,6,7,1,62,3,3,10,1,4,0,0,0,22,10,6,6,777,0,24,801,1538
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,37,2,2,12,31,16,28,11,125,253,7,9,3,63,8,5,8,1,3,0,0,0,18,7,1,6,615,0,27,642,1218
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,38,3,3,37,66,22,17,22,152,410,10,14,1,123,5,16,9,2,11,0,1,0,26,4,6,6,960,0,28,988,1701
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,39,3,3,76,120,36,22,22,229,362,12,13,8,92,10,16,8,1,11,3,0,0,19,3,4,5,1072,0,21,1093,1849
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,41,2,2,34,69,18,19,9,156,343,6,7,2,71,19,10,11,3,9,0,0,0,14,1,4,3,808,2,21,831,1381
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,42,2,2,31,67,14,20,16,173,298,10,28,3,85,1,10,9,1,6,1,0,0,16,2,4,8,803,2,21,826,1416
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,43,2,2,22,27,18,7,8,140,225,11,2,0,54,2,1,8,0,1,1,2,1,25,1,1,8,565,0,14,579,986
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,44,2,2,19,32,17,10,7,154,242,7,6,2,47,1,3,7,1,6,1,0,0,16,3,3,2,586,1,17,604,972
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,45,2,2,14,44,15,19,18,109,205,12,7,1,50,1,3,7,2,4,0,0,1,19,2,0,1,534,2,19,555,961
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,46,2,2,34,37,8,12,10,115,171,9,2,5,36,0,5,10,0,9,2,0,0,12,1,3,0,481,0,16,497,775
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,47,2,2,18,44,26,11,5,128,198,13,6,1,67,1,4,7,0,2,0,1,0,15,1,2,3,553,0,10,563,1021
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,48,3,3,81,97,49,22,13,202,372,13,10,4,94,4,11,14,2,8,2,0,0,28,1,1,4,1032,1,35,1068,1676
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,49,2,2,49,72,36,25,9,144,281,11,14,1,51,3,5,14,3,11,1,0,0,18,1,0,6,755,0,20,775,1299
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,50,2,2,32,72,33,24,17,140,341,11,9,0,98,0,13,10,3,6,1,0,0,15,5,5,5,840,1,32,873,1498
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,51,2,2,56,61,23,15,14,136,289,7,5,4,104,1,7,7,1,12,0,0,0,7,1,1,0,751,1,13,765,1185
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,52,2,2,31,54,19,12,12,108,202,6,3,3,49,0,6,6,1,4,0,0,0,18,0,4,2,540,0,15,555,901
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,53,2,2,37,49,20,29,10,176,280,3,3,3,98,2,19,7,0,10,0,1,0,21,2,4,2,776,1,16,793,1286
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,54,2,2,21,40,14,13,26,138,296,8,1,0,76,2,12,5,1,6,0,0,1,11,4,8,1,684,0,16,700,1194
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,55,3,3,41,49,12,20,13,112,353,6,9,6,64,3,3,11,3,4,1,0,0,20,4,2,8,744,0,24,768,797
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,64,1,1,8,36,9,11,9,60,173,4,13,0,23,2,3,8,0,0,0,0,0,12,1,3,5,380,0,19,399,699
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,65,1,1,8,18,6,15,10,50,122,1,14,1,28,0,0,5,0,5,0,0,0,6,2,1,0,292,0,9,301,535
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,66,2,2,25,26,10,17,1,80,176,4,6,3,45,3,2,8,2,4,0,0,0,13,1,3,7,436,0,10,446,830
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,67,1,1,6,18,5,9,6,50,93,0,1,3,26,2,1,1,1,1,0,0,0,7,2,0,2,234,0,10,244,451
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,68,2,2,13,32,15,9,10,68,204,3,5,1,53,1,5,5,0,4,0,0,0,15,2,2,3,450,0,23,473,857
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,69,2,2,4,21,12,27,20,49,196,1,6,4,48,0,3,1,2,1,0,0,0,17,4,0,7,423,0,18,441,918
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,70,2,2,12,22,9,21,11,121,217,1,6,5,71,0,1,8,3,4,0,0,0,22,1,5,4,544,0,13,557,1015
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,71,2,2,15,34,14,21,11,114,220,8,7,11,43,4,4,14,2,3,0,0,0,15,2,4,6,552,0,22,574,1015
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,72,2,2,24,22,16,17,20,135,288,5,4,1,59,2,8,7,7,5,0,0,0,14,1,3,3,641,4,14,659,1132
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,73,2,2,15,23,11,19,7,104,213,7,1,1,63,1,2,4,9,4,0,0,0,13,1,3,4,505,0,15,520,835
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,74,2,2,7,38,30,29,5,88,186,2,7,3,58,2,0,1,2,8,4,0,1,14,0,3,3,491,0,13,504,827
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,75,1,1,13,30,4,9,4,81,193,2,6,0,46,2,1,3,2,1,0,0,0,7,2,2,0,408,0,10,418,723
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,82,1,1,4,25,16,9,4,41,109,0,2,1,41,2,5,2,0,3,0,0,1,2,0,1,2,270,0,8,278,459
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,83,1,1,6,38,20,13,5,52,171,0,3,3,33,0,2,3,0,0,0,0,0,0,0,0,0,349,0,5,354,615
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,85,1,1,19,30,7,6,5,68,149,4,7,1,32,0,5,5,1,5,1,0,0,6,2,0,1,354,1,11,366,595
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,86,2,2,16,33,11,7,7,119,196,2,1,0,46,2,6,4,1,3,0,0,0,13,1,2,3,473,0,14,487,924
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,87,1,1,7,16,10,9,10,131,135,5,2,1,30,1,2,4,4,2,0,0,0,5,0,2,1,377,0,8,385,643
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,88,1,1,11,20,13,5,4,52,98,1,1,0,22,1,3,0,0,3,0,0,1,3,0,0,0,238,1,6,245,404
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,89,2,2,15,32,26,19,12,104,310,8,5,7,54,0,3,7,7,2,3,2,2,14,2,4,5,643,0,19,662,1140
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,90,2,2,18,32,6,13,4,92,174,4,9,1,48,1,3,4,1,3,0,0,0,16,0,2,4,435,0,9,444,825
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,91,2,2,13,20,11,20,7,89,178,2,4,5,33,7,0,5,0,3,0,0,0,8,4,2,1,412,0,14,426,767
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,92,1,1,17,21,7,15,2,79,156,1,9,6,38,0,2,2,4,3,0,0,0,8,2,0,2,374,1,10,385,703
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,93,1,1,12,36,6,11,10,80,162,2,18,2,33,4,1,3,1,3,1,0,0,6,0,2,0,393,0,16,409,740
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,94,1,1,12,39,5,9,6,77,165,2,7,0,25,0,2,1,0,4,0,0,0,11,0,3,3,371,0,11,382,632
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,98,2,2,25,44,38,18,15,102,341,7,43,4,26,2,3,5,1,3,0,0,1,11,4,2,9,704,2,27,733,422
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,99,1,1,30,37,20,9,4,75,100,6,10,3,51,1,2,4,2,5,1,0,0,6,1,1,3,371,0,10,381,720
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,100,2,2,48,53,12,16,10,145,263,7,8,0,56,1,5,8,3,11,2,2,0,19,1,3,5,678,0,20,698,1399
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,101,3,3,25,46,28,34,18,155,421,4,8,4,68,0,6,9,0,4,0,0,1,18,3,1,7,860,1,32,893,942
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,102,2,2,55,55,11,20,11,124,212,4,5,4,66,2,19,3,0,9,1,0,0,24,2,2,2,631,3,22,656,1225
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,103,2,2,59,51,15,12,8,114,138,5,0,1,47,1,12,2,1,10,1,0,0,13,0,1,1,492,0,11,503,852
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,104,2,2,66,83,28,28,8,144,273,12,6,1,81,1,12,8,2,4,0,0,0,15,1,1,3,777,0,27,804,1414
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,105,3,3,49,57,10,28,16,141,333,5,17,3,66,1,22,6,1,10,0,0,1,19,1,1,4,791,0,25,816,1516
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,106,4,4,53,71,28,25,19,268,476,9,3,4,110,7,12,18,0,92,2,0,1,17,0,2,10,1227,1,34,1262,1663
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,107,2,2,64,63,31,24,13,145,261,8,5,1,58,3,24,10,1,12,0,1,0,11,2,2,4,743,0,21,764,1430
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,108,2,2,73,76,21,17,13,131,257,9,7,4,71,2,3,7,2,15,1,1,2,19,1,0,3,735,1,21,757,1282
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,109,2,2,70,80,31,15,9,133,242,6,5,0,56,1,8,10,2,7,2,0,1,15,3,4,3,703,0,17,720,1209
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,193,3,3,22,50,67,35,27,242,440,14,6,6,74,6,8,28,3,9,2,1,0,37,7,8,4,1096,2,46,1144,2131
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,194,2,2,19,38,11,25,24,166,291,8,8,2,71,0,3,9,1,3,0,0,0,15,3,2,6,705,2,23,730,1353
