CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3244,2,2,77,27,35,21,15,26,277,8,6,1,1,1,17,1,5,1,519,0,16,535,931
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3245,2,2,92,34,14,23,17,22,472,12,7,2,0,0,22,0,8,2,727,0,13,740,1244
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3246,2,2,69,19,14,17,17,13,308,2,6,1,1,0,17,0,3,3,490,0,17,507,929
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3247,1,1,30,14,7,8,5,13,210,4,6,1,0,0,16,0,8,2,324,0,6,330,595
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3248,2,2,27,6,2,21,9,20,312,5,5,0,0,1,18,0,4,3,433,0,10,443,785
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3249,2,2,44,16,14,11,12,23,391,9,3,0,0,0,23,0,6,0,552,0,19,571,1051
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3250,1,1,13,5,4,3,4,2,62,2,1,0,0,0,9,1,3,1,110,0,2,112,179
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3251,2,2,17,13,18,8,8,13,186,5,3,0,0,0,4,0,6,0,281,0,4,285,497
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3252,3,3,71,28,17,36,18,31,516,11,5,0,1,0,50,2,12,3,801,0,23,824,1658
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3253,1,1,56,6,2,11,10,17,292,1,1,0,0,0,8,0,2,0,406,0,8,414,700
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3254,1,1,22,7,7,6,8,12,173,3,1,0,0,0,3,0,3,1,246,0,4,250,438
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3255,1,1,54,17,4,8,33,17,164,5,1,0,0,0,6,1,1,6,317,0,11,328,572
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3256,1,1,16,8,3,8,11,27,141,2,4,3,0,0,6,1,2,1,233,0,9,242,397
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3257,1,1,17,14,5,23,14,10,229,2,2,0,0,0,4,1,3,3,327,0,12,339,498
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3258,1,1,9,8,1,7,5,0,29,1,0,0,0,0,2,0,1,0,63,0,1,64,109
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3543,2,2,134,151,3,16,29,26,499,16,11,0,0,0,13,1,4,3,906,0,19,925,1435
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3544,3,3,190,184,5,16,53,24,538,17,16,6,0,0,12,10,4,2,1077,0,29,1106,1674
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3545,2,2,111,76,1,18,15,10,285,12,9,3,2,0,7,0,4,2,555,0,19,574,892
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3546,2,2,91,150,4,22,17,27,355,8,1,1,0,0,14,5,2,1,698,1,21,720,1118
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3547,1,1,7,24,0,17,2,8,90,6,2,0,0,0,6,0,0,0,162,0,4,166,363
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3548,1,1,30,49,3,10,13,11,254,8,2,1,0,0,13,1,6,3,404,0,11,415,685
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3549,2,2,133,147,2,30,8,23,482,16,17,8,0,0,17,1,7,4,895,0,38,933,1419
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3550,2,2,66,88,6,39,10,14,335,6,5,4,0,0,15,0,5,4,597,1,18,616,905
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3572,2,2,88,19,5,38,11,37,223,9,7,3,0,0,12,4,4,3,463,0,17,480,837
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3573,2,2,123,42,3,47,10,34,354,24,4,1,0,0,17,0,2,1,662,0,21,683,1280
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3574,1,1,13,11,0,22,2,1,74,2,0,0,0,0,2,0,7,0,134,0,4,138,212
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3575,1,1,29,3,1,14,3,3,75,1,0,1,0,0,2,0,2,0,134,0,4,138,289
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3576,2,2,73,22,3,72,8,12,277,13,13,2,0,0,7,1,5,1,509,0,15,524,776
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3577,1,1,25,8,0,27,6,6,85,3,2,0,0,0,6,0,3,1,172,0,2,174,257
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3578,1,1,41,11,3,32,2,7,130,5,0,1,0,0,11,0,2,0,245,0,3,248,451
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3579,1,1,17,10,2,33,3,4,51,1,1,0,0,0,1,0,0,1,124,0,4,128,210
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3580,1,1,56,21,1,49,4,13,145,3,2,2,0,0,5,0,4,1,306,1,9,316,547
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3581,1,1,38,7,3,48,5,11,204,10,1,0,0,0,2,0,9,0,338,0,9,347,677
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3582,1,1,6,5,0,25,2,0,44,2,0,0,0,0,0,0,0,0,84,0,2,86,152
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3583,1,1,22,5,0,42,4,0,44,0,1,0,0,0,3,0,0,0,121,0,4,125,212
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3584,1,1,9,10,1,39,3,1,55,1,0,0,0,0,1,0,2,0,122,0,4,126,172
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3585,1,1,56,13,1,18,7,7,185,4,2,2,0,0,14,1,5,2,317,0,8,325,509
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3586,2,2,111,3,3,82,8,9,148,13,4,0,0,0,13,1,7,1,403,0,5,408,833
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3587,1,1,23,8,0,88,4,2,87,5,1,0,0,0,1,1,4,2,226,0,10,236,370
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3588,1,1,39,12,2,73,4,4,53,0,3,0,0,1,5,1,4,0,201,0,9,210,299
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3589,2,2,27,20,1,97,2,3,80,1,5,2,0,0,3,0,2,1,244,0,8,252,457
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3590,1,1,55,15,1,54,4,14,115,1,2,2,0,2,7,0,7,0,279,0,8,287,438
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3591,1,1,7,3,6,10,9,55,157,7,1,0,0,0,5,0,1,2,263,0,7,270,416
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3592,1,1,23,26,24,19,15,75,246,17,1,0,0,0,4,3,3,3,459,0,13,472,705
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3593,1,1,4,12,2,19,7,5,84,3,3,0,0,0,1,2,2,0,144,0,3,147,192
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3594,1,1,10,3,4,29,1,6,121,8,1,0,0,0,2,2,1,0,188,0,6,194,272
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3595,2,2,52,19,8,87,15,36,422,10,2,1,0,1,8,0,4,2,667,0,14,681,1020
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3596,2,2,111,17,14,133,17,46,298,8,4,2,0,0,11,3,9,6,679,0,16,695,1103
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3597,1,1,27,15,2,56,10,16,212,13,2,0,0,0,7,1,6,1,368,0,12,380,648
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3598,2,2,245,163,7,49,16,26,391,13,13,5,1,0,14,1,3,1,948,0,41,989,1349
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3599,2,2,101,33,4,52,15,16,502,13,2,4,0,0,23,0,12,5,782,0,28,810,1366
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3600,1,1,60,21,4,25,10,9,152,9,3,1,0,0,0,0,0,1,295,0,14,309,525
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3601,1,1,55,13,0,17,11,9,181,16,1,1,0,0,6,2,1,3,316,0,16,332,505
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3602,1,1,30,14,3,11,6,17,140,13,1,2,0,0,5,0,1,1,244,1,10,255,386
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3603,2,2,49,37,4,52,18,19,355,9,3,8,1,0,26,2,17,3,603,0,31,634,1048
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3604,3,3,133,69,3,40,14,24,424,13,7,6,1,0,11,4,6,1,756,0,31,787,1367
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3605,1,1,69,31,0,14,8,3,116,5,4,0,0,0,0,2,2,0,254,0,6,260,372
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3606,1,1,65,47,1,37,13,17,172,1,5,2,0,0,2,3,3,0,368,0,12,380,547
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3607,1,1,119,37,2,22,9,16,89,3,11,5,1,0,2,4,1,0,321,0,13,334,506
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3608,1,1,115,35,3,26,16,28,185,4,2,1,1,0,13,2,5,1,437,0,15,452,647
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4696,2,2,79,47,5,17,7,21,337,3,10,1,0,0,15,2,5,0,549,0,23,572,854
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4697,3,3,167,111,4,37,19,39,560,19,16,2,0,1,16,2,10,1,1004,0,28,1032,1596
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4698,2,2,139,74,13,35,8,18,294,18,15,5,0,0,14,0,4,2,639,0,7,646,971
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4699,2,2,147,74,6,40,13,37,538,17,9,3,1,0,23,3,6,5,922,0,18,940,1407
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4700,2,2,86,47,3,29,15,21,457,15,7,2,1,0,10,1,4,3,701,0,22,723,1122
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4701,2,2,57,35,6,39,12,25,375,15,17,2,0,1,9,6,4,2,605,0,22,627,1104
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4702,2,2,62,153,4,15,6,7,337,8,5,2,0,0,10,1,6,3,619,0,17,636,847
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4703,2,2,66,118,3,32,10,12,456,12,1,1,0,0,12,2,8,1,734,0,26,760,1120
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4704,1,1,12,14,1,6,3,6,112,6,3,0,0,0,6,0,1,0,170,0,9,179,278
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4705,1,1,28,17,1,14,7,3,236,4,4,0,0,0,20,1,0,0,335,0,13,348,491
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4706,1,1,25,16,1,19,9,7,194,9,0,0,0,0,3,0,3,0,286,0,6,292,429
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4707,2,2,104,61,12,45,11,9,337,6,10,1,1,0,21,1,5,0,624,0,17,641,902
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4708,2,2,69,61,3,44,10,11,368,10,7,4,2,0,8,1,4,1,603,0,37,640,955
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4709,1,1,52,71,7,29,6,7,286,5,6,1,0,0,5,1,3,1,480,1,17,498,712
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4710,2,2,56,52,5,44,10,18,546,13,10,4,0,0,18,0,9,2,787,0,41,828,1105
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4711,2,2,52,119,3,46,10,16,333,11,6,1,0,1,6,0,2,4,610,0,21,631,844
3,30,VERACRUZ,2,TANTOYUCA,0,VOTO ANTICIPADO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,695,2,2,125,78,4,21,14,91,312,7,4,2,0,0,5,0,2,0,665,0,15,680,967
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,696,1,1,66,70,4,14,11,90,224,5,4,0,0,0,14,0,0,0,502,0,7,509,739
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,697,2,2,206,103,7,34,18,123,258,7,11,1,2,1,13,2,2,7,795,0,20,815,1254
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,698,1,1,105,36,0,5,8,34,142,2,4,1,0,0,8,1,1,0,347,0,13,360,520
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,699,1,1,110,40,2,24,10,17,161,2,4,2,0,0,3,0,0,1,376,0,15,391,598
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,700,2,2,171,131,4,15,14,33,243,6,14,7,3,0,13,3,6,3,666,0,39,705,1128
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,701,1,1,105,67,3,16,15,24,186,5,2,3,0,0,15,0,0,1,442,0,13,455,732
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,702,1,1,83,81,2,6,2,21,102,4,8,2,0,0,0,2,2,0,315,1,10,326,534
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,703,3,3,185,145,3,26,9,27,177,7,14,1,0,0,9,2,4,3,612,0,25,637,1028
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1320,3,3,84,87,19,251,29,22,363,24,6,0,1,0,15,4,10,1,916,1,28,945,1512
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1321,2,2,45,59,12,179,28,23,266,23,2,0,0,0,13,1,8,2,661,0,29,690,1055
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1322,3,3,72,62,3,294,15,14,129,9,2,1,1,1,14,0,1,0,618,0,20,638,1130
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1323,2,2,57,67,5,273,30,17,131,4,9,4,2,0,18,3,7,1,628,0,17,645,1162
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1324,3,3,51,55,4,120,18,13,420,9,6,2,1,0,14,1,7,1,722,0,31,753,1252
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1325,1,1,23,11,1,35,92,16,123,8,1,1,0,0,5,2,1,7,326,0,18,344,549
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1326,1,1,28,9,7,59,10,9,135,12,3,1,1,0,5,1,7,1,288,0,29,317,589
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1327,2,2,33,23,11,91,19,15,225,9,3,3,0,1,19,5,7,3,467,0,24,491,802
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1328,3,3,44,31,17,93,26,24,519,13,4,2,1,0,17,4,8,3,806,0,55,861,1558
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1329,2,2,42,92,56,51,18,21,368,11,15,6,0,0,6,1,1,3,691,0,63,754,1266
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1330,1,1,34,33,10,10,10,6,109,8,7,4,1,0,2,0,1,0,235,0,12,247,427
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1331,1,1,46,69,20,39,18,15,117,6,4,5,0,0,10,1,1,2,353,0,27,380,705
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1332,1,1,29,60,17,22,10,8,101,16,4,0,0,0,0,0,4,1,272,0,18,290,522
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1333,2,2,33,31,26,20,34,40,361,19,4,1,0,1,10,2,1,0,583,0,25,608,1093
3,30,VERACRUZ,2,TANTOYUCA,58,CHICONAMEL,1334,2,2,23,32,7,26,26,12,394,11,2,0,0,0,5,2,4,2,546,0,16,562,843
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1343,2,2,91,88,18,56,19,58,382,31,5,3,1,0,17,0,8,1,778,1,33,812,1356
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1344,4,5,159,108,30,85,31,84,598,54,9,2,0,0,21,2,14,5,1202,1,53,1256,1691
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1345,2,2,79,47,14,30,21,26,242,11,2,3,0,5,9,1,4,0,494,0,22,516,864
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1346,2,2,50,51,18,53,11,31,253,17,9,1,0,0,15,2,6,1,518,0,23,541,898
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1347,3,3,78,70,22,68,39,64,537,16,4,2,0,0,25,3,5,2,935,0,40,975,1646
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1348,1,1,19,22,7,60,21,19,180,13,0,0,0,0,10,2,9,1,363,0,13,376,589
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1349,1,1,4,5,3,12,5,3,102,2,1,0,0,0,1,0,0,0,138,0,4,142,218
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1350,2,2,49,21,12,52,24,15,305,6,3,1,3,0,13,2,5,1,512,0,14,526,811
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1351,3,3,55,40,25,69,41,63,481,25,1,1,0,0,22,1,9,6,839,0,24,863,1376
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1352,3,3,49,27,14,87,40,64,564,26,2,1,0,0,21,2,2,1,900,0,32,932,1529
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1353,2,2,31,56,17,86,37,34,253,18,7,0,0,0,7,4,4,0,554,0,22,576,812
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1354,1,1,18,15,8,30,12,37,133,9,1,3,0,0,5,1,0,1,273,0,11,284,445
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1355,1,1,26,17,12,26,22,14,237,6,3,0,0,0,9,2,6,0,380,0,14,394,672
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1356,1,1,18,15,5,33,18,10,139,4,4,1,0,0,8,1,2,0,258,0,7,265,393
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1357,1,1,10,35,18,57,20,20,152,14,1,1,0,1,4,1,3,2,339,0,24,363,505
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1358,2,2,50,40,12,85,27,24,346,25,2,5,0,0,8,3,14,5,646,0,52,698,1036
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1359,3,3,42,40,26,107,51,44,527,16,2,1,1,1,26,4,7,7,902,0,49,951,1529
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1360,2,2,52,80,21,100,23,36,449,12,7,0,0,0,9,3,5,0,797,0,41,838,1370
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1361,2,2,36,12,23,33,20,20,102,10,2,1,0,0,3,2,2,5,271,0,22,293,883
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1362,2,2,45,27,18,63,51,29,349,9,3,3,1,0,17,2,6,0,623,0,16,639,951
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1363,2,2,53,59,23,30,30,42,242,11,3,0,0,1,6,1,4,2,507,0,18,525,751
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1364,1,1,9,4,4,46,13,18,150,6,0,0,0,0,3,1,1,0,255,0,7,262,443
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1365,2,2,38,38,39,95,56,46,390,11,4,3,1,0,13,0,2,1,737,0,21,758,1303
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1366,2,2,31,38,13,45,27,22,408,25,2,1,0,1,10,0,7,3,633,0,23,656,1001
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1367,1,1,26,24,14,31,14,22,144,12,0,2,0,0,2,0,0,0,291,0,9,300,478
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1368,2,2,30,15,21,39,22,30,277,12,7,1,0,0,15,1,2,1,473,0,8,481,803
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1369,2,2,80,76,26,85,48,42,306,15,3,0,1,0,13,3,1,1,700,0,22,722,1208
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1370,1,1,27,18,13,33,32,17,220,10,1,0,0,0,6,3,2,2,384,0,21,405,647
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1371,2,2,52,59,22,83,30,44,262,14,4,0,0,1,3,1,2,1,578,0,32,610,917
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1372,2,2,18,21,13,57,14,12,166,13,0,0,0,0,5,0,5,0,324,0,24,348,491
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1373,1,1,26,15,24,42,27,24,195,4,0,0,0,0,5,0,1,2,365,0,17,382,717
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1374,2,2,29,27,29,49,26,33,209,9,2,4,0,1,9,1,4,3,435,0,24,459,800
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1375,2,2,25,23,113,42,35,29,226,16,6,1,1,1,7,6,3,1,535,0,40,575,893
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1376,2,2,23,34,41,80,37,37,265,13,5,0,0,1,5,3,5,2,551,0,40,591,993
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1377,1,1,17,19,10,35,25,22,141,5,2,0,1,0,10,4,3,1,295,0,11,306,539
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1378,3,3,39,36,29,81,29,30,353,12,2,1,2,0,11,6,6,0,637,0,38,675,1023
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1379,1,1,12,6,8,17,6,10,99,8,0,1,0,0,7,4,0,0,178,0,3,181,269
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1380,2,2,30,33,26,65,23,44,389,21,3,0,0,0,12,0,4,0,650,1,30,681,1030
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1381,1,1,18,56,15,49,31,17,177,15,2,1,0,0,7,2,4,0,394,0,13,407,668
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1382,1,1,16,23,34,42,21,5,92,9,0,0,0,0,2,1,2,0,247,0,11,258,368
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1383,1,1,21,24,36,99,28,18,148,1,2,0,0,0,3,1,3,1,385,0,18,403,650
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1384,1,1,11,18,12,87,8,6,83,3,0,0,1,0,2,0,1,2,234,0,5,239,328
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1385,2,2,26,28,33,108,34,29,414,9,5,1,0,0,20,7,7,5,726,0,31,757,1220
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1386,1,1,20,9,5,25,24,18,157,6,0,0,0,0,11,4,1,0,280,0,6,286,408
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1387,1,1,15,43,15,21,20,16,138,10,0,0,1,0,0,0,0,3,282,0,15,297,498
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1388,1,1,33,33,30,65,18,15,152,7,2,1,0,0,4,0,3,0,363,0,25,388,747
3,30,VERACRUZ,2,TANTOYUCA,60,CHICONTEPEC,1389,2,2,32,44,21,30,26,21,219,20,2,1,2,0,2,0,0,0,420,0,27,447,730
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1463,2,2,94,82,19,14,21,41,272,9,5,0,0,1,8,0,3,2,571,0,14,585,838
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1464,2,2,67,51,19,19,24,36,269,9,8,1,0,0,16,3,3,1,526,0,26,552,848
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1465,1,1,55,28,3,8,4,2,109,1,3,2,0,0,5,1,0,0,221,0,8,229,382
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1466,1,1,49,16,5,10,9,6,156,3,1,0,0,0,2,3,4,1,265,0,11,276,449
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1467,2,2,138,152,18,38,27,58,228,6,17,8,3,0,12,5,0,1,711,0,43,754,1211
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1468,2,2,145,101,19,28,28,59,308,13,5,5,0,0,15,5,3,0,734,0,25,759,1133
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1469,2,2,111,75,21,29,25,49,193,7,6,1,0,0,11,4,3,1,536,0,8,544,873
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1470,2,2,161,145,14,25,18,40,220,16,4,3,0,0,5,1,1,4,657,0,31,688,1028
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1471,2,2,198,142,21,21,16,35,254,18,9,7,0,1,5,1,3,0,731,0,33,764,1095
3,30,VERACRUZ,2,TANTOYUCA,65,CHONTLA,1472,3,3,185,200,7,48,22,58,515,25,10,5,0,0,13,0,5,3,1096,0,31,1127,1629
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1718,3,3,69,75,107,60,31,50,575,13,5,1,3,0,17,6,5,3,1020,0,33,1053,1603
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1719,3,3,59,56,84,37,35,40,661,25,11,2,1,0,15,4,4,1,1035,0,41,1076,1582
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1720,2,2,100,39,203,28,18,18,288,6,7,1,2,0,2,0,2,3,717,0,27,744,1135
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1721,1,1,36,41,119,28,13,11,152,3,4,0,1,0,5,1,12,1,427,0,0,427,628
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1722,1,1,60,76,102,21,4,5,86,1,4,2,3,0,3,0,2,1,370,0,14,384,557
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1723,2,2,94,47,108,30,21,34,232,14,14,2,1,0,3,0,2,0,602,0,22,624,821
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1724,2,2,107,62,182,32,27,40,365,15,12,1,1,0,10,3,4,0,861,0,21,882,1390
3,30,VERACRUZ,2,TANTOYUCA,80,IXCATEPEC,1725,2,2,50,54,139,37,23,37,368,22,10,2,2,0,11,1,3,0,759,0,24,783,1214
