CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESM,MM,MICH1,TMX,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PRD_PESM,C_PT_PVEM,C_PT_MORENA,C_PT_PESM,C_PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,512,1,1,37,33,14,100,13,72,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,10,0,0,0,344,0,24,368,657
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,524,1,1,16,35,15,58,13,45,70,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,2,0,0,0,285,0,14,299,576
5,16,MICHOACAN,3,MARAVATIO,41,IRIMBO,669,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870
5,16,MICHOACAN,12,HIDALGO,111,ZINAPECUARO,2546,3,3,116,29,233,36,16,294,225,13,0,0,7,0,0,0,0,0,0,58,6,2,12,0,0,43,0,0,0,0,0,0,1090,0,31,1121,1945
5,16,MICHOACAN,12,HIDALGO,111,ZINAPECUARO,2566,2,2,59,21,178,14,22,50,121,2,0,0,1,0,0,0,0,0,0,27,3,7,5,0,0,33,0,0,0,0,0,0,543,0,36,579,1186
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2681,2,2,87,168,30,111,26,37,131,17,0,4,17,0,0,0,0,0,0,21,2,7,5,35,4,3,3,0,0,0,0,0,708,0,17,725,1338
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,769,2,2,12,14,4,9,45,206,75,24,249,0,0,0,0,0,0,0,0,17,1,0,5,0,0,0,0,0,0,0,0,0,661,0,27,688,1170
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,1294,2,2,0,0,0,28,14,270,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,521,0,29,550,938
5,16,MICHOACAN,2,PURUANDIRO,64,PANINDICUARO,1412,2,2,3,10,7,53,46,156,207,0,0,0,0,0,0,0,0,0,0,48,3,5,10,0,0,0,0,0,0,0,0,0,548,0,29,577,958
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1607,3,3,36,239,22,22,13,481,80,13,89,1,63,0,0,0,0,0,0,14,0,3,0,39,8,1,2,0,0,0,0,0,1126,0,31,1157,2144
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1608,3,3,31,160,20,29,11,354,78,14,55,15,36,0,0,0,0,0,0,10,7,2,3,22,3,1,1,0,0,0,0,0,852,0,32,884,1629
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1617,2,2,29,154,20,19,9,54,67,12,3,1,4,0,0,0,0,0,0,12,0,3,1,14,2,1,1,0,0,0,0,0,406,0,20,426,931
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2393,2,2,12,2,5,19,25,148,223,14,0,0,90,0,0,0,0,0,0,19,0,1,6,1,1,0,0,0,0,0,0,0,566,0,12,578,1083
5,16,MICHOACAN,10,MORELIA,54,MORELIA,946,2,2,135,85,13,14,10,25,167,7,0,0,9,0,0,0,0,0,0,11,1,2,2,0,0,18,0,0,0,0,0,0,499,1,28,528,1032
5,16,MICHOACAN,10,MORELIA,54,MORELIA,955,3,3,295,135,27,23,38,46,314,17,0,0,31,0,0,0,0,0,0,37,2,5,9,0,0,13,0,0,0,0,0,0,992,1,39,1032,1777
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1212,3,3,541,145,26,27,30,36,289,16,0,0,20,0,0,0,0,0,0,26,1,6,5,0,0,37,0,0,0,0,0,0,1205,3,21,1229,1945
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1256,3,3,119,86,23,26,46,23,171,7,0,0,7,0,0,0,0,0,0,15,2,4,6,0,0,9,0,0,0,0,0,0,544,0,38,582,1582
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1257,2,2,52,34,4,14,51,8,73,0,0,0,4,0,0,0,0,0,0,18,4,2,3,0,0,8,0,0,0,0,0,0,275,1,24,300,858
5,16,MICHOACAN,10,MORELIA,54,MORELIA,2724,4,4,352,200,37,32,33,36,288,19,0,0,20,0,0,0,0,0,0,33,1,6,10,0,0,32,0,0,0,0,0,0,1099,0,46,1145,2261
5,16,MICHOACAN,16,MORELIA,54,MORELIA,2771,2,2,105,69,6,10,21,19,140,8,0,0,13,0,0,0,0,0,0,18,3,2,2,0,0,15,0,0,0,0,0,0,431,0,20,451,1135
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2183,2,2,18,4,3,6,6,6,78,2,3,1,1,0,0,0,0,374,0,7,0,2,0,1,1,0,0,0,0,0,0,0,513,0,17,530,771
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2193,2,2,29,17,1,13,12,8,114,4,3,2,0,0,0,0,0,407,0,9,2,2,3,0,0,0,0,0,0,0,0,0,626,0,22,648,952
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2194,2,2,26,8,6,12,8,1,87,1,2,3,2,0,0,0,0,517,0,8,1,3,1,8,0,0,0,0,0,0,0,0,694,0,25,719,1150
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2232,2,2,20,22,4,12,6,10,106,4,2,2,0,0,0,0,0,504,0,4,0,2,0,6,1,1,0,0,0,0,0,0,706,0,20,726,1309
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2251,4,4,50,12,7,28,24,15,202,4,8,4,3,0,0,0,0,1009,0,17,1,8,8,1,0,0,0,0,0,0,0,0,1401,1,64,1466,2663
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2274,2,2,38,13,9,12,11,33,81,3,2,0,1,0,0,0,0,567,0,3,1,3,1,2,2,2,0,0,0,0,0,0,784,0,34,818,1437
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2308,2,2,18,26,5,13,6,4,61,1,3,0,2,0,0,0,0,422,0,2,0,0,0,0,0,0,0,0,0,0,0,0,563,0,31,594,1085
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2786,2,2,10,5,2,19,10,4,100,0,3,1,9,0,0,0,0,284,0,8,3,2,3,2,0,0,0,0,0,0,0,0,465,0,46,511,1262
5,16,MICHOACAN,11,MORELIA,54,MORELIA,983,3,3,239,181,17,15,30,59,225,14,0,0,16,0,0,0,0,0,0,30,4,3,5,0,0,33,0,0,0,0,0,0,871,0,41,912,1880
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1075,1,1,216,39,7,4,7,14,53,2,0,0,6,0,0,0,0,0,0,3,0,1,0,0,0,9,0,0,0,0,0,0,361,0,11,372,499
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1085,2,2,395,105,17,12,16,40,166,12,0,0,15,0,0,0,0,0,0,13,1,2,7,0,0,29,0,0,0,0,0,0,830,1,23,854,1279
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1091,1,1,169,81,9,1,5,27,78,4,0,0,12,0,0,0,0,0,0,7,4,0,1,0,0,17,0,0,0,0,0,0,415,0,18,433,616
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1126,2,2,316,105,34,14,15,33,150,5,0,0,16,0,0,0,0,0,0,5,7,0,3,0,0,13,0,0,0,0,0,0,716,7,22,745,1167
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1279,2,2,154,64,15,14,19,13,122,3,0,0,8,0,0,0,0,0,0,7,0,2,3,0,0,29,0,0,0,0,0,0,453,0,36,489,1129
5,16,MICHOACAN,11,MORELIA,54,MORELIA,2789,2,2,289,106,15,7,6,31,142,8,0,0,22,0,0,0,0,0,0,12,1,4,0,0,0,29,0,0,0,0,0,0,672,1,25,698,1268
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,630,1,1,0,5,197,2,5,0,50,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,275,0,20,295,446
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,638,1,1,0,3,77,11,0,2,23,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,126,0,2,128,188
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,877,1,1,11,74,0,71,30,0,55,0,2,0,1,0,0,0,0,0,0,27,10,5,1,0,12,0,0,0,0,0,0,0,299,0,18,317,457
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1471,3,3,110,106,43,36,121,82,173,93,28,15,27,0,0,0,0,0,0,42,9,1,6,40,8,3,1,0,0,0,0,0,944,0,33,977,1566
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1495,1,1,28,26,13,14,55,21,39,15,0,2,2,0,0,0,0,0,0,10,4,2,3,7,0,0,0,0,0,0,0,0,241,0,23,264,536
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1775,1,1,1,149,2,10,4,0,57,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,230,0,12,242,477
5,16,MICHOACAN,15,PATZCUARO,80,SALVADOR ESCALANTE,1819,2,2,19,64,90,21,42,72,84,4,6,0,0,0,0,0,0,0,0,22,5,2,5,0,0,0,0,10,0,0,0,0,446,0,38,484,961
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,2733,5,5,131,124,88,57,97,143,201,284,25,10,164,0,0,0,0,0,0,59,9,5,4,40,10,3,2,0,0,0,0,0,1456,0,64,1520,3231
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,565,1,1,2,6,6,48,15,0,153,6,0,0,0,0,0,0,0,0,0,22,4,5,5,0,0,0,0,0,0,0,0,0,272,0,29,301,543
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,812,3,3,133,158,58,18,33,147,363,26,26,0,24,0,0,0,0,0,0,32,2,2,5,23,2,3,0,0,0,0,0,0,1055,1,25,1081,1803
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1305,2,2,12,31,7,212,15,0,248,21,0,0,0,0,0,0,0,0,0,61,0,9,4,3,0,0,0,0,0,0,0,0,623,0,29,652,1193
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1711,4,4,249,82,503,66,43,0,325,5,0,0,5,0,0,0,0,0,0,21,2,3,10,0,33,0,0,0,0,0,0,0,1347,0,63,1410,2294
5,16,MICHOACAN,23,APATZINGAN,84,TANCITARO,1888,3,3,139,54,22,24,18,111,151,109,6,0,0,0,0,0,0,0,0,15,5,4,5,0,27,0,0,0,0,0,0,0,690,4,16,710,1422
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,90,TEPALCATEPEC,1985,3,3,30,157,26,53,66,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,38,0,0,691,0,29,720,1766
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,451,2,2,182,51,68,50,14,8,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,466,1,23,490,837
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,785,1,1,2,7,1,2,46,55,25,125,0,0,76,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,346,0,16,362,555
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,793,2,2,14,53,258,16,11,5,299,1,0,0,4,0,0,0,0,0,0,56,6,3,7,46,1,3,11,0,0,0,0,0,794,0,35,829,1408
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,889,2,2,0,65,147,46,41,10,254,5,0,0,9,0,0,0,0,0,0,45,2,6,7,0,0,0,26,0,0,0,0,0,663,0,24,687,1070
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,907,2,2,0,17,22,19,13,1,106,0,0,0,4,0,0,0,0,0,0,11,3,2,1,0,0,0,7,0,0,0,0,0,206,0,10,216,354
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2136,1,1,0,6,171,4,2,0,136,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,324,0,7,331,593
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2147,1,1,0,12,165,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225,0,7,232,418
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2602,2,2,60,56,48,32,98,93,231,18,5,0,2,0,0,0,29,0,0,0,0,0,0,14,3,1,0,0,0,26,0,0,716,1,53,770,1428
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2632,2,2,33,47,21,63,84,81,215,17,0,0,1,0,0,0,14,0,0,0,0,0,0,15,0,0,0,0,0,21,0,0,612,0,52,664,1427
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2650,3,3,43,124,51,68,104,85,397,28,7,0,2,0,0,0,31,0,0,0,0,0,0,28,8,2,3,0,0,15,0,0,996,0,109,1105,2192
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2659,1,1,5,24,27,18,37,18,96,6,0,0,1,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,257,0,28,285,464
5,16,MICHOACAN,7,ZACAPU,43,JACONA,687,2,2,236,184,89,27,23,21,153,18,108,0,3,0,0,0,0,0,0,13,0,4,5,0,33,0,0,0,0,0,0,0,917,0,15,932,1497
5,16,MICHOACAN,7,ZACAPU,43,JACONA,700,2,2,16,42,43,8,5,15,58,17,16,0,2,0,0,0,0,0,0,12,6,1,1,0,5,0,0,0,0,0,0,0,247,0,7,254,1219
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,745,2,2,18,68,65,10,11,77,109,2,0,0,0,0,0,0,0,0,0,17,3,0,8,0,0,0,0,0,0,0,0,0,388,0,16,404,925
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARAN,1397,1,1,6,3,14,10,20,42,149,0,0,0,0,0,0,0,0,0,0,7,2,2,3,0,0,1,0,0,0,0,0,0,259,0,6,265,594
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARAN,1400,2,2,12,4,21,8,25,77,125,0,0,0,0,0,0,0,0,0,0,52,1,1,8,9,0,1,0,0,0,0,0,0,344,0,15,359,866
5,16,MICHOACAN,9,LOS REYES,85,TANGAMANDAPIO,1902,2,2,43,181,66,36,23,0,313,0,0,0,0,0,0,0,0,0,0,53,4,8,8,0,34,0,0,0,0,0,0,0,769,0,22,791,1444
5,16,MICHOACAN,9,LOS REYES,92,TINGUINDIN,2002,2,2,363,157,29,0,110,165,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,919,1,28,948,1448
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2317,1,1,72,17,5,3,3,51,44,1,0,0,0,0,0,0,0,0,0,8,1,2,0,0,27,0,0,0,0,0,0,0,234,0,4,238,383
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2331,1,1,122,28,3,6,3,40,120,2,0,0,0,0,0,0,0,0,0,9,2,1,4,0,32,0,0,0,0,0,0,0,372,0,10,382,719
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2334,1,1,47,4,3,17,6,176,92,0,0,1,0,0,0,0,0,0,0,12,1,1,0,0,7,0,0,1,0,0,0,0,368,1,15,384,625
5,16,MICHOACAN,4,JIQUILPAN,106,VISTA HERMOSA,2368,2,2,14,21,69,29,18,27,337,0,0,0,0,0,0,0,0,0,0,38,2,3,1,9,0,0,0,0,0,0,0,0,568,0,22,590,1047
5,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,439,3,3,497,93,11,47,17,0,159,0,0,0,0,0,0,0,0,0,0,53,4,4,65,81,16,8,4,0,0,0,0,0,1059,1,36,1096,2007
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2473,1,1,130,21,7,9,2,9,61,0,26,0,2,0,0,0,0,0,0,4,2,2,0,0,0,0,1,0,0,0,0,0,276,0,7,283,541
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2482,1,1,168,16,1,14,4,7,43,0,45,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,311,0,9,320,480
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,331,3,3,102,27,29,108,19,12,94,12,1,100,11,0,0,0,0,0,0,14,8,9,1,0,0,0,5,0,0,0,0,0,552,0,34,586,1590
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,484,2,2,79,72,29,141,26,210,210,14,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,4,1,0,14,0,0,0,824,0,38,862,1469
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,653,3,3,63,141,145,16,144,0,47,79,0,0,66,0,0,0,0,0,0,24,1,0,7,67,1,6,6,0,0,0,0,0,813,0,36,849,1532
5,16,MICHOACAN,12,HIDALGO,40,INDAPARAPEO,659,4,4,62,127,271,32,501,0,77,61,0,0,220,0,0,0,0,0,0,83,24,5,33,52,4,5,7,0,0,0,0,0,1564,0,57,1621,2738
5,16,MICHOACAN,12,HIDALGO,73,QUERENDARO,1649,2,2,123,146,0,6,69,3,57,0,105,0,12,0,0,0,0,0,0,15,2,1,2,0,0,0,0,0,0,0,0,0,541,0,18,559,831
5,16,MICHOACAN,12,HIDALGO,73,QUERENDARO,1659,1,1,49,8,0,7,11,1,23,0,42,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,149,0,6,155,252
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,1964,1,1,12,102,29,127,27,16,62,3,0,3,3,0,0,0,0,0,0,9,3,4,0,12,2,1,1,0,0,0,0,0,416,1,14,431,705
5,16,MICHOACAN,12,HIDALGO,111,ZINAPECUARO,2541,2,2,77,30,123,15,15,134,106,14,0,0,8,0,0,0,0,0,0,20,2,2,3,0,0,21,0,0,0,0,0,0,570,0,19,589,1036
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2682,2,2,77,127,23,56,18,37,77,10,0,52,14,0,0,0,0,0,0,11,3,0,0,16,4,0,1,0,0,0,0,0,526,0,12,538,828
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2695,2,2,88,122,31,72,19,85,94,22,0,8,24,0,0,0,0,0,0,11,0,9,0,27,5,0,0,0,0,0,0,0,617,0,20,637,1038
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2699,2,2,179,216,42,79,34,61,149,22,0,2,33,0,0,0,0,0,0,18,0,2,2,52,4,1,2,0,0,0,0,0,898,1,22,921,1336
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,716,2,2,14,20,427,1,10,135,24,0,1,3,0,0,0,0,0,0,0,5,2,0,3,39,2,9,2,0,0,0,0,0,697,0,26,723,1183
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,1292,2,2,0,0,0,57,23,127,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,482,0,18,500,1199
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,1293,2,2,0,0,0,76,11,277,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,541,0,21,562,1115
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1638,3,3,56,142,26,24,27,209,55,8,28,1,7,0,0,0,0,0,0,12,1,1,4,26,8,2,0,0,0,0,0,0,637,0,29,666,1548
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1915,3,3,319,373,9,8,4,0,85,0,76,0,0,0,0,0,0,0,0,6,1,1,3,0,0,37,0,0,0,0,0,0,922,0,17,939,1655
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1919,2,2,143,230,5,1,11,0,53,0,60,0,0,0,0,0,0,0,0,8,0,0,2,0,0,16,0,0,0,0,0,0,529,0,9,538,984
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2392,3,3,12,6,11,68,63,293,433,66,0,0,114,0,0,0,0,0,0,54,1,5,2,0,1,0,0,0,0,0,0,0,1129,0,38,1167,2120
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2419,2,2,3,14,8,55,36,183,360,30,0,0,12,0,0,0,0,0,0,33,5,8,2,1,1,0,0,0,0,0,0,0,751,0,19,770,1347
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2423,3,3,10,13,19,58,39,285,553,30,0,0,36,0,0,0,0,0,0,29,4,7,4,0,0,1,0,0,0,0,0,0,1088,0,38,1126,1844
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2433,2,2,11,12,18,33,40,106,198,15,0,0,11,0,0,0,0,0,0,13,5,2,12,0,2,0,0,0,0,0,0,0,478,0,38,516,898
5,16,MICHOACAN,10,MORELIA,54,MORELIA,941,2,2,204,72,17,21,36,27,84,13,0,0,18,0,0,0,0,0,0,11,1,6,3,0,0,15,0,0,0,0,0,0,528,1,23,552,1264
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1214,3,3,289,146,27,25,37,51,229,18,0,0,31,0,0,0,0,0,0,42,0,4,7,0,0,15,0,0,0,0,0,0,921,0,33,954,1601
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1258,1,1,22,21,5,9,21,3,47,2,0,0,1,0,0,0,0,0,0,7,1,0,3,0,0,1,0,0,0,0,0,0,143,0,12,155,358
5,16,MICHOACAN,16,MORELIA,54,MORELIA,2712,6,6,441,253,50,50,43,102,534,22,0,0,32,0,0,0,0,0,0,50,9,5,13,0,0,46,0,0,0,0,0,0,1650,1,44,1695,3871
5,16,MICHOACAN,10,MORELIA,54,MORELIA,2717,2,2,190,100,14,11,21,21,128,8,0,0,9,0,0,0,0,0,0,8,1,5,2,0,0,30,0,0,0,0,0,0,548,0,33,581,1359
5,16,MICHOACAN,22,MUGICA,88,TARETAN,1952,3,3,260,65,32,460,57,5,130,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,1073,0,30,1103,1574
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2210,3,3,21,9,8,14,12,5,177,2,2,0,1,0,0,0,0,633,0,16,4,2,2,4,1,0,0,0,0,0,0,0,913,0,29,942,1684
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2227,2,2,32,8,2,11,16,10,106,2,3,4,2,0,0,0,0,493,0,3,0,3,1,3,1,1,0,0,0,0,0,0,701,0,27,728,1257
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2247,3,3,25,10,2,13,13,9,133,3,4,2,3,0,0,0,0,645,0,14,1,10,1,2,2,0,0,0,0,0,0,0,892,1,26,919,1715
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2281,1,1,37,14,1,6,8,5,63,0,0,0,1,0,0,0,0,338,0,7,1,2,2,6,1,1,0,0,0,0,0,0,493,0,13,506,699
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2309,5,5,37,19,7,27,27,16,203,1,11,6,4,0,0,0,0,1140,0,19,0,7,6,2,1,0,0,0,0,0,0,0,1533,0,75,1608,3200
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1080,1,1,286,25,8,5,7,7,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,369,0,4,373,491
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1178,4,4,358,81,26,6,15,21,178,12,0,0,21,0,0,0,0,0,0,9,1,1,2,0,0,21,0,0,0,0,0,0,752,0,26,778,945
5,16,MICHOACAN,17,MORELIA,54,MORELIA,2753,3,3,433,123,38,19,32,38,308,13,0,0,39,0,0,0,0,0,0,19,0,2,4,0,0,33,0,0,0,0,0,0,1101,2,33,1136,2046
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1456,4,4,106,148,84,46,69,290,258,140,16,24,46,0,0,0,0,0,0,61,6,8,14,38,4,0,2,0,0,0,0,0,1360,1,52,1413,2216
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1855,4,4,130,129,46,233,72,116,291,0,9,0,6,0,0,0,0,0,0,69,10,5,7,0,0,0,0,0,0,0,0,0,1123,0,57,1180,2381
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1860,2,2,103,160,7,39,42,95,111,0,0,0,3,0,0,0,0,0,0,6,2,1,3,0,0,0,0,0,0,0,0,0,572,0,48,620,1243
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1873,3,3,48,160,7,122,45,34,275,0,4,0,6,0,0,0,0,0,0,66,8,5,8,0,0,0,0,0,0,0,0,0,788,1,40,829,1791
5,16,MICHOACAN,19,TACAMBARO,98,TURICATO,2109,1,1,11,9,9,106,11,6,40,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,199,0,2,201,403
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,568,2,2,5,63,52,118,7,0,211,0,0,0,0,0,0,0,0,0,0,32,3,5,7,0,1,0,0,0,0,0,0,0,504,0,25,529,778
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,571,2,2,3,79,75,178,31,0,177,1,0,0,0,0,0,0,0,0,0,53,6,15,8,2,1,0,0,0,0,0,0,0,629,0,48,677,807
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,809,2,2,27,49,30,18,17,67,200,8,20,0,14,0,0,0,0,0,0,13,3,6,1,12,0,0,0,0,0,0,0,0,485,0,16,501,894
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,818,3,3,54,71,16,12,12,85,200,10,12,0,5,0,0,0,0,0,0,18,0,2,1,12,1,1,1,0,0,0,0,0,513,0,24,537,1134
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,846,3,3,46,49,40,36,28,100,479,14,21,0,10,0,0,0,0,0,0,23,5,4,5,3,1,0,1,0,0,0,0,0,865,0,26,891,1923
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1300,2,2,13,27,13,523,21,0,276,47,0,0,0,0,0,0,0,0,0,35,3,12,2,1,2,0,2,0,0,0,0,0,977,0,29,1006,1186
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1318,3,3,8,21,15,597,21,0,504,14,0,0,0,0,0,0,0,0,0,19,8,6,17,2,0,0,0,0,0,0,0,0,1232,0,11,1243,1568
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1320,1,1,5,13,5,211,6,0,59,3,0,0,0,0,0,0,0,0,0,23,7,27,1,0,0,0,0,0,0,0,0,0,360,0,41,401,584
