CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1948,C,2,0,C02,0,23,31,6,7,12,64,130,11,1,8,15,4,8,1,0,1,2,0,0,0,4,328,1,6,335,717,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,0,A,6,0,VA06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,491,B,1,0,B,0,76,70,7,10,17,66,108,14,3,6,13,4,15,3,0,0,1,1,0,0,12,426,0,14,440,722,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,491,C,1,0,C01,0,80,59,7,7,22,71,120,7,0,3,25,8,19,1,0,0,2,0,0,0,8,439,0,17,456,722,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,491,C,2,0,C02,0,62,74,5,10,12,66,137,10,2,4,15,4,17,2,0,0,0,0,0,0,11,431,0,9,440,721,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,491,C,3,0,C03,0,84,60,11,16,26,55,120,6,6,2,13,14,11,2,2,0,0,0,0,0,5,433,0,11,444,721,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,506,B,1,0,B,0,31,46,5,5,11,37,95,5,1,2,7,7,10,1,0,0,0,0,0,0,3,266,1,14,281,492,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,506,C,1,0,C01,0,17,55,5,7,18,28,98,2,1,3,8,1,9,1,0,0,0,0,0,0,8,261,0,14,275,492,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,B,1,0,B,0,19,53,3,15,11,36,123,8,4,2,8,4,7,2,0,0,0,1,0,0,5,301,0,11,312,580,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,C,1,0,C01,0,24,43,4,13,12,36,95,7,3,2,6,3,8,1,1,0,0,0,0,1,9,268,1,20,289,580,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,C,2,0,C02,0,22,46,4,13,12,40,105,10,3,3,3,4,11,2,0,0,0,0,0,0,12,290,0,14,304,580,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,C,3,0,C03,0,24,50,4,10,12,34,120,9,2,5,17,8,11,1,1,1,0,0,0,1,9,319,0,11,330,579,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,0,E01,0,21,58,7,7,11,46,149,5,4,4,11,8,11,1,0,0,0,0,0,0,11,354,0,13,367,738,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,1,E01C01,0,26,71,3,7,16,43,126,4,4,5,7,10,11,1,1,0,0,0,0,0,6,341,0,19,360,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,2,E01C02,0,31,55,5,4,13,43,126,4,2,7,10,8,10,0,0,1,1,0,0,0,8,328,1,15,344,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,3,E01C03,0,19,56,6,6,18,40,126,7,0,5,6,5,9,2,0,0,0,0,0,0,14,319,1,19,339,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,4,E01C04,0,23,44,5,13,6,36,133,3,4,6,8,4,10,1,0,0,0,1,0,0,6,303,1,11,315,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,5,E01C05,0,26,52,3,10,17,43,131,9,1,7,10,6,16,0,0,0,0,0,0,0,10,341,2,8,351,737,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,6,E01C06,0,28,56,4,12,9,39,122,12,1,4,6,2,14,0,0,0,0,0,0,0,12,321,2,12,335,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,E,1,7,E01C07,0,26,46,6,9,17,33,132,6,1,5,6,7,13,1,0,0,0,0,0,0,9,317,0,12,329,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,536,B,1,0,B,0,22,66,6,12,13,15,166,7,1,3,4,8,6,0,0,0,1,0,0,0,5,335,0,19,354,527,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,536,C,1,0,C01,0,14,41,3,11,10,22,179,5,0,1,4,6,7,4,0,0,0,0,0,0,3,310,0,17,327,527,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,537,B,1,0,B,0,11,48,3,14,13,19,151,10,1,5,2,14,7,0,0,0,0,0,0,0,13,311,0,17,328,553,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,537,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,537,C,2,0,C02,0,10,46,4,20,13,17,152,5,2,1,5,16,2,1,0,0,1,0,0,0,8,303,0,24,327,552,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,538,B,1,0,B,0,18,30,4,13,11,24,110,4,1,2,7,15,4,0,0,0,1,0,0,0,8,252,0,8,260,551,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,538,C,1,0,C01,0,19,28,6,2,9,33,115,3,2,2,5,9,9,0,0,0,0,0,0,0,6,248,0,15,263,551,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,538,C,2,0,C02,0,13,19,1,11,15,32,127,3,3,4,5,3,5,0,0,0,0,0,0,0,10,251,0,11,262,551,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,B,1,0,B,0,27,30,4,12,13,35,122,7,1,6,4,6,7,0,0,1,1,0,0,0,10,286,0,12,298,705,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,C,1,0,C01,0,34,52,3,5,13,35,100,6,3,3,11,2,10,1,0,0,1,0,0,2,10,291,0,14,305,705,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,C,2,0,C02,0,27,63,2,6,9,44,108,7,3,6,11,6,9,1,0,0,1,0,0,0,10,313,0,23,336,705,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,C,3,0,C03,0,16,51,6,8,13,37,135,5,4,5,3,6,10,2,0,1,0,0,0,0,5,307,2,17,326,705,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,C,4,0,C04,0,22,49,7,9,14,45,110,8,2,3,6,9,7,1,1,0,1,0,0,1,5,300,0,2,302,705,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,C,5,0,C05,0,18,58,6,9,14,34,99,6,3,5,4,3,10,3,0,1,0,0,0,0,11,284,0,15,299,705,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,C,6,0,C06,0,30,40,1,11,8,44,127,8,1,2,8,2,9,1,1,0,1,0,0,0,4,298,0,11,309,704,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,C,7,0,C07,0,28,45,7,15,11,41,121,7,9,7,4,5,6,1,2,0,0,0,0,0,9,318,0,21,339,704,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,540,B,1,0,B,0,25,129,4,8,12,32,136,6,1,3,2,2,13,5,1,0,0,0,0,0,6,385,1,13,399,730,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,540,C,1,0,C01,0,29,91,9,6,9,21,123,2,4,5,7,2,9,6,0,0,0,0,0,0,9,332,0,8,340,729,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,541,B,1,0,B,0,12,127,2,8,6,11,170,1,0,1,2,1,6,1,0,1,0,0,0,0,7,356,0,20,376,568,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,542,B,1,0,B,0,15,64,2,1,3,38,81,1,1,2,2,3,8,7,1,0,0,0,0,0,5,234,0,18,252,477,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,542,C,1,0,C01,0,17,67,6,8,8,17,94,5,0,0,1,3,8,4,1,0,0,0,0,0,2,241,0,13,254,476,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,543,B,1,0,B,0,12,107,9,11,13,22,102,4,0,3,7,4,4,3,0,1,0,0,0,0,8,310,0,22,332,608,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,543,C,1,0,C01,0,13,85,7,11,8,25,125,2,0,5,1,0,13,2,0,0,0,0,0,0,5,302,0,23,325,608,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,543,C,2,0,C02,0,20,87,5,10,13,28,129,2,3,2,3,3,12,4,0,2,0,0,0,0,3,326,0,18,344,607,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,545,B,1,0,B,0,5,83,5,3,4,8,99,0,4,6,1,2,12,4,0,2,0,0,0,0,2,240,0,7,247,395,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,551,B,1,0,B,0,38,84,5,14,15,50,160,8,5,5,7,5,4,0,0,0,0,0,0,0,9,409,0,20,429,748,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,551,C,1,0,C01,0,29,60,2,17,12,41,165,7,6,6,10,10,13,0,0,0,1,0,0,1,10,390,0,18,408,748,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,551,C,2,0,C02,0,26,70,8,9,14,46,136,4,1,1,13,4,14,3,0,1,0,0,0,0,13,363,0,17,380,748,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,551,C,3,0,C03,0,30,66,7,14,16,45,121,8,2,4,10,5,5,0,0,0,0,0,0,0,18,351,1,20,372,747,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,551,C,4,0,C04,0,32,50,5,13,15,55,172,9,3,12,12,6,10,1,0,0,0,0,1,0,6,402,0,22,424,747,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,1909,B,1,0,B,0,15,20,2,2,4,14,35,2,2,1,2,2,6,0,0,0,0,0,0,0,1,108,1,5,114,222,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,0,A,14,0,VA14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,552,B,1,0,B,0,69,70,3,2,4,0,97,2,0,0,7,0,8,4,0,0,0,0,0,0,4,270,0,5,275,561,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,552,C,1,0,C01,0,85,69,10,4,3,0,115,0,0,0,2,0,7,2,0,0,0,0,0,0,8,305,1,7,313,560,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,553,B,1,0,B,0,21,41,0,1,3,0,59,0,0,0,3,0,5,0,0,0,0,0,0,0,1,134,0,1,135,236,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,554,B,1,0,B,0,73,111,6,6,5,0,155,2,0,0,4,0,18,1,0,0,0,0,0,0,14,395,0,11,406,642,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,555,B,1,0,B,0,37,27,1,1,7,0,64,1,0,0,4,0,5,1,1,0,0,0,0,0,4,153,0,8,161,262,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,556,B,1,0,B,0,11,24,1,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,0,3,96,166,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,557,B,1,0,B,0,45,31,1,9,4,0,92,1,0,0,3,0,9,1,1,0,0,0,0,0,5,202,0,10,212,402,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,558,B,1,0,B,0,31,20,2,4,7,0,85,0,0,0,0,0,5,2,0,0,0,0,0,0,3,159,0,7,166,402,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,559,B,1,0,B,0,60,15,2,0,0,0,41,0,0,0,1,0,8,3,1,0,0,0,0,0,0,131,0,15,146,314,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,560,B,1,0,B,0,15,46,1,1,3,0,24,0,0,0,4,0,4,0,0,0,0,0,0,0,0,98,1,6,105,220,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,562,B,1,0,B,0,24,17,2,6,1,0,74,1,0,0,0,0,7,0,0,0,0,0,0,0,1,133,0,4,137,231,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,564,B,1,0,B,0,45,6,2,0,8,0,38,2,0,0,1,0,6,0,0,0,0,0,0,0,2,110,0,3,113,209,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,565,B,1,0,B,0,6,6,1,6,1,0,29,1,0,0,6,0,4,0,0,0,0,0,0,0,0,60,0,10,70,152,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,566,B,1,0,B,0,94,22,6,47,7,25,59,5,2,2,7,0,18,2,0,0,2,0,1,0,4,303,0,13,316,568,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,566,C,1,0,C01,0,75,32,2,48,2,18,57,1,6,1,8,0,13,2,1,0,7,1,1,0,9,284,0,9,293,568,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,566,C,2,0,C02,0,74,31,6,22,7,20,66,0,6,1,3,0,20,1,1,2,1,0,0,0,2,263,0,8,271,567,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,567,B,1,0,B,0,90,11,7,26,12,29,77,0,1,1,1,0,5,3,1,1,0,0,1,0,14,280,0,4,284,521,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,567,C,1,0,C01,0,69,18,10,26,7,29,78,1,1,2,3,0,7,1,1,0,3,0,2,0,10,268,0,8,276,520,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,568,B,1,0,B,0,51,12,5,19,5,21,65,4,3,5,4,0,11,3,0,0,3,0,2,0,9,222,0,10,232,459,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,568,C,1,0,C01,0,41,19,6,24,1,19,89,2,1,2,1,0,7,0,1,0,1,2,0,0,10,226,0,10,236,458,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,569,B,1,0,B,0,93,36,7,37,11,36,131,1,3,3,2,0,20,0,1,0,5,1,0,0,7,394,0,9,403,712,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,569,C,1,0,C01,0,114,24,10,43,11,20,98,1,2,3,2,0,15,1,1,0,4,0,0,0,13,362,0,5,367,712,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,570,B,1,0,B,0,80,28,7,48,17,31,114,3,1,1,1,0,19,2,0,0,5,0,1,1,21,380,0,12,392,728,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,571,B,1,0,B,0,90,35,5,31,16,18,94,2,2,1,2,0,13,0,0,0,0,0,1,0,7,317,0,8,325,631,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,572,B,1,0,B,0,99,29,8,46,8,17,105,4,1,0,7,0,8,1,0,0,3,0,1,1,11,349,0,8,357,672,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,572,C,1,0,C01,0,80,36,6,40,7,24,86,6,1,1,4,0,10,1,0,0,2,0,0,0,5,309,0,7,316,672,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,573,B,1,0,B,0,91,31,7,79,10,39,112,5,1,2,7,0,10,0,0,0,2,0,0,0,4,400,0,7,407,787,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,573,C,1,0,C01,0,85,37,7,60,8,36,93,4,3,5,5,0,21,4,0,0,4,0,0,0,3,375,0,14,389,700,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,573,C,2,0,C02,0,80,28,8,56,4,30,103,6,2,1,2,0,9,2,2,0,0,1,0,0,4,338,0,15,353,699,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,574,B,1,0,B,0,65,28,5,42,7,48,71,3,2,3,2,0,22,1,1,0,3,0,0,3,6,312,0,6,318,694,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,575,B,1,0,B,0,90,50,6,30,5,31,72,3,2,3,2,0,13,0,1,1,0,0,1,0,8,318,0,4,322,628,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,576,B,1,0,B,0,87,46,2,27,2,16,66,0,0,3,5,0,10,4,1,0,0,0,0,0,6,275,0,6,281,527,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,576,S,1,0,S01,0,6,1,1,5,0,5,12,1,2,0,0,0,0,0,0,0,0,0,0,0,1,34,0,7,41,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,577,B,1,0,B,0,80,38,11,13,5,14,38,0,0,2,5,0,14,1,0,0,0,0,0,0,5,226,0,2,228,445,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,578,B,1,0,B,0,57,13,3,10,6,10,63,1,0,1,1,0,2,0,1,0,2,0,0,0,2,172,0,9,181,388,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,578,C,1,0,C01,0,35,24,2,15,2,23,63,1,2,1,1,0,6,1,1,1,4,0,0,0,5,187,0,13,200,387,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,579,B,1,0,B,0,37,23,6,27,1,20,54,1,1,2,0,0,8,1,0,0,1,1,0,0,4,187,0,9,196,406,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,579,C,1,0,C01,0,36,31,4,21,8,15,43,4,0,0,1,0,8,0,1,0,2,0,0,0,4,178,0,6,184,405,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,580,B,1,0,B,0,43,13,2,25,10,18,69,0,3,0,2,0,6,0,0,0,2,0,0,0,7,200,0,6,206,381,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,580,C,1,0,C01,0,45,22,4,26,7,22,35,4,4,1,6,0,12,0,0,2,1,0,0,1,6,198,0,6,204,380,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,581,B,1,0,B,0,52,30,6,25,3,17,58,0,0,0,4,0,11,3,0,0,3,0,0,0,5,217,0,7,224,479,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,582,B,1,0,B,0,43,13,6,28,7,3,85,0,0,1,0,0,4,3,0,0,1,2,0,0,2,198,0,10,208,484,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,583,B,1,0,B,0,36,15,9,37,5,9,46,1,1,0,1,0,10,1,0,1,0,0,1,0,4,177,0,12,189,449,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,583,C,1,0,C01,0,50,11,7,28,6,21,68,4,0,1,0,0,8,0,0,1,0,0,0,0,4,209,0,12,221,449,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,584,B,1,0,B,0,46,10,3,14,2,2,23,0,0,0,0,0,0,5,4,0,0,0,0,0,2,111,0,5,116,243,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,586,B,1,0,B,0,5,10,0,1,1,4,52,2,0,1,0,0,2,3,0,0,1,0,0,0,2,84,0,7,91,205,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,586,E,1,0,E01,0,15,13,0,9,10,4,97,2,3,0,2,0,5,0,1,0,0,0,0,0,8,169,0,5,174,396,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,587,B,1,0,B,0,39,13,5,57,16,9,90,2,3,1,3,0,0,0,0,0,0,0,0,0,0,238,0,31,269,528,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,588,B,1,0,B,0,38,15,3,9,2,2,35,1,8,2,0,0,10,0,0,0,0,0,0,0,1,126,0,6,132,224,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,589,B,1,0,B,0,52,8,5,47,6,24,70,3,2,2,0,0,11,2,0,0,0,0,0,0,4,236,0,9,245,559,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,590,B,1,0,B,0,41,20,8,15,2,5,37,4,1,1,0,0,8,0,2,0,0,0,1,0,4,149,0,3,152,253,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,591,B,1,0,B,0,16,30,5,11,4,4,29,2,1,0,0,0,8,1,0,0,2,1,0,0,4,118,0,7,125,265,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,593,B,1,0,B,0,13,46,1,14,4,6,98,4,0,3,0,0,7,0,0,0,0,0,0,0,4,200,0,3,203,376,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,594,B,1,0,B,0,33,7,2,19,3,10,28,3,0,1,0,0,2,3,0,0,0,0,0,0,1,112,0,4,116,223,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,596,B,1,0,B,0,37,36,1,21,7,7,57,3,0,0,1,0,7,0,2,1,2,0,0,0,4,186,0,12,198,475,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,599,B,1,0,B,0,79,20,9,33,10,13,100,0,4,5,2,0,14,3,3,0,2,0,0,0,13,310,1,8,319,617,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,599,C,1,0,C01,0,71,28,10,31,3,20,95,1,3,2,0,0,12,1,1,0,1,0,0,2,5,286,0,8,294,616,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,600,B,1,0,B,0,8,13,0,3,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,44,129,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,601,B,1,0,B,0,110,18,9,7,3,4,30,0,0,1,1,0,24,5,4,0,0,0,0,0,3,219,0,13,232,337,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,603,B,1,0,B,0,8,18,0,2,2,2,16,0,1,1,0,0,1,1,1,0,0,0,0,0,0,53,0,4,57,146,ACTA DE CASILLA,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,604,B,1,0,B,0,112,22,7,57,6,22,92,2,4,2,1,0,16,2,3,0,3,0,0,0,13,364,0,7,371,635,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,15,JALPA,19,JALPA,605,B,1,0,B,0,21,20,0,21,3,9,39,2,0,0,1,0,0,0,0,0,0,0,0,0,1,117,0,3,120,217,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,0,A,12,0,VA12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,606,B,1,0,B,0,107,18,121,2,4,5,43,0,0,23,22,0,0,0,0,0,0,0,0,0,0,345,0,23,368,630,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,606,C,1,0,C01,0,85,29,135,1,3,8,36,1,1,21,20,0,0,0,0,0,0,0,0,0,2,342,0,14,356,630,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,606,C,2,0,C02,0,94,32,132,1,3,13,38,1,0,22,19,0,0,0,0,0,0,0,0,0,2,357,0,11,368,630,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,606,C,3,0,C03,0,76,23,157,1,3,4,58,0,16,14,0,0,0,0,0,0,0,0,0,0,1,353,0,17,370,630,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,606,C,4,0,C04,0,96,36,122,0,0,5,47,0,0,14,11,0,0,0,0,0,0,0,0,0,0,331,0,20,351,630,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,606,C,5,0,C05,0,97,28,122,0,3,7,44,0,0,19,14,0,0,0,0,0,0,0,0,0,0,334,1,18,353,629,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,607,B,1,0,B,0,102,34,143,3,6,10,42,1,6,18,14,0,0,0,0,0,0,0,0,0,2,381,0,21,402,689,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,20,JEREZ,608,B,1,0,B,0,79,40,131,5,2,1,32,0,0,17,11,0,0,0,0,0,0,0,0,0,2,320,0,15,335,563,GRUPO DE RECUENTO,,,
