CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1487,2,2,109,35,6,4,20,11,171,0,2,0,23,0,12,3,0,0,0,0,0,0,28,424,0,22,446,763
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1488,1,1,28,11,0,0,9,2,44,0,1,0,11,0,6,0,0,0,0,0,0,0,13,125,0,6,131,235
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1489,2,2,93,28,6,2,45,7,217,4,0,0,27,0,16,1,1,0,0,1,0,0,41,489,0,17,506,812
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1490,1,1,81,38,1,0,25,11,128,1,0,0,23,0,21,2,0,0,0,0,0,0,18,349,0,9,358,595
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1491,1,1,77,48,2,0,17,17,116,1,2,0,31,0,10,2,0,0,0,0,0,0,21,344,0,13,357,547
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1492,2,2,80,28,3,3,22,9,159,3,0,0,23,0,17,1,1,0,0,0,0,0,29,378,0,17,395,773
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1493,2,2,115,54,7,0,31,19,216,1,1,0,30,0,30,3,1,1,0,0,0,0,51,560,2,15,577,934
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1494,2,2,79,33,7,3,24,8,153,2,1,0,15,0,15,3,2,1,0,0,0,0,24,370,0,20,390,479
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1495,2,2,85,44,3,4,32,13,192,3,3,0,25,0,9,2,0,1,0,0,0,0,30,446,0,17,463,836
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1496,1,1,43,24,5,0,25,13,123,0,0,0,22,0,15,2,0,0,0,0,1,0,18,291,0,12,303,513
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1497,3,3,179,59,11,5,75,32,354,4,1,0,39,0,41,1,4,0,0,0,0,0,89,894,0,26,920,1523
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1498,4,4,223,100,42,9,138,40,681,4,4,0,68,0,52,7,5,0,0,0,0,1,182,1556,0,63,1619,2641
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1499,2,2,153,48,16,4,67,23,350,3,3,0,32,0,34,1,1,0,0,0,0,0,61,796,2,28,826,1318
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1501,1,1,36,18,0,1,14,5,101,0,0,0,6,0,7,1,1,0,0,0,0,0,7,197,0,5,202,321
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1502,1,1,37,22,3,4,32,10,155,1,1,0,1,0,6,3,0,0,0,0,0,0,19,294,0,9,303,618
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1503,1,1,18,3,2,4,5,11,67,0,1,0,1,0,2,0,0,0,0,0,0,0,6,120,0,5,125,262
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1504,1,1,18,6,3,6,8,2,79,4,0,0,0,0,1,0,0,0,0,0,0,0,3,130,0,6,136,241
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1505,1,1,9,3,0,3,6,1,60,2,1,0,0,0,4,1,0,0,0,0,0,0,7,97,0,6,103,183
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1506,1,1,51,6,3,3,14,2,69,1,0,0,1,0,2,1,0,0,0,0,0,1,9,163,0,15,178,292
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1507,1,1,63,48,2,5,27,4,128,1,2,0,7,0,11,9,2,1,0,0,0,0,47,357,0,16,373,565
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1508,1,1,58,18,7,6,28,4,149,2,0,0,5,0,4,4,4,1,0,0,0,0,20,310,1,13,324,551
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1510,2,2,45,19,17,10,22,0,223,3,1,0,3,0,4,2,1,0,0,0,0,0,29,379,0,23,402,647
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1511,2,2,67,24,3,14,22,10,298,5,2,0,6,0,10,3,1,0,0,1,0,0,34,500,0,28,528,842
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1512,1,1,13,1,0,2,15,1,57,0,0,0,0,0,1,1,0,0,0,0,0,0,1,92,0,4,96,165
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1513,1,1,7,19,5,2,5,1,47,1,1,0,0,0,1,1,1,0,0,0,0,0,6,97,0,8,105,166
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1514,1,1,28,31,3,4,22,9,121,0,3,0,9,0,4,1,1,1,0,0,0,0,26,263,1,14,278,419
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1515,1,1,20,5,2,1,6,2,36,2,2,0,2,0,0,3,0,0,0,0,0,0,9,90,0,5,95,145
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1518,1,1,30,10,0,2,7,2,62,0,0,0,4,0,0,0,0,0,0,0,0,0,0,117,0,4,121,217
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1519,1,1,11,19,1,2,11,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,2,125,228
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1520,1,1,21,8,0,3,6,0,21,0,0,0,0,0,5,2,0,1,0,0,0,0,2,69,0,3,72,138
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1521,1,1,20,1,1,0,10,0,59,1,1,0,1,0,1,3,1,0,0,0,0,0,2,101,0,6,107,184
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1522,1,1,16,16,2,5,10,6,66,0,0,0,1,0,5,0,0,0,0,0,0,0,10,137,0,9,146,250
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1523,2,2,86,22,4,5,46,8,245,3,1,0,13,0,12,1,4,0,0,1,0,0,49,500,0,23,523,848
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1524,1,1,40,6,2,4,7,1,53,0,0,0,1,0,5,1,0,0,0,0,0,0,3,123,0,8,131,204
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1525,1,1,23,47,90,6,23,0,190,3,0,0,8,0,14,1,2,2,0,1,0,0,21,431,0,17,448,715
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1526,2,2,32,63,139,4,22,0,257,16,4,0,5,0,25,1,2,0,1,1,0,1,25,598,0,21,619,945
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1527,2,2,37,86,146,8,58,0,356,8,5,0,10,2,21,2,6,1,1,0,0,2,34,783,0,25,808,1244
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1528,1,1,18,34,60,5,35,0,209,3,2,0,4,2,13,1,2,0,0,0,0,1,32,421,1,12,434,749
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1529,1,1,17,36,22,2,29,0,145,2,0,0,2,0,5,1,1,0,0,0,0,0,19,281,0,5,286,432
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1530,1,1,18,28,41,4,16,0,148,3,4,0,5,0,10,2,0,0,0,0,0,1,8,288,0,8,296,485
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1531,2,2,41,65,106,10,55,0,304,10,5,0,4,1,32,2,1,1,2,2,0,0,55,696,0,24,720,1256
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1532,2,2,29,53,51,10,45,0,296,3,1,0,3,0,9,0,0,0,0,0,0,1,38,539,1,14,554,671
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1533,1,1,29,51,51,5,39,0,189,2,1,0,2,2,3,0,1,0,1,0,0,0,33,409,0,12,421,708
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1534,2,2,20,35,83,11,30,0,257,10,3,0,7,1,24,1,2,0,2,0,0,0,19,505,0,17,522,888
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1535,4,4,54,103,238,25,86,0,655,16,3,0,14,2,47,8,8,4,1,0,0,3,99,1366,0,47,1413,2329
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1536,1,1,11,21,28,6,17,0,127,2,8,0,5,0,10,0,0,2,2,0,0,0,22,261,0,8,269,517
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1537,1,1,5,14,16,0,10,0,78,3,2,0,2,0,2,0,1,0,0,0,0,0,10,143,0,4,147,261
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1538,2,2,41,71,102,11,53,0,362,11,1,0,8,1,27,2,0,2,0,1,0,0,52,745,0,31,776,1415
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1539,1,1,6,45,74,3,17,0,117,2,1,0,5,0,12,1,2,0,2,0,0,0,9,296,0,18,314,510
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1540,1,1,6,18,32,4,4,0,53,1,0,0,0,0,10,0,0,0,0,0,0,0,10,138,0,6,144,258
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1541,1,1,12,15,54,4,10,0,86,2,0,0,8,0,16,0,1,1,0,0,0,0,9,218,0,14,232,376
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1542,1,1,5,12,26,1,2,0,15,0,2,0,0,0,3,1,2,0,0,0,0,0,2,71,0,3,74,113
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1543,1,1,11,19,124,0,6,0,42,1,0,0,2,0,14,0,0,0,0,0,0,0,6,225,0,6,231,359
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1544,1,1,5,22,42,1,8,0,32,2,1,0,0,0,6,0,1,1,0,0,0,0,3,124,0,5,129,222
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1545,1,1,5,17,29,4,11,0,68,3,0,0,1,0,6,0,1,0,0,0,0,0,4,149,0,6,155,275
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1546,1,1,9,13,102,1,4,0,31,0,1,0,0,0,20,0,5,0,0,0,0,0,4,190,0,4,194,286
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1547,1,1,5,9,42,0,5,0,33,0,1,0,0,1,8,0,1,0,0,0,0,1,3,109,0,5,114,168
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1549,1,1,7,22,55,3,13,0,71,1,1,0,0,0,10,1,1,1,0,0,0,0,8,194,0,12,206,331
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1550,1,1,5,11,35,1,4,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,2,79,0,2,81,155
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1551,1,1,7,15,61,1,33,0,124,0,0,0,0,0,14,1,2,2,0,0,0,0,12,272,0,10,282,501
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1552,1,1,1,12,35,2,5,0,26,0,0,0,0,0,3,0,0,2,0,0,0,0,2,88,0,3,91,181
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1553,1,1,6,16,28,0,14,0,96,1,1,0,0,0,3,0,1,0,0,0,0,0,17,183,0,6,189,315
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1554,1,1,1,16,11,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46,0,4,50,120
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1555,1,1,23,37,18,3,5,0,76,0,0,0,0,0,8,2,2,0,0,0,0,0,9,183,0,14,197,340
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1557,1,1,12,26,41,3,6,0,106,0,0,0,2,0,5,1,0,0,0,0,0,0,5,207,0,10,217,402
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1558,1,1,6,21,10,1,5,1,54,2,1,0,0,0,5,0,0,0,0,0,0,0,1,107,1,10,118,238
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1559,2,2,14,122,67,5,19,0,206,3,0,0,2,0,12,1,2,0,0,0,0,0,13,466,0,19,485,794
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1560,1,1,4,64,31,1,10,0,119,0,0,0,3,0,8,1,1,0,0,0,0,0,5,247,0,9,256,422
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1561,1,1,16,30,117,6,6,0,130,0,3,0,2,1,9,0,0,0,0,0,0,0,13,333,0,10,343,518
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1562,1,1,8,36,127,5,6,0,55,4,1,0,0,0,26,1,3,3,1,0,0,0,8,284,0,18,302,528
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1563,2,2,43,66,127,6,23,0,117,0,2,0,1,0,23,0,1,0,0,0,0,0,21,430,0,14,444,820
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1564,1,1,2,31,80,7,20,0,83,3,0,0,0,0,5,0,0,0,0,0,0,0,4,235,0,14,249,398
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1566,1,1,2,33,9,2,3,0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,84,0,2,86,150
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1567,1,1,8,12,15,3,5,0,43,0,0,0,0,0,2,0,0,0,0,0,0,0,1,89,0,10,99,196
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1568,1,1,2,6,19,4,2,0,16,0,0,0,0,0,3,0,0,1,0,0,0,0,3,56,0,8,64,101
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1569,1,1,21,24,21,2,7,0,84,1,1,0,0,0,6,2,2,0,0,0,0,0,1,172,0,9,181,380
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1570,1,1,17,10,16,4,8,0,55,2,0,0,1,0,4,0,0,0,0,0,0,0,4,121,0,11,132,226
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1571,1,1,16,13,69,1,1,0,30,0,0,0,0,0,9,0,2,0,0,0,0,0,2,143,0,5,148,205
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1573,1,1,10,11,41,8,15,0,86,1,0,0,1,0,3,0,0,0,0,1,0,0,5,182,0,7,189,348
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1575,1,1,3,21,19,2,2,0,37,0,0,0,0,0,4,0,0,0,0,0,0,0,3,91,0,6,97,222
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1576,1,1,16,18,63,0,6,0,32,1,0,0,1,0,3,0,0,0,1,0,0,0,2,143,0,5,148,248
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1577,1,1,4,16,48,2,9,0,83,2,1,1,0,1,7,1,0,0,0,0,0,0,3,178,0,10,188,334
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1578,1,1,19,19,122,6,16,0,100,4,1,0,0,0,17,0,0,2,1,0,0,0,17,324,0,17,341,643
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1579,1,1,9,17,36,1,7,0,48,4,1,0,0,1,5,0,0,0,0,0,0,0,4,133,0,5,138,296
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1580,1,1,14,26,53,3,7,0,67,1,1,0,0,0,9,0,1,2,0,0,0,0,4,188,0,8,196,336
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1584,1,1,15,33,39,2,9,0,126,0,0,0,0,0,3,0,1,0,0,0,0,0,8,236,2,11,249,391
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1585,1,1,20,21,41,0,16,0,108,1,1,0,2,3,5,0,0,1,0,0,0,0,3,222,0,11,233,340
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1586,1,1,21,14,57,6,39,0,205,0,1,0,1,2,8,0,0,0,0,0,0,0,10,364,0,20,384,668
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1587,1,1,2,5,22,0,2,0,32,0,0,0,0,1,3,0,0,0,0,0,0,0,2,69,0,2,71,137
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1588,1,1,6,17,30,1,4,0,45,0,0,0,0,0,22,0,0,0,0,0,0,0,6,131,0,5,136,260
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1589,1,1,3,18,16,1,2,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,4,117,0,2,119,190
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1590,1,1,4,16,13,2,18,0,69,0,1,0,0,0,4,0,0,0,0,0,0,0,4,131,0,11,142,283
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1591,1,1,9,5,7,0,3,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53,0,5,58,169
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1593,1,1,6,12,14,1,6,0,49,0,1,0,1,1,5,0,0,0,0,0,0,0,5,101,0,10,111,164
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1594,1,1,8,3,23,2,2,0,21,0,0,0,0,1,4,0,0,0,0,0,0,0,1,65,0,4,69,108
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1596,1,1,0,5,81,5,6,0,25,0,2,0,0,0,3,0,0,0,0,0,0,0,1,128,0,4,132,225
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1597,1,1,3,6,9,4,3,0,26,0,0,0,0,0,1,1,0,0,0,0,1,0,1,55,0,3,58,153
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1598,1,1,1,17,42,1,3,0,12,0,0,0,0,0,3,0,0,1,0,0,0,0,2,82,0,4,86,134
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1599,1,1,4,7,12,2,3,0,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53,0,2,55,103
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1600,1,1,62,21,41,4,6,0,57,2,0,0,5,0,5,2,0,0,0,0,0,0,5,210,0,3,213,315
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1601,2,2,13,5,2,6,14,3,176,158,1,287,0,0,6,0,0,0,0,0,0,0,10,681,0,24,705,933
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1602,2,2,134,59,6,9,20,18,95,158,4,266,9,0,19,4,0,0,0,0,0,0,9,810,1,14,825,1143
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1603,2,2,118,24,14,25,14,2,141,244,2,163,0,0,22,2,2,0,0,0,0,0,16,789,0,38,827,1126
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1604,2,2,37,18,3,12,25,9,264,171,2,148,2,0,6,3,0,0,0,0,0,0,17,717,0,43,760,1145
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1605,1,1,20,4,0,1,4,2,31,15,0,86,0,0,0,0,0,0,0,0,0,0,2,165,0,5,170,250
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1606,2,2,38,11,4,10,5,8,201,223,0,208,3,0,5,1,0,1,0,0,0,0,8,726,0,33,759,1050
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1607,3,3,17,5,6,56,19,5,73,478,0,456,0,0,0,1,0,0,0,0,0,0,6,1122,0,34,1156,1577
2,32,ZACATECAS,2,ZACATECAS,50,VETAGRANDE,1608,2,2,10,5,3,37,9,3,56,347,0,422,5,0,1,0,0,0,0,0,0,0,5,903,0,50,953,1317
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1609,1,1,45,142,8,56,1,8,88,74,3,4,10,0,13,3,0,1,8,4,1,3,0,472,0,13,485,728
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1610,2,2,48,112,9,48,1,19,122,96,8,8,6,0,14,5,2,0,11,8,3,1,0,521,0,14,535,786
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1611,2,2,52,116,15,54,3,14,137,88,6,8,10,0,17,5,0,3,13,5,2,1,0,549,0,21,570,871
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1612,4,4,111,387,8,147,10,41,298,255,15,24,46,0,39,3,0,0,47,15,3,8,0,1457,1,51,1509,2346
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1613,2,2,41,375,4,86,4,6,52,112,11,10,3,0,34,7,0,1,31,12,4,1,0,794,0,25,819,1195
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1614,3,3,40,470,6,127,8,8,88,175,6,19,4,0,27,2,0,3,46,23,3,3,0,1058,0,23,1081,1577
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1615,2,2,44,457,5,150,4,14,45,79,10,10,2,0,26,5,0,2,45,22,0,4,0,924,1,15,940,1481
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1616,2,2,8,79,0,38,0,2,30,49,7,1,1,0,5,1,0,0,11,1,0,3,0,236,0,4,240,332
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1617,1,1,5,19,2,14,1,2,5,28,1,0,1,0,0,0,0,0,0,0,0,0,0,78,0,3,81,137
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1618,2,2,24,162,4,110,3,4,67,111,13,1,3,0,14,3,0,1,18,4,1,2,0,545,0,26,571,827
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1619,1,1,3,73,0,52,1,0,14,5,0,0,3,0,3,1,0,0,1,0,0,0,0,156,0,6,162,213
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1620,1,1,4,40,0,18,1,0,5,16,2,0,0,0,2,1,0,0,4,2,0,0,0,95,0,5,100,147
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1621,1,1,9,95,1,17,4,4,24,20,2,0,1,0,3,0,0,0,4,2,0,0,0,186,0,8,194,327
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1622,2,2,19,98,5,40,3,7,46,90,8,0,10,0,2,2,0,0,4,12,1,7,0,354,0,10,364,569
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1623,1,1,5,42,1,61,0,2,21,22,2,0,0,0,3,4,0,0,9,0,0,2,0,174,0,4,178,244
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1624,1,1,15,76,1,139,3,9,74,39,3,0,11,0,1,0,0,5,0,5,0,6,0,387,0,13,400,508
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1625,1,1,5,32,1,22,0,1,31,27,13,2,0,0,1,0,0,1,5,2,0,1,0,144,0,3,147,211
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1626,1,1,3,30,0,39,6,2,19,14,0,0,4,0,1,0,0,0,5,1,0,0,0,124,0,3,127,185
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1627,2,2,4,141,2,80,4,1,63,14,2,0,5,0,7,0,0,0,6,2,0,0,0,331,0,28,359,557
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1628,1,1,15,88,0,41,4,6,41,25,5,1,12,0,11,1,2,1,6,0,0,0,0,259,0,15,274,487
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1629,1,1,19,96,3,90,3,15,44,31,6,0,1,0,8,0,1,0,14,2,0,4,0,337,0,8,345,484
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1630,2,2,5,54,0,18,1,2,40,42,2,2,0,0,8,0,0,0,8,3,0,1,0,186,0,9,195,241
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1631,1,1,23,63,3,30,4,11,40,52,7,0,2,0,3,0,0,0,4,4,1,0,0,247,0,10,257,409
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1632,1,1,25,36,2,45,6,3,142,9,2,2,5,0,1,1,0,0,3,0,0,0,0,282,0,16,298,495
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1633,1,1,5,151,1,28,3,2,25,55,2,0,1,0,34,4,1,0,14,5,0,5,0,336,0,20,356,556
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1634,1,1,5,151,0,24,2,0,16,59,0,0,0,0,21,5,1,1,3,1,0,2,0,291,0,29,320,511
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1635,1,1,34,86,4,68,7,3,60,60,15,1,8,0,5,2,0,0,7,2,1,1,0,364,0,16,380,621
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1636,1,1,10,231,1,77,3,2,39,28,2,0,5,0,11,3,0,0,12,1,1,0,0,426,0,12,438,581
