CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,320,3,3,172,52,13,27,42,117,8,259,6,19,16,19,5,13,1,0,0,4,1,0,1,0,0,0,6,0,0,1,0,2,3,0,0,0,0,787,0,50,837,2090
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,321,2,2,184,49,16,26,16,83,7,292,0,4,6,20,5,10,0,1,0,5,0,0,0,0,0,0,2,0,2,1,0,1,0,1,0,0,0,731,0,31,762,1193
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,322,2,2,291,58,21,17,24,92,10,233,6,13,16,25,6,19,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,839,0,15,854,1289
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,323,1,1,66,26,8,7,13,43,2,113,0,3,12,9,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,312,0,16,328,561
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,324,2,2,170,51,12,17,13,63,9,154,2,4,13,7,7,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,538,1,24,563,925
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,325,1,1,74,18,4,11,3,32,3,70,3,1,5,5,3,6,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,243,0,8,251,403
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,326,1,1,49,14,17,3,11,26,2,37,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,169,0,5,174,277
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,327,2,2,236,46,16,20,15,68,6,160,1,4,54,4,4,15,0,0,0,6,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,659,0,36,695,982
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,328,2,2,176,35,17,20,22,67,5,185,2,2,32,7,6,5,0,0,0,11,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,600,0,18,618,909
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,329,1,1,205,42,4,11,9,36,5,78,3,1,3,8,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,422,0,8,430,585
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,330,4,5,343,66,13,23,28,128,5,228,0,5,10,11,6,11,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,889,0,46,935,951
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,331,2,2,100,20,6,8,12,41,2,72,0,6,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,280,0,10,290,862
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,332,3,3,329,89,17,44,34,97,12,336,8,4,2,16,13,27,2,0,0,1,3,2,1,1,0,0,6,3,0,1,0,2,0,0,0,0,0,1050,0,50,1100,1661
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,333,3,3,323,90,31,70,28,140,15,362,15,5,7,18,11,42,0,2,0,6,0,0,0,0,0,0,3,1,0,0,0,4,2,1,0,0,0,1176,2,51,1229,1872
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,334,3,3,247,77,17,45,28,109,12,391,6,8,5,20,7,17,1,0,0,1,2,1,0,0,0,0,11,1,0,1,0,0,1,0,0,0,0,1008,0,60,1068,1764
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,335,3,3,258,63,14,59,46,122,10,380,6,9,8,10,16,20,0,0,0,3,4,0,0,0,0,0,10,0,1,0,0,4,1,0,0,0,0,1044,1,67,1112,1793
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,336,2,2,239,60,14,22,22,84,3,292,4,4,6,14,4,10,2,1,0,6,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,795,0,17,812,1241
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,337,4,6,303,77,21,47,46,129,13,401,6,4,6,31,16,2,0,2,0,1,3,0,0,0,0,0,8,0,0,0,1,5,0,0,1,0,0,1123,1,59,1183,1199
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,338,4,4,509,115,38,62,35,188,16,501,8,7,8,31,9,31,0,0,0,9,2,3,0,0,0,0,10,3,0,2,0,4,0,0,0,0,0,1591,0,74,1665,2679
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,339,2,2,187,55,15,55,28,90,9,286,2,0,6,15,1,22,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,8,0,0,784,0,39,823,1437
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,340,3,3,300,62,24,67,50,123,14,416,11,9,10,26,32,7,3,0,0,3,1,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,1173,0,79,1252,2052
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,341,2,2,260,40,7,13,23,61,9,134,1,1,10,4,2,10,1,0,0,0,1,0,0,0,0,0,5,1,1,0,0,2,1,0,0,0,0,587,1,15,603,812
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,342,2,2,310,72,10,11,19,72,2,133,3,0,9,2,13,17,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,1,684,2,15,701,956
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,343,2,2,334,59,4,17,15,71,2,147,1,0,3,5,8,13,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,687,1,20,708,992
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,344,3,3,468,90,12,30,17,124,11,213,6,4,13,9,23,26,1,0,0,5,2,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1059,4,36,1099,1523
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,345,1,1,116,28,6,18,15,45,7,85,2,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,366,0,11,377,521
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,346,1,1,82,39,13,13,12,47,6,88,3,2,10,3,4,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,328,0,13,341,550
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,347,1,1,71,23,7,7,9,35,3,71,1,0,6,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,10,255,394
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,348,3,3,180,43,18,16,22,50,18,187,2,14,9,11,2,21,8,0,0,4,1,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,615,0,22,637,1523
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,349,3,3,194,41,16,34,51,111,32,375,9,19,19,18,4,15,1,0,0,1,0,0,1,0,0,0,9,0,2,0,0,2,1,2,0,1,0,958,1,58,1017,1771
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,350,2,2,263,87,10,16,18,104,23,291,2,16,15,15,12,8,0,0,0,4,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,897,1,45,943,1387
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,351,1,1,180,32,7,12,13,57,3,125,0,9,15,6,2,6,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,476,0,15,491,682
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,352,1,1,98,41,16,10,7,64,1,85,4,3,4,6,1,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,351,0,29,380,546
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,353,2,2,194,42,14,28,18,59,2,134,0,1,6,7,2,10,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,525,1,19,545,859
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,354,2,2,358,62,15,16,12,92,7,165,3,13,5,13,9,12,1,0,0,9,2,0,0,0,1,0,8,0,2,0,0,1,2,0,0,0,0,808,1,28,837,1173
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,355,4,4,579,103,28,28,90,164,27,478,4,44,19,13,23,12,0,0,0,5,2,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,1646,1,62,1709,2592
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,356,2,2,284,74,14,25,26,94,6,206,0,6,12,16,10,18,0,0,0,5,1,0,0,0,0,0,2,0,6,1,0,0,0,1,0,0,0,807,0,23,830,1082
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,357,2,2,300,43,8,13,19,56,12,136,1,0,6,4,6,12,0,1,0,6,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,629,1,18,648,918
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,358,1,1,135,28,4,5,4,31,2,89,2,0,4,1,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,325,0,9,334,462
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,359,2,2,145,36,15,31,27,77,9,223,4,2,7,7,7,10,1,0,0,2,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,610,2,29,641,1032
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,360,1,1,84,31,6,26,8,45,6,188,4,4,1,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,430,0,25,455,697
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,361,2,2,280,59,7,16,15,67,3,166,5,4,10,2,2,22,0,0,0,7,1,0,0,0,0,0,9,0,0,1,0,0,2,0,0,0,0,678,6,21,705,1015
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,362,1,1,116,30,9,14,11,49,4,108,0,2,7,7,4,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,371,1,14,386,587
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,363,1,1,106,28,27,7,11,52,2,92,2,6,11,0,6,10,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,368,0,31,399,646
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,364,3,3,176,39,21,37,35,97,12,370,9,21,10,10,8,7,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,1,0,0,0,862,2,28,892,1630
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,365,4,4,354,90,26,57,44,179,15,481,6,34,14,20,5,15,1,3,0,4,0,3,0,0,0,0,13,1,2,0,0,1,1,4,0,0,0,1373,0,92,1465,2985
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,366,3,3,237,63,7,53,64,99,13,529,3,23,9,12,10,10,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,1142,0,87,1229,2173
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,367,3,3,164,50,12,39,31,107,8,390,7,15,15,7,4,10,0,0,0,0,0,1,0,0,0,0,7,2,0,0,2,0,1,0,0,0,0,872,1,42,915,1578
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,368,2,2,259,60,21,19,16,83,5,176,5,5,10,4,4,13,0,0,0,2,1,0,2,0,0,0,3,2,1,0,0,2,0,0,0,0,0,693,0,23,716,1010
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,369,2,2,291,70,14,22,17,110,11,205,2,10,15,6,8,12,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,805,1,29,835,1240
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,370,3,3,469,59,19,33,35,85,4,358,4,7,12,6,30,8,0,0,0,3,1,0,0,0,0,0,10,0,0,1,0,1,3,2,0,0,0,1150,1,50,1201,1738
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,371,2,2,301,26,15,16,17,62,7,173,6,2,7,8,0,13,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,660,0,27,687,995
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,372,2,2,214,56,5,15,6,82,8,96,7,3,8,5,3,11,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,524,2,25,551,754
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,373,5,5,218,37,10,45,34,102,8,399,7,7,16,13,22,6,0,1,0,1,0,0,0,0,0,0,8,0,0,1,1,1,0,0,0,0,2,939,0,73,1012,2501
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,374,2,2,157,33,9,25,34,77,7,246,4,6,18,16,5,4,0,1,0,2,2,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,652,0,41,693,1286
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,376,1,1,213,60,7,6,12,52,3,99,0,2,10,2,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,480,0,13,493,684
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,377,2,2,249,53,16,12,23,73,3,160,0,1,7,12,8,13,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,639,0,24,663,894
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,378,2,2,359,51,19,19,27,99,12,269,2,8,13,4,4,17,0,0,0,3,1,0,0,0,0,0,6,2,1,1,0,0,1,0,0,0,0,918,0,40,958,1301
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,379,2,2,360,58,9,17,25,85,6,208,7,6,10,5,8,16,1,2,0,2,2,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,834,5,35,874,1367
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,380,1,1,367,36,9,3,6,23,1,32,1,1,0,5,1,1,1,0,0,4,6,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,500,0,3,503,707
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,381,1,1,250,51,6,4,9,49,4,75,0,1,0,6,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,461,3,6,470,692
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,382,3,3,507,89,20,34,25,119,20,345,3,5,20,24,27,19,0,0,0,6,1,1,1,0,0,0,7,0,0,0,0,2,0,2,0,0,0,1277,1,38,1316,1944
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,384,4,4,471,97,15,32,57,143,14,344,8,12,20,6,12,18,2,1,0,12,1,1,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,1275,0,48,1323,1933
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,385,4,4,377,89,22,75,61,190,24,386,13,3,28,35,13,21,11,0,0,7,0,1,3,1,0,0,6,3,0,2,1,7,2,0,2,0,0,1383,0,49,1432,2614
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,386,4,4,399,109,22,47,58,162,18,448,18,8,30,43,20,9,1,0,0,11,1,1,0,0,0,0,6,1,4,0,0,1,1,0,0,0,0,1418,1,58,1477,2412
4,17,MORELOS,5,TEMIXCO,7,CUERNAVACA,387,7,7,99,72,33,79,159,250,65,1003,10,21,17,26,12,9,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,2,114,1977,4546
4,17,MORELOS,5,TEMIXCO,7,CUERNAVACA,388,5,5,132,89,20,62,78,210,116,606,4,19,12,7,7,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,107,1477,3117
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,389,2,2,262,58,6,19,24,29,11,118,3,18,7,3,8,9,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,589,0,28,617,1116
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,391,7,7,573,58,37,760,282,208,23,570,23,74,91,30,23,40,5,1,0,9,2,1,0,1,0,8,31,6,5,1,1,5,3,7,0,1,0,2879,0,128,3007,5100
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,392,4,4,97,9,9,156,101,41,9,114,3,15,26,12,7,3,1,0,0,3,3,2,0,1,0,2,4,0,0,2,0,3,0,0,0,0,0,623,0,38,661,2335
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,393,7,7,642,104,42,494,360,237,18,591,12,42,85,20,26,36,2,0,0,8,3,3,0,0,0,12,20,3,0,1,0,4,0,4,2,0,0,2771,2,90,2863,4840
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,394,3,3,253,20,5,295,131,67,17,247,8,20,55,12,9,6,1,1,0,1,0,0,0,0,0,4,7,2,0,0,0,0,0,2,0,0,1,1164,0,45,1209,2017
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,395,3,3,293,14,5,336,96,56,11,146,5,17,23,19,12,12,1,1,0,7,1,0,0,0,0,2,3,0,0,0,0,1,0,3,0,1,0,1065,0,40,1105,1745
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,396,7,7,675,60,40,813,298,174,30,500,12,52,89,25,31,27,1,0,1,6,7,0,0,0,0,10,17,1,1,4,0,1,0,4,0,0,2,2881,0,133,3014,5109
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,397,3,3,217,13,10,178,81,44,10,179,13,35,27,5,15,3,0,0,0,2,0,0,0,0,0,2,7,2,1,0,0,0,0,1,0,0,0,845,0,37,882,1982
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,398,4,5,233,19,5,223,111,40,12,139,1,20,27,9,8,6,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,2,0,1,1,0,0,865,0,32,897,1817
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,399,5,5,406,46,14,635,220,90,26,300,9,32,72,10,22,10,3,1,0,7,4,1,0,0,0,5,10,1,0,1,1,2,4,1,0,0,0,1933,0,73,2006,3222
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,400,3,3,274,40,12,366,114,57,15,277,13,29,57,7,8,10,2,0,0,4,2,0,0,1,0,9,11,0,1,0,0,7,0,2,0,0,0,1318,0,27,1345,1913
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,401,4,4,421,60,9,356,117,117,13,293,10,25,72,14,15,13,0,1,0,2,4,1,1,0,0,6,14,0,0,0,1,1,0,5,0,0,0,1571,0,49,1620,2414
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,403,7,7,904,126,25,510,290,199,33,646,13,46,105,18,27,26,2,1,0,7,1,2,0,0,0,11,15,1,2,0,0,6,1,0,0,0,0,3017,1,94,3112,5239
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,404,3,3,243,40,7,283,166,97,9,171,0,3,31,13,14,6,0,0,0,5,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1097,0,41,1138,1647
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,405,2,2,206,31,8,189,178,62,4,102,2,9,16,5,7,4,0,0,0,3,1,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,837,0,34,871,1301
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,407,4,4,338,86,13,532,273,88,12,249,7,16,31,7,17,3,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,2,0,0,2,0,0,1684,0,74,1758,2729
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,408,4,4,239,31,5,308,92,44,20,284,13,12,27,3,8,5,1,0,0,3,1,0,0,0,0,1,11,1,0,0,1,1,0,2,0,1,1,1115,0,34,1149,2428
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,409,5,5,319,45,6,458,307,56,47,450,19,51,38,8,14,3,0,0,0,3,1,1,3,0,0,6,45,2,2,2,1,5,0,5,0,0,0,1897,0,78,1975,3121
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,410,4,4,316,74,16,337,266,130,28,322,6,32,44,5,11,19,0,1,0,3,1,1,0,0,0,2,14,0,1,1,0,8,1,0,1,2,1,1643,1,60,1704,2792
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,411,10,10,1005,214,40,712,418,368,60,914,15,53,93,17,39,58,14,0,0,12,1,1,5,0,0,10,31,4,3,1,0,9,3,0,0,1,0,4101,1,142,4244,7388
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,412,3,3,64,188,16,94,118,278,52,404,56,7,30,17,16,6,2,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1364,0,83,1447,1898
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,413,3,3,44,108,18,61,70,173,25,290,35,4,27,14,4,0,0,0,0,2,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,882,0,122,1004,1940
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,414,3,3,65,156,17,52,91,256,43,368,55,6,19,18,0,4,5,0,0,5,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1171,1,98,1270,1649
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,415,1,1,17,17,6,5,20,5,10,27,19,0,3,3,4,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143,0,3,146,179
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,416,4,4,111,180,52,118,115,228,61,543,52,4,26,17,22,9,2,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1553,1,80,1634,2323
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,417,4,4,97,184,58,177,158,218,55,577,59,10,59,34,15,8,0,0,0,2,2,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1724,0,132,1856,2491
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,418,3,3,89,211,23,127,80,202,34,425,41,5,23,5,10,1,3,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1295,0,92,1387,2037
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,419,3,3,55,131,19,189,68,224,83,348,35,12,42,28,5,5,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1252,0,107,1359,1730
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,420,2,2,111,49,9,62,19,159,21,244,15,3,10,7,0,12,0,0,0,2,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,737,0,22,759,1129
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,421,1,1,71,37,12,16,11,81,10,153,17,3,14,4,11,5,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,450,0,43,493,693
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,422,2,2,108,63,12,36,32,144,22,185,52,4,27,10,5,8,0,0,0,4,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,720,0,55,775,986
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,423,3,3,43,28,12,271,200,84,4,416,2,20,35,9,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1130,0,44,1174,1563
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,424,2,2,39,33,8,206,138,80,4,314,1,18,30,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,31,917,1272
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,425,2,2,33,26,5,216,169,72,14,299,1,47,36,13,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,938,0,40,978,1314
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,426,4,4,42,18,11,195,447,89,15,417,4,4,33,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1284,0,48,1332,2415
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,427,3,3,39,12,5,215,366,77,16,413,6,7,19,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1186,0,46,1232,1664
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,428,3,3,35,20,5,231,404,73,11,337,3,17,26,5,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1174,0,60,1234,1738
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,429,3,3,38,20,7,410,259,94,7,522,3,15,69,5,1,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1460,0,42,1502,2131
4,17,MORELOS,4,TETELA DEL VOLCAN,10,JANTETELCO,430,3,3,51,12,4,368,321,48,7,375,4,28,30,10,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1268,0,48,1316,1810
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,431,3,3,109,56,20,98,60,102,16,379,9,5,11,10,2,1,0,3,0,1,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,890,1,64,955,1629
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,432,3,3,141,44,27,146,47,84,20,332,9,10,10,12,6,0,0,0,0,1,1,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,901,0,45,946,1571
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,433,4,4,178,58,52,203,90,151,52,447,2,3,24,13,9,13,0,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1305,0,56,1361,2421
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,434,4,4,211,66,37,138,82,176,62,492,5,5,18,32,9,13,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1351,0,79,1430,2430
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,435,4,4,203,60,49,150,133,131,52,495,4,6,19,17,9,18,2,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1364,1,56,1421,2294
