CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO 
2,24,SAN LUIS POTOSI,1,MATEHUALA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,TOMAS SAVALA GONZALEZ,1,,,PT
2,24,SAN LUIS POTOSI,2,SALINAS,,,DIP_LOC_MR,PVEM_PT_MORENA,1,DULCELINA SANCHEZ DE LIRA ,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,CESAR ARTURO LARA ROCHA,1,,,PVEM
2,24,SAN LUIS POTOSI,4,SAN LUIS POTOSI,,,DIP_LOC_MR,PVEM_PT_MORENA,1,JACQUELINN JAUREGUI MENDOZA,2,,,PT
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,,,DIP_LOC_MR,PAN_PRI_PRD,1,RUBEN GUAJARDO BARRERA,1,,,PAN
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARTHA PATRICIA ARADILLAS ARADILLAS,2,,,PVEM
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,,,DIP_LOC_MR,PVEM_PT_MORENA,1,CUAUHTLI FERNANDO BADILLO MORENO,1,,,MORENA
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,,,DIP_LOC_MR,PAN_PRI_PRD,1,MARIA ARANZAZU PUENTE BUSTIUNDI,2,,,PAN
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,,,DIP_LOC_MR,PVEM_PT_MORENA,1,LUIS FERNANDO GAMEZ MACIAS,1,,,PVEM
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,,,DIP_LOC_MR,PVEM_PT_MORENA,1,DIANA RUELAS GAITAN,2,,,PT
2,24,SAN LUIS POTOSI,11,RIOVERDE,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARIA LETICIA VAZQUEZ HERNANDEZ,2,,,PT
2,24,SAN LUIS POTOSI,12,CARDENAS,,,DIP_LOC_MR,PVEM_PT_MORENA,1,JOSE ROBERTO GARCIA CASTILLO,1,,,MORENA
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,,,DIP_LOC_MR,PVEM_PT_MORENA,1,NANCY JEANINE GARCIA MARTINEZ,2,,,MORENA
2,24,SAN LUIS POTOSI,14,TAMUIN,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ROXANNA HERNANDEZ RAMIREZ,2,CANDIDATURAS INDIGENAS,,PVEM
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,,,DIP_LOC_MR,PVEM_PT_MORENA,1,BRISSEIRE SANCHEZ LOPEZ,2,,,PVEM
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,PAN,1,MIREYA VANCINI VILLANUEVA,2,,,PAN
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,PAN,2,MARCELINO RIVERA HERNANDEZ,1,,,PAN
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,PRI,1,MA SARA ROCHA MEDINA,2,,,PRI
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,PRI,2,FRINNE AZUARA YARZABAL,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRI
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,PVEM ,1,LUIS FELIPE CASTRO BARRON,1,,,PVEM
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,PVEM,2,MARIA DOLORES ROBLES CHAIREZ,2,,,PVEM
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,PVEM,3,HECTOR SERRANO CORTES,1,,,PVEM
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,MC,1,MARCO ANTONIO GAMA BASARTE,1,,,PMC
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,MORENA,1,CARLOS ARTEMIO ARREOLA MALLOL,1,,,MORENA
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,MORENA,2,JESSICA GABRIELA LOPEZ TORRES,2,,,MORENA
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,MORENA,3,LUIS EMILIO ROSAS MONTIEL,1,,,MORENA
2,24,SAN LUIS POTOSI,,,,,DIP_LOC_RP,NASLP,1,JUAN CARLOS BARCENAS RAMIREZ,1,,,PNASLP
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,PRES_MUN,PVEM_PT_MORENA,1,FEDERICO MONSIVAIS ROJAS,1,,,PT
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,REG_MR,PVEM_PT_MORENA,1,ESTHER OVIEDO RAMIREZ,2,,,PT
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,SIND,PVEM_PT_MORENA,1,DAVID ADRIAN MENDOZA JACOBO,1,,,PT
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,REG_RP,NASLP,1,LUCERO DE JESUS TRUJILLO MUÑOS,2,,,NASLP
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,REG_RP,NASLP,2,JOSE ERNESTO NIÑO SANCHEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,NASLP
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,REG_RP,PVEM,3,ELISA CUELLAR REGIL,2,,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,REG_RP,PVEM,4,EULOGIO CAMPOS MENDOZA,1,,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,1,AHUALULCO,REG_RP,PRD,5,MA. GUADALUPE SOSA CONTRERAS,2,CANDIDATURAS DE PERSONAS JOVENES,,PRD
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,PRES_MUN,PVEM_PT_MORENA,1,LAURA MOCTEZUMA DE LA CRUZ,2,,,PVEM
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,REG_MR,PVEM_PT_MORENA,1,CARMELO AGUILAR COSTILLA,1,CANDIDATURAS INDIGENAS,,PVEM
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,SIND,PVEM_PT_MORENA,1,JESSICA ELIZABETH HERRERA MARTINEZ,2,,,PVEM
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,REG_RP,PVEM,1,PASCUAL REYNAGA BARCENAS,1,,,PVEM
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,REG_RP,PVEM,2,SARA GAMEZ GONZALEZ,2,,,PVEM
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,REG_RP,PAN,3,J. JESUS DE LA PAZ MARTINEZ GARCIA,1,,,PAN
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,REG_RP,PAN,4,PERLA BAÑUELAS VILLALON,2,,,PAN
2,24,SAN LUIS POTOSI,11,CARDENAS,2,ALAQUINES,REG_RP,PRI,5,SAUL FUENTES VAZQUEZ,1,,,PRI
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,PRES_MUN,PVEM,1,CUAHUTEMOC BALDERAS YAÑEZ,1,CANDIDATURAS INDIGENAS,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,REG_MR,PVEM,1,MA. INES YAÑEZ HERNANDEZ,2,,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,SIND,PVEM,1,GUILLERMO REMIGIO HERNANDEZ,1,,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,REG_RP,PVEM,1,CANDELARIA HUERTA MEDINA,2,CANDIDATURAS INDIGENAS,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,REG_RP,PVEM,2,GABRIEL BLAS ARNULFO,1,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,REG_RP,MORENA,3,MA. MARTHA RUBIO MARTINEZ,2,CANDIDATURAS INDIGENAS,,MORENA
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,REG_RP,MORENA,4,GREGORIO RUBIO HUERTA,1,,,MORENA
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,PRES_MUN,PAN_PRI_PRD,1,BALDEMAR MIGUEL HERNANDEZ,1,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,REG_MR,PAN_PRI_PRD,1,MARIA IMELDA REYES GALLEGOS,2,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,SIND,PAN_PRI_PRD,1,PEDRO ANTONIO CASTILLO,1,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,REG_RP,PVEM,1,ALFONSO LOPEZ BEAR,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,REG_RP,PVEM,2,REBECA BORJAS RAMIREZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,REG_RP,PRI,3,BLANCA SARAI REYES MENDEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,REG_RP,PRI,4,EDGAR SALVADOR LOPEZ MATA,1,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,REG_RP,MORENA,5,PAULA HERNANDEZ LUCIO,2,,,MORENA
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,PRES_MUN,PT,1,EDGAR MIGUEL HERNANDEZ AGUILAR,1,,,PT
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,REG_MR,PT,1,PATRICIA MARGARITA ALONSO HUERTA,2,,,PT
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,SIND,PT,1,OMAR MACIAS OVIEDO,1,,,PT
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,REG_RP,PT,1,MARTHA LAURA MARTINEZ APRESA,2,,,PT
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,REG_RP,PT,2,HOMERO MONTEJANO MELENDEZ,1,,,PT
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,REG_RP,PVEM,3,YADHIRA OLIVIA MARTINEZ VELAZQUEZ,2,,,PVEM
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,REG_RP,PVEM,4,ANTONIO IGNACIO MUÑOZ MARTINEZ,1,,,PVEM
2,24,SAN LUIS POTOSI,11,CARDENAS,5,CARDENAS,REG_RP,MORENA,5,MA. ELVA SALDIERNA HERNANDEZ,2,,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,PRES_MUN,NASLP,1,JUAN FCO. JAVIER SANDOVAL TORRES,1,,,NASLP
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,REG_MR,NASLP,1,MARIELA GOMEZ VAZQUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,NASLP
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,SIND,NASLP,1,JOSE ADAN ZAMORA MATA,1,,,NASLP
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,REG_RP,NASLP,1,SELENE ALICIA TOVAR GARCIA,2,,,NASLP
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,REG_RP,NASLP,2,FCO. DEIVID RAMIREZ ACEVEDO,1,CANDIDATURAS DE PERSONAS JOVENES,,NASLP
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,REG_RP,PVEM,3,PERLA DE JESUS DELGADILLO SOLIS,2,,,PVEM
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,REG_RP,PVEM,4,SAUL HUMBERTO CORONADO RUIZ,1,,,PVEM
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,REG_RP,CP,5,MARIA BERTA GOMEZ VEGA,2,,,CP
