CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,18,NAYARIT,14,XALISCO,19,XALISCO,2,XALISCO 02,844,2,2,172,52,12,35,18,125,193,75,0,0,14,7,11,1,0,0,2,5,0,0,0,1,1,1,3,0,1,729,1,15,745,1199
,18,NAYARIT,14,XALISCO,19,XALISCO,2,XALISCO 02,846,3,3,100,34,8,69,43,245,302,137,0,0,27,13,12,0,0,0,17,12,0,0,0,0,2,0,3,0,1,1025,0,36,1061,1986
,18,NAYARIT,14,XALISCO,19,XALISCO,3,XALISCO 03,847,4,4,99,22,36,110,78,242,309,77,0,0,62,11,6,3,0,0,7,18,1,0,0,7,7,1,1,0,0,1097,3,40,1140,2650
,18,NAYARIT,14,XALISCO,19,XALISCO,4,XALISCO 04,847,4,4,98,35,9,110,44,117,350,103,0,0,24,9,6,3,1,0,5,22,0,0,0,5,9,0,5,0,0,955,0,28,983,2265
,18,NAYARIT,14,XALISCO,19,XALISCO,9,XALISCO 09,847,7,7,323,142,104,201,59,527,730,153,0,0,55,26,45,1,0,1,15,26,1,0,0,2,11,0,2,0,1,2425,0,65,2490,4622
,18,NAYARIT,14,XALISCO,19,XALISCO,3,XALISCO 03,848,3,3,109,42,6,185,21,98,322,119,0,0,44,10,19,0,0,0,2,21,0,1,0,1,9,0,4,0,0,1013,1,33,1047,1828
,18,NAYARIT,14,XALISCO,19,XALISCO,2,XALISCO 02,849,1,1,28,17,3,24,14,62,126,120,0,0,10,4,2,1,0,0,4,10,0,0,0,1,2,0,1,0,0,429,0,9,438,706
,18,NAYARIT,14,XALISCO,19,XALISCO,8,XALISCO 08,850,4,4,258,75,15,70,50,315,377,102,0,0,43,22,26,5,2,0,1,20,1,0,0,1,8,0,4,0,0,1395,0,38,1433,2554
,18,NAYARIT,14,XALISCO,19,XALISCO,7,XALISCO 07,851,2,2,82,34,7,42,9,120,166,95,0,0,50,4,7,1,0,1,2,3,0,0,0,0,1,0,2,0,0,626,3,25,654,1008
,18,NAYARIT,14,XALISCO,19,XALISCO,3,XALISCO 03,852,2,2,81,25,3,106,10,49,146,87,0,0,11,7,15,0,1,1,7,5,0,1,0,1,4,0,4,1,0,565,5,19,589,1024
,18,NAYARIT,14,XALISCO,19,XALISCO,4,XALISCO 04,853,4,4,152,53,14,99,46,163,355,164,0,0,20,9,9,0,0,0,7,17,1,0,0,3,8,0,3,0,1,1124,12,21,1157,2285
,18,NAYARIT,14,XALISCO,19,XALISCO,4,XALISCO 04,854,2,2,81,29,10,60,28,88,246,155,0,0,12,8,16,0,0,0,0,9,4,0,0,1,3,5,2,1,0,758,0,23,781,1243
,18,NAYARIT,14,XALISCO,19,XALISCO,7,XALISCO 07,855,3,4,65,25,7,39,9,122,169,130,0,0,84,10,6,1,0,0,0,12,0,0,0,0,3,0,1,0,0,683,0,26,709,1124
,18,NAYARIT,14,XALISCO,19,XALISCO,6,XALISCO 06,856,2,2,18,36,5,57,10,63,173,7,0,0,6,6,3,1,1,0,6,13,1,0,0,3,5,0,3,0,2,419,0,23,442,864
,18,NAYARIT,14,XALISCO,19,XALISCO,5,XALISCO 05,857,2,2,16,13,14,31,19,308,219,44,0,0,7,6,11,1,0,0,10,16,1,1,1,2,7,1,3,0,2,733,1,27,761,1429
,18,NAYARIT,14,XALISCO,19,XALISCO,7,XALISCO 07,858,3,3,102,43,29,57,15,175,260,39,0,0,13,4,14,4,1,0,2,17,0,0,0,4,5,0,2,0,1,787,0,30,817,1550
,18,NAYARIT,14,XALISCO,19,XALISCO,7,XALISCO 07,859,3,3,25,32,6,225,27,491,267,27,0,0,14,7,7,1,0,0,5,30,1,0,0,2,6,0,2,0,0,1175,0,54,1229,2001
,18,NAYARIT,14,XALISCO,19,XALISCO,5,XALISCO 05,860,1,1,5,7,6,16,7,65,122,5,0,0,31,6,0,0,0,0,1,5,0,2,0,1,3,0,2,0,0,284,0,13,297,516
,18,NAYARIT,14,XALISCO,19,XALISCO,6,XALISCO 06,861,2,2,29,12,4,19,22,59,172,163,0,0,24,1,4,0,0,0,0,1,0,0,1,1,4,0,0,0,0,516,0,24,540,941
,18,NAYARIT,14,XALISCO,19,XALISCO,6,XALISCO 06,862,2,2,25,20,4,59,7,92,145,8,0,0,21,3,4,1,0,0,0,5,0,1,0,1,5,0,3,0,0,404,0,22,426,815
,18,NAYARIT,14,XALISCO,19,XALISCO,6,XALISCO 06,863,1,1,64,50,13,19,4,31,70,1,0,0,5,0,20,7,0,1,0,3,0,0,0,1,1,0,0,0,0,290,0,20,310,521
,18,NAYARIT,14,XALISCO,19,XALISCO,6,XALISCO 06,864,4,4,111,94,32,65,13,248,221,37,0,0,10,2,33,6,3,0,2,2,0,0,0,5,4,0,2,0,0,890,0,47,937,1783
,18,NAYARIT,14,XALISCO,19,XALISCO,6,XALISCO 06,865,2,2,28,25,8,31,18,114,249,39,0,0,16,7,4,1,0,0,0,12,1,0,0,1,5,0,4,0,0,563,0,26,589,1068
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,1,LA YESCA 01,866,1,1,25,10,4,12,13,172,96,0,0,0,0,5,2,0,0,0,9,6,0,1,2,5,1,1,1,0,3,368,0,37,405,623
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,4,LA YESCA 04,867,1,1,42,2,0,6,5,78,39,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,179,0,3,182,250
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,5,LA YESCA 05,867,2,2,137,21,4,71,153,267,205,0,0,0,0,7,8,5,1,0,10,12,0,1,7,8,1,0,1,0,2,921,0,26,947,1388
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,2,LA YESCA 02,868,1,1,11,9,2,10,5,25,37,0,0,0,0,4,4,1,0,0,6,0,0,0,0,0,0,1,0,0,0,115,0,5,120,176
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,3,LA YESCA 03,868,1,1,14,20,0,7,7,26,85,0,0,0,0,2,4,0,0,0,7,3,0,1,1,0,2,0,0,0,2,181,0,8,189,296
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,2,LA YESCA 02,869,3,3,97,26,5,38,11,372,365,0,0,0,0,4,18,6,1,0,21,20,1,3,3,3,4,1,4,0,3,1006,0,25,1031,1535
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,4,LA YESCA 04,870,2,2,51,21,7,22,11,388,195,0,0,0,3,9,11,3,0,0,18,4,0,6,7,0,6,1,5,0,1,769,0,28,797,1148
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,1,LA YESCA 01,872,1,1,13,7,1,0,2,77,34,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,140,0,2,142,226
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,1,LA YESCA 01,873,3,3,50,15,8,7,9,152,112,0,0,0,0,2,4,1,0,0,1,6,0,0,0,1,3,0,1,0,0,372,0,22,394,709
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,3,LA YESCA 03,874,2,2,8,9,2,43,8,185,77,0,0,0,1,3,3,0,0,0,8,2,1,2,1,1,4,2,0,0,3,363,0,1,364,572
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,4,LA YESCA 04,875,1,1,7,0,1,6,3,144,42,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,210,0,0,210,310
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,4,LA YESCA 04,876,1,1,5,5,0,5,3,177,59,0,0,0,2,3,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,264,0,20,284,504
,18,NAYARIT,12,SANTA MARIA DEL ORO,20,LA YESCA,1,LA YESCA 01,878,2,2,56,22,4,23,23,244,159,0,0,0,0,12,5,1,0,0,7,3,0,0,1,0,0,1,4,0,1,566,0,19,585,858
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,879,2,2,11,19,8,36,29,178,208,30,0,0,25,11,4,0,0,0,11,14,1,2,0,2,6,0,2,1,1,599,0,33,632,1392
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,880,2,2,15,24,2,12,27,124,152,26,0,0,18,3,3,0,0,0,3,7,0,0,1,8,0,0,3,0,0,428,0,15,443,789
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,881,2,2,12,14,5,32,15,126,160,27,0,0,11,1,2,1,0,0,0,18,0,0,0,1,1,0,0,0,0,426,0,18,444,879
,18,NAYARIT,11,TEPIC,17,TEPIC,5,TEPIC 05,882,2,2,33,22,10,36,17,95,190,70,0,0,35,4,1,0,0,0,2,15,1,0,0,1,2,0,0,0,0,534,0,38,572,1212
,18,NAYARIT,11,TEPIC,17,TEPIC,5,TEPIC 05,883,2,2,40,26,7,33,28,108,248,31,0,0,29,6,10,1,0,0,5,3,1,0,1,1,7,0,3,0,1,589,0,19,608,1204
,18,NAYARIT,11,TEPIC,17,TEPIC,5,TEPIC 05,884,1,1,5,16,3,20,16,86,117,34,0,0,10,3,0,1,0,0,5,6,0,0,1,1,1,0,4,0,0,329,0,13,342,739
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,885,1,1,7,14,4,27,9,79,136,19,0,0,19,8,2,0,0,0,16,1,0,0,0,0,1,0,4,0,1,347,0,14,361,690
,18,NAYARIT,11,TEPIC,17,TEPIC,5,TEPIC 05,886,2,2,17,15,6,19,26,99,128,30,0,0,19,1,4,1,0,0,1,6,1,0,2,1,1,0,1,0,1,379,0,19,398,828
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,887,1,1,9,14,3,12,18,51,168,13,0,0,16,3,1,0,0,0,3,3,0,1,0,2,1,1,2,0,0,321,0,12,333,674
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,888,2,2,14,22,4,39,29,84,197,28,0,0,24,16,5,0,1,0,14,12,0,1,1,5,0,0,6,0,2,504,0,9,513,921
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,889,1,1,17,20,9,14,7,48,94,13,0,0,16,4,3,0,0,0,1,9,0,0,0,2,2,0,2,0,1,262,0,11,273,552
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,890,2,2,26,17,4,41,28,93,199,34,0,0,32,10,8,1,0,0,12,15,0,1,0,3,2,0,3,0,0,529,0,16,545,1052
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,891,2,2,38,21,7,33,10,99,174,89,0,0,25,7,10,0,0,0,4,9,1,0,0,1,1,0,1,0,0,530,1,13,544,957
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,892,2,2,41,28,3,48,15,97,168,41,0,0,31,6,5,2,1,0,3,7,0,0,0,1,2,1,0,0,0,500,1,20,521,995
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,893,1,1,10,12,4,24,10,39,83,39,0,0,17,0,1,0,0,0,2,7,0,0,0,1,2,0,0,0,0,251,0,15,266,573
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,894,2,2,11,11,8,49,35,114,164,27,0,0,21,10,0,1,0,5,12,11,0,0,4,2,3,0,4,1,2,495,0,7,502,929
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,895,2,2,31,29,1,32,15,105,181,52,0,0,47,6,7,2,0,0,3,12,0,1,1,1,3,0,1,0,1,531,2,16,549,1028
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,896,2,2,47,47,4,44,34,132,234,53,0,0,42,7,10,1,0,0,4,20,0,0,0,1,6,0,3,0,1,690,1,25,716,1309
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,897,2,2,30,29,8,35,19,75,151,34,0,0,35,3,1,0,0,0,7,13,0,0,0,0,1,0,1,0,0,442,0,22,464,909
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,898,1,1,11,12,4,15,8,59,93,18,0,0,14,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,243,0,12,255,546
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,899,2,2,49,43,7,36,19,144,195,41,0,0,47,6,8,0,0,1,1,15,0,0,0,0,0,0,4,0,0,616,0,16,632,1089
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,900,1,1,20,31,4,28,21,58,92,43,0,0,35,5,4,0,0,0,2,7,0,0,0,1,6,0,0,1,0,358,1,14,373,622
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,901,2,2,56,43,5,28,16,111,175,22,0,0,14,6,2,10,0,0,0,3,9,2,4,0,2,0,2,0,0,510,0,4,514,923
,18,NAYARIT,11,TEPIC,17,TEPIC,8,TEPIC 08,902,2,2,29,30,5,32,18,98,123,32,0,0,33,5,7,2,1,0,1,8,0,0,0,0,0,0,0,0,0,424,0,20,444,776
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,903,2,2,35,25,10,26,18,79,123,21,0,0,62,9,4,0,0,0,3,9,1,0,0,1,1,1,1,0,0,429,0,13,442,946
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,904,3,3,95,72,15,57,56,233,326,93,0,0,105,12,12,3,0,0,12,20,1,1,0,1,1,2,0,0,0,1117,1,44,1162,2225
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,905,2,2,39,24,5,34,27,126,157,38,0,0,93,10,2,0,0,0,4,10,0,0,2,2,1,0,1,0,0,575,1,22,598,1268
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,906,2,2,15,16,2,22,15,96,105,26,0,0,77,6,9,1,0,0,0,9,0,1,1,2,3,0,1,0,0,407,0,18,425,845
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,907,2,2,22,14,1,21,18,57,107,27,0,0,52,4,2,0,0,0,5,12,0,0,0,2,4,0,0,0,0,348,0,12,360,763
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,908,2,2,30,21,9,27,28,90,137,22,0,0,55,5,5,0,0,0,5,12,0,2,3,1,1,0,2,0,2,457,0,7,464,1012
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,909,4,4,71,54,20,71,73,219,412,56,0,0,100,7,9,3,0,2,20,7,0,0,3,3,0,2,4,0,0,1136,1,18,1155,2563
,18,NAYARIT,11,TEPIC,17,TEPIC,1,TEPIC 01,910,2,2,55,12,5,45,38,71,193,19,0,0,49,7,4,0,0,0,2,17,0,1,0,1,4,0,0,0,1,524,0,20,544,1278
,18,NAYARIT,9,TEPIC,17,TEPIC,5,TEPIC 05,911,2,2,29,25,10,17,9,76,156,21,0,0,22,3,1,0,0,0,10,4,0,0,0,1,0,0,0,0,0,384,0,10,394,794
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,912,1,1,16,13,4,23,5,48,94,23,0,0,8,1,1,0,0,0,0,9,0,0,0,1,1,0,0,0,0,247,0,12,259,498
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,913,1,1,37,24,6,22,7,95,100,24,0,0,10,6,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,356,0,16,372,715
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,914,2,2,72,57,13,15,14,122,181,28,0,0,25,1,8,1,1,1,7,40,0,1,1,1,3,0,1,0,0,593,0,13,606,1006
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,915,1,1,27,19,4,22,7,79,123,24,0,0,16,1,6,0,0,0,6,5,1,0,0,1,3,0,4,0,1,349,0,0,349,677
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,916,2,2,55,47,13,27,6,122,158,44,0,0,32,4,6,0,0,0,5,7,0,0,0,0,1,0,0,0,0,527,0,17,544,883
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,917,2,2,37,33,4,25,16,82,140,27,0,0,19,6,2,0,1,0,5,10,0,1,1,2,2,0,2,0,0,415,0,15,430,847
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,918,2,2,104,83,12,19,19,105,204,44,0,0,24,5,9,3,0,0,2,10,0,0,0,0,1,0,3,0,0,647,0,15,662,987
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,919,1,1,147,62,11,3,5,52,40,23,0,0,28,5,11,2,0,0,0,4,0,0,0,0,1,0,0,0,0,394,0,6,400,565
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,920,2,2,119,97,16,13,15,96,200,54,0,0,58,5,23,2,2,0,3,11,0,0,0,1,2,0,0,0,0,717,0,14,731,1004
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,921,1,1,44,46,12,14,4,50,117,28,0,0,28,1,8,1,0,0,2,11,0,0,1,0,5,0,2,0,0,374,1,13,388,546
,18,NAYARIT,9,TEPIC,17,TEPIC,2,TEPIC 02,922,1,1,100,69,12,9,6,49,121,28,0,0,44,2,9,1,0,1,2,0,0,1,1,0,0,0,2,0,1,458,0,8,466,651
,18,NAYARIT,6,TEPIC,17,TEPIC,10,TEPIC 10,923,2,2,59,43,7,67,19,64,182,49,0,0,14,1,4,1,0,0,3,17,0,2,0,0,1,0,0,0,0,533,1,10,544,823
,18,NAYARIT,6,TEPIC,17,TEPIC,10,TEPIC 10,924,2,2,41,36,6,60,24,81,173,35,0,0,21,3,7,1,0,0,2,6,1,0,0,0,2,0,1,0,1,501,2,18,521,857
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,925,2,2,31,21,3,50,12,81,153,36,0,0,15,8,3,0,0,0,2,12,0,0,0,0,7,0,4,0,0,438,0,24,462,907
,18,NAYARIT,6,TEPIC,17,TEPIC,10,TEPIC 10,926,2,2,20,28,6,74,16,103,207,49,0,0,33,7,7,0,0,0,7,10,0,0,0,1,11,1,3,0,0,583,2,28,613,1161
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,927,2,2,20,30,2,81,15,57,163,24,0,0,9,5,1,0,1,0,8,7,0,1,2,2,3,0,1,0,1,433,0,18,451,824
,18,NAYARIT,6,TEPIC,17,TEPIC,10,TEPIC 10,928,1,1,12,16,3,28,2,51,119,22,0,0,6,1,5,0,0,0,2,6,0,1,0,2,4,0,2,0,1,283,0,15,298,628
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,929,2,2,62,30,5,65,13,119,260,42,0,0,17,13,1,0,0,0,2,29,0,0,1,0,0,0,3,1,0,663,0,18,681,1180
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,930,2,2,56,46,11,81,12,87,210,44,0,0,14,17,5,0,0,0,1,11,0,1,0,0,1,0,0,0,0,597,0,29,626,1086
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,931,2,2,106,75,12,50,27,107,284,81,0,0,36,10,12,1,0,3,9,21,0,0,0,2,1,1,3,0,0,841,3,18,862,1437
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,932,2,2,76,68,13,100,25,161,240,75,0,0,26,12,11,0,0,0,7,15,0,0,0,1,5,0,0,0,0,835,0,24,859,1383
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,933,2,2,102,55,6,76,15,136,196,49,0,0,16,13,12,2,0,0,2,10,0,0,2,0,1,0,3,0,0,696,0,19,715,1114
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,934,2,2,52,55,9,55,20,100,166,43,0,0,24,9,8,1,0,0,3,4,0,0,0,0,0,0,2,0,0,551,0,16,567,929
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,935,2,2,64,40,8,44,6,80,174,25,0,0,14,8,2,1,0,0,1,9,0,0,0,0,1,0,1,0,0,478,0,10,488,786
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,936,2,2,41,36,7,111,24,108,213,28,0,0,22,8,5,2,0,0,5,6,0,0,0,0,0,0,1,0,0,617,5,26,648,1105
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,937,2,2,111,62,8,74,18,108,188,59,0,0,16,16,18,1,1,0,8,12,0,0,0,0,2,0,0,0,0,702,0,14,716,1085
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,938,1,1,30,30,6,26,9,46,125,34,0,0,10,5,6,0,0,0,6,4,0,0,0,0,0,0,2,0,0,339,0,3,342,587
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,939,2,2,81,74,10,99,17,163,251,77,0,0,28,10,10,2,0,0,8,16,0,1,0,1,2,0,2,0,0,852,0,30,882,1421
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,940,2,2,107,45,9,59,13,84,187,42,0,0,24,11,7,0,0,0,7,4,0,1,0,0,5,0,4,0,0,609,1,13,623,984
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,941,2,2,156,92,16,61,19,138,210,52,0,0,21,18,16,1,0,0,5,5,0,0,1,0,5,0,3,0,2,821,0,20,841,1288
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,942,2,2,210,108,16,45,16,114,235,44,0,0,26,18,33,2,1,0,3,9,0,0,0,0,1,0,4,0,1,886,0,28,914,1331
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,943,1,1,6,11,20,43,7,74,131,36,0,0,7,1,2,1,0,0,2,7,0,0,0,0,5,0,2,0,0,355,0,12,367,697
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,944,1,1,6,10,3,43,7,45,143,32,0,0,5,6,1,0,0,0,1,11,0,0,0,3,2,0,2,0,0,320,0,5,325,683
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,945,2,2,35,29,20,42,12,69,212,35,0,0,32,11,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,502,0,23,525,1209
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,946,2,2,47,39,27,38,29,85,213,51,0,0,44,9,10,1,0,4,3,6,0,0,1,2,4,1,3,0,0,617,0,29,646,1346
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,947,1,1,29,16,9,25,13,42,116,29,0,0,20,5,1,0,0,0,2,4,0,0,0,1,5,0,0,0,0,317,0,20,337,681
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,948,2,2,29,27,37,29,12,39,158,26,0,0,13,6,7,1,0,0,3,3,2,0,0,0,2,0,0,0,0,394,1,9,404,802
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,949,2,2,46,31,26,29,8,57,172,38,0,0,18,7,9,0,0,0,3,6,0,0,0,0,2,0,2,0,0,454,0,14,468,829
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,950,2,2,50,24,30,22,20,65,194,27,0,0,23,9,12,1,0,0,6,9,1,0,1,1,0,0,0,0,0,495,0,8,503,902
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,951,1,1,24,8,22,8,6,39,78,21,0,0,10,2,3,0,0,0,0,6,0,0,0,0,2,0,2,0,0,231,0,5,236,466
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,952,2,2,18,15,9,37,13,86,180,35,0,0,24,8,3,0,1,0,6,15,0,0,0,0,3,0,1,0,0,454,0,17,471,955
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,953,2,2,21,14,6,34,10,76,172,26,0,0,38,11,2,0,0,0,4,4,0,2,1,0,1,0,0,0,0,422,0,7,429,852
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,954,2,2,6,9,5,13,18,60,180,27,0,0,44,7,3,1,0,0,0,6,0,2,0,0,0,0,0,0,0,381,0,8,389,1026
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,955,2,2,14,14,13,49,15,61,162,19,0,0,15,7,9,0,0,2,5,6,0,0,2,6,2,2,0,0,0,403,0,25,428,856
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,956,1,1,29,29,20,17,16,53,125,26,0,0,14,10,6,0,2,0,4,2,0,0,0,0,2,0,1,0,0,356,0,16,372,699
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,957,2,2,25,24,3,38,9,61,167,18,0,0,47,2,4,1,1,0,5,7,0,0,0,1,1,0,0,0,0,414,0,13,427,946
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,958,2,2,50,37,14,35,10,83,232,44,0,0,16,8,4,1,0,0,3,10,0,0,1,0,6,0,2,0,0,556,0,15,571,1155
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,959,2,2,26,23,18,22,6,69,166,66,0,0,15,4,3,0,0,0,4,9,0,0,0,0,1,0,2,0,1,435,0,13,448,828
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,960,2,2,24,23,13,29,13,72,191,27,0,0,38,6,9,1,0,0,2,7,1,1,0,0,0,0,2,0,1,460,0,21,481,1048
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,961,2,2,16,40,9,40,16,58,172,23,0,0,83,4,6,1,1,0,7,12,0,1,0,2,2,1,1,0,0,495,1,14,510,1193
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,962,1,1,12,15,7,22,6,68,144,22,0,0,36,6,1,0,1,0,1,4,0,0,1,0,2,0,3,0,0,351,0,0,351,700
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,963,2,2,20,24,12,34,7,55,146,31,0,0,71,64,1,0,0,0,4,8,0,0,0,1,3,0,1,0,0,482,0,15,497,1136
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,964,2,2,22,21,8,28,17,38,162,23,0,0,17,1,4,0,0,0,2,6,0,0,1,0,2,0,3,0,0,355,0,9,364,762
,18,NAYARIT,7,TEPIC,17,TEPIC,7,TEPIC 07,965,2,2,40,35,22,19,19,77,199,50,0,0,32,12,7,0,1,0,1,8,1,0,0,0,4,0,2,0,1,530,0,24,554,1241
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,966,1,1,11,6,1,19,9,30,87,10,0,0,2,5,1,0,0,0,0,5,0,0,0,0,3,0,4,0,1,194,0,6,200,401
,18,NAYARIT,6,TEPIC,17,TEPIC,6,TEPIC 06,967,3,3,354,118,20,49,32,142,225,45,0,0,30,24,27,2,0,0,3,21,1,1,0,4,7,0,4,1,0,1110,1,24,1135,1773
