CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C,2,0,C02,0,27,125,6,18,8,162,95,2,0,0,1,4,4,1,3,1,457,0,22,479,729,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0142C2-CIPR.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,142,C,3,0,C03,0,23,128,6,26,9,126,90,1,1,0,0,3,3,6,2,1,425,0,25,450,729,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0142C3-AC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,144,B,1,0,B,0,2,45,0,31,1,37,44,1,0,0,0,0,2,0,4,1,168,0,3,171,248,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0144B-CIPR.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,145,B,1,0,B,0,5,75,4,12,7,40,75,1,0,0,2,2,14,3,5,2,247,0,9,256,437,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0145B-CIPR.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,145,C,1,0,C01,0,5,53,5,15,11,38,91,1,0,2,0,2,5,3,8,5,244,0,7,251,436,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0145C1-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,146,B,1,0,B,0,12,122,4,21,7,82,123,4,0,0,0,105,1,4,4,0,489,0,11,500,517,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0146B-ACGT.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,548,B,1,0,B,0,17,49,4,16,6,184,108,3,10,3,1,5,1,4,0,0,411,0,11,422,657,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0548B-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,548,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0548C1-AC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,549,B,1,0,B,0,32,76,6,9,9,187,87,0,5,1,1,2,6,0,0,1,422,0,5,427,646,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0549B-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,549,C,1,0,C01,0,19,52,3,4,4,172,92,3,8,1,0,2,7,1,1,0,369,0,10,379,646,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0549C1-CIPR.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,549,C,2,0,C02,0,25,72,5,11,2,182,81,1,2,1,2,1,6,0,0,0,391,0,5,396,645,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0549C2-CIPR.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,549,C,3,0,C03,0,15,68,3,4,10,178,100,0,5,6,0,1,0,0,0,0,390,0,13,403,645,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0549C3-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,550,B,1,0,B,0,36,57,1,7,5,180,83,1,7,7,1,0,0,0,0,0,385,0,6,391,594,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0550B-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,550,C,1,0,C01,0,31,51,2,12,5,203,77,1,1,3,4,0,4,0,1,0,395,0,10,405,593,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0550C1-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,551,B,1,0,B,0,19,75,5,9,8,149,102,1,3,5,2,3,7,2,4,1,395,0,7,402,611,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0551B-CIPR.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,551,C,1,0,C01,0,22,60,6,12,3,199,98,3,5,3,2,3,7,0,2,1,426,0,6,432,611,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0551C1-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,551,C,2,0,C02,0,27,65,3,15,5,163,85,1,1,4,4,0,6,3,1,0,383,0,2,385,611,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0551C2-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,551,C,3,0,C03,0,40,83,4,11,6,151,72,2,3,8,2,2,10,0,2,0,396,0,11,407,611,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0551C3-CIPR.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,551,C,4,0,C04,0,44,65,1,7,6,167,85,2,6,3,3,2,3,0,3,0,397,0,7,404,610,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0551C4-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,552,B,1,0,B,0,26,53,0,9,4,149,95,3,10,7,2,0,7,0,0,0,365,0,6,371,567,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0552B-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,552,C,1,0,C01,0,14,45,0,15,7,156,68,0,5,3,1,1,8,2,1,0,326,0,10,336,567,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0552C1-ACGT.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,552,C,2,0,C02,0,9,60,1,7,2,155,64,1,3,7,2,1,6,0,1,2,321,1,11,333,566,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0552C2-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,552,C,3,0,C03,0,21,49,3,8,10,186,75,3,3,1,3,1,3,0,0,0,366,0,7,373,566,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0552C3-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,553,B,1,0,B,0,8,27,2,20,4,220,63,5,3,4,2,1,99,22,44,0,524,1,15,540,744,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0553B-ACGT.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,553,C,1,0,C01,0,8,29,3,18,5,209,68,3,0,4,0,0,5,0,0,0,352,0,13,365,744,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0553C1-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,553,C,2,0,C02,0,11,38,0,11,3,222,76,3,3,3,2,4,9,0,2,1,388,0,10,398,744,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0553C2-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,553,C,3,0,C03,0,10,33,1,15,7,236,88,4,1,1,1,1,4,0,1,1,404,0,7,411,744,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0553C3-AEC.pdf
3,4,CAMPECHE,2,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,553,C,4,0,C04,0,11,31,1,7,6,224,72,4,3,3,1,0,2,1,4,1,371,0,6,377,744,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_02_0553C4-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,39,B,1,0,B,0,9,24,1,12,8,240,149,4,5,2,3,0,6,0,0,1,464,0,14,478,729,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0039B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,39,C,1,0,C01,0,9,43,2,7,14,205,114,1,5,2,1,0,13,1,2,1,420,1,14,435,729,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0039C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,39,C,2,0,C02,0,10,37,1,12,9,212,120,3,5,5,4,0,11,3,3,1,436,2,11,449,728,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0039C2-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,40,B,1,0,B,0,15,40,1,12,8,235,121,0,6,5,2,1,11,2,1,4,464,0,0,464,738,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0040B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,41,B,1,0,B,0,7,15,0,8,3,121,79,4,2,2,3,0,2,0,1,0,247,1,11,259,394,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0041B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,41,C,1,0,C01,0,15,20,1,4,8,120,76,0,4,1,1,0,4,3,2,1,260,0,5,265,394,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0041C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,42,B,1,0,B,0,19,50,7,10,8,142,123,0,8,5,2,0,6,0,3,1,384,0,8,392,557,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0042B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,42,C,1,0,C01,0,12,57,5,7,12,170,119,0,3,3,1,0,7,0,2,2,400,0,6,406,556,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0042C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,43,B,1,0,B,0,18,34,0,12,15,167,96,5,9,4,5,1,8,1,0,0,375,0,6,381,498,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0043B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,43,C,1,0,C01,0,12,36,4,8,9,138,96,4,8,8,3,0,6,3,4,4,343,1,11,355,497,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0043C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,44,B,1,0,B,0,21,39,2,7,6,104,86,2,19,2,0,5,8,2,2,0,305,0,5,310,429,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0044B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,44,C,1,0,C01,0,9,0,0,0,0,105,0,3,6,3,0,39,126,0,0,0,291,0,11,302,428,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0044C1-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,45,B,1,0,B,0,14,30,1,10,8,91,90,1,4,1,0,0,5,1,1,2,259,0,14,273,387,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0045B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,45,C,1,0,C01,0,11,44,4,6,11,107,74,2,14,4,3,0,6,0,2,0,288,0,11,299,386,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0045C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,60,B,1,0,B,0,15,35,0,15,2,127,103,2,3,2,1,0,5,0,1,2,313,1,6,320,472,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0060B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,60,C,1,0,C01,0,16,37,1,11,10,120,114,1,4,4,2,1,6,2,1,0,330,0,5,335,472,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0060C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,61,B,1,0,B,0,12,25,3,11,7,135,74,4,1,2,2,0,7,2,2,0,287,0,13,300,429,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0061B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,61,C,1,0,C01,0,14,32,2,11,7,139,71,0,4,2,0,0,8,1,3,1,295,0,8,303,429,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0061C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,62,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0062B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,62,C,1,0,C01,0,25,42,1,14,7,125,94,2,5,1,0,0,12,1,2,0,331,0,9,340,521,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0062C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,63,B,1,0,B,0,10,44,1,10,13,196,100,2,5,5,1,0,6,2,2,3,400,1,10,411,676,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0063B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,63,C,1,0,C01,0,13,39,2,9,9,218,101,2,2,4,0,0,15,1,3,1,419,0,10,429,676,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0063C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,64,B,1,0,B,0,14,52,2,6,8,183,97,5,7,5,0,1,13,0,2,0,395,0,13,408,604,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0064B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,64,C,1,0,C01,0,10,45,3,11,9,170,117,5,7,4,6,0,14,0,2,0,403,0,14,417,603,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0064C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,65,B,1,0,B,0,7,27,1,6,14,171,85,2,1,3,2,0,15,4,1,0,339,0,11,350,585,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0065B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,65,C,1,0,C01,0,10,28,4,7,11,175,90,6,4,2,0,0,5,3,0,1,346,0,15,361,585,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0065C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,65,C,2,0,C02,0,6,31,1,5,10,152,92,2,4,5,0,0,6,3,1,1,319,0,18,337,585,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0065C2-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,66,B,1,0,B,0,15,34,0,10,8,147,119,0,6,3,2,0,7,0,0,1,352,1,19,372,563,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0066B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,66,C,1,0,C01,0,10,29,2,12,9,165,108,1,3,7,1,2,14,2,3,1,369,1,12,382,563,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0066C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,67,B,1,0,B,0,13,42,1,6,7,130,111,3,8,0,3,1,8,2,1,2,338,1,9,348,501,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0067B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,67,C,1,0,C01,0,11,38,3,3,10,150,101,0,4,0,0,1,10,2,0,3,336,3,9,348,500,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0067C1-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,B,1,0,B,0,26,33,2,11,6,184,101,1,2,2,0,1,6,1,0,0,376,0,10,386,723,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C,1,0,C01,0,16,36,0,12,11,195,106,2,2,7,1,1,3,0,3,4,399,0,13,412,723,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C,2,0,C02,0,9,22,2,20,10,215,107,3,2,3,0,0,5,3,2,0,403,0,10,413,722,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079C2-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C,3,0,C03,0,15,27,2,8,9,200,106,1,4,4,2,0,5,0,0,1,384,0,7,391,722,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079C3-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C,4,0,C04,0,17,29,1,4,5,227,83,2,4,3,2,2,7,2,0,1,389,0,14,403,722,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079C4-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C,5,0,C05,0,18,35,1,10,11,195,90,4,7,9,3,0,8,1,2,0,394,0,7,401,722,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079C5-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C,6,0,C06,0,14,27,1,8,8,211,104,4,6,7,2,0,7,1,1,1,402,0,6,408,722,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079C6-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C,7,0,C07,0,10,30,0,6,8,185,118,3,2,4,1,0,7,0,2,3,379,0,8,387,722,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079C7-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,E,1,0,E01,0,12,31,0,12,6,145,92,0,5,4,4,0,10,3,1,1,326,0,10,336,579,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079E1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,E,1,1,E01C01,0,9,23,0,10,6,159,85,4,6,2,1,0,8,1,2,2,318,1,7,326,579,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079E1C1-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,E,1,2,E01C02,0,7,35,1,7,5,154,83,0,4,7,0,2,9,1,1,0,316,0,10,326,578,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0079E1C2-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,80,B,1,0,B,0,18,43,0,1,8,130,75,6,3,1,2,1,8,0,1,1,298,0,5,303,412,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0080B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,80,C,1,0,C01,0,9,46,0,7,7,114,90,3,4,5,2,0,6,1,3,0,297,0,8,305,411,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0080C1-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,82,B,1,0,B,0,12,69,5,9,4,162,99,2,10,7,6,1,3,1,0,1,391,0,4,395,611,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0082B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,82,C,1,0,C01,0,20,74,2,10,9,190,79,1,6,9,4,0,8,3,2,4,421,1,11,433,610,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0082C1-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,B,1,0,B,0,26,43,2,11,10,203,104,6,6,8,1,2,12,1,1,2,438,0,15,453,738,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0083B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C,1,0,C01,0,17,42,1,9,14,205,108,1,8,15,2,1,9,1,0,0,433,0,9,442,738,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0083C1-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C,2,0,C02,0,28,54,0,8,8,174,94,2,10,22,1,0,12,0,0,2,415,0,12,427,738,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0083C2-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C,3,0,C03,0,19,41,3,8,10,174,122,1,16,8,2,0,11,1,1,2,419,0,11,430,738,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0083C3-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C,4,0,C04,0,26,44,1,6,12,190,122,2,5,8,2,0,6,3,1,0,428,0,18,446,738,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0083C4-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C,5,0,C05,0,27,44,4,12,9,203,107,2,10,13,1,2,5,0,0,0,439,0,13,452,737,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0083C5-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C,6,0,C06,0,20,45,3,21,8,193,112,3,6,13,4,0,6,1,1,2,438,0,14,452,737,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0083C6-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,125,B,1,0,B,0,16,27,4,16,13,130,88,3,18,5,3,0,2,3,1,1,330,1,8,339,586,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0125B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,125,C,1,0,C01,0,21,28,2,16,12,113,98,1,95,2,4,1,6,6,1,2,408,0,12,420,586,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_03_0125C1-AEC.pdf
