CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2527,3,3,59,39,5,24,4,412,297,10,20,10,1,0,1,2,0,0,5,0,0,1,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,898,3,23,924,1664
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2528,6,6,145,107,14,49,23,1078,763,25,29,9,5,1,0,7,2,4,16,0,0,2,2,1,0,0,9,0,0,0,0,0,0,2,0,0,0,0,2,1,0,2296,2,46,2344,4130
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2529,5,5,75,82,6,55,20,584,782,17,26,12,3,3,2,7,1,6,22,1,0,0,0,0,0,1,11,0,0,1,1,0,1,5,0,0,0,1,1,4,0,1730,0,19,1749,3256
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2530,8,8,224,166,22,81,28,1375,1071,44,39,24,5,0,1,15,0,7,42,1,1,0,4,2,0,1,11,0,2,0,3,0,2,9,0,0,0,1,0,4,1,3186,2,64,3252,5632
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2531,3,3,127,68,5,15,11,773,242,11,16,12,1,0,0,6,2,0,12,0,0,0,2,2,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1311,0,26,1337,1815
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2532,4,4,198,97,17,23,6,1035,362,18,16,16,0,1,1,4,0,3,14,1,0,1,0,1,0,1,4,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1826,0,25,1851,2653
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2533,3,3,132,67,13,18,8,835,252,13,9,8,1,0,0,8,2,0,9,0,0,0,0,0,3,2,2,0,0,0,0,0,0,2,4,0,0,1,0,4,0,1393,3,15,1411,1903
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2534,3,3,147,77,6,18,9,860,217,16,16,11,7,0,0,7,1,2,15,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,1417,1,17,1435,1958
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2535,2,2,43,40,3,12,13,250,326,5,12,5,3,1,0,1,0,2,11,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,735,2,23,760,1375
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2536,3,3,46,52,5,20,19,366,363,12,24,9,3,1,0,3,0,5,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,0,943,0,27,970,1797
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2537,5,5,214,105,12,33,20,1159,597,22,22,12,6,0,0,8,1,1,20,0,0,0,0,0,1,0,10,0,0,0,2,0,1,6,0,0,0,3,1,0,0,2256,2,30,2288,3572
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2538,4,4,57,64,16,37,21,349,539,8,7,6,1,0,0,8,0,5,14,0,1,2,1,0,0,0,7,0,1,0,0,0,0,7,0,0,1,2,3,0,0,1157,0,31,1188,2313
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2539,5,5,116,82,7,53,25,706,623,19,18,15,4,1,0,3,0,5,14,1,0,0,5,0,2,0,12,0,0,0,5,1,0,4,2,0,0,1,1,3,2,1730,1,22,1753,3517
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2540,7,7,186,159,23,84,45,1154,959,33,38,24,6,1,0,17,0,2,32,1,0,1,1,1,1,1,10,0,0,1,0,0,4,8,1,1,0,0,0,3,1,2798,2,58,2858,5220
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2541,3,3,65,68,10,24,11,376,411,10,11,6,1,0,0,3,0,4,8,0,0,0,2,1,0,0,4,0,0,0,0,2,1,3,0,0,0,2,0,0,7,1030,1,28,1059,2110
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2542,4,4,60,68,5,26,19,452,421,13,17,4,2,2,0,3,1,10,1,0,0,0,0,5,1,0,10,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1125,1,18,1144,2502
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2543,4,4,59,93,17,25,27,434,553,13,12,2,3,0,0,0,2,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1261,0,18,1279,2615
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2544,4,4,77,76,8,39,17,479,597,12,12,9,1,0,0,4,0,6,21,1,0,1,1,3,1,1,7,0,0,0,1,0,0,6,0,0,0,1,2,2,0,1385,1,38,1424,2937
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2545,5,5,89,79,12,35,18,526,486,16,9,52,4,0,0,170,3,2,30,0,0,0,3,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,1,1,1,1546,2,43,1591,3302
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2546,4,4,91,62,9,36,21,422,603,14,19,12,3,0,1,9,1,2,18,1,0,0,3,0,1,2,9,0,0,0,2,0,1,0,0,0,0,2,2,0,0,1346,1,41,1388,2679
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2547,3,3,85,62,10,33,22,344,454,11,23,9,2,0,0,3,5,3,18,0,0,0,0,1,1,0,7,0,0,0,0,0,1,1,2,0,0,0,0,4,0,1101,0,30,1131,2120
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2548,8,8,132,115,20,73,39,1141,930,32,47,13,1,3,3,13,0,11,29,0,0,0,1,1,0,3,11,0,0,0,4,1,4,6,0,0,0,2,3,4,0,2642,0,59,2701,5362
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2549,4,4,39,69,10,25,22,375,599,23,18,4,4,0,0,1,1,1,34,1,0,0,1,1,0,1,6,3,0,0,0,1,0,2,0,0,0,1,0,1,2,1245,0,38,1283,2409
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2550,3,3,53,48,5,22,12,352,456,7,9,2,1,0,0,1,4,5,26,1,0,0,3,2,0,1,4,0,0,0,0,0,3,6,0,0,0,0,2,1,0,1026,0,13,1039,1940
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2551,3,3,49,46,13,18,17,321,390,6,10,3,3,1,0,1,0,0,14,1,0,1,5,0,0,1,10,0,0,0,0,0,2,1,0,1,1,0,2,3,0,920,0,31,951,1625
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2552,3,3,50,53,3,17,16,389,426,7,9,2,1,0,1,4,0,3,22,1,1,0,3,2,1,1,3,0,1,0,2,1,0,4,0,0,0,1,1,2,1,1028,1,33,1062,1970
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2553,4,4,44,57,12,24,23,405,521,11,10,5,1,0,1,11,3,6,3,0,0,0,1,1,0,2,5,0,1,0,1,0,0,4,1,0,6,0,0,1,1,1161,0,23,1184,2418
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2554,4,4,39,52,10,33,17,375,599,5,19,7,2,0,0,10,2,3,31,0,0,0,0,1,1,0,11,0,0,0,0,1,2,1,0,0,0,1,1,3,0,1226,0,23,1249,2767
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2555,3,3,43,43,7,17,16,376,350,6,9,1,2,1,0,3,1,2,18,0,0,0,0,0,1,1,2,0,0,0,0,1,0,2,0,0,0,1,0,2,0,905,0,28,933,1765
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2556,12,12,270,207,33,99,90,1369,1790,44,57,19,8,3,5,14,7,9,52,0,1,2,3,4,2,10,18,0,2,0,2,1,2,11,0,0,0,9,4,4,0,4151,2,96,4249,8596
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2557,5,5,66,124,18,36,35,532,828,16,10,9,1,0,0,8,1,3,42,0,0,0,2,1,0,1,10,0,0,0,1,1,0,6,0,0,0,0,1,1,1,1754,0,40,1794,3399
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2558,4,4,40,52,8,20,22,256,611,8,6,5,1,0,0,3,1,1,16,0,0,0,1,1,1,2,8,0,0,0,0,1,1,5,0,0,0,2,3,0,0,1075,0,35,1110,2362
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2559,4,4,63,61,6,40,22,460,618,8,11,4,3,0,0,8,1,5,27,1,0,0,2,4,1,0,12,0,0,1,0,0,1,5,0,0,0,0,0,2,0,1366,2,27,1395,2944
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2560,3,3,13,42,4,23,16,312,288,9,13,0,1,1,0,4,8,0,15,0,0,1,2,0,1,2,5,0,1,0,0,1,0,0,0,0,1,1,1,0,5,770,0,8,778,1918
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2561,3,3,13,45,7,22,24,274,432,10,11,2,1,0,0,5,0,1,16,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,0,0,4,1,1,883,1,29,913,1744
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2562,16,16,318,299,48,159,67,2029,2164,66,74,36,12,1,1,22,3,11,72,4,5,1,5,4,2,7,32,0,0,1,6,4,1,10,2,0,0,0,3,4,2,5475,2,105,5582,11804
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2563,12,12,212,226,27,106,61,962,1284,31,37,19,10,2,1,15,2,9,42,1,0,5,7,7,0,3,10,0,0,0,10,1,1,14,2,0,0,1,1,3,1,3113,3,96,3212,8915
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2565,6,6,37,86,3,36,53,429,909,16,9,2,4,0,2,9,2,8,19,0,0,0,1,0,3,2,7,0,0,3,0,0,3,10,0,0,0,1,1,1,1,1657,1,37,1695,3838
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2566,6,6,34,60,7,50,60,524,978,18,28,2,2,0,0,8,2,1,32,2,3,2,3,1,0,1,10,0,0,0,2,0,1,8,0,0,0,0,1,1,0,1841,0,40,1881,4038
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2567,13,13,163,221,26,112,71,1474,1685,30,55,16,5,2,2,17,3,11,60,3,3,0,3,2,4,4,32,0,0,0,2,2,6,18,0,3,1,3,2,2,0,4043,3,86,4132,9534
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2568,8,8,94,89,15,69,46,784,1081,19,30,12,3,0,0,8,1,2,40,1,0,0,7,1,0,0,14,0,1,0,5,0,4,11,0,0,3,2,1,1,2,2346,7,50,2403,5443
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2569,6,6,51,83,13,36,40,591,736,25,24,3,5,0,0,6,1,2,21,1,0,0,1,1,0,8,10,0,1,0,0,0,1,2,0,0,0,1,0,2,0,1665,2,41,1708,3807
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2570,3,3,34,39,1,16,16,300,357,10,11,4,1,0,0,5,3,4,6,1,2,0,2,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,1,0,825,0,24,849,1759
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2586,7,7,116,128,17,72,39,914,909,42,19,15,7,1,0,8,5,8,35,1,2,0,4,2,3,1,10,1,2,1,2,0,2,5,1,0,0,3,4,1,0,2380,2,47,2429,4881
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2587,12,12,183,200,30,109,69,1254,1783,25,62,16,10,0,0,18,2,7,39,2,0,1,6,3,4,3,14,0,0,1,1,1,0,13,1,0,0,1,2,5,0,3865,2,99,3966,8690
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2588,7,7,145,161,10,63,33,1100,942,25,27,11,16,0,1,12,5,10,32,0,0,1,5,0,1,4,3,0,0,0,3,2,1,10,0,0,0,1,3,4,0,2631,5,39,2675,4811
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2589,4,4,59,92,4,47,21,447,541,14,16,10,4,1,0,3,2,1,14,0,0,1,2,0,0,2,5,0,1,0,1,1,0,5,0,0,0,1,2,1,0,1298,0,33,1331,2781
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2590,5,5,65,89,10,51,30,583,737,23,15,4,0,0,1,9,3,2,18,1,1,1,2,0,0,0,5,0,0,0,3,0,1,12,0,0,0,0,1,2,0,1669,1,27,1697,3709
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2591,4,4,46,53,10,36,18,465,548,10,28,5,2,0,0,5,1,2,20,0,0,1,2,0,1,0,5,0,0,1,1,0,0,5,1,0,0,0,2,0,0,1268,0,28,1296,2665
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2592,6,6,89,96,23,58,38,717,1009,17,26,12,3,0,0,18,1,4,30,0,0,4,1,1,2,1,14,0,1,0,3,0,1,9,0,0,0,1,4,3,2,2188,0,58,2246,4416
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2593,5,5,58,67,7,56,23,549,627,15,25,4,4,0,0,5,1,5,30,0,0,1,5,2,1,2,14,0,0,0,0,0,0,5,0,0,0,1,1,1,0,1509,1,35,1545,3360
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2607,6,6,104,111,16,50,37,738,776,14,21,6,3,1,0,5,1,9,32,1,0,0,1,2,0,2,13,0,1,0,3,1,3,6,0,0,0,0,0,5,1,1963,1,52,2016,4319
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2608,2,2,32,30,8,10,88,171,96,3,3,3,0,0,1,0,0,7,6,0,0,0,1,0,0,1,6,0,0,0,1,0,1,2,0,0,0,0,0,0,0,470,0,15,485,1027
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2609,3,3,75,46,8,37,17,367,381,5,9,2,0,0,1,4,0,4,12,1,0,1,2,1,0,1,5,0,0,0,0,0,1,4,0,0,0,0,0,1,0,985,0,24,1009,1895
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2610,2,2,41,29,10,22,13,261,242,2,11,3,0,0,0,4,0,1,11,1,0,0,0,0,0,0,4,0,1,1,1,0,1,3,0,0,0,1,0,0,0,663,0,14,677,1293
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2611,6,6,64,114,16,60,31,522,767,15,13,6,8,0,0,9,0,2,17,0,0,0,4,1,0,1,14,1,1,0,0,0,4,0,0,1,2,1,0,0,1,1675,0,38,1713,3810
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2612,2,2,76,36,4,18,12,256,205,5,7,3,3,0,0,0,1,0,7,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,640,0,24,664,1226
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3310,1,1,38,19,1,5,8,268,91,6,3,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,447,1,9,457,707
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3612,4,4,151,76,12,33,28,797,402,23,16,16,5,2,0,9,2,3,9,0,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1592,1,26,1619,2664
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3613,2,2,88,48,3,25,7,286,157,8,11,11,1,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,653,3,11,667,1296
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3614,5,5,183,120,12,30,18,1057,493,21,24,19,4,0,0,5,2,3,23,1,0,1,2,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2027,1,28,2056,3107
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3615,2,2,68,28,1,11,7,287,107,10,9,9,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,544,0,15,559,903
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3616,5,5,147,93,13,27,20,912,508,25,12,12,5,1,0,4,0,2,9,0,0,0,0,1,0,0,4,0,0,2,2,1,0,5,0,0,0,1,6,2,0,1814,0,34,1848,3318
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3617,4,4,142,86,12,33,21,746,455,19,21,12,2,0,0,11,2,1,15,0,0,0,0,2,0,2,1,0,0,0,1,0,1,6,0,0,0,3,0,0,2,1596,4,24,1624,2553
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3618,5,5,113,93,9,34,26,860,582,16,23,14,5,1,0,14,2,1,14,0,0,0,1,0,1,1,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1817,1,15,1833,3116
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3619,4,4,103,60,7,23,18,677,420,8,23,8,2,0,0,5,0,0,5,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1368,0,29,1397,2486
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3620,2,2,81,44,6,9,4,454,247,6,19,4,4,0,0,11,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,19,915,1500
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3621,5,5,136,98,19,44,21,793,689,16,18,72,5,1,1,6,1,5,16,0,0,0,0,0,0,3,8,0,0,0,0,1,1,1,0,0,0,2,0,2,0,1959,1,38,1998,3560
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3736,3,3,20,26,9,22,17,232,273,7,13,2,3,0,0,4,0,0,14,0,0,4,0,0,0,5,4,0,0,0,0,0,7,4,0,0,0,1,1,1,1,670,0,12,682,2016
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3737,2,2,13,17,3,7,5,109,145,6,5,3,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,321,0,8,329,1377
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3840,4,4,27,62,2,32,18,391,482,5,13,2,3,0,0,5,2,4,16,1,0,1,2,0,0,1,8,0,1,0,2,0,0,3,0,0,1,0,1,1,0,1086,0,22,1108,2979
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3841,5,5,21,55,10,30,17,398,772,17,7,0,2,0,0,15,0,4,18,0,0,0,2,1,0,1,6,0,0,0,1,0,2,4,0,0,0,3,1,3,0,1390,1,28,1419,3104
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3842,3,3,34,39,7,17,11,269,355,5,13,0,0,0,0,0,0,1,6,0,0,0,1,0,0,1,2,0,0,0,3,0,1,4,0,0,0,1,0,1,0,771,1,16,788,2178
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3843,2,2,19,43,3,31,11,253,291,8,6,1,2,0,0,4,0,0,7,0,0,0,0,0,0,0,2,0,0,1,1,0,1,3,0,0,0,0,0,1,0,688,0,18,706,1369
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3844,5,5,72,43,4,41,13,506,592,15,11,8,3,0,0,7,1,2,19,0,0,0,0,1,0,0,8,0,0,1,1,0,0,4,0,0,0,1,0,2,0,1355,0,28,1383,3174
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3845,2,2,30,33,5,16,20,193,322,4,8,1,1,0,0,4,1,1,6,0,0,0,4,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,1,0,0,658,2,11,671,1436
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3846,2,2,15,25,1,17,6,116,207,9,6,2,0,0,0,2,0,1,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,425,0,12,437,1191
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3847,2,2,15,29,4,16,3,143,267,2,2,2,1,0,0,4,0,0,7,1,1,1,1,1,0,0,4,1,0,0,0,1,1,3,0,0,0,0,0,1,0,511,0,18,529,1255
1,14,JALISCO,20,TONALA,99,SAN PEDRO TLAQUEPAQUE,3888,1,1,7,17,1,2,0,108,19,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,1,163,216
1,14,JALISCO,20,TONALA,99,SAN PEDRO TLAQUEPAQUE,3889,1,1,4,4,1,0,0,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,1,45,168
1,14,JALISCO,20,TONALA,99,SAN PEDRO TLAQUEPAQUE,3890,1,1,3,5,3,2,4,58,72,8,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,10,172,555
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2625,2,2,5,186,2,18,18,289,170,7,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,706,0,18,724,1105
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2626,3,3,15,151,2,14,18,338,169,7,5,3,0,0,0,1,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,734,0,30,764,1368
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2627,2,2,9,102,1,17,6,184,138,2,3,0,1,0,0,2,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,474,0,25,499,720
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2628,2,2,3,146,1,15,14,261,104,4,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,560,0,31,591,839
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2629,3,3,15,325,11,28,188,536,185,6,6,6,2,0,3,0,0,2,2,1,0,0,4,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,1328,0,56,1384,2012
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2630,2,2,4,94,3,12,24,357,277,3,5,1,3,0,0,1,1,0,3,0,0,0,5,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,799,0,35,834,1284
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2631,2,2,4,81,6,15,18,457,215,6,1,1,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,813,0,30,843,1223
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2633,3,3,15,38,3,58,69,381,340,20,40,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,2,0,976,0,9,985,1509
