CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,552,C,2,0,C02,0,23,23,5,6,4,121,101,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,296,1,8,305,711,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,555,B,1,0,B,0,23,20,5,6,3,192,111,5,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,375,0,4,379,718,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,556,B,1,0,B,0,18,20,2,6,0,126,74,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,9,268,532,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,556,C,1,0,C01,0,15,22,2,3,6,125,55,7,1,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,4,246,532,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,557,C,1,0,C01,0,9,15,1,5,1,112,59,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209,0,8,217,426,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,558,B,1,0,B,0,13,21,0,9,4,171,102,3,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,334,0,5,339,644,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,559,B,1,0,B,0,10,14,1,12,6,83,175,44,3,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,17,393,518,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,39,EL GRULLO,559,C,1,0,C01,0,17,34,3,8,7,79,62,4,3,0,0,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,9,233,517,Acta casilla,,,
1,14,JALISCO,5,PUERTO VALLARTA,40,GUACHINANGO,561,B,1,0,B,0,16,12,2,22,30,132,59,67,26,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,378,0,6,384,635,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,570,B,1,0,B,0,35,12,1,2,3,306,37,2,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1,8,416,526,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,572,B,1,0,B,0,55,37,4,6,5,299,63,4,8,6,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,496,0,14,510,743,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,575,B,1,0,B,0,17,28,0,8,5,174,91,3,3,4,1,0,0,2,1,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,346,0,7,353,647,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,583,B,1,0,B,0,41,25,4,6,8,266,84,16,10,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,475,0,4,479,634,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,588,B,1,0,B,0,14,21,4,3,2,139,55,2,2,2,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,254,1,0,255,387,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,593,B,1,0,B,0,41,12,1,5,4,434,43,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,555,0,0,555,739,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,601,B,1,0,B,0,33,17,1,8,3,220,54,2,8,11,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,364,2,10,376,546,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,603,C,1,0,C01,0,27,14,1,2,0,179,64,1,5,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300,0,7,307,420,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,604,B,1,0,B,0,35,26,1,8,12,251,70,5,0,5,1,0,0,3,0,1,4,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,427,1,8,436,630,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,605,B,1,0,B,0,17,14,0,5,1,141,45,5,6,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,3,244,392,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,605,C,1,0,C01,0,27,13,1,5,2,145,39,4,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,247,0,10,257,392,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,608,B,1,0,B,0,42,26,0,11,9,240,110,6,8,5,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,466,0,41,507,730,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,611,B,1,0,B,0,29,10,1,7,3,138,52,6,4,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,258,0,3,261,452,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,611,C,1,0,C01,0,27,11,1,4,10,140,53,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,262,0,10,272,452,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,626,C,1,0,C01,0,25,11,1,3,3,226,55,4,10,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,345,0,13,358,495,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,628,B,1,0,B,0,25,3,1,2,1,220,23,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,5,284,382,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,634,C,1,0,C01,0,10,17,1,10,8,98,98,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,255,0,10,265,494,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,636,B,1,0,B,0,10,14,1,8,10,120,69,2,1,2,0,1,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,251,1,12,264,476,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,640,B,1,0,B,0,14,14,4,3,4,99,99,9,2,1,1,0,0,1,1,0,2,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,5,265,572,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,642,B,1,0,B,0,13,11,0,10,10,113,121,3,4,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,299,0,10,309,567,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,644,B,1,0,B,0,11,19,2,12,3,138,114,3,0,3,0,0,0,2,0,1,5,0,1,1,0,1,6,0,1,0,1,0,0,2,0,0,0,0,0,2,0,3,0,331,342,11,684,691,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,647,B,1,0,B,0,14,20,3,11,5,111,132,1,4,0,0,0,0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,312,0,9,321,632,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,649,B,1,0,B,0,19,13,3,4,6,78,111,0,1,1,0,0,0,1,2,3,3,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250,0,11,261,522,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,649,C,1,0,C01,0,7,12,1,6,4,101,109,4,2,2,1,0,0,3,0,1,2,0,0,0,0,0,0,1,4,1,0,1,0,0,0,2,0,1,1,0,0,0,0,266,0,4,270,521,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,649,C,2,0,C02,0,10,13,3,10,7,87,115,2,5,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1,0,0,0,0,1,1,0,272,0,0,272,521,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,652,C,1,0,C01,0,12,20,1,20,7,94,172,2,4,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,343,0,7,350,694,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,653,B,1,0,B,0,17,20,2,11,7,161,140,5,3,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,376,1,10,387,703,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,653,C,2,0,C02,0,31,25,3,10,6,172,125,4,8,1,0,0,0,1,0,0,4,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,397,0,8,405,702,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,654,B,1,0,B,0,15,19,2,9,3,138,94,0,5,3,1,0,0,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,12,310,559,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,656,C,1,0,C01,0,12,9,0,9,2,99,89,2,5,1,0,0,0,1,2,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,6,246,470,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,660,C,1,0,C01,0,19,18,1,8,6,136,102,6,3,3,1,0,0,1,1,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,315,0,6,321,653,Acta casilla,,,
1,14,JALISCO,9,GUADALAJARA,41,GUADALAJARA,661,B,1,0,B,0,19,17,2,14,9,106,134,2,3,3,1,0,0,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,327,0,6,333,734,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,665,B,1,0,B,0,34,38,7,6,3,205,113,4,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,6,428,687,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,665,C,1,0,C01,0,45,20,2,6,5,212,101,9,4,2,0,1,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,418,4,0,422,687,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,668,C,1,0,C01,0,24,17,4,10,4,145,124,1,8,2,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,347,0,9,356,602,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,669,B,1,0,B,0,17,19,2,8,3,161,109,3,7,2,1,1,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,343,1,6,350,552,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,669,C,2,0,C02,0,16,18,1,8,5,134,94,3,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,292,0,11,303,552,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,673,B,1,0,B,0,34,23,2,7,5,222,93,1,3,1,1,0,1,4,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,405,0,7,412,648,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,674,B,1,0,B,0,25,15,2,6,6,166,96,9,5,1,1,0,0,1,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,343,0,4,347,574,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,676,B,1,0,B,0,28,22,2,3,3,158,98,9,5,5,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,344,0,10,354,525,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,679,B,1,0,B,0,20,21,4,10,8,149,119,7,7,3,0,0,0,1,1,2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,364,0,8,372,691,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,681,B,1,0,B,0,26,31,0,11,3,96,112,4,12,1,2,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,307,0,5,312,526,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,683,B,1,0,B,0,39,36,6,13,6,189,111,5,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,424,0,10,434,712,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,687,B,1,0,B,0,30,29,5,3,2,187,112,4,9,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,397,0,10,407,607,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,688,B,1,0,B,0,35,25,4,10,5,145,112,7,6,4,0,0,0,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,367,0,11,378,589,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,689,B,1,0,B,0,23,13,0,6,2,96,56,4,10,1,0,0,0,2,0,2,3,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,224,0,5,229,382,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,690,B,1,0,B,0,26,19,2,7,3,182,85,8,8,6,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,355,2,10,367,564,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2353,C,1,0,C01,0,135,10,2,2,2,147,40,3,4,5,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,5,360,616,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2357,C,1,0,C01,0,143,24,1,5,2,207,41,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,7,440,734,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2357,C,4,0,C04,0,105,21,2,4,5,186,45,9,4,2,5,0,0,0,1,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,396,0,14,410,733,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2357,C,5,0,C05,0,141,13,2,8,2,184,44,3,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,411,0,5,416,733,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2358,B,1,0,B,0,109,13,2,6,4,173,31,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,6,354,623,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2359,C,2,0,C02,0,116,8,1,3,3,167,31,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,339,2,12,353,598,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2362,B,1,0,B,0,94,12,1,5,3,221,46,7,6,4,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,407,0,7,414,669,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2362,C,4,0,C04,0,115,14,0,0,3,237,46,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,5,428,668,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2365,C,1,0,C01,0,98,20,1,11,4,130,25,2,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,17,316,571,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2367,C,1,0,C01,0,70,21,3,7,2,60,33,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,13,217,593,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2369,C,1,0,C01,0,241,24,2,5,2,168,11,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,6,471,733,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2369,C,3,0,C03,0,211,29,2,6,0,152,27,8,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,447,0,3,450,733,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2371,B,1,0,B,0,0,0,0,0,0,101,0,0,0,42,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,3,0,354,727,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2372,B,1,0,B,0,249,16,1,5,0,165,22,4,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,7,478,729,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2372,C,1,0,C01,0,229,32,2,7,3,162,20,4,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,469,0,9,478,729,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2373,C,1,0,C01,0,49,14,7,12,4,132,54,1,4,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,287,0,19,306,684,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2374,C,2,0,C02,0,57,14,0,5,1,139,16,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,241,0,7,248,508,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2375,B,1,0,B,0,57,22,6,9,5,142,48,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,299,0,13,312,648,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2378,E,1,0,E01,0,100,26,0,3,3,95,22,3,0,7,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,12,278,602,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2381,E,1,0,E01,0,104,11,1,4,0,47,8,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,0,5,189,360,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2383,C,1,0,C01,0,111,17,0,4,6,148,57,4,4,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,20,381,736,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2384,E,1,0,E01,0,44,9,0,4,1,35,28,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,132,0,5,137,373,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2392,C,1,0,C01,0,77,16,3,8,4,92,34,4,2,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,246,0,11,257,631,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,94,TEPATITLAN DE MORELOS,2394,B,1,0,B,0,133,22,4,5,3,35,25,3,1,1,4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,241,0,7,248,575,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2396,C,2,0,C02,0,31,17,1,6,5,141,168,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,385,1,7,393,617,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2397,S,1,0,S01,0,46,14,1,6,8,180,142,6,6,4,2,0,0,1,1,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,427,0,12,439,0,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2398,C,1,0,C01,0,35,19,0,4,2,97,125,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,293,0,6,299,481,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2399,B,1,0,B,0,58,15,1,3,9,92,168,2,1,1,1,0,0,1,1,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,365,0,9,374,639,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2401,B,1,0,B,0,54,18,2,11,4,149,132,3,1,3,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,385,2,8,395,601,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2403,B,1,0,B,0,44,9,4,6,2,119,129,3,6,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,329,0,8,337,518,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2404,C,1,0,C01,0,51,22,4,6,6,181,152,7,3,6,2,0,0,0,1,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,451,0,3,454,706,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2405,B,1,0,B,0,51,16,2,9,4,161,173,11,6,5,2,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,447,1,12,460,666,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2405,C,1,0,C01,0,44,12,1,10,6,185,146,4,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,416,0,10,426,665,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2407,B,1,0,B,0,36,20,3,13,12,105,202,3,6,1,0,0,0,3,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,413,0,14,427,744,Acta casilla,,,
