CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,CAND_IND_1,CAND_IND_2,CAND_IND_3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,167,1,1,50,88,0,3,1,6,101,0,0,0,0,0,8,0,257,0,5,262,404
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,168,2,2,170,240,3,7,5,23,278,0,0,0,0,0,21,0,747,0,20,767,1125
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,169,2,2,172,254,9,10,1,19,347,0,0,0,0,0,37,0,849,1,33,883,1368
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,170,2,2,109,187,5,8,5,10,148,0,0,0,0,0,15,0,487,0,21,508,758
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,171,3,3,125,265,9,18,7,19,334,0,0,0,0,0,19,0,796,0,41,837,1557
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,172,6,6,385,739,15,13,8,45,659,0,0,0,0,0,50,0,1914,0,50,1964,3578
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,173,6,6,444,823,14,25,15,51,810,0,0,0,0,0,67,0,2249,0,67,2316,3804
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,174,2,2,137,290,6,7,8,12,241,0,0,0,0,0,19,0,720,1,24,745,1337
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,175,7,7,357,451,13,16,16,23,424,0,0,0,0,0,50,0,1350,2,62,1414,3111
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,176,3,3,416,317,6,7,4,20,253,0,0,0,0,0,15,0,1038,0,19,1057,1529
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,177,3,3,245,330,13,20,19,22,302,0,0,0,0,0,11,0,962,0,44,1006,1920
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,178,1,1,53,130,3,5,2,6,76,0,0,0,0,0,0,0,275,0,20,295,547
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,179,2,2,114,215,3,8,13,5,195,0,0,0,0,0,7,0,560,0,43,603,1155
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,180,3,3,175,108,6,20,24,22,340,0,0,0,0,0,10,0,705,0,23,728,1615
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,181,1,1,69,102,3,0,3,6,164,0,0,0,0,0,3,0,350,0,18,368,684
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,182,2,2,92,117,6,13,6,17,168,0,0,0,0,0,2,0,421,0,27,448,878
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,183,2,2,151,284,4,18,8,22,177,0,0,0,0,0,6,0,670,0,45,715,1450
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,184,2,2,87,88,6,13,10,9,176,0,0,0,0,0,5,0,394,0,44,438,1024
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,185,3,3,124,241,1,17,9,19,246,0,0,0,0,0,6,0,663,0,46,709,1603
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,186,2,2,67,152,3,5,7,17,176,0,0,0,0,0,2,0,429,1,31,461,910
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,187,1,1,73,53,3,5,5,3,99,0,0,0,0,0,0,0,241,1,19,261,558
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,188,4,4,310,402,8,23,23,29,347,0,0,0,0,0,30,0,1172,0,56,1228,2302
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,189,2,2,172,202,14,15,13,20,246,0,0,0,0,0,11,0,693,0,32,725,1339
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,190,3,3,241,284,6,20,10,25,355,0,0,0,0,0,13,0,954,0,39,993,1835
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,191,2,2,99,92,1,4,7,8,61,0,0,0,0,0,8,0,280,0,16,296,1219
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,192,1,1,46,130,2,9,10,5,82,0,0,0,0,0,3,0,287,0,25,312,616
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,193,1,1,76,60,2,5,2,9,89,0,0,0,0,0,1,0,244,0,12,256,639
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,194,3,3,99,259,9,27,25,22,310,0,0,0,0,0,4,0,755,0,46,801,1734
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,195,1,1,57,77,7,13,2,8,95,0,0,0,0,0,3,0,262,0,19,281,597
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,196,1,1,22,68,1,8,2,4,44,0,0,0,0,0,0,0,149,0,7,156,290
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,197,3,3,229,208,8,20,29,32,242,0,0,0,0,0,14,0,782,2,64,848,1733
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,198,1,1,83,92,2,4,4,11,105,0,0,0,0,0,6,0,307,0,21,328,625
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,199,1,1,83,20,1,3,3,1,143,0,0,0,0,0,0,0,254,0,16,270,522
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,200,5,5,288,416,8,8,8,41,463,0,0,0,0,0,37,0,1269,0,32,1301,2832
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,201,2,2,147,259,3,13,22,16,225,0,0,0,0,0,6,0,691,0,32,723,1452
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,202,4,4,141,308,8,11,14,13,260,0,0,0,0,0,13,0,768,0,22,790,2362
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,203,2,2,40,126,5,5,20,5,119,0,0,0,0,0,4,0,324,0,22,346,762
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,204,2,2,112,97,3,8,6,7,86,0,0,0,0,0,3,0,322,0,21,343,781
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,205,2,2,157,265,4,13,18,17,237,0,0,0,0,0,17,0,728,0,22,750,1430
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,206,2,2,143,229,5,15,8,12,205,0,0,0,0,0,3,0,620,0,37,657,1339
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,207,2,2,59,157,3,9,16,4,105,0,0,0,0,0,3,0,356,0,27,383,909
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,208,2,2,68,344,3,8,7,11,125,0,0,0,0,0,5,0,571,0,29,600,1094
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,209,2,2,196,182,4,4,4,11,157,0,0,0,0,0,9,0,567,0,28,595,993
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,210,3,3,101,499,7,4,10,9,205,0,0,0,0,0,11,0,846,0,33,879,1654
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,211,2,2,162,199,4,6,14,6,188,0,0,0,0,0,12,0,591,0,19,610,1218
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,212,2,2,141,179,6,8,27,15,227,0,0,0,0,0,10,0,613,0,21,634,1130
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,213,2,2,136,121,16,16,24,16,155,0,0,0,0,0,16,0,500,0,30,530,1223
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,214,4,4,337,226,3,4,9,8,136,0,0,0,0,0,4,0,727,0,40,767,2064
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,215,1,1,87,103,1,2,4,4,48,0,0,0,0,0,2,0,251,1,19,271,552
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,216,6,6,448,464,7,28,17,39,625,0,0,0,0,0,49,0,1677,0,71,1748,3210
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,217,1,1,70,103,6,9,18,12,141,0,0,0,0,0,6,0,365,0,21,386,738
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,218,4,4,131,456,6,18,25,18,258,0,0,0,0,0,11,0,923,1,48,972,2023
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,219,3,3,132,309,0,18,18,18,228,0,0,0,0,0,13,0,736,0,31,767,1518
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,220,2,2,76,151,3,11,21,11,157,0,0,0,0,0,6,0,436,0,26,462,1021
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,221,1,1,19,66,1,4,1,4,43,0,0,0,0,0,4,0,142,0,9,151,318
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,222,2,2,128,166,4,20,12,12,167,0,0,0,0,0,2,0,511,0,18,529,1111
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,223,2,2,70,82,4,13,9,8,160,0,0,0,0,0,2,0,348,0,30,378,801
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,224,2,2,58,156,2,7,15,18,221,0,0,0,0,0,3,0,480,0,21,501,1033
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,225,2,2,88,101,1,13,14,20,155,0,0,0,0,0,15,0,407,0,27,434,909
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,226,2,2,51,176,1,9,18,12,139,0,0,0,0,0,3,0,409,0,32,441,1189
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,227,3,3,83,484,6,13,6,10,206,0,0,0,0,0,7,0,815,1,65,881,1833
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,228,1,1,42,58,2,2,8,6,114,0,0,0,0,0,24,0,256,0,10,266,480
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,229,2,2,56,98,2,9,16,16,255,0,0,0,0,0,7,0,459,0,28,487,1102
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,230,2,2,83,48,6,10,53,14,258,0,0,0,0,0,15,0,487,0,33,520,993
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,231,2,2,101,57,9,9,9,18,147,0,0,0,0,0,10,0,360,0,23,383,759
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,232,1,1,40,13,0,1,1,3,17,0,0,0,0,0,13,0,88,0,8,96,259
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,233,2,2,205,143,4,5,18,4,101,0,0,0,0,0,0,0,480,0,38,518,998
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,234,1,1,51,54,2,5,6,2,60,0,0,0,0,0,3,0,183,0,9,192,306
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,235,2,2,190,81,7,23,21,20,177,0,0,0,0,0,7,0,526,0,37,563,1073
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,236,2,2,178,42,7,17,15,15,231,0,0,0,0,0,5,0,510,0,37,547,1185
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,237,1,1,7,240,0,3,9,3,15,0,0,0,0,0,2,0,279,0,17,296,659
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,238,2,2,40,316,3,7,6,2,71,0,0,0,0,0,3,0,448,0,21,469,877
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,239,1,1,19,68,2,9,3,2,51,0,0,0,0,0,2,0,156,1,11,168,345
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,240,1,1,7,60,0,3,0,1,24,0,0,0,0,0,2,0,97,0,6,103,194
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,241,1,1,12,196,0,3,1,4,50,0,0,0,0,0,0,0,266,0,23,289,589
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,242,1,1,29,176,4,2,4,1,126,0,0,0,0,0,2,0,344,0,21,365,708
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,243,1,1,13,246,0,2,0,62,26,0,0,0,0,0,0,0,349,0,12,361,569
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,3212,3,3,130,252,5,11,2,18,276,0,0,0,0,0,37,0,731,0,42,773,1704
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,3213,5,5,230,448,8,9,13,35,395,0,0,0,0,0,43,0,1181,0,51,1232,3118
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,3,SAN MIGUEL DE ALLENDE,3214,4,4,247,487,16,12,7,39,533,0,0,0,0,0,54,0,1395,1,69,1465,2659
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2505,5,5,581,125,0,58,92,346,671,0,0,0,0,0,0,0,1873,0,44,1917,3308
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2506,9,9,1003,270,0,106,182,568,1217,0,0,0,0,0,0,0,3346,11,118,3475,6380
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2507,6,6,559,125,0,64,93,307,634,0,0,0,0,0,0,0,1782,0,60,1842,3112
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2508,2,2,223,75,0,11,47,147,261,0,0,0,0,0,0,0,764,0,20,784,1230
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2509,2,2,136,39,0,9,18,126,250,0,0,0,0,0,0,0,578,0,22,600,959
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2510,3,3,290,91,0,40,56,195,334,0,0,0,0,0,0,0,1006,2,42,1050,1721
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2511,2,2,158,45,0,17,36,114,194,0,0,0,0,0,0,0,564,0,16,580,877
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2512,3,3,364,40,0,24,50,209,428,0,0,0,0,0,0,0,1115,0,34,1149,1951
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2513,3,3,388,71,0,31,52,260,356,0,0,0,0,0,0,0,1158,0,39,1197,2013
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2515,3,3,411,196,0,33,89,86,384,0,0,0,0,0,0,0,1199,0,51,1250,1987
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2516,3,3,256,42,0,85,156,144,176,0,0,0,0,0,0,0,859,0,44,903,1545
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2517,2,2,153,60,0,19,81,62,246,0,0,0,0,0,0,0,621,0,25,646,1031
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2518,1,1,25,11,0,17,12,32,65,0,0,0,0,0,0,0,162,0,7,169,277
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2519,2,2,97,53,0,36,77,151,252,0,0,0,0,0,0,0,666,0,42,708,1383
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2520,2,2,226,66,0,29,36,73,266,0,0,0,0,0,0,0,696,0,28,724,1488
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2521,2,2,97,18,0,34,50,76,218,0,0,0,0,0,0,0,493,0,23,516,921
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2522,2,2,222,24,0,41,39,115,173,0,0,0,0,0,0,0,614,0,38,652,1218
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2523,4,4,463,87,0,69,90,211,358,0,0,0,0,0,0,0,1278,0,51,1329,2482
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2524,4,4,304,105,0,41,81,222,449,0,0,0,0,0,0,0,1202,0,42,1244,2256
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2525,2,2,185,16,0,22,43,90,183,0,0,0,0,0,0,0,539,0,31,570,1071
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2526,2,2,124,63,0,22,29,71,272,0,0,0,0,0,0,0,581,0,28,609,1219
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2527,3,3,195,59,0,23,92,239,340,0,0,0,0,0,0,0,948,0,43,991,1981
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2528,3,3,172,26,0,40,118,210,572,0,0,0,0,0,0,0,1138,0,53,1191,2142
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2529,2,2,105,39,0,29,62,158,436,0,0,0,0,0,0,0,829,0,38,867,1422
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2530,3,3,144,68,0,33,65,160,334,0,0,0,0,0,0,0,804,0,50,854,1574
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2531,3,3,187,87,0,40,98,239,540,0,0,0,0,0,0,0,1191,0,60,1251,2086
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2532,4,4,382,165,0,35,128,164,356,0,0,0,0,0,0,0,1230,0,50,1280,2479
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2533,2,2,245,33,0,11,41,82,230,0,0,0,0,0,0,0,642,0,30,672,1089
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2534,2,2,303,43,0,10,51,67,123,0,0,0,0,0,0,0,597,0,27,624,1234
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2535,4,4,580,87,0,50,83,235,411,0,0,0,0,0,0,0,1446,1,61,1508,2573
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2536,3,3,253,40,0,35,60,124,324,0,0,0,0,0,0,0,836,1,34,871,1540
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2537,3,3,323,40,0,33,45,173,321,0,0,0,0,0,0,0,935,0,35,970,1718
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2538,2,2,147,48,0,33,36,49,190,0,0,0,0,0,0,0,503,0,33,536,1094
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2539,2,2,101,39,0,16,39,75,151,0,0,0,0,0,0,0,421,0,15,436,776
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2540,2,2,140,33,0,32,140,110,129,0,0,0,0,0,0,0,584,0,34,618,1197
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2541,2,2,154,75,0,62,49,62,187,0,0,0,0,0,0,0,589,0,28,617,1242
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,2542,3,3,258,73,0,55,53,61,320,0,0,0,0,0,0,0,820,0,53,873,1818
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,3180,3,3,392,91,0,33,65,235,417,0,0,0,0,0,0,0,1233,0,22,1255,1903
2,11,GUANAJUATO,9,SAN MIGUEL DE ALLENDE,32,SAN JOSE ITURBIDE,3181,4,4,524,67,0,35,57,271,539,0,0,0,0,0,0,0,1493,1,36,1530,2432
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2059,3,3,437,189,0,60,0,21,279,0,0,0,0,0,0,0,986,0,20,1006,1659
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2060,2,2,340,193,0,33,0,12,160,0,0,0,0,0,0,0,738,0,9,747,1237
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2061,2,2,241,171,0,29,0,6,145,0,0,0,0,0,0,0,592,0,12,604,961
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2062,3,3,391,206,0,30,0,9,204,0,0,0,0,0,0,0,840,0,14,854,1213
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2063,2,2,364,181,0,36,0,15,154,0,0,0,0,0,0,0,750,0,14,764,1243
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2064,2,2,326,194,0,30,0,13,200,0,0,0,0,0,0,0,763,0,17,780,1299
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2065,4,4,711,340,0,71,0,22,356,0,0,0,0,0,0,0,1500,0,32,1532,2453
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2066,4,4,641,378,0,98,0,19,312,0,0,0,0,0,0,0,1448,0,37,1485,2374
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2067,2,2,312,139,0,21,0,8,133,0,0,0,0,0,0,0,613,0,10,623,1051
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2068,2,2,415,278,0,40,0,12,196,0,0,0,0,0,0,0,941,0,17,958,1490
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2069,2,2,363,173,0,35,0,13,179,0,0,0,0,0,0,0,763,0,24,787,1275
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2070,4,4,835,385,0,103,0,29,357,0,0,0,0,0,0,0,1709,1,49,1759,2891
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2071,3,3,438,240,0,81,0,18,190,0,0,0,0,0,0,0,967,0,19,986,1684
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2072,3,3,581,231,0,18,0,7,133,0,0,0,0,0,0,0,970,0,42,1012,1701
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2073,1,1,42,48,0,0,0,8,9,0,0,0,0,0,0,0,107,0,4,111,186
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2074,4,4,442,236,0,72,0,79,255,0,0,0,0,0,0,0,1084,0,36,1120,2306
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2075,1,1,70,211,0,13,0,7,43,0,0,0,0,0,0,0,344,1,4,349,522
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2076,1,1,86,135,0,16,0,7,38,0,0,0,0,0,0,0,282,0,12,294,534
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2077,1,1,52,75,0,9,0,8,35,0,0,0,0,0,0,0,179,0,10,189,300
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2078,1,1,107,100,0,4,0,1,24,0,0,0,0,0,0,0,236,0,8,244,388
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2079,2,2,328,190,0,12,0,10,101,0,0,0,0,0,0,0,641,0,19,660,1154
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2080,1,1,124,67,0,18,0,8,67,0,0,0,0,0,0,0,284,0,8,292,557
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2081,1,1,157,134,0,5,0,6,51,0,0,0,0,0,0,0,353,0,6,359,583
2,11,GUANAJUATO,10,SAN FRANCISCO DEL RINCON,26,ROMITA,2082,1,1,143,101,0,8,0,3,73,0,0,0,0,0,0,0,328,0,17,345,471
