CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,9,ACAPULCO,1,ACAPULCO DE JUAREZ,2835,B,1,0,B,0,0,2,3,62,9,11,133,2,18,0,5,5,10,4,0,0,0,0,0,0,0,0,0,264,1,31,296,626,GRUPO DE RECUENTO,,,
4,12,GUERRERO,9,ACAPULCO,1,ACAPULCO DE JUAREZ,2835,C,1,0,C01,0,0,0,13,53,7,4,139,0,24,0,1,3,2,1,0,0,0,0,0,0,0,0,0,247,0,31,278,626,ACTA CASILLA,,,
4,12,GUERRERO,9,ACAPULCO,1,ACAPULCO DE JUAREZ,2835,C,2,0,C02,0,4,3,2,53,8,10,134,1,19,0,3,1,3,3,0,1,0,1,0,0,0,0,0,246,0,23,269,625,ACTA CASILLA,,,
4,12,GUERRERO,9,ACAPULCO,1,ACAPULCO DE JUAREZ,2835,C,3,0,C03,0,2,6,3,52,6,14,136,1,7,0,5,6,3,2,0,2,0,0,0,0,0,0,0,245,0,27,272,625,GRUPO DE RECUENTO,,,
4,12,GUERRERO,9,ACAPULCO,1,ACAPULCO DE JUAREZ,2836,B,1,0,B,0,0,17,2,53,6,6,144,1,15,0,1,0,4,0,0,0,0,0,0,0,0,0,0,249,1,39,289,599,ACTA CASILLA,,,
4,12,GUERRERO,9,ACAPULCO,1,ACAPULCO DE JUAREZ,2836,C,1,0,C01,0,1,18,2,50,4,15,121,0,13,1,4,0,1,2,0,0,0,0,0,0,0,0,0,232,0,26,258,599,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,596,B,1,0,B,0,0,34,8,9,7,1,222,0,1,0,10,4,0,3,0,0,0,0,0,0,0,0,0,299,0,16,315,633,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,597,B,1,0,B,0,1,38,11,7,5,3,119,0,0,0,9,0,1,0,3,2,0,0,0,15,1,2,0,217,0,18,235,511,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,597,C,1,0,C01,0,3,47,7,10,4,8,128,0,1,1,12,1,2,3,1,1,0,0,0,5,0,2,0,236,0,11,247,510,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,598,B,1,0,B,0,6,50,20,16,9,9,165,0,1,0,23,0,2,3,5,2,0,0,0,3,5,0,2,321,0,33,354,749,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,599,B,1,0,B,0,4,56,16,13,6,7,145,0,1,0,13,2,0,1,3,0,0,0,1,4,3,1,1,277,0,13,290,590,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,599,C,1,0,C01,0,2,55,13,14,12,10,141,0,1,1,14,3,2,1,1,5,0,0,0,5,2,4,1,287,1,21,309,589,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,600,B,1,0,B,0,13,35,15,4,6,4,106,1,1,0,11,1,0,2,1,2,0,0,0,2,2,1,0,207,0,14,221,498,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,600,C,1,0,C01,0,0,33,15,13,4,8,105,0,3,0,21,2,0,6,1,0,1,1,1,3,0,0,1,218,0,5,223,497,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,602,B,1,0,B,0,25,77,27,7,10,12,202,1,1,1,16,1,0,3,2,7,1,0,1,5,2,0,4,405,0,15,420,687,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,603,B,1,0,B,0,5,69,18,7,6,5,134,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,252,0,11,263,431,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,604,B,1,0,B,0,3,40,28,8,8,8,152,0,0,0,9,0,0,3,2,1,0,0,0,8,0,0,0,270,0,17,287,539,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,604,C,1,0,C01,0,4,42,8,11,6,7,158,0,3,1,6,0,1,3,2,2,0,0,1,2,1,2,1,261,0,21,282,539,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,605,B,1,0,B,0,3,51,0,14,6,1,128,0,1,0,12,5,1,1,0,0,0,0,0,6,1,0,3,233,0,14,247,515,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,605,C,1,0,C01,0,1,45,12,15,11,5,135,0,1,1,14,3,0,1,0,3,0,0,0,2,1,2,3,255,0,13,268,515,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,606,B,1,0,B,0,6,80,36,10,6,8,199,0,0,0,18,1,3,7,6,4,0,0,0,5,1,0,0,390,0,23,413,734,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,607,B,1,0,B,0,7,74,23,10,5,7,108,1,0,3,14,0,1,22,0,0,0,0,0,6,3,0,0,284,0,14,298,464,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,607,C,1,0,C01,0,8,55,17,9,9,6,126,0,0,0,7,0,0,15,0,1,1,0,0,4,1,0,1,260,1,6,267,463,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,608,B,1,0,B,0,13,67,27,22,3,5,187,0,1,0,22,0,0,8,3,3,2,0,0,9,5,2,4,383,0,20,403,699,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,609,B,1,0,B,0,9,60,26,5,15,19,147,0,0,0,25,0,2,5,0,0,0,0,0,0,0,0,0,313,0,24,337,673,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,609,C,1,0,C01,0,5,53,25,19,7,18,166,1,1,0,17,0,0,8,1,1,0,0,1,5,1,0,1,330,0,18,348,673,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,610,B,1,0,B,0,11,64,30,18,8,2,134,0,1,1,19,0,1,8,1,1,0,0,1,6,1,3,3,313,0,24,337,618,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,610,C,1,0,C01,0,9,64,23,11,12,3,145,0,1,1,24,0,0,3,2,3,0,0,3,1,0,0,0,305,0,19,324,617,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,611,B,1,0,B,0,7,32,25,11,10,9,160,0,0,0,10,3,3,3,4,1,0,0,0,1,0,2,1,282,0,16,298,551,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,611,C,1,0,C01,0,8,62,20,16,11,3,138,0,0,0,18,7,0,1,4,2,0,0,0,5,1,0,1,297,0,14,311,550,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,611,C,2,0,C02,0,4,55,15,14,13,6,136,0,0,0,10,3,3,5,1,4,1,0,1,4,3,0,0,278,0,23,301,550,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,612,B,1,0,B,0,1,8,1,18,10,35,189,1,0,0,4,1,1,0,7,0,0,0,0,2,0,1,0,279,0,6,285,488,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,613,B,1,0,B,0,0,15,1,11,11,7,173,0,0,0,2,0,5,1,5,0,0,0,0,3,0,0,0,234,0,17,251,326,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,614,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,PAQUETE NO ENTREGADO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,615,B,1,0,B,0,0,0,0,1,0,0,132,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,138,184,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,616,B,1,0,B,0,0,17,2,26,4,5,74,1,0,0,3,1,3,0,0,2,0,0,0,1,1,1,4,145,0,4,149,288,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,619,B,1,0,B,0,4,27,8,14,7,10,130,0,2,1,12,0,0,1,26,3,0,0,0,0,0,0,0,245,0,17,262,601,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,620,B,1,0,B,0,1,5,1,13,4,12,67,0,1,0,4,0,0,0,0,1,0,0,0,6,2,0,1,118,0,7,125,205,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,621,B,1,0,B,0,4,40,21,22,11,14,116,0,0,0,29,0,0,4,4,0,2,1,0,1,0,1,0,270,0,23,293,631,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,622,B,1,0,B,0,4,23,9,41,9,13,96,0,0,1,41,1,0,5,5,1,0,0,1,6,2,0,1,259,0,15,274,633,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,622,E,1,0,E01,0,1,42,7,18,15,2,94,1,1,1,18,1,0,2,2,3,1,0,0,2,2,1,1,215,0,10,225,548,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,622,E,2,0,E02,0,0,3,3,13,5,2,41,0,0,0,13,0,0,0,2,2,0,0,0,1,0,0,0,85,0,1,86,151,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,623,B,1,0,B,0,2,30,5,11,5,9,73,0,0,0,24,1,0,0,16,0,0,0,0,0,0,0,0,176,0,31,207,448,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,623,C,1,0,C01,0,5,32,5,17,5,11,68,0,0,0,17,0,0,0,4,5,0,0,0,1,0,0,1,171,0,12,183,447,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,624,B,1,0,B,0,5,34,6,10,5,8,52,0,0,1,23,0,0,5,2,1,0,0,0,0,0,2,0,154,0,13,167,432,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,624,C,1,0,C01,0,5,45,5,15,4,1,51,0,0,1,25,1,1,3,3,3,0,0,0,4,1,0,2,170,0,8,178,431,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,626,B,1,0,B,0,4,22,6,6,5,3,169,0,0,1,6,0,0,0,1,1,0,0,0,3,0,0,0,227,0,5,232,247,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,627,B,1,0,B,0,0,30,11,39,11,4,296,0,1,0,18,2,0,0,30,0,0,0,0,2,2,1,0,447,0,32,479,692,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,628,B,1,0,B,0,1,24,1,5,14,2,162,1,2,0,9,0,1,0,10,0,0,0,0,0,0,0,2,234,0,5,239,244,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,630,B,1,0,B,0,0,25,4,24,5,2,235,0,1,2,8,0,10,4,1,0,1,0,0,2,0,1,0,325,0,24,349,452,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,631,B,1,0,B,0,0,21,18,21,2,1,131,0,0,0,8,0,0,1,1,1,0,0,0,2,0,1,1,209,0,17,226,257,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,632,B,1,0,B,0,4,23,3,13,13,3,161,0,1,0,15,0,1,3,4,0,1,0,0,6,2,2,2,257,0,11,268,404,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,633,B,1,0,B,0,1,18,10,4,16,2,201,0,0,1,26,0,1,1,0,2,0,0,0,6,1,1,1,292,0,16,308,413,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,634,B,1,0,B,0,0,8,4,7,7,2,85,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,115,0,4,119,253,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,636,B,1,0,B,0,0,6,2,6,1,0,89,0,1,0,9,0,0,0,8,0,0,0,0,2,0,0,0,124,0,3,127,262,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,637,B,1,0,B,0,5,35,10,13,10,5,203,1,1,0,6,0,0,2,3,0,0,0,2,3,5,0,0,304,0,4,308,557,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,638,B,1,0,B,0,0,7,2,0,4,0,92,0,0,0,33,0,0,2,1,0,0,0,0,1,1,0,0,143,0,1,144,219,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,639,B,1,0,B,0,8,64,23,15,4,4,134,0,1,1,21,0,0,9,2,0,0,0,1,0,2,0,2,291,0,22,313,663,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,640,B,1,0,B,0,2,21,15,7,11,6,89,0,0,1,7,0,2,1,0,1,0,0,0,0,0,0,0,163,0,10,173,325,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,641,B,1,0,B,0,1,69,10,29,13,8,216,1,1,1,10,1,1,9,14,0,0,0,0,5,5,1,0,395,0,29,424,728,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,642,B,1,0,B,0,0,19,6,2,5,0,66,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,122,0,3,125,239,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,644,B,1,0,B,0,0,5,0,6,1,1,170,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0,192,0,3,195,224,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,645,B,1,0,B,0,1,64,6,5,12,3,100,0,1,1,9,0,1,3,3,2,2,0,0,2,0,2,2,219,0,18,237,476,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,645,C,1,0,C01,0,4,59,18,8,7,4,92,2,0,0,4,2,1,2,4,2,0,1,0,1,1,0,1,213,0,12,225,475,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,646,B,1,0,B,0,2,66,28,6,6,3,118,1,0,0,10,0,0,5,2,1,0,0,0,2,1,0,0,251,0,16,267,476,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,646,C,1,0,C01,0,1,74,24,7,5,2,117,0,2,0,6,0,1,1,0,0,0,0,1,0,0,0,1,242,0,10,252,475,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,647,B,1,0,B,0,1,76,18,5,7,4,187,0,0,0,8,0,2,5,1,0,0,0,1,1,1,1,1,319,0,13,332,574,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,647,C,1,0,C01,0,0,72,10,8,11,2,181,0,0,3,14,1,0,0,1,2,0,3,0,5,2,1,1,317,0,12,329,573,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,649,B,1,0,B,0,0,15,1,4,13,3,29,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,71,0,9,80,137,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,650,B,1,0,B,0,0,14,5,9,57,3,81,0,0,0,9,0,1,1,1,1,0,0,0,3,3,2,0,190,0,16,206,442,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,650,C,1,0,C01,0,4,9,9,8,54,3,83,1,0,0,14,0,2,2,1,1,0,0,0,2,8,3,0,204,0,8,212,442,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,651,B,1,0,B,0,0,5,13,0,1,37,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,61,0,2,63,110,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,652,B,1,0,B,0,3,37,14,9,14,5,68,1,1,0,19,1,0,3,0,0,0,0,0,1,0,0,2,178,3,17,198,389,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,653,B,1,0,B,0,1,31,10,14,2,3,164,0,1,0,2,0,3,4,1,2,0,0,0,2,1,0,2,243,0,8,251,507,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,654,B,1,0,B,0,1,13,0,7,0,0,73,0,2,0,3,4,0,0,0,0,0,0,0,5,2,0,1,111,0,2,113,192,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,655,B,1,0,B,0,2,15,5,3,4,3,45,0,0,5,15,0,0,2,0,0,0,0,0,3,0,1,0,103,0,11,114,187,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,656,B,1,0,B,0,0,9,1,6,5,1,45,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,72,0,4,76,154,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,657,B,1,0,B,0,2,47,19,17,7,6,212,0,1,0,13,2,1,2,2,0,0,0,0,5,0,2,3,341,0,22,363,573,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,657,C,1,0,C01,0,6,52,26,16,7,14,194,0,0,0,15,3,3,2,6,0,0,0,2,4,1,4,3,358,0,19,377,573,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,658,B,1,0,B,0,4,28,12,17,1,3,124,5,0,0,1,1,0,1,0,1,0,0,0,8,2,0,1,209,0,5,214,300,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,658,E,1,0,E01,0,5,30,14,9,7,10,61,1,0,1,2,0,0,0,1,0,0,0,0,2,1,1,1,146,0,10,156,301,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,659,B,1,0,B,0,5,42,19,12,8,5,170,1,1,0,9,6,0,1,1,2,0,0,0,4,2,0,1,289,0,18,307,611,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,659,C,1,0,C01,0,4,29,27,16,12,10,152,0,1,0,9,1,2,3,4,5,0,0,0,5,0,0,0,280,0,18,298,610,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,660,B,1,0,B,0,0,23,10,9,5,9,153,0,2,0,26,6,1,0,6,0,0,0,0,0,0,0,1,251,0,19,270,586,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,661,B,1,0,B,0,2,64,13,16,12,8,150,0,0,0,4,0,1,4,5,0,0,0,0,0,0,0,0,279,0,25,304,575,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,661,C,1,0,C01,0,6,44,20,17,6,10,151,0,2,0,9,1,0,4,5,2,0,1,1,3,3,0,7,292,0,18,310,575,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,662,B,1,0,B,0,0,18,9,11,9,13,98,0,1,1,4,0,3,12,28,0,0,0,0,7,2,1,0,217,0,17,234,455,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,663,B,1,0,B,0,2,30,8,15,8,5,120,0,0,1,20,2,2,3,9,1,0,0,0,8,2,1,0,237,0,14,251,526,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,663,C,1,0,C01,0,3,46,26,14,8,7,113,0,1,0,22,3,1,0,0,0,0,0,1,5,0,0,3,253,0,13,266,525,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,664,B,1,0,B,0,1,26,4,10,8,5,98,1,0,0,24,2,0,4,0,0,0,0,0,12,2,0,1,198,0,12,210,495,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,664,C,1,0,C01,0,1,18,6,8,11,3,152,0,0,0,17,1,1,0,3,0,0,0,0,5,1,0,1,228,0,10,238,495,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,665,B,1,0,B,0,5,47,33,0,5,19,114,0,1,0,17,4,0,2,2,1,0,0,0,1,1,1,2,255,0,16,271,549,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,665,C,1,0,C01,0,6,20,11,14,9,3,142,0,0,0,20,0,1,2,4,1,0,0,0,5,0,0,3,241,0,13,254,548,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,666,B,1,0,B,0,1,27,4,12,9,3,61,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,3,125,0,4,129,274,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,667,B,1,0,B,0,3,39,3,17,2,3,119,0,0,0,4,12,1,0,4,3,0,0,0,7,2,7,5,231,0,12,243,486,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,668,B,1,0,B,0,2,35,7,14,14,3,143,0,0,0,4,4,0,1,1,0,0,0,0,5,0,2,0,235,0,12,247,538,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,668,C,1,0,C01,0,1,32,3,32,17,7,146,0,0,0,4,5,1,2,3,3,0,0,0,4,0,1,1,262,0,12,274,538,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,B,1,0,B,0,4,31,3,21,14,4,130,0,0,1,7,1,0,3,5,0,0,0,0,3,2,0,3,232,0,11,243,514,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,C,1,0,C01,0,4,35,5,15,9,10,137,0,0,0,7,1,0,0,3,3,0,0,0,8,1,1,1,240,0,12,252,514,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,E,1,0,E01,0,3,33,1,7,5,5,114,0,0,0,5,1,1,1,0,0,0,0,0,3,1,1,0,181,0,14,195,365,ACTA CASILLA,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,B,1,0,B,0,5,47,14,14,10,3,139,1,2,1,14,1,0,2,5,2,0,0,1,6,0,0,2,269,0,20,289,599,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,C,1,0,C01,0,4,39,16,11,8,4,122,1,0,0,21,3,2,2,0,4,0,0,1,3,1,0,4,246,0,26,272,599,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,C,2,0,C02,0,4,50,17,10,9,6,120,0,1,0,11,2,0,5,2,3,1,0,0,6,0,2,3,252,0,24,276,599,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,C,3,0,C03,0,3,0,11,8,17,124,0,2,0,27,0,0,6,3,4,1,1,0,5,0,0,6,0,218,0,17,235,599,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,763,B,1,0,B,0,6,33,14,24,84,4,219,0,1,0,26,0,0,4,0,4,0,0,2,2,0,1,0,424,1,28,453,627,GRUPO DE RECUENTO,,,
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,763,C,1,0,C01,0,11,41,17,12,84,16,208,0,1,0,23,0,0,1,1,1,0,0,0,3,1,2,0,422,3,17,442,627,GRUPO DE RECUENTO,,,
