CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,779,2,2,196,52,12,84,75,79,236,3,0,2,3,5,40,42,2,7,0,0,0,7,0,0,1,846,0,24,870,1260
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,780,2,2,214,42,4,95,112,82,314,24,0,3,3,2,27,29,1,8,0,0,0,9,1,0,1,971,0,24,995,1431
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,781,3,3,200,53,6,92,154,139,433,6,0,1,8,6,61,89,0,2,2,0,0,1,1,1,2,1257,0,48,1305,1799
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,782,2,2,46,20,5,139,128,41,127,5,0,3,1,2,13,40,2,0,0,0,0,4,4,1,2,583,0,36,619,1139
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,783,2,2,54,17,4,50,95,45,104,1,0,2,1,2,4,104,0,3,0,0,0,0,3,2,4,495,0,24,519,790
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,784,2,2,58,24,4,49,152,72,149,0,0,1,2,1,6,39,1,1,0,0,0,5,6,5,2,577,0,44,621,1063
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,785,1,1,26,12,1,38,57,22,103,1,0,0,0,0,3,66,0,2,0,0,0,8,0,1,0,340,0,22,362,619
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,786,1,1,16,8,1,17,39,19,49,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,1,156,0,7,163,202
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,787,1,1,3,5,0,43,22,7,57,2,0,0,2,0,2,16,0,0,0,0,0,0,0,0,0,159,0,9,168,283
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,15,BUENAVISTA DE CUELLAR,788,1,1,6,12,0,12,30,9,36,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,114,0,1,115,176
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,858,6,6,164,55,15,548,30,48,455,1,0,660,129,8,31,6,6,3,1,2,0,2,6,0,4,2174,0,164,2338,3638
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,859,4,4,125,59,8,365,22,32,405,2,0,479,98,10,16,4,2,3,2,1,0,4,1,1,2,1641,0,132,1773,2639
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,860,1,1,62,14,1,88,1,10,41,0,0,13,25,10,10,0,0,0,1,0,0,2,0,0,1,279,0,21,300,426
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,861,1,1,32,2,1,40,4,2,116,0,0,36,18,2,4,1,0,0,0,0,0,0,1,0,2,261,0,23,284,366
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,862,3,3,146,22,5,218,20,13,118,1,0,217,46,36,3,2,0,1,3,0,0,2,0,0,5,858,0,75,933,1669
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,863,1,1,25,2,2,178,8,3,62,0,0,71,14,7,1,1,0,0,0,0,0,2,0,0,1,377,0,18,395,518
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,864,1,1,41,5,3,82,9,11,67,0,0,17,51,1,2,1,0,0,1,0,0,0,0,0,0,291,0,17,308,441
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,865,1,1,36,10,1,86,10,5,73,0,0,30,15,13,7,3,1,2,0,0,0,1,3,0,0,296,0,13,309,467
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,866,1,1,25,8,0,57,2,2,93,1,0,32,87,3,5,2,1,0,1,0,0,0,0,0,1,320,0,14,334,459
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,19,COPALILLO,867,3,3,130,11,9,314,20,15,308,1,0,120,67,5,30,8,1,1,1,4,0,1,3,1,3,1053,0,60,1113,1585
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1444,2,2,5,115,5,18,17,203,244,0,0,0,2,10,0,3,0,3,0,0,1,5,2,0,1,634,0,22,656,1112
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1445,3,3,6,120,5,26,24,225,346,1,0,2,3,16,1,5,1,7,2,0,0,11,0,2,2,805,0,33,838,1305
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1446,3,3,9,128,8,21,26,269,427,0,0,0,0,12,4,4,8,8,1,0,0,11,3,4,5,948,1,33,982,1709
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1447,2,2,5,96,1,15,18,154,195,0,0,0,1,5,2,0,1,5,0,0,0,3,1,2,0,504,0,26,530,918
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1448,1,1,11,74,4,16,10,130,212,0,0,0,2,5,2,2,2,1,1,0,0,3,2,0,2,479,0,18,497,746
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1449,3,3,13,153,14,26,33,314,403,2,0,1,3,7,1,2,1,6,3,0,0,9,5,5,3,1004,3,48,1055,1773
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1450,2,2,21,111,8,23,8,192,252,2,0,0,0,3,0,0,2,6,1,0,0,7,0,1,3,640,1,17,658,994
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1451,2,2,6,81,4,12,10,169,225,2,0,0,0,3,2,2,0,4,2,0,0,6,1,3,2,534,1,19,554,864
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1452,2,2,14,114,4,22,19,176,294,0,0,0,0,8,1,1,2,6,2,0,0,14,0,2,5,684,0,16,700,1159
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1453,2,2,7,66,2,11,15,195,323,0,0,1,3,3,1,1,0,1,0,0,0,6,0,4,1,640,0,43,683,1215
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1454,4,4,13,141,9,40,52,378,536,0,0,3,3,19,2,6,3,12,3,0,2,15,2,5,3,1247,1,55,1303,2274
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1455,2,2,11,50,5,22,4,133,222,1,0,1,0,0,2,0,1,9,0,0,0,12,2,1,5,481,0,16,497,1163
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1456,1,1,6,45,4,10,6,91,113,0,0,0,2,1,1,1,1,4,0,0,0,5,0,2,2,294,0,14,308,678
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1457,1,1,0,29,0,2,2,15,31,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,82,0,3,85,125
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1458,2,2,11,71,11,16,1,94,183,1,0,0,2,5,1,1,0,2,0,0,0,1,2,2,2,406,0,17,423,847
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1459,1,1,7,32,5,14,15,97,113,1,0,0,1,15,2,0,2,4,0,0,2,4,1,1,5,321,0,21,342,554
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1460,1,1,1,44,1,15,10,50,157,0,0,0,0,3,0,3,2,4,1,0,1,6,0,1,2,301,0,13,314,507
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1461,1,1,1,12,0,0,1,66,18,0,0,0,1,4,0,0,0,2,0,0,0,0,0,1,0,106,0,7,113,151
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1462,1,1,9,26,3,3,5,61,128,3,0,0,0,0,1,1,1,1,0,0,0,3,0,0,1,246,1,7,254,677
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1463,2,2,6,20,2,13,7,104,271,6,0,1,0,1,0,0,0,1,0,0,0,8,1,3,0,444,0,14,458,1040
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1464,2,2,8,145,8,17,24,145,245,0,0,0,0,2,3,1,1,3,0,2,1,1,2,1,4,613,0,30,643,1071
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1465,2,2,3,126,3,28,15,145,173,0,0,1,0,7,1,1,0,10,2,0,1,9,2,2,2,531,0,40,571,1021
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1466,1,1,1,21,1,2,3,16,37,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,85,0,2,87,182
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1467,1,1,1,27,1,5,4,11,83,0,0,0,0,2,0,0,0,3,1,0,0,1,0,0,0,139,0,5,144,286
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1468,1,1,3,25,8,2,2,58,135,0,0,0,0,1,0,1,1,1,2,0,1,1,0,0,5,246,0,4,250,491
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1469,2,2,9,60,8,15,20,126,225,2,0,0,1,1,4,1,4,1,0,0,0,2,1,1,2,483,0,22,505,882
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1470,1,1,4,20,0,3,2,28,55,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,117,0,3,120,226
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1471,1,1,0,19,3,5,1,58,46,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,135,0,1,136,275
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1472,1,1,1,54,5,5,7,88,104,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,269,0,11,280,510
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1473,2,2,4,14,4,12,14,183,139,2,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,379,0,24,403,795
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1474,1,1,5,77,2,12,9,55,177,1,0,0,0,1,1,0,3,8,1,0,0,5,0,0,4,361,0,10,371,620
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1475,1,1,2,19,1,1,2,54,82,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,167,0,12,179,282
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1476,1,1,1,3,2,0,4,31,82,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,128,0,4,132,198
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1477,2,2,9,47,3,18,20,173,271,0,0,0,0,2,34,3,2,4,0,0,0,4,0,1,5,596,0,28,624,1313
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1478,3,3,2,69,7,36,22,132,424,2,0,1,1,0,26,0,6,9,0,0,0,12,1,4,1,755,0,43,798,1527
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,35,HUITZUCO DE LOS FIGUEROA,1479,2,2,3,95,6,7,5,180,180,0,0,0,0,1,2,4,0,8,1,0,0,1,0,1,2,496,1,27,524,1096
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1543,5,5,23,172,44,118,46,88,724,0,0,2,4,18,15,103,8,5,3,0,1,41,9,4,10,1438,4,83,1525,3100
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1545,1,1,6,52,4,26,7,7,84,3,0,1,0,2,3,6,0,1,1,0,0,4,0,0,1,208,0,4,212,376
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1547,4,4,31,194,23,78,35,84,440,1,0,5,3,4,79,25,29,7,1,0,0,25,4,6,5,1079,1,42,1122,2282
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1552,1,1,8,42,10,23,15,19,145,0,0,0,1,1,1,4,3,1,1,0,0,8,1,0,4,287,1,21,309,649
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1554,1,1,0,34,4,12,3,10,42,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,115,0,4,119,274
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1555,1,1,1,19,3,14,2,9,32,0,0,0,0,0,1,4,0,0,0,0,0,11,0,0,0,96,0,9,105,321
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1557,2,2,15,164,13,72,12,30,239,1,0,1,2,3,1,8,1,3,2,0,0,7,11,1,13,599,14,13,626,1269
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1558,2,2,11,62,7,29,9,20,109,2,0,0,0,2,0,6,0,3,1,0,0,12,6,2,7,288,0,13,301,788
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1559,1,1,8,83,7,26,11,17,103,7,0,0,2,0,0,10,1,1,0,0,1,6,0,0,1,284,0,7,291,660
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1560,2,2,8,98,5,21,4,35,138,0,0,0,2,0,1,12,1,2,0,1,0,9,3,0,1,341,0,6,347,853
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1561,1,1,0,18,2,15,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,55,0,3,58,109
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1562,2,2,6,146,1,20,6,9,240,0,0,1,0,2,1,5,0,5,1,0,2,4,4,0,3,456,0,21,477,1042
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1563,1,1,0,101,0,11,3,6,194,0,0,0,0,0,0,1,0,1,1,0,0,4,1,1,1,325,0,7,332,661
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,36,IGUALA DE LA INDEPENDENCIA,1564,1,1,2,65,4,11,5,4,183,0,0,0,1,1,2,3,1,3,0,0,0,6,0,0,3,294,0,6,300,701
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2420,2,2,200,41,3,17,13,144,283,4,0,0,0,4,0,7,5,3,1,1,0,5,1,0,6,738,0,27,765,1105
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2421,2,2,175,38,9,17,19,287,306,9,0,0,1,3,1,6,6,5,4,0,0,0,5,2,1,894,0,41,935,1340
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2422,1,1,44,34,3,9,3,174,116,3,0,0,3,1,0,5,18,2,4,0,0,7,0,0,0,426,0,14,440,622
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2423,3,3,188,48,6,25,14,249,412,7,0,1,1,0,5,10,11,6,3,1,0,11,5,4,3,1010,1,46,1057,1681
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2424,2,2,70,24,4,11,16,130,253,6,0,0,0,0,1,2,6,1,0,0,0,6,3,0,4,537,0,21,558,821
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2425,2,2,212,13,1,14,6,103,197,1,0,1,1,0,0,1,1,7,5,1,0,6,0,2,2,574,0,23,597,1018
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2426,1,1,91,11,0,7,4,81,86,3,0,0,1,0,0,3,0,5,1,1,0,0,0,1,1,296,0,16,312,554
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2427,2,2,106,29,8,24,13,189,247,5,0,1,2,1,0,2,4,5,3,0,0,7,1,2,2,651,0,26,677,1014
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2428,1,1,102,1,2,3,5,42,43,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,203,0,2,205,371
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2429,1,1,124,32,3,3,5,44,158,1,0,0,0,2,0,1,0,0,1,0,0,4,0,0,0,378,0,5,383,591
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2430,2,2,125,19,3,6,7,97,137,2,0,0,0,1,1,2,0,2,2,1,0,6,0,2,1,414,0,13,427,759
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2431,1,1,86,18,4,6,5,135,76,3,0,0,0,1,0,1,0,2,0,2,0,0,0,0,1,340,0,9,349,527
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2432,1,1,29,1,4,4,3,32,79,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,159,0,5,164,257
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2433,2,2,196,12,3,6,7,116,236,0,0,0,0,0,0,1,8,6,0,0,0,9,13,2,5,620,0,16,636,1012
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2434,2,2,262,5,2,20,6,98,271,4,0,2,1,1,1,3,7,5,5,2,0,9,3,3,2,712,0,38,750,1162
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2435,1,1,17,11,2,1,0,37,16,1,0,0,1,1,0,2,0,3,1,0,0,0,0,0,0,93,0,5,98,158
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2436,1,1,51,8,1,3,3,41,54,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,0,8,175,296
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2437,1,1,75,10,5,5,3,103,153,12,0,0,0,1,0,1,2,5,0,0,0,5,0,0,2,382,0,22,404,682
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2438,2,2,142,15,3,4,9,79,201,10,0,0,2,2,1,0,1,3,0,1,0,3,0,0,2,478,1,21,500,836
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2439,2,2,131,28,4,16,10,137,199,22,0,0,2,12,10,1,0,7,0,0,0,7,0,0,1,587,0,24,611,1036
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2440,1,1,84,3,5,3,2,45,107,4,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1,272,0,8,280,405
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2441,1,1,79,6,0,1,0,70,52,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,213,0,12,225,335
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2442,2,2,140,9,5,6,8,63,225,9,0,0,1,0,0,0,0,5,3,1,0,12,0,4,2,493,0,24,517,870
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2443,1,1,205,6,1,6,3,79,55,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,363,0,12,375,583
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2444,2,2,141,46,12,21,9,93,225,12,0,2,0,2,0,4,1,8,14,0,0,15,3,1,4,613,0,34,647,1097
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2445,2,2,148,8,8,10,6,78,155,4,0,0,1,0,3,6,1,6,2,1,0,2,0,0,0,439,0,30,469,884
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2446,2,2,55,17,45,17,6,179,316,11,0,1,0,2,4,9,2,2,0,1,0,6,0,0,0,673,0,67,740,1213
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2447,2,2,259,13,25,23,11,116,172,39,0,0,1,2,0,2,1,3,0,0,0,9,2,1,1,680,0,45,725,1375
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2448,2,2,357,12,9,13,9,175,191,29,0,0,3,2,0,5,2,2,2,1,0,0,0,0,0,812,1,34,847,1468
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2449,1,1,57,5,1,5,5,14,72,3,0,0,0,0,0,1,1,1,0,0,0,1,1,2,0,169,0,5,174,326
4,12,GUERRERO,23,CIUDAD DE HUITZUCO,60,TEPECOACUILCO DE TRUJANO,2450,1,1,75,6,2,7,6,63,8,10,0,1,1,0,0,1,1,8,0,1,0,7,0,1,0,198,0,18,216,650
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1719,2,2,5,59,248,32,103,49,343,5,2,1,1,1,0,2,1,8,0,0,0,20,3,2,0,885,1,50,936,1324
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1720,2,2,8,50,197,36,86,50,307,1,0,1,1,1,1,3,1,9,0,1,2,17,6,7,2,787,0,44,831,1275
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1721,2,2,7,35,192,38,84,57,286,0,0,0,5,2,0,5,1,0,2,1,1,20,6,6,3,751,2,36,789,1240
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1722,1,1,0,64,82,42,1,21,13,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,226,0,14,240,327
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1723,1,1,4,141,80,18,3,23,67,0,0,1,0,1,1,3,2,0,0,0,0,1,1,0,0,346,0,21,367,553
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1724,1,1,2,10,72,37,8,51,49,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0,1,241,0,16,257,459
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1725,2,2,2,9,263,27,13,85,55,0,0,1,0,0,2,2,0,0,0,3,3,1,2,2,0,470,0,38,508,920
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1726,1,1,0,32,141,18,6,13,90,0,0,0,0,0,1,1,1,0,0,1,0,0,1,2,0,307,0,11,318,545
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1727,3,3,7,16,360,69,47,173,244,2,0,1,2,2,0,3,0,4,0,2,1,10,6,2,4,955,0,61,1016,2013
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1728,1,1,0,3,56,7,3,4,44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,120,0,5,125,225
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1729,1,1,2,40,57,13,9,32,92,0,0,0,0,0,0,1,0,3,0,0,0,2,1,0,2,254,0,15,269,418
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1730,1,1,2,8,63,11,17,16,64,0,0,0,0,0,0,1,1,2,0,0,6,4,1,1,1,198,0,9,207,284
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1731,1,1,3,40,41,23,44,7,85,1,0,0,1,0,1,2,0,0,2,0,1,4,0,1,0,256,0,8,264,406
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1732,3,3,12,123,274,148,90,158,293,2,0,1,7,3,3,8,1,4,1,2,9,7,6,3,0,1155,0,70,1225,1726
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1733,3,3,23,219,305,43,102,225,190,0,0,2,2,3,0,1,1,3,0,2,4,4,12,5,0,1146,0,92,1238,1823
4,12,GUERRERO,24,TIXTLA,43,MARTIR DE CUILAPAN,1734,2,2,9,142,208,29,34,173,189,2,0,0,4,1,0,3,1,3,1,1,1,4,2,1,0,808,0,58,866,1287
4,12,GUERRERO,24,TIXTLA,45,MOCHITLAN,1764,2,2,11,37,178,186,9,11,88,5,0,2,2,12,1,4,0,7,1,1,1,10,1,2,7,576,2,54,632,1046
4,12,GUERRERO,24,TIXTLA,45,MOCHITLAN,1765,2,2,9,38,160,192,12,13,123,3,0,7,0,6,0,2,1,7,1,1,1,8,3,0,7,594,0,35,629,1032
4,12,GUERRERO,24,TIXTLA,45,MOCHITLAN,1766,2,2,8,32,154,209,11,15,102,2,0,6,0,24,0,3,0,7,0,0,1,10,5,0,4,593,0,37,630,1105
4,12,GUERRERO,24,TIXTLA,45,MOCHITLAN,1767,3,3,20,51,253,194,8,10,144,0,0,12,2,27,0,5,2,13,0,0,5,10,4,1,18,779,2,67,848,1656
4,12,GUERRERO,24,TIXTLA,45,MOCHITLAN,1768,1,1,9,8,72,93,1,0,16,1,0,2,0,0,0,2,0,2,0,0,0,0,2,0,10,218,0,19,237,426
4,12,GUERRERO,24,TIXTLA,45,MOCHITLAN,1769,1,1,23,16,114,96,5,4,88,1,0,2,0,1,0,1,1,5,0,2,0,5,2,0,8,374,0,11,385,567
