CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,PVEM_MORENA_FXMO,PVEM_MORENA,PVEM_FXMO,MORENA_FXMO,C_PVEM_FXMO,PT_PUP,PT_NAO,PUP_NAO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1383,3,3,14,514,3,21,15,13,375,9,56,77,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,35,1138,1508
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1384,2,2,1,198,4,18,39,7,354,4,52,42,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,724,0,27,751,1001
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1385,3,3,2,132,3,36,15,8,315,4,381,103,3,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1008,0,54,1062,1286
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1386,2,2,4,271,3,29,24,11,258,13,283,118,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,58,1082,1436
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1387,2,2,3,181,0,2,25,2,129,1,101,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,53,623,771
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1388,3,3,9,389,0,29,21,4,128,9,183,143,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,69,994,1219
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1389,2,2,9,135,4,48,11,8,117,0,425,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,40,818,1031
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1390,2,2,2,311,2,16,19,4,234,6,98,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,30,801,1031
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1391,2,2,7,304,2,9,17,7,275,8,10,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,18,678,864
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1392,3,3,5,409,4,10,19,15,513,24,2,45,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,54,1118,1646
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1393,2,2,6,399,0,12,11,9,549,10,9,8,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,30,1063,1351
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1394,2,2,2,253,1,3,7,4,205,2,9,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,18,546,715
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,276,SAN MIGUEL SOYALTEPEC,1395,2,2,11,385,1,26,6,9,373,8,153,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,24,1022,1317
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1473,3,3,18,30,1,391,12,16,571,4,1,162,6,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1216,0,41,1257,1545
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1474,3,3,19,42,3,376,13,20,562,6,3,120,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1176,0,76,1252,1604
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1475,2,2,14,22,0,100,0,3,200,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,13,361,447
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1476,2,2,25,29,1,245,10,7,369,4,3,22,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,725,0,36,761,971
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1477,1,1,7,0,0,19,0,15,140,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,3,192,222
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1478,2,2,6,10,2,97,20,13,579,4,3,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,25,793,1103
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1479,1,1,21,28,1,59,9,14,373,5,2,25,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,1,544,718
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1480,1,1,6,14,0,81,5,9,360,3,1,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,20,522,626
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,307,SAN PEDRO IXCATLAN,1481,2,2,7,10,2,114,4,12,367,2,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,18,558,631
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,131,SAN FELIPE JALAPA DE DIAZ,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1011,2,2,4,8,9,30,86,36,425,10,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,36,681,1088
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1012,2,2,21,11,0,37,76,44,339,15,52,8,10,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,618,0,40,658,1084
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1013,2,2,22,17,2,39,65,49,364,7,43,10,7,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,630,0,30,660,1053
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1014,2,2,33,26,3,42,92,87,442,15,36,12,12,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,804,1,36,841,1290
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1015,2,2,34,20,18,46,89,77,447,7,44,11,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,803,0,40,843,1390
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1016,2,2,24,24,6,46,85,54,339,6,47,8,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,648,0,29,677,1039
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1017,2,2,34,25,6,42,97,72,417,6,43,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,44,803,1322
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,8,8,49,51,22,126,368,177,1548,31,93,31,37,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,2541,3,155,2699,4338
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,3,3,29,31,10,57,131,102,577,19,55,5,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1047,0,37,1084,1762
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,3,3,74,53,7,84,115,84,532,15,31,10,3,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1016,10,45,1071,1764
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1021,3,3,62,60,11,74,83,74,498,12,57,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,962,1,46,1009,978
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,3,3,36,26,22,50,123,95,615,12,62,19,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1073,2,57,1132,1743
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1023,2,2,42,35,6,63,97,55,445,13,41,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,816,1,25,842,1378
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1024,2,2,50,45,10,58,62,87,437,7,22,10,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,801,1,44,846,1391
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1025,2,2,39,16,12,33,79,85,403,10,27,8,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,722,2,26,750,1115
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1026,1,1,11,6,6,22,45,41,238,7,36,7,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,425,2,19,446,695
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1027,2,2,19,16,8,28,103,41,298,7,30,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2,31,595,900
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1028,3,3,34,40,9,48,53,75,314,13,32,11,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,638,3,34,675,988
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1029,2,2,56,51,14,56,45,66,304,9,37,5,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,650,0,22,672,979
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1030,2,2,38,25,3,28,50,68,222,7,35,5,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,494,0,17,511,819
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1031,3,3,51,43,11,48,75,87,349,14,46,9,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,745,1,22,768,1066
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1032,2,2,11,22,5,32,43,60,228,7,42,5,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,463,1,13,477,765
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1033,2,2,15,28,7,53,104,58,410,13,50,7,20,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,768,3,49,820,1306
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1034,6,6,50,69,15,113,383,153,1385,48,153,14,25,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,2414,2,129,2545,4138
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1035,2,2,26,30,15,59,93,54,515,10,70,2,18,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,896,4,46,946,1451
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1036,2,2,32,30,66,25,87,58,440,11,40,4,10,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,808,2,34,844,1400
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1037,3,3,12,15,6,53,181,54,520,20,50,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,937,2,55,994,1587
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1038,3,3,23,27,16,54,133,57,617,25,47,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,26,1044,1622
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1039,3,3,29,23,20,41,119,49,558,14,36,10,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,911,1,45,957,1565
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1040,1,1,12,8,5,24,61,35,220,2,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1,16,402,640
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1041,1,1,6,13,2,22,41,27,167,5,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1,17,320,564
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1043,3,3,24,13,6,45,110,68,579,13,53,11,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,938,2,34,974,1540
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1044,2,2,14,25,3,73,104,60,514,7,32,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,847,1,52,900,1479
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1045,2,2,12,26,3,70,85,86,462,17,33,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,814,1,50,865,1324
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1046,2,2,16,15,2,32,46,18,350,2,14,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,20,525,837
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1047,1,1,12,22,5,16,60,9,277,3,8,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,419,0,20,439,738
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1048,5,5,13,40,10,85,278,38,766,338,39,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,89,1709,2649
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1049,1,1,2,7,3,16,35,13,143,0,17,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,242,0,33,275,507
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1051,4,4,11,14,8,36,185,11,434,4,64,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,778,3,44,825,1389
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1052,5,5,44,52,15,85,247,109,959,14,99,16,31,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1675,2,91,1768,3160
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1055,3,3,16,25,12,41,121,73,644,11,63,9,12,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1032,2,54,1088,1770
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1056,4,4,21,37,13,52,238,60,744,8,61,19,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1261,1,66,1328,2322
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1058,2,2,12,20,2,77,202,26,376,10,50,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,1,51,845,1299
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1059,2,2,10,21,4,23,105,11,308,8,22,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520,2,21,543,769
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1060,3,3,13,23,5,33,152,44,584,6,59,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,40,974,1598
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1061,2,2,10,10,2,35,91,25,335,14,46,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,577,0,28,605,1024
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1062,2,2,21,25,5,30,133,46,471,7,50,3,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,805,0,32,837,1389
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1063,1,1,3,9,2,16,72,12,204,7,33,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,21,387,554
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1064,4,4,38,47,17,58,460,51,594,24,133,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,0,85,1527,2173
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1065,4,4,16,13,10,47,232,59,551,23,71,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,67,1116,1877
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1066,2,2,6,6,2,24,158,18,308,20,26,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,34,610,873
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1067,2,2,32,14,9,17,222,18,175,26,31,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,550,0,35,585,900
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1068,3,3,35,24,9,45,182,28,390,13,24,8,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,769,0,30,799,1407
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1069,5,5,17,28,18,94,308,73,1043,20,103,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,3,108,1851,3197
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1070,2,2,10,14,6,47,241,29,449,9,27,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,36,880,1358
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1071,2,2,5,5,2,7,126,8,178,21,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,18,396,557
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1072,4,4,14,17,5,47,218,81,627,19,36,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,1,75,1155,1936
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1073,2,2,9,16,3,28,101,35,379,54,24,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,655,0,25,680,986
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1074,2,2,13,25,0,39,81,21,339,87,35,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,19,669,1053
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1075,2,2,22,16,5,32,221,41,341,10,31,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,734,0,34,768,1098
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1076,2,2,4,9,5,33,145,16,342,3,56,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,620,0,29,649,993
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1077,1,1,3,7,4,37,160,6,214,7,35,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,476,0,12,488,674
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1078,2,2,15,7,6,35,161,76,419,30,84,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,57,906,1379
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1079,3,3,8,44,3,26,214,26,472,43,36,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,67,949,1718
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1083,3,3,19,11,3,49,200,63,473,22,47,8,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,913,0,52,965,1643
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,232,SAN LUCAS OJITLAN,1260,2,2,455,28,6,13,8,20,419,6,150,2,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1117,0,40,1157,1428
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2457,4,4,32,31,7,117,226,115,981,18,52,13,24,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1620,1,84,1705,2817
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2458,2,2,6,6,5,18,102,20,311,12,37,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,26,560,963
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2500,1,1,1,2,1,6,48,1,49,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,11,135,192
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2523,4,4,41,35,15,68,150,130,858,21,80,13,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1435,0,63,1498,2462
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2524,3,3,29,25,5,48,102,74,583,16,59,15,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,992,1,38,1031,1714
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2525,3,3,39,40,11,66,126,99,668,13,66,15,33,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1181,2,48,1231,1953
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2533,4,4,27,34,16,125,204,79,778,43,68,6,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1411,1,83,1495,2478
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2534,3,3,17,22,16,82,262,64,646,55,59,13,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1247,0,68,1315,2182
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2535,3,3,18,19,6,59,281,40,565,47,85,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1141,0,80,1221,2061
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2558,2,2,19,17,9,47,81,42,451,8,59,9,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,754,2,48,804,1387
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,2559,4,4,22,26,26,80,319,69,910,25,98,12,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1617,1,112,1730,2969
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,74,3,3,4,191,8,96,28,12,514,8,27,114,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,162,1171,1738
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,75,5,5,7,166,12,199,27,19,750,9,31,126,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,196,1555,2374
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,76,2,2,9,256,3,134,16,9,103,3,10,14,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,566,0,74,640,1191
