CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,CAND_IND2,CAND_IND3,PVEM_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1114,2,2,26,1,3,4,257,9,362,,,,,,662,0,21,683,984
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1115,1,1,9,8,9,2,267,12,183,,,,,,490,0,23,513,729
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1116,2,2,53,2,2,19,280,6,203,,,,,,565,0,32,597,1015
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1117,1,1,20,1,2,3,189,9,160,,,,,,384,0,20,404,626
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1118,2,2,49,10,1,4,274,16,369,,,,,,723,0,49,772,1438
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1119,2,2,61,10,2,6,285,9,280,,,,,,653,0,24,677,1044
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1120,1,1,3,1,8,1,71,0,75,,,,,,159,0,10,169,222
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1121,2,2,28,10,5,13,356,18,319,,,,,,749,0,56,805,1232
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1122,2,2,72,2,5,4,175,5,273,,,,,,536,0,35,571,871
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1123,2,2,87,4,2,5,219,5,219,,,,,,541,0,31,572,838
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1124,1,1,17,2,0,3,106,0,117,,,,,,245,0,14,259,404
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1125,2,2,90,7,0,11,153,11,302,,,,,,574,0,18,592,905
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1126,1,1,12,1,5,3,201,4,191,,,,,,417,0,7,424,662
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1127,2,2,25,6,2,5,275,9,238,,,,,,560,0,32,592,966
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1128,3,3,91,3,3,6,319,23,277,,,,,,722,0,32,754,1136
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1129,1,1,7,1,0,0,34,2,73,,,,,,117,0,9,126,221
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1130,3,3,70,14,6,9,474,12,437,,,,,,1022,0,47,1069,1602
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1131,1,1,22,10,5,0,181,10,225,,,,,,453,0,11,464,706
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1132,1,1,6,1,4,2,128,5,193,,,,,,339,0,11,350,523
