CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1834,2,2,59,70,15,92,41,52,158,14,7,13,4,14,5,3,1,0,3,0,1,0,8,0,560,0,36,596,1089
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1835,1,1,45,50,4,18,29,33,104,7,3,12,12,9,4,1,0,0,1,0,0,1,3,0,336,0,30,366,557
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1836,1,1,77,42,3,32,27,48,93,7,3,14,5,14,7,1,1,0,2,0,0,0,4,0,380,1,16,397,610
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1837,1,1,37,35,2,48,39,61,80,8,4,7,2,8,8,0,0,0,2,0,0,0,9,0,350,1,19,370,569
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1838,1,1,111,44,3,32,17,52,81,7,5,12,6,8,10,4,1,0,1,1,1,1,8,0,405,1,11,417,561
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1839,1,1,104,51,4,22,11,54,87,5,4,9,7,11,9,1,0,0,1,0,0,0,5,0,385,0,10,395,552
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1840,1,1,84,44,9,37,23,57,112,11,0,10,7,13,15,1,1,0,4,1,0,1,6,0,436,1,28,465,675
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1842,1,1,44,35,4,40,72,43,119,6,2,11,8,14,10,5,1,0,3,0,0,1,10,0,428,2,19,449,712
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1843,2,2,42,38,7,55,57,93,144,11,4,23,23,9,10,1,0,0,1,0,0,0,17,0,535,0,29,564,861
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1844,2,2,64,37,11,49,59,95,132,14,8,12,18,11,5,4,0,0,2,0,0,0,13,0,534,0,54,588,980
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1854,1,1,45,34,4,29,35,40,113,6,7,12,7,4,9,0,0,1,2,1,0,0,13,0,362,0,19,381,650
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1855,1,1,27,21,4,46,30,40,112,6,4,3,11,4,5,1,1,1,0,0,1,0,17,0,334,0,31,365,676
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1856,2,2,48,49,6,87,48,66,152,19,7,11,7,10,3,2,0,2,0,0,0,3,6,0,526,0,29,555,875
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1857,2,2,43,50,9,67,45,59,125,19,10,11,19,14,10,2,0,1,3,1,0,1,11,0,500,0,31,531,921
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1858,2,2,35,42,10,68,50,61,140,13,5,8,7,8,11,3,0,1,2,0,1,2,16,0,483,1,30,514,958
2,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1861,1,1,37,25,2,38,32,43,82,6,3,8,7,9,3,0,0,0,4,0,1,0,3,0,303,0,17,320,571
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,460,3,3,218,144,19,42,44,111,276,21,16,21,47,18,44,2,1,2,3,1,0,2,9,0,1041,2,45,1088,1628
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,461,1,1,42,73,10,25,15,43,106,21,9,7,8,4,9,0,1,0,0,0,0,0,8,0,381,0,18,399,616
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,462,1,1,36,25,5,10,13,22,81,6,3,8,7,2,6,3,0,0,2,0,1,0,5,0,235,0,9,244,404
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,463,4,4,718,295,31,49,48,130,307,48,24,23,31,12,59,12,0,0,3,0,0,1,17,0,1808,4,42,1854,2555
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,464,3,3,570,216,14,24,25,66,115,11,6,13,11,10,43,5,0,0,3,0,0,1,5,0,1138,1,19,1158,1503
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,465,2,2,203,171,23,28,37,79,212,14,7,13,21,7,23,5,1,1,0,0,0,1,13,0,859,2,35,896,1339
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,466,2,2,140,109,18,33,45,80,278,15,12,12,31,11,21,2,1,0,3,1,0,0,7,0,819,0,57,876,1358
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,467,3,3,212,171,29,50,50,117,307,21,14,33,61,21,36,3,1,0,3,1,0,0,18,0,1148,1,62,1211,1817
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,468,3,3,60,127,10,52,49,68,412,21,8,23,20,12,20,3,1,1,1,1,0,2,19,0,910,1,49,960,1892
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,469,3,3,187,158,21,44,40,95,344,23,13,48,34,11,26,4,0,0,3,1,0,0,22,0,1074,1,46,1121,1968
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,471,4,4,253,226,24,63,66,155,495,48,21,40,80,34,42,10,0,0,7,3,0,1,24,0,1592,0,52,1644,2540
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,472,2,2,77,106,10,34,30,74,245,12,10,23,24,9,25,2,0,0,2,0,0,0,11,0,694,1,40,735,1229
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,473,2,2,107,81,13,31,22,55,141,12,9,18,18,10,20,5,0,2,0,0,0,0,4,0,548,1,29,578,909
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,474,1,1,154,80,15,12,16,53,70,7,9,8,8,4,8,2,0,0,2,0,0,1,5,0,454,0,25,479,673
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,475,2,2,154,86,6,35,20,39,94,17,3,13,18,8,17,0,1,0,3,0,0,0,3,0,517,2,16,535,787
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,476,1,1,113,75,7,13,7,48,71,8,3,7,10,3,12,2,0,0,1,0,0,0,6,0,386,1,13,400,533
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,477,2,3,220,135,17,29,32,88,158,28,11,20,23,11,46,4,3,0,2,0,0,1,1,0,829,4,40,873,685
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,478,1,1,37,39,8,16,16,35,94,9,1,7,7,4,9,1,0,0,1,0,1,0,3,0,288,0,22,310,509
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,479,1,1,29,23,4,16,16,28,100,6,1,7,5,5,4,1,0,0,1,0,0,1,7,0,254,0,16,270,498
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,480,1,1,108,66,8,16,14,49,78,11,3,5,9,3,5,0,0,0,2,1,0,0,5,0,383,0,27,410,620
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,481,1,1,35,39,7,12,21,26,111,6,5,13,4,4,4,0,0,0,0,0,0,0,5,0,292,0,21,313,510
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,482,1,1,76,70,11,13,11,41,97,10,3,10,5,7,12,0,0,0,0,1,0,1,4,0,372,0,14,386,535
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,483,1,1,58,53,3,8,12,46,110,5,20,11,10,5,11,1,0,0,0,0,0,0,4,0,357,0,21,378,533
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,484,1,1,90,68,7,5,10,32,79,12,4,2,7,4,17,2,0,0,0,0,0,0,4,0,343,0,13,356,495
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,485,1,1,67,56,9,13,23,32,122,8,3,12,20,5,13,3,0,0,3,1,0,0,9,0,399,0,29,428,661
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,486,2,2,35,84,11,21,15,34,140,15,5,9,32,15,13,4,0,0,3,1,0,0,11,0,448,0,27,475,794
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,487,1,1,73,82,6,26,15,40,129,13,4,13,21,6,9,0,0,0,1,0,0,0,9,0,447,5,27,479,744
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,488,2,3,121,99,15,29,31,72,206,13,11,15,25,9,23,2,0,3,3,0,0,0,6,0,683,1,40,724,547
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,489,2,2,55,61,4,22,17,48,145,28,5,11,18,14,8,3,0,0,4,1,0,0,11,0,455,0,28,483,842
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,490,1,1,97,99,13,17,12,32,120,9,6,9,15,4,11,3,3,0,2,0,0,0,2,0,454,1,28,483,715
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,492,1,1,175,96,1,11,13,35,69,8,5,8,30,2,22,4,0,0,1,0,0,0,2,0,482,0,22,504,706
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,493,1,1,69,58,9,9,24,36,121,15,3,14,16,5,8,0,0,0,0,0,0,0,9,0,396,0,30,426,730
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,494,5,5,328,276,34,66,86,218,540,62,22,48,79,36,50,9,1,1,4,1,0,1,33,0,1895,1,88,1984,3182
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,496,2,2,195,143,14,10,20,64,119,14,3,7,16,5,25,3,0,0,2,0,0,0,5,0,645,0,30,675,894
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,497,1,1,70,76,4,6,10,25,67,8,2,3,8,0,14,1,0,0,1,0,0,1,4,0,300,0,9,309,394
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,498,1,1,90,49,20,17,12,41,85,13,6,6,10,7,12,1,0,0,0,0,0,0,5,0,374,1,18,393,516
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,499,1,1,143,102,16,13,11,32,98,9,3,7,11,2,22,3,0,0,0,1,0,0,1,0,474,1,12,487,668
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,500,3,3,361,199,29,69,40,130,357,39,20,28,41,17,44,4,1,0,2,1,1,1,13,0,1397,1,48,1446,2045
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,501,2,2,199,105,24,24,29,81,176,21,8,10,33,7,19,1,0,0,0,1,0,0,8,0,746,2,25,773,1071
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,502,2,2,65,99,7,15,23,47,199,15,8,19,18,21,18,2,1,0,2,2,0,0,9,0,570,1,28,599,939
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,503,2,3,117,130,10,36,46,84,250,40,13,25,38,17,9,4,1,0,1,0,0,1,5,0,827,1,56,884,674
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,504,2,2,37,50,4,14,19,21,85,11,3,9,17,10,0,2,0,0,1,0,0,0,4,0,287,0,14,301,1009
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,505,1,1,94,71,9,14,13,18,84,4,3,7,42,4,10,0,0,0,0,1,0,0,4,0,378,0,16,394,537
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,508,2,2,82,97,10,22,23,63,185,17,9,24,34,16,13,3,0,0,2,0,0,0,13,0,613,1,35,649,1003
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,509,2,2,70,102,14,22,29,57,294,20,9,18,27,40,18,2,0,0,4,0,0,1,11,0,738,0,39,777,1289
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,510,5,5,201,280,29,86,90,220,551,60,19,71,71,28,39,5,2,1,7,0,1,1,39,0,1801,1,92,1894,3155
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1927,2,2,39,39,10,17,13,42,170,17,5,6,8,4,7,0,0,0,1,1,0,0,8,0,387,1,14,402,833
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1928,3,3,94,104,14,41,47,115,353,39,15,28,30,17,20,0,1,0,7,0,1,1,13,0,940,0,53,993,2159
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1929,3,3,59,95,5,21,33,67,342,27,5,13,8,9,11,1,0,0,1,1,0,0,16,0,714,1,29,744,1658
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1930,3,3,457,211,22,39,36,90,161,28,11,26,28,5,52,5,2,0,0,0,0,0,10,0,1183,1,25,1209,1672
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1931,3,3,95,124,18,33,31,116,286,45,9,26,32,14,31,2,0,0,7,1,0,0,20,0,890,1,36,927,1593
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1932,3,3,125,196,15,43,44,106,319,42,15,22,51,28,48,8,4,0,4,0,0,2,25,0,1097,1,52,1150,1913
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1933,4,4,65,198,16,130,36,81,415,23,11,18,23,15,32,6,1,2,4,2,3,0,29,0,1110,0,63,1173,2292
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1934,3,3,49,106,13,36,53,77,357,14,11,25,16,10,14,4,0,0,2,0,1,1,19,0,808,0,60,868,2177
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1935,3,3,159,132,16,27,41,90,300,37,13,17,31,9,34,4,0,0,8,2,0,0,20,0,940,1,46,987,1623
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1936,4,5,224,185,28,51,74,134,463,53,12,39,57,21,41,2,3,2,3,0,1,0,23,0,1416,1,63,1480,1919
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,511,1,1,3,48,2,25,5,4,97,5,0,2,1,2,7,0,0,0,0,0,0,0,2,0,203,0,6,209,374
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,512,2,2,9,61,7,32,9,15,201,7,1,4,11,1,18,0,0,0,1,0,0,0,8,0,385,0,31,416,756
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,513,2,2,18,86,7,45,18,26,146,12,4,12,36,13,10,4,0,0,3,0,0,0,10,0,450,1,25,476,768
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,514,2,2,19,110,7,69,23,21,305,20,4,17,29,16,6,1,0,0,6,0,0,0,13,0,666,0,48,714,1196
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,515,1,1,7,114,5,21,9,13,168,7,4,3,5,0,11,2,1,0,0,0,0,0,4,0,374,0,41,415,731
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,517,2,2,4,124,5,25,19,13,287,2,0,3,12,2,4,1,2,0,1,1,0,0,12,0,517,0,44,561,1080
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,518,2,2,29,144,9,61,11,43,206,13,6,7,14,3,4,0,1,0,4,0,0,0,9,0,564,0,49,613,938
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,519,2,2,34,81,4,80,13,37,176,17,6,7,17,3,19,2,1,0,2,1,1,1,8,0,510,0,22,532,820
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,520,3,3,38,216,15,147,34,71,352,43,13,24,14,8,16,2,0,1,10,7,0,1,22,0,1034,0,86,1120,1902
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,521,4,4,60,293,14,207,43,97,477,77,25,36,19,24,38,4,2,0,7,6,1,0,26,0,1456,0,80,1536,2693
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,522,2,2,19,102,14,69,16,43,218,21,9,21,8,7,16,5,0,1,3,0,0,0,8,0,580,1,43,624,1057
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,523,2,2,17,151,3,68,25,30,295,27,6,8,4,2,12,2,0,1,3,0,0,0,10,0,664,0,30,694,1060
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,524,3,3,43,314,10,128,42,83,602,68,14,22,5,13,28,5,1,0,3,0,1,3,13,0,1398,6,45,1449,2231
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,534,2,2,40,133,7,81,27,41,275,19,9,18,4,11,8,0,0,0,2,0,1,0,0,0,676,0,24,700,1035
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,535,2,2,46,112,9,82,31,64,313,32,15,18,17,25,7,1,0,0,3,0,3,1,12,0,791,0,25,816,1373
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,546,1,1,6,38,2,25,8,4,65,2,3,7,3,0,1,0,0,2,2,1,0,0,4,0,173,0,7,180,273
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,547,1,1,13,58,3,38,6,4,103,4,1,1,1,4,5,0,0,0,1,0,0,0,3,0,245,0,11,256,403
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1883,2,2,96,101,17,58,16,76,201,35,8,17,34,14,25,3,0,0,5,0,1,1,13,0,721,1,26,748,1221
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1884,2,2,63,78,14,61,12,89,209,25,14,17,40,9,12,2,1,0,4,0,2,6,5,0,663,0,34,697,1137
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1885,1,1,26,40,2,26,14,50,98,17,8,8,14,12,6,0,1,0,1,1,0,0,5,0,329,0,15,344,572
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1886,2,2,59,46,12,47,14,79,110,26,8,3,12,16,6,1,0,0,1,0,0,0,3,0,443,0,31,474,782
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1887,2,2,94,111,14,61,18,93,189,41,12,14,17,25,18,0,1,0,3,3,0,2,11,0,727,1,41,769,1183
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1888,1,1,62,50,4,28,7,44,110,11,7,11,21,6,9,2,0,0,0,2,7,0,1,0,382,0,21,403,618
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1889,2,2,65,66,7,58,22,68,162,18,9,13,30,14,9,0,0,0,5,0,0,0,7,0,553,0,27,580,1116
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1890,1,1,26,29,0,24,9,56,97,9,6,12,15,5,7,0,0,1,0,0,0,0,4,0,300,0,23,323,602
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1891,2,2,78,75,6,44,17,83,153,26,8,12,29,16,12,0,0,0,4,0,0,1,12,0,576,1,23,600,987
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1892,2,2,70,96,6,44,17,89,161,17,9,11,35,8,12,5,0,0,2,1,0,0,6,0,589,0,27,616,970
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1893,1,1,43,37,6,27,18,40,115,14,4,7,8,7,1,0,0,0,1,0,0,1,6,0,335,0,18,353,741
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1894,2,2,28,59,6,28,22,70,134,16,15,10,14,18,14,0,0,0,3,0,1,0,8,0,446,0,13,459,799
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1895,1,1,25,38,1,24,14,35,102,9,6,9,7,6,4,1,0,0,1,1,0,1,6,0,290,0,10,300,571
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1896,2,2,44,79,8,45,20,61,130,27,11,9,9,5,10,0,0,0,1,0,3,0,6,0,468,0,24,492,785
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1897,1,1,38,43,4,17,15,45,100,18,6,6,13,8,4,1,0,1,2,0,0,0,4,0,325,0,6,331,630
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1898,1,1,21,35,4,10,5,29,63,11,7,11,13,12,9,0,0,0,1,0,0,1,5,0,237,0,18,255,386
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1899,2,2,101,85,8,30,16,87,151,14,7,11,31,9,26,0,0,0,11,1,1,2,6,0,597,3,30,630,947
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1900,2,2,92,106,10,49,14,82,131,21,14,12,41,11,18,3,0,0,2,0,0,0,6,0,612,0,30,642,927
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1901,1,1,79,70,19,26,15,68,134,12,10,14,22,6,24,1,0,0,3,0,0,2,2,0,507,1,31,539,735
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1902,1,1,43,44,2,15,11,46,60,22,8,12,23,4,9,0,0,0,1,0,0,0,4,0,304,0,12,316,452
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1903,1,1,61,65,10,34,12,64,85,11,6,11,10,9,7,0,0,0,3,0,0,1,3,0,392,0,11,403,609
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1904,2,2,95,64,6,40,12,74,136,25,12,11,25,6,16,0,0,0,2,0,0,0,6,0,530,3,20,553,851
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1905,2,2,109,114,13,54,21,138,222,32,12,15,55,17,30,3,2,2,0,1,2,3,8,0,853,0,48,901,1400
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1906,2,2,85,72,9,37,11,123,129,21,11,12,27,9,6,0,0,0,2,0,1,0,5,0,560,1,27,588,846
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1907,2,2,110,88,5,41,22,60,118,14,4,7,12,8,7,1,1,0,5,0,0,0,5,0,508,1,19,528,772
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1908,2,2,81,113,15,65,26,124,201,27,11,22,18,12,15,2,0,0,1,0,0,1,9,0,743,3,29,775,1197
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1942,1,1,11,29,2,46,5,6,35,11,4,1,2,2,5,2,0,0,1,1,0,0,1,0,164,0,2,166,266
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1943,2,2,31,45,10,32,24,64,171,19,6,11,20,10,10,1,1,0,5,0,0,0,5,0,465,1,15,481,1011
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1944,2,2,83,77,5,46,29,92,220,46,14,14,27,12,9,2,0,2,4,0,0,2,11,0,695,0,31,726,1378
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1945,2,2,50,63,11,69,17,65,196,36,12,18,19,14,8,0,1,0,1,2,0,0,10,0,592,1,32,625,1050
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1946,2,2,77,80,10,63,26,92,162,31,16,21,20,7,10,3,6,0,2,0,0,2,8,0,636,4,27,667,1304
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1947,3,3,68,80,11,68,32,88,248,32,13,21,25,13,15,1,0,0,5,1,0,1,10,0,732,0,32,764,1729
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1948,3,3,82,96,15,74,48,132,332,49,17,37,41,18,20,2,0,0,8,1,1,3,10,0,986,2,44,1032,2152
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,516,1,1,3,22,5,117,10,5,160,5,0,3,4,1,1,0,1,0,0,0,1,0,5,0,343,0,12,355,687
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,525,1,1,4,12,57,82,6,3,160,0,4,1,0,3,0,0,0,0,4,0,0,0,1,0,337,0,22,359,499
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,526,2,2,9,84,21,216,8,4,174,5,5,2,0,3,0,2,0,0,1,0,0,0,2,0,536,1,19,556,840
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,527,4,4,48,228,145,519,35,70,594,29,15,17,26,24,15,3,5,1,8,1,1,1,18,0,1803,2,73,1878,2924
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,528,4,5,51,139,96,316,24,67,316,32,18,19,14,10,15,1,2,2,7,3,1,0,18,0,1151,0,65,1216,1682
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,529,3,3,29,188,61,350,24,39,364,27,13,18,5,25,7,0,2,0,8,1,3,2,14,0,1180,0,24,1204,1944
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,530,3,3,15,122,93,328,32,43,309,37,12,10,8,42,7,1,1,1,6,2,0,0,22,0,1091,0,43,1134,1840
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,531,3,3,25,178,64,338,17,35,294,20,12,13,15,9,1,2,0,0,10,4,0,0,16,0,1053,2,44,1099,1698
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,532,2,2,16,78,66,251,19,26,229,10,5,17,6,9,3,0,0,0,7,2,4,1,19,0,768,0,28,796,1128
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,533,2,2,29,93,52,264,25,20,194,20,7,14,11,22,8,2,1,0,16,3,1,0,16,0,798,0,19,817,1264
2,32,ZACATECAS,4,GUADALUPE,57,TRANCOSO,548,1,1,0,11,11,30,3,0,33,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,94,0,3,97,130
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,103,2,2,24,29,89,9,280,24,101,19,0,0,5,5,2,2,1,0,0,0,0,0,16,0,606,0,35,641,991
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,104,2,2,10,30,108,10,375,31,134,16,2,2,7,3,1,0,1,0,0,0,0,0,21,0,751,0,41,792,1125
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,105,2,2,9,23,160,13,378,35,196,26,1,3,4,7,3,0,2,1,0,0,1,0,22,0,884,0,55,939,1454
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,106,2,2,16,47,118,18,235,18,134,22,2,4,1,4,2,0,0,0,0,0,0,0,8,0,629,0,41,670,917
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,107,2,2,7,20,95,9,261,11,96,17,2,2,3,5,5,1,1,2,0,0,0,0,8,0,545,0,26,571,801
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,108,3,3,28,31,244,17,474,20,108,24,3,2,3,5,7,0,0,1,1,0,0,0,16,0,984,0,32,1016,1503
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,109,1,1,5,23,43,3,85,6,61,1,1,0,2,4,1,0,0,2,0,0,0,0,2,0,239,0,10,249,370
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,110,1,1,5,6,67,6,103,3,63,5,0,1,1,1,0,0,0,0,0,0,0,0,8,0,269,0,21,290,595
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,111,1,1,0,6,27,2,84,3,56,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,186,0,13,199,378
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,112,2,2,12,20,372,14,206,14,118,24,0,0,3,6,5,0,3,4,0,0,0,0,13,0,814,0,43,857,1075
