CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,74,C,1,0,C01,0,27,11,1,70,6,17,154,3,2,7,0,6,1,305,0,8,313,518,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,74,C,2,0,C02,0,23,10,5,70,10,19,134,5,1,5,1,2,2,287,0,14,301,517,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,75,B,1,0,B,0,27,12,4,54,10,14,148,3,1,10,1,2,2,288,0,6,294,510,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,75,C,1,0,C01,0,21,11,0,40,1,23,164,4,0,12,1,2,2,281,1,11,293,510,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,101,B,1,0,B,0,14,6,1,99,8,29,207,4,1,12,3,1,3,388,0,13,401,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,102,B,1,0,B,0,85,25,4,46,3,30,157,2,1,12,0,0,2,367,1,11,379,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,102,C,1,0,C01,0,73,22,8,37,9,27,153,5,0,0,0,0,0,334,0,0,334,631,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,102,C,2,0,C02,0,78,14,5,38,11,43,164,2,3,8,0,0,1,367,2,12,381,631,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,103,B,1,0,B,0,81,27,2,13,9,20,109,4,2,3,0,2,0,272,0,10,282,452,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,104,B,1,0,B,0,76,20,6,27,10,28,161,7,3,17,0,1,2,358,0,17,375,571,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,104,C,1,0,C01,0,89,28,4,25,6,28,154,3,3,12,1,5,2,360,0,19,379,570,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,127,B,1,0,B,0,33,11,3,69,14,40,229,4,4,14,0,4,0,425,0,20,445,698,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,127,C,1,0,C01,0,34,16,5,59,10,30,197,7,1,11,1,6,3,380,1,20,401,697,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,127,C,2,0,C02,0,26,9,8,3,29,206,5,0,12,1,7,3,1,310,1,20,331,697,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,148,B,1,0,B,0,27,4,3,85,5,25,165,5,0,12,1,3,5,340,0,10,350,554,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,148,C,1,0,C01,0,46,9,4,90,8,21,129,9,1,11,2,0,1,331,0,7,338,553,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,149,B,1,0,B,0,44,22,7,63,4,48,170,9,1,8,1,8,1,386,0,9,395,723,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,149,C,1,0,C01,0,50,10,0,56,10,32,159,5,2,5,0,0,0,329,2,14,345,723,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,149,C,2,0,C02,0,48,12,5,55,5,36,171,5,0,19,0,0,0,356,1,7,364,722,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,151,B,1,0,B,0,91,30,2,52,7,39,179,4,3,11,0,4,3,425,1,18,444,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,151,C,1,0,C01,0,70,24,10,44,16,41,164,2,1,11,1,4,1,389,0,14,403,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,151,C,2,0,C02,0,105,12,2,39,9,32,155,9,4,9,1,0,4,381,2,17,400,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,151,C,3,0,C03,0,102,15,5,47,11,45,158,10,3,7,1,5,2,411,2,13,426,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,151,C,4,0,C04,0,103,17,7,36,6,30,182,7,3,2,0,2,0,395,0,13,408,712,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,151,C,5,0,C05,0,83,26,9,22,9,33,200,13,2,5,0,3,3,408,0,19,427,712,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,151,C,6,0,C06,0,97,28,7,44,13,42,146,8,1,9,0,2,4,401,2,15,418,712,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,152,B,1,0,B,0,10,3,3,113,10,13,137,4,1,10,11,3,4,322,0,8,330,528,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,152,C,1,0,C01,0,17,2,3,72,9,18,134,2,1,10,0,2,1,271,0,11,282,528,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,152,C,2,0,C02,0,17,6,6,111,4,11,127,6,0,10,1,4,1,304,2,16,322,528,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,153,B,1,0,B,0,25,8,1,151,14,26,160,3,3,17,0,3,1,412,0,13,425,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,153,C,1,0,C01,0,37,14,3,139,7,25,156,3,3,11,2,3,2,405,1,14,420,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,155,B,1,0,B,0,13,4,2,121,11,19,177,5,2,15,0,4,1,374,2,2,378,609,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,155,C,1,0,C01,0,12,4,3,122,10,19,146,4,0,15,2,7,4,348,0,12,360,608,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,156,B,1,0,B,0,40,11,0,67,2,29,199,6,3,11,0,6,1,375,5,14,394,707,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,156,C,1,0,C01,0,27,9,5,57,9,27,204,4,1,8,1,0,1,353,0,15,368,706,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,157,B,1,0,B,0,48,8,2,41,11,21,180,5,4,16,0,0,0,336,0,8,344,639,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,157,C,1,0,C01,0,34,13,0,48,12,33,196,2,0,15,1,2,2,358,0,18,376,638,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,158,B,1,0,B,0,20,5,3,132,3,20,136,5,2,15,1,3,3,348,0,9,357,582,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,158,C,1,0,C01,0,11,8,1,123,10,19,152,3,0,9,0,5,3,344,19,0,363,582,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,159,B,1,0,B,0,21,7,4,116,8,23,176,7,2,10,1,6,1,382,0,17,399,694,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,159,C,1,0,C01,0,24,10,5,110,13,19,167,6,1,11,0,4,7,377,0,12,389,693,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,163,B,1,0,B,0,25,14,2,95,9,14,172,6,1,16,0,5,0,359,0,11,370,665,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,163,C,1,0,C01,0,25,8,4,79,2,28,155,7,1,16,0,2,0,327,0,17,344,665,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,163,C,2,0,C02,0,46,13,5,89,11,24,136,1,1,14,1,1,0,342,0,11,353,665,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,B,1,0,B,0,69,24,4,62,13,38,162,5,0,10,4,3,4,398,1,9,408,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,C,1,0,C01,0,45,8,7,64,14,42,200,1,3,18,0,1,1,404,0,16,420,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,C,2,0,C02,0,65,19,3,62,5,34,196,6,0,9,1,5,2,407,1,15,423,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,C,3,0,C03,0,54,14,7,60,5,23,173,6,3,7,0,2,3,357,0,6,363,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,C,4,0,C04,0,51,18,5,53,5,28,202,7,0,14,0,1,3,387,0,10,397,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,C,5,0,C05,0,55,23,5,72,8,40,159,14,2,5,0,6,1,390,3,9,402,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,C,6,0,C06,0,59,16,3,56,0,46,160,5,4,18,0,0,0,367,0,8,375,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,164,C,7,0,C07,0,66,18,0,69,0,35,169,6,2,5,0,3,5,378,0,15,393,667,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,165,B,1,0,B,0,23,8,1,95,9,16,147,3,2,8,1,1,1,315,0,20,335,582,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,165,C,1,0,C01,0,23,12,4,83,6,21,149,5,1,7,0,3,1,315,2,16,333,582,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,167,B,1,0,B,0,21,4,3,133,8,19,147,5,1,10,0,6,0,357,0,12,369,715,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,167,C,1,0,C01,0,24,12,3,129,6,19,149,5,0,14,1,7,0,369,0,16,385,714,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,B,1,0,B,0,127,19,7,58,5,43,144,11,5,5,1,1,1,427,1,12,440,726,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,1,0,C01,0,125,28,9,55,5,28,136,4,6,11,0,2,3,412,1,15,428,726,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,2,0,C02,0,141,32,5,55,11,44,137,14,4,7,0,1,4,455,2,14,471,726,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,3,0,C03,0,95,27,4,80,9,44,157,9,5,11,0,4,3,448,0,19,467,726,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,4,0,C04,0,133,25,4,52,12,31,130,5,4,19,0,4,2,421,0,16,437,726,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,5,0,C05,0,142,28,4,47,8,28,145,4,6,8,0,2,1,423,1,9,433,726,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,6,0,C06,0,149,41,7,29,11,28,121,5,7,6,0,2,4,410,0,13,423,726,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,7,0,C07,0,111,38,4,56,15,34,154,5,5,8,0,5,1,436,0,17,453,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,8,0,C08,0,91,20,7,45,8,37,191,8,3,12,0,1,1,424,0,16,440,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,9,0,C09,0,116,26,5,43,8,35,160,4,2,9,1,3,2,414,2,17,433,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,10,0,C10,0,105,30,6,45,13,43,140,3,8,5,1,1,3,403,0,13,416,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,11,0,C11,0,121,18,2,45,13,40,157,4,2,12,0,0,2,416,0,19,435,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,12,0,C12,0,115,19,4,47,10,34,167,11,2,12,3,1,0,425,0,11,436,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,13,0,C13,0,133,22,8,27,8,28,164,3,6,2,0,1,1,403,0,19,422,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,14,0,C14,0,129,22,6,34,13,43,165,6,6,0,0,2,1,427,0,16,443,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,15,0,C15,0,118,21,9,60,5,35,154,8,10,2,0,6,4,432,0,12,444,725,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,168,C,16,0,C16,0,148,24,8,44,10,43,116,7,5,14,0,6,1,426,2,17,445,725,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,596,B,1,0,B,0,32,5,4,40,9,32,200,3,1,4,0,3,4,337,1,7,345,619,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,597,B,1,0,B,0,10,4,5,63,6,16,123,6,0,8,0,3,1,245,0,7,252,433,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,598,B,1,0,B,0,22,9,2,67,4,21,140,3,1,13,0,5,1,288,0,5,293,473,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,598,C,1,0,C01,0,12,7,3,72,4,13,138,3,1,6,0,3,0,262,1,4,267,473,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,599,B,1,0,B,0,5,11,3,42,5,18,132,5,0,13,0,2,0,236,0,6,242,403,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,599,C,1,0,C01,0,13,7,1,46,5,12,99,4,1,11,1,0,0,200,0,6,206,402,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,600,B,1,0,B,0,6,2,0,51,4,6,53,1,0,8,0,0,3,134,1,5,140,236,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,601,B,1,0,B,0,22,2,3,45,1,28,177,4,2,19,1,33,9,346,0,10,356,592,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,602,B,1,0,B,0,16,11,4,53,6,25,132,2,0,9,0,3,1,262,0,11,273,442,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,603,B,1,0,B,0,7,5,0,41,4,7,53,1,1,4,0,3,1,127,0,2,129,260,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,604,B,1,0,B,0,8,5,1,98,5,10,98,2,3,3,0,2,7,242,0,8,250,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,604,C,1,0,C01,0,21,5,1,99,2,12,89,3,0,8,1,2,2,245,0,11,256,388,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,605,B,1,0,B,0,37,12,7,77,6,32,140,5,2,11,0,0,0,329,0,16,345,598,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,606,B,1,0,B,0,17,9,1,70,4,24,102,4,2,4,1,1,1,240,0,7,247,393,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,606,C,1,0,C01,0,28,6,3,62,6,18,106,2,0,12,0,1,2,246,0,13,259,393,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,607,B,1,0,B,0,42,14,1,119,7,31,227,7,0,0,0,0,0,448,1,12,461,722,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,608,B,1,0,B,0,30,9,3,89,10,27,166,7,3,8,1,5,1,359,2,10,371,633,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,609,B,1,0,B,0,42,9,2,74,11,27,185,9,2,9,0,2,1,373,0,8,381,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,0,A,1,0,VA01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,4,4,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,610,B,1,0,B,0,79,15,6,41,5,32,173,5,3,6,0,0,1,366,1,8,375,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,611,B,1,0,B,0,42,19,6,36,7,27,88,4,1,5,0,3,0,238,1,8,247,397,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,611,C,1,0,C01,0,37,20,2,39,6,20,98,6,4,11,0,1,1,245,0,5,250,396,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,612,B,1,0,B,0,40,9,2,41,8,33,140,5,1,9,3,1,0,292,0,10,302,467,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,612,C,1,0,C01,0,41,14,3,39,8,24,131,9,3,5,0,1,2,280,0,7,287,466,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,613,B,1,0,B,0,17,2,0,50,3,14,113,2,2,4,1,2,0,210,1,9,220,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,613,C,1,0,C01,0,17,5,2,53,6,17,97,1,1,7,1,0,2,209,1,5,215,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,614,B,1,0,B,0,85,28,8,56,8,39,170,6,3,14,0,3,1,421,1,18,440,660,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,615,B,1,0,B,0,81,18,3,59,14,38,213,8,3,15,0,1,4,457,0,12,469,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,616,B,1,0,B,0,33,14,0,43,3,17,126,4,1,9,0,1,2,253,0,7,260,414,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,616,C,1,0,C01,0,35,14,8,36,3,31,107,2,1,6,0,2,4,249,2,10,261,413,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,617,B,1,0,B,0,49,16,4,85,14,55,188,7,0,13,0,4,1,436,2,12,450,719,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,618,B,1,0,B,0,6,3,0,142,4,15,83,1,0,6,1,3,1,265,0,6,271,459,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,619,B,1,0,B,0,12,13,2,172,3,18,85,4,0,8,0,5,2,324,0,15,339,562,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,619,C,1,0,C01,0,9,7,0,175,3,7,93,3,2,8,1,5,0,313,0,9,322,561,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,621,B,1,0,B,0,63,10,7,20,6,25,117,3,3,0,10,3,2,269,0,7,276,418,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,621,C,1,0,C01,0,54,16,6,17,5,24,129,4,2,9,1,1,1,269,2,13,284,418,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,622,B,1,0,B,0,69,18,5,13,8,29,91,4,3,5,0,0,0,245,0,11,256,419,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,622,C,1,0,C01,0,78,20,2,15,7,24,99,7,7,5,1,1,1,267,0,12,279,418,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,623,B,1,0,B,0,60,17,3,30,10,35,122,7,3,5,0,3,0,295,0,9,304,450,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,623,C,1,0,C01,0,65,19,2,32,2,21,142,7,1,5,1,0,0,297,1,7,305,449,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,624,B,1,0,B,0,44,15,1,43,6,28,150,4,2,4,0,1,4,302,1,8,311,488,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,625,B,1,0,B,0,23,22,2,46,3,21,25,2,3,4,0,0,1,152,0,9,161,386,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,625,C,1,0,C01,0,36,13,5,33,4,19,95,5,1,7,0,0,1,219,1,8,228,386,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,B,1,0,B,0,149,45,8,15,6,46,139,11,9,6,4,1,0,439,1,11,451,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,1,0,C01,0,156,33,6,19,11,53,125,12,4,9,4,0,0,432,0,19,451,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,2,0,C02,0,147,39,10,18,6,51,151,8,6,6,0,1,3,446,0,10,456,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,3,0,C03,0,165,32,7,25,7,44,119,8,8,10,1,1,3,430,0,15,445,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,4,0,C04,0,158,38,7,20,6,39,128,7,4,10,6,2,2,427,1,11,439,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,5,0,C05,0,172,33,7,11,9,44,121,4,5,14,0,0,1,421,0,17,438,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,6,0,C06,0,187,30,14,21,7,57,122,13,8,5,0,0,1,465,0,9,474,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,7,0,C07,0,162,34,7,22,11,30,140,5,9,7,7,0,3,437,1,11,449,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,8,0,C08,0,173,35,5,19,9,47,131,4,7,1,1,0,2,434,0,8,442,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,9,0,C09,0,176,32,6,20,5,43,126,2,3,9,0,0,0,422,0,14,436,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,10,0,C10,0,178,43,4,12,7,44,152,6,3,6,0,1,1,457,1,12,470,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,11,0,C11,0,163,30,9,19,9,46,131,1,7,9,0,0,3,427,0,11,438,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,12,0,C12,0,148,27,4,18,9,49,137,6,3,4,0,3,3,411,0,13,424,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,13,0,C13,0,149,52,8,19,6,46,116,7,1,9,0,0,0,413,0,9,422,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,14,0,C14,0,165,25,10,16,6,52,148,4,4,8,0,0,2,440,3,14,457,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,15,0,C15,0,162,38,4,13,10,43,138,3,4,5,0,2,1,423,0,21,444,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,16,0,C16,0,191,34,7,14,5,48,113,10,8,5,1,2,1,439,0,14,453,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,17,0,C17,0,160,41,10,16,2,41,129,7,5,5,0,1,2,419,0,17,436,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,18,0,C18,0,162,37,12,15,5,34,138,3,13,10,0,0,2,431,0,13,444,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,19,0,C19,0,170,36,7,14,5,53,143,4,17,7,0,0,0,456,1,10,467,745,COTEJADO EN PLENO,,,
