CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,899,1,1,11,9,5,18,2,18,130,6,0,1,0,0,200,0,6,206,343
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,900,3,3,15,12,12,49,45,19,526,51,5,11,7,2,754,0,38,792,1708
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,901,2,2,4,26,27,90,30,32,504,33,4,14,4,3,771,0,18,789,1386
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,902,2,2,5,15,18,56,23,14,390,14,2,3,7,2,549,0,17,566,1035
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,903,3,3,14,18,34,55,37,23,647,27,5,7,4,5,876,1,24,901,1713
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,904,2,2,7,10,25,20,6,5,213,5,4,9,2,0,306,0,11,317,500
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,905,3,3,10,22,25,83,55,28,514,19,3,13,13,2,787,2,26,815,1823
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,906,2,2,7,7,34,39,19,11,311,8,0,5,3,0,444,0,12,456,858
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,907,3,3,23,28,38,67,36,33,570,29,7,7,5,1,844,0,25,869,1764
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,910,3,3,17,21,29,89,47,40,778,36,4,22,5,5,1093,1,24,1118,2095
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,911,4,4,25,23,36,114,49,37,715,25,1,14,7,1,1047,0,35,1082,2334
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,912,2,2,13,14,29,70,46,28,530,30,6,9,6,5,786,0,25,811,1475
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,913,2,2,18,13,15,43,42,24,528,25,2,2,4,0,716,0,8,724,1170
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,915,3,3,20,13,55,74,40,37,674,32,2,10,8,2,967,0,34,1001,1968
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,919,3,3,11,11,26,64,37,9,523,12,5,20,5,1,724,0,21,745,1748
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,920,1,1,0,2,6,19,4,6,172,5,0,5,4,0,223,0,2,225,394
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,921,1,1,3,1,3,12,3,0,68,4,0,0,1,1,96,0,5,101,161
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,922,3,3,24,45,22,80,29,14,676,36,6,12,2,10,956,0,44,1000,2129
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,924,2,2,6,21,7,82,23,21,587,24,3,18,1,0,793,0,24,817,1366
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,925,3,3,15,18,30,50,17,21,440,12,2,7,4,2,618,0,24,642,1652
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,926,1,1,0,3,1,10,4,6,206,3,0,2,0,0,235,0,5,240,378
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,929,3,3,13,31,32,67,33,25,608,18,1,10,7,0,845,5,40,890,1587
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,931,3,3,10,23,50,102,38,25,643,31,1,17,4,0,944,0,46,990,1801
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,932,2,2,6,4,19,43,17,12,315,28,7,0,1,0,452,0,26,478,900
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,936,1,1,7,17,6,37,8,5,158,3,1,4,0,0,246,0,23,269,526
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,937,2,2,3,3,9,29,17,9,305,21,1,5,2,1,405,0,16,421,978
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,943,3,3,12,18,17,67,41,46,728,17,1,8,3,0,958,7,20,985,1843
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,684,3,3,9,11,53,30,20,335,568,16,5,2,3,1,1053,0,25,1078,1691
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,685,2,2,1,9,37,10,9,184,366,2,1,3,0,1,623,0,18,641,948
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,686,3,3,7,8,76,25,29,236,590,20,1,4,7,0,1003,1,27,1031,1681
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,687,4,4,10,20,95,28,24,331,854,15,1,6,2,0,1386,0,19,1405,1577
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,688,2,2,11,8,37,11,7,198,259,5,3,2,1,0,542,0,7,549,770
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,689,2,2,2,6,43,15,12,195,418,17,1,3,4,0,716,0,18,734,1155
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,690,1,1,0,2,49,3,1,112,182,0,0,0,0,0,349,0,12,361,548
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,691,1,1,7,4,39,3,8,145,211,10,0,0,1,0,428,0,14,442,703
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,692,2,2,5,7,85,13,10,234,309,8,1,3,5,1,681,0,21,702,977
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,693,2,2,5,10,29,9,20,179,381,9,0,4,3,0,649,0,23,672,1050
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,694,6,6,12,9,130,32,67,649,1469,40,10,13,9,3,2443,0,53,2496,4237
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,695,2,2,2,8,51,22,24,217,466,13,0,1,0,0,804,0,18,822,1332
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,696,3,3,9,12,67,33,67,399,330,5,1,4,2,1,930,1,33,964,854
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,697,4,4,7,7,105,32,40,295,880,33,0,0,0,0,1399,2,37,1438,2481
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,698,2,2,4,4,47,16,15,198,431,16,3,5,3,0,742,0,26,768,1401
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,725,5,5,6,13,64,34,15,24,775,232,11,218,212,6,1610,0,39,1649,2353
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,730,2,2,1,5,25,15,13,38,677,14,9,0,9,0,806,0,11,817,1471
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,734,1,1,2,11,6,10,7,16,189,8,0,0,1,0,250,0,16,266,423
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,735,3,3,7,6,84,34,30,157,624,34,3,3,2,0,984,1,25,1010,1646
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,737,2,2,3,5,19,8,6,27,349,8,0,6,2,0,433,0,11,444,793
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,738,4,4,7,5,66,28,19,249,786,23,6,10,6,1,1206,0,57,1263,2489
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,739,1,1,3,3,84,11,8,20,232,5,0,4,3,0,373,0,14,387,612
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,740,1,1,1,2,27,5,4,7,47,0,0,0,0,0,93,0,8,101,154
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,741,3,3,2,21,199,42,39,116,839,24,4,7,6,0,1299,0,69,1368,2134
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,742,3,3,6,10,36,20,24,137,779,22,4,11,3,0,1052,1,40,1093,1838
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,743,4,4,4,7,88,34,23,198,936,16,4,15,4,0,1329,0,43,1372,2282
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,744,3,3,4,4,132,15,15,83,540,10,3,1,3,0,810,0,38,848,1386
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,745,1,1,5,4,23,9,7,27,335,2,2,0,3,0,417,0,20,437,716
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,746,3,3,6,12,47,19,29,202,648,11,4,5,6,0,989,0,47,1036,1638
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,747,4,4,8,8,74,40,41,206,1037,18,1,1,2,0,1436,2,33,1471,2755
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,748,3,3,7,14,56,30,21,198,877,9,0,1,0,0,1213,0,33,1246,2104
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,749,3,3,5,11,59,26,25,66,547,9,1,6,5,0,760,0,48,808,1367
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,750,1,1,1,3,39,14,13,72,273,7,0,1,2,0,425,0,27,452,740
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,751,2,2,1,0,105,11,14,31,327,2,0,18,0,0,509,0,3,512,516
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,752,2,2,8,6,132,12,12,24,354,3,2,2,0,0,555,1,36,592,879
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,753,1,1,2,4,32,10,8,17,163,4,0,1,1,0,242,0,16,258,457
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,754,2,2,6,6,26,9,9,45,340,0,1,0,1,0,443,0,18,461,730
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,755,2,2,4,5,79,8,13,15,216,2,0,6,1,0,349,1,11,361,596
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,756,2,2,4,2,15,12,24,112,432,4,1,3,0,0,609,0,12,621,934
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,757,3,3,,,,,,,,,,,,,0,0,0,0,1811
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,758,2,2,4,9,59,21,4,21,348,27,0,2,4,1,500,0,25,525,920
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,759,2,2,4,6,89,20,11,42,416,8,4,9,2,0,611,0,46,657,1285
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,760,4,4,13,24,52,26,11,65,624,5,1,5,4,1,831,0,45,876,1817
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,761,1,1,0,1,17,7,8,8,144,2,0,1,0,0,188,0,8,196,308
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,762,1,1,1,0,23,3,5,13,121,1,1,2,0,0,170,0,8,178,330
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,763,2,2,5,10,56,10,11,52,403,6,0,0,6,1,560,0,34,594,992
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,764,2,2,2,7,32,11,8,18,368,5,0,1,0,0,452,4,20,476,857
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,765,4,4,11,18,125,44,34,112,762,40,3,10,7,0,1166,0,54,1220,2716
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,766,2,2,4,7,21,16,13,33,322,6,2,3,2,0,429,0,11,440,877
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,767,2,2,4,3,61,19,11,42,363,15,2,4,3,0,527,0,26,553,1009
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,768,2,2,11,5,37,20,9,41,326,0,0,0,0,0,449,0,38,487,930
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,769,2,2,4,4,76,24,13,64,359,5,0,1,1,0,551,0,33,584,1167
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,770,2,2,4,3,67,23,23,37,437,14,0,4,5,0,617,0,40,657,1108
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,771,2,2,2,5,41,8,8,29,413,7,3,1,2,0,519,0,11,530,881
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,772,1,1,2,13,34,23,10,20,246,3,0,7,2,1,361,0,16,377,726
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,773,2,2,10,16,55,28,28,21,517,26,2,3,3,0,709,0,43,752,1419
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,774,2,2,5,13,73,20,21,48,448,9,3,4,4,0,648,0,41,689,1249
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,775,1,1,0,3,33,7,2,34,120,0,2,3,1,0,205,0,9,214,421
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,776,2,2,5,14,55,8,4,9,215,8,4,1,2,0,325,0,15,340,571
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,777,2,2,3,8,71,21,17,31,407,11,0,0,1,1,571,0,26,597,1116
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,778,2,2,5,22,110,5,4,18,196,7,1,2,2,0,372,0,28,400,806
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,779,3,3,7,12,102,20,21,13,426,12,0,2,1,0,616,1,26,643,1060
3,27,TABASCO,15,HUIMANGUILLO,8,HUIMANGUILLO,780,2,2,4,17,46,11,11,99,151,5,1,3,0,0,348,3,5,356,777
3,27,TABASCO,16,MACUSPANA,9,JALAPA,0,0,1,1,0,3,1,1,0,28,0,0,0,0,0,34,0,0,34,39
3,27,TABASCO,16,MACUSPANA,9,JALAPA,781,3,3,12,40,32,155,241,62,855,41,3,1,5,2,1449,0,31,1480,2024
3,27,TABASCO,16,MACUSPANA,9,JALAPA,782,3,3,26,30,28,105,192,84,601,25,1,5,8,3,1108,0,19,1127,928
3,27,TABASCO,16,MACUSPANA,9,JALAPA,783,2,2,24,24,25,104,119,35,473,20,7,6,7,4,848,0,9,857,1064
3,27,TABASCO,16,MACUSPANA,9,JALAPA,784,1,1,4,12,2,45,32,11,185,1,0,3,1,1,297,0,12,309,469
3,27,TABASCO,16,MACUSPANA,9,JALAPA,785,2,2,1,11,2,178,94,34,387,0,0,0,0,0,707,0,8,715,1215
3,27,TABASCO,16,MACUSPANA,9,JALAPA,786,2,2,16,13,12,180,64,14,453,32,2,5,4,0,795,0,17,812,1390
3,27,TABASCO,16,MACUSPANA,9,JALAPA,787,2,2,4,12,8,112,64,20,270,5,0,2,3,1,501,0,34,535,754
3,27,TABASCO,16,MACUSPANA,9,JALAPA,788,2,2,2,9,9,77,124,12,357,14,3,3,3,0,613,0,24,637,933
3,27,TABASCO,16,MACUSPANA,9,JALAPA,789,3,3,10,19,11,120,202,26,580,14,5,15,10,1,1013,0,12,1025,1621
3,27,TABASCO,16,MACUSPANA,9,JALAPA,790,1,1,0,0,1,20,23,4,65,0,0,0,0,0,113,1,2,116,151
3,27,TABASCO,16,MACUSPANA,9,JALAPA,791,1,1,0,6,6,40,45,3,162,9,0,1,4,0,276,0,2,278,407
3,27,TABASCO,16,MACUSPANA,9,JALAPA,792,3,3,18,19,17,214,138,31,538,21,1,7,8,1,1013,0,23,1036,1487
3,27,TABASCO,16,MACUSPANA,9,JALAPA,793,2,2,10,15,20,127,164,13,435,3,3,11,10,0,811,0,19,830,1204
3,27,TABASCO,16,MACUSPANA,9,JALAPA,794,2,2,4,8,19,137,108,19,433,0,0,2,4,0,734,0,14,748,1254
3,27,TABASCO,16,MACUSPANA,9,JALAPA,795,2,2,1,13,15,69,141,17,496,8,1,1,6,0,768,0,16,784,1271
3,27,TABASCO,16,MACUSPANA,9,JALAPA,796,1,1,3,7,6,47,47,11,242,0,0,0,0,0,363,0,35,398,600
3,27,TABASCO,16,MACUSPANA,9,JALAPA,797,1,1,0,1,0,1,5,1,44,1,1,0,1,0,55,0,3,58,87
3,27,TABASCO,16,MACUSPANA,9,JALAPA,798,3,3,21,20,23,146,162,61,633,11,1,4,4,0,1086,0,25,1111,1551
3,27,TABASCO,16,MACUSPANA,9,JALAPA,799,2,2,6,8,7,148,90,17,281,10,4,7,4,0,582,0,32,614,844
3,27,TABASCO,16,MACUSPANA,9,JALAPA,800,3,3,3,13,15,116,109,30,485,14,3,6,2,0,796,0,19,815,1959
3,27,TABASCO,16,MACUSPANA,9,JALAPA,801,2,2,5,16,16,145,242,19,314,16,4,7,4,0,788,0,41,829,1347
3,27,TABASCO,16,MACUSPANA,9,JALAPA,802,2,2,7,9,4,226,128,37,356,13,2,5,10,0,797,0,17,814,1151
3,27,TABASCO,16,MACUSPANA,9,JALAPA,803,2,2,5,8,14,114,115,18,346,12,0,10,3,0,645,0,14,659,905
3,27,TABASCO,16,MACUSPANA,9,JALAPA,804,2,2,8,23,15,160,130,11,327,9,5,9,8,1,706,0,23,729,1079
3,27,TABASCO,16,MACUSPANA,9,JALAPA,805,1,1,0,2,0,31,20,4,107,3,0,5,2,0,174,0,3,177,241
3,27,TABASCO,16,MACUSPANA,9,JALAPA,806,2,2,2,8,8,107,179,18,262,13,2,0,2,0,601,0,15,616,1027
3,27,TABASCO,16,MACUSPANA,9,JALAPA,807,1,1,8,9,10,57,126,21,173,2,0,3,2,0,411,0,15,426,686
3,27,TABASCO,16,MACUSPANA,9,JALAPA,808,2,2,8,8,16,105,145,50,577,9,4,2,9,0,933,0,29,962,1377
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,872,3,3,40,33,32,95,51,55,702,42,3,14,11,7,1085,1,33,1119,2117
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,873,2,2,36,36,24,35,28,39,460,25,4,4,2,4,697,1,21,719,1182
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,874,3,3,54,63,35,59,29,56,713,18,2,10,10,10,1059,0,21,1080,1245
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,875,2,2,33,35,16,34,15,47,460,18,2,6,3,2,671,3,19,693,1158
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,876,2,2,30,25,23,40,30,40,433,23,2,9,6,5,666,0,27,693,1264
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,877,5,5,70,60,48,66,36,84,862,39,7,289,6,52,1619,0,40,1659,3003
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,878,3,3,55,58,43,55,32,48,662,33,1,4,5,7,1003,0,25,1028,1791
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,879,5,5,31,48,59,97,55,60,1059,70,5,5,8,7,1504,4,55,1563,3271
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,880,2,2,36,34,42,29,20,52,495,26,2,8,1,5,750,0,20,770,1301
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,881,4,4,80,59,50,70,41,68,1024,41,3,11,7,11,1465,1,43,1509,1688
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,882,2,2,22,28,26,52,27,30,528,10,1,3,2,1,730,0,49,779,1397
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,883,2,2,25,25,34,45,24,35,540,49,1,9,4,1,792,0,31,823,1492
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,884,4,4,35,28,56,62,56,54,750,35,8,9,7,2,1102,0,33,1135,2445
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,885,3,3,35,32,40,79,39,43,809,38,8,7,5,2,1137,0,42,1179,2220
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,908,1,1,2,6,8,24,15,11,215,7,2,6,8,0,304,0,7,311,645
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,909,2,2,3,10,21,33,30,11,409,22,1,3,3,0,546,0,20,566,1398
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,914,3,3,12,18,20,57,45,24,591,33,5,11,5,1,822,0,14,836,1612
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,916,2,2,6,12,22,45,35,24,431,17,2,12,7,0,613,0,20,633,1218
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,917,2,2,12,11,9,22,8,21,441,0,0,0,0,0,524,0,23,547,1055
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,918,4,4,9,17,27,71,60,55,800,26,4,17,9,1,1096,6,20,1122,2473
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,923,3,3,8,34,25,48,49,35,645,34,5,19,5,0,907,0,27,934,2170
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,927,1,1,12,20,12,30,15,20,273,12,1,3,2,0,400,0,16,416,670
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,928,5,5,29,39,44,99,58,50,915,35,6,9,5,3,1292,0,47,1339,3530
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,930,3,3,8,26,40,70,18,22,645,17,3,9,7,1,866,0,15,881,1544
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,933,2,2,10,15,9,21,16,12,338,25,3,6,1,0,456,0,18,474,879
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,934,5,5,41,42,41,107,57,64,1161,46,8,25,8,1,1601,1,31,1633,3560
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,935,3,3,28,38,33,61,30,22,620,28,0,1,5,1,867,0,33,900,1780
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,938,4,4,7,23,28,70,28,30,768,31,2,2,0,1,990,0,34,1024,2332
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,939,3,3,11,38,17,98,33,25,625,45,10,25,6,3,936,0,43,979,1988
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,940,4,4,14,23,23,50,29,25,567,48,10,10,4,2,805,1,49,855,2055
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,941,2,2,6,14,11,14,13,6,183,12,3,3,5,1,271,0,14,285,536
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,942,4,4,21,17,26,62,38,39,663,24,2,12,6,3,913,1,36,950,2351
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,944,3,3,1,16,15,28,34,29,341,8,3,1,2,2,480,0,28,508,1079
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,945,4,4,32,45,21,128,43,31,610,13,1,8,6,1,939,0,75,1014,2643
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,946,3,3,9,34,21,52,20,13,409,25,2,5,2,0,592,0,24,616,1634
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,947,3,3,19,19,14,44,20,32,544,25,3,9,8,2,739,0,44,783,1765
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,948,2,2,8,23,17,53,22,22,560,29,4,12,4,1,755,0,13,768,1490
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,949,2,2,6,9,13,8,6,12,67,158,0,0,0,19,298,0,29,327,645
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,950,2,2,4,7,14,44,16,27,381,32,8,8,2,0,543,0,24,567,1169
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,951,2,2,11,11,9,69,14,14,271,12,2,19,0,0,432,0,10,442,956
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,952,2,2,12,47,17,55,32,28,355,11,1,15,4,3,580,6,26,612,1371
3,27,TABASCO,16,MACUSPANA,12,MACUSPANA,953,3,3,8,21,12,39,18,40,583,11,3,14,6,2,757,0,40,797,1514
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,809,3,3,12,42,144,28,77,34,827,25,3,1,9,4,1206,0,19,1225,1663
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,5,5,12,48,297,62,142,32,1485,46,5,5,11,0,2145,0,62,2207,3402
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,2,2,6,24,190,23,37,29,664,8,0,7,1,1,990,0,19,1009,1324
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,3,3,4,14,159,31,64,30,814,15,1,4,9,3,1148,2,28,1178,1650
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,3,3,8,19,161,45,98,26,1001,24,4,2,10,1,1399,1,41,1441,2131
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,2,2,4,25,88,21,64,22,531,20,1,0,7,0,783,0,18,801,1075
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,4,4,14,35,182,59,88,28,1149,43,1,4,11,2,1616,0,39,1655,1621
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,2,2,10,22,146,20,44,18,504,14,2,3,3,2,788,0,19,807,1126
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,2,2,1,10,102,18,51,19,646,18,0,1,8,0,874,0,18,892,1220
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,2,2,1,4,165,12,31,5,605,3,0,1,7,0,834,0,6,840,1193
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,2,2,8,19,155,16,32,7,497,11,3,1,4,1,754,0,37,791,1288
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,820,2,2,1,5,189,12,26,7,332,3,0,0,1,0,576,1,16,593,837
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,4,4,11,19,395,42,98,20,908,28,3,2,6,2,1534,0,76,1610,2625
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,4,4,7,14,374,55,78,28,834,7,0,0,4,0,1401,0,72,1473,2302
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,5,5,17,27,325,67,137,26,1374,23,4,5,6,3,2014,1,73,2088,3314
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,3,3,11,17,179,25,88,13,791,18,2,7,10,3,1164,4,42,1210,1836
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,4,4,35,13,211,39,84,12,1074,9,80,4,9,0,1570,0,67,1637,2422
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,5,5,7,29,433,48,119,17,1051,18,2,7,9,0,1740,0,67,1807,2619
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,5,5,6,30,386,48,110,17,1388,24,3,5,11,1,2029,0,51,2080,3036
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,828,2,2,6,11,136,33,47,5,692,5,0,3,14,0,952,0,37,989,1438
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,5,5,11,19,336,80,139,37,1510,32,9,4,20,1,2198,0,57,2255,3441
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,830,1,1,2,4,27,9,27,3,226,4,0,2,0,0,304,0,9,313,377
