CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,662,C,1,0,C01,0,1,11,10,24,12,24,331,13,0,0,0,1,427,1,15,443,741,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0662_C01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,663,B,1,0,B,0,3,1,10,34,13,17,287,22,0,0,0,0,387,0,13,400,698,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0663_B.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,663,C,1,0,C01,0,4,12,6,34,10,21,306,10,0,6,3,2,414,0,12,426,698,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0663_C01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,663,C,2,0,C02,0,4,10,12,47,13,25,286,0,0,0,0,13,410,0,17,427,698,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0663_C02.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,663,C,3,0,C03,0,2,5,16,40,18,23,289,22,0,1,0,0,416,0,16,432,698,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0663_C03.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,663,C,4,0,C04,0,3,4,13,20,19,22,319,13,0,7,4,0,424,0,12,436,698,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0663_C04.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,664,B,1,0,B,0,3,2,3,18,16,15,296,4,1,3,4,0,365,0,11,376,570,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0664_B.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,664,E,1,0,E01,0,2,12,11,35,19,9,265,6,2,8,1,0,370,2,12,384,634,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0664_E01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,665,B,1,0,B,0,1,11,5,9,9,14,331,7,1,1,2,0,391,0,11,402,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0665_B.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,665,C,1,0,C01,0,2,5,10,10,10,2,266,10,1,3,4,1,324,0,24,348,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0665_C01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,665,C,2,0,C02,0,2,12,11,22,12,12,308,4,2,3,6,0,394,0,13,407,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0665_C02.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,665,C,3,0,C03,0,1,10,4,24,15,16,286,21,0,3,4,0,384,0,18,402,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0665_C03.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,666,B,1,0,B,0,3,10,7,16,15,13,311,13,2,9,1,0,400,1,13,414,612,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0666_B.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,666,C,1,0,C01,0,2,5,14,19,5,14,309,0,0,9,5,0,382,1,20,403,611,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0666_C01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,666,E,1,0,E01,0,1,7,9,16,5,24,189,3,0,4,1,0,259,0,23,282,402,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0666_E01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,667,B,1,0,B,0,2,8,5,29,13,7,255,4,0,1,1,0,325,0,11,336,586,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0667_B.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,667,C,1,0,C01,0,4,18,13,35,5,14,248,0,0,0,0,0,337,0,22,359,585,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_0667_C01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,1202,B,1,0,B,0,8,11,12,28,13,11,302,7,0,3,3,0,398,1,15,414,674,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_1202_B.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,1202,C,1,0,C01,0,9,7,22,24,19,23,282,5,1,0,1,0,393,0,15,408,674,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_1202_C01.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,1202,C,2,0,C02,0,6,7,12,14,13,27,274,8,0,0,2,0,363,0,13,376,674,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_1202_C02.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,1203,B,1,0,B,0,4,8,9,19,9,14,262,8,4,6,1,0,344,0,23,367,623,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_1203_B.jpg
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,1203,C,1,0,C01,0,2,8,15,31,11,11,271,3,0,0,0,0,352,0,19,371,622,Acta casilla,,,http://iepct.mx/computos/2024/GUB/13/acta_casilla_consejo/GUB_1203_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,B,1,0,B,0,7,2,19,22,7,96,226,0,4,5,0,0,388,0,5,393,572,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0668_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,C,1,0,C01,0,7,4,16,15,7,107,224,6,0,5,2,0,393,0,7,400,572,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0668_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,C,2,0,C02,0,5,2,19,10,13,136,202,7,3,4,0,0,401,0,4,405,572,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0668_C02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,C,3,0,C03,0,7,2,15,11,19,124,212,6,1,0,0,0,397,0,8,405,571,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0668_C03.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,669,B,1,0,B,0,7,6,16,10,13,100,211,5,0,0,0,0,368,0,4,372,519,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0669_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,669,C,1,0,C01,0,0,0,12,11,9,109,181,2,1,2,1,1,329,0,10,339,518,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0669_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,670,B,1,0,B,0,17,12,21,31,15,131,265,7,1,1,4,1,506,0,7,513,699,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0670_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,670,S,1,0,S01,0,12,8,9,10,11,39,269,6,0,1,2,0,367,0,3,370,0,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0670_SMR01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,671,B,1,0,B,0,16,4,10,13,11,107,229,6,0,3,2,0,401,0,5,406,513,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0671_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,671,C,1,0,C01,0,9,6,8,8,4,131,223,2,0,1,0,0,392,0,9,401,512,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0671_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,672,B,1,0,B,0,5,1,9,21,15,119,260,7,0,2,2,0,441,0,6,447,693,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0672_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,672,C,1,0,C01,0,1,2,6,7,10,120,283,2,0,0,1,0,432,0,12,444,693,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0672_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,672,C,2,0,C02,0,2,3,13,12,30,109,298,8,1,2,3,0,481,0,11,492,693,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0672_C02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,673,B,1,0,B,0,5,2,10,18,13,99,224,3,0,1,0,0,375,0,11,386,510,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0673_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,673,C,1,0,C01,0,4,3,6,13,8,135,203,4,0,3,2,0,381,0,7,388,509,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0673_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,B,1,0,B,0,9,0,13,24,15,117,250,0,0,0,0,0,428,0,10,438,646,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0674_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,C,1,0,C01,0,8,3,8,16,12,115,262,0,0,0,0,0,424,0,9,433,646,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0674_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,C,2,0,C02,0,3,3,7,28,12,111,229,0,0,0,0,0,393,0,9,402,646,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0674_C02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,C,3,0,C03,0,2,4,2,17,16,124,222,2,0,0,3,0,392,0,22,414,646,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0674_C03.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,C,4,0,C04,0,4,2,4,21,11,103,235,6,0,0,0,0,386,0,8,394,645,Acta casilla,Anulada,TET-JDC-46/2024-III Y SU ACUMULADO TET-JI-25/2024-III,
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,E,1,0,E01,0,0,2,2,14,11,76,196,0,0,0,0,0,301,0,13,314,440,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0674_E01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,675,B,1,0,B,0,8,2,10,7,11,85,169,3,0,2,2,0,299,0,10,309,406,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0675_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,675,C,1,0,C01,0,4,3,7,15,9,82,161,2,1,0,1,0,285,0,4,289,406,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0675_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,676,B,1,0,B,0,4,2,6,20,13,97,213,3,2,2,6,0,368,0,11,379,567,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0676_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,676,C,1,0,C01,0,6,5,12,15,7,84,254,3,0,1,3,0,390,0,7,397,566,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0676_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,B,1,0,B,0,7,9,10,22,15,114,325,6,1,2,1,0,512,0,10,522,737,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0677_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,C,1,0,C01,0,5,4,15,16,14,121,309,10,2,0,1,0,497,0,12,509,737,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0677_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,C,2,0,C02,0,3,2,14,21,16,154,258,7,0,0,0,0,475,0,9,484,737,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0677_C02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,C,3,0,C03,0,6,4,8,18,17,143,256,3,0,5,3,0,463,0,8,471,737,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0677_C03.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,C,4,0,C04,0,4,1,8,12,33,139,275,2,0,3,2,0,479,0,9,488,737,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0677_C04.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,B,1,0,B,0,4,3,7,9,9,137,295,3,0,0,0,0,467,0,6,473,656,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0678_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,C,1,0,C01,0,1,1,2,0,9,145,215,1,3,0,1,0,378,0,14,392,656,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0678_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,C,2,0,C02,0,4,7,4,7,5,152,247,9,0,0,0,0,435,0,14,449,656,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0678_C02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,C,3,0,C03,0,1,0,6,11,10,129,293,10,0,2,0,0,462,8,3,473,656,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0678_C03.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,C,4,0,C04,0,2,1,3,9,12,147,265,0,0,0,0,0,439,0,0,439,656,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0678_C04.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,679,B,1,0,B,0,3,1,2,11,19,100,278,1,0,0,0,0,415,1,10,426,532,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0679_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,679,E,1,0,E01,0,1,0,1,4,10,33,111,0,0,0,0,0,160,0,4,164,210,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0679_E01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,679,E,2,0,E02,0,2,1,0,3,30,57,141,1,0,3,0,0,238,0,6,244,284,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0679_E02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,680,B,1,0,B,0,0,0,0,6,7,48,120,1,0,0,2,0,184,0,6,190,224,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0680_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,681,B,1,0,B,0,3,1,2,11,13,129,189,4,0,1,2,0,355,0,5,360,425,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0681_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,681,C,1,0,C01,0,2,0,2,8,10,111,202,0,0,1,0,1,337,0,8,345,424,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0681_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,682,B,1,0,B,0,4,3,2,20,18,145,320,3,0,5,1,0,521,0,16,537,672,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0682_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,683,B,1,0,B,0,0,3,5,17,11,99,243,4,0,2,0,0,384,0,8,392,562,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0683_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,683,C,1,0,C01,0,1,3,6,24,17,97,22,0,0,6,0,0,176,0,11,187,562,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0683_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,846,B,1,0,B,0,4,3,151,5,9,7,293,2,0,0,1,0,475,0,10,485,653,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0846_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,846,C,1,0,C01,0,4,5,170,6,10,2,303,1,1,1,1,0,504,0,8,512,653,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0846_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,846,C,2,0,C02,0,0,2,162,10,4,7,311,2,0,0,0,0,498,0,8,506,652,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0846_C02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,847,B,1,0,B,0,5,6,117,2,3,4,216,0,0,0,0,0,353,1,12,366,512,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0847_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,847,C,1,0,C01,0,6,7,102,6,7,6,252,2,1,2,0,0,391,0,5,396,512,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0847_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,847,C,2,0,C02,0,5,1,116,3,9,6,239,1,0,1,0,0,381,0,7,388,512,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0847_C02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,847,S,1,0,S01,0,8,6,35,8,14,11,183,5,0,0,1,0,271,0,5,276,0,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0847_SMR01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,848,B,1,0,B,0,4,6,137,2,1,7,264,7,0,3,0,1,432,0,7,439,582,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0848_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,848,C,1,0,C01,0,1,3,122,7,5,5,295,0,0,0,1,0,439,0,18,457,581,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0848_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,849,B,1,0,B,0,8,5,131,8,10,9,267,1,0,0,1,1,441,0,8,449,573,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0849_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,849,C,1,0,C01,0,1,4,140,4,6,4,277,7,0,1,0,0,444,4,5,453,572,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0849_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,850,B,1,0,B,0,1,4,81,6,7,6,188,3,3,2,3,0,304,0,6,310,417,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0850_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,851,B,1,0,B,0,3,4,122,4,2,2,193,2,0,3,0,0,335,0,1,336,402,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0851_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,851,C,1,0,C01,0,0,0,147,3,2,3,175,1,0,2,0,0,333,0,5,338,401,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0851_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,852,B,1,0,B,0,1,2,81,3,6,3,2,2,0,1,0,0,101,1,5,107,319,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0852_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,852,E,1,0,E01,0,0,0,96,3,3,1,185,0,0,1,1,0,290,0,5,295,350,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0852_E01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,853,B,1,0,B,0,2,0,122,8,12,3,415,3,0,1,0,0,566,0,7,573,688,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0853_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,854,B,1,0,B,0,0,0,61,2,2,2,64,0,0,0,0,0,131,0,2,133,167,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0854_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,855,B,1,0,B,0,2,1,87,7,1,3,161,7,0,0,0,0,269,0,7,276,350,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0855_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,856,B,1,0,B,0,0,0,45,0,0,3,197,0,0,0,0,0,245,0,5,250,303,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0856_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,857,B,1,0,B,0,1,2,115,1,10,6,191,1,0,0,0,0,327,0,10,337,415,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0857_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,857,C,1,0,C01,0,0,0,127,6,4,5,179,0,0,0,0,0,321,0,10,331,414,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0857_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,858,B,1,0,B,0,3,3,115,10,9,4,324,3,0,0,0,0,471,0,17,488,605,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0858_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,858,E,1,0,E01,0,0,3,76,1,2,236,1,0,0,0,0,0,319,0,6,325,448,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0858_E01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,859,B,1,0,B,0,0,0,95,9,10,0,322,5,0,0,0,0,441,0,4,445,546,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0859_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,859,E,1,0,E01,0,0,1,154,1,5,0,168,2,0,2,0,0,333,0,13,346,466,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0859_E01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,859,E,2,0,E02,0,0,1,54,0,0,3,125,2,2,0,0,2,189,0,5,194,236,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0859_E02.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,860,B,1,0,B,0,2,4,113,2,5,1,258,3,0,0,0,0,388,7,0,395,483,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0860_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,860,C,1,0,C01,0,1,1,89,3,2,4,284,0,0,0,0,0,384,0,0,384,482,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0860_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,861,B,1,0,B,0,2,14,176,9,6,12,329,3,2,0,0,0,553,0,15,568,698,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0861_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,861,C,1,0,C01,0,0,6,195,9,11,11,314,5,0,0,1,0,552,0,6,558,697,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0861_C01.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,862,B,1,0,B,0,1,3,110,7,6,9,254,3,0,1,1,1,396,0,9,405,465,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0862_B.jpg
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,862,E,1,0,E01,0,0,2,33,5,2,2,140,0,0,0,0,0,184,0,2,186,222,Acta casilla,,,http://iepct.mx/computos/2024/GUB/14/acta_casilla_consejo/GUB_0862_E01.jpg
