CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN_PRI_PRD_PRS_PHBCS,MORENA_PT_PVEM_NABCS,MC,FXMBCS,MLBCS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,334,B,1,0,B,0,60,66,6,5,1,138,4,13,155,311,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,335,B,1,0,B,0,141,116,23,17,16,313,0,14,327,556,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,336,B,1,0,B,0,90,116,16,9,10,241,1,9,251,464,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,B,1,0,B,0,212,250,7,1,,470,0,7,477,689,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,C,1,0,C01,0,202,225,6,4,,437,0,16,453,688,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,E,1,0,E01,0,30,63,4,3,,100,0,5,105,145,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,B,1,0,B,0,221,235,5,1,,462,1,6,469,718,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,C,1,0,C01,0,231,259,5,0,,495,0,9,504,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,0,E01,0,171,238,7,3,,419,0,10,429,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,1,E01C01,0,179,253,2,3,,437,0,5,442,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,2,E01C02,0,174,229,3,0,,406,0,11,417,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,3,E01C03,0,226,207,7,5,,445,0,11,456,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,4,E01C04,0,188,248,2,3,,441,0,5,446,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,5,E01C05,0,146,250,10,1,,407,0,9,416,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,B,1,0,B,0,160,194,6,4,,364,0,5,369,506,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,C,1,0,C01,0,164,183,5,3,,355,0,12,367,505,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,B,1,0,B,0,149,149,7,4,,309,0,0,309,415,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,C,1,0,C01,0,140,163,7,1,,311,0,6,317,415,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,B,1,0,B,0,133,160,5,1,,299,0,2,301,441,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,C,1,0,C01,0,141,142,6,1,,290,0,4,294,440,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,S,1,0,S01,0,17,13,2,0,,32,0,1,33,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,343,B,1,0,B,0,157,138,1,1,,297,0,1,298,389,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,343,C,1,0,C01,0,146,128,3,2,,279,0,2,281,389,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,B,1,0,B,0,172,196,2,3,,373,0,16,389,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,C,1,0,C01,0,160,214,10,1,,385,0,16,401,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,C,2,0,C02,0,157,241,7,0,,405,0,10,415,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,B,1,0,B,0,103,85,5,5,,198,0,11,209,237,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,E,1,0,E01,0,51,32,1,0,,84,0,11,95,115,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,B,1,0,B,0,177,194,4,6,,381,0,26,407,477,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,E,1,0,E01,0,55,34,2,1,,92,0,5,97,141,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,347,B,1,0,B,0,91,100,7,5,,203,0,14,217,278,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,348,B,1,0,B,0,104,158,14,5,4,285,0,11,296,528,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,349,B,1,0,B,0,151,156,20,6,5,338,0,11,349,589,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,350,B,1,0,B,0,115,133,14,7,5,274,0,8,282,432,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,351,B,1,0,B,0,143,147,31,19,9,349,1,6,356,629,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,352,B,1,0,B,0,227,105,32,20,10,394,0,11,405,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,352,C,1,0,C01,0,202,109,31,27,17,386,0,13,399,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,354,B,1,0,B,0,110,163,8,23,13,317,0,23,340,687,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,354,C,1,0,C01,0,131,145,7,24,11,318,0,14,332,686,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,354,C,2,0,C02,0,113,139,15,20,16,303,0,11,314,686,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,355,B,1,0,B,0,98,132,11,19,5,265,0,10,275,550,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,355,C,1,0,C01,0,99,102,13,28,14,256,0,15,271,549,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,355,C,2,0,C02,0,102,117,11,21,7,258,0,12,270,549,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,B,1,0,B,0,93,113,16,21,21,264,0,13,277,579,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,C,1,0,C01,0,90,123,15,20,18,266,0,6,272,578,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,C,2,0,C02,0,93,140,19,29,14,295,0,15,310,578,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,357,B,1,0,B,0,88,112,8,28,11,247,0,12,259,542,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,B,1,0,B,0,100,108,20,25,16,269,0,9,278,587,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C,1,0,C01,0,119,100,16,25,11,271,0,17,288,587,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C,2,0,C02,0,94,135,20,22,9,280,0,12,292,587,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C,3,0,C03,0,103,107,16,15,19,260,1,1,262,587,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,B,1,0,B,0,134,153,20,22,20,349,0,14,363,724,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C,1,0,C01,0,117,151,24,29,17,338,0,8,346,723,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C,2,0,C02,0,114,155,27,32,19,347,0,7,354,723,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C,3,0,C03,0,140,144,19,25,14,342,0,16,358,723,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,B,1,0,B,0,66,137,21,17,14,255,0,7,262,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,C,1,0,C01,0,96,112,22,28,11,269,1,10,280,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,C,2,0,C02,0,77,124,11,17,10,239,0,17,256,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,B,1,0,B,0,177,115,25,24,12,353,0,9,362,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,1,0,C01,0,178,124,19,19,21,361,1,18,380,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,2,0,C02,0,188,121,23,19,11,362,0,8,370,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,3,0,C03,0,198,118,26,19,16,377,2,11,390,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,4,0,C04,0,167,126,20,16,16,345,1,8,354,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,5,0,C05,0,179,136,29,18,9,371,3,9,383,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,6,0,C06,0,188,135,27,18,12,380,0,3,383,691,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,7,0,C07,0,181,135,23,14,10,363,0,10,373,691,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,B,1,0,B,0,115,147,11,20,10,303,1,9,313,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,1,0,C01,0,106,132,18,37,18,311,0,15,326,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,2,0,C02,0,109,154,14,27,19,323,0,11,334,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,3,0,C03,0,113,161,12,26,9,321,0,11,332,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,4,0,C04,0,101,145,20,32,12,310,0,6,316,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,5,0,C05,0,109,135,21,18,16,299,1,14,314,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,6,0,C06,0,112,139,20,25,12,308,1,12,321,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,7,0,C07,0,116,149,19,34,7,325,0,10,335,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,8,0,C08,0,125,132,10,36,12,315,0,9,324,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,B,1,0,B,0,121,138,23,24,22,328,0,13,341,725,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,C,1,0,C01,0,93,140,17,27,21,298,0,8,306,724,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,C,2,0,C02,0,95,148,17,24,15,299,0,17,316,724,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,364,B,1,0,B,0,80,115,8,29,17,249,0,11,260,615,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,365,B,1,0,B,0,109,138,20,36,15,318,0,19,337,728,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,365,C,1,0,C01,0,98,147,19,37,26,327,1,8,336,727,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,B,1,0,B,0,104,89,20,23,16,252,0,4,256,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,C,1,0,C01,0,113,98,16,28,13,268,0,13,281,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,C,2,0,C02,0,102,92,17,25,20,256,0,17,273,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,367,B,1,0,B,0,108,120,15,29,17,289,0,11,300,587,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,367,C,1,0,C01,0,93,136,14,22,13,278,0,10,288,586,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,368,B,1,0,B,0,109,143,11,20,13,296,2,11,309,593,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,368,C,1,0,C01,0,110,139,14,16,9,288,0,5,293,593,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,369,B,1,0,B,0,83,132,11,17,9,252,0,24,276,550,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,369,C,1,0,C01,0,78,110,13,27,6,234,0,6,240,550,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,369,C,2,0,C02,0,73,113,16,21,7,230,0,11,241,549,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,370,B,1,0,B,0,103,138,15,14,9,279,0,9,288,585,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,370,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,584,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,371,B,1,0,B,0,77,96,11,15,4,203,0,15,218,431,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,371,C,1,0,C01,0,66,92,8,30,11,207,0,8,215,430,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,372,B,1,0,B,0,95,112,20,13,10,250,0,14,264,525,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,372,C,1,0,C01,0,112,112,20,14,7,265,0,5,270,525,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,372,C,2,0,C02,0,93,108,15,15,5,236,0,11,247,525,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,373,B,1,0,B,0,91,113,11,12,10,237,1,16,254,539,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,373,C,1,0,C01,0,85,124,12,13,15,249,1,9,259,539,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,373,C,2,0,C02,0,107,93,12,20,12,244,2,12,258,538,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,B,1,0,B,0,88,103,17,22,12,242,0,16,258,582,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,C,1,0,C01,0,82,125,18,15,7,247,0,13,260,582,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,C,2,0,C02,0,92,96,10,18,14,230,0,10,240,582,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,S,1,0,S01,0,23,17,1,12,0,53,0,4,57,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,B,1,0,B,0,106,119,17,32,25,299,0,16,315,745,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,1,0,C01,0,115,161,12,20,20,328,1,20,349,745,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,2,0,C02,0,110,112,19,23,20,284,2,9,295,744,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,3,0,C03,0,120,134,11,20,18,303,0,1,304,744,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,4,0,C04,0,122,123,12,35,17,309,1,20,330,744,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,376,B,1,0,B,0,77,124,10,16,8,235,0,8,243,555,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,376,C,1,0,C01,0,102,115,19,14,21,271,1,14,286,554,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,B,1,0,B,0,0,0,0,0,0,0,0,0,0,641,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,1,0,C01,0,97,113,10,4,11,235,0,9,244,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,4,0,C04,0,0,0,0,0,0,0,0,0,0,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,378,B,1,0,B,0,78,118,12,20,24,252,0,6,258,524,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,378,C,1,0,C01,0,85,125,10,21,22,263,0,15,278,523,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,379,B,1,0,B,0,80,121,13,26,17,257,1,20,278,604,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,B,1,0,B,0,107,119,21,26,26,299,0,11,310,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,1,0,C01,0,118,99,13,27,28,285,0,5,290,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,2,0,C02,0,122,124,8,25,21,300,0,14,314,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,3,0,C03,0,112,115,12,25,20,284,0,8,292,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,4,0,C04,0,122,98,10,19,22,271,0,8,279,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,5,0,C05,0,105,110,14,25,20,274,0,9,283,651,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,381,B,1,0,B,0,89,98,14,23,20,244,1,11,256,493,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,381,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,493,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,382,B,1,0,B,0,117,142,12,14,33,318,0,11,329,614,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,382,C,1,0,C01,0,95,150,13,22,19,299,0,10,309,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,383,B,1,0,B,0,157,164,23,33,23,400,0,12,412,745,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,383,C,1,0,C01,0,119,159,24,26,17,345,0,11,356,745,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,384,B,1,0,B,0,116,158,18,15,17,324,0,12,336,582,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,384,C,1,0,C01,0,66,116,17,10,19,228,1,7,236,582,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,385,B,1,0,B,0,114,148,6,24,26,318,0,10,328,585,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,385,C,1,0,C01,0,90,96,14,11,17,228,1,4,233,584,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,386,B,1,0,B,0,77,93,9,12,18,209,0,11,220,527,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,386,C,1,0,C01,0,110,108,11,20,14,263,0,12,275,527,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,386,C,2,0,C02,0,97,120,10,18,12,257,2,20,279,526,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,387,B,1,0,B,0,80,99,11,23,17,230,0,13,243,539,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,387,C,1,0,C01,0,95,107,10,18,19,249,0,14,263,538,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,388,B,1,0,B,0,130,136,7,21,16,310,1,13,324,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,388,C,1,0,C01,0,148,145,13,26,19,351,0,15,366,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,389,B,1,0,B,0,80,87,12,19,9,207,0,6,213,479,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,389,C,1,0,C01,0,73,99,15,19,13,219,0,13,232,479,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,390,B,1,0,B,0,85,111,12,15,17,240,1,17,258,531,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,390,C,1,0,C01,0,89,126,18,17,17,267,0,23,290,531,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,391,B,1,0,B,0,107,150,15,34,13,319,0,8,327,576,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,392,B,1,0,B,0,104,118,17,11,21,271,0,7,278,520,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,393,B,1,0,B,0,86,90,3,11,21,211,0,8,219,454,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,393,C,1,0,C01,0,84,95,12,14,19,224,0,21,245,454,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,394,B,1,0,B,0,112,108,6,21,16,263,0,6,269,628,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,394,C,1,0,C01,0,89,98,10,15,7,219,2,9,230,628,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,394,C,2,0,C02,0,156,161,12,29,8,366,0,20,386,627,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,394,C,3,0,C03,0,75,83,8,13,3,182,0,10,192,627,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,395,B,1,0,B,0,168,99,20,16,8,311,0,7,318,535,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,395,C,1,0,C01,0,143,112,19,24,11,309,0,8,317,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,395,C,2,0,C02,0,144,96,18,17,11,286,0,12,298,534,Grupo de recuento,,,
