CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_NAY,PAN_PRI,PAN_NAY,PRI_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,31,YUCATAN,5,MERIDA,50,MERIDA,539,B,1,0,B,0,100,6,1,5,5,8,152,3,3,3,0,0,19,0,3,0,308,0,7,315,464,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,539,C,1,0,C01,0,121,11,1,6,4,13,121,0,3,3,0,0,9,0,2,4,298,0,2,300,463,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,540,B,1,0,B,0,93,14,1,5,7,8,171,2,4,2,0,0,13,1,2,0,323,0,9,332,480,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,540,C,1,0,C01,0,79,20,2,10,10,18,165,0,1,6,0,0,16,1,3,0,331,0,8,339,480,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,541,B,1,0,B,0,108,16,2,5,2,12,162,2,6,0,0,0,17,0,0,0,332,0,11,343,460,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,541,C,1,0,C01,0,103,10,1,4,6,16,138,0,2,1,0,0,14,0,0,3,298,0,10,308,460,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,542,B,1,0,B,0,79,10,4,5,3,20,171,1,2,1,0,0,8,0,6,2,312,0,8,320,463,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,542,C,1,0,C01,0,88,19,0,9,8,15,143,0,1,1,0,0,4,1,3,1,293,0,11,304,462,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,543,B,1,0,B,0,81,5,0,6,7,14,140,0,4,1,0,0,11,1,5,0,275,1,10,286,416,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,543,C,1,0,C01,0,100,17,3,10,7,14,134,0,4,2,0,0,6,0,0,2,299,0,10,309,416,ACTA DE CASILLA,,,
3,31,YUCATAN,6,MERIDA,50,MERIDA,544,B,1,0,B,0,91,21,2,11,5,21,157,2,4,0,0,0,11,0,0,0,325,1,11,337,484,ACTA DE CASILLA,,,
3,31,YUCATAN,6,MERIDA,50,MERIDA,544,C,1,0,C01,0,99,22,1,7,6,24,146,0,2,1,1,0,4,0,0,4,317,0,7,324,483,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,545,B,1,0,B,0,89,22,0,8,6,13,144,2,3,4,2,0,18,1,8,1,321,0,7,328,502,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,545,C,1,0,C01,0,88,24,2,8,4,25,143,0,3,6,0,0,14,1,3,1,322,0,2,324,501,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,546,B,1,0,B,0,120,13,1,11,8,19,227,1,2,6,0,1,19,2,5,2,437,0,5,442,630,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,546,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,547,B,1,0,B,0,82,6,5,10,8,20,152,2,0,1,0,0,21,0,1,3,311,0,7,318,504,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,547,C,1,0,C01,0,74,7,1,7,12,17,173,1,1,3,0,0,16,3,1,8,324,0,2,326,503,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,548,B,1,0,B,0,74,6,2,5,5,16,173,1,1,4,0,0,15,1,4,5,312,0,8,320,460,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,548,C,1,0,C01,0,59,8,0,9,9,22,162,0,2,3,1,0,10,1,0,1,287,0,14,301,460,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,549,B,1,0,B,0,178,24,0,9,10,19,224,0,2,4,0,0,15,0,4,1,490,0,10,500,653,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,549,C,1,0,C01,0,155,20,2,7,2,20,205,0,4,6,0,0,10,0,2,0,433,1,10,444,653,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,550,B,1,0,B,0,218,42,5,7,8,17,171,8,0,8,0,0,13,2,2,2,503,0,6,509,711,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,551,B,1,0,B,0,180,25,3,13,9,17,132,3,5,8,1,0,7,0,3,2,408,0,6,414,584,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,551,C,1,0,C01,0,185,20,0,8,6,15,156,3,5,0,0,0,23,0,0,0,421,0,12,433,584,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,552,B,1,0,B,0,82,1,2,8,15,16,124,1,1,4,0,0,8,0,3,2,267,0,7,274,468,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,552,C,1,0,C01,0,95,9,3,7,3,11,119,2,2,1,1,0,9,0,1,1,264,0,7,271,467,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,553,B,1,0,B,0,76,3,3,6,14,29,182,1,1,5,1,0,12,0,2,3,338,0,7,345,569,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,553,C,1,0,C01,0,85,8,1,10,15,16,0,0,2,2,0,0,17,0,7,16,179,0,3,182,569,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,554,B,1,0,B,0,53,9,2,12,11,24,179,0,2,0,0,0,22,3,4,1,322,0,13,335,502,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,554,C,1,0,C01,0,66,11,0,9,4,19,157,1,4,4,0,0,20,2,4,6,307,0,7,314,501,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,555,B,1,0,B,0,79,8,1,12,9,17,151,2,0,0,0,0,12,2,3,3,299,0,18,317,502,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,555,C,1,0,C01,0,89,6,1,8,6,21,180,1,1,0,0,0,8,0,4,4,329,0,15,344,502,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,556,B,1,0,B,0,92,9,0,13,5,18,175,1,1,1,0,0,13,2,1,0,331,0,9,340,524,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,556,C,1,0,C01,0,86,7,2,8,5,14,169,0,0,1,0,0,11,1,6,0,310,0,11,321,524,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,557,B,1,0,B,0,103,24,0,7,12,21,190,2,1,4,0,0,8,4,3,1,380,0,7,387,622,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,557,C,1,0,C01,0,87,9,2,13,12,21,185,0,2,2,0,0,8,1,5,3,350,0,6,356,621,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,558,B,1,0,B,0,72,18,2,14,6,15,156,1,2,2,0,0,9,1,4,2,304,0,11,315,491,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,558,C,1,0,C01,0,89,18,0,15,9,12,135,3,0,4,0,0,10,0,5,4,304,0,8,312,490,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,559,B,1,0,B,0,82,14,1,8,12,18,179,0,3,5,0,0,18,0,5,5,350,0,8,358,555,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,559,C,1,0,C01,0,76,12,2,10,3,21,184,2,4,3,0,0,12,1,4,3,337,0,16,353,555,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,560,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,560,C,1,0,C01,0,87,16,2,2,10,10,144,2,3,2,0,0,9,0,1,1,289,0,10,299,477,ACTA DE CASILLA,,,
3,31,YUCATAN,6,MERIDA,50,MERIDA,561,B,1,0,B,0,117,18,2,5,12,19,171,1,1,1,0,0,19,1,2,0,369,0,10,379,522,ACTA DE CASILLA,,,
3,31,YUCATAN,6,MERIDA,50,MERIDA,561,C,1,0,C01,0,95,23,2,9,6,24,162,0,3,1,1,0,17,0,4,2,349,0,9,358,522,ACTA DE CASILLA,,,
3,31,YUCATAN,6,MERIDA,50,MERIDA,562,B,1,0,B,0,103,25,1,8,7,15,149,2,2,2,0,0,25,7,0,0,346,0,6,352,511,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,6,MERIDA,50,MERIDA,562,C,1,0,C01,0,100,17,0,10,7,15,142,1,3,2,0,0,23,0,2,0,322,1,19,342,511,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,563,B,1,0,B,0,109,24,2,5,7,18,126,0,0,6,0,0,19,1,1,5,323,0,14,337,514,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,563,C,1,0,C01,0,103,23,2,11,2,14,166,2,0,3,0,0,13,0,2,0,341,0,9,350,513,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,564,B,1,0,B,0,141,18,3,6,6,11,200,2,1,7,0,0,11,1,2,0,409,1,8,418,641,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,564,C,1,0,C01,0,126,13,3,12,8,27,209,3,5,8,0,0,20,0,4,3,441,0,8,449,641,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,565,B,1,0,B,0,82,9,1,6,7,15,174,0,2,6,0,0,14,0,3,1,320,0,2,322,483,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,565,C,1,0,C01,0,92,6,1,11,7,11,167,1,1,3,0,0,8,0,5,1,314,0,10,324,482,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,566,B,1,0,B,0,77,10,1,10,8,13,189,0,4,5,0,0,14,0,3,7,341,0,2,343,622,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,566,C,1,0,C01,0,99,11,4,7,8,16,171,1,2,3,0,0,18,0,2,1,343,0,11,354,622,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,567,B,1,0,B,0,104,16,1,15,6,21,197,0,5,2,0,0,13,0,3,5,388,0,12,400,578,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,567,C,1,0,C01,0,105,13,3,9,9,19,214,1,1,0,0,0,13,1,4,2,394,0,10,404,578,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,568,B,1,0,B,0,90,12,1,7,5,10,140,2,2,2,0,0,12,1,0,4,288,1,6,295,463,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,568,C,1,0,C01,0,76,0,2,1,3,8,138,0,3,2,0,0,18,0,2,3,256,0,13,269,463,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,569,B,1,0,B,0,101,12,2,7,11,31,177,3,2,1,0,0,16,0,5,3,371,0,10,381,629,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,569,C,1,0,C01,0,112,14,0,2,13,21,177,2,2,0,0,0,18,1,8,3,373,0,11,384,629,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,570,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,570,C,1,0,C01,0,103,19,4,13,15,25,168,0,2,3,0,0,1,0,0,1,354,0,12,366,709,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,570,C,2,0,C02,0,98,10,0,17,15,19,197,3,3,1,1,0,11,1,4,2,382,0,8,390,709,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,570,C,3,0,C03,0,109,14,3,10,8,17,178,2,2,4,0,0,14,0,4,4,369,0,6,375,709,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,571,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,PUNTO DE RECUENTO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,571,C,1,0,C01,0,98,18,1,11,8,26,127,1,2,0,0,0,9,1,2,1,305,0,19,324,489,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,572,B,1,0,B,0,74,12,1,10,9,14,124,3,1,1,0,0,9,1,1,1,261,0,12,273,392,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,572,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,PUNTO DE RECUENTO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,573,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,573,C,1,0,C01,0,67,11,1,16,2,15,139,0,3,4,2,0,10,0,2,0,272,0,7,279,405,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,574,B,1,0,B,0,70,12,1,7,10,13,173,6,0,0,0,0,8,1,4,1,306,0,9,315,504,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,574,C,1,0,C01,0,57,17,0,7,8,17,193,2,1,0,0,0,15,0,1,0,318,0,7,325,503,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,575,B,1,0,B,0,65,28,0,12,14,20,190,1,3,5,0,0,15,0,5,4,362,0,8,370,628,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,575,C,1,0,C01,0,83,17,0,9,4,23,206,4,0,2,0,0,13,2,5,2,370,0,10,380,627,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,576,B,1,0,B,0,81,16,0,9,5,15,172,2,0,6,0,0,14,0,4,3,327,0,3,330,568,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,576,C,1,0,C01,0,100,13,2,10,7,13,163,0,2,7,0,0,16,0,2,2,337,0,16,353,568,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,577,B,1,0,B,0,126,3,3,17,4,16,206,2,3,4,0,0,14,4,5,4,411,0,10,421,682,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,577,C,1,0,C01,0,95,18,1,7,6,13,220,1,2,5,1,0,22,0,2,2,395,0,16,411,682,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,B,1,0,B,0,116,10,4,15,15,37,250,1,2,3,1,1,14,0,1,2,472,0,7,479,729,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,1,0,C01,0,133,20,4,14,14,25,250,3,1,4,0,0,7,1,0,1,477,0,7,484,729,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,2,0,C02,0,123,10,0,9,9,30,232,2,3,5,0,0,15,0,3,4,445,0,11,456,729,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,3,0,C03,0,129,17,1,8,15,23,239,0,9,5,0,0,16,0,1,0,463,0,7,470,729,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,4,0,C04,0,122,13,3,13,4,24,229,2,2,5,1,0,17,0,1,2,438,0,11,449,728,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,5,0,C05,0,141,13,1,11,6,19,214,1,3,5,0,0,11,0,2,2,429,0,8,437,728,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,6,0,C06,0,157,14,4,9,6,15,212,1,5,2,0,0,23,0,2,4,454,0,11,465,728,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,7,0,C07,0,126,17,4,13,5,29,200,3,6,5,1,0,14,2,0,5,430,0,8,438,728,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,8,0,C08,0,149,12,1,8,5,27,220,1,1,6,0,0,20,0,1,3,454,0,5,459,728,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,578,C,9,0,C09,0,124,15,2,11,10,26,240,1,5,5,0,0,22,0,1,1,463,0,10,473,728,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,579,B,1,0,B,0,78,11,4,5,14,16,146,0,4,3,0,0,8,0,3,1,293,1,5,299,435,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,579,C,1,0,C01,0,72,7,3,5,4,11,153,0,4,3,0,0,7,1,5,1,276,0,7,283,434,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,580,B,1,0,B,0,78,22,2,13,9,12,226,0,2,4,0,0,12,3,3,3,389,0,3,392,719,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,580,C,1,0,C01,0,92,18,1,11,10,21,186,5,11,2,3,2,4,0,2,0,368,0,19,387,718,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,580,C,2,0,C02,0,99,9,2,7,12,14,202,1,4,1,1,0,15,3,6,1,377,0,12,389,718,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,581,B,1,0,B,0,91,12,1,6,9,13,177,1,1,1,0,0,15,0,3,2,332,0,9,341,666,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,581,C,1,0,C01,0,91,12,0,9,11,14,188,3,2,7,0,0,16,0,3,4,360,0,13,373,666,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,581,C,2,0,C02,0,88,18,3,6,10,14,194,0,4,3,0,0,8,2,4,3,357,0,3,360,666,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,581,C,3,0,C03,0,85,14,1,4,6,19,188,0,3,3,0,0,15,1,3,1,343,0,9,352,666,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,581,C,4,0,C04,0,0,12,3,10,7,16,179,2,2,0,0,0,18,0,6,4,259,0,3,262,666,ACTA DE CASILLA,,,
3,31,YUCATAN,5,MERIDA,50,MERIDA,581,C,5,0,C05,0,73,11,3,13,11,18,201,3,1,3,0,0,13,1,6,6,363,0,6,369,666,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,582,B,1,0,B,0,82,12,3,7,6,11,124,1,4,5,0,0,9,1,3,1,269,0,11,280,407,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,582,C,1,0,C01,0,82,20,1,3,4,12,106,1,0,1,0,0,11,0,4,2,247,0,4,251,406,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,583,B,1,0,B,0,189,36,1,7,8,29,175,1,0,0,0,0,0,0,0,0,446,1,12,459,660,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,584,B,1,0,B,0,86,12,0,12,4,12,65,1,0,5,0,0,4,0,2,2,205,0,2,207,305,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,585,B,1,0,B,0,68,6,1,3,3,5,86,0,0,3,0,0,10,0,2,2,189,0,4,193,369,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,586,B,1,0,B,0,100,10,4,11,5,18,144,2,3,7,0,0,9,0,3,2,318,0,5,323,533,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,587,B,1,0,B,0,183,21,1,12,10,25,173,3,4,3,1,0,17,0,5,3,461,0,15,476,694,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,588,B,1,0,B,0,94,8,0,8,9,15,145,2,0,5,1,0,6,0,3,0,296,0,11,307,529,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,588,C,1,0,C01,0,90,17,0,10,8,18,120,0,2,3,1,0,18,0,5,2,294,0,8,302,529,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,588,S,1,0,S01,0,24,2,1,4,3,8,74,0,0,0,0,0,1,6,0,0,123,0,0,123,0,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,589,B,1,0,B,0,123,8,2,6,2,19,184,0,0,3,0,0,16,0,2,1,366,0,13,379,582,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,589,C,1,0,C01,0,126,7,1,15,5,22,182,0,2,5,0,0,15,0,3,1,384,0,6,390,581,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,590,B,1,0,B,0,160,14,0,11,15,14,141,5,3,3,0,0,13,0,3,0,382,0,7,389,559,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,590,C,1,0,C01,0,122,14,2,14,8,15,170,1,6,1,0,0,1,12,3,5,374,0,13,387,558,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,591,B,1,0,B,0,146,16,0,5,6,15,144,1,4,6,0,0,7,1,2,1,354,0,5,359,504,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,592,B,1,0,B,0,128,17,1,4,4,18,101,1,7,3,0,0,4,1,2,1,292,0,11,303,510,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,593,B,1,0,B,0,140,27,1,13,6,28,179,1,2,3,1,0,17,0,3,1,422,1,10,433,663,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,594,B,1,0,B,0,182,25,3,11,13,18,166,3,5,4,1,0,24,0,3,1,459,0,8,467,716,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,594,C,1,0,C01,0,169,31,2,11,6,27,172,0,6,3,0,0,11,0,2,3,443,0,11,454,715,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,595,B,1,0,B,0,131,20,3,2,6,12,131,0,2,4,0,0,11,1,0,2,325,0,8,333,536,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,596,B,1,0,B,0,121,14,0,5,3,14,174,1,3,2,0,0,17,0,5,4,363,0,1,364,530,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,596,C,1,0,C01,0,135,11,1,11,8,18,143,1,1,4,2,0,15,3,2,4,359,1,1,361,530,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,597,B,1,0,B,0,80,8,0,4,9,12,134,1,0,2,0,0,15,2,1,4,272,0,6,278,419,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,597,C,1,0,C01,0,66,12,2,8,4,7,127,1,1,2,0,0,16,1,5,1,253,0,18,271,418,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,598,B,1,0,B,0,112,15,2,12,7,10,154,1,3,3,0,0,9,2,3,5,338,0,8,346,544,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,598,C,1,0,C01,0,96,10,0,10,5,14,188,0,2,2,0,0,13,0,2,3,345,0,11,356,543,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,599,B,1,0,B,0,80,12,2,5,5,14,150,2,4,3,0,0,16,0,4,3,300,0,12,312,483,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,599,C,1,0,C01,0,88,7,0,7,4,18,169,1,2,5,1,0,11,0,1,2,316,0,3,319,483,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,600,B,1,0,B,0,173,11,1,8,10,37,159,1,5,2,0,0,11,1,0,1,420,0,5,425,691,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,600,C,1,0,C01,0,151,16,2,6,5,19,201,1,6,0,0,0,14,0,7,4,432,0,7,439,691,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,600,C,2,0,C02,0,161,12,1,3,11,31,195,0,3,4,0,0,21,0,3,0,445,0,4,449,690,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,601,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,601,C,1,0,C01,0,98,10,2,6,8,12,150,0,0,5,0,0,13,0,4,1,309,0,8,317,479,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,602,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,602,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,603,B,1,0,B,0,95,7,2,11,7,21,206,4,0,4,0,0,16,0,0,0,373,0,8,381,572,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,603,C,1,0,C01,0,104,17,0,9,9,15,189,1,1,0,0,0,17,0,0,0,362,0,15,377,572,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,603,C,2,0,C02,0,77,5,1,11,6,14,193,2,0,2,0,0,20,1,1,5,338,0,18,356,572,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,604,B,1,0,B,0,91,14,2,5,6,16,150,1,5,5,0,0,10,0,2,1,308,1,6,315,509,ACTA DE CASILLA,,,
