CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,B,1,0,B,0,26,19,42,2,9,12,0,153,0,0,1,74,10,7,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,8,369,578,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,C,1,0,C01,0,29,17,35,2,10,8,1,167,0,0,0,74,9,1,0,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,12,373,578,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,C,2,0,C02,0,19,19,28,0,6,2,0,179,0,1,0,86,8,11,1,0,0,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,7,375,578,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,C,3,0,C03,0,25,25,43,0,13,8,2,146,0,2,1,81,10,3,0,1,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,10,377,578,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,B,1,0,B,0,30,20,16,3,7,15,0,174,0,0,1,46,11,3,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,1,10,343,525,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,C,1,0,C01,0,28,25,30,0,5,7,0,153,0,0,1,77,9,2,1,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,11,357,525,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,C,2,0,C02,0,33,31,27,2,11,5,2,160,0,0,1,61,7,2,0,0,2,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,2,9,363,524,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,B,1,0,B,0,46,29,33,2,19,4,1,150,0,1,0,111,7,3,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,14,429,593,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,C,1,0,C01,0,46,23,38,1,13,7,0,135,2,1,1,117,11,7,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,11,419,592,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,B,1,0,B,0,22,19,21,2,8,2,0,157,0,1,0,59,12,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,7,315,657,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,C,1,0,C01,0,34,24,27,4,6,6,0,168,0,0,0,63,9,2,0,2,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,8,360,657,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,C,2,0,C02,0,34,16,33,4,3,5,0,169,1,0,0,62,10,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,6,349,657,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,744,B,1,0,B,0,65,26,29,3,8,5,0,151,0,1,1,123,9,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,13,442,716,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,B,1,0,B,0,19,15,27,0,5,3,0,115,0,0,0,78,6,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,10,285,473,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,E,1,0,E01,0,19,20,46,1,5,6,2,93,0,0,0,54,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,2,261,406,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,E,2,0,E02,0,8,16,68,1,8,2,1,93,1,0,0,33,5,4,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,13,258,473,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,746,B,1,0,B,0,14,25,28,6,11,3,4,137,1,1,0,70,6,1,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,25,339,683,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,747,B,1,0,B,0,11,6,9,0,3,7,2,158,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,8,238,397,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,748,B,1,0,B,0,14,13,24,2,8,30,1,279,0,1,0,31,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,15,425,614,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,B,1,0,B,0,7,16,15,3,0,3,1,191,0,0,1,27,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,20,293,455,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,C,1,0,C01,0,9,9,10,6,4,2,0,185,1,0,0,40,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,14,284,454,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,750,B,1,0,B,0,20,31,16,3,4,3,1,162,1,0,0,47,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,15,315,542,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,751,B,1,0,B,0,12,24,28,9,7,16,0,104,0,1,0,14,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,16,238,428,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,752,B,1,0,B,0,13,21,22,4,8,12,1,53,0,0,0,19,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,17,175,271,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,753,B,1,0,B,0,37,43,19,11,8,2,3,47,1,0,0,20,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,7,202,379,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,754,B,1,0,B,0,12,15,12,2,4,7,2,58,0,0,0,10,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,6,135,234,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,755,B,1,0,B,0,8,8,27,2,2,8,0,138,0,0,0,22,4,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,10,234,328,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,B,1,0,B,0,8,9,18,5,10,16,0,169,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,10,250,436,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,C,1,0,C01,0,9,5,20,8,5,14,6,160,0,0,2,15,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,12,264,435,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,B,1,0,B,0,0,0,0,0,1,3,1,103,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,3,114,173,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,E,1,0,E01,0,2,0,1,1,2,4,3,70,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,86,101,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,759,B,1,0,B,0,1,3,9,1,3,2,1,75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,5,103,174,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,869,B,1,0,B,0,4,5,0,19,51,65,1,62,1,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,12,312,516,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,869,C,1,0,C01,0,4,2,1,8,45,55,0,73,0,115,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,13,318,515,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,869,C,2,0,C02,0,0,0,1,9,53,39,0,91,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,12,319,515,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,870,B,1,0,B,0,15,2,0,14,40,51,0,78,0,162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,14,377,583,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,870,C,1,0,C01,0,6,4,1,11,48,53,1,76,2,159,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,7,370,583,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,870,C,2,0,C02,0,6,3,4,14,45,58,0,81,0,165,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,10,389,583,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,871,B,1,0,B,0,5,4,1,16,92,108,1,101,2,155,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,9,498,720,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,871,C,1,0,C01,0,12,6,0,29,80,64,0,118,3,169,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,484,719,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,872,B,1,0,B,0,4,2,0,17,36,52,0,67,0,111,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,12,308,456,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,873,B,1,0,B,0,2,1,2,17,69,84,1,97,2,161,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,10,449,676,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,873,C,1,0,C01,0,1,2,1,12,63,106,0,121,2,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,9,458,676,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,873,C,2,0,C02,0,1,4,2,10,67,103,2,110,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,8,458,676,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,874,B,1,0,B,0,2,7,2,17,76,68,1,86,1,159,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,7,434,704,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,874,C,1,0,C01,0,5,11,2,18,76,64,1,106,0,161,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,15,469,704,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,875,B,1,0,B,0,11,2,0,12,63,59,1,91,0,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,4,349,477,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,875,C,1,0,C01,0,7,5,1,12,44,49,1,72,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,10,333,476,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,876,B,1,0,B,0,7,2,1,3,39,45,1,86,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,8,267,456,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,876,C,1,0,C01,0,6,0,0,4,57,59,2,80,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,7,292,456,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,876,S,1,0,S01,0,0,0,0,0,9,6,0,15,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,46,0,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,877,B,1,0,B,0,0,0,0,21,9,58,1,42,1,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,3,222,305,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,878,B,1,0,B,0,5,1,0,6,31,75,0,59,3,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,3,250,368,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,879,B,1,0,B,0,1,4,1,21,49,66,1,88,0,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,11,345,542,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,879,C,1,0,C01,0,1,4,2,11,38,88,0,82,1,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,10,386,542,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,880,B,1,0,B,0,8,10,0,14,91,105,1,82,0,180,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,10,505,735,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,881,B,1,0,B,0,13,3,1,24,78,81,1,89,5,94,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,7,401,569,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,881,C,1,0,C01,0,7,3,0,15,51,83,3,104,5,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,8,384,568,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,882,B,1,0,B,0,5,5,1,14,76,93,0,97,0,106,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,3,403,587,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,882,C,1,0,C01,0,7,2,0,14,90,89,1,83,0,109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,12,409,586,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,883,B,1,0,B,0,9,7,1,10,84,51,2,102,7,102,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1,4,387,532,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,883,C,1,0,C01,0,5,1,1,20,76,65,1,91,4,89,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,9,365,532,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,884,B,1,0,B,0,7,8,0,12,76,98,1,60,0,114,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,13,395,665,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,884,C,1,0,C01,0,3,6,1,24,71,97,0,52,0,129,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,11,398,664,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,885,B,1,0,B,0,15,10,2,24,78,124,2,124,0,125,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,15,524,749,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,885,C,1,0,C01,0,10,9,1,18,86,114,0,117,6,160,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,6,529,749,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,886,B,1,0,B,0,3,1,0,18,19,29,2,78,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,13,259,440,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,887,B,1,0,B,0,2,4,2,15,34,66,2,101,0,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,11,364,639,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,887,C,1,0,C01,0,2,4,1,11,23,63,3,82,0,144,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,16,351,638,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,888,B,1,0,B,0,10,2,0,55,34,67,2,132,0,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,5,422,638,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,888,C,1,0,C01,0,4,2,4,69,42,54,2,108,4,125,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,10,429,638,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,888,C,2,0,C02,0,4,4,0,56,39,49,3,119,1,137,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,14,430,637,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,889,B,1,0,B,0,4,7,5,38,24,65,1,81,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,5,296,417,ACTA LEVANTADA EN CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,889,C,1,0,C01,0,10,5,3,38,24,59,0,101,0,46,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,7,297,417,ACTA LEVANTADA EN CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,890,B,1,0,B,0,5,1,0,45,34,75,0,99,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,12,342,533,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,890,C,1,0,C01,0,6,4,0,51,33,62,0,94,0,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,6,355,533,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,890,C,2,0,C02,0,7,6,2,54,38,74,1,74,0,84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,1,8,351,532,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,891,B,1,0,B,0,3,12,3,29,31,85,0,113,0,104,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,14,396,645,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,891,C,1,0,C01,0,12,14,1,25,33,78,0,112,2,102,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,15,396,645,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,892,B,1,0,B,0,6,6,0,27,37,56,2,89,0,61,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,11,298,513,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,892,C,1,0,C01,0,10,6,0,36,31,59,0,96,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,8,319,512,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,893,B,1,0,B,0,10,8,4,37,49,93,1,145,0,120,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,7,479,705,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,893,C,1,0,C01,0,9,7,1,23,38,102,0,115,2,142,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,12,457,704,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,894,B,1,0,B,0,7,1,0,73,42,71,0,113,0,78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,19,406,646,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,31,ZACATEPEC,894,C,1,0,C01,0,18,7,1,55,51,70,0,86,2,88,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,14,395,646,GRUPO DE RECUENTO,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,B,1,0,B,0,66,19,23,21,4,20,8,143,2,2,8,48,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,24,399,692,ACTA DEL CONSEJO,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,1,0,C01,0,55,28,22,8,8,19,8,147,2,2,4,57,5,4,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,22,397,692,ACTA LEVANTADA EN CONSEJO,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,2,0,C02,0,57,21,11,22,4,15,7,130,1,5,5,36,6,5,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,17,347,691,ACTA LEVANTADA EN CONSEJO,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,3,0,C03,0,51,26,8,20,7,29,7,162,2,5,1,44,8,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,13,392,691,ACTA DEL CONSEJO,,,
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,C,4,0,C04,0,57,23,18,21,9,21,5,146,1,1,5,38,8,7,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,1,20,388,691,ACTA LEVANTADA EN CONSEJO,,,
