CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,308,2,2,255,69,14,45,26,121,16,272,4,9,24,15,5,10,0,0,0,4,0,0,0,0,0,4,9,3,0,0,0,2,0,1,0,0,0,0,0,0,908,0,37,945,1382
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,309,5,5,361,114,32,61,59,271,26,754,10,9,28,16,8,22,0,0,0,9,2,1,0,0,0,2,20,3,0,1,1,2,3,0,0,0,0,0,0,0,1815,1,105,1921,3034
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,310,2,2,238,64,13,6,13,67,5,184,3,10,9,9,3,19,2,0,0,3,0,0,0,0,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,656,1,20,677,992
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,311,2,2,239,41,17,23,30,81,9,283,3,3,8,7,8,19,1,0,0,5,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,786,0,32,818,1388
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,312,2,2,160,50,9,18,82,66,14,300,2,2,10,6,9,10,0,0,0,2,1,0,0,0,0,3,8,3,0,0,0,4,1,1,0,0,0,0,0,0,761,1,36,798,1231
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,313,1,1,78,18,6,18,6,13,8,79,1,2,2,4,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,1,12,260,403
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,314,2,2,90,32,7,30,22,69,2,213,6,2,9,5,4,6,2,0,1,5,2,0,0,1,0,0,6,2,0,0,0,1,3,0,0,0,0,0,0,0,520,1,31,552,957
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,315,2,2,193,45,13,30,28,90,20,243,9,8,8,7,5,5,0,0,0,3,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1,23,740,1097
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,316,2,2,127,42,29,34,20,86,10,266,5,15,18,38,7,9,0,0,0,2,0,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,717,0,39,756,1269
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,317,3,3,279,51,25,38,15,93,20,393,4,34,18,30,8,10,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1026,0,40,1066,1755
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,318,2,2,150,32,21,35,13,86,15,288,3,20,11,13,8,12,1,0,0,2,0,1,0,1,0,1,6,1,0,1,0,3,1,0,1,0,0,0,0,0,726,0,41,767,1417
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,319,1,1,56,17,7,10,9,34,5,75,1,3,4,4,0,4,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,233,0,5,238,363
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,320,3,3,258,71,41,44,43,126,24,439,13,30,16,19,7,22,0,0,1,9,4,0,0,1,0,2,9,1,1,0,0,3,3,1,3,1,0,0,0,0,1192,0,65,1257,2090
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,321,2,2,183,49,21,26,16,65,19,277,2,20,11,19,6,8,0,1,0,4,0,1,0,0,0,3,6,0,0,1,1,3,0,1,0,0,0,0,0,0,743,0,26,769,1193
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,322,2,2,291,67,22,26,22,72,10,236,5,18,11,17,14,10,1,0,0,4,1,0,0,0,0,2,7,4,2,1,0,1,0,0,0,0,0,0,0,0,844,0,19,863,1289
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,323,1,1,67,23,7,9,15,36,4,119,0,6,5,7,4,4,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,313,0,16,329,561
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,325,1,1,77,17,4,14,2,24,2,73,1,1,4,3,5,6,0,0,0,2,0,0,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,242,0,9,251,403
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,326,1,1,44,19,16,5,9,21,1,47,1,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,3,177,277
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,327,2,2,233,48,15,22,8,57,9,191,1,8,27,6,4,17,0,0,0,7,2,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,664,0,29,693,982
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,328,2,2,195,37,18,18,14,53,7,188,2,6,21,3,13,12,2,0,0,1,1,0,0,1,0,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,602,0,14,616,909
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,329,1,1,207,41,4,15,10,37,1,76,1,2,2,5,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,9,429,585
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,330,4,4,301,48,9,16,9,73,6,186,0,5,7,8,8,15,2,1,0,4,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,703,0,25,728,951
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,331,2,2,198,38,19,19,31,47,9,158,2,3,4,2,6,8,2,1,0,1,0,0,0,0,0,3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,558,0,11,569,862
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,332,3,3,216,51,8,27,22,79,10,245,3,0,7,4,8,7,0,0,0,5,1,0,0,0,0,2,5,1,0,0,0,1,1,1,0,0,0,0,0,0,704,0,33,737,1661
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,333,3,3,320,72,24,53,27,161,17,377,12,11,10,14,13,24,1,0,0,5,3,0,0,0,0,6,5,4,0,0,1,2,0,1,0,0,0,0,0,0,1163,0,50,1213,1872
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,334,3,3,235,68,7,27,27,148,19,375,8,7,22,19,7,17,2,0,0,4,1,0,1,0,0,2,8,4,0,1,0,1,0,1,0,0,0,0,0,0,1011,0,54,1065,1764
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,335,3,3,242,66,22,52,31,136,5,397,4,3,13,7,18,17,0,0,0,1,1,0,0,0,0,2,11,1,0,0,0,4,0,0,0,0,0,0,0,0,1033,1,64,1098,1793
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,336,2,2,212,59,19,15,17,91,7,310,4,3,11,8,6,6,0,0,0,5,1,0,0,0,0,0,8,2,1,0,1,0,1,0,0,0,0,0,0,0,787,0,37,824,1241
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,337,4,4,213,56,13,21,23,95,18,303,5,2,13,20,12,6,1,0,0,6,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,40,857,1199
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,338,4,4,364,82,34,38,28,149,20,370,7,3,18,18,14,17,0,0,0,6,2,1,1,0,0,4,10,5,1,0,0,3,0,0,0,0,0,0,0,0,1195,0,45,1240,2679
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,339,2,2,170,46,6,29,31,107,17,323,2,3,7,16,4,9,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,2,1,0,0,0,0,0,0,781,0,41,822,1437
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,340,3,3,293,56,20,43,41,143,17,449,7,6,10,15,12,29,1,0,0,2,0,0,0,0,0,3,16,1,2,0,0,0,0,0,0,0,0,0,0,0,1166,0,67,1233,2052
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,341,2,2,245,46,14,19,14,63,6,140,3,1,7,5,6,9,0,1,0,3,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,591,0,14,605,812
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,342,2,2,323,59,12,9,12,63,6,136,7,3,8,7,16,21,1,0,0,4,0,0,0,0,0,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,695,1,8,704,956
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,343,2,2,349,53,8,14,8,62,7,132,2,0,2,6,12,15,2,0,4,2,0,0,1,0,0,5,2,2,1,0,0,1,0,0,0,0,0,0,0,0,690,1,19,710,992
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,344,3,3,455,82,19,22,22,112,15,247,3,6,9,11,20,25,0,0,0,6,1,1,0,0,0,3,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1068,3,28,1099,1523
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,345,1,1,127,30,6,21,5,33,6,88,2,3,7,5,8,10,1,0,0,3,1,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,363,0,13,376,521
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,346,1,1,89,38,14,10,10,36,9,98,2,1,4,5,3,5,2,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,334,0,8,342,550
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,347,1,1,74,23,11,8,8,24,1,78,1,3,2,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,7,256,394
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,348,3,3,229,62,12,33,29,72,25,302,8,25,12,13,3,18,4,0,0,4,0,0,0,0,1,1,10,0,0,0,1,1,1,0,0,0,0,0,0,0,866,0,39,905,1523
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,349,3,3,200,37,28,38,53,88,25,398,5,19,22,19,9,9,0,1,0,1,0,0,1,0,0,1,11,0,2,0,0,6,0,2,0,0,0,0,0,0,975,2,40,1017,1771
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,350,2,2,259,77,17,19,19,99,25,294,2,15,13,21,19,11,0,0,0,0,1,0,0,0,0,3,8,2,2,0,0,1,0,1,0,0,0,0,0,0,908,0,33,941,1387
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,351,1,1,163,31,8,12,6,46,13,140,2,13,12,7,4,7,1,0,0,4,1,0,0,1,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,479,0,11,490,682
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,352,1,1,117,35,19,10,10,50,4,92,3,5,3,8,0,10,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,371,0,12,383,546
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,353,2,2,198,41,16,27,7,45,6,139,1,1,13,8,4,9,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,523,1,20,544,859
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,354,2,2,351,58,22,19,10,80,8,178,5,8,6,16,9,12,0,0,0,7,4,0,0,2,0,1,8,1,0,2,0,2,3,0,0,0,0,0,0,0,812,1,21,834,1173
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,355,4,4,514,92,32,60,34,173,32,557,6,47,13,12,21,17,1,0,0,5,2,1,0,0,0,6,23,0,0,0,0,1,1,1,0,0,0,0,0,0,1651,1,49,1701,2592
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,356,2,2,255,93,13,24,23,90,16,229,2,4,6,10,15,18,0,0,0,7,1,0,0,0,0,3,11,1,0,0,0,1,0,0,0,0,0,0,0,0,822,0,19,841,1082
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,357,2,2,304,43,7,13,8,55,8,143,2,1,8,5,3,14,1,0,0,3,0,0,0,0,0,1,4,1,1,0,0,3,0,0,0,0,0,0,0,0,628,0,15,643,918
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,358,1,1,123,23,3,8,3,36,0,107,0,0,3,1,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,9,333,462
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,359,2,2,153,30,12,16,24,80,9,252,3,1,7,7,4,17,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,620,0,25,645,1032
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,360,2,2,176,60,19,40,25,88,13,375,6,5,6,9,8,12,0,0,0,3,1,0,0,1,1,4,12,2,0,0,0,1,4,0,0,0,0,0,0,0,871,0,50,921,1394
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,361,2,2,292,53,7,19,7,61,6,163,2,3,7,6,9,21,1,0,0,6,2,0,0,0,0,2,7,1,0,0,1,0,0,1,0,1,0,0,0,0,678,0,19,697,1015
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,362,1,1,127,28,11,12,7,33,7,110,2,1,4,5,4,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,1,0,1,0,0,0,0,369,1,14,384,587
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,363,1,1,114,25,34,8,9,39,5,93,1,4,8,4,7,13,0,0,0,3,0,0,0,0,0,1,4,3,0,0,0,2,0,1,0,0,0,0,0,0,378,0,21,399,646
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,364,3,3,159,44,18,41,29,78,7,404,3,30,12,11,3,20,1,1,0,0,1,0,0,0,1,2,4,9,0,0,0,0,1,0,0,1,0,0,0,0,880,2,49,931,1630
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,365,4,4,268,83,28,124,46,145,18,623,5,48,14,22,16,9,1,4,1,5,1,0,1,0,0,2,24,1,3,1,0,2,3,4,0,0,0,0,0,0,1502,2,60,1564,2985
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,366,3,3,192,63,19,58,29,82,15,562,7,42,12,11,10,18,0,6,1,5,3,1,1,1,0,1,8,0,2,1,0,2,1,1,0,1,0,0,0,0,1155,0,90,1245,2173
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,367,3,3,135,41,17,61,17,89,11,410,7,24,13,9,6,14,0,0,0,1,0,0,0,0,0,2,20,1,3,0,0,0,1,1,1,0,0,0,0,0,884,0,31,915,1578
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,368,2,2,269,52,16,13,12,69,10,200,6,2,3,4,6,12,0,0,0,1,3,0,0,0,0,3,4,1,2,3,0,0,0,1,0,0,0,0,0,0,692,1,18,711,1010
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,369,2,2,302,58,16,13,12,91,17,233,6,10,8,5,3,13,0,0,0,4,2,0,0,0,0,2,7,1,0,0,0,0,2,0,1,0,0,0,0,0,806,0,25,831,1240
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,370,3,3,384,56,13,36,18,83,13,382,10,9,11,11,5,30,0,0,0,4,2,1,0,0,0,2,8,2,0,0,0,2,1,1,0,0,0,0,0,0,1084,1,52,1137,1738
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,371,2,2,294,37,10,21,16,57,6,197,3,0,7,4,3,13,0,0,1,3,0,2,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,686,0,23,709,995
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,372,2,2,210,50,15,20,5,70,13,105,3,5,6,9,1,11,0,0,0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1,24,555,754
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,373,5,5,266,44,17,65,51,111,14,513,9,28,16,15,9,23,2,4,1,3,4,0,0,0,0,3,19,2,1,1,0,6,1,0,0,0,0,0,0,0,1228,1,75,1304,2501
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,374,2,2,130,32,6,56,23,52,8,162,5,13,17,20,8,5,3,0,1,1,1,0,0,0,0,1,3,0,0,0,5,0,0,1,0,0,0,0,0,0,553,0,26,579,1286
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,376,1,1,210,48,6,10,9,38,7,113,3,3,2,7,3,12,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,15,491,684
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,377,2,2,250,52,19,11,14,78,3,162,2,1,5,14,14,2,0,0,0,5,1,0,2,0,0,3,8,2,0,0,0,1,0,0,0,0,0,0,0,0,649,0,20,669,894
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,378,2,2,350,47,16,19,18,104,13,234,7,9,3,1,12,16,1,1,0,5,2,0,5,0,1,7,7,1,2,3,0,3,3,1,0,0,0,0,0,0,891,0,31,922,1301
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,379,2,2,379,41,10,27,10,71,11,219,6,4,17,5,7,10,0,0,0,4,0,0,0,0,0,5,4,0,0,2,1,1,1,0,0,0,0,0,0,0,835,5,31,871,1367
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,380,1,1,358,36,7,4,4,19,2,47,4,3,2,5,1,7,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,504,0,4,508,707
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,381,1,1,247,49,6,2,5,48,5,86,0,1,4,2,1,7,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,471,3,5,479,692
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,382,3,3,497,88,18,47,26,102,15,362,1,7,11,29,16,31,2,1,0,8,2,0,0,0,0,2,7,2,0,0,1,2,1,0,0,1,0,0,0,0,1279,0,57,1336,1944
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,384,4,4,495,83,13,28,27,133,21,383,8,10,14,5,11,19,1,0,0,10,0,0,0,0,0,2,6,1,0,0,0,5,3,0,0,0,0,0,0,0,1278,0,44,1322,1933
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,385,4,4,356,107,30,54,45,162,28,540,9,6,26,36,12,30,0,0,0,4,0,0,0,0,0,7,14,3,1,1,0,2,2,0,0,0,0,0,0,0,1475,0,63,1538,2614
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,386,4,4,409,135,32,40,36,145,13,463,14,8,20,43,36,13,1,0,0,4,4,0,1,0,0,4,15,1,1,0,0,2,1,0,0,1,0,0,0,0,1442,1,48,1491,2412
4,17,MORELOS,5,TEMIXCO,7,CUERNAVACA,387,7,7,150,73,29,83,111,196,43,973,10,14,25,25,8,22,2,5,6,0,6,1,4,0,3,4,18,1,8,3,1,5,6,3,4,2,1,0,0,0,1845,1,166,2012,4546
4,17,MORELOS,5,TEMIXCO,7,CUERNAVACA,388,5,5,190,101,19,81,53,138,43,650,11,15,19,16,5,11,0,1,2,7,2,1,3,0,0,3,14,1,2,2,0,8,3,1,1,0,1,0,0,0,1404,0,87,1491,3117
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,389,2,2,248,66,10,13,11,32,8,127,2,26,6,5,7,14,1,1,0,11,1,0,0,0,0,1,6,0,2,0,0,0,2,1,0,0,0,0,0,0,601,0,26,627,1116
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,391,7,7,523,40,24,943,229,121,49,541,46,102,73,33,27,29,5,1,0,8,1,1,0,0,0,,77,5,9,2,0,11,4,6,3,3,1,0,0,0,2917,0,84,3001,5100
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,392,4,4,131,11,13,267,117,59,17,180,9,28,34,13,12,5,1,0,3,3,2,1,0,0,0,0,21,0,4,0,1,4,2,3,1,1,0,0,0,0,943,4,43,990,2335
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,393,7,7,701,59,24,653,290,145,39,588,17,59,76,19,31,23,2,0,0,6,4,1,0,0,1,,42,3,4,1,2,2,1,3,0,1,0,0,0,0,2797,3,62,2862,4840
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,394,3,3,247,13,4,336,102,81,18,222,6,58,36,4,10,4,1,1,0,3,2,0,0,0,0,,14,1,0,2,1,2,1,4,0,2,0,0,0,0,1175,0,23,1198,2017
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,395,3,3,308,10,3,391,52,76,10,117,10,22,12,9,18,10,0,0,0,5,2,0,0,0,0,,9,0,1,1,0,2,0,1,0,2,1,0,0,0,1072,0,21,1093,1745
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,396,7,7,687,38,30,1015,213,192,29,402,16,81,72,16,26,40,2,0,0,7,1,3,0,1,0,,36,3,2,7,2,7,2,5,2,0,3,0,0,0,2940,0,76,3016,5109
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,397,3,3,288,19,9,347,55,116,23,263,13,76,16,10,11,7,0,1,0,3,1,0,0,0,0,,27,1,3,0,2,3,1,1,2,0,0,0,0,0,1298,0,23,1321,1982
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,398,4,4,338,29,2,374,94,65,28,210,7,56,38,19,16,6,0,0,0,4,0,0,0,0,0,,25,0,3,1,2,5,1,3,0,1,0,0,0,0,1327,0,19,1346,1817
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,399,5,5,404,53,10,737,174,70,37,237,15,42,76,7,21,8,1,4,0,3,2,2,0,2,2,,27,2,5,2,0,3,3,4,1,1,1,0,0,0,1956,0,41,1997,3222
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,400,3,3,258,47,7,395,77,63,24,251,8,52,57,7,12,7,1,2,0,6,1,0,1,0,0,,23,2,1,1,1,4,2,5,0,0,1,0,0,0,1316,0,21,1337,1913
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,401,4,4,417,53,12,422,95,109,16,256,6,42,53,14,22,19,1,1,0,4,2,1,0,0,0,,22,1,1,0,0,2,0,3,0,1,0,0,0,0,1575,0,38,1613,2414
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,403,7,7,841,88,23,691,162,156,49,609,38,85,99,12,26,26,7,2,0,14,2,4,2,0,0,,34,0,3,5,0,4,5,11,0,2,2,0,0,0,3002,1,53,3056,5239
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,404,3,3,201,25,4,393,160,68,15,134,7,13,42,11,8,4,0,0,0,3,1,0,0,0,0,,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1099,0,26,1125,1647
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,405,2,2,178,19,3,278,162,45,8,78,5,22,13,7,6,9,0,0,0,1,0,1,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,842,0,24,866,1301
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,407,4,4,313,48,8,713,268,73,18,168,11,29,35,6,6,2,3,0,0,1,2,0,0,0,0,,8,0,1,0,2,2,3,1,0,0,0,0,0,0,1721,0,51,1772,2729
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,408,4,4,320,24,6,517,97,85,30,224,6,26,58,2,13,10,3,0,0,4,0,1,1,0,0,,22,0,1,2,0,3,2,0,0,1,0,0,0,0,1458,0,43,1501,2428
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,409,5,5,313,27,6,599,260,37,36,398,12,88,41,5,10,11,0,0,0,0,0,1,0,0,0,,49,1,4,5,1,8,3,4,1,1,1,0,0,0,1922,0,53,1975,3121
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,410,4,4,267,52,12,445,178,146,26,339,15,74,30,4,5,17,4,0,1,4,0,0,0,0,0,,31,1,2,8,2,9,3,7,0,2,0,0,0,0,1684,1,41,1726,2792
4,17,MORELOS,9,EMILIANO ZAPATA,8,EMILIANO ZAPATA,411,10,10,1023,160,35,978,263,311,74,855,22,110,76,20,48,53,9,0,0,6,5,0,1,0,1,,59,5,1,5,4,6,4,2,0,0,0,0,0,0,4136,0,109,4245,7388
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,412,3,3,39,255,8,80,4,371,75,308,111,0,47,2,16,33,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,48,1460,1898
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,413,3,3,39,279,7,85,9,363,89,294,86,2,38,4,53,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,52,1463,1940
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,414,3,3,48,238,6,44,4,326,84,257,87,1,33,3,35,9,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,37,1268,1649
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,415,1,1,1,19,0,0,1,18,14,33,40,0,7,1,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,2,148,179
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,416,4,4,46,236,20,65,9,284,242,474,93,1,44,1,46,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,0,37,1641,2323
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,417,4,4,32,230,12,85,6,330,257,481,132,0,90,11,33,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,1,50,1824,2491
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,418,3,3,69,243,13,75,16,227,96,406,51,3,45,7,49,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,51,1384,2037
4,17,MORELOS,3,TLAYACAPAN,9,HUITZILAC,419,3,3,25,239,9,185,12,226,167,294,56,3,44,8,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,67,1372,1730
