CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,16,APODACA,6,APODACA,2421,2,2,55,253,3,20,11,86,135,7,2,0,0,5,15,4,0,1,0,0,597,0,19,616,1100
2,19,NUEVO LEON,16,APODACA,6,APODACA,2422,2,2,35,190,7,17,11,72,141,2,3,0,0,0,8,2,0,0,0,0,488,0,20,508,1029
2,19,NUEVO LEON,16,APODACA,6,APODACA,2423,2,2,43,229,6,14,59,102,132,11,2,0,0,0,9,3,0,0,0,0,610,0,15,625,1218
2,19,NUEVO LEON,16,APODACA,6,APODACA,2424,2,2,68,294,9,20,19,136,159,8,1,0,0,1,12,3,0,1,0,0,731,0,16,747,1265
2,19,NUEVO LEON,16,APODACA,6,APODACA,2425,2,2,29,125,8,6,20,62,91,1,0,0,0,0,13,1,0,0,0,0,356,0,12,368,1300
2,19,NUEVO LEON,16,APODACA,6,APODACA,2426,3,3,88,333,9,19,28,176,190,6,4,0,0,0,20,6,3,1,0,0,883,1,27,911,1591
2,19,NUEVO LEON,16,APODACA,6,APODACA,2427,2,2,103,225,7,10,15,93,94,8,2,0,0,5,9,3,0,0,0,0,574,0,10,584,906
2,19,NUEVO LEON,16,APODACA,6,APODACA,2428,2,2,71,279,5,16,30,124,139,10,1,0,0,0,21,4,0,1,0,0,701,0,15,716,1231
2,19,NUEVO LEON,16,APODACA,6,APODACA,2429,2,2,87,262,6,11,29,117,156,10,4,0,0,2,17,6,0,0,0,0,707,1,10,718,1120
2,19,NUEVO LEON,16,APODACA,6,APODACA,2430,2,2,48,201,5,15,12,66,149,4,1,0,0,0,18,2,0,0,0,0,521,0,24,545,1041
2,19,NUEVO LEON,16,APODACA,6,APODACA,2431,2,2,38,241,11,6,14,64,123,6,2,0,0,2,11,5,0,1,0,0,524,0,18,542,979
2,19,NUEVO LEON,16,APODACA,6,APODACA,2432,2,2,39,186,1,10,20,70,93,6,0,0,0,0,5,1,0,0,0,0,431,0,16,447,830
2,19,NUEVO LEON,16,APODACA,6,APODACA,2433,2,2,38,192,7,5,14,65,110,5,3,0,0,0,7,1,0,0,0,0,447,0,17,464,803
2,19,NUEVO LEON,16,APODACA,6,APODACA,2434,1,1,73,151,3,5,6,62,75,8,1,0,0,1,10,3,0,0,0,0,398,0,7,405,613
2,19,NUEVO LEON,16,APODACA,6,APODACA,2435,2,2,155,226,7,11,13,117,75,6,3,0,0,1,26,7,0,0,0,0,647,0,14,661,919
2,19,NUEVO LEON,16,APODACA,6,APODACA,2436,2,2,69,229,7,14,16,122,137,7,3,0,0,1,20,5,0,2,0,0,632,0,17,649,1103
2,19,NUEVO LEON,4,SALINAS VICTORIA,10,CARMEN,2437,8,8,37,39,2,399,124,872,388,20,0,274,0,16,1,4,0,0,37,0,2213,1,100,2314,5769
2,19,NUEVO LEON,5,APODACA,6,APODACA,2438,1,1,27,136,1,4,0,36,35,3,3,0,0,0,4,5,0,0,0,0,254,0,5,259,405
2,19,NUEVO LEON,5,APODACA,6,APODACA,2439,2,2,87,258,6,8,9,109,90,5,1,0,0,2,21,2,0,0,0,0,598,0,15,613,921
2,19,NUEVO LEON,5,APODACA,6,APODACA,2440,4,4,361,923,15,17,13,222,192,9,4,0,0,3,75,5,0,1,0,0,1840,0,27,1867,2861
2,19,NUEVO LEON,5,APODACA,6,APODACA,2441,1,1,47,199,2,8,6,47,77,1,0,0,0,1,14,1,0,0,0,0,403,2,12,417,747
2,19,NUEVO LEON,5,APODACA,6,APODACA,2442,2,2,40,167,5,8,8,49,86,6,3,0,0,0,12,3,0,0,0,0,387,0,12,399,778
2,19,NUEVO LEON,5,APODACA,6,APODACA,2443,1,1,47,146,0,3,6,46,57,2,1,0,0,0,11,2,0,0,0,0,321,0,4,325,552
2,19,NUEVO LEON,5,APODACA,6,APODACA,2444,1,1,34,137,2,1,1,12,32,0,2,0,0,0,5,1,0,0,0,0,227,0,2,229,345
2,19,NUEVO LEON,5,APODACA,6,APODACA,2445,1,1,14,97,1,0,1,33,25,2,4,0,0,0,4,4,0,0,0,0,185,0,4,189,355
2,19,NUEVO LEON,5,APODACA,6,APODACA,2446,1,1,65,180,1,4,3,50,44,4,1,0,0,1,14,1,0,0,0,0,368,0,6,374,589
2,19,NUEVO LEON,5,APODACA,6,APODACA,2447,2,2,31,227,8,3,4,50,105,3,0,0,0,0,11,1,0,1,0,0,444,0,9,453,868
2,19,NUEVO LEON,5,APODACA,6,APODACA,2448,2,2,41,213,4,11,8,79,105,11,0,0,0,2,11,1,0,0,0,0,486,0,4,490,835
2,19,NUEVO LEON,5,APODACA,6,APODACA,2449,1,1,4,31,0,0,2,9,3,0,1,0,0,0,3,1,0,0,0,0,54,0,3,57,118
2,19,NUEVO LEON,5,APODACA,6,APODACA,2450,2,2,45,253,7,6,11,85,129,5,1,0,0,0,13,3,0,0,0,0,558,0,13,571,1058
2,19,NUEVO LEON,5,APODACA,6,APODACA,2451,1,1,27,115,3,2,5,42,71,4,0,0,0,0,15,3,0,0,0,0,287,0,8,295,528
2,19,NUEVO LEON,5,APODACA,6,APODACA,2452,1,1,30,163,3,7,6,40,106,2,3,0,0,1,11,4,0,0,0,0,376,1,10,387,747
2,19,NUEVO LEON,5,APODACA,6,APODACA,2453,2,2,38,170,3,9,11,42,101,3,4,0,0,0,9,5,0,0,0,0,395,0,12,407,836
2,19,NUEVO LEON,5,APODACA,6,APODACA,2454,1,1,24,144,4,9,3,46,54,5,0,0,0,1,8,1,0,0,0,0,299,0,5,304,630
2,19,NUEVO LEON,5,APODACA,6,APODACA,2455,2,2,51,267,9,13,9,94,145,8,0,0,0,0,16,2,0,1,0,0,615,0,15,630,1268
2,19,NUEVO LEON,5,APODACA,6,APODACA,2456,2,2,106,342,7,9,5,82,128,7,4,0,0,0,45,4,0,0,0,0,739,1,11,751,1217
2,19,NUEVO LEON,5,APODACA,6,APODACA,2457,1,1,58,167,4,7,2,54,61,7,1,0,0,1,12,0,0,0,0,0,374,0,10,384,603
2,19,NUEVO LEON,5,APODACA,6,APODACA,2458,2,2,45,200,8,12,1,57,106,6,2,0,0,0,16,2,1,0,0,0,456,1,13,470,874
2,19,NUEVO LEON,5,APODACA,6,APODACA,2459,1,1,41,117,3,5,6,30,46,5,1,0,0,0,8,0,0,0,0,0,262,0,2,264,411
2,19,NUEVO LEON,5,APODACA,6,APODACA,2460,1,1,56,109,3,7,4,37,40,3,0,0,0,0,7,1,1,0,0,0,268,0,8,276,467
2,19,NUEVO LEON,5,APODACA,6,APODACA,2461,2,2,62,275,8,13,11,70,104,3,4,0,0,0,12,5,0,0,0,0,567,0,12,579,1341
2,19,NUEVO LEON,5,APODACA,6,APODACA,2462,1,1,53,114,2,2,3,41,55,1,1,0,0,1,7,2,0,0,0,0,282,0,7,289,457
2,19,NUEVO LEON,5,APODACA,6,APODACA,2463,1,1,11,94,0,2,4,30,33,1,1,0,0,0,4,0,0,0,0,0,180,0,7,187,337
2,19,NUEVO LEON,5,APODACA,6,APODACA,2464,2,2,39,217,2,9,5,68,90,4,0,0,0,0,12,2,0,0,0,0,448,0,19,467,1095
2,19,NUEVO LEON,5,APODACA,6,APODACA,2465,1,1,65,136,4,5,8,56,47,1,1,0,0,0,13,1,0,0,0,0,337,0,5,342,490
2,19,NUEVO LEON,5,APODACA,6,APODACA,2466,1,1,45,115,5,3,5,39,31,3,3,0,0,3,8,2,1,0,0,0,263,0,6,269,364
2,19,NUEVO LEON,5,APODACA,6,APODACA,2467,2,2,159,338,12,11,11,125,127,13,2,0,0,0,17,1,0,0,0,0,816,0,17,833,1238
2,19,NUEVO LEON,5,APODACA,6,APODACA,2468,2,2,146,331,8,8,3,114,96,4,1,0,0,2,33,5,0,0,0,0,751,0,7,758,1179
2,19,NUEVO LEON,5,APODACA,6,APODACA,2469,1,1,72,158,5,1,2,47,41,1,0,0,0,1,15,4,0,0,0,0,347,0,3,350,516
2,19,NUEVO LEON,5,APODACA,6,APODACA,2470,4,4,310,816,25,13,19,201,214,15,2,0,0,2,71,10,0,3,0,0,1701,0,25,1726,2623
2,19,NUEVO LEON,5,APODACA,6,APODACA,2471,2,2,86,267,11,10,16,102,139,8,1,0,0,1,12,3,0,1,0,0,657,0,7,664,1105
2,19,NUEVO LEON,5,APODACA,6,APODACA,2472,2,2,111,233,5,6,4,94,79,2,2,0,0,1,15,2,0,0,0,0,554,0,10,564,796
2,19,NUEVO LEON,5,APODACA,6,APODACA,2473,2,2,65,230,2,4,9,58,72,4,3,0,0,1,18,1,0,0,0,0,467,0,10,477,777
2,19,NUEVO LEON,5,APODACA,6,APODACA,2474,3,3,211,481,17,14,14,126,184,11,2,0,0,3,46,5,0,1,0,0,1115,2,18,1135,1794
2,19,NUEVO LEON,5,APODACA,6,APODACA,2475,2,2,45,185,8,15,14,105,138,14,1,0,0,3,12,1,1,0,0,0,542,0,13,555,953
2,19,NUEVO LEON,5,APODACA,6,APODACA,2476,2,2,53,189,4,11,5,82,111,7,1,0,0,2,15,1,1,0,0,0,482,0,12,494,761
2,19,NUEVO LEON,5,APODACA,6,APODACA,2477,2,2,22,158,3,6,6,82,84,2,3,0,0,0,10,0,0,0,0,0,376,0,11,387,755
2,19,NUEVO LEON,5,APODACA,6,APODACA,2478,1,1,39,150,6,3,3,63,64,7,1,0,0,0,15,0,0,0,0,0,351,0,7,358,640
2,19,NUEVO LEON,5,APODACA,6,APODACA,2479,2,2,23,173,4,9,20,95,108,6,1,0,0,0,13,1,0,1,0,0,454,0,10,464,1012
2,19,NUEVO LEON,5,APODACA,6,APODACA,2480,2,2,81,352,13,19,10,116,123,5,1,0,0,1,29,2,0,0,0,0,752,0,8,760,1301
2,19,NUEVO LEON,5,APODACA,6,APODACA,2481,2,2,126,309,7,6,5,100,108,8,2,0,0,1,27,1,0,1,0,0,701,0,11,712,1132
2,19,NUEVO LEON,5,APODACA,6,APODACA,2482,1,1,14,92,1,7,4,37,70,0,0,0,0,0,4,2,0,0,0,0,231,0,11,242,635
2,19,NUEVO LEON,5,APODACA,6,APODACA,2483,1,1,19,109,2,10,9,50,63,3,1,0,0,0,1,0,0,0,0,0,267,0,0,267,725
2,19,NUEVO LEON,5,APODACA,6,APODACA,2484,1,1,18,84,0,5,5,35,57,0,1,0,0,0,13,1,0,1,0,0,220,0,11,231,536
2,19,NUEVO LEON,5,APODACA,6,APODACA,2485,2,2,62,214,5,8,7,77,78,6,5,0,0,2,15,1,1,0,0,0,481,0,7,488,832
2,19,NUEVO LEON,5,APODACA,6,APODACA,2486,2,2,80,231,4,12,5,82,104,4,1,0,0,2,23,0,0,1,0,0,549,0,9,558,922
2,19,NUEVO LEON,5,APODACA,6,APODACA,2487,1,1,61,209,4,4,3,57,81,1,1,0,0,1,10,0,0,0,0,0,432,0,6,438,745
2,19,NUEVO LEON,5,APODACA,6,APODACA,2488,2,2,92,235,5,7,9,91,82,5,2,0,0,0,22,0,0,1,0,0,551,1,6,558,778
2,19,NUEVO LEON,5,APODACA,6,APODACA,2489,2,2,48,211,3,12,5,84,128,7,0,0,0,0,15,1,0,0,0,0,514,0,9,523,925
2,19,NUEVO LEON,5,APODACA,6,APODACA,2490,2,2,45,225,9,7,2,62,65,6,13,0,0,0,16,1,0,1,0,0,452,0,14,466,802
2,19,NUEVO LEON,16,APODACA,6,APODACA,2491,2,2,74,209,8,8,8,92,92,1,1,0,0,1,9,2,0,0,0,0,505,0,11,516,858
2,19,NUEVO LEON,16,APODACA,6,APODACA,2492,2,2,54,192,2,5,5,66,118,7,1,0,0,1,5,2,0,1,0,0,459,0,7,466,763
2,19,NUEVO LEON,16,APODACA,6,APODACA,2493,1,1,65,168,3,10,10,86,92,5,2,0,0,0,8,3,0,0,0,0,452,0,10,462,689
2,19,NUEVO LEON,5,APODACA,6,APODACA,2494,2,2,56,159,3,7,3,78,112,5,0,0,0,2,17,5,0,0,0,0,447,0,15,462,798
2,19,NUEVO LEON,5,APODACA,6,APODACA,2495,2,2,51,222,7,11,24,82,124,3,2,0,0,0,12,1,1,0,0,0,540,0,8,548,1040
2,19,NUEVO LEON,5,APODACA,6,APODACA,2496,2,2,37,175,5,17,11,74,97,6,0,0,0,2,11,2,0,0,0,0,437,0,17,454,943
2,19,NUEVO LEON,5,APODACA,6,APODACA,2497,1,1,31,179,5,6,11,42,101,6,1,0,0,0,9,1,0,0,0,0,392,1,8,401,744
2,19,NUEVO LEON,5,APODACA,6,APODACA,2498,2,2,36,179,6,7,15,63,117,5,0,0,0,3,10,2,0,0,0,0,443,0,11,454,940
2,19,NUEVO LEON,5,APODACA,6,APODACA,2499,2,2,64,222,8,9,10,115,135,9,2,0,0,2,5,2,1,1,0,0,585,0,22,607,1199
2,19,NUEVO LEON,5,APODACA,6,APODACA,2500,2,2,21,158,4,15,4,63,124,1,3,0,0,0,5,0,0,0,0,0,398,1,16,415,771
2,19,NUEVO LEON,5,APODACA,6,APODACA,2501,2,2,62,251,5,17,19,102,150,10,3,0,0,2,19,1,0,0,0,0,641,0,17,658,1134
2,19,NUEVO LEON,5,APODACA,6,APODACA,2502,2,2,31,176,0,15,12,69,123,7,4,0,0,0,0,0,0,0,0,0,437,0,12,449,803
2,19,NUEVO LEON,5,APODACA,6,APODACA,2503,2,2,28,190,2,13,17,85,102,8,3,0,0,0,9,2,0,0,0,0,459,0,13,472,907
2,19,NUEVO LEON,5,APODACA,6,APODACA,2504,2,2,25,127,8,19,8,77,103,4,2,0,0,2,8,1,0,0,0,0,384,0,18,402,789
2,19,NUEVO LEON,5,APODACA,6,APODACA,2505,2,2,62,233,11,15,19,116,134,5,2,0,0,1,16,0,0,1,0,0,615,1,22,638,1223
2,19,NUEVO LEON,5,APODACA,6,APODACA,2506,1,1,17,147,3,9,5,43,67,2,2,0,0,0,4,1,0,1,0,0,301,0,14,315,629
2,19,NUEVO LEON,5,APODACA,6,APODACA,2507,2,2,30,95,2,11,10,74,97,8,1,0,0,1,15,3,5,6,0,0,358,0,16,374,765
2,19,NUEVO LEON,5,APODACA,6,APODACA,2508,2,2,27,201,2,14,5,54,126,9,2,0,0,1,7,1,0,1,0,0,450,0,15,465,878
2,19,NUEVO LEON,5,APODACA,6,APODACA,2509,2,2,91,277,15,17,7,147,150,12,1,0,0,0,28,0,0,0,0,0,745,0,21,766,1309
2,19,NUEVO LEON,16,APODACA,6,APODACA,2510,1,1,18,134,4,12,9,35,80,5,0,0,0,1,13,0,0,0,0,0,311,0,8,319,669
2,19,NUEVO LEON,16,APODACA,6,APODACA,2511,2,2,45,225,4,11,10,53,96,3,3,0,0,1,7,6,0,0,0,0,464,0,14,478,886
2,19,NUEVO LEON,5,APODACA,6,APODACA,2512,1,1,17,125,2,5,4,49,110,3,0,0,0,1,8,0,0,0,0,0,324,0,9,333,689
2,19,NUEVO LEON,16,APODACA,6,APODACA,2513,2,2,52,264,7,15,13,98,135,5,1,0,0,1,12,4,0,0,0,0,607,0,12,619,1119
2,19,NUEVO LEON,16,APODACA,6,APODACA,2514,1,1,23,135,7,5,5,50,80,2,1,0,0,2,9,1,0,0,0,0,320,1,27,348,718
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2515,2,2,67,26,2,21,16,138,209,11,6,0,0,5,6,1,0,0,8,0,516,0,9,525,870
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2516,2,2,60,31,1,31,18,118,205,15,2,0,2,1,3,4,0,0,1,0,492,0,7,499,832
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2517,2,2,51,29,4,33,12,133,176,14,2,0,1,1,4,1,0,0,1,0,462,0,8,470,876
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2518,1,1,13,9,1,29,9,49,84,6,0,0,1,0,2,0,0,0,1,0,204,0,9,213,585
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2519,2,2,63,30,7,36,32,182,256,12,7,0,3,5,5,2,0,0,12,0,652,2,32,686,1315
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2520,1,1,12,18,2,20,21,70,142,3,0,0,1,4,2,2,0,0,7,0,304,0,22,326,678
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2521,1,1,13,11,0,24,30,61,106,6,3,0,0,0,1,1,0,0,4,0,260,0,15,275,705
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2522,1,1,16,19,3,21,16,52,99,1,3,0,1,1,3,1,0,0,9,0,245,0,18,263,680
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2523,2,2,25,23,2,24,28,78,128,5,0,0,0,0,1,2,0,0,11,0,327,0,24,351,781
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2524,1,1,23,10,5,19,10,69,113,6,0,0,0,3,0,0,0,0,2,0,260,0,12,272,698
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2525,1,1,16,22,0,25,12,73,127,4,1,0,1,4,0,1,0,0,3,0,289,0,26,315,696
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2526,1,1,28,6,1,18,11,38,92,3,3,0,2,1,0,0,0,0,5,0,208,0,14,222,566
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2527,1,1,21,9,2,24,16,58,102,13,0,0,0,0,0,1,0,0,6,0,252,0,15,267,627
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2528,1,1,22,11,1,18,8,64,76,3,2,0,3,0,2,0,0,0,2,0,212,0,11,223,491
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2529,1,1,39,10,0,25,8,25,61,4,0,0,0,1,0,0,0,0,3,0,176,0,8,184,450
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2530,1,1,20,8,2,13,9,35,76,8,1,0,1,0,1,0,0,0,5,0,179,1,10,190,485
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2531,1,1,20,9,2,26,9,34,98,0,0,0,1,0,1,1,1,0,2,0,204,0,13,217,617
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2532,6,6,1442,259,18,117,16,737,636,69,10,0,6,9,63,15,1,0,20,0,3418,1,24,3443,4449
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2533,2,2,273,90,5,35,6,179,188,13,2,0,8,2,13,2,0,1,0,0,817,0,12,829,1115
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2534,2,2,256,56,3,23,6,148,107,17,5,0,0,2,11,5,0,0,4,0,643,1,3,647,819
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2535,3,3,556,143,7,53,8,269,247,30,6,0,3,0,31,6,0,1,10,0,1370,5,16,1391,1773
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2536,1,1,253,45,4,15,1,90,91,1,3,0,0,1,7,3,0,0,1,0,515,3,7,525,662
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2537,2,2,307,55,3,14,2,145,105,6,4,0,1,2,4,6,0,0,4,0,658,0,3,661,829
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2538,4,4,783,165,9,75,11,359,277,52,3,0,2,9,41,7,0,0,4,0,1797,0,13,1810,2333
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2539,2,2,190,51,1,24,4,192,128,8,5,0,3,2,16,3,1,0,3,0,631,0,11,642,886
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2540,2,2,299,62,5,25,4,155,164,22,1,0,0,5,25,2,0,0,6,0,775,0,16,791,1021
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2541,1,1,227,64,0,24,3,113,81,12,0,0,1,1,12,4,0,0,3,0,545,0,2,547,708
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2542,2,2,203,73,3,25,5,220,145,9,4,0,2,1,5,2,0,0,5,0,702,1,9,712,926
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2543,2,2,406,106,6,32,12,231,183,10,6,0,2,2,15,3,0,0,2,0,1016,1,16,1033,1318
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2544,2,2,215,37,0,13,5,111,104,5,3,0,1,0,16,3,0,0,4,0,517,0,6,523,702
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2545,1,1,310,64,3,23,5,95,79,6,2,0,3,0,14,5,0,0,2,0,611,0,2,613,746
2,19,NUEVO LEON,25,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2546,2,2,307,63,3,41,8,133,149,19,3,0,1,0,20,5,0,0,5,0,757,0,12,769,955
2,19,NUEVO LEON,12,GARCIA,18,GARCIA,2547,7,7,39,41,4,287,62,321,850,49,47,0,0,2,1,0,0,0,0,0,1703,0,64,1767,4908
2,19,NUEVO LEON,12,GARCIA,18,GARCIA,2548,6,6,27,22,5,245,42,235,735,44,13,0,0,2,4,0,0,0,0,0,1374,0,39,1413,3783
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2549,15,15,183,153,10,612,90,1072,2056,278,77,0,0,8,15,6,0,0,0,0,4560,5,93,4658,10240
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2550,3,3,26,15,0,142,17,121,372,35,5,0,0,1,1,0,0,0,0,0,735,0,18,753,1866
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2551,1,1,10,4,0,80,9,34,146,13,3,0,0,0,0,0,0,0,0,0,299,0,8,307,524
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2552,6,6,33,30,5,248,45,301,607,56,15,0,0,4,5,1,0,0,0,0,1350,0,44,1394,4000
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2553,1,1,6,5,2,51,5,36,135,16,1,0,0,0,0,0,0,0,0,0,257,0,15,272,492
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2554,1,1,9,8,1,68,9,53,164,18,4,0,0,0,0,0,0,0,0,0,334,0,8,342,669
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2555,2,2,13,15,2,73,7,138,226,15,6,0,0,1,2,1,0,0,0,0,499,0,9,508,1155
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2556,1,1,4,10,2,69,9,27,102,14,4,0,0,2,0,0,0,0,0,0,243,0,8,251,497
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2557,9,9,47,57,2,333,68,500,1026,111,29,0,0,2,4,1,0,0,0,0,2180,3,72,2255,6253
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2558,1,1,2,7,0,32,12,36,127,12,2,0,0,0,0,0,0,0,0,0,230,0,5,235,453
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2559,1,1,1,5,0,61,11,42,126,24,0,0,0,0,0,0,0,0,0,0,270,0,4,274,490
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2560,2,2,10,9,2,66,24,70,232,21,6,0,0,0,0,0,0,0,0,0,440,0,13,453,784
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2561,3,3,20,20,0,134,24,189,300,31,27,0,0,4,1,0,0,0,0,0,750,0,14,764,2153
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2562,1,1,1,5,2,17,7,41,112,10,1,0,0,0,0,0,0,0,0,0,196,0,3,199,371
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2563,1,1,5,5,1,44,5,40,129,9,1,0,0,1,0,0,0,0,0,0,240,0,7,247,427
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2564,1,1,4,7,1,55,7,34,99,3,3,0,0,0,0,0,0,0,0,0,213,0,3,216,402
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2565,1,1,2,5,0,46,5,32,102,9,0,0,0,0,0,0,0,0,0,0,201,0,5,206,363
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2566,1,1,5,4,1,21,6,24,82,8,1,0,0,0,0,0,0,0,0,0,152,0,5,157,293
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2567,2,2,6,17,2,63,18,83,166,25,5,0,0,0,0,2,0,0,0,0,387,0,15,402,1022
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2568,1,1,6,6,0,31,14,54,191,9,0,0,0,0,0,0,0,0,0,0,311,0,15,326,646
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2569,5,5,128,66,7,176,29,501,558,192,33,0,0,3,8,3,0,0,0,0,1704,0,30,1734,3259
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2570,1,1,5,7,0,40,3,34,31,14,2,0,0,0,0,0,0,0,0,0,136,0,9,145,251
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2571,2,2,2,13,1,54,10,116,150,19,2,0,0,1,0,0,0,0,0,0,368,0,10,378,860
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2572,1,1,6,4,1,51,1,31,87,8,1,0,0,0,0,0,0,0,0,0,190,0,3,193,329
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2573,2,2,7,8,0,63,10,90,189,10,5,0,0,0,0,1,0,0,0,0,383,0,21,404,1005
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2574,1,1,5,3,0,49,3,53,101,11,4,0,0,0,1,0,0,0,0,0,230,0,6,236,573
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2575,3,3,25,21,3,95,16,156,376,75,23,0,0,1,2,0,0,0,0,0,793,0,19,812,1828
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2576,2,2,5,9,1,37,13,70,156,13,4,0,0,0,1,1,1,0,0,0,311,1,9,321,754
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2577,2,2,11,3,0,47,7,70,198,21,9,0,0,0,1,1,0,0,0,0,368,0,10,378,909
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2578,1,1,4,12,1,51,8,28,65,2,0,0,0,2,0,0,0,0,0,0,173,0,4,177,298
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2579,1,1,2,3,0,32,6,18,49,11,1,0,0,0,0,0,0,0,0,0,122,0,7,129,245
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2580,2,2,9,7,1,59,27,80,233,31,4,0,0,1,0,0,0,0,0,0,452,0,7,459,1050
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2581,1,1,4,4,2,36,10,77,104,16,3,0,0,1,0,0,0,0,0,0,257,0,0,257,605
