CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,970,C,1,0,C01,0,0,0,0,12,130,6,0,0,121,71,340,0,39,379,590,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,971,B,1,0,B,0,0,0,0,17,99,4,0,0,95,33,248,0,31,279,437,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,972,B,1,0,B,0,0,0,0,84,64,9,0,0,80,75,312,0,30,342,513,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,972,C,1,0,C01,0,0,0,0,40,71,8,0,0,95,65,279,0,32,311,512,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,972,E,1,0,E01,0,0,0,0,33,165,5,0,0,81,74,358,3,20,381,668,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,973,B,1,0,B,0,0,0,0,14,93,5,0,0,49,93,254,0,37,291,480,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,974,B,1,0,B,0,0,0,0,21,91,2,0,0,90,72,276,0,34,310,509,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,975,B,1,0,B,0,0,0,0,57,98,4,0,0,56,62,277,1,10,288,431,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,976,B,1,0,B,0,0,0,0,8,120,6,0,0,87,46,267,0,28,295,471,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,977,B,1,0,B,0,0,0,0,6,88,6,0,0,23,49,172,0,20,192,299,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,978,B,1,0,B,0,0,0,0,25,167,11,0,0,91,99,393,1,22,416,641,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,979,B,1,0,B,0,0,0,0,4,74,4,0,0,46,43,171,0,11,182,245,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,980,B,1,0,B,0,0,0,0,5,16,3,0,0,67,51,142,0,4,146,238,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,981,B,1,0,B,0,0,0,0,18,112,3,0,0,24,113,270,0,21,291,413,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1132,B,1,0,B,0,0,0,0,27,29,33,0,0,107,234,430,0,21,451,702,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1133,B,1,0,B,0,0,0,0,14,29,21,0,0,46,206,316,0,22,338,501,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1133,C,1,0,C01,0,0,0,0,23,39,18,0,0,32,162,274,1,19,294,501,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1133,C,2,0,C02,0,0,0,0,11,24,26,0,0,36,197,294,1,13,308,501,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1134,B,1,0,B,0,0,0,0,17,45,34,0,0,70,240,406,0,27,433,712,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1134,C,1,0,C01,0,0,0,0,28,46,30,0,0,53,238,395,1,33,429,712,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1134,C,2,0,C02,0,0,0,0,18,59,28,0,0,73,246,424,0,30,454,712,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1135,B,1,0,B,0,0,0,0,11,60,14,0,0,16,101,202,2,21,225,521,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1137,B,1,0,B,0,0,0,0,6,34,6,0,0,23,150,219,0,11,230,401,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1137,C,1,0,C01,0,0,0,0,12,25,8,0,0,21,164,230,0,29,259,401,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1138,B,1,0,B,0,0,0,0,11,54,31,0,0,43,287,426,0,31,457,722,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1139,B,1,0,B,0,0,0,0,11,39,16,0,0,21,164,251,0,28,279,548,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1140,B,1,0,B,0,0,0,0,3,13,7,0,0,3,31,57,0,4,61,109,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1141,B,1,0,B,0,0,0,0,11,27,8,0,0,8,59,113,0,14,127,313,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1142,B,1,0,B,0,0,0,0,12,45,4,0,0,16,147,224,0,18,242,382,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1142,C,1,0,C01,0,0,0,0,7,68,12,0,0,8,131,226,0,13,239,382,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1143,B,1,0,B,0,0,0,0,6,32,9,0,0,18,99,164,0,16,180,291,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1144,B,1,0,B,0,0,0,0,11,45,12,0,0,5,195,268,0,14,282,480,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1145,B,1,0,B,0,0,0,0,8,76,9,0,0,26,179,298,0,16,314,445,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1146,B,1,0,B,0,0,0,0,22,24,7,0,0,12,97,162,0,26,188,402,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1146,C,1,0,C01,0,0,0,0,10,35,7,0,0,8,153,213,0,12,225,402,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1147,B,1,0,B,0,0,0,0,9,41,7,0,0,21,167,245,1,15,261,417,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1148,B,1,0,B,0,0,0,0,25,50,15,0,0,24,282,396,0,27,423,706,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1149,B,1,0,B,0,0,0,0,27,116,12,0,0,45,156,356,0,28,384,709,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1150,B,1,0,B,0,0,0,0,43,55,10,0,0,36,163,307,0,15,322,547,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1150,C,1,0,C01,0,0,0,0,49,52,10,0,0,36,152,299,0,19,318,546,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1150,C,2,0,C02,0,0,0,0,32,56,14,0,0,41,156,299,0,17,316,546,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1151,B,1,0,B,0,0,0,0,13,43,14,0,0,36,148,254,1,23,278,573,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1151,C,1,0,C01,0,0,0,0,16,44,18,0,0,28,168,274,0,38,312,573,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1151,C,2,0,C02,0,0,0,0,22,44,11,0,0,16,169,262,1,24,287,573,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1644,B,1,0,B,0,0,0,0,36,36,17,0,0,74,206,369,0,8,377,709,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1644,C,1,0,C01,0,0,0,0,35,34,19,0,0,54,203,345,3,24,372,709,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1644,C,2,0,C02,0,0,0,0,38,36,17,0,0,43,235,369,3,23,395,708,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1645,B,1,0,B,0,0,0,0,33,32,20,0,0,72,234,391,2,15,408,689,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1645,C,1,0,C01,0,0,0,0,40,40,19,0,0,93,189,381,0,13,394,688,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1646,B,1,0,B,0,0,0,0,19,25,10,0,0,71,108,233,0,8,241,387,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1646,C,1,0,C01,0,0,0,0,19,23,11,0,0,56,127,236,0,12,248,387,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1647,B,1,0,B,0,0,0,0,25,33,12,0,0,47,154,271,0,23,294,514,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1647,C,1,0,C01,0,0,0,0,25,25,15,0,0,41,174,280,0,17,297,513,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1648,B,1,0,B,0,0,0,0,23,36,14,0,0,54,135,262,0,15,277,461,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1648,C,1,0,C01,0,0,0,0,21,22,11,0,0,79,132,265,1,21,287,460,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1649,B,1,0,B,0,0,0,0,31,15,15,0,0,81,138,280,0,13,293,472,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1649,C,1,0,C01,0,0,0,0,36,25,22,0,0,77,140,300,0,15,315,472,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1650,B,1,0,B,0,0,0,0,33,34,22,0,0,73,176,338,0,17,355,613,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1650,C,1,0,C01,0,0,0,0,47,45,18,0,0,68,195,373,3,14,390,613,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1650,C,2,0,C02,0,0,0,0,39,37,26,0,0,70,190,362,0,15,377,613,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1651,B,1,0,B,0,0,0,0,5,8,0,0,0,0,29,42,0,0,42,103,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1653,B,1,0,B,0,0,0,0,13,77,9,0,0,28,172,299,0,33,332,539,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1654,B,1,0,B,0,0,0,0,9,6,5,0,0,25,31,76,0,9,85,124,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1655,B,1,0,B,0,0,0,0,5,10,5,0,0,12,57,89,0,3,92,132,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1656,B,1,0,B,0,0,0,0,9,18,2,0,0,49,37,115,0,5,120,157,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1657,B,1,0,B,0,0,0,0,4,7,1,0,0,7,78,97,0,5,102,183,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1660,B,1,0,B,0,0,0,0,18,28,1,0,0,11,100,158,0,11,169,279,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1661,B,1,0,B,0,0,0,0,9,14,3,0,0,7,57,90,0,10,100,177,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1662,B,1,0,B,0,0,0,0,42,25,2,0,0,20,115,204,0,15,219,362,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1663,B,1,0,B,0,0,0,0,19,34,8,0,0,17,138,216,1,12,229,358,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1664,B,1,0,B,0,0,0,0,9,42,3,0,0,12,59,125,1,8,134,249,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1667,B,1,0,B,0,0,0,0,5,19,1,0,0,13,70,108,0,7,115,252,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1668,B,1,0,B,0,0,0,0,39,55,8,0,0,41,198,341,2,28,371,737,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1669,B,1,0,B,0,0,0,0,12,14,4,0,0,10,46,86,0,9,95,159,Grupo de recuento,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1670,B,1,0,B,0,0,0,0,4,10,2,0,0,22,78,116,0,6,122,235,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1673,B,1,0,B,0,0,0,0,5,15,0,0,0,3,47,70,0,5,75,163,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1675,B,1,0,B,0,0,0,0,19,63,11,0,0,27,137,257,1,17,275,496,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1675,C,1,0,C01,0,0,0,0,23,74,6,0,0,23,130,256,0,10,266,496,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1676,B,1,0,B,0,0,0,0,34,42,10,0,0,37,184,307,0,29,336,605,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1676,C,1,0,C01,0,0,0,0,33,44,22,0,0,41,168,308,0,18,326,604,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1678,B,1,0,B,0,0,0,0,37,58,22,0,0,47,230,394,0,13,407,638,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1678,C,1,0,C01,0,0,0,0,43,73,13,0,0,58,214,401,1,10,412,638,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1678,C,2,0,C02,0,0,0,0,43,59,20,0,0,38,204,364,0,24,388,638,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1679,B,1,0,B,0,0,0,0,19,44,9,0,0,43,201,316,0,22,338,662,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1679,E,1,0,E01,0,0,0,0,37,47,15,0,0,47,278,424,0,17,441,733,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1679,E,2,0,E02,0,0,0,0,33,39,8,0,0,40,159,279,0,24,303,523,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1680,B,1,0,B,0,0,0,0,22,56,25,0,0,45,224,372,0,28,400,701,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1680,C,1,0,C01,0,0,0,0,20,59,24,0,0,40,190,333,0,35,368,700,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1681,B,1,0,B,0,0,0,0,2,16,1,0,0,4,59,82,0,11,93,262,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1682,B,1,0,B,0,0,0,0,22,55,20,0,0,47,270,414,0,20,434,725,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1683,B,1,0,B,0,0,0,0,38,28,11,0,0,37,157,271,1,7,279,531,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1683,C,1,0,C01,0,0,0,0,35,28,18,0,0,57,173,311,0,22,333,530,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1683,C,2,0,C02,0,0,0,0,32,33,14,0,0,49,199,327,0,24,351,530,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1684,B,1,0,B,0,0,0,0,19,33,4,0,0,32,144,232,0,21,253,444,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1684,C,1,0,C01,0,0,0,0,29,36,8,0,0,44,166,283,0,10,293,443,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1686,B,1,0,B,0,0,0,0,7,39,2,0,0,15,52,115,0,3,118,216,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1687,B,1,0,B,0,0,0,0,27,38,9,0,0,52,151,277,0,16,293,496,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1688,B,1,0,B,0,0,0,0,19,36,5,0,0,27,161,248,1,31,280,581,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1689,B,1,0,B,0,0,0,0,3,14,1,0,0,8,29,55,0,3,58,106,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1691,B,1,0,B,0,0,0,0,8,26,5,0,0,14,46,99,0,2,101,141,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1692,B,1,0,B,0,0,0,0,26,19,10,0,0,22,154,231,0,18,249,412,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1693,B,1,0,B,0,0,0,0,6,28,2,0,0,16,103,155,3,14,172,284,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1694,B,1,0,B,0,0,0,0,32,33,15,0,0,53,320,453,2,28,483,724,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1694,C,1,0,C01,0,0,0,0,23,31,20,0,0,44,326,444,0,16,460,723,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1694,C,2,0,C02,0,0,0,0,23,47,21,0,0,42,297,430,0,23,453,723,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1695,B,1,0,B,0,0,0,0,1,7,3,0,0,13,46,70,0,2,72,133,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1696,B,1,0,B,0,0,0,0,26,57,12,0,0,43,119,257,1,10,268,432,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1697,B,1,0,B,0,0,0,0,13,18,1,0,0,3,62,97,4,6,107,131,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1698,B,1,0,B,0,0,0,0,12,13,3,0,0,30,70,128,0,5,133,246,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1699,B,1,0,B,0,0,0,0,10,32,6,0,0,31,147,226,1,15,242,445,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1700,B,1,0,B,0,0,0,0,12,41,12,0,0,33,160,258,4,18,280,531,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1701,B,1,0,B,0,0,0,0,13,14,6,0,0,27,73,133,0,10,143,197,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1702,B,1,0,B,0,0,0,0,21,71,19,0,0,26,174,311,0,27,338,600,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1703,B,1,0,B,0,0,0,0,16,28,9,0,0,65,174,292,0,19,311,536,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1704,B,1,0,B,0,0,0,0,9,15,6,0,0,23,120,173,0,11,184,290,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1706,B,1,0,B,0,0,0,0,14,22,5,0,0,11,107,159,0,9,168,365,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1707,B,1,0,B,0,0,0,0,6,9,2,0,0,13,90,120,0,4,124,179,Acta casilla,,,
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1788,B,1,0,B,0,0,0,0,10,7,5,0,0,15,47,84,0,5,89,162,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,178,B,1,0,B,0,0,0,0,195,12,19,0,0,42,125,393,0,19,412,656,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,178,C,1,0,C01,0,0,0,0,217,15,20,0,0,38,121,411,0,18,429,656,Grupo de recuento,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,178,C,2,0,C02,0,0,0,0,215,15,18,0,0,33,122,403,0,7,410,656,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,178,C,3,0,C03,0,0,0,0,185,11,24,0,0,40,120,380,0,9,389,656,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,179,B,1,0,B,0,0,0,0,168,10,25,0,0,67,121,391,1,12,404,568,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,179,C,1,0,C01,0,0,0,0,192,11,30,0,0,47,97,377,0,12,389,567,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,179,C,2,0,C02,0,0,0,0,200,15,20,0,0,36,106,377,0,15,392,567,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,180,B,1,0,B,0,0,0,0,135,15,24,0,0,45,128,347,0,8,355,526,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,180,C,1,0,C01,0,0,0,0,170,9,11,0,0,32,126,348,0,18,366,526,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,180,C,2,0,C02,0,0,0,0,154,11,18,0,0,49,124,356,1,16,373,526,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,181,B,1,0,B,0,0,0,0,221,18,21,0,0,63,138,461,0,9,470,682,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,181,C,1,0,C01,0,0,0,0,207,21,18,0,0,50,157,453,1,13,467,681,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,182,B,1,0,B,0,0,0,0,32,2,4,0,0,5,90,133,0,7,140,226,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,183,B,1,0,B,0,0,0,0,62,7,5,0,0,8,68,150,0,9,159,318,Grupo de recuento,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,184,B,1,0,B,0,0,0,0,67,19,9,0,0,4,185,284,4,13,301,581,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,185,B,1,0,B,0,0,0,0,26,3,4,0,0,3,37,73,0,4,77,145,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,186,B,1,0,B,0,0,0,0,90,13,11,0,0,8,166,288,0,8,296,509,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,187,B,1,0,B,0,0,0,0,98,10,11,0,0,13,166,298,0,12,310,519,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,187,C,1,0,C01,0,0,0,0,101,9,8,0,0,18,197,333,0,13,346,519,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,188,B,1,0,B,0,0,0,0,149,21,10,0,0,3,115,298,1,22,321,498,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,189,B,1,0,B,0,0,0,0,69,12,7,0,0,6,84,178,0,20,198,428,Grupo de recuento,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,190,B,1,0,B,0,0,0,0,143,18,13,0,0,7,72,253,0,20,273,418,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,191,B,1,0,B,0,0,0,0,36,5,8,0,0,11,123,183,0,2,185,342,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,191,E,1,0,E01,0,0,0,0,111,21,15,0,0,17,145,309,0,14,323,533,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,192,B,1,0,B,0,0,0,0,80,15,10,0,0,13,76,194,0,19,213,500,Grupo de recuento,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,193,B,1,0,B,0,0,0,0,130,18,8,0,0,11,79,246,0,10,256,533,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,193,E,1,0,E01,0,0,0,0,117,26,6,0,0,4,67,220,0,12,232,461,Grupo de recuento,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,194,B,1,0,B,0,0,0,0,179,10,13,0,0,9,121,332,0,21,353,586,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,194,C,1,0,C01,0,0,0,0,143,20,4,0,0,16,122,305,0,13,318,585,Grupo de recuento,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,195,B,1,0,B,0,0,0,0,123,11,14,0,0,21,97,266,0,13,279,447,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,195,C,1,0,C01,0,0,0,0,140,14,10,0,0,12,95,271,0,17,288,446,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,196,B,1,0,B,0,0,0,0,161,15,19,0,0,22,200,417,0,18,435,719,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,197,B,1,0,B,0,0,0,0,80,22,10,0,0,16,285,413,0,15,428,679,Acta casilla,,,
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,197,C,1,0,C01,0,0,0,0,89,12,17,0,0,13,278,409,0,15,424,678,Acta casilla,,,
