CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,714,B,1,0,B,0,65,25,8,0,0,56,0,0,0,12,7,1,0,0,0,113,0,0,0,0,0,0,287,0,9,296,736,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,714,C,1,0,C01,0,70,39,10,0,0,54,0,0,0,9,6,2,0,0,0,129,0,0,0,0,0,0,319,0,14,333,735,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,715,B,1,0,B,0,69,24,5,0,0,39,0,0,0,5,11,0,0,0,0,92,0,0,0,0,0,0,245,0,2,247,588,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,715,C,1,0,C01,0,69,38,3,0,0,45,0,0,0,7,8,3,1,0,0,115,0,0,0,0,0,0,289,0,10,299,587,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,716,B,1,0,B,0,53,28,5,0,0,56,0,0,0,5,3,2,0,0,0,93,0,0,0,0,0,0,245,1,9,255,481,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,716,C,1,0,C01,0,49,18,4,0,0,28,0,0,0,3,2,1,0,0,0,49,0,0,0,0,0,0,154,1,3,158,481,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,717,B,1,0,B,0,34,15,3,0,0,35,0,0,0,12,3,1,0,0,0,68,0,0,0,0,0,0,171,1,7,179,438,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,717,C,1,0,C01,0,38,18,5,0,0,32,0,0,0,8,6,0,0,0,0,96,0,0,0,0,0,0,203,0,4,207,438,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,718,B,1,0,B,0,41,21,5,0,0,30,0,0,0,6,9,0,0,0,0,77,0,0,0,0,0,0,189,0,10,199,615,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,718,C,1,0,C01,0,29,20,5,0,0,58,0,0,0,5,4,1,1,0,0,116,0,0,0,0,0,0,239,1,12,252,615,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,718,C,2,0,C02,0,37,19,9,0,0,61,0,0,0,8,2,2,0,0,0,120,0,0,0,0,0,0,258,1,3,262,615,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,B,1,0,B,0,38,27,3,0,0,53,0,0,0,11,4,1,0,0,0,83,0,0,0,0,0,0,220,1,6,227,607,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,1,0,C01,0,42,19,8,0,0,39,0,0,0,10,2,3,0,0,0,92,0,0,0,0,0,0,215,0,0,215,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,2,0,C02,0,35,17,4,0,0,46,0,0,0,13,4,3,0,0,0,126,0,0,0,0,0,0,248,2,10,260,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,3,0,C03,0,26,8,2,0,0,37,0,0,0,10,4,0,1,0,0,87,0,0,0,0,0,0,175,0,7,182,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,C,4,0,C04,0,44,27,5,0,0,41,0,0,0,6,0,0,0,0,0,106,0,0,0,0,0,0,229,0,11,240,606,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,720,B,1,0,B,0,46,18,3,0,0,41,0,0,0,6,6,1,0,0,0,95,0,0,0,0,0,0,216,0,10,226,472,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,720,C,1,0,C01,0,30,14,3,0,0,29,0,0,0,3,0,1,0,0,0,78,0,0,0,0,0,0,158,0,4,162,471,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,B,1,0,B,0,56,11,8,0,0,46,0,0,0,8,3,0,0,0,0,124,0,0,0,0,0,0,256,1,5,262,746,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,C,1,0,C01,0,49,25,7,0,0,64,0,0,0,0,4,1,1,0,0,120,0,0,0,0,0,0,271,0,10,281,745,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,C,2,0,C02,0,53,18,4,0,0,54,0,0,0,10,8,0,0,0,0,126,0,0,0,0,0,0,273,0,13,286,745,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,C,3,0,C03,0,38,22,9,0,0,62,0,0,0,6,1,1,0,0,0,111,0,0,0,0,0,0,250,3,13,266,745,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,722,B,1,0,B,0,39,12,2,0,0,42,0,0,0,7,5,2,1,0,0,96,0,0,0,0,0,0,206,1,16,223,542,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,722,C,1,0,C01,0,35,30,5,0,0,55,0,0,0,7,3,1,1,0,0,99,0,0,0,0,0,0,236,0,12,248,542,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,722,C,2,0,C02,0,43,23,8,0,0,35,0,0,0,9,2,1,1,0,0,92,0,0,0,0,0,0,214,2,6,222,541,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,B,1,0,B,0,42,26,6,0,0,64,0,0,0,8,6,3,0,0,0,134,0,0,0,0,0,0,289,0,10,299,749,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,1,0,C01,0,55,16,7,0,0,57,0,0,0,4,4,0,0,0,0,120,0,0,0,0,0,0,263,0,4,267,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,2,0,C02,0,55,17,3,0,0,58,0,0,0,7,4,0,1,0,0,131,0,0,0,0,0,0,276,0,12,288,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,3,0,C03,0,41,13,7,0,0,49,0,0,0,5,4,1,0,1,0,118,0,0,0,0,0,0,239,1,14,254,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,4,0,C04,0,53,20,7,0,0,57,0,0,0,2,3,0,0,0,0,100,0,0,0,0,0,0,242,2,20,264,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,723,C,5,0,C05,0,53,19,9,0,0,61,0,0,0,9,7,0,0,2,0,123,0,0,0,0,0,0,283,0,10,293,748,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,B,1,0,B,0,43,23,6,0,0,50,0,0,0,4,6,0,0,0,0,116,0,0,0,0,0,0,248,3,10,261,735,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,1,0,C01,0,36,17,3,0,0,64,0,0,0,8,0,0,1,0,0,117,0,0,0,0,0,0,246,2,7,255,735,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,2,0,C02,0,52,20,8,0,0,52,0,0,0,3,5,1,0,0,0,113,0,0,0,0,0,0,254,1,11,266,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,3,0,C03,0,35,13,5,0,0,53,0,0,0,10,5,0,0,0,0,108,0,0,0,0,0,0,229,2,12,243,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,4,0,C04,0,39,22,8,0,0,46,0,0,0,7,1,2,0,0,0,117,0,0,0,0,0,0,242,2,10,254,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,5,0,C05,0,55,23,9,0,0,56,0,0,0,7,5,2,0,0,0,121,0,0,0,0,0,0,278,4,5,287,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,6,0,C06,0,44,11,3,0,0,36,0,0,0,6,3,0,1,1,0,98,0,0,0,0,0,0,203,1,6,210,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,7,0,C07,0,66,21,4,0,0,67,0,0,0,4,3,0,2,0,0,118,0,0,0,0,0,0,285,0,4,289,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,724,C,8,0,C08,0,42,17,6,0,0,38,0,0,0,3,5,0,0,0,0,97,0,0,0,0,0,0,208,6,5,219,734,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,725,B,1,0,B,0,44,12,4,0,0,56,0,0,0,6,8,0,0,0,0,109,0,0,0,0,0,0,239,1,6,246,638,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,725,C,1,0,C01,0,57,27,4,0,0,52,0,0,0,2,2,2,0,0,0,109,0,0,0,0,0,0,255,0,12,267,638,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,726,B,1,0,B,0,47,24,6,0,0,56,0,0,0,5,6,3,1,0,0,107,0,0,0,0,0,0,255,0,12,267,644,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,726,C,1,0,C01,0,52,16,8,0,0,52,0,0,0,9,2,2,0,0,0,82,0,0,0,0,0,0,223,0,5,228,643,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,727,B,1,0,B,0,76,18,11,0,0,57,0,0,0,3,2,0,0,0,0,132,0,0,0,0,0,0,299,0,0,299,708,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,727,C,1,0,C01,0,66,20,11,0,0,54,0,0,0,15,5,0,1,0,0,123,0,0,0,0,0,0,295,0,15,310,708,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,B,1,0,B,0,48,19,8,0,0,48,0,0,0,8,0,0,0,0,0,78,0,0,0,0,0,0,209,0,8,217,635,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,C,1,0,C01,0,50,19,6,0,0,56,0,0,0,5,1,0,1,0,0,93,0,0,0,0,0,0,231,0,11,242,635,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,C,2,0,C02,0,38,11,7,0,0,50,0,0,0,6,2,3,0,0,0,96,0,0,0,0,0,0,213,1,9,223,634,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,C,3,0,C03,0,41,18,9,0,0,34,0,0,0,8,5,2,0,2,0,91,0,0,0,0,0,0,210,0,6,216,634,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,B,1,0,B,0,37,17,3,0,0,58,0,0,0,7,3,0,0,0,0,108,0,0,0,0,0,0,233,1,6,240,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,1,0,C01,0,21,20,6,0,0,41,0,0,0,0,6,0,0,0,0,132,0,0,0,0,0,0,226,1,7,234,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,2,0,C02,0,24,7,3,0,0,53,0,0,0,5,5,1,0,0,0,132,0,0,0,0,0,0,230,0,8,238,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,3,0,C03,0,27,14,6,0,0,58,0,0,0,7,1,1,0,0,0,107,0,0,0,0,0,0,221,0,11,232,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,4,0,C04,0,35,15,6,0,0,34,0,0,0,2,5,0,0,1,0,112,0,0,0,0,0,0,210,11,2,223,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,5,0,C05,0,28,13,8,0,0,43,0,0,0,6,5,0,2,0,0,121,0,0,0,0,0,0,226,1,10,237,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,6,0,C06,0,28,11,7,0,0,36,0,0,0,14,3,0,0,0,0,96,0,0,0,0,0,0,195,0,6,201,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,7,0,C07,0,26,14,3,0,0,55,0,0,0,6,5,1,0,0,0,125,0,0,0,0,0,0,235,4,16,255,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,8,0,C08,0,22,11,4,0,0,26,0,0,0,3,2,2,0,0,0,113,0,0,0,0,0,0,183,1,6,190,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,9,0,C09,0,33,12,7,0,0,35,0,0,0,5,2,0,0,0,0,91,0,0,0,0,0,0,185,0,11,196,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,10,0,C10,0,26,19,5,0,0,42,0,0,0,3,4,0,0,0,0,92,0,0,0,0,0,0,191,1,6,198,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,11,0,C11,0,31,27,3,0,0,37,0,0,0,4,2,0,0,0,0,90,0,0,0,0,0,0,194,0,13,207,715,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,12,0,C12,0,31,14,5,0,0,34,0,0,0,10,2,1,0,0,0,113,0,0,0,0,0,0,210,1,8,219,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,13,0,C13,0,34,20,5,0,0,45,0,0,0,4,3,1,0,0,0,99,0,0,0,0,0,0,211,1,8,220,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,14,0,C14,0,33,18,2,0,0,33,0,0,0,3,2,0,0,0,0,112,0,0,0,0,0,0,203,0,9,212,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,15,0,C15,0,25,12,2,0,0,45,0,0,0,2,2,1,0,0,0,124,0,0,0,0,0,0,213,0,9,222,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,16,0,C16,0,17,12,4,0,0,29,0,0,0,2,2,0,0,0,0,110,0,0,0,0,0,0,176,0,7,183,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,17,0,C17,0,30,13,4,0,0,46,0,0,0,4,10,0,0,0,0,83,0,0,0,0,0,0,190,0,2,192,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,18,0,C18,0,27,14,4,0,0,32,0,0,0,9,7,0,0,0,0,104,0,0,0,0,0,0,197,0,7,204,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,19,0,C19,0,29,18,2,0,0,45,0,0,0,8,3,0,0,0,0,114,0,0,0,0,0,0,219,3,7,229,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,729,C,20,0,C20,0,22,15,5,0,0,39,0,0,0,3,4,0,0,0,0,101,0,0,0,0,0,0,189,1,1,191,714,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,B,1,0,B,0,40,16,8,0,0,46,0,0,0,9,2,1,0,0,0,112,0,0,0,0,0,0,234,0,3,237,738,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,1,0,C01,0,28,15,6,0,0,31,0,0,0,6,6,1,0,0,0,121,0,0,0,0,0,0,214,2,8,224,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,2,0,C02,0,31,22,7,0,0,39,0,0,0,4,4,0,0,0,0,100,0,0,0,0,0,0,207,1,3,211,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,3,0,C03,0,29,22,4,0,0,49,0,0,0,5,2,1,0,1,0,127,0,0,0,0,0,0,240,0,4,244,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,4,0,C04,0,42,17,7,0,0,54,0,0,0,15,1,1,0,0,0,110,0,0,0,0,0,0,247,0,8,255,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,5,0,C05,0,45,18,3,0,0,60,0,0,0,7,5,0,0,0,0,98,0,0,0,0,0,0,236,0,8,244,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,6,0,C06,0,35,23,6,0,0,56,0,0,0,3,6,0,1,0,0,107,0,0,0,0,0,0,237,1,9,247,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,7,0,C07,0,33,21,6,0,0,40,0,0,0,7,2,1,0,0,0,107,0,0,0,0,0,0,217,1,10,228,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,8,0,C08,0,36,13,9,0,0,44,0,0,0,7,5,1,0,0,0,117,0,0,0,0,0,0,232,1,14,247,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,9,0,C09,0,38,17,6,0,0,42,0,0,0,5,2,0,0,0,0,115,0,0,0,0,0,0,225,1,8,234,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,10,0,C10,0,38,15,13,0,0,44,0,0,0,6,2,1,0,0,0,100,0,0,0,0,0,0,219,0,1,220,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,11,0,C11,0,30,18,6,0,0,43,0,0,0,9,7,1,1,0,0,118,0,0,0,0,0,0,233,0,13,246,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,12,0,C12,0,35,12,7,0,0,51,0,0,0,11,9,1,0,0,0,90,0,0,0,0,0,0,216,0,6,222,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,13,0,C13,0,36,11,4,0,0,45,0,0,0,4,2,1,1,0,0,107,0,0,0,0,0,0,211,2,9,222,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,14,0,C14,0,32,19,7,0,0,48,0,0,0,2,1,1,2,0,0,116,0,0,0,0,0,0,228,0,20,248,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,15,0,C15,0,27,17,7,0,0,42,0,0,0,9,3,1,0,0,0,99,0,0,0,0,0,0,205,1,4,210,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,730,C,16,0,C16,0,39,15,6,0,0,33,0,0,0,11,3,1,0,0,0,112,0,0,0,0,0,0,220,0,6,226,737,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,734,B,1,0,B,0,34,25,5,0,0,29,0,0,0,0,4,0,0,0,0,66,0,0,0,0,0,0,163,2,11,176,430,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,735,B,1,0,B,0,20,17,2,0,0,13,0,0,0,1,3,1,0,0,0,31,0,0,0,0,0,0,88,0,6,94,243,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,736,B,1,0,B,0,17,18,2,0,0,12,0,0,0,28,0,1,0,0,0,41,0,0,0,0,0,0,119,2,7,128,269,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,B,1,0,B,0,36,17,5,0,0,31,0,0,0,10,0,1,0,0,0,102,0,0,0,0,0,0,202,1,8,211,689,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,1,0,C01,0,29,18,7,0,0,41,0,0,0,10,0,0,1,1,0,112,0,0,0,0,0,0,219,0,8,227,689,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,2,0,C02,0,33,17,6,0,0,33,0,0,0,7,0,0,0,0,0,146,0,0,0,0,0,0,242,1,11,254,689,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,3,0,C03,0,25,17,5,0,0,33,0,0,0,3,6,0,0,0,0,113,0,0,0,0,0,0,202,1,13,216,689,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,4,0,C04,0,24,12,8,0,0,32,0,0,0,13,2,1,0,0,0,114,0,0,0,0,0,0,206,0,4,210,688,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,5,0,C05,0,35,14,4,0,0,27,0,0,0,8,4,0,0,0,0,95,0,0,0,0,0,0,187,4,14,205,688,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,C,6,0,C06,0,35,17,5,0,0,36,0,0,0,10,0,0,1,0,0,87,0,0,0,0,0,0,191,2,8,201,688,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,E,1,0,E01,0,40,10,5,0,0,44,0,0,0,11,1,0,0,0,0,139,0,0,0,0,0,0,250,2,10,262,617,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,E,1,1,E01C01,0,39,18,9,0,0,33,0,0,0,8,3,0,1,0,0,120,0,0,0,0,0,0,231,1,14,246,617,GRUPO DE RECUENTO,,,
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,E,1,2,E01C02,0,33,17,6,0,0,33,0,0,0,7,3,0,0,0,0,146,0,0,0,0,0,0,245,1,11,257,617,GRUPO DE RECUENTO,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1323,B,1,0,B,0,0,0,0,0,0,46,0,0,0,120,0,0,0,0,63,135,0,0,0,0,0,0,364,0,13,377,706,GRUPO DE RECUENTO,,SG-JRC-0185-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0185-2024.pdf
1,26,SONORA,2,PUERTO PEÑASCO,70,GENERAL PLUTARCO ELIAS CALLES,1323,C,1,0,C01,0,0,0,0,0,0,50,0,0,0,129,0,0,0,0,49,141,0,0,0,0,0,0,369,0,5,374,706,GRUPO DE RECUENTO,,SG-JRC-0185-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0185-2024.pdf
