CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,PAN_PRI,MORENA_RSP_PANALT,MORENA_PANALT,MORENA_RSP,RSP_PANALT,CAND_IND01,CAND_IND02,CAND_IND03,CAND_IND04,CAND_IND05,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,URNA_ELECTRONICA,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,382,B,1,0,B,25,1,5,142,41,7,3,134,56,0,0,0,0,0,0,0,0,0,0,0,0,0,414,11,425,0,572,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,382,C,1,0,C01,40,1,6,161,30,4,3,103,78,0,2,0,0,0,0,0,0,0,0,0,0,0,428,10,438,0,572,GRUPO DE RECUENTO,MODIFICADA,TET-JE-153/2024,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,382,C,2,0,C02,24,1,3,143,39,1,5,119,104,0,0,0,0,0,0,0,0,0,0,0,0,0,439,22,461,0,572,GRUPO DE RECUENTO,MODIFICADA,TET-JE-153/2024,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,383,B,1,0,B,42,0,6,121,15,6,9,160,121,0,0,0,0,0,0,0,0,0,0,0,0,0,480,12,492,0,589,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,383,C,1,0,C01,38,0,17,122,18,6,12,147,94,0,2,0,0,0,0,0,0,0,0,0,0,1,456,8,465,0,589,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,383,C,2,0,C02,25,0,12,157,18,5,7,130,110,0,0,2,0,0,0,0,0,0,0,0,0,0,466,17,483,0,588,GRUPO DE RECUENTO,MODIFICADA,TET-JE-153/2024,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,384,B,1,0,B,33,7,4,167,38,8,1,95,127,0,2,3,0,0,0,0,0,0,0,0,0,0,485,15,500,0,663,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,384,C,1,0,C01,37,2,4,163,32,6,2,115,127,0,0,1,0,0,0,0,0,0,0,0,0,0,489,16,505,0,662,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,384,C,2,0,C02,53,6,3,165,32,5,1,103,106,0,3,0,0,0,0,0,0,0,0,0,0,0,477,12,489,0,662,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,385,B,1,0,B,17,2,6,137,40,2,1,110,31,0,1,0,0,0,0,0,0,0,0,0,0,0,347,12,359,0,416,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,386,B,1,0,B,35,13,2,142,37,2,7,169,31,0,5,1,0,0,0,0,0,0,0,0,0,0,444,22,466,0,568,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,386,C,1,0,C01,51,12,1,128,26,12,7,160,46,0,0,0,0,0,0,0,0,0,0,0,0,0,443,17,460,0,568,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,386,C,2,0,C02,49,15,1,96,36,6,8,164,48,0,6,3,0,0,0,0,0,0,0,0,0,0,432,28,460,0,567,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,386,C,3,0,C03,62,8,7,135,40,6,3,135,34,0,1,1,0,0,0,0,0,0,0,0,0,0,432,18,450,0,567,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,624,B,1,0,B,39,4,12,171,94,9,8,131,53,0,1,0,0,0,0,0,0,0,0,0,0,0,522,23,545,0,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,624,C,1,0,C01,51,3,0,153,105,8,4,142,57,0,3,0,0,0,0,0,0,0,0,0,0,0,526,26,552,0,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,624,C,2,0,C02,34,0,16,148,122,5,6,132,42,0,4,1,0,0,0,0,0,0,0,0,0,0,510,33,543,0,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,625,B,1,0,B,35,3,6,132,112,5,9,73,19,0,4,0,0,0,0,0,0,0,0,0,0,0,398,17,415,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,625,C,1,0,C01,37,2,3,126,95,7,10,98,30,0,4,2,0,0,0,0,0,0,0,0,0,0,414,13,427,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,625,C,2,0,C02,55,1,10,123,104,6,4,91,15,0,0,0,0,0,0,0,0,0,0,0,0,0,409,15,424,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,625,C,3,0,C03,22,1,5,131,105,4,6,124,26,0,3,1,0,0,0,0,0,0,0,0,0,0,428,15,443,0,593,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,387,B,1,0,B,19,3,28,14,0,16,121,34,169,0,0,0,0,0,0,0,0,0,0,0,0,0,404,6,410,0,511,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,387,C,1,0,C01,30,4,21,14,1,14,107,42,152,0,0,4,0,0,0,0,0,0,0,0,0,0,389,11,400,0,511,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,387,C,2,0,C02,23,2,11,10,0,16,135,34,164,0,0,1,0,0,0,0,0,0,0,0,0,0,396,5,401,0,511,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,387,E,1,0,E01,9,3,7,11,2,5,28,23,66,0,0,0,0,0,0,0,0,0,0,0,0,0,154,5,159,0,229,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,388,B,1,0,B,45,5,23,24,1,15,122,64,213,0,0,0,0,0,0,0,0,0,0,0,0,0,512,15,527,0,717,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,388,C,1,0,C01,45,5,23,24,1,22,88,63,244,0,1,0,0,0,0,0,0,0,0,0,0,0,516,14,530,0,716,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,389,B,1,0,B,26,3,22,29,2,11,17,41,60,0,4,1,0,0,0,0,0,0,0,0,0,0,216,11,227,0,377,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,389,C,1,0,C01,16,3,16,29,2,20,16,42,66,0,3,0,0,0,0,0,0,0,0,0,0,0,213,7,220,0,376,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,390,B,1,0,B,18,11,80,65,1,11,40,52,86,0,4,3,0,0,0,0,0,0,0,0,0,0,371,12,383,0,488,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,390,C,1,0,C01,27,5,58,70,1,16,30,35,96,0,1,1,0,0,0,0,0,0,0,0,0,0,340,10,350,0,488,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,393,B,1,0,B,40,10,39,58,6,10,39,50,107,0,1,0,0,0,0,0,0,0,0,0,0,0,360,11,371,0,487,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,393,C,1,0,C01,37,8,34,32,4,8,62,46,110,0,3,3,0,0,0,0,0,0,0,0,0,0,347,11,358,0,486,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,394,B,1,0,B,39,11,127,87,2,15,12,50,97,0,0,0,0,0,0,0,0,0,0,0,0,0,440,15,455,0,567,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,394,C,1,0,C01,31,5,153,89,1,24,11,48,91,0,0,0,0,0,0,0,0,0,0,0,0,0,453,15,468,0,567,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,394,C,2,0,C02,55,7,177,72,1,7,8,69,60,0,0,0,0,0,0,0,0,0,0,0,0,0,456,14,470,0,567,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,394,C,3,0,C03,41,3,138,112,0,29,36,56,57,0,1,1,0,0,0,0,0,0,0,0,0,0,474,12,486,0,566,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,397,B,1,0,B,11,0,26,192,1,6,50,102,89,0,1,0,0,0,0,0,0,0,0,0,0,0,478,16,494,0,618,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,397,C,1,0,C01,12,9,21,183,2,9,24,130,100,0,3,1,0,0,0,0,0,0,0,0,0,0,494,12,506,0,618,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,29,TEPEYANCO,397,C,2,0,C02,14,5,17,195,3,15,46,129,74,0,0,2,0,0,0,0,0,0,0,0,0,0,500,9,509,0,618,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,398,B,1,0,B,6,2,0,76,115,85,2,38,22,0,118,0,0,0,0,0,0,0,0,0,0,0,464,23,487,0,701,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,398,C,1,0,C01,2,3,0,67,112,82,3,38,30,0,153,0,0,0,0,0,0,0,0,0,0,0,490,13,503,0,701,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,398,C,2,0,C02,6,1,0,55,105,108,1,23,29,0,167,0,0,0,0,0,0,0,0,0,0,0,495,20,515,0,700,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,398,C,3,0,C03,6,2,0,45,126,80,0,81,16,0,158,0,0,0,0,0,0,0,0,0,0,0,514,9,523,0,700,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,399,B,1,0,B,6,3,0,44,115,124,1,12,29,0,95,0,0,0,0,0,0,0,0,0,0,0,429,16,445,0,595,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,399,C,1,0,C01,5,1,0,28,118,92,0,28,25,0,113,0,0,0,0,0,0,0,0,0,0,0,410,18,428,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,399,C,2,0,C02,1,2,0,39,114,131,4,19,17,0,116,0,0,0,0,0,0,0,0,0,0,0,443,10,453,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,403,B,1,0,B,23,11,0,59,103,97,9,57,62,0,42,0,0,0,0,0,0,0,0,0,0,0,463,10,473,0,640,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,403,C,1,0,C01,14,1,0,65,156,75,2,72,53,0,44,0,0,0,0,0,0,0,0,0,0,0,482,16,498,0,639,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,404,B,1,0,B,14,4,0,37,109,122,2,61,11,0,134,0,0,0,0,0,0,0,0,0,0,0,494,24,518,0,688,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,404,C,1,0,C01,12,9,0,45,124,135,3,32,21,0,107,0,0,0,0,0,0,0,0,0,0,0,488,23,511,0,688,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,404,C,2,0,C02,19,4,0,53,125,145,1,39,27,0,103,0,0,0,0,0,0,0,0,0,0,0,516,26,542,0,688,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,404,C,3,0,C03,22,6,0,45,88,163,2,33,37,0,105,0,0,0,0,0,0,0,0,0,0,0,501,20,521,0,687,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,405,B,1,0,B,3,2,0,27,34,62,1,20,16,0,52,0,0,0,0,0,0,0,0,0,0,0,217,9,226,0,280,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,406,B,1,0,B,5,5,0,106,43,119,2,23,26,0,63,0,0,0,0,0,0,0,0,0,0,0,392,8,400,0,510,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,407,B,1,0,B,12,3,0,30,71,76,1,34,35,0,67,0,0,0,0,0,0,0,0,0,0,0,329,13,342,0,403,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,407,C,1,0,C01,12,2,0,24,72,81,2,18,32,0,63,0,0,0,0,0,0,0,0,0,0,0,306,12,318,0,403,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,408,B,1,0,B,43,11,0,36,179,126,2,25,51,0,63,0,0,0,0,0,0,0,0,0,0,0,536,19,555,0,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,30,TERRENATE,408,C,1,0,C01,37,6,0,35,156,173,4,33,31,0,62,0,0,0,0,0,0,0,0,0,0,0,537,21,558,0,731,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,409,B,1,0,B,29,9,35,58,6,135,4,96,0,10,19,0,0,0,0,0,0,0,0,0,0,0,401,15,416,0,558,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,409,C,1,0,C01,22,4,28,92,3,102,4,125,0,1,16,0,0,0,0,0,0,0,0,0,0,0,397,19,416,0,558,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,409,C,2,0,C02,29,3,25,69,7,113,3,98,0,3,21,0,0,0,0,0,0,0,0,0,0,0,371,17,388,0,557,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,410,B,1,0,B,45,6,15,78,8,191,3,132,0,7,2,2,0,0,0,0,0,0,0,0,0,0,489,26,515,0,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,410,C,1,0,C01,51,5,13,88,4,159,2,138,0,6,15,0,0,0,0,0,0,0,0,0,0,0,481,16,497,0,693,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,411,B,1,0,B,64,10,14,52,11,111,8,95,0,4,19,1,0,0,0,0,0,0,0,0,0,0,389,19,408,0,615,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,411,C,1,0,C01,35,7,17,65,6,124,12,100,0,0,33,0,0,0,0,0,0,0,0,0,0,0,399,12,411,0,614,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,411,C,2,0,C02,57,11,12,54,9,128,10,119,0,2,20,0,0,0,0,0,0,0,0,0,0,0,422,9,431,0,614,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,411,C,3,0,C03,65,8,11,47,3,115,3,124,0,1,25,0,0,0,0,0,0,0,0,0,0,0,402,14,416,0,614,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,411,C,4,0,C04,44,6,16,77,8,102,11,120,0,3,13,0,0,0,0,0,0,0,0,0,0,0,400,19,419,0,614,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,412,B,1,0,B,37,4,26,85,9,119,2,138,0,6,31,0,0,0,0,0,0,0,0,0,0,0,457,21,478,0,720,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,412,C,1,0,C01,35,2,25,51,8,116,5,134,0,0,50,0,0,0,0,0,0,0,0,0,0,0,426,17,443,0,720,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,412,C,2,0,C02,39,12,40,62,10,119,4,137,0,4,33,2,0,0,0,0,0,0,0,0,0,0,462,14,476,0,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,412,C,3,0,C03,40,13,20,65,10,162,3,152,0,1,31,0,0,0,0,0,0,0,0,0,0,0,497,14,511,0,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,412,C,4,0,C04,25,11,22,61,10,120,3,135,0,1,38,2,0,0,0,0,0,0,0,0,0,0,428,15,443,0,719,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,413,B,1,0,B,31,6,16,58,6,164,5,133,0,2,29,0,0,0,0,0,0,0,0,0,0,0,450,19,469,0,724,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,413,C,1,0,C01,50,5,17,53,11,138,2,139,0,4,25,0,0,0,0,0,0,0,0,0,0,0,444,23,467,0,724,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,414,B,1,0,B,25,4,11,52,5,58,1,104,0,1,5,1,0,0,0,0,0,0,0,0,0,0,267,7,274,0,409,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,414,C,1,0,C01,36,5,10,49,6,47,2,90,0,3,7,1,0,0,0,0,0,0,0,0,0,0,256,7,263,0,409,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,415,B,1,0,B,54,8,13,61,6,62,7,120,0,3,14,0,0,0,0,0,0,0,0,0,0,0,348,23,371,0,557,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,415,C,1,0,C01,67,10,11,53,3,52,6,127,0,4,16,0,0,0,0,0,0,0,0,0,0,1,349,16,366,0,557,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,416,B,1,0,B,17,1,3,130,4,92,123,55,0,0,10,0,0,0,0,0,0,0,0,0,0,0,435,30,465,0,624,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,416,C,1,0,C01,17,2,0,157,12,76,120,56,0,0,14,0,0,0,0,0,0,0,0,0,0,0,454,27,481,0,624,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,417,B,1,0,B,3,0,0,107,1,56,72,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,286,11,297,0,357,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,418,B,1,0,B,32,5,27,107,3,74,14,76,0,3,20,0,0,0,0,0,0,0,0,0,0,0,361,11,372,0,494,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,419,B,1,0,B,28,3,5,149,1,177,15,122,0,4,10,0,0,0,0,0,0,0,0,0,0,0,514,15,529,0,705,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,420,B,1,0,B,11,1,3,258,10,90,3,69,0,2,21,0,0,0,0,0,0,0,0,0,0,0,468,20,488,0,737,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,420,C,1,0,C01,15,3,3,280,5,90,3,56,0,2,25,0,0,0,0,0,0,0,0,0,0,0,482,14,496,0,737,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,420,C,2,0,C02,9,2,4,291,5,74,0,65,0,3,27,0,0,0,0,0,0,0,0,0,0,0,480,11,491,0,736,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,421,B,1,0,B,12,11,4,177,6,70,2,84,0,1,29,0,0,0,0,0,0,0,0,0,0,0,396,16,412,0,666,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,421,C,1,0,C01,22,2,7,195,5,80,2,66,0,2,26,1,0,0,0,0,0,0,0,0,0,1,408,14,423,0,666,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,421,C,2,0,C02,16,5,15,230,4,67,2,53,0,1,24,0,0,0,0,0,0,0,0,0,0,0,417,19,436,0,666,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,421,C,3,0,C03,21,3,4,194,4,72,3,74,0,2,22,1,0,0,0,0,0,0,0,0,0,0,400,22,422,0,666,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,423,B,1,0,B,4,2,1,69,1,41,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,4,204,0,257,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,620,B,1,0,B,33,5,14,111,3,82,3,132,0,4,5,3,0,0,0,0,0,0,0,0,0,0,395,12,407,0,627,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,620,C,1,0,C01,30,9,16,107,6,48,8,145,0,1,10,0,0,0,0,0,0,0,0,0,0,0,380,13,393,0,626,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,620,C,2,0,C02,38,6,21,127,3,83,2,135,0,0,6,1,0,0,0,0,0,0,0,0,0,0,422,19,441,0,626,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,621,B,1,0,B,17,7,4,75,5,85,6,147,0,5,10,0,0,0,0,0,0,0,0,0,0,0,361,20,381,0,630,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,621,C,1,0,C01,49,7,8,99,4,97,3,128,0,4,11,0,0,0,0,0,0,0,0,0,0,0,410,15,425,0,630,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,621,C,2,0,C02,29,8,5,89,6,66,5,133,0,5,12,0,0,0,0,0,0,0,0,0,0,0,358,16,374,0,629,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,621,C,3,0,C03,30,8,2,85,5,95,6,132,0,4,0,0,0,0,0,0,0,0,0,0,0,1,367,30,398,0,629,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,424,B,1,0,B,1,1,0,168,0,0,23,180,2,1,0,0,0,0,0,0,0,0,0,0,0,0,376,8,384,0,545,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,424,C,1,0,C01,0,1,0,199,0,1,25,168,3,3,0,0,0,0,0,0,0,0,0,0,0,0,400,5,405,0,545,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,424,C,2,0,C02,0,0,1,144,0,5,32,201,3,3,0,0,0,0,0,0,0,0,0,0,0,0,389,5,394,0,545,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,425,B,1,0,B,1,0,1,302,0,1,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,5,427,0,540,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,425,C,1,0,C01,2,1,0,267,0,1,12,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,416,8,424,0,540,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,425,C,2,0,C02,3,2,0,267,0,1,11,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,7,414,0,539,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,426,B,1,0,B,1,1,0,280,0,1,12,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,387,8,395,0,501,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,32,TETLATLAHUCA,426,C,1,0,C01,1,1,0,272,0,0,15,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,368,3,371,0,500,GRUPO DE RECUENTO,,,
