CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,CASILLAS,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,4,BELEN ATZITZIMITITLAN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,29,TLAXCALA,4,APIZACO,3,APIZACO,7,SAN LUIS APIZAQUITO,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2
4,29,TLAXCALA,4,APIZACO,3,APIZACO,10,SANTA MARIA TEXCALAC,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,COLONIA SAN ISIDRO APIZAQUITO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,19,SAN PEDRO ECACTEPEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,21,BARRIO DE GUADALUPE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,38,SANTA CRUZ POCITOS,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,40,BARRIO DE SAN ANTONIO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,50,COLONIA IGNACIO ALLENDE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,54,SAN FRANCISCO CUEXCONTZI,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,9,CUAXOMULCO,57,2DA SECCION CUAXOMULCO (TECUICUILCO),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,66,COLONIA EL ALTO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,78,BARRIO DE SAN LUCAS,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,83,HERMENEGILDO GALEANA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,90,SAN JOSE XICOHTENCATL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,99,IGNACIO ZARAGOZA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,110,SAN FELIPE IXTACUIXTLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,117,SANTA CRUZ EL PORVENIR,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,120,SAN DIEGO XOCOYUCAN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,127,SECCION 6A TLACATECPA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,128,SECCION SEPTIMA,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,129,SECCION SEGUNDA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,131,SECCION 3A SAN MIGUEL XALTIPAN,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,151,SAN TADEO HUILOAPAN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,153,SAN FRANCISCO TEMEZONTLA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,161,BARRIO DE SAN NICOLAS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,173,GUADALUPE TLACHCO,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,175,SECCION 2A TEOLOCHOLCO,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,3,SANTIAGO TETLA,31,TETLA DE LA SOLIDARIDAD,198,SANTA FE LA TROJE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,13,ZACATELCO,32,TETLATLAHUCA,206,SANTA ISABEL TETLATLAHUCA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,208,SAN ESTEBAN TIZATLAN,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,211,OCOTLAN,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,3
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,212,SAN HIPOLITO CHIMALPA,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,213,SAN GABRIEL CUAUHTLA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,216,SAN LUCAS CUAHTELULPAN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,225,ACOPINALCO DEL PEÑON,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,239,RANCHERIA LAS MESAS,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,247,LOS REYES QUIAHUIXTLAN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,248,LA CANDELARIA TEOTLALPAN,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,249,SAN FRANCISCO OCOTELULCO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,250,ACXOTLA DEL RÍO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,253,BARRIO DE ZARAGOZA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,257,SAN SALVADOR TZOMPANTEPEC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,261,GUADALUPE TEXMOLAC,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,262,COLONIA SANTA MARTHA SECCION TERCERA,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,264,"SAN COSME XALOZTOC, 2A SECCION",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,265,SAN PEDRO TLACOTEPEC,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,267,COLONIA VELASCO,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN ,279,SAN FRANCISCO TLACUILOHCAN,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN ,283,SAN JOSE TETEL,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,1,SAN DAMIAN TLACOCALPAN,4,2,2,0,15,42,0,120,0,17,284,0,141,6,0,0,0,0,0,625,16,641,758
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,2,TLATEMPA,5,4,4,594,0,0,19,547,194,238,269,0,0,241,0,0,0,0,0,2102,63,2165,2780
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,3,SAN MATIAS TEPETOMATITLAN,9,4,4,496,0,48,25,111,291,538,406,0,0,0,0,0,0,0,1,1915,84,2000,2781
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,4,BELEN ATZITZIMITITLAN,10,4,4,750,0,0,117,286,69,823,241,0,0,47,0,0,0,0,3,2333,63,2399,3021
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,BARRIO DE TECOLOTLA,11,2,2,244,148,0,0,14,86,110,129,0,3,0,0,0,0,0,0,734,23,757,950
4,29,TLAXCALA,4,APIZACO,3,APIZACO,6,COLONIA CERRITO DE GUADALUPE,13,4,4,349,261,200,30,80,32,86,213,0,4,221,223,0,0,0,0,1699,67,1766,2451
4,29,TLAXCALA,4,APIZACO,3,APIZACO,7,SAN LUIS APIZAQUITO,14,7,7,1494,0,471,57,49,62,464,658,0,8,0,0,139,0,0,5,3402,103,3510,5194
4,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,3,APIZACO,8,COLONIA JOSE MARIA MORELOS,38,2,2,8,6,275,77,0,22,12,131,212,4,0,0,0,0,0,0,747,35,782,1114
4,29,TLAXCALA,4,APIZACO,3,APIZACO,9,GUADALUPE TEXCALAC,39,2,2,18,88,2,327,0,100,201,153,0,0,0,0,0,0,0,0,889,41,930,1275
4,29,TLAXCALA,4,APIZACO,3,APIZACO,10,SANTA MARIA TEXCALAC,40,4,4,544,59,281,46,0,33,137,585,0,13,0,0,0,138,0,0,1836,71,1907,2806
4,29,TLAXCALA,4,APIZACO,3,APIZACO,10,SANTA MARIA TEXCALAC,618,3,3,310,33,270,57,0,10,68,301,0,5,0,0,0,111,0,4,1165,33,1202,1628
4,29,TLAXCALA,4,APIZACO,3,APIZACO,10,SANTA MARIA TEXCALAC,619,3,3,335,53,274,23,0,18,65,354,0,6,0,0,0,67,0,5,1195,43,1243,1883
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,42,1,1,39,19,2,38,8,66,12,121,0,22,0,0,0,0,54,0,381,25,406,646
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,43,6,6,333,164,18,254,86,409,196,620,0,48,0,0,0,0,444,1,2572,114,2687,4152
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,44,4,4,115,43,5,250,19,415,88,386,0,93,0,0,0,0,286,0,1700,48,1748,2476
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,45,1,1,46,20,6,15,10,21,23,96,0,1,0,0,0,0,43,0,281,13,294,464
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,COLONIA SAN ISIDRO APIZAQUITO,46,3,3,510,306,6,101,63,0,93,288,0,10,0,0,0,0,0,0,1377,56,1433,2069
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,13,SANTA CLARA OZUMBA,50,1,1,0,133,0,0,0,120,0,45,6,0,3,0,0,0,0,0,307,6,313,388
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,14,SANTIAGO VILLALTA,51,1,1,0,78,0,3,0,111,0,34,0,0,55,0,0,0,0,0,281,0,281,373
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,15,COLONIA AGRICOLA SAN LUIS,52,1,1,1,0,0,0,0,65,0,0,39,0,0,0,0,0,0,0,105,1,106,120
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,16,ZUMPANGO,53,2,2,0,192,0,0,188,172,0,65,45,0,187,0,0,0,0,1,849,29,879,1203
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,17,BENITO JUAREZ TEZOYO,54,1,1,0,88,0,0,0,91,0,156,0,0,12,0,0,0,0,0,347,5,352,462
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,18,COLONIA LA TRASQUILA,55,1,1,8,35,0,30,0,33,0,34,40,0,88,0,0,0,0,0,268,10,278,385
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,19,SAN PEDRO ECACTEPEC,56,2,2,0,170,0,43,0,284,0,220,177,0,73,0,0,0,0,0,967,40,1007,1317
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,20,COLONIA VILLA DE LAS FLORES,57,1,1,76,2,0,0,0,64,0,36,0,0,53,0,0,0,0,0,231,12,243,337
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,21,BARRIO DE GUADALUPE,59,2,2,188,138,0,27,21,12,34,73,15,83,29,0,0,0,0,0,620,18,638,599
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,22,BARRIO DE LA CONCEPCION,59,2,2,107,130,0,0,0,14,0,80,7,0,0,0,0,0,0,6,338,12,356,462
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,23,BARRIO DE SANTIAGO,60,2,2,212,89,0,3,84,65,9,105,17,9,0,0,0,0,0,0,593,24,617,793
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,24,LA GARITA,61,1,1,1,87,0,7,0,24,21,45,71,0,0,0,0,0,0,0,256,17,273,354
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,25,SAN JOSE BUENAVISTA,61,1,1,6,67,0,0,0,13,0,70,0,0,0,0,0,0,0,0,156,4,160,200
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,26,LAZARO CARDENAS,62,1,1,4,130,0,2,0,27,2,111,21,0,4,0,0,0,0,0,301,10,311,366
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,27,SAN ANTONIO TECOPILCO,63,1,1,5,106,0,4,11,5,13,143,0,0,17,0,0,0,0,0,304,19,323,385
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,28,SAN JUAN OCOTITLA,64,1,1,58,0,0,0,0,92,0,42,0,0,0,0,0,0,0,0,192,6,198,233
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,29,SAN JOSE PILANCON,65,1,1,0,13,0,66,0,3,41,90,0,0,0,0,0,0,0,0,213,8,221,247
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,60,2,2,4,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,11,1,12,37
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,66,1,1,29,57,0,10,120,25,33,94,18,0,0,0,0,0,0,0,386,20,406,543
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,72,2,2,8,4,0,2,4,2,1,10,0,0,0,0,0,0,0,0,31,2,33,49
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,31,MESA REDONDA,67,1,1,2,5,0,0,0,15,106,93,0,0,0,0,0,0,0,0,221,5,226,261
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,32,CONCEPCION HIDALGO,68,4,4,857,203,0,118,70,125,0,224,0,0,46,0,0,0,0,0,1643,59,1702,2254
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,33,FELIPE CARRILLO PUERTO,69,2,2,4,0,0,11,9,495,0,143,49,1,0,0,0,0,0,0,712,20,732,937
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,34,NEXNOPALA,70,1,1,20,79,0,111,62,113,0,65,0,0,0,0,0,0,0,0,450,13,463,567
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,35,RANCHERIA POCITOS,71,2,2,78,167,0,12,271,123,7,115,0,0,0,0,0,0,0,0,773,42,815,1070
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,36,SANTA MARIA LAS CUEVAS,72,2,2,8,22,0,16,8,183,4,162,179,0,0,0,0,0,0,0,582,30,612,742
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,37,NAZARETH,73,1,1,18,70,0,0,0,4,49,19,0,0,67,0,0,0,0,0,227,12,239,314
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,38,SANTA CRUZ POCITOS,74,2,2,12,296,0,28,10,282,0,258,0,0,0,0,0,0,0,0,886,35,921,1180
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,39,LOMAS DE JUNGUITO,76,1,1,93,76,0,0,0,3,0,1,0,0,0,0,0,0,0,0,173,6,179,211
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,40,BARRIO DE SAN ANTONIO,77,3,3,212,0,0,45,54,28,150,685,0,0,32,0,0,0,0,0,1206,38,1244,1557
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,7,7,0,183,124,156,358,0,113,737,256,93,547,0,0,0,0,1,2567,161,2729,4854
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,82,4,4,2,1,2,34,0,0,26,41,0,2,1,0,0,0,0,0,109,4,113,208
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,83,4,4,18,52,29,130,0,0,113,140,0,4,7,0,0,0,0,1,493,36,530,819
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,88,2,2,4,16,10,62,0,0,36,54,0,3,4,0,0,0,0,0,189,12,201,298
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,89,4,4,28,44,64,509,0,0,326,374,0,36,19,0,0,0,0,2,1400,65,1467,2297
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,90,5,5,22,23,62,250,0,0,122,173,0,22,10,0,0,0,0,0,684,36,720,1085
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,85,4,4,19,309,59,423,0,0,257,312,0,24,7,0,0,0,0,0,1410,71,1481,2291
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,86,3,3,23,245,50,606,0,0,193,247,0,26,14,0,0,0,0,1,1404,60,1465,2154
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,44,SAN MATEO ACTIPAN,91,2,2,0,33,120,135,0,0,30,147,0,84,0,0,0,0,0,3,549,19,571,824
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,45,SAN CRISTOBAL ZACACALCO,96,1,1,127,0,12,6,0,0,133,93,27,0,0,0,0,0,0,0,398,20,418,557
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,46,BARRIO DE GUADALUPE,103,2,2,0,0,0,0,216,0,246,328,0,126,0,0,0,0,0,0,916,47,963,1382
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,47,COLONIA MAZATEPEC,104,4,4,0,0,0,0,89,0,783,704,0,141,0,0,0,0,0,2,1717,115,1834,2845
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,48,COLONIA LA SOLEDAD,105,1,1,0,0,0,0,17,0,51,83,0,14,0,0,0,0,0,185,165,23,373,491
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,49,VICENTE GUERRERO,106,1,1,0,0,0,0,134,0,39,3,0,9,0,0,0,0,0,0,185,6,191,240
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,50,COLONIA IGNACIO ALLENDE,110,3,3,110,20,238,96,0,455,46,78,0,0,56,0,0,0,0,0,1099,51,1150,1517
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,51,SANTA BEATRIZ LA NUEVA,111,1,1,47,70,9,4,0,5,5,106,0,0,1,0,0,0,0,0,247,5,252,291
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,52,COLONIA LOMA BONITA,112,1,1,12,3,74,4,0,44,0,0,0,0,0,0,0,0,0,0,137,8,145,167
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,53,COLONIA MANUEL AVILA CAMACHO,113,1,1,99,3,46,0,0,75,47,5,0,0,0,0,0,0,0,0,275,7,282,320
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,54,SAN FRANCISCO CUEXCONTZI,114,2,2,83,43,16,55,146,202,125,27,0,0,47,0,0,0,0,0,744,38,782,931
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,55,COLONIA PLAN DE AYALA,115,1,1,80,0,3,6,79,103,15,0,0,0,57,0,0,0,0,0,343,12,355,411
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,56,COLONIA JOSE MARIA MORELOS,116,1,1,6,104,27,160,0,0,1,3,0,0,93,0,0,0,0,0,394,19,413,504
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,9,CUAXOMULCO,57,2DA SECCION CUAXOMULCO (TECUICUILCO),117,2,2,154,107,0,0,63,252,93,187,62,18,110,0,0,0,0,0,1046,36,1082,1456
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,9,CUAXOMULCO,58,1A SECCION CUAXOMULCO (BARRIO DE ATENCO),118,2,2,70,18,0,0,2,38,226,156,108,11,212,0,0,0,0,0,841,31,872,1136
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,9,CUAXOMULCO,59,SAN MIGUEL BUENAVISTA,119,1,1,53,84,0,0,6,89,29,45,58,139,6,0,0,0,0,3,509,13,525,628
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,9,CUAXOMULCO,60,ZACAMOLPA,120,1,1,0,0,0,98,0,0,15,4,0,96,22,0,0,0,0,0,235,10,245,294
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,9,CUAXOMULCO,61,SAN LORENZO XALTELULCO,121,2,2,56,129,0,0,318,34,23,71,71,134,204,0,0,0,0,0,1040,40,1080,1451
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,62,COLONIA CHALMA,122,3,3,182,81,153,151,133,46,46,228,150,65,43,0,0,0,0,0,1278,26,1304,1810
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,62,COLONIA CHALMA,123,3,3,6,6,1,2,5,2,1,13,0,1,0,0,0,0,0,0,37,0,37,103
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,63,SANTA CRUZ GUADALUPE,126,4,4,0,367,306,69,41,285,201,373,24,0,42,0,0,0,0,1,1708,72,1781,2507
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,64,COLONIA REFORMA,127,4,4,120,336,158,55,164,110,0,526,215,41,102,0,0,0,0,62,1827,122,2011,2916
