CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,226,EL ROSARIO,482,B,1,0,B,0,122,1,2,78,5,23,0,175,0,0,0,0,0,0,0,0,406,13,419,674,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,226,EL ROSARIO,482,C,1,0,C01,0,103,5,0,100,5,28,0,154,0,0,0,0,0,0,0,0,395,7,402,674,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,226,EL ROSARIO,482,C,2,0,C02,0,86,2,2,87,7,29,0,169,0,0,0,0,0,0,0,0,382,17,399,674,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,227,UNION EJIDAL TIERRA Y LIBERTAD,484,B,1,0,B,0,14,105,0,87,0,15,0,138,0,0,0,0,0,0,0,0,359,21,380,628,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,227,UNION EJIDAL TIERRA Y LIBERTAD,484,C,1,0,C01,0,14,106,0,82,0,17,0,155,0,0,0,0,0,0,0,0,374,13,387,627,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,227,UNION EJIDAL TIERRA Y LIBERTAD,484,C,2,0,C02,0,10,110,0,91,0,36,0,104,0,0,0,0,0,0,0,0,351,23,374,627,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,228,MARIANO MATAMOROS,485,B,1,0,B,0,26,56,0,65,0,0,0,104,0,0,0,0,0,0,0,0,251,3,254,379,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,228,MARIANO MATAMOROS,485,C,1,0,C01,0,14,60,0,68,0,5,0,100,0,0,0,0,0,0,0,0,247,3,250,379,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,229,ASERRADERO CASA BLANCA,486,B,1,0,B,0,108,3,0,268,0,3,0,46,3,0,0,0,0,0,0,0,431,16,447,671,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,230,LAGUNILLAS,488,B,1,0,B,0,45,119,0,49,6,5,0,197,0,0,0,0,0,0,0,0,421,13,434,717,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,230,LAGUNILLAS,488,C,1,0,C01,0,58,122,0,47,3,4,0,194,0,0,0,0,0,0,0,0,428,13,441,716,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,231,LA CIENEGA,490,B,1,0,B,0,46,110,0,0,0,0,0,3,0,0,0,0,0,0,0,0,159,3,162,206,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,232,ATOTONILCO,491,B,1,0,B,0,119,118,0,129,0,15,0,88,0,0,0,0,0,0,0,0,469,17,486,689,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,232,ATOTONILCO,491,C,1,0,C01,0,84,116,0,94,0,12,0,95,0,0,0,0,0,0,0,0,401,23,424,688,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,232,ATOTONILCO,491,C,2,0,C02,0,116,120,0,98,0,11,0,96,0,0,0,0,0,0,0,0,441,12,453,688,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,232,ATOTONILCO,491,C,3,0,C03,0,104,159,0,119,0,16,0,90,0,0,0,0,0,0,0,0,488,12,500,688,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,233,SAN PEDRO LA CUEVA,492,B,1,0,B,0,46,0,0,41,0,55,0,11,0,0,0,0,0,0,0,53,153,11,217,279,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,234,SAN ANTONIO HUEXOTITLA,493,B,1,0,B,0,12,71,0,34,56,7,0,94,0,0,0,0,0,0,0,0,274,6,280,443,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,235,SAN JOSE TEPEYAHUALCO,494,B,1,0,B,0,26,22,0,38,0,9,81,101,0,0,0,0,0,0,0,1,277,16,294,450,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,235,SAN JOSE TEPEYAHUALCO,494,C,1,0,C01,0,33,6,0,46,0,16,59,110,0,0,0,0,0,0,0,0,270,15,285,449,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,236,SAN LORENZO SOLTEPEC,495,B,1,0,B,0,55,64,0,7,0,6,3,161,0,0,0,0,0,0,0,0,296,8,304,458,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,236,SAN LORENZO SOLTEPEC,495,C,1,0,C01,0,44,82,0,2,0,17,4,135,0,0,0,0,0,0,0,0,284,12,296,458,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,237,LA PALMA,497,B,1,0,B,0,75,27,0,18,0,2,0,98,0,0,0,0,0,0,0,0,220,5,225,262,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,238,LA ROSA,497,E,2,0,E01,0,88,0,0,4,1,44,0,31,0,0,0,0,0,0,0,0,168,6,174,218,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,239,RANCHERIA LAS MESAS,498,B,1,0,B,0,96,0,0,5,0,26,0,52,0,0,0,0,0,0,0,0,179,7,186,226,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,240,COL. MAXIMO ROJAS XALOSTOC,499,B,1,0,B,0,33,58,0,133,0,74,0,80,0,0,0,0,0,0,0,0,378,14,392,509,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,240,COL. MAXIMO ROJAS XALOSTOC,499,C,1,0,C01,0,32,47,0,122,0,62,0,80,0,0,0,0,0,0,0,0,343,27,370,509,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,241,LA MAGDALENA SOLTEPEC,500,B,1,0,B,0,114,51,0,2,49,101,0,6,0,0,58,0,0,0,0,0,381,10,391,500,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,242,COL. JOSE MA. MORELOS BUENAVISTA,501,B,1,0,B,0,125,18,0,179,0,67,8,113,0,0,0,0,0,0,0,0,510,15,525,721,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,242,COL. JOSE MA. MORELOS BUENAVISTA,501,C,1,0,C01,0,141,15,0,133,0,68,11,147,0,0,0,0,0,0,0,0,515,19,534,721,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,243,SANTA MARIA ZOTOLUCA,502,B,1,0,B,0,36,3,0,0,0,108,0,148,0,0,0,0,0,0,0,0,295,11,306,369,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,244,CAPILLA DE TEPEYAHUALCO,503,B,1,0,B,0,0,24,0,56,0,26,0,15,0,0,0,0,0,0,0,0,121,0,121,149,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,245,RANCHERIA OJO DE AGUA,504,B,1,0,B,0,2,38,0,6,88,15,6,9,0,0,0,0,0,0,0,0,164,7,171,225,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,35,TOCATLAN,246,SANTACRUZ VENUSTIANO CARRANZA,507,B,1,0,B,0,0,173,0,68,0,0,0,118,0,0,150,0,0,0,0,0,509,9,518,672,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,247,LOS REYES QUIAHUIXTLAN,508,B,1,0,B,0,19,68,29,0,16,62,22,83,15,1,4,0,0,0,0,0,319,22,341,459,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,247,LOS REYES QUIAHUIXTLAN,508,C,1,0,C01,0,26,61,44,0,12,60,29,56,20,1,5,0,0,0,0,0,314,28,342,458,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,247,LOS REYES QUIAHUIXTLAN,509,B,1,0,B,0,69,91,15,0,28,92,23,105,11,2,13,0,0,0,0,0,449,20,469,638,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,247,LOS REYES QUIAHUIXTLAN,509,C,1,0,C01,0,56,76,23,0,31,112,15,115,14,3,15,0,0,0,0,0,460,37,497,637,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,248,LA CANDELARIA TEOTLALPAN,511,B,1,0,B,0,0,0,0,27,47,0,78,68,41,5,50,0,0,0,0,0,316,19,335,500,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,248,LA CANDELARIA TEOTLALPAN,511,C,1,0,C01,0,0,0,0,28,52,0,87,93,39,3,57,0,0,0,0,4,359,16,379,500,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,249,SAN FRANCISCO OCOTELULCO,512,B,1,0,B,0,115,0,0,102,13,10,31,87,44,0,10,0,0,0,0,1,412,11,424,627,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,249,SAN FRANCISCO OCOTELULCO,512,C,1,0,C01,0,110,0,0,107,16,17,3,71,52,0,19,0,0,0,0,0,395,22,417,627,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,249,SAN FRANCISCO OCOTELULCO,512,C,2,0,C02,0,140,0,0,80,26,5,20,80,53,0,7,0,0,0,0,0,411,12,423,626,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,250,ACXOTLA DEL RÍO,513,B,1,0,B,0,72,0,0,0,16,0,79,134,35,44,23,0,0,0,0,17,403,28,448,604,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,250,ACXOTLA DEL RÍO,513,C,1,0,C01,0,76,0,0,0,25,0,94,130,16,27,24,0,0,0,0,5,392,21,418,604,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,250,ACXOTLA DEL RÍO,513,C,2,0,C02,0,46,0,0,0,21,0,135,99,54,43,24,0,0,0,0,19,422,15,456,604,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,250,ACXOTLA DEL RÍO,513,C,3,0,C03,0,45,0,0,0,19,0,128,112,34,30,15,0,0,0,0,14,383,15,412,603,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,251,SAN MIGUEL TLAMAHUCO,514,B,1,0,B,0,33,0,66,0,58,0,79,119,27,0,0,0,0,0,0,0,382,26,408,581,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,251,SAN MIGUEL TLAMAHUCO,514,C,1,0,C01,0,20,0,32,0,55,0,82,143,59,0,0,0,0,0,0,0,391,15,406,580,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,515,B,1,0,B,0,76,10,32,67,33,26,36,154,16,36,0,0,0,0,0,0,486,23,509,733,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,515,C,1,0,C01,0,92,14,24,62,23,29,51,149,24,47,0,0,0,0,0,0,515,14,529,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,515,C,2,0,C02,0,104,10,14,80,24,24,44,162,11,39,0,0,0,0,0,0,512,27,539,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,516,B,1,0,B,0,92,9,14,53,45,32,30,154,10,38,0,0,0,0,0,0,477,13,490,670,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,516,C,1,0,C01,0,73,5,13,47,33,17,27,190,22,35,0,0,0,0,0,0,462,18,480,669,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,516,C,2,0,C02,0,99,13,14,43,42,26,35,168,24,46,0,0,0,0,0,0,510,21,531,669,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,517,B,1,0,B,0,81,9,19,52,22,27,36,119,5,24,0,0,0,0,0,0,394,14,408,556,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,517,C,1,0,C01,0,63,10,17,42,25,38,32,104,11,23,0,0,0,0,0,0,365,20,385,556,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,252,SAN JUAN TOTOLAC,517,C,2,0,C02,0,61,4,11,78,14,25,42,104,12,30,0,0,0,0,0,1,381,17,399,556,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,253,BARRIO DE ZARAGOZA,518,B,1,0,B,0,82,0,18,74,32,58,51,39,39,44,0,0,0,0,0,0,437,15,452,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,253,BARRIO DE ZARAGOZA,518,C,1,0,C01,0,59,0,20,79,25,36,58,55,51,36,0,0,0,0,0,0,419,9,428,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,36,TOTOLAC,253,BARRIO DE ZARAGOZA,518,C,2,0,C02,0,80,0,19,81,22,42,51,52,46,20,0,0,0,0,0,0,413,15,428,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,254,SAN JUAN BAUTISTA MIER,524,B,1,0,B,0,0,39,0,6,2,101,0,7,152,70,0,0,0,0,0,96,377,20,493,637,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,255,COLONIA FRANCISCO JAVIER MINA,525,B,1,0,B,0,0,0,0,82,142,4,0,152,1,0,0,0,0,0,0,0,381,11,392,492,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,255,COLONIA FRANCISCO JAVIER MINA,525,C,1,0,C01,0,0,0,0,90,126,3,0,171,1,0,0,0,0,0,0,0,391,14,405,491,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,613,B,1,0,B,0,0,27,31,18,38,27,42,80,13,55,19,0,0,0,0,0,350,22,372,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,613,C,1,0,C01,0,0,27,33,16,26,30,58,91,8,50,18,0,0,0,0,0,357,22,379,601,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,613,C,2,0,C02,0,0,30,42,17,44,25,53,84,10,39,9,0,0,0,0,0,353,24,377,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,613,C,3,0,C03,0,0,28,49,10,30,26,47,83,12,51,19,0,0,0,0,0,355,30,385,600,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,614,B,1,0,B,0,0,12,122,77,29,51,45,88,4,53,16,0,0,0,0,0,497,23,520,732,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,614,C,1,0,C01,0,0,20,84,79,24,85,43,89,5,43,23,0,0,0,0,2,495,21,518,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,614,C,2,0,C02,0,0,13,94,50,28,46,56,102,8,53,11,0,0,0,0,1,461,19,481,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,615,B,1,0,B,0,0,22,36,17,58,43,72,106,19,61,21,0,0,0,0,0,455,15,470,741,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,615,C,1,0,C01,0,0,33,46,21,72,32,48,128,17,39,0,0,0,0,0,0,436,20,456,740,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,615,C,2,0,C02,0,0,23,49,22,60,42,52,107,13,54,20,0,0,0,0,0,442,29,471,740,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,616,B,1,0,B,0,0,33,90,69,9,17,23,87,5,92,29,0,0,0,0,0,454,30,484,685,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,616,C,1,0,C01,0,0,16,92,107,14,23,27,89,9,67,37,0,0,0,0,0,481,19,500,685,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,616,C,2,0,C02,0,0,23,82,89,8,23,15,103,5,103,24,0,0,0,0,0,475,18,493,684,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,257,SAN SALVADOR TZOMPANTEPEC,529,B,1,0,B,0,0,3,57,10,27,91,134,44,0,37,0,0,0,0,0,0,403,21,424,545,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,257,SAN SALVADOR TZOMPANTEPEC,529,C,1,0,C01,0,0,9,37,9,38,106,124,37,0,53,0,0,0,0,0,1,413,18,432,544,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,257,SAN SALVADOR TZOMPANTEPEC,529,C,2,0,C02,0,0,3,32,10,65,96,108,60,0,46,0,0,0,0,0,0,420,20,440,544,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,258,SAN JUAN QUETZALCOALPAN,530,B,1,0,B,0,0,0,26,78,4,10,103,148,11,120,0,0,0,0,0,0,500,18,518,730,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,258,SAN JUAN QUETZALCOALPAN,530,C,1,0,C01,0,0,0,18,53,2,10,112,132,6,151,0,0,0,0,0,0,484,5,489,730,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,259,XALTIANQUISCO SECCION 3A,536,B,1,0,B,0,0,0,29,57,75,14,65,21,0,30,0,0,0,0,0,0,291,17,308,394,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,259,XALTIANQUISCO SECCION 3A,536,C,1,0,C01,0,0,0,24,67,90,14,74,14,0,34,0,0,0,0,0,1,317,11,329,394,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,38,TZOMPANTEPEC,260,SAN MATEO INOPHIL,537,B,1,0,B,0,0,0,0,9,0,3,20,53,100,29,0,0,0,0,0,0,214,9,223,283,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,261,GUADALUPE TEXMOLAC,538,B,1,0,B,0,36,10,21,128,0,129,4,0,59,0,12,0,0,0,0,0,399,1,400,642,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,261,GUADALUPE TEXMOLAC,538,C,1,0,C01,0,25,9,33,91,0,164,1,50,36,0,26,0,0,0,0,0,435,23,458,641,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,261,GUADALUPE TEXMOLAC,538,C,2,0,C02,0,23,11,64,96,0,127,2,56,68,0,12,0,0,0,0,0,459,14,473,641,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,261,GUADALUPE TEXMOLAC,538,C,3,0,C03,0,18,8,23,103,0,153,3,54,36,0,13,0,0,0,0,0,411,7,418,641,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,262,COLONIA SANTA MARTHA SECCION TERCERA,539,B,1,0,B,0,75,60,35,73,0,44,3,53,76,0,0,0,0,0,0,0,419,17,436,572,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,262,COLONIA SANTA MARTHA SECCION TERCERA,539,C,1,0,C01,0,89,67,36,59,0,56,5,37,69,0,0,0,0,0,0,1,418,16,435,572,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,262,COLONIA SANTA MARTHA SECCION TERCERA,539,C,2,0,C02,0,73,57,47,79,0,37,4,49,82,0,0,0,0,0,0,0,428,18,446,572,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,262,COLONIA SANTA MARTHA SECCION TERCERA,539,C,3,0,C03,0,104,80,26,69,0,29,2,61,61,0,0,0,0,0,0,0,432,10,442,572,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,263,"SAN COSME XALOSTOC, HUIZNAHUAC 1A SECCION",540,B,1,0,B,0,67,36,74,76,0,33,5,122,72,0,0,0,0,0,0,2,485,17,504,743,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,263,"SAN COSME XALOSTOC, HUIZNAHUAC 1A SECCION",540,C,1,0,C01,0,46,32,60,76,0,44,8,105,104,0,0,0,0,0,0,0,475,16,491,743,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,263,"SAN COSME XALOSTOC, HUIZNAHUAC 1A SECCION",540,C,2,0,C02,0,55,31,36,103,0,54,4,123,92,0,0,0,0,0,0,0,498,14,512,742,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,263,"SAN COSME XALOSTOC, HUIZNAHUAC 1A SECCION",540,C,3,0,C03,0,89,38,64,87,0,32,3,108,75,0,0,0,0,0,0,0,496,17,513,742,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,263,"SAN COSME XALOSTOC, HUIZNAHUAC 1A SECCION",540,C,4,0,C04,0,64,59,37,62,0,59,6,147,89,0,0,0,0,0,0,1,523,18,542,742,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,264,"SAN COSME XALOZTOC, 2A SECCION",541,B,1,0,B,0,53,43,2,107,0,19,37,77,41,0,34,0,0,0,0,0,413,9,422,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,264,"SAN COSME XALOZTOC, 2A SECCION",541,C,1,0,C01,0,50,40,4,128,0,21,21,90,37,0,56,0,0,0,0,0,447,12,459,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,264,"SAN COSME XALOZTOC, 2A SECCION",541,C,2,0,C02,0,26,31,3,103,0,31,18,101,47,0,34,0,0,0,0,0,394,17,411,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,264,"SAN COSME XALOZTOC, 2A SECCION",541,C,3,0,C03,0,47,35,2,115,0,13,12,95,31,0,38,0,0,0,0,0,388,18,406,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,264,"SAN COSME XALOZTOC, 2A SECCION",541,C,4,0,C04,0,40,35,1,101,0,13,20,80,41,0,41,0,0,0,0,0,372,14,386,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,265,SAN PEDRO TLACOTEPEC,542,B,1,0,B,0,17,5,12,49,0,51,0,142,155,0,15,0,0,0,0,0,446,21,467,697,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,265,SAN PEDRO TLACOTEPEC,542,C,1,0,C01,0,7,2,14,48,0,58,0,157,164,0,7,0,0,0,0,0,457,17,474,697,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,39,XALOZTOC,265,SAN PEDRO TLACOTEPEC,542,C,2,0,C02,0,17,7,14,32,0,74,0,133,164,0,17,0,0,0,0,0,458,10,468,697,GRUPO DE RECUENTO,,,
