CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,CAND_IND1,CAND_IND2,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,402,2,2,1,91,1,0,1,11,76,0,1,0,0,,,0,0,0,1,0,183,0,3,186,762
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,403,2,2,0,319,0,16,16,102,344,0,2,1,1,,,3,14,3,3,3,827,0,28,855,1487
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,404,2,2,2,229,2,19,10,155,204,1,0,3,1,,,1,4,1,0,2,634,0,32,666,872
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,405,2,2,0,65,11,2,34,9,49,1,0,0,0,,,0,0,0,0,0,171,0,3,174,892
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,406,1,1,4,149,2,12,14,36,165,1,1,2,3,,,2,4,0,0,0,395,0,5,400,682
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,407,2,2,3,279,2,21,16,46,312,0,2,1,3,,,0,2,3,0,2,692,0,16,708,864
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,408,1,1,3,199,0,5,12,14,218,0,0,0,1,,,2,3,0,0,0,457,0,10,467,536
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,409,2,2,4,346,1,7,30,59,351,4,0,0,12,,,1,4,1,0,2,822,0,18,840,984
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,410,3,3,3,583,3,19,40,156,597,4,0,2,13,,,1,1,12,5,3,1442,0,16,1458,1663
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,411,2,2,1,364,3,14,82,33,313,1,2,0,6,,,2,1,1,2,2,827,0,19,846,982
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,412,1,1,2,163,1,4,9,37,128,0,0,0,3,,,0,1,0,0,0,348,0,14,362,384
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,363,3,3,6,42,2,38,18,571,677,5,9,67,5,,,0,29,13,4,6,1492,0,34,1526,2059
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,364,3,3,16,24,0,54,23,513,669,4,6,169,9,,,0,19,5,5,1,1517,0,41,1558,2213
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,365,2,2,0,13,1,12,13,263,350,3,4,40,2,,,0,10,2,3,0,716,0,9,725,965
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,366,2,2,5,18,1,30,6,368,409,2,5,29,4,,,0,5,4,2,2,890,0,18,908,1251
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,367,2,2,4,20,2,32,22,392,360,4,30,48,2,,,0,4,2,2,2,926,0,20,946,1259
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,368,2,2,4,21,0,21,14,342,456,3,3,20,2,,,0,12,6,0,2,906,1,20,927,1179
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,369,2,2,1,3,0,6,3,383,294,1,1,1,0,,,0,4,1,2,0,700,0,4,704,810
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,370,2,2,3,5,2,24,20,472,584,4,0,24,5,,,0,8,6,3,4,1164,0,26,1190,1424
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,371,2,2,2,4,0,17,5,439,346,2,1,19,3,,,0,12,1,2,1,854,0,15,869,982
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,372,3,3,3,4,6,32,22,618,596,13,1,2,1,,,0,7,3,5,0,1313,0,23,1336,1558
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,373,2,2,13,3,1,27,9,514,328,1,0,11,2,,,0,6,1,0,0,916,0,8,924,1095
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,374,1,1,0,1,2,5,8,181,100,4,0,3,1,,,0,2,2,2,0,311,0,5,316,377
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,375,3,3,0,11,1,28,16,666,342,23,1,2,5,,,0,4,8,6,1,1114,0,23,1137,1600
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,376,3,3,4,8,2,27,17,623,317,36,2,16,2,,,0,10,4,3,0,1071,0,20,1091,1611
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,377,2,2,4,6,2,20,16,496,258,13,1,2,0,,,0,9,0,2,0,829,0,19,848,1201
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,378,3,3,2,3,2,33,19,655,306,22,0,8,1,,,0,9,7,3,4,1074,0,21,1095,1513
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,379,2,2,1,13,1,14,12,678,198,14,1,12,1,,,0,6,2,3,2,958,0,20,978,1407
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,380,3,3,2,4,0,8,4,335,226,7,0,1,0,,,2,4,0,0,1,594,0,4,598,1749
3,4,CAMPECHE,19,HECELCHAKAN,12,DZITBALCHE,173,3,3,11,335,6,32,18,640,374,13,2,18,3,,,0,19,1,2,5,1479,0,55,1534,2022
3,4,CAMPECHE,19,HECELCHAKAN,12,DZITBALCHE,174,2,2,5,241,7,14,16,440,268,3,2,4,1,,,2,10,3,3,3,1022,0,25,1047,1354
3,4,CAMPECHE,19,HECELCHAKAN,12,DZITBALCHE,175,3,3,2,426,7,12,13,771,399,10,3,16,5,,,3,4,3,2,0,1676,0,30,1706,2234
3,4,CAMPECHE,19,HECELCHAKAN,12,DZITBALCHE,176,4,4,19,468,9,29,25,733,331,4,1,22,1,,,2,17,4,1,1,1667,0,62,1729,2350
3,4,CAMPECHE,19,HECELCHAKAN,12,DZITBALCHE,177,3,3,17,393,9,4,5,633,405,9,0,13,2,,,0,0,0,0,0,1490,0,29,1519,2004
3,4,CAMPECHE,19,HECELCHAKAN,12,DZITBALCHE,180,3,3,4,445,3,42,21,870,490,8,0,3,3,,,4,5,7,4,3,1912,0,55,1967,2216
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,199,3,3,24,22,4,16,14,227,543,2,7,4,0,,,2,27,3,0,5,900,0,22,922,1595
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,200,2,2,21,28,1,23,18,154,402,6,3,2,1,,,0,19,3,4,8,693,0,14,707,1157
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,215,1,1,6,7,0,2,8,51,139,0,6,0,0,,,0,7,1,0,1,228,0,5,233,374
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,216,3,3,24,18,1,13,14,148,353,5,4,1,1,,,3,8,0,2,1,596,0,31,627,857
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,221,1,1,7,8,1,9,8,118,287,2,1,2,0,,,0,7,0,2,1,453,0,10,463,714
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,222,1,1,14,14,0,6,3,64,193,1,4,1,1,,,1,4,0,1,1,308,0,8,316,533
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,223,1,1,17,20,0,12,7,108,270,4,5,3,0,,,0,7,0,0,0,453,0,8,461,737
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,224,2,2,23,14,2,20,11,175,454,6,3,0,3,,,0,19,1,7,2,740,0,24,764,1204
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,225,2,2,76,19,2,28,16,142,447,5,4,5,3,,,0,20,2,2,4,775,0,12,787,1159
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,236,2,2,16,14,3,21,17,186,429,4,1,3,2,,,0,35,2,13,5,751,1,39,791,1464
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,237,2,2,26,14,1,23,16,184,369,10,0,3,2,,,2,22,6,1,2,681,0,10,691,1132
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,239,2,2,18,16,1,13,18,117,307,5,0,1,0,,,0,16,2,1,1,516,0,23,539,875
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,263,2,2,2,23,17,30,17,213,345,4,7,30,3,,,0,8,1,2,2,704,0,36,740,1144
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,264,2,2,3,8,4,6,5,127,217,2,0,6,1,,,0,6,2,3,0,390,0,10,400,520
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,265,4,4,10,18,18,39,34,364,574,6,7,48,7,,,0,25,10,13,10,1183,1,53,1237,2271
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,266,3,3,2,16,13,34,33,264,682,2,5,24,4,,,0,15,3,9,6,1112,0,32,1144,1862
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,5,5,9,60,21,82,47,472,1266,6,20,241,7,,,0,29,11,9,5,2285,0,135,2420,3731
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,4,4,8,76,3,31,28,452,765,5,10,59,5,,,0,17,5,3,5,1472,1,58,1531,2274
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,2,2,3,6,0,17,11,110,382,4,0,6,0,,,0,28,5,6,0,578,0,22,600,917
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,2,2,2,7,2,5,17,109,223,0,0,0,2,,,1,9,0,4,5,386,0,22,408,761
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,272,1,1,1,1,2,2,1,1,22,23,0,0,0,,,0,0,0,0,0,53,0,2,55,200
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,284,1,1,8,3,1,1,9,16,90,1,0,0,0,,,0,1,0,0,1,131,0,5,136,288
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,486,3,3,9,8,1,16,26,183,263,2,0,1,5,,,0,31,2,0,5,552,0,27,579,1679
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,488,1,1,3,3,1,10,8,68,155,0,0,1,0,,,0,7,5,0,2,263,0,19,282,474
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,2,2,260,348,2,264,2,51,96,0,1,1,2,,,6,,,,,1033,0,9,1042,1369
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,3,3,335,417,3,510,6,89,223,1,0,2,2,,,1,,,,,1589,0,27,1616,2162
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,430,1,1,114,27,2,66,3,16,65,0,0,0,1,,,0,,,,,294,0,12,306,378
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,431,1,1,180,151,0,154,1,31,36,1,0,1,1,,,0,,,,,556,0,10,566,700
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,432,1,1,105,93,0,118,1,18,35,0,0,0,1,,,0,,,,,371,0,6,377,438
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,433,1,1,153,124,0,129,1,36,48,2,0,0,1,,,2,,,,,496,0,20,516,623
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,434,1,1,95,22,0,33,0,2,33,0,0,0,0,,,0,,,,,185,0,7,192,224
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,435,1,1,91,105,2,111,4,20,70,0,0,1,1,,,1,,,,,406,0,8,414,539
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,436,1,1,24,8,1,28,0,12,11,0,0,0,0,,,0,,,,,84,0,3,87,111
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,439,2,2,284,51,0,315,3,3,40,0,0,0,0,,,0,,,,,696,0,14,710,857
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,356,4,4,25,70,9,29,36,216,402,5,126,49,5,0,,0,21,1,3,1,998,2,63,1063,2298
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,357,1,1,4,64,2,38,15,39,135,3,37,0,1,1,,0,4,1,1,0,345,0,53,398,705
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,358,1,1,9,34,1,7,8,46,60,0,29,0,1,4,,1,3,0,3,0,206,0,9,215,345
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,361,3,3,14,28,3,32,28,147,343,4,116,2,0,1,,0,9,1,0,0,728,0,68,796,1514
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,467,1,1,7,29,0,16,7,76,112,3,69,2,4,4,,0,3,3,0,1,336,0,23,359,636
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,468,4,4,12,47,5,43,28,212,386,3,237,5,3,2,,0,12,7,3,5,1010,14,41,1065,2255
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,470,2,2,34,12,4,33,22,128,266,4,27,1,4,4,,0,12,3,4,7,565,0,24,589,1266
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,359,2,2,8,83,0,19,20,170,305,4,26,0,0,,,1,12,3,2,1,654,0,36,690,1043
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,360,3,3,9,87,3,28,15,188,428,6,35,0,1,,,1,13,5,2,5,826,0,42,868,1504
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,362,2,2,30,59,0,20,27,67,255,8,86,0,0,,,0,23,5,1,3,584,0,46,630,996
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,413,1,1,39,16,0,11,4,6,28,0,18,0,0,,,0,0,1,0,0,123,0,5,128,153
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,414,1,1,5,11,0,5,12,11,84,3,78,0,0,,,0,6,2,0,2,219,0,10,229,312
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,415,4,4,30,276,6,42,31,64,449,5,352,0,3,,,2,17,6,1,2,1286,1,77,1364,1948
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,416,1,1,1,30,1,13,4,10,59,1,34,0,0,,,1,1,0,1,1,157,0,2,159,227
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,417,9,9,79,506,9,50,44,192,838,17,602,6,4,,,14,31,6,1,4,2403,0,123,2526,4934
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,418,1,1,1,10,0,1,1,1,46,1,23,0,1,,,0,0,1,1,0,87,0,7,94,161
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,419,1,1,1,12,0,21,4,7,117,0,81,0,0,,,0,1,1,1,0,246,0,12,258,396
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,420,1,1,0,7,1,6,6,2,77,3,89,1,1,,,0,0,0,0,0,193,0,12,205,291
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,421,3,3,19,184,0,39,16,49,490,17,357,4,4,,,5,28,10,3,1,1226,0,55,1281,1969
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,422,2,2,14,35,0,19,12,4,221,4,119,1,0,,,1,18,5,1,4,458,0,33,491,966
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,423,1,1,1,53,2,4,10,10,86,3,28,0,0,,,0,6,0,0,0,203,0,10,213,272
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,424,1,1,10,36,9,8,7,89,64,0,0,0,0,,,0,0,0,0,0,223,0,7,230,418
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,425,2,2,10,45,4,19,23,14,371,3,143,4,0,,,0,20,6,3,9,674,0,46,720,1119
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,426,4,4,38,236,9,74,54,46,573,11,438,8,10,,,1,30,18,5,7,1558,0,98,1656,2554
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,427,3,3,16,164,6,35,50,39,475,7,236,3,8,,,1,9,5,1,1,1056,0,66,1122,1723
