CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,CAND_IND1,CAND_IND2,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,456,C,1,0,C01,0,6,10,2,9,4,77,78,1,39,0,0,4,,0,6,1,0,0,237,0,0,237,459,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0456C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,457,B,1,0,B,0,8,9,1,7,4,70,83,0,53,0,0,6,,0,3,0,2,0,246,0,8,254,392,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0457B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,457,C,1,0,C01,0,3,15,1,3,1,60,84,1,32,0,1,3,,0,5,0,0,0,209,0,8,217,391,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0457C1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,458,B,1,0,B,0,0,38,0,1,0,78,98,0,42,0,0,5,,0,0,0,1,0,263,3,15,281,490,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0458B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,458,C,1,0,C01,0,10,15,0,5,5,75,87,0,44,1,2,0,,0,0,0,0,0,244,0,22,266,490,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0458C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,459,B,1,0,B,0,3,5,0,10,7,58,75,0,43,0,0,11,,0,5,0,1,0,218,0,12,230,376,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0459B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,459,C,1,0,C01,0,2,7,1,6,8,56,94,1,25,0,0,7,,0,5,1,2,0,215,0,11,226,375,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0459C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,460,B,1,0,B,0,21,16,0,0,0,81,0,2,66,0,1,22,,0,153,0,0,0,362,0,14,376,628,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0460B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,460,S,1,0,S01,0,2,3,0,3,0,10,8,0,2,0,1,1,,0,0,0,0,0,30,0,0,30,0,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0460S1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,461,B,1,0,B,0,14,23,1,9,11,72,131,2,74,0,1,10,,0,5,3,3,1,360,1,21,382,642,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0461B-AC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,461,C,1,0,C01,0,16,14,2,12,10,79,137,2,70,0,12,0,,0,0,0,0,0,354,0,25,379,642,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0461C1-AC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,462,B,1,0,B,0,6,11,1,8,5,83,58,2,35,0,0,14,,0,3,2,3,1,232,0,11,243,528,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0462B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,462,C,1,0,C01,0,5,14,2,12,10,65,97,3,62,0,1,9,,1,3,2,1,2,289,0,13,302,527,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0462C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,463,B,1,0,B,0,9,14,2,17,16,98,125,5,55,0,1,4,,0,1,1,1,1,350,0,26,376,639,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0463B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,463,C,1,0,C01,0,5,16,0,8,10,107,113,2,59,0,0,5,,0,0,0,0,0,325,0,32,357,638,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0463C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,B,1,0,B,0,9,19,3,17,2,114,93,3,47,0,0,11,,0,3,2,1,1,325,0,24,349,710,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0464B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,C,1,0,C01,0,12,20,2,11,9,134,98,1,37,0,2,7,,0,7,4,1,0,345,0,21,366,709,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0464C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,C,2,0,C02,0,10,10,1,9,13,123,104,5,43,1,2,6,,0,0,2,1,4,334,0,16,350,709,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0464C2-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,465,B,1,0,B,0,5,5,3,14,8,28,111,1,48,1,0,0,,0,4,1,4,0,233,0,8,241,387,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0465B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,466,B,1,0,B,0,3,9,1,6,3,36,47,0,25,2,1,4,,0,1,1,1,0,140,0,11,151,282,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0466B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,466,E,1,0,E01,0,2,3,1,6,3,43,57,0,12,1,0,1,,0,2,2,0,3,136,0,6,142,222,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0466E1-AEC.pdf
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,467,B,1,0,B,0,7,29,0,16,7,76,112,3,69,2,4,4,,0,3,3,0,1,336,0,23,359,636,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0467B-ACL.pdf
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,468,B,1,0,B,0,1,16,0,0,0,52,127,2,63,3,1,1,,0,0,0,0,0,266,14,0,280,564,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0468B-AEC.pdf
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,468,C,1,0,C01,0,3,15,3,15,5,54,94,1,61,0,1,0,,0,3,2,3,2,262,0,17,279,564,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0468C1-ACL.pdf
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,468,C,2,0,C02,0,2,5,2,15,9,59,82,0,58,1,1,1,,0,5,5,0,1,246,0,13,259,564,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0468C2-ACL.pdf
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,468,C,3,0,C03,0,6,11,0,13,14,47,83,0,55,1,0,0,,0,4,0,0,2,236,0,11,247,563,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0468C3-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,469,B,1,0,B,0,8,9,1,17,5,71,89,4,50,0,4,1,,0,4,3,2,1,269,0,17,286,525,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0469B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,469,E,1,0,E01,0,7,1,2,10,7,44,18,2,15,1,1,1,,0,12,1,1,0,123,0,8,131,239,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0469E1-AEC.pdf
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,470,B,1,0,B,0,19,7,0,15,7,58,150,3,12,0,1,3,,0,6,1,0,0,282,0,13,295,633,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0470B-AC.pdf
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,470,C,1,0,C01,0,15,5,4,18,15,70,116,1,15,1,3,1,,0,6,2,4,7,283,0,11,294,633,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0470C1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,471,B,1,0,B,0,4,6,2,23,12,86,141,6,63,0,2,4,,1,8,1,0,0,359,0,20,379,719,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0471B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,471,E,1,0,E01,0,10,15,2,28,23,35,168,5,69,8,2,1,,0,7,3,3,2,381,0,22,403,629,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0471E1-ACL.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,472,B,1,0,B,0,1,2,1,6,3,96,152,3,2,1,7,,,1,7,0,2,1,285,0,9,294,521,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0472B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,472,C,1,0,C01,0,4,4,2,6,4,115,136,0,5,0,0,,,1,7,2,1,0,287,0,12,299,520,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0472C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,473,B,1,0,B,0,0,3,0,11,5,80,200,1,13,1,0,,,0,8,1,0,2,325,0,11,336,492,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0473B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,473,C,1,0,C01,0,1,2,0,4,7,92,162,0,15,0,0,,,0,8,0,2,1,294,0,14,308,491,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0473C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,474,B,1,0,B,0,2,5,1,3,3,46,141,1,6,0,0,,,0,1,0,1,0,210,0,10,220,315,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0474B-CIPR.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,475,B,1,0,B,0,5,11,5,7,4,82,60,2,41,0,1,2,,0,5,1,1,0,227,0,9,236,496,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0475B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,475,C,1,0,C01,0,9,9,1,9,4,86,66,2,44,1,0,2,,0,4,0,0,0,237,0,15,252,495,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0475C1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,476,B,1,0,B,0,13,12,0,16,8,78,47,0,27,0,0,0,,0,10,0,0,0,211,0,6,217,423,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0476B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,476,C,1,0,C01,0,12,12,1,12,3,55,71,2,41,0,2,0,,0,3,1,1,0,216,0,8,224,422,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0476C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,477,B,1,0,B,0,20,21,4,16,16,71,79,0,32,0,1,5,,1,5,4,2,1,278,0,23,301,633,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0477B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,477,C,1,0,C01,0,28,31,0,17,7,77,79,4,34,1,1,0,,0,0,0,1,6,286,0,21,307,632,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0477C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,478,B,1,0,B,0,1,5,0,11,8,142,200,0,34,0,3,,,0,4,0,1,3,412,0,11,423,674,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0478B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,478,C,1,0,C01,0,4,4,0,11,8,156,181,0,40,0,2,,,0,2,1,3,2,414,0,14,428,674,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0478C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,479,B,1,0,B,0,1,2,0,14,5,96,191,0,32,1,1,,,0,5,0,3,2,353,0,24,377,582,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0479B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,480,B,1,0,B,0,13,10,2,18,7,60,96,0,58,4,1,2,,0,0,0,0,0,271,0,23,294,475,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0480B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,480,C,1,0,C01,0,13,20,1,20,10,66,89,2,51,0,0,2,,0,3,2,0,1,280,0,21,301,475,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0480C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,481,B,1,0,B,0,12,27,2,9,10,43,159,1,103,3,0,0,,0,7,3,2,1,382,1,14,397,665,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0481B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,481,C,1,0,C01,0,18,18,4,11,7,47,160,0,75,1,2,1,,0,12,2,0,0,358,0,23,381,664,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0481C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,0,A,11,0,VA11,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0482VA1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,482,B,1,0,B,0,12,33,0,14,22,57,197,0,60,2,4,0,,1,19,5,1,3,430,0,18,448,707,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0482B-ACL.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,483,B,1,0,B,0,2,1,2,5,3,63,110,0,11,0,2,,,0,4,0,0,1,204,0,10,214,355,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0483B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,484,B,1,0,B,0,8,1,3,5,7,147,223,2,29,1,1,,,0,7,1,0,1,436,0,14,450,742,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0484B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,484,C,1,0,C01,0,2,5,1,10,4,156,226,2,36,2,5,,,0,9,3,3,0,464,0,16,480,742,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0484C1-CIPR.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,485,B,1,0,B,0,10,5,3,19,8,32,91,1,26,1,5,1,,0,8,2,3,2,217,0,10,227,388,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0485B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,485,C,1,0,C01,0,2,7,1,14,5,38,123,0,24,0,2,2,,0,8,3,2,0,231,2,12,245,388,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0485C1-AEC.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,486,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,560,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0486B-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,486,C,1,0,C01,0,6,5,1,9,11,91,131,1,0,0,4,,,0,24,0,0,0,283,0,13,296,560,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0486C1-AC.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,486,C,2,0,C02,0,3,3,0,7,15,92,132,1,0,1,1,,,0,7,2,0,5,269,0,14,283,559,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0486C2-AC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,487,B,1,0,B,0,1,1,1,9,7,119,97,0,1,1,1,,,0,3,4,2,2,249,0,10,259,407,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0487B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,487,C,1,0,C01,0,2,3,1,7,7,125,96,1,1,1,0,,,0,1,2,2,1,250,0,6,256,406,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0487C1-AEC.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,488,B,1,0,B,0,3,3,1,10,8,68,155,0,0,1,0,,,0,7,5,0,2,263,0,19,282,474,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0488B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,B,1,0,B,0,8,22,1,11,4,85,86,1,41,1,1,10,,0,0,0,0,0,271,0,18,289,566,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0489B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,C,1,0,C01,0,7,17,2,6,4,73,86,2,47,0,1,2,,0,9,6,0,1,263,0,15,278,566,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0489C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,C,2,0,C02,0,7,17,0,8,8,65,91,3,38,0,0,7,,0,1,0,2,0,247,0,12,259,565,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0489C2-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,C,3,0,C03,0,3,10,0,8,6,77,69,2,60,0,0,0,,0,10,3,2,0,250,0,21,271,565,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Escarcega_0489C3-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,490,B,1,0,B,0,4,2,0,2,6,48,47,0,0,0,0,,,0,8,1,1,2,121,0,3,124,170,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0490B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,490,E,1,0,E01,0,6,0,0,2,2,33,59,1,0,0,0,,,0,2,0,1,3,109,3,3,115,143,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0490E1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,B,1,0,B,0,30,10,1,11,7,69,275,1,2,0,2,,,0,14,0,0,2,424,1,8,433,660,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0491B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,C,1,0,C01,0,23,13,1,6,8,84,243,4,4,1,0,,,0,12,1,0,0,400,1,8,409,659,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0491C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,C,2,0,C02,0,21,10,2,16,11,90,258,3,2,0,1,,,0,9,0,2,1,426,1,5,432,659,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0491C2-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,B,1,0,B,0,21,12,0,13,5,93,209,0,1,2,0,,,0,9,1,2,1,369,0,7,376,631,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0492B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,C,1,0,C01,0,20,4,0,14,8,81,218,2,1,0,0,,,0,19,0,3,1,371,0,3,374,631,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0492C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,C,2,0,C02,0,25,10,2,15,3,84,188,0,3,2,0,,,0,13,0,2,1,348,0,17,365,631,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0492C2-AEC.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,493,B,1,0,B,0,17,10,0,5,4,6,189,2,1,0,0,,,0,10,0,1,0,245,0,7,252,462,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0493B-CIPR.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,493,C,1,0,C01,0,9,8,0,9,11,64,190,2,3,1,0,,,0,12,0,2,1,312,0,8,320,462,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0493C1-AEC.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,494,B,1,0,B,0,24,6,0,6,3,60,146,3,0,1,2,,,0,4,0,1,0,256,1,1,258,388,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0494B-AEC.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,494,C,1,0,C01,0,19,9,1,6,6,51,155,2,2,0,0,,,0,2,1,0,0,254,0,3,257,387,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0494C1-AEC.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,495,B,1,0,B,0,5,5,0,7,3,106,223,4,1,1,0,,,0,13,0,4,2,374,0,7,381,571,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0495B-AC.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,496,B,1,0,B,0,2,5,2,1,0,72,186,3,0,0,1,,,0,15,8,2,2,299,0,7,306,590,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0496B-CIPR.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,497,B,1,0,B,0,15,15,0,11,10,65,200,0,4,0,0,,,0,7,0,2,1,330,0,6,336,500,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0497B-CIPR.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,498,B,1,0,B,0,2,7,0,3,2,56,148,1,1,1,0,,,0,12,1,2,0,236,0,2,238,387,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0498B-AC.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,498,C,1,0,C01,0,9,3,1,7,5,55,157,3,1,2,0,,,0,7,0,3,0,253,0,10,263,386,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0498C1-AC.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,499,B,1,0,B,0,29,11,0,12,5,76,242,2,0,0,1,,,0,9,0,3,2,392,0,7,399,557,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0499B-CIPR.pdf
3,4,CAMPECHE,10,CIUDAD DEL CARMEN,3,CARMEN,500,B,1,0,B,0,50,10,2,14,11,71,217,3,4,0,1,,,4,7,1,0,0,395,0,2,397,577,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0500B-AEC.pdf
