CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_PRD_NAY,PAN_PRI_PRD,PAN_PRI_NAY,PAN_PRD_NAY,PRI_PRD_NAY,PAN_PRI,PAN_PRD,PAN_NAY,PRI_PRD,PRI_NAY,PRD_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,918,2,2,352,6,7,8,129,88,313,126,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1036,0,45,1081,1313
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,919,2,2,274,2,1,7,163,35,284,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,16,881,1007
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,920,3,3,480,9,1,13,469,59,414,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1561,0,44,1605,2070
3,31,YUCATAN,15,MOTUL,93,TIXKOKOB,921,1,1,152,0,0,3,28,12,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,292,0,6,298,320
3,31,YUCATAN,20,TEKAX,94,TIXMEHUAC,922,2,2,49,545,1,112,9,0,197,1,0,0,0,0,0,12,0,0,0,0,0,4,0,2,0,932,0,5,937,1039
3,31,YUCATAN,20,TEKAX,94,TIXMEHUAC,923,2,2,21,635,0,119,9,0,257,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1052,0,5,1057,1178
3,31,YUCATAN,20,TEKAX,94,TIXMEHUAC,924,1,1,8,406,0,53,1,0,81,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,555,0,0,555,596
3,31,YUCATAN,20,TEKAX,94,TIXMEHUAC,925,2,2,4,975,1,112,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,0,9,1230,1388
3,31,YUCATAN,15,MOTUL,95,TIXPEHUAL,926,2,2,164,86,66,52,7,93,266,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,777,2,27,806,926
3,31,YUCATAN,15,MOTUL,95,TIXPEHUAL,927,1,1,83,38,29,46,0,56,93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,8,361,415
3,31,YUCATAN,15,MOTUL,95,TIXPEHUAL,928,3,3,296,176,105,142,14,242,568,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1683,0,47,1730,2102
3,31,YUCATAN,15,MOTUL,95,TIXPEHUAL,929,1,1,76,60,26,21,0,6,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,0,41,406,471
3,31,YUCATAN,15,MOTUL,95,TIXPEHUAL,930,1,1,41,34,11,31,3,14,88,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,9,270,316
3,31,YUCATAN,15,MOTUL,95,TIXPEHUAL,931,1,1,46,85,14,11,5,31,136,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,373,0,20,393,431
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,932,3,3,326,27,0,21,26,0,578,7,0,0,4,0,0,11,0,0,0,0,0,32,8,6,5,1051,1,51,1103,1597
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,933,3,3,308,44,0,22,23,0,649,5,0,0,3,0,0,6,0,2,0,0,0,33,9,12,4,1120,0,24,1144,1611
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,934,2,2,229,22,0,15,14,0,474,2,0,0,5,0,0,6,0,1,0,0,0,30,4,4,5,811,0,16,827,1144
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,935,5,5,856,80,0,37,23,0,1161,12,0,0,14,0,0,13,0,0,0,0,0,74,7,1,6,2284,0,48,2332,3210
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,936,3,3,323,30,0,19,11,0,393,2,0,0,3,0,0,8,0,1,0,0,0,21,4,12,5,832,0,10,842,1204
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,937,3,3,406,52,0,25,23,0,695,9,0,0,6,0,0,8,0,0,0,0,0,23,5,6,8,1266,0,25,1291,1789
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,938,3,3,366,54,0,13,28,0,615,2,0,0,4,0,0,2,0,0,0,0,0,45,7,9,10,1155,0,27,1182,1582
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,939,2,2,320,14,0,17,17,0,618,5,0,0,6,0,0,12,0,0,0,0,0,33,2,6,7,1057,0,30,1087,1450
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,940,2,2,267,56,0,17,12,0,418,6,0,0,7,0,0,5,0,0,0,0,0,23,3,5,5,824,0,22,846,1147
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,941,2,2,311,26,0,14,18,0,483,4,0,0,3,0,0,12,0,0,0,0,0,26,3,5,7,912,0,22,934,1357
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,942,2,2,292,43,0,15,10,0,428,6,0,0,5,0,0,4,0,0,0,0,0,23,4,6,4,840,0,9,849,1161
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,943,1,1,216,22,0,7,9,0,222,1,0,0,2,0,0,4,0,0,0,0,0,14,0,3,1,501,0,8,509,697
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,944,1,1,231,22,0,7,8,0,219,5,0,0,3,0,0,3,0,2,0,1,0,6,3,0,1,511,0,9,520,703
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,945,2,2,331,45,0,14,11,0,549,4,0,0,7,0,0,10,0,0,0,0,0,30,4,4,8,1017,0,23,1040,1457
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,946,3,3,414,89,0,24,28,0,734,9,0,0,6,0,0,11,0,1,0,0,0,37,12,5,2,1372,0,49,1421,2197
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,947,3,3,390,36,0,30,29,0,587,3,0,0,5,0,0,11,0,2,0,0,0,39,5,11,7,1155,0,31,1186,1737
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,948,2,2,358,33,0,21,15,0,501,5,0,0,9,0,0,6,0,0,0,0,0,16,4,12,4,984,0,20,1004,1456
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,949,3,3,348,38,0,13,16,0,586,4,0,0,7,0,0,16,0,0,0,0,0,24,8,5,5,1070,0,40,1110,1543
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,950,2,2,292,45,0,11,11,0,354,1,0,0,5,0,0,5,0,1,0,0,0,21,2,2,2,752,0,19,771,1082
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,951,2,2,216,28,0,9,3,0,298,8,0,0,5,0,0,5,0,0,0,0,0,21,1,3,2,599,0,15,614,846
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,952,3,3,312,31,0,23,15,0,666,6,0,0,6,0,0,10,0,0,0,0,0,35,14,18,9,1145,0,28,1173,1681
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,953,3,3,418,63,0,27,14,0,688,9,0,0,3,0,0,9,0,0,0,0,0,35,6,16,3,1291,0,31,1322,2234
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,954,3,3,453,49,0,23,25,0,576,5,0,0,15,0,0,15,0,2,0,0,0,33,6,11,5,1218,1,26,1245,1807
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,955,3,3,415,41,0,11,20,0,579,3,0,0,5,0,0,21,0,1,0,1,0,30,8,7,6,1148,1,36,1185,1736
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,956,3,3,425,64,0,22,29,0,647,13,0,0,13,0,0,16,0,0,0,1,0,42,9,9,5,1295,0,35,1330,1940
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,957,3,3,354,56,0,24,30,0,516,4,0,0,5,0,0,7,0,0,0,0,0,22,6,7,5,1036,0,26,1062,1616
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,958,2,2,355,50,0,12,17,0,618,3,0,0,1,0,0,17,0,1,0,1,0,32,8,6,4,1125,0,15,1140,1431
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,959,3,3,313,67,0,35,55,0,879,12,0,0,3,0,0,12,0,2,0,0,0,82,11,16,5,1492,0,34,1526,1850
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,960,3,3,241,20,0,27,22,0,479,1,0,0,1,0,0,12,0,0,0,0,0,20,7,4,2,836,0,22,858,1053
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,961,2,2,229,18,0,23,31,0,481,7,0,0,2,0,0,6,0,0,0,0,0,27,6,8,5,843,0,20,863,1140
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,962,1,1,51,3,0,5,9,0,66,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,1,141,0,3,144,204
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,963,1,1,40,0,0,1,3,0,138,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,1,189,0,7,196,238
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,964,2,2,283,39,0,29,28,0,464,6,0,0,2,0,0,7,0,1,0,0,0,16,5,3,6,889,0,21,910,1145
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,965,1,1,132,5,0,13,10,0,273,4,0,0,1,0,0,6,0,0,0,0,0,13,5,1,3,466,0,18,484,617
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,966,3,3,323,47,0,42,42,0,677,11,0,0,2,0,0,15,0,2,0,0,0,28,23,10,7,1229,0,28,1257,1650
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,967,1,1,77,13,0,5,4,0,215,0,0,0,2,0,0,1,0,0,0,0,0,11,0,2,2,332,0,6,338,463
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,968,2,2,308,20,0,21,19,0,502,5,0,0,3,0,0,11,0,2,0,0,0,24,3,6,4,928,0,23,951,1277
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,969,2,2,269,81,0,21,23,0,527,12,0,0,1,0,0,12,0,2,0,0,0,15,2,8,4,977,0,22,999,1262
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,970,4,4,495,101,0,59,46,0,889,8,0,0,7,0,0,13,0,0,0,0,0,40,9,4,9,1680,0,42,1722,2282
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,971,3,3,511,163,0,39,51,0,668,11,0,0,1,0,0,10,0,1,0,0,0,26,13,6,4,1504,0,29,1533,1944
3,31,YUCATAN,17,TIZIMIN,96,TIZIMIN,972,4,4,702,213,0,57,51,0,1012,11,0,0,7,0,0,25,0,0,0,0,0,27,10,7,4,2126,0,34,2160,2996
3,31,YUCATAN,16,IZAMAL,97,TUNKAS,973,2,2,436,0,0,0,6,0,161,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,752,0,18,770,885
3,31,YUCATAN,16,IZAMAL,97,TUNKAS,974,2,2,499,0,0,0,2,0,230,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,832,0,12,844,1010
3,31,YUCATAN,16,IZAMAL,97,TUNKAS,975,2,2,499,0,0,0,3,0,237,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,884,0,25,909,1074
3,31,YUCATAN,16,IZAMAL,97,TUNKAS,976,1,1,62,0,0,0,0,0,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,8,128,139
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,977,3,3,90,58,2,676,414,7,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1543,0,36,1579,2065
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,978,3,3,115,52,2,695,424,13,336,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,1699,1,38,1738,2235
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,979,3,3,165,13,0,676,444,13,240,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,1606,1,31,1638,2075
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,980,3,3,232,23,5,750,400,31,267,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1782,0,41,1823,2246
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,981,1,1,63,2,0,254,52,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,450,0,8,458,488
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,982,2,2,41,6,2,329,132,0,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,702,0,22,724,863
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,983,1,1,109,1,1,237,76,1,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,544,0,8,552,624
3,31,YUCATAN,20,TEKAX,98,TZUCACAB,984,1,1,41,4,0,274,83,1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,502,0,5,507,578
3,31,YUCATAN,18,TEMOZON,99,UAYMA,985,2,2,70,357,67,0,24,0,666,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,1196,0,19,1215,1300
3,31,YUCATAN,18,TEMOZON,99,UAYMA,986,2,2,68,536,66,0,13,0,703,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,1402,0,14,1416,1493
3,31,YUCATAN,18,TEMOZON,99,UAYMA,987,1,1,27,180,8,0,3,0,230,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,454,0,2,456,475
3,31,YUCATAN,13,HUNUCMA,100,UCU,988,4,4,593,31,177,177,18,0,314,597,0,0,0,0,0,0,0,0,0,0,0,59,7,11,2,1986,5,73,2064,2502
3,31,YUCATAN,13,HUNUCMA,100,UCU,989,1,1,219,4,40,57,4,0,144,95,0,0,0,0,0,0,0,0,0,0,0,19,3,6,0,591,0,32,623,735
3,31,YUCATAN,12,UMAN,101,UMAN,990,6,6,618,21,62,41,36,945,714,51,0,0,0,0,0,0,0,0,0,2,0,27,2,19,5,2543,1,109,2653,4079
3,31,YUCATAN,12,UMAN,101,UMAN,991,7,7,665,27,24,34,39,1052,923,24,0,0,0,0,0,0,0,0,0,0,0,51,7,13,12,2871,0,101,2972,4515
3,31,YUCATAN,12,UMAN,101,UMAN,992,2,2,159,4,1,10,9,226,223,3,0,0,0,0,0,0,0,0,0,0,0,12,1,4,2,654,0,16,670,945
3,31,YUCATAN,12,UMAN,101,UMAN,993,2,2,151,8,4,12,12,260,260,9,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,733,1,34,768,1090
3,31,YUCATAN,12,UMAN,101,UMAN,994,2,2,194,15,7,12,10,324,289,7,0,0,0,0,0,0,0,0,0,0,0,17,1,3,4,883,0,25,908,1325
3,31,YUCATAN,12,UMAN,101,UMAN,995,4,4,507,11,43,21,9,729,459,27,0,0,0,0,0,0,0,0,0,1,0,20,0,1,2,1830,0,40,1870,2784
3,31,YUCATAN,12,UMAN,101,UMAN,996,3,3,379,12,19,8,8,518,293,27,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,1275,0,54,1329,1832
3,31,YUCATAN,12,UMAN,101,UMAN,997,5,5,415,17,46,36,32,766,648,24,0,0,0,0,0,0,0,0,0,0,0,32,4,7,10,2037,1,59,2097,3646
3,31,YUCATAN,12,UMAN,101,UMAN,998,5,5,506,11,31,30,18,806,529,31,0,0,0,0,0,0,0,0,0,0,0,21,1,6,10,2000,1,84,2085,3039
3,31,YUCATAN,12,UMAN,101,UMAN,999,3,3,284,9,16,21,18,456,348,13,0,0,0,0,0,0,0,0,0,0,0,24,7,4,4,1204,1,28,1233,1793
3,31,YUCATAN,12,UMAN,101,UMAN,1001,2,2,71,9,9,19,15,217,317,3,0,0,0,0,0,0,0,0,0,0,0,13,6,5,5,689,0,47,736,1004
3,31,YUCATAN,12,UMAN,101,UMAN,1002,4,4,326,17,20,32,34,258,757,11,0,0,0,0,0,0,0,0,0,0,0,44,1,8,3,1511,2,49,1562,2761
3,31,YUCATAN,12,UMAN,101,UMAN,1003,2,2,203,13,4,13,14,155,359,6,0,0,0,0,0,0,0,0,0,0,0,19,3,11,6,806,0,22,828,1249
3,31,YUCATAN,12,UMAN,101,UMAN,1004,13,13,655,61,18,79,60,716,2070,25,0,0,0,0,0,0,0,0,0,0,0,144,7,29,12,3876,0,109,3985,8287
3,31,YUCATAN,12,UMAN,101,UMAN,1005,3,3,277,32,13,39,27,507,480,21,0,0,0,0,0,0,0,0,0,0,0,11,4,6,4,1421,0,55,1476,1857
3,31,YUCATAN,12,UMAN,101,UMAN,1006,4,4,392,26,21,51,39,770,591,16,0,0,0,0,0,0,0,0,0,0,0,16,3,7,4,1936,0,111,2047,2597
3,31,YUCATAN,12,UMAN,101,UMAN,1007,1,1,55,3,3,14,7,104,143,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,341,0,14,355,395
3,31,YUCATAN,12,UMAN,101,UMAN,1008,2,2,91,7,3,24,15,212,210,2,0,0,0,0,0,0,0,0,0,0,0,14,0,2,1,581,0,25,606,763
3,31,YUCATAN,12,UMAN,101,UMAN,1009,2,2,213,1,15,26,13,244,258,4,0,0,0,0,0,0,0,0,0,0,0,23,9,7,3,816,0,31,847,1042
3,31,YUCATAN,12,UMAN,101,UMAN,1161,4,4,452,14,29,34,21,684,487,28,0,0,0,0,0,0,0,0,0,0,0,29,5,10,3,1796,2,59,1857,2708
3,31,YUCATAN,12,UMAN,101,UMAN,1162,3,3,263,6,18,30,15,561,280,34,0,0,0,0,0,0,0,0,0,0,0,18,0,6,4,1235,0,37,1272,2074
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1010,4,4,488,71,0,0,62,20,863,282,0,0,19,0,0,15,0,8,0,0,0,0,0,0,40,1868,2,35,1905,2767
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1011,5,5,688,67,0,0,45,18,1051,346,0,0,24,0,0,7,0,21,0,0,0,0,0,0,47,2314,0,30,2344,3272
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1012,3,3,350,41,0,0,32,10,580,199,0,0,15,0,0,4,0,8,0,0,0,0,0,0,28,1267,0,19,1286,1876
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1013,2,2,260,16,0,0,39,13,328,142,0,0,5,0,0,4,0,6,0,2,0,0,0,0,17,832,0,21,853,1225
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1014,3,3,251,23,0,0,33,11,473,169,0,0,11,0,0,5,0,9,0,3,0,0,0,0,38,1026,0,25,1051,1610
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1015,5,5,566,66,0,0,80,32,1012,298,0,0,30,0,0,6,0,23,0,3,0,0,0,0,57,2173,2,60,2235,3707
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1016,8,8,836,91,0,0,79,25,1454,584,0,0,57,0,0,12,0,26,0,2,0,0,0,0,87,3253,0,56,3309,5329
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1017,2,2,231,17,0,0,17,7,425,114,0,0,10,0,0,8,0,3,0,1,0,0,0,0,22,855,1,18,874,1377
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1018,4,4,401,64,0,0,40,15,741,242,0,0,23,0,0,6,0,6,0,1,0,0,0,0,37,1576,0,40,1616,2518
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1019,3,3,165,13,0,0,15,5,254,94,0,0,5,0,0,4,0,3,0,1,0,0,0,0,12,571,0,15,586,839
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1020,1,1,96,18,0,0,15,2,126,47,0,0,3,0,0,3,0,3,0,0,0,0,0,0,8,321,0,14,335,474
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1021,2,2,186,27,0,0,23,8,388,110,0,0,10,0,0,3,0,4,0,1,0,0,0,0,24,784,0,22,806,1206
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1022,3,3,231,41,0,0,25,8,496,239,0,0,21,0,0,5,0,8,0,1,0,0,0,0,21,1096,0,24,1120,1641
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1023,2,2,248,30,0,0,21,13,388,172,0,0,12,0,0,1,0,1,0,0,0,0,0,0,26,912,0,23,935,1389
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1024,1,1,121,21,0,0,16,6,232,65,0,0,1,0,0,1,0,2,0,0,0,0,0,0,14,479,0,10,489,702
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1025,2,2,243,25,0,0,29,5,453,155,0,0,13,0,0,5,0,7,0,0,0,0,0,0,19,954,0,14,968,1392
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1026,4,4,342,47,0,0,48,13,735,283,0,0,30,0,0,2,0,7,0,1,0,0,0,0,36,1544,0,38,1582,2570
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1027,4,4,352,38,0,0,38,22,679,310,0,0,24,0,0,7,0,17,0,0,0,0,0,0,32,1519,0,39,1558,2422
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1028,2,2,189,23,0,0,13,2,378,143,0,0,10,0,0,0,0,7,0,1,0,0,0,0,16,782,0,24,806,1220
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1029,2,2,160,12,0,0,20,6,455,113,0,0,10,0,0,4,0,6,0,0,0,0,0,0,33,819,0,23,842,1236
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1030,2,2,234,20,0,0,19,7,419,191,0,0,14,0,0,4,0,6,0,1,0,0,0,0,19,934,0,17,951,1366
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1031,4,4,354,48,0,0,50,11,742,304,0,0,21,0,0,5,0,10,0,3,0,0,0,0,32,1580,0,33,1613,2290
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1032,4,4,255,57,0,0,70,34,1007,215,0,0,12,0,0,4,0,4,0,5,0,0,0,0,20,1683,0,38,1721,2532
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1033,5,5,459,330,0,0,67,46,1013,440,0,0,12,0,0,21,0,11,0,1,0,0,0,0,32,2432,0,73,2505,3549
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1034,4,4,487,152,0,0,53,28,673,364,0,0,17,0,0,6,0,10,0,0,0,0,0,0,39,1829,0,38,1867,2264
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1035,2,2,112,20,0,0,14,19,305,136,0,0,3,0,0,4,0,3,0,0,0,0,0,0,16,632,0,15,647,844
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1036,2,2,103,37,0,0,33,11,615,158,0,0,11,0,0,2,0,6,0,0,0,0,0,0,22,998,0,29,1027,1402
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1037,1,1,80,11,0,0,13,6,288,112,0,0,3,0,0,1,0,4,0,0,0,0,0,0,6,524,0,6,530,661
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1038,2,2,135,29,0,0,22,7,446,257,0,0,8,0,0,3,0,1,0,0,0,0,0,0,15,923,0,13,936,1075
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1039,2,2,165,55,0,0,13,13,483,321,0,0,1,0,0,3,0,3,0,1,0,0,0,0,16,1074,0,24,1098,1379
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1040,4,4,277,127,0,0,55,14,690,362,0,0,8,0,0,8,0,7,0,3,0,0,0,0,13,1564,0,44,1608,2461
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1041,3,3,267,54,0,0,67,29,796,163,0,0,9,0,0,3,0,5,0,0,0,0,0,0,19,1412,0,31,1443,1941
3,31,YUCATAN,19,VALLADOLID,102,VALLADOLID,1042,2,2,83,9,0,0,33,17,409,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,644,0,10,654,832
3,31,YUCATAN,11,TECOH,103,XOCCHEL,1043,2,2,344,1,5,4,18,0,502,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,5,890,0,2,892,1011
3,31,YUCATAN,11,TECOH,103,XOCCHEL,1044,3,3,689,2,7,13,31,0,737,0,0,0,0,0,0,0,0,0,0,0,0,24,1,2,3,1509,1,17,1527,1708
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1045,2,2,506,128,4,245,3,0,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,920,0,13,933,1091
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1046,3,3,604,194,0,324,2,0,58,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1187,0,28,1215,1514
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1047,2,2,507,20,0,363,4,0,160,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1058,0,50,1108,1464
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1048,1,1,253,15,2,166,6,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,496,0,19,515,687
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1049,1,1,339,33,2,251,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,655,0,15,670,742
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1050,1,1,140,6,0,76,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,2,230,240
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1051,2,2,362,13,0,288,5,0,82,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,754,0,13,767,842
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1052,3,3,672,30,8,417,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1227,0,57,1284,1645
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1053,2,2,580,52,0,206,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,900,0,48,948,1275
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1054,1,1,136,28,0,88,8,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,15,295,344
3,31,YUCATAN,18,TEMOZON,104,YAXCABA,1055,3,3,919,216,1,309,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,0,35,1556,1846
3,31,YUCATAN,15,MOTUL,105,YAXKUKUL,1056,4,4,579,2,0,762,2,0,22,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,1,74,2408,2780
3,31,YUCATAN,16,IZAMAL,106,YOBAIN,1057,1,1,248,4,0,0,0,0,325,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,585,0,0,585,694
3,31,YUCATAN,16,IZAMAL,106,YOBAIN,1058,2,2,494,8,0,0,0,0,474,11,0,0,9,0,0,6,0,1,0,1,0,0,0,0,0,1004,0,17,1021,1118
3,31,YUCATAN,16,IZAMAL,106,YOBAIN,1059,1,1,129,3,0,0,0,0,170,7,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,314,0,2,316,334
