CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,MORENA,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1625,B,1,0,B,0,0,0,0,18,0,21,0,0,0,0,4,190,233,0,3,236,638,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1625,C,1,0,C01,0,0,0,0,14,0,23,0,0,0,0,3,197,237,0,1,238,638,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1626,B,1,0,B,0,0,0,0,32,0,29,0,0,0,0,20,231,312,0,5,317,700,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1626,C,1,0,C01,0,0,0,0,29,0,26,0,0,0,0,18,242,315,0,7,322,700,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1626,C,2,0,C02,0,0,0,0,27,0,33,0,0,0,0,18,208,286,0,15,301,700,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1626,C,3,0,C03,0,0,0,0,23,0,32,0,0,0,0,15,243,313,0,9,322,700,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1627,B,1,0,B,0,0,0,0,33,0,24,0,0,0,0,17,238,312,0,9,321,736,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1627,C,1,0,C01,0,0,0,0,25,0,24,0,0,0,0,14,254,317,1,9,327,736,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1627,C,2,0,C02,0,0,0,0,26,0,36,0,0,0,0,14,227,303,0,2,305,736,GRUPO DE RECUENTO,,,
1,26,SONORA,19,NAVOJOA,65,NAVOJOA,1627,C,3,0,C03,0,0,0,0,13,0,35,0,0,0,0,19,225,292,0,2,294,736,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,0,A,25,0,VA25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1142,B,1,0,B,0,5,66,5,39,193,51,0,0,0,0,0,0,359,0,18,377,645,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1142,C,1,0,C01,0,4,59,7,32,201,39,0,1,1,0,0,0,344,0,16,360,644,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1146,B,1,0,B,0,5,28,4,26,146,30,3,0,0,0,0,0,242,0,15,257,441,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1146,C,1,0,C01,0,7,36,0,29,158,34,0,0,0,0,0,0,264,0,13,277,440,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1147,B,1,0,B,0,5,56,4,44,193,75,1,0,0,0,0,0,378,0,10,388,665,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1147,C,1,0,C01,0,2,38,6,20,184,98,0,0,0,0,0,0,348,0,12,360,665,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1147,C,2,0,C02,0,1,52,8,32,178,82,0,1,1,0,0,0,355,0,14,369,664,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1148,B,1,0,B,0,6,64,2,34,173,43,2,0,0,0,0,0,324,0,24,348,736,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1148,C,1,0,C01,0,2,80,2,31,213,44,2,0,0,0,0,0,374,0,22,396,735,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1149,B,1,0,B,0,8,89,3,31,139,36,3,0,0,0,0,0,309,0,11,320,524,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1149,C,1,0,C01,0,1,79,6,30,167,29,5,0,0,0,0,0,317,0,9,326,523,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1150,B,1,0,B,0,3,48,6,26,181,32,1,0,1,0,0,0,298,0,15,313,551,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1150,C,1,0,C01,0,5,44,4,25,183,33,1,1,0,0,0,0,296,1,12,309,551,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1150,C,2,0,C02,0,3,51,2,31,181,28,1,0,0,0,0,0,297,0,14,311,550,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1151,B,1,0,B,0,4,74,10,41,197,56,1,2,0,0,0,0,385,0,27,412,747,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1151,C,1,0,C01,0,0,85,2,41,126,0,0,0,0,0,0,0,254,0,0,254,746,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1152,B,1,0,B,0,0,65,8,37,192,70,1,0,0,0,0,0,373,0,23,396,744,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1152,C,1,0,C01,0,2,68,8,41,189,65,2,2,0,0,0,0,377,0,16,393,743,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1155,B,1,0,B,0,1,28,7,31,192,93,1,0,0,0,0,0,353,0,9,362,553,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1155,C,1,0,C01,0,1,32,9,40,192,88,0,0,0,0,0,0,362,0,10,372,553,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1155,C,2,0,C02,0,0,28,12,24,207,81,0,0,0,0,0,0,352,0,8,360,553,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1156,B,1,0,B,0,4,16,2,27,230,154,0,0,0,0,0,0,433,0,10,443,647,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1156,C,1,0,C01,0,2,25,7,24,203,174,0,0,0,0,0,0,435,0,18,453,646,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1156,C,2,0,C02,0,2,32,1,22,172,164,0,0,0,0,0,0,393,1,11,405,646,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1156,C,3,0,C03,0,2,23,1,39,241,159,0,0,0,0,0,0,465,0,20,485,646,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1157,B,1,0,B,0,3,24,1,9,161,22,0,1,0,0,0,0,221,0,3,224,362,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1331,B,1,0,B,0,4,42,33,53,202,39,0,0,0,0,0,0,373,1,14,388,627,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,0,A,26,0,VA26,0,0,0,0,2,4,0,0,0,0,0,0,0,6,0,0,6,5,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1138,B,1,0,B,0,3,13,2,20,84,235,1,0,0,0,0,0,358,0,9,367,605,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1138,C,1,0,C01,0,3,12,4,31,75,208,2,2,0,0,0,0,337,0,12,349,604,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1138,C,2,0,C02,0,3,12,0,18,81,241,1,0,0,0,0,0,356,0,8,364,604,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1139,B,1,0,B,0,15,28,1,50,119,180,0,0,0,0,0,0,393,0,13,406,651,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1140,B,1,0,B,0,2,21,2,11,62,159,1,0,0,0,0,0,258,0,7,265,507,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1140,C,1,0,C01,0,0,15,0,23,68,190,0,0,0,0,0,0,296,0,8,304,507,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1140,C,2,0,C02,0,0,22,0,20,74,172,0,0,0,0,0,0,288,0,8,296,506,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1141,B,1,0,B,0,6,19,3,32,82,192,0,0,0,0,0,0,334,0,10,344,638,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1141,C,1,0,C01,0,5,12,1,24,92,195,0,0,0,0,0,0,329,0,5,334,637,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1141,C,2,0,C02,0,5,10,3,17,95,187,0,0,1,0,0,0,318,0,15,333,637,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1143,B,1,0,B,0,1,11,4,20,91,4,0,0,0,0,0,0,131,8,7,146,253,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1144,B,1,0,B,0,1,5,1,30,61,17,0,0,0,0,0,0,115,0,2,117,176,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1145,B,1,0,B,0,2,10,3,74,120,78,0,0,0,0,0,0,287,0,0,287,554,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1145,C,1,0,C01,0,4,11,2,63,139,82,0,0,0,0,0,0,301,0,9,310,553,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1153,B,1,0,B,0,3,7,5,96,168,66,0,0,0,0,0,0,345,0,9,354,568,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1153,C,1,0,C01,0,2,7,2,111,128,50,1,0,0,0,0,0,301,0,14,315,567,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1154,B,1,0,B,0,2,4,1,19,32,78,0,0,0,0,0,0,136,0,1,137,219,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1158,B,1,0,B,0,3,19,2,51,99,54,0,0,0,0,0,0,228,0,4,232,423,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1158,C,1,0,C01,0,1,6,5,38,94,73,0,1,0,0,0,0,218,0,19,237,422,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1158,E,1,0,E01,0,2,2,1,18,49,10,0,0,0,0,0,0,82,0,3,85,149,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1159,B,1,0,B,0,1,10,8,101,129,100,0,0,0,0,0,0,349,0,17,366,734,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1159,C,1,0,C01,0,1,15,3,103,93,112,0,0,0,0,0,0,327,0,10,337,734,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1160,B,1,0,B,0,0,1,1,79,147,53,0,0,0,0,0,0,281,0,7,288,481,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1160,C,1,0,C01,0,1,5,2,74,135,53,0,0,0,0,0,0,270,0,17,287,480,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1161,B,1,0,B,0,3,13,2,111,164,63,1,0,0,0,0,0,357,0,18,375,647,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1161,C,1,0,C01,0,3,18,3,128,133,75,0,0,0,0,0,0,360,0,0,360,646,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1162,B,1,0,B,0,0,6,0,46,162,52,1,0,1,0,0,0,268,0,9,277,504,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1162,C,1,0,C01,0,1,7,0,48,139,73,0,0,0,0,0,0,268,0,10,278,504,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1163,B,1,0,B,0,2,14,1,76,131,106,0,0,0,0,0,0,330,1,11,342,638,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1163,C,1,0,C01,0,8,9,2,61,143,101,0,0,0,0,0,0,324,1,15,340,638,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1164,B,1,0,B,0,0,6,4,37,121,93,0,0,0,0,0,0,261,0,7,268,467,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1165,B,1,0,B,0,3,8,1,84,125,93,0,0,1,0,0,0,315,0,7,322,590,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1165,C,1,0,C01,0,1,9,1,90,124,83,1,0,0,0,0,0,309,0,17,326,589,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1166,B,1,0,B,0,3,5,2,71,130,97,0,0,0,0,0,0,308,0,11,319,628,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1166,C,1,0,C01,0,5,11,7,58,172,122,2,0,0,0,0,0,377,0,14,391,627,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1167,B,1,0,B,0,4,11,2,44,124,63,1,1,0,0,0,0,250,0,12,262,467,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1167,C,1,0,C01,0,2,7,1,47,125,63,1,0,1,0,0,0,247,0,7,254,466,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1168,B,1,0,B,0,1,4,1,83,214,81,1,0,0,1,0,0,386,0,11,397,677,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1168,C,1,0,C01,0,2,3,5,107,199,75,0,0,0,0,0,0,391,0,19,410,677,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1169,B,1,0,B,0,2,49,6,37,184,77,0,0,0,0,0,0,355,0,16,371,595,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1170,B,1,0,B,0,3,20,2,83,143,59,0,1,0,0,0,0,311,0,10,321,542,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1170,C,1,0,C01,0,1,12,0,79,158,45,1,0,0,0,0,0,296,0,11,307,541,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1171,B,1,0,B,0,5,18,3,84,212,64,1,0,0,0,0,0,387,0,13,400,714,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1171,C,1,0,C01,0,3,21,1,84,203,76,0,0,0,0,0,0,388,0,8,396,714,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1172,B,1,0,B,0,2,19,2,96,141,56,4,0,0,0,0,0,320,0,4,324,535,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1173,B,1,0,B,0,2,12,1,41,88,25,1,0,0,0,0,0,170,0,6,176,296,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1174,B,1,0,B,0,5,18,2,91,135,59,0,0,0,0,0,0,310,0,10,320,621,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1174,C,1,0,C01,0,5,14,0,116,151,65,0,1,0,0,0,0,352,1,9,362,620,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1174,C,2,0,C02,0,4,17,2,93,148,77,0,0,0,0,0,0,341,0,6,347,620,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1175,B,1,0,B,0,4,7,3,135,115,66,0,0,0,0,0,0,330,0,13,343,609,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1176,B,1,0,B,0,4,10,3,13,117,101,0,0,0,0,0,0,248,0,9,257,454,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1176,C,1,0,C01,0,2,4,1,16,85,148,0,0,0,0,0,0,256,0,1,257,454,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1177,B,1,0,B,0,4,27,5,70,188,135,1,1,0,0,0,0,431,0,19,450,741,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1177,C,1,0,C01,0,3,12,5,78,142,164,0,0,0,0,0,0,404,0,18,422,741,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1178,B,1,0,B,0,1,38,0,30,103,86,1,0,0,0,0,0,259,0,8,267,408,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1178,C,1,0,C01,0,1,22,0,47,103,81,0,0,0,0,0,0,254,0,9,263,407,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1179,B,1,0,B,0,5,10,2,58,204,65,0,0,0,0,0,0,344,0,9,353,619,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1180,B,1,0,B,0,3,18,3,49,91,96,2,0,0,0,0,0,262,0,5,267,504,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1180,C,1,0,C01,0,4,16,1,45,87,109,1,0,0,0,0,0,263,0,8,271,504,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1180,C,2,0,C02,0,4,23,3,34,103,117,1,0,0,0,0,0,285,0,20,305,504,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1181,B,1,0,B,0,5,29,6,32,182,174,1,1,0,0,0,0,430,0,16,446,730,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1181,C,1,0,C01,0,4,24,3,28,166,125,8,1,0,0,0,0,359,1,17,377,730,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1181,C,2,0,C02,0,8,30,5,28,203,134,2,0,1,1,0,0,412,0,15,427,729,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1182,B,1,0,B,0,3,7,3,39,150,174,0,0,0,0,0,0,376,0,21,397,716,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1182,C,1,0,C01,0,3,4,2,31,152,180,1,0,0,0,0,0,373,2,16,391,715,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1183,B,1,0,B,0,2,15,1,52,112,154,0,0,1,0,0,0,337,0,12,349,625,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1183,C,1,0,C01,0,6,9,5,48,93,169,0,0,0,0,0,0,330,0,21,351,625,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1183,C,2,0,C02,0,1,7,2,40,131,149,0,0,0,0,0,0,330,0,21,351,625,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1184,B,1,0,B,0,3,6,1,16,122,183,0,0,0,0,0,0,331,0,15,346,572,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1184,C,1,0,C01,0,3,4,1,35,118,175,0,0,0,0,0,0,336,0,14,350,571,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1184,C,2,0,C02,0,4,6,2,24,95,194,0,0,0,0,0,0,325,0,6,331,571,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1184,C,3,0,C03,0,0,8,1,29,103,151,0,0,0,0,0,0,292,0,22,314,571,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1185,B,1,0,B,0,2,13,0,87,106,58,0,0,0,0,0,0,266,0,6,272,463,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1185,C,1,0,C01,0,2,16,1,100,118,39,0,0,0,0,0,0,276,0,6,282,463,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1186,B,1,0,B,0,0,8,1,17,67,150,0,0,0,0,0,0,243,0,10,253,523,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1186,C,1,0,C01,0,1,17,2,24,66,141,0,0,0,0,0,0,251,0,9,260,523,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1186,C,2,0,C02,0,4,12,2,17,77,150,1,0,0,0,0,0,263,0,5,268,522,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1187,B,1,0,B,0,0,10,10,70,102,62,0,0,0,0,0,0,254,0,12,266,527,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1187,C,1,0,C01,0,3,7,6,64,104,62,0,0,0,0,0,0,246,0,16,262,526,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1187,C,2,0,C02,0,1,14,4,55,104,60,2,0,0,0,0,0,240,0,13,253,526,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1188,B,1,0,B,0,3,6,3,66,110,59,0,0,0,0,0,0,247,0,19,266,599,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1188,C,1,0,C01,0,2,10,1,67,101,73,0,0,0,0,0,0,254,0,15,269,599,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,63,ETCHOJOA,1188,C,2,0,C02,0,3,3,2,75,128,62,0,0,0,0,0,0,273,0,19,292,598,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,0,A,27,0,VA27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1270,B,1,0,B,0,8,13,1,17,186,5,0,0,0,0,0,0,230,0,12,242,575,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1270,C,1,0,C01,0,10,10,2,18,215,8,1,0,0,0,0,0,264,0,11,275,575,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1270,C,2,0,C02,0,6,11,2,17,207,6,0,0,0,0,0,0,249,0,14,263,575,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1271,B,1,0,B,0,3,48,3,38,204,7,0,0,0,0,0,0,303,0,22,325,636,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1271,C,1,0,C01,0,3,28,1,31,212,8,0,0,0,0,0,0,283,0,20,303,635,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1272,B,1,0,B,0,4,7,5,44,148,14,0,0,0,0,0,0,222,0,12,234,474,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1273,B,1,0,B,0,8,13,3,20,218,20,0,0,0,0,0,0,282,0,12,294,566,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1275,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,414,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1275,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1276,B,1,0,B,0,12,20,5,21,159,4,0,1,0,0,0,0,222,0,13,235,468,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1276,C,1,0,C01,0,2,24,4,36,135,5,1,0,0,0,0,0,207,0,13,220,468,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1277,B,1,0,B,0,2,4,2,32,194,36,0,0,0,0,0,0,270,0,9,279,535,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1277,C,1,0,C01,0,0,6,2,35,175,38,1,0,0,0,0,0,257,0,9,266,535,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1277,C,2,0,C02,0,3,7,1,19,166,21,3,0,0,0,0,0,220,0,16,236,534,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1278,B,1,0,B,0,8,36,6,30,181,19,0,0,0,0,0,0,280,0,10,290,643,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1278,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,643,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1278,C,2,0,C02,0,7,12,4,32,184,24,1,0,0,0,0,0,264,0,11,275,642,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1279,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,514,GRUPO DE RECUENTO,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1279,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,513,GRUPO DE RECUENTO,,,
