CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,90,B,1,0,B,0,30,22,0,64,9,31,85,1,0,0,0,11,0,0,0,4,0,0,0,0,2,4,0,0,263,0,12,275,417,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,90,C,1,0,C01,0,17,13,0,60,10,36,120,3,0,0,0,3,0,0,0,6,0,0,0,0,1,2,1,0,272,0,16,288,417,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,90,E,1,0,E01,0,15,18,1,63,12,87,73,9,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,0,287,0,11,298,490,ACTA CASILLA,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,90,E,1,1,E01C01,0,16,21,1,52,12,108,61,20,0,0,0,5,0,0,0,2,0,0,0,0,3,1,0,0,302,0,23,325,489,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,91,B,1,0,B,0,35,39,0,126,19,51,140,2,0,0,0,1,0,0,0,6,0,0,0,0,3,2,0,1,425,1,21,447,729,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,91,C,1,0,C01,0,34,23,2,105,16,55,166,3,0,0,0,5,0,0,0,7,0,0,0,0,2,4,0,0,422,0,30,452,729,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,91,E,1,0,E01,0,10,14,2,46,21,47,43,8,0,0,0,1,0,0,0,4,0,0,0,0,4,2,1,0,203,0,27,230,351,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,94,B,1,0,B,0,37,39,6,154,6,32,35,3,0,0,0,19,0,0,0,12,0,0,0,0,8,4,0,0,355,0,15,370,677,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,94,C,1,0,C01,0,19,45,2,136,10,44,34,4,0,0,0,32,0,0,0,14,0,0,0,0,7,3,0,0,350,0,18,368,676,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,94,C,2,0,C02,0,28,34,4,111,6,32,34,5,0,0,0,18,0,0,0,7,0,0,0,0,9,0,0,0,288,2,24,314,676,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,94,C,3,0,C03,0,32,47,2,115,7,41,34,3,0,0,0,17,0,0,0,22,0,0,0,0,11,3,0,0,334,0,19,353,676,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,94,C,4,0,C04,0,20,24,3,163,5,53,33,5,0,0,0,21,0,0,0,11,0,0,0,0,7,3,0,0,348,0,20,368,676,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,95,B,1,0,B,0,45,36,1,129,13,48,72,14,0,0,0,26,0,0,0,11,0,0,0,0,4,3,0,0,402,0,8,410,672,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,95,C,1,0,C01,0,30,26,0,93,6,62,87,12,0,0,0,27,0,0,0,5,0,0,0,0,7,1,0,0,356,0,17,373,671,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,95,C,2,0,C02,0,36,35,4,104,13,28,73,13,0,0,0,26,0,0,0,3,0,0,0,0,4,4,0,0,343,0,11,354,671,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,95,C,3,0,C03,0,26,35,2,85,8,49,111,16,0,0,0,14,0,0,0,5,0,0,0,0,4,0,0,0,355,0,18,373,671,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,96,B,1,0,B,0,33,36,0,137,18,76,91,1,0,0,0,4,0,0,0,3,0,0,0,0,3,2,0,0,404,0,13,417,668,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,96,C,1,0,C01,0,32,43,5,82,21,81,86,3,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,362,0,16,378,668,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,96,C,2,0,C02,0,34,33,0,101,22,79,111,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,386,0,11,397,667,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,96,E,1,0,E01,0,43,35,1,96,11,79,80,3,0,0,0,8,0,0,0,17,0,0,0,0,1,2,0,0,376,0,15,391,636,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,96,E,1,1,E01C01,0,35,45,0,108,18,67,99,8,0,0,0,4,0,0,0,7,0,0,0,0,6,1,0,0,398,0,20,418,635,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,B,1,0,B,0,338,29,5,12,10,54,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,458,0,9,467,688,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,1,0,C01,0,335,15,2,11,9,77,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,10,473,687,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,2,0,C02,0,303,25,3,11,12,72,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,447,0,16,463,687,GRUPO DE RECUENTO,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,3,0,C03,0,276,21,2,13,12,62,8,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,407,0,11,418,687,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,4,0,C04,0,325,27,2,12,10,53,6,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,447,0,12,459,687,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,5,0,C05,0,270,20,3,8,8,89,5,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,416,0,14,430,687,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,6,0,C06,0,339,26,0,10,18,57,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,12,473,687,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,7,0,C07,0,301,18,2,9,15,67,7,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,433,0,10,443,687,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,8,0,C08,0,305,21,2,6,7,70,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,424,0,10,434,687,GRUPO DE RECUENTO,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,97,C,9,0,C09,0,335,24,5,10,11,83,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,479,0,18,497,687,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,98,B,1,0,B,0,326,36,6,15,7,71,4,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,480,3,10,493,749,ACTA CASILLA,,,
