CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,409,1,1,112,9,2,21,3,54,3,6,0,0,0,0,0,0,0,0,7,1,0,1,8,2,0,0,229,0,2,231,359
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,410,2,2,375,23,5,50,4,128,9,17,0,0,0,0,0,0,0,0,9,0,3,1,17,2,1,0,644,2,13,659,977
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,411,1,1,202,12,1,18,10,65,3,10,0,0,0,0,0,0,0,0,9,0,1,0,10,2,0,0,343,0,6,349,498
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,412,1,1,200,19,3,31,8,80,3,7,0,0,0,0,0,0,0,0,10,2,0,1,14,1,0,1,380,0,12,392,604
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,413,2,2,292,19,3,17,10,123,63,12,0,0,0,0,0,0,0,0,9,0,0,0,15,3,0,0,566,1,7,574,759
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,414,2,2,236,34,3,25,5,146,8,14,0,0,0,0,0,0,0,0,16,1,1,2,17,11,1,1,521,1,13,535,771
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,415,2,2,322,27,1,34,15,126,15,16,0,0,0,0,0,0,0,0,11,6,1,1,10,4,0,0,589,2,14,605,847
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,416,4,4,295,37,16,77,70,622,32,40,0,0,0,0,0,0,0,0,83,18,6,7,22,1,2,0,1328,0,44,1372,2925
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,417,2,2,298,20,5,33,11,129,9,12,0,0,0,0,0,0,0,0,14,1,0,3,21,4,3,0,563,1,12,576,850
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,418,2,2,337,28,7,34,7,146,7,20,0,0,0,0,0,0,0,0,19,6,0,1,26,2,1,0,641,1,9,651,941
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,419,1,1,207,12,4,27,4,74,8,24,0,0,0,0,0,0,0,0,14,1,0,0,12,0,1,1,389,0,12,401,632
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,420,2,2,586,40,8,34,7,77,4,14,0,0,0,0,0,0,0,0,8,2,0,0,21,6,2,0,809,0,7,816,1062
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,421,2,2,253,28,3,36,17,192,21,23,0,0,0,0,0,0,0,0,27,6,1,1,25,5,0,0,638,0,19,657,1017
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,422,2,2,247,23,2,27,19,188,17,30,0,0,0,0,0,0,0,0,19,2,0,5,12,4,0,0,595,0,14,609,963
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,423,1,1,192,27,3,23,11,110,10,14,0,0,0,0,0,0,0,0,11,0,0,1,12,5,0,0,419,0,7,426,670
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,424,2,2,244,28,0,30,14,106,6,26,0,0,0,0,0,0,0,0,14,4,0,0,14,2,4,0,492,2,2,496,774
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,425,2,2,400,28,4,35,11,109,9,18,0,0,0,0,0,0,0,0,12,0,0,3,22,4,2,0,657,1,16,674,1007
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,426,2,2,413,46,10,46,19,191,13,17,0,0,0,0,0,0,0,0,25,6,0,2,26,3,2,1,820,1,17,838,1242
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,427,6,6,1831,86,18,157,31,421,18,71,0,0,0,0,0,0,0,0,32,6,1,13,113,20,7,2,2827,1,43,2871,4067
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,428,2,2,389,32,6,44,13,121,12,21,0,0,0,0,0,0,0,0,10,1,1,0,20,6,4,0,680,0,18,698,1015
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,429,2,2,240,34,10,39,7,158,6,15,0,0,0,0,0,0,0,0,12,3,0,0,21,4,1,0,550,1,17,568,914
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,430,2,2,388,48,5,45,11,178,16,19,0,0,0,0,0,0,0,0,25,1,1,2,31,3,2,0,775,0,20,795,1162
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,431,2,2,203,12,2,18,7,137,6,15,0,0,0,0,0,0,0,0,21,7,1,0,16,3,0,1,449,0,10,459,781
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,432,1,1,196,21,3,22,8,127,11,30,0,0,0,0,0,0,0,0,19,3,1,2,18,1,3,0,465,2,15,482,733
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,433,1,1,170,13,3,29,13,151,6,28,0,0,0,0,0,0,0,0,4,3,0,2,11,1,0,0,434,0,9,443,729
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,434,2,2,268,29,4,32,11,154,10,26,0,0,0,0,0,0,0,0,16,2,0,1,18,1,1,0,573,0,11,584,1008
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,435,10,10,2663,190,43,282,91,979,62,147,0,0,0,0,0,0,0,0,95,10,2,10,164,35,9,0,4782,1,91,4874,7295
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,436,2,2,328,30,4,35,8,129,8,16,0,0,0,0,0,0,0,0,12,1,0,2,18,4,2,0,597,0,15,612,875
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,437,2,2,461,43,13,59,20,234,10,33,0,0,0,0,0,0,0,0,16,5,0,4,27,4,0,0,929,0,7,936,1474
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,438,2,2,267,17,8,36,10,119,9,11,0,0,0,0,0,0,0,0,16,3,0,0,18,4,0,0,518,1,7,526,823
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,439,2,2,450,30,10,41,8,139,11,11,0,0,0,0,0,0,0,0,18,0,0,3,26,8,1,0,756,0,22,778,1142
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,440,2,2,596,25,9,45,19,176,18,26,0,0,0,0,0,0,0,0,13,1,1,5,36,7,2,0,979,2,20,1001,1363
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,441,2,2,666,49,15,42,18,187,9,15,0,0,0,0,0,0,0,0,11,2,0,3,46,7,0,1,1071,1,14,1086,1436
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,442,2,2,527,45,5,43,15,173,11,23,0,0,0,0,0,0,0,0,16,4,0,1,24,9,0,0,896,0,15,911,1225
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,443,2,2,371,43,7,64,25,240,14,23,0,0,0,0,0,0,0,0,38,2,0,7,30,5,1,1,871,2,14,887,1230
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,444,2,2,376,62,9,68,19,279,16,17,0,0,0,0,0,0,0,0,27,1,0,5,16,3,0,0,898,0,16,914,1269
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,445,3,3,595,56,10,64,15,227,7,29,0,0,0,0,0,0,0,0,26,2,0,2,28,8,0,0,1069,0,17,1086,1524
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,446,2,2,617,40,5,66,13,177,9,20,0,0,0,0,0,0,0,0,23,2,0,0,35,9,1,0,1017,0,10,1027,1490
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,447,2,2,308,35,6,51,17,211,21,18,0,0,0,0,0,0,0,0,24,1,2,4,11,0,2,1,712,0,21,733,1091
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,448,2,2,533,46,5,57,22,188,9,15,0,0,0,0,0,0,0,0,8,9,0,2,18,1,1,1,915,0,15,930,1329
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,449,4,4,409,25,5,39,17,117,10,29,0,0,0,0,0,0,0,0,14,1,0,4,21,2,0,0,693,2,5,700,966
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,450,2,2,526,42,3,41,9,162,9,16,0,0,0,0,0,0,0,0,14,3,0,1,36,2,0,0,864,1,10,875,1196
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,451,2,2,415,27,4,31,4,88,5,9,0,0,0,0,0,0,0,0,9,0,0,10,8,4,3,0,617,1,8,626,843
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,452,2,2,353,58,3,48,8,211,16,20,0,0,0,0,0,0,0,0,36,5,1,1,11,2,0,0,773,1,21,795,1305
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,453,2,2,406,27,3,23,7,82,3,14,0,0,0,0,0,0,0,0,4,1,0,0,31,3,1,0,605,0,11,616,839
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,454,2,2,536,29,6,30,9,106,6,10,0,0,0,0,0,0,0,0,11,1,0,1,17,4,1,0,767,1,11,779,1034
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,455,2,2,360,55,10,59,20,284,34,29,0,0,0,0,0,0,0,0,29,5,1,2,30,5,5,0,928,1,20,949,1333
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,456,2,2,556,29,4,44,12,140,10,19,0,0,0,0,0,0,0,0,15,1,0,0,19,3,0,0,852,0,15,867,1145
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,457,2,2,515,31,5,53,19,187,16,21,0,0,0,0,0,0,0,0,20,4,0,4,25,5,0,0,905,1,22,928,1170
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,458,2,2,415,45,14,52,38,275,22,31,0,0,0,0,0,0,0,0,30,5,5,2,23,7,0,0,964,0,33,997,1396
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,459,2,2,402,28,7,32,11,117,5,17,0,0,0,0,0,0,0,0,11,0,0,2,24,3,1,0,660,0,17,677,912
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,460,2,2,607,30,11,36,11,91,2,18,0,0,0,0,0,0,0,0,8,2,0,1,25,3,0,1,846,0,6,852,1102
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,461,2,2,300,37,6,48,25,199,15,18,0,0,0,0,0,0,0,0,23,2,0,1,18,7,1,0,700,1,13,714,1133
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,462,2,2,234,29,2,53,18,176,18,18,0,0,0,0,0,0,0,0,22,3,3,1,13,1,0,0,591,0,24,615,1023
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,463,2,2,639,40,5,46,23,171,16,19,0,0,0,0,0,0,0,0,16,5,1,2,32,12,1,0,1028,0,19,1047,1423
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,464,2,2,362,48,5,55,18,174,11,23,0,0,0,0,0,0,0,0,21,3,1,0,21,3,0,0,745,3,11,759,1138
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,465,2,2,267,55,12,55,24,275,21,22,0,0,0,0,0,0,0,0,28,7,0,3,4,3,0,0,776,2,29,807,1201
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,466,5,5,864,62,15,79,25,267,18,42,0,0,0,0,0,0,0,0,16,3,2,2,56,12,2,0,1465,1,26,1492,2046
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,467,2,2,372,41,2,39,19,176,9,20,0,0,0,0,0,0,0,0,24,1,0,10,9,1,0,0,723,10,15,748,1110
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,468,2,2,621,46,3,35,9,143,4,18,0,0,0,0,0,0,0,0,11,3,2,1,49,9,1,0,955,1,11,967,1339
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,469,2,2,416,27,6,32,6,103,9,9,0,0,0,0,0,0,0,0,11,0,0,0,29,9,1,0,658,0,3,661,887
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,470,2,2,440,29,11,46,20,154,10,15,0,0,0,0,0,0,0,0,6,3,0,3,26,4,0,0,767,2,16,785,1093
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,471,2,2,190,30,8,36,24,165,16,18,0,0,0,0,0,0,0,0,16,5,0,0,13,6,0,0,527,0,22,549,984
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,472,2,2,281,33,10,50,22,253,19,15,0,0,0,0,0,0,0,0,22,7,1,0,13,7,0,3,736,1,31,768,1292
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,473,2,2,267,23,7,49,37,189,11,20,0,0,0,0,0,0,0,0,28,5,0,0,16,4,2,0,658,0,12,670,1028
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,474,2,2,460,29,2,32,10,170,5,38,0,0,0,0,0,0,0,0,14,1,0,5,13,13,4,0,796,0,12,808,1126
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,475,9,9,2234,155,28,224,64,835,54,88,0,0,0,0,0,0,0,0,100,15,2,12,176,28,5,0,4020,4,77,4101,6106
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,476,2,2,398,47,12,41,13,185,13,14,0,0,0,0,0,0,0,0,32,2,1,0,29,7,4,0,798,0,6,804,1100
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,477,3,3,247,22,6,51,44,344,14,26,0,0,0,0,0,0,0,0,46,10,6,2,18,7,2,0,845,0,10,855,1531
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,478,2,2,204,28,3,48,23,225,15,24,0,0,0,0,0,0,0,0,27,6,1,2,14,2,2,0,624,0,19,643,1091
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,479,2,2,225,37,10,46,31,302,13,34,0,0,0,0,0,0,0,0,28,3,2,3,16,8,7,0,765,0,26,791,1374
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,480,2,2,269,28,12,55,30,294,23,38,0,0,0,0,0,0,0,0,41,5,1,2,27,1,1,0,827,0,28,855,1482
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,481,4,4,980,74,14,151,43,370,25,38,0,0,0,0,0,0,0,0,38,6,0,3,50,10,3,0,1805,0,31,1836,2414
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,482,2,2,500,38,3,33,16,152,8,23,0,0,0,0,0,0,0,0,13,0,0,1,20,6,1,1,815,1,21,837,1071
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,483,7,7,2257,110,28,194,37,546,41,81,0,0,0,0,0,0,0,0,54,9,0,11,103,20,6,0,3497,3,63,3563,4846
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,484,2,2,596,33,4,31,6,110,9,7,0,0,0,0,0,0,0,0,12,1,0,0,22,5,1,1,838,0,13,851,1115
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,485,1,1,443,23,3,32,8,35,3,6,0,0,0,0,0,0,0,0,4,1,0,0,7,1,0,0,566,0,1,567,692
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,486,3,3,256,41,11,79,46,364,24,24,0,0,0,0,0,0,0,0,41,9,6,3,27,7,1,0,939,0,41,980,1579
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,487,3,3,266,49,8,48,44,266,18,24,0,0,0,0,0,0,0,0,25,13,3,4,15,10,3,0,796,1,32,829,1510
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,488,3,3,312,40,10,66,43,452,25,27,0,0,0,0,0,0,0,0,53,13,3,10,16,9,0,0,1079,0,33,1112,2022
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,489,2,2,178,27,8,34,24,292,21,14,0,0,0,0,0,0,0,0,27,9,6,3,15,5,0,0,663,1,19,683,1248
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,490,2,2,226,27,9,63,21,259,17,20,0,0,0,0,0,0,0,0,24,9,2,4,13,4,0,1,699,1,15,715,1227
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,492,4,4,585,66,9,99,38,442,46,43,0,0,0,0,0,0,0,0,47,12,4,6,50,7,1,0,1455,1,41,1497,2652
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,493,2,2,247,31,6,51,35,262,22,17,0,0,0,0,0,0,0,0,33,11,3,3,29,7,2,1,760,0,25,785,1355
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,494,3,3,283,43,5,58,36,296,25,39,0,0,0,0,0,0,0,0,31,7,4,0,21,6,0,0,854,3,19,876,1565
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,495,6,6,686,189,26,176,75,730,51,76,0,0,0,0,0,0,0,0,105,18,6,8,61,17,4,0,2228,0,75,2303,4217
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,496,3,3,284,42,11,61,25,297,23,19,0,0,0,0,0,0,0,0,23,4,6,1,33,7,1,0,837,0,33,870,1668
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,497,2,2,261,29,8,72,25,325,24,15,0,0,0,0,0,0,0,0,23,10,1,0,17,2,0,0,812,1,16,829,1473
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,498,2,2,266,46,14,68,25,256,18,13,0,0,0,0,0,0,0,0,31,9,0,7,26,8,1,0,788,1,23,812,1488
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,499,2,2,213,22,5,49,20,278,21,29,0,0,0,0,0,0,0,0,30,5,3,2,14,2,1,0,694,0,21,715,1297
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,500,3,3,333,41,13,75,44,336,36,20,0,0,0,0,0,0,0,0,23,8,7,6,25,6,4,1,978,0,29,1007,1881
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,501,3,3,267,20,6,50,27,317,19,20,0,0,0,0,0,0,0,0,18,17,9,9,19,9,7,5,819,0,13,832,1649
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,502,3,3,569,47,6,39,33,135,28,15,0,0,0,0,0,0,0,0,15,2,0,1,19,6,4,0,919,1,18,938,1529
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,503,3,3,289,40,12,66,41,298,31,34,0,0,0,0,0,0,0,0,36,11,2,1,18,5,2,0,886,0,37,923,1719
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,504,3,3,302,50,10,69,31,282,20,23,0,0,0,0,0,0,0,0,37,7,1,2,21,1,1,0,857,0,30,887,1719
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,505,3,3,246,53,17,53,29,303,21,11,0,0,0,0,0,0,0,0,45,12,4,3,23,5,2,1,828,4,21,853,1544
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,506,2,2,379,45,11,45,27,291,17,25,0,0,0,0,0,0,0,0,33,1,0,6,44,7,1,0,932,0,23,955,1411
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,507,3,3,354,43,6,77,40,292,26,26,0,0,0,0,0,0,0,0,33,7,0,6,26,4,1,0,941,0,23,964,1535
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,508,3,3,516,60,8,92,40,398,26,42,0,0,0,0,0,0,0,0,46,13,2,6,39,8,2,1,1299,0,36,1335,2126
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,509,2,2,371,60,10,49,20,274,12,28,0,0,0,0,0,0,0,0,16,5,3,2,32,10,1,0,893,0,20,913,1454
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,510,4,4,378,41,19,70,51,480,23,34,0,0,0,0,0,0,0,0,61,10,1,9,23,5,10,1,1216,0,51,1267,2313
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,511,4,4,348,50,6,86,62,444,30,42,0,0,0,0,0,0,0,0,40,9,9,11,16,7,4,0,1164,0,42,1206,2313
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,512,3,3,282,49,14,60,47,304,24,32,0,0,0,0,0,0,0,0,17,1,2,1,10,3,1,0,847,0,40,887,1726
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,513,12,12,1670,172,45,287,148,1638,117,133,0,0,0,0,0,0,0,0,172,35,9,7,128,16,2,1,4580,4,134,4718,8690
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,514,8,8,939,94,17,189,95,823,52,91,0,0,0,0,0,0,0,0,292,16,4,13,213,8,3,3,2852,6,62,2920,5318
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,515,6,6,1264,104,32,148,54,651,50,66,0,0,0,0,0,0,0,0,76,5,0,6,98,17,2,0,2573,0,49,2622,3933
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,516,4,4,60,46,9,52,85,542,32,68,0,0,0,0,0,0,0,0,47,5,4,2,8,2,0,0,962,2,35,999,2337
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,518,6,6,269,59,25,127,84,996,66,84,0,0,0,0,0,0,0,0,98,49,9,12,25,5,0,0,1908,0,62,1970,3680
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,519,4,4,107,51,16,101,63,545,58,45,0,0,0,0,0,0,0,0,42,13,6,8,7,3,1,0,1066,0,60,1126,2798
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,520,5,5,577,39,12,59,43,334,38,34,0,0,0,0,0,0,0,0,30,14,0,1,27,10,3,2,1223,4,32,1259,1686
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,521,3,3,149,43,6,47,27,217,25,12,0,0,0,0,0,0,0,0,20,2,0,0,12,3,1,0,564,0,32,596,1271
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,522,8,8,753,93,20,169,99,928,58,60,0,0,0,0,0,0,0,0,90,21,8,22,48,19,8,2,2398,4,96,2498,4142
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,523,3,3,140,35,11,69,61,422,33,23,0,0,0,0,0,0,0,0,51,5,7,4,9,3,0,0,873,0,38,911,1724
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,524,6,6,493,68,19,101,79,671,60,36,0,0,0,0,0,0,0,0,29,16,7,11,18,10,1,1,1620,10,55,1685,2482
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,525,4,4,243,41,14,86,82,772,71,52,0,0,0,0,0,0,0,0,46,15,5,12,9,5,0,0,1453,2,40,1495,2468
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,526,4,4,221,35,10,69,63,630,53,31,0,0,0,0,0,0,0,0,36,19,3,4,13,9,1,1,1198,0,24,1222,2375
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,527,8,8,755,125,37,164,131,919,66,54,0,0,0,0,0,0,0,0,92,21,8,8,48,28,13,1,2470,3,106,2579,5702
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,528,3,3,244,30,10,44,45,473,43,20,0,0,0,0,0,0,0,0,45,5,2,7,15,8,1,0,992,0,24,1016,1819
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,529,17,17,1259,185,63,370,243,2144,117,166,0,0,0,0,0,0,0,0,191,57,13,17,70,29,5,0,4929,4,131,5064,10721
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,530,3,3,228,33,8,28,20,151,20,18,0,0,0,0,0,0,0,0,15,8,10,3,10,13,0,2,567,1,26,594,1592
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,531,4,4,460,61,20,120,51,548,30,64,0,0,0,0,0,0,0,0,65,13,2,12,32,4,4,0,1486,0,38,1524,2940
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,532,4,4,353,55,11,103,53,445,32,44,0,0,0,0,0,0,0,0,36,11,1,9,16,9,5,0,1183,0,30,1213,2271
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,533,3,3,267,41,6,60,32,488,37,29,0,0,0,0,0,0,0,0,36,11,2,4,10,6,1,0,1030,0,27,1057,2132
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,534,3,3,410,61,7,85,35,362,28,39,0,0,0,0,0,0,0,0,39,4,2,5,22,12,0,0,1111,0,27,1138,1880
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,535,2,2,206,41,5,33,19,231,6,15,0,0,0,0,0,0,0,0,13,3,0,1,17,7,0,0,597,0,8,605,1037
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,536,5,5,335,91,11,89,65,640,54,50,0,0,0,0,0,0,0,0,61,22,2,3,19,7,3,1,1453,0,54,1507,3035
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,537,4,4,249,48,7,62,64,633,39,39,0,0,0,0,0,0,0,0,54,14,3,4,10,3,2,0,1231,0,49,1280,2854
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,538,5,5,443,57,8,68,48,439,23,42,0,0,0,0,0,0,0,0,52,5,5,2,23,11,3,1,1230,0,36,1266,2094
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,539,7,7,487,44,27,66,144,863,85,47,0,0,0,0,0,0,0,0,89,27,3,11,23,13,8,0,1937,0,93,2030,5011
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,540,5,5,335,77,9,39,47,534,32,26,0,0,0,0,0,0,0,0,46,13,2,9,18,16,3,0,1206,0,66,1272,3031
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,542,3,3,398,33,5,68,19,530,18,34,0,0,0,0,0,0,0,0,27,8,2,5,17,7,3,0,1174,0,15,1189,1996
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,543,3,3,313,64,7,28,27,167,5,3,0,0,0,0,0,0,0,0,13,6,3,4,9,10,0,0,659,0,29,688,1778
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,544,4,4,302,95,12,87,63,781,26,24,0,0,0,0,0,0,0,0,45,18,5,6,14,12,1,1,1492,0,41,1533,2539
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,545,16,16,1198,119,28,301,178,2192,142,133,0,0,0,0,0,0,0,0,213,60,9,29,109,27,4,1,4743,6,90,4839,10917
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,546,5,5,325,66,15,89,89,701,37,28,0,0,0,0,0,0,0,0,87,21,5,5,22,6,4,0,1500,2,44,1546,3015
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,547,4,4,250,44,9,75,87,576,35,37,0,0,0,0,0,0,0,0,73,26,3,6,13,5,1,0,1240,0,30,1270,2586
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,548,7,7,1659,107,28,174,79,786,49,87,0,0,0,0,0,0,0,0,78,16,8,11,106,20,5,0,3213,0,59,3272,5139
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,549,10,10,909,85,28,158,122,1262,90,48,0,0,0,0,0,0,0,0,119,33,4,11,53,16,5,0,2943,3,70,3016,5653
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,550,15,15,4345,236,46,303,77,837,70,81,0,0,0,0,0,0,0,0,80,6,4,19,194,29,14,0,6341,4,73,6418,8519
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,553,28,28,5815,328,94,615,257,3211,222,281,0,0,0,0,0,0,0,0,360,45,30,24,394,53,11,5,11745,10,179,11934,19698
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,554,1,1,130,20,1,28,15,131,1,6,0,0,0,0,0,0,0,0,13,2,0,3,10,1,0,0,361,0,10,371,745
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,555,3,3,594,33,5,31,38,287,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,3,38,1049,1607
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,556,2,2,9,92,11,0,444,34,2,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,4,754,5,23,782,1150
